date,코인거래소
2023-05-28,2.93685
2023-05-29,3.01027
2023-05-30,3.56093
2023-05-31,3.81791
2023-06-01,3.35903
2023-06-02,2.77165
2023-06-03,1.92731
2023-06-04,1.90895
2023-06-05,3.46916
2023-06-06,4.25844
2023-06-07,3.57929
2023-06-08,3.59765
2023-06-09,2.60646
2023-06-10,4.33186
2023-06-11,3.41409
2023-06-12,3.90969
2023-06-13,4.14831
2023-06-14,4.29515
2023-06-15,4.25844
2023-06-16,3.30396
2023-06-17,2.22099
2023-06-18,2.33113
2023-06-19,2.7533
2023-06-20,2.88179
2023-06-21,3.83627
2023-06-22,5.1395
2023-06-23,3.17547
2023-06-24,3.48751
2023-06-25,2.7533
2023-06-26,3.56093
2023-06-27,3.35903
2023-06-28,3.83627
2023-06-29,3.50587
2023-06-30,3.50587
2023-07-01,2.47797
2023-07-02,2.23935
2023-07-03,3.04698
2023-07-04,3.74449
2023-07-05,3.43245
2023-07-06,3.32232
2023-07-07,2.69823
2023-07-08,2.86343
2023-07-09,2.90014
2023-07-10,3.26725
2023-07-11,3.67107
2023-07-12,4.44199
2023-07-13,3.56093
2023-07-14,10.44419
2023-07-15,4.18502
2023-07-16,3.76284
2023-07-17,4.88252
2023-07-18,4.68061
2023-07-19,4.93759
2023-07-20,5.35976
2023-07-21,4.68061
2023-07-22,2.80837
2023-07-23,3.41409
2023-07-24,4.53377
2023-07-25,4.79074
2023-07-26,4.58883
2023-07-27,4.46035
2023-07-28,4.20337
2023-07-29,3.4508
2023-07-30,3.23054
2023-07-31,3.63436
2023-08-01,3.74449
2023-08-02,4.00146
2023-08-03,4.16666
2023-08-04,3.39574
2023-08-05,3.04698
2023-08-06,2.86343
2023-08-07,4.49706
2023-08-08,6.27753
2023-08-09,5.54331
2023-08-10,4.1116
2023-08-11,3.79955
2023-08-12,3.21218
2023-08-13,3.19383
2023-08-14,3.7812
2023-08-15,3.39574
2023-08-16,4.77239
2023-08-17,4.46035
2023-08-18,4.27679
2023-08-19,2.71659
2023-08-20,2.62481
2023-08-21,3.54258
2023-08-22,4.3135
2023-08-23,3.43245
2023-08-24,4.22173
2023-08-25,4.12995
2023-08-26,3.02863
2023-08-27,2.66152
2023-08-28,3.87298
2023-08-29,3.90969
2023-08-30,4.73568
2023-08-31,3.65271
2023-09-01,3.65271
2023-09-02,3.4508
2023-09-03,3.01027
2023-09-04,3.85462
2023-09-05,4.20337
2023-09-06,3.4508
2023-09-07,3.59765
2023-09-08,3.48751
2023-09-09,2.49632
2023-09-10,2.34948
2023-09-11,2.97356
2023-09-12,4.07488
2023-09-13,3.72613
2023-09-14,3.76284
2023-09-15,3.616
2023-09-16,2.90014
2023-09-17,2.31277
2023-09-18,3.74449
2023-09-19,3.616
2023-09-20,3.9464
2023-09-21,3.98311
2023-09-22,3.34067
2023-09-23,2.73494
2023-09-24,2.33113
2023-09-25,3.98311
2023-09-26,4.44199
2023-09-27,3.65271
2023-09-28,2.11086
2023-09-29,1.7254
2023-09-30,2.16593
2023-10-01,2.20264
2023-10-02,2.64317
2023-10-03,2.20264
2023-10-04,3.0837
2023-10-05,2.9185
2023-10-06,3.19383
2023-10-07,2.22099
2023-10-08,1.85389
2023-10-09,2.67988
2023-10-10,3.89133
2023-10-11,3.21218
2023-10-12,3.30396
2023-10-13,2.84508
2023-10-14,2.69823
2023-10-15,2.53303
2023-10-16,3.32232
2023-10-17,3.46916
2023-10-18,3.13876
2023-10-19,3.0837
2023-10-20,3.9464
2023-10-21,2.31277
2023-10-22,2.38619
2023-10-23,3.81791
2023-10-24,8.058
2023-10-25,5.74522
2023-10-26,5.39647
2023-10-27,3.41409
2023-10-28,3.19383
2023-10-29,2.90014
2023-10-30,4.68061
2023-10-31,4.82745
2023-11-01,5.70851
2023-11-02,6.49779
2023-11-03,5.21292
2023-11-04,4.3135
2023-11-05,4.9743
2023-11-06,7.04845
2023-11-07,5.30469
2023-11-08,5.43318
2023-11-09,6.47944
2023-11-10,7.92951
2023-11-11,5.19456
2023-11-12,4.75403
2023-11-13,5.56167
2023-11-14,5.3414
2023-11-15,4.88252
2023-11-16,5.70851
2023-11-17,5.56167
2023-11-18,3.34067
2023-11-19,3.19383
2023-11-20,4.33186
2023-11-21,5.12114
2023-11-22,6.57121
2023-11-23,4.66226
2023-11-24,4.25844
2023-11-25,2.84508
2023-11-26,2.79001
2023-11-27,5.12114
2023-11-28,3.81791
2023-11-29,4.82745
2023-11-30,4.29515
2023-12-01,3.85462
2023-12-02,2.86343
2023-12-03,4.25844
2023-12-04,10.57268
2023-12-05,8.058
2023-12-06,11.28854
2023-12-07,8.81057
2023-12-08,7.01174
2023-12-09,7.06681
2023-12-10,6.31424
2023-12-11,6.97503
2023-12-12,8.09471
2023-12-13,6.77312
2023-12-14,6.66299
2023-12-15,5.48825
2023-12-16,4.00146
2023-12-17,4.07488
2023-12-18,4.53377
2023-12-19,4.29515
2023-12-20,4.40528
2023-12-21,4.71732
2023-12-22,4.55212
2023-12-23,3.02863
2023-12-24,3.9464
2023-12-25,4.29515
2023-12-26,5.08443
2023-12-27,4.6439
2023-12-28,5.04772
2023-12-29,5.5066
2023-12-30,4.33186
2023-12-31,3.79955
2024-01-01,4.99265
2024-01-02,6.09397
2024-01-03,6.80983
2024-01-04,5.92878
2024-01-05,5.59838
2024-01-06,4.09324
2024-01-07,3.81791
2024-01-08,4.62555
2024-01-09,5.43318
2024-01-10,6.20411
2024-01-11,15.36343
2024-01-12,9.56314
2024-01-13,5.54331
2024-01-14,4.90088
2024-01-15,5.837
2024-01-16,5.52496
2024-01-17,4.75403
2024-01-18,4.57048
2024-01-19,3.85462
2024-01-20,3.0837
2024-01-21,3.56093
2024-01-22,4.60719
2024-01-23,4.75403
2024-01-24,4.69897
2024-01-25,3.30396
2024-01-26,4.35022
2024-01-27,3.19383
2024-01-28,3.616
2024-01-29,4.8091
2024-01-30,5.06607
2024-01-31,3.65271
2024-02-01,3.87298
2024-02-02,4.16666
2024-02-03,2.31277
2024-02-04,2.7533
2024-02-05,3.67107
2024-02-06,4.51541
2024-02-07,3.90969
2024-02-08,3.43245
2024-02-09,3.24889
2024-02-10,3.17547
2024-02-11,2.79001
2024-02-12,3.96475
2024-02-13,7.36049
2024-02-14,5.76358
2024-02-15,8.16813
2024-02-16,7.1953
2024-02-17,5.15785
2024-02-18,4.71732
2024-02-19,7.78267
2024-02-20,7.34214
2024-02-21,6.93832
2024-02-22,7.32378
2024-02-23,6.42437
2024-02-24,5.3414
2024-02-25,5.35976
2024-02-26,5.837
2024-02-27,10.95814
2024-02-28,14.2254
2024-02-29,21.03524
2024-03-01,12.94052
2024-03-02,13.0323
2024-03-03,11.56387
2024-03-04,16.2812
2024-03-05,29.38693
2024-03-06,18.41042
2024-03-07,15.71218
2024-03-08,13.39941
2024-03-09,14.0602
2024-03-10,14.0602
2024-03-11,23.27459
2024-03-12,28.17547
2024-03-13,21.43906
2024-03-14,22.13656
2024-03-15,17.78634
2024-03-16,12.3348
2024-03-17,10.05873
2024-03-18,11.60058
2024-03-19,11.3069
2024-03-20,10.57268
