date,채권매입
2023-05-30,17.73255
2023-05-31,15.11627
2023-06-01,17.73255
2023-06-02,17.44186
2023-06-03,7.55813
2023-06-04,6.97674
2023-06-05,15.40697
2023-06-06,8.13953
2023-06-07,19.47674
2023-06-08,18.89534
2023-06-09,13.95348
2023-06-10,9.30232
2023-06-11,5.52325
2023-06-12,19.18604
2023-06-13,14.82558
2023-06-14,19.47674
2023-06-15,15.11627
2023-06-16,12.5
2023-06-17,3.19767
2023-06-18,5.52325
2023-06-19,15.98837
2023-06-20,16.86046
2023-06-21,13.66279
2023-06-22,18.60465
2023-06-23,18.02325
2023-06-24,4.36046
2023-06-25,6.68604
2023-06-26,15.11627
2023-06-27,15.69767
2023-06-28,17.44186
2023-06-29,15.69767
2023-06-30,14.24418
2023-07-01,4.94186
2023-07-02,2.61627
2023-07-03,11.6279
2023-07-04,14.53488
2023-07-05,19.47674
2023-07-06,14.82558
2023-07-07,9.59302
2023-07-08,2.03488
2023-07-09,2.61627
2023-07-10,11.04651
2023-07-11,17.44186
2023-07-12,13.95348
2023-07-13,9.01162
2023-07-14,11.9186
2023-07-15,4.65116
2023-07-16,5.81395
2023-07-17,12.5
2023-07-18,20.34883
2023-07-19,13.37209
2023-07-20,11.9186
2023-07-21,14.24418
2023-07-22,1.45348
2023-07-23,3.77906
2023-07-24,12.5
2023-07-25,13.08139
2023-07-26,13.37209
2023-07-27,15.40697
2023-07-28,14.82558
2023-07-29,6.10465
2023-07-30,3.48837
2023-07-31,17.73255
2023-08-01,17.73255
2023-08-02,18.60465
2023-08-03,13.66279
2023-08-04,14.82558
2023-08-05,4.36046
2023-08-06,5.81395
2023-08-07,15.69767
2023-08-08,15.11627
2023-08-09,14.24418
2023-08-10,11.9186
2023-08-11,11.9186
2023-08-12,3.48837
2023-08-13,5.52325
2023-08-14,15.98837
2023-08-15,8.13953
2023-08-16,19.76744
2023-08-17,17.44186
2023-08-18,15.11627
2023-08-19,2.61627
2023-08-20,5.23255
2023-08-21,13.08139
2023-08-22,14.82558
2023-08-23,12.5
2023-08-24,19.47674
2023-08-25,13.37209
2023-08-26,4.94186
2023-08-27,3.19767
2023-08-28,13.95348
2023-08-29,13.37209
2023-08-30,19.76744
2023-08-31,17.44186
2023-09-01,10.46511
2023-09-02,4.06976
2023-09-03,2.61627
2023-09-04,18.60465
2023-09-05,20.63953
2023-09-06,17.15116
2023-09-07,17.44186
2023-09-08,9.59302
2023-09-09,4.65116
2023-09-10,4.36046
2023-09-11,15.69767
2023-09-12,13.08139
2023-09-13,16.27906
2023-09-14,14.53488
2023-09-15,13.37209
2023-09-16,6.68604
2023-09-17,2.61627
2023-09-18,18.31395
2023-09-19,13.66279
2023-09-20,21.22093
2023-09-21,15.98837
2023-09-22,13.37209
2023-09-23,3.77906
2023-09-24,4.65116
2023-09-25,24.7093
2023-09-26,18.31395
2023-09-27,8.72093
2023-09-28,4.06976
2023-09-29,3.77906
2023-09-30,3.77906
2023-10-01,3.77906
2023-10-02,2.90697
2023-10-03,4.36046
2023-10-04,18.89534
2023-10-05,15.69767
2023-10-06,18.60465
2023-10-07,3.19767
2023-10-08,4.65116
2023-10-09,4.36046
2023-10-10,18.31395
2023-10-11,17.73255
2023-10-12,17.15116
2023-10-13,17.73255
2023-10-14,6.39534
2023-10-15,7.55813
2023-10-16,12.79069
2023-10-17,19.47674
2023-10-18,15.40697
2023-10-19,18.02325
2023-10-20,22.09302
2023-10-21,8.43023
2023-10-22,6.10465
2023-10-23,15.69767
2023-10-24,24.7093
2023-10-25,15.11627
2023-10-26,15.11627
2023-10-27,14.82558
2023-10-28,3.77906
2023-10-29,5.52325
2023-10-30,18.02325
2023-10-31,16.27906
2023-11-01,19.18604
2023-11-02,17.73255
2023-11-03,12.5
2023-11-04,6.97674
2023-11-05,7.26744
2023-11-06,17.15116
2023-11-07,13.37209
2023-11-08,15.40697
2023-11-09,12.2093
2023-11-10,14.24418
2023-11-11,3.19767
2023-11-12,3.19767
2023-11-13,11.9186
2023-11-14,16.56976
2023-11-15,13.08139
2023-11-16,12.2093
2023-11-17,10.46511
2023-11-18,3.19767
2023-11-19,3.19767
2023-11-20,12.79069
2023-11-21,11.3372
2023-11-22,12.2093
2023-11-23,11.04651
2023-11-24,15.40697
2023-11-25,3.48837
2023-11-26,3.19767
2023-11-27,18.60465
2023-11-28,16.27906
2023-11-29,15.69767
2023-11-30,16.56976
2023-12-01,12.5
2023-12-02,3.19767
2023-12-03,2.03488
2023-12-04,12.2093
2023-12-05,13.37209
2023-12-06,30.81395
2023-12-07,39.82558
2023-12-08,20.93023
2023-12-09,11.9186
2023-12-10,9.01162
2023-12-11,15.11627
2023-12-12,19.76744
2023-12-13,18.60465
2023-12-14,22.67441
2023-12-15,17.15116
2023-12-16,4.06976
2023-12-17,5.52325
2023-12-18,25.87209
2023-12-19,27.61627
2023-12-20,17.15116
2023-12-21,19.18604
2023-12-22,18.89534
2023-12-23,4.94186
2023-12-24,3.48837
2023-12-25,3.48837
2023-12-26,16.27906
2023-12-27,26.74418
2023-12-28,15.40697
2023-12-29,17.15116
2023-12-30,3.77906
2023-12-31,2.90697
2024-01-01,4.06976
2024-01-02,17.15116
2024-01-03,15.40697
2024-01-04,13.95348
2024-01-05,18.60465
2024-01-06,10.75581
2024-01-07,11.04651
2024-01-08,16.56976
2024-01-09,18.60465
2024-01-10,14.53488
2024-01-11,20.63953
2024-01-12,14.53488
2024-01-13,4.65116
2024-01-14,6.97674
2024-01-15,13.66279
2024-01-16,15.69767
2024-01-17,17.73255
2024-01-18,16.86046
2024-01-19,15.69767
2024-01-20,5.52325
2024-01-21,2.03488
2024-01-22,11.9186
2024-01-23,15.40697
2024-01-24,9.59302
2024-01-25,14.82558
2024-01-26,10.46511
2024-01-27,6.10465
2024-01-28,2.90697
2024-01-29,22.38372
2024-01-30,15.69767
2024-01-31,12.79069
2024-02-01,12.79069
2024-02-02,13.08139
2024-02-03,5.23255
2024-02-04,2.03488
2024-02-05,15.40697
2024-02-06,15.40697
2024-02-07,10.46511
2024-02-08,11.04651
2024-02-09,2.03488
2024-02-10,4.36046
2024-02-11,3.19767
2024-02-12,2.90697
2024-02-13,11.6279
2024-02-14,19.47674
2024-02-15,12.79069
2024-02-16,11.9186
2024-02-17,5.81395
2024-02-18,5.52325
2024-02-19,13.95348
2024-02-20,18.31395
2024-02-21,17.44186
2024-02-22,13.95348
2024-02-23,13.37209
2024-02-24,4.65116
2024-02-25,5.52325
2024-02-26,19.18604
2024-02-27,21.22093
2024-02-28,17.44186
2024-02-29,13.37209
2024-03-01,5.52325
2024-03-02,4.65116
2024-03-03,3.19767
2024-03-04,13.37209
2024-03-05,14.53488
2024-03-06,16.27906
2024-03-07,11.9186
2024-03-08,15.69767
2024-03-09,5.81395
2024-03-10,6.68604
2024-03-11,15.40697
2024-03-12,21.51162
2024-03-13,16.86046
2024-03-14,14.24418
2024-03-15,14.82558
2024-03-16,6.39534
2024-03-17,4.36046
2024-03-18,16.27906
2024-03-19,12.79069
2024-03-20,17.73255
