date,국제금값
2023-05-30,12.1901
2023-05-31,12.12588
2023-06-01,12.29287
2023-06-02,12.1901
2023-06-03,4.8298
2023-06-04,1.90109
2023-06-05,9.14579
2023-06-06,8.85035
2023-06-07,11.66345
2023-06-08,11.26525
2023-06-09,11.23956
2023-06-10,5.02247
2023-06-11,1.96531
2023-06-12,8.8375
2023-06-13,10.58445
2023-06-14,11.07257
2023-06-15,10.53307
2023-06-16,10.7129
2023-06-17,3.96917
2023-06-18,1.91393
2023-06-19,8.5806
2023-06-20,9.50545
2023-06-21,9.03018
2023-06-22,8.64482
2023-06-23,9.09441
2023-06-24,4.09762
2023-06-25,1.8754
2023-06-26,8.37508
2023-06-27,9.49261
2023-06-28,8.11817
2023-06-29,8.92742
2023-06-30,8.7219
2023-07-01,3.78933
2023-07-02,1.72125
2023-07-03,7.45022
2023-07-04,8.65767
2023-07-05,8.01541
2023-07-06,7.47591
2023-07-07,7.96403
2023-07-08,4.03339
2023-07-09,1.7341
2023-07-10,7.15478
2023-07-11,8.82466
2023-07-12,9.58253
2023-07-13,10.90558
2023-07-14,9.90366
2023-07-15,4.17469
2023-07-16,1.79833
2023-07-17,7.47591
2023-07-18,10.04495
2023-07-19,11.12395
2023-07-20,11.81759
2023-07-21,10.456
2023-07-22,3.6095
2023-07-23,1.56711
2023-07-24,7.83558
2023-07-25,8.94026
2023-07-26,10.8542
2023-07-27,11.34232
2023-07-28,9.36416
2023-07-29,3.77649
2023-07-30,1.40012
2023-07-31,7.41168
2023-08-01,8.90173
2023-08-02,11.7919
2023-08-03,9.45407
2023-08-04,9.18432
2023-08-05,3.99486
2023-08-06,1.57996
2023-08-07,8.05394
2023-08-08,9.59537
2023-08-09,8.82466
2023-08-10,8.15671
2023-08-11,8.19524
2023-08-12,3.58381
2023-08-13,1.82402
2023-08-14,6.79511
2023-08-15,6.14001
2023-08-16,8.55491
2023-08-17,8.07964
2023-08-18,8.78612
2023-08-19,3.93063
2023-08-20,1.78548
2023-08-21,6.74373
2023-08-22,8.81181
2023-08-23,9.6596
2023-08-24,10.16056
2023-08-25,7.69428
2023-08-26,3.33975
2023-08-27,1.15606
2023-08-28,6.55105
2023-08-29,8.34938
2023-08-30,10.80282
2023-08-31,10.86705
2023-09-01,8.92742
2023-09-02,4.0077
2023-09-03,1.79833
2023-09-04,7.59152
2023-09-05,8.4393
2023-09-06,8.23378
2023-09-07,7.59152
2023-09-08,7.77135
2023-09-09,3.10854
2023-09-10,1.43866
2023-09-11,6.49967
2023-09-12,6.87219
2023-09-13,7.01348
2023-09-14,6.21708
2023-09-15,6.92357
2023-09-16,3.51958
2023-09-17,1.51573
2023-09-18,7.01348
2023-09-19,8.14386
2023-09-20,7.79704
2023-09-21,9.27424
2023-09-22,8.06679
2023-09-23,3.22414
2023-09-24,1.32305
2023-09-25,6.34553
2023-09-26,6.91072
2023-09-27,7.20616
2023-09-28,5.30507
2023-09-29,5.27938
2023-09-30,3.6095
2023-10-01,1.90109
2023-10-02,4.36737
2023-10-03,6.88503
2023-10-04,9.50545
2023-10-05,8.8375
2023-10-06,8.27231
2023-10-07,4.0077
2023-10-08,2.32498
2023-10-09,10.87989
2023-10-10,14.43802
2023-10-11,12.52408
2023-10-12,12.10019
2023-10-13,14.72061
2023-10-14,9.72382
2023-10-15,3.68657
2023-10-16,13.43609
2023-10-17,14.52793
2023-10-18,17.842
2023-10-19,19.25497
2023-10-20,23.45536
2023-10-21,9.53114
2023-10-22,3.2113
2023-10-23,16.80154
2023-10-24,15.26011
2023-10-25,13.47463
2023-10-26,21.4515
2023-10-27,17.08413
2023-10-28,8.78612
2023-10-29,3.81502
2023-10-30,18.35581
2023-10-31,20.68079
2023-11-01,18.39434
2023-11-02,17.5594
2023-11-03,15.86384
2023-11-04,6.73089
2023-11-05,3.01862
2023-11-06,12.57546
2023-11-07,12.80667
2023-11-08,12.614
2023-11-09,11.90751
2023-11-10,12.43416
2023-11-11,4.45728
2023-11-12,2.38921
2023-11-13,10.22479
2023-11-14,11.58638
2023-11-15,13.32048
2023-11-16,11.535
2023-11-17,12.78098
2023-11-18,4.88118
2023-11-19,2.56904
2023-11-20,9.28709
2023-11-21,11.62491
2023-11-22,14.68208
2023-11-23,12.3314
2023-11-24,11.35517
2023-11-25,5.58766
2023-11-26,2.31213
2023-11-27,13.11496
2023-11-28,14.93898
2023-11-29,18.02183
2023-11-30,15.72254
2023-12-01,16.82723
2023-12-02,10.17341
2023-12-03,4.52151
2023-12-04,23.99486
2023-12-05,21.00192
2023-12-06,17.32819
2023-12-07,17.09698
2023-12-08,13.65446
2023-12-09,6.58959
2023-12-10,3.12138
2023-12-11,10.78998
2023-12-12,11.44508
2023-12-13,11.26525
2023-12-14,17.37957
2023-12-15,16.23635
2023-12-16,6.60244
2023-12-17,2.36351
2023-12-18,10.58445
2023-12-19,12.08734
2023-12-20,14.30956
2023-12-21,12.83236
2023-12-22,15.19588
2023-12-23,6.57675
2023-12-24,2.32498
2023-12-25,3.7508
2023-12-26,12.53692
2023-12-27,14.66923
2023-12-28,17.99614
2023-12-29,12.25433
2023-12-30,5.09955
2023-12-31,2.1323
2024-01-01,2.77456
2024-01-02,13.11496
2024-01-03,13.47463
2024-01-04,13.28195
2024-01-05,12.1901
2024-01-06,5.13808
2024-01-07,2.31213
2024-01-08,8.91457
2024-01-09,11.48362
2024-01-10,10.80282
2024-01-11,10.66152
2024-01-12,13.16634
2024-01-13,6.47398
2024-01-14,2.14515
2024-01-15,13.21772
2024-01-16,15.29865
2024-01-17,15.32434
2024-01-18,12.8709
2024-01-19,12.21579
2024-01-20,5.56197
2024-01-21,1.95247
2024-01-22,9.58253
2024-01-23,10.5973
2024-01-24,11.09826
2024-01-25,9.95504
2024-01-26,10.17341
2024-01-27,3.90494
2024-01-28,1.79833
2024-01-29,8.91457
2024-01-30,11.43224
2024-01-31,12.25433
2024-02-01,12.08734
2024-02-02,12.80667
2024-02-03,5.16377
2024-02-04,1.66987
2024-02-05,8.86319
2024-02-06,9.00449
2024-02-07,8.70905
2024-02-08,8.22093
2024-02-09,6.1657
2024-02-10,3.26268
2024-02-11,1.65703
2024-02-12,5.29222
2024-02-13,10.17341
2024-02-14,11.12395
2024-02-15,10.7129
2024-02-16,10.04495
2024-02-17,4.38021
2024-02-18,2.33782
2024-02-19,9.29993
2024-02-20,10.84136
2024-02-21,11.45793
2024-02-22,8.60629
2024-02-23,7.30892
2024-02-24,4.09762
2024-02-25,1.61849
2024-02-26,6.83365
2024-02-27,8.63198
2024-02-28,9.42838
2024-02-29,8.40077
2024-03-01,8.06679
2024-03-02,6.98779
2024-03-03,2.47912
2024-03-04,11.86897
2024-03-05,22.05523
2024-03-06,19.28066
2024-03-07,20.57803
2024-03-08,21.41297
2024-03-09,10.37893
2024-03-10,3.6095
2024-03-11,16.66024
2024-03-12,17.62363
2024-03-13,15.10597
2024-03-14,15.9666
2024-03-15,16.60886
2024-03-16,6.44829
2024-03-17,2.69749
2024-03-18,12.76814
2024-03-19,14.51509
2024-03-20,13.5517
