date,코덱스200
2023-05-29,1.28348
2023-05-30,9.89955
2023-05-31,9.07366
2023-06-01,7.26562
2023-06-02,8.09151
2023-06-03,0.9933
2023-06-04,0.83705
2023-06-05,7.6116
2023-06-06,1.27232
2023-06-07,8.11383
2023-06-08,6.60714
2023-06-09,8.47098
2023-06-10,1.12723
2023-06-11,0.71428
2023-06-12,7.35491
2023-06-13,8.04687
2023-06-14,6.9308
2023-06-15,6.96428
2023-06-16,7.05357
2023-06-17,1.06026
2023-06-18,0.79241
2023-06-19,6.9866
2023-06-20,6.78571
2023-06-21,6.72991
2023-06-22,6.26116
2023-06-23,5.80357
2023-06-24,0.98214
2023-06-25,0.75892
2023-06-26,6.49553
2023-06-27,5.6808
2023-06-28,5.75892
2023-06-29,6.76339
2023-06-30,6.0491
2023-07-01,0.85937
2023-07-02,0.77008
2023-07-03,7.00892
2023-07-04,6.10491
2023-07-05,5.94866
2023-07-06,5.75892
2023-07-07,6.70758
2023-07-08,0.95982
2023-07-09,0.82589
2023-07-10,6.21651
2023-07-11,7.93526
2023-07-12,7.10937
2023-07-13,7.27678
2023-07-14,8.11383
2023-07-15,0.89285
2023-07-16,0.82589
2023-07-17,6.91964
2023-07-18,6.40625
2023-07-19,6.39508
2023-07-20,6.07142
2023-07-21,5.46875
2023-07-22,0.80357
2023-07-23,0.69196
2023-07-24,6.59598
2023-07-25,6.46205
2023-07-26,7.66741
2023-07-27,6.32812
2023-07-28,5.27901
2023-07-29,0.82589
2023-07-30,0.56919
2023-07-31,6.21651
2023-08-01,7.95758
2023-08-02,6.20535
2023-08-03,6.45089
2023-08-04,5.10044
2023-08-05,0.7366
2023-08-06,0.70312
2023-08-07,5.75892
2023-08-08,6.02678
2023-08-09,5.83705
2023-08-10,5.01116
2023-08-11,4.67633
2023-08-12,0.74776
2023-08-13,0.69196
2023-08-14,4.18526
2023-08-15,1.19419
2023-08-16,5.58035
2023-08-17,6.46205
2023-08-18,5.12276
2023-08-19,1.31696
2023-08-20,2.09821
2023-08-21,5.33482
2023-08-22,5.17857
2023-08-23,7.73437
2023-08-24,7.52232
2023-08-25,5.30133
2023-08-26,0.94866
2023-08-27,0.78125
2023-08-28,5.21205
2023-08-29,5.3125
2023-08-30,5.79241
2023-08-31,5.21205
2023-09-01,5.78125
2023-09-02,1.14955
2023-09-03,0.78125
2023-09-04,5.60267
2023-09-05,4.92187
2023-09-06,5.0
2023-09-07,4.22991
2023-09-08,4.55357
2023-09-09,0.82589
2023-09-10,0.64732
2023-09-11,4.81026
2023-09-12,4.15178
2023-09-13,4.04017
2023-09-14,5.1116
2023-09-15,5.81473
2023-09-16,0.87053
2023-09-17,0.71428
2023-09-18,4.58705
2023-09-19,4.19642
2023-09-20,4.01785
2023-09-21,4.76562
2023-09-22,4.41964
2023-09-23,0.64732
2023-09-24,0.625
2023-09-25,5.07812
2023-09-26,5.51339
2023-09-27,4.59821
2023-09-28,0.87053
2023-09-29,0.70312
2023-09-30,0.60267
2023-10-01,0.43526
2023-10-02,0.70312
2023-10-03,0.89285
2023-10-04,6.97544
2023-10-05,5.51339
2023-10-06,5.32366
2023-10-07,0.6808
2023-10-08,0.59151
2023-10-09,0.80357
2023-10-10,5.32366
2023-10-11,5.61383
2023-10-12,5.39062
2023-10-13,4.26339
2023-10-14,0.80357
2023-10-15,0.47991
2023-10-16,4.45312
2023-10-17,4.95535
2023-10-18,4.41964
2023-10-19,6.49553
2023-10-20,5.87053
2023-10-21,1.01562
2023-10-22,1.17187
2023-10-23,6.28348
2023-10-24,6.19419
2023-10-25,5.3125
2023-10-26,9.96651
2023-10-27,7.58928
2023-10-28,1.75223
2023-10-29,1.0491
2023-10-30,5.4241
2023-10-31,7.20982
2023-11-01,6.27232
2023-11-02,7.28794
2023-11-03,6.71875
2023-11-04,1.3616
2023-11-05,1.28348
2023-11-06,12.80133
2023-11-07,11.19419
2023-11-08,8.5491
2023-11-09,6.6741
2023-11-10,5.49107
2023-11-11,1.07142
2023-11-12,0.89285
2023-11-13,4.95535
2023-11-14,5.45758
2023-11-15,7.27678
2023-11-16,7.23214
2023-11-17,5.23437
2023-11-18,0.83705
2023-11-19,0.69196
2023-11-20,6.59598
2023-11-21,7.14285
2023-11-22,5.3683
2023-11-23,6.13839
2023-11-24,5.26785
2023-11-25,0.64732
2023-11-26,0.58035
2023-11-27,4.97767
2023-11-28,5.54687
2023-11-29,4.95535
2023-11-30,5.17857
2023-12-01,4.40848
2023-12-02,0.64732
2023-12-03,0.47991
2023-12-04,5.39062
2023-12-05,4.7433
2023-12-06,4.86607
2023-12-07,5.26785
2023-12-08,6.40625
2023-12-09,1.14955
2023-12-10,0.80357
2023-12-11,4.95535
2023-12-12,6.13839
2023-12-13,4.49776
2023-12-14,6.46205
2023-12-15,6.57366
2023-12-16,0.89285
2023-12-17,0.70312
2023-12-18,6.02678
2023-12-19,5.4241
2023-12-20,9.08482
2023-12-21,6.76339
2023-12-22,6.57366
2023-12-23,1.03794
2023-12-24,0.82589
2023-12-25,0.88169
2023-12-26,6.13839
2023-12-27,7.94642
2023-12-28,9.08482
2023-12-29,3.35937
2023-12-30,1.14955
2023-12-31,0.77008
2024-01-01,1.18303
2024-01-02,9.41964
2024-01-03,8.14732
2024-01-04,6.37276
2024-01-05,6.32812
2024-01-06,0.97098
2024-01-07,0.82589
2024-01-08,6.06026
2024-01-09,5.89285
2024-01-10,5.70312
2024-01-11,6.19419
2024-01-12,5.72544
2024-01-13,1.11607
2024-01-14,0.91517
2024-01-15,6.43973
2024-01-16,6.42857
2024-01-17,8.57142
2024-01-18,9.1183
2024-01-19,7.46651
2024-01-20,1.40625
2024-01-21,1.10491
2024-01-22,7.62276
2024-01-23,6.76339
2024-01-24,6.18303
2024-01-25,6.64062
2024-01-26,7.09821
2024-01-27,1.03794
2024-01-28,0.91517
2024-01-29,7.28794
2024-01-30,6.79687
2024-01-31,6.11607
2024-02-01,7.44419
2024-02-02,10.0558
2024-02-03,1.71875
2024-02-04,1.43973
2024-02-05,9.24107
2024-02-06,7.04241
2024-02-07,8.39285
2024-02-08,7.60044
2024-02-09,1.29464
2024-02-10,0.85937
2024-02-11,0.9375
2024-02-12,1.03794
2024-02-13,9.41964
2024-02-14,9.34151
2024-02-15,6.99776
2024-02-16,7.51116
2024-02-17,1.07142
2024-02-18,0.9933
2024-02-19,9.62053
2024-02-20,8.35937
2024-02-21,8.58258
2024-02-22,7.38839
2024-02-23,8.2366
2024-02-24,1.54017
2024-02-25,1.33928
2024-02-26,7.72321
2024-02-27,6.57366
2024-02-28,6.43973
2024-02-29,6.77455
2024-03-01,1.42857
2024-03-02,1.13839
2024-03-03,0.90401
2024-03-04,7.56696
2024-03-05,6.57366
2024-03-06,6.45089
2024-03-07,6.49553
2024-03-08,7.19866
2024-03-09,1.08258
2024-03-10,0.91517
2024-03-11,6.50669
2024-03-12,6.23883
2024-03-13,6.62946
2024-03-14,7.33258
2024-03-15,6.76339
2024-03-16,1.02678
2024-03-17,1.16071
2024-03-18,6.32812
2024-03-19,5.6808
2024-03-20,6.96428
