date,코인거래소순위
2021-05-18,40.31331
2021-05-19,42.7154
2021-05-20,44.28198
2021-05-21,47.62402
2021-05-22,35.61357
2021-05-23,31.6449
2021-05-24,40.62663
2021-05-25,40.31331
2021-05-26,42.4543
2021-05-27,34.98694
2021-05-28,27.20626
2021-05-29,24.90861
2021-05-30,21.87989
2021-05-31,27.78067
2021-06-01,28.45953
2021-06-02,31.33159
2021-06-03,37.07571
2021-06-04,34.30809
2021-06-05,23.18537
2021-06-06,27.10182
2021-06-07,23.55091
2021-06-08,25.06527
2021-06-09,28.40731
2021-06-10,24.90861
2021-06-11,33.68146
2021-06-12,32.01044
2021-06-13,26.57963
2021-06-14,28.56396
2021-06-15,36.13577
2021-06-16,39.7389
2021-06-17,36.03133
2021-06-18,33.05483
2021-06-19,21.98433
2021-06-20,18.59007
2021-06-21,24.5953
2021-06-22,31.17493
2021-06-23,30.13054
2021-06-24,34.36031
2021-06-25,26.94516
2021-06-26,25.32637
2021-06-27,26.42297
2021-06-28,36.60574
2021-06-29,29.97389
2021-06-30,27.0496
2021-07-01,26.73629
2021-07-02,21.67101
2021-07-03,21.20104
2021-07-04,20.41775
2021-07-05,21.25326
2021-07-06,22.92428
2021-07-07,21.20104
2021-07-08,17.12793
2021-07-09,15.45691
2021-07-10,15.24804
2021-07-11,13.73368
2021-07-12,16.18798
2021-07-13,13.68146
2021-07-14,16.5013
2021-07-15,16.55352
2021-07-16,13.83812
2021-07-17,10.75718
2021-07-18,10.5483
2021-07-19,13.62924
2021-07-20,15.56135
2021-07-21,12.89817
2021-07-22,13.31592
2021-07-23,13.10704
2021-07-24,9.60835
2021-07-25,11.01827
2021-07-26,17.12793
2021-07-27,12.42819
2021-07-28,14.04699
2021-07-29,13.47258
2021-07-30,14.8825
2021-07-31,12.01044
2021-08-01,16.7624
2021-08-02,15.71801
2021-08-03,15.03916
2021-08-04,13.94255
2021-08-05,22.03655
2021-08-06,18.74673
2021-08-07,18.3812
2021-08-08,22.19321
2021-08-09,22.03655
2021-08-10,22.61096
2021-08-11,30.60052
2021-08-12,33.31592
2021-08-13,32.06266
2021-08-14,33.42036
2021-08-15,26.63185
2021-08-16,36.71018
2021-08-17,42.76762
2021-08-18,29.34725
2021-08-19,28.25065
2021-08-20,27.98955
2021-08-21,21.72323
2021-08-22,20.36553
2021-08-23,38.59007
2021-08-24,42.7154
2021-08-25,37.80678
2021-08-26,51.59268
2021-08-27,32.42819
2021-08-28,21.46214
2021-08-29,22.66318
2021-08-30,28.19843
2021-08-31,25.32637
2021-09-01,27.93733
2021-09-02,30.60052
2021-09-03,29.24281
2021-09-04,30.75718
2021-09-05,29.50391
2021-09-06,39.89556
2021-09-07,44.43864
2021-09-08,38.32898
2021-09-09,39.53002
2021-09-10,32.48041
2021-09-11,23.28981
2021-09-12,26.21409
2021-09-13,26.84073
2021-09-14,28.19843
2021-09-15,25.01305
2021-09-16,24.02088
2021-09-17,42.19321
2021-09-18,28.87728
2021-09-19,22.08877
2021-09-20,17.38903
2021-09-21,21.82767
2021-09-22,21.72323
2021-09-23,25.32637
2021-09-24,50.44386
2021-09-25,35.82245
2021-09-26,21.30548
2021-09-27,24.54308
2021-09-28,20.99216
2021-09-29,17.75456
2021-09-30,17.59791
2021-10-01,16.34464
2021-10-02,15.03916
2021-10-03,15.92689
2021-10-04,15.71801
2021-10-05,23.08093
2021-10-06,23.08093
2021-10-07,23.86422
2021-10-08,23.70757
2021-10-09,17.75456
2021-10-10,17.33681
2021-10-11,20.05221
2021-10-12,21.56657
2021-10-13,22.29765
2021-10-14,26.42297
2021-10-15,32.1671
2021-10-16,29.13838
2021-10-17,19.00783
2021-10-18,20.99216
2021-10-19,23.08093
2021-10-20,26.10966
2021-10-21,33.94255
2021-10-22,25.58746
2021-10-23,20.0
2021-10-24,17.49347
2021-10-25,23.81201
2021-10-26,25.27415
2021-10-27,30.60052
2021-10-28,33.7859
2021-10-29,43.02872
2021-10-30,32.01044
2021-10-31,26.21409
2021-11-01,33.7859
2021-11-02,37.91122
2021-11-03,41.04438
2021-11-04,40.31331
2021-11-05,38.01566
2021-11-06,26.31853
2021-11-07,27.15404
2021-11-08,36.44908
2021-11-09,44.64751
2021-11-10,44.64751
2021-11-11,43.08093
2021-11-12,37.96344
2021-11-13,35.92689
2021-11-14,35.19582
2021-11-15,50.33942
2021-11-16,57.859
2021-11-17,53.73368
2021-11-18,56.03133
2021-11-19,42.87206
2021-11-20,40.15665
2021-11-21,48.6684
2021-11-22,51.80156
2021-11-23,49.24281
2021-11-24,57.23237
2021-11-25,60.73107
2021-11-26,59.4778
2021-11-27,48.35509
2021-11-28,42.61096
2021-11-29,73.10704
2021-11-30,60.62663
2021-12-01,53.68146
2021-12-02,49.34725
2021-12-03,44.38642
2021-12-04,44.5953
2021-12-05,50.0261
2021-12-06,46.21409
2021-12-07,58.01566
2021-12-08,41.25326
2021-12-09,42.03655
2021-12-10,33.7859
2021-12-11,31.6449
2021-12-12,32.42819
2021-12-13,36.97127
2021-12-14,36.03133
2021-12-15,39.42558
2021-12-16,34.30809
2021-12-17,24.49086
2021-12-18,21.0966
2021-12-19,20.62663
2021-12-20,30.23498
2021-12-21,30.33942
2021-12-22,31.85378
2021-12-23,29.13838
2021-12-24,27.88511
2021-12-25,20.67885
2021-12-26,24.0731
2021-12-27,23.75979
2021-12-28,27.25848
2021-12-29,31.27937
2021-12-30,26.57963
2021-12-31,26.57963
2022-01-01,23.18537
2022-01-02,23.70757
2022-01-03,28.30287
2022-01-04,24.22976
2022-01-05,26.05744
2022-01-06,24.54308
2022-01-07,25.84856
2022-01-08,19.21671
2022-01-09,22.87206
2022-01-10,24.96083
2022-01-11,31.59268
2022-01-12,28.30287
2022-01-13,30.70496
2022-01-14,26.73629
2022-01-15,21.77545
2022-01-16,28.35509
2022-01-17,25.37859
2022-01-18,24.80417
2022-01-19,26.31853
2022-01-20,25.16971
2022-01-21,21.0966
2022-01-22,22.19321
2022-01-23,24.90861
2022-01-24,21.67101
2022-01-25,28.72062
2022-01-26,28.51174
2022-01-27,23.96866
2022-01-28,30.75718
2022-01-29,18.95561
2022-01-30,19.00783
2022-01-31,15.45691
2022-02-01,16.60574
2022-02-02,17.96344
2022-02-03,19.63446
2022-02-04,18.1201
2022-02-05,21.67101
2022-02-06,21.30548
2022-02-07,29.60835
2022-02-08,33.21148
2022-02-09,26.37075
2022-02-10,30.23498
2022-02-11,22.9765
2022-02-12,14.83028
2022-02-13,15.97911
2022-02-14,19.89556
2022-02-15,19.26892
2022-02-16,20.46997
2022-02-17,18.95561
2022-02-18,18.3812
2022-02-19,15.24804
2022-02-20,17.28459
2022-02-21,18.27676
2022-02-22,17.65013
2022-02-23,17.23237
2022-02-24,20.67885
2022-02-25,23.49869
2022-02-26,16.81462
2022-02-27,14.56919
2022-02-28,13.89033
2022-03-01,20.46997
2022-03-02,23.23759
2022-03-03,19.06005
2022-03-04,17.38903
2022-03-05,12.79373
2022-03-06,14.15143
2022-03-07,16.7624
2022-03-08,17.91122
2022-03-09,15.45691
2022-03-10,20.10443
2022-03-11,20.46997
2022-03-12,13.42036
2022-03-13,12.27154
2022-03-14,17.91122
2022-03-15,20.15665
2022-03-16,17.80678
2022-03-17,23.75979
2022-03-18,23.44647
2022-03-19,22.9765
2022-03-20,19.94778
2022-03-21,21.40992
2022-03-22,26.99738
2022-03-23,27.36292
2022-03-24,21.0966
2022-03-25,25.953
2022-03-26,17.02349
2022-03-27,18.79895
2022-03-28,25.90078
2022-03-29,25.953
2022-03-30,25.4308
2022-03-31,26.73629
2022-04-01,23.65535
2022-04-02,16.91906
2022-04-03,17.859
2022-04-04,26.05744
2022-04-05,20.05221
2022-04-06,21.67101
2022-04-07,24.5953
2022-04-08,16.18798
2022-04-09,11.38381
2022-04-10,11.59268
2022-04-11,18.1201
2022-04-12,19.63446
2022-04-13,17.12793
2022-04-14,19.37336
2022-04-15,19.11227
2022-04-16,14.46475
2022-04-17,13.83812
2022-04-18,18.22454
2022-04-19,18.32898
2022-04-20,18.64229
2022-04-21,19.68668
2022-04-22,16.65796
2022-04-23,13.10704
2022-04-24,12.27154
2022-04-25,17.859
2022-04-26,20.62663
2022-04-27,19.32114
2022-04-28,20.36553
2022-04-29,20.26109
2022-04-30,14.20365
2022-05-01,14.30809
2022-05-02,19.00783
2022-05-03,18.85117
2022-05-04,21.87989
2022-05-05,24.80417
2022-05-06,21.72323
2022-05-07,12.68929
2022-05-08,15.09138
2022-05-09,19.11227
2022-05-10,22.03655
2022-05-11,24.5953
2022-05-12,43.65535
2022-05-13,58.01566
2022-05-14,37.859
2022-05-15,23.65535
2022-05-16,27.5718
2022-05-17,27.98955
2022-05-18,27.10182
2022-05-19,32.32375
2022-05-20,24.43864
2022-05-21,15.40469
2022-05-22,13.94255
2022-05-23,17.33681
2022-05-24,19.4778
2022-05-25,19.26892
2022-05-26,21.51436
2022-05-27,18.85117
2022-05-28,13.36814
2022-05-29,14.20365
2022-05-30,19.21671
2022-05-31,22.92428
2022-06-01,14.25587
2022-06-02,15.92689
2022-06-03,15.77023
2022-06-04,11.85378
2022-06-05,9.66057
2022-06-06,10.18276
2022-06-07,15.1436
2022-06-08,17.44125
2022-06-09,18.22454
2022-06-10,14.67362
2022-06-11,9.97389
2022-06-12,14.41253
2022-06-13,19.58224
2022-06-14,20.52219
2022-06-15,20.52219
2022-06-16,18.48563
2022-06-17,16.71018
2022-06-18,13.10704
2022-06-19,14.04699
2022-06-20,18.43342
2022-06-21,17.65013
2022-06-22,15.71801
2022-06-23,16.5013
2022-06-24,14.93472
2022-06-25,9.45169
2022-06-26,10.0261
2022-06-27,15.92689
2022-06-28,15.1436
2022-06-29,20.99216
2022-06-30,17.18015
2022-07-01,16.2402
2022-07-02,10.0261
2022-07-03,8.77284
2022-07-04,12.74151
2022-07-05,13.83812
2022-07-06,15.03916
2022-07-07,13.7859
2022-07-08,13.83812
2022-07-09,8.56396
2022-07-10,8.87728
2022-07-11,14.67362
2022-07-12,12.32375
2022-07-13,13.89033
2022-07-14,13.73368
2022-07-15,12.27154
2022-07-16,10.07832
2022-07-17,9.08616
2022-07-18,13.47258
2022-07-19,15.1436
2022-07-20,15.66579
2022-07-21,12.95039
2022-07-22,12.74151
2022-07-23,10.91383
2022-07-24,8.45953
2022-07-25,15.30026
2022-07-26,15.97911
2022-07-27,11.43603
2022-07-28,13.94255
2022-07-29,12.68929
2022-07-30,9.66057
2022-07-31,9.34725
2022-08-01,15.71801
2022-08-02,13.21148
2022-08-03,15.77023
2022-08-04,15.40469
2022-08-05,12.68929
2022-08-06,9.34725
2022-08-07,7.3107
2022-08-08,12.1671
2022-08-09,12.84595
2022-08-10,13.42036
2022-08-11,13.89033
2022-08-12,14.41253
2022-08-13,8.87728
2022-08-14,8.19843
2022-08-15,8.6684
2022-08-16,11.85378
2022-08-17,13.94255
2022-08-18,15.30026
2022-08-19,13.21148
2022-08-20,8.09399
2022-08-21,8.51174
2022-08-22,14.6214
2022-08-23,12.74151
2022-08-24,12.89817
2022-08-25,13.62924
2022-08-26,10.91383
2022-08-27,7.78067
2022-08-28,6.89295
2022-08-29,11.59268
2022-08-30,12.42819
2022-08-31,12.37597
2022-09-01,9.71279
2022-09-02,9.34725
2022-09-03,7.20626
2022-09-04,5.84856
2022-09-05,10.44386
2022-09-06,10.44386
2022-09-07,11.80156
2022-09-08,10.49608
2022-09-09,7.67624
2022-09-10,6.47519
2022-09-11,6.47519
2022-09-12,8.45953
2022-09-13,14.09921
2022-09-14,14.15143
2022-09-15,15.24804
2022-09-16,13.2637
2022-09-17,8.35509
2022-09-18,8.45953
2022-09-19,18.53785
2022-09-20,14.83028
2022-09-21,12.95039
2022-09-22,14.04699
2022-09-23,13.31592
2022-09-24,7.46736
2022-09-25,6.68407
2022-09-26,11.07049
2022-09-27,12.48041
2022-09-28,15.50913
2022-09-29,15.09138
2022-09-30,12.84595
2022-10-01,5.90078
2022-10-02,6.26631
2022-10-03,6.78851
2022-10-04,10.80939
2022-10-05,9.08616
2022-10-06,7.83289
2022-10-07,8.30287
2022-10-08,5.32637
2022-10-09,5.63968
2022-10-10,8.14621
2022-10-11,11.07049
2022-10-12,8.40731
2022-10-13,10.86161
2022-10-14,7.83289
2022-10-15,7.10182
2022-10-16,5.58746
2022-10-17,8.82506
2022-10-18,9.13838
2022-10-19,10.5483
2022-10-20,8.9295
2022-10-21,9.03394
2022-10-22,4.96083
2022-10-23,5.84856
2022-10-24,9.55613
2022-10-25,10.18276
2022-10-26,10.23498
2022-10-27,9.60835
2022-10-28,9.92167
2022-10-29,8.25065
2022-10-30,6.31853
2022-10-31,11.38381
2022-11-01,11.27937
2022-11-02,11.33159
2022-11-03,9.34725
2022-11-04,10.0261
2022-11-05,7.67624
2022-11-06,6.05744
2022-11-07,14.09921
2022-11-08,24.38642
2022-11-09,44.54308
2022-11-10,53.21148
2022-11-11,27.5718
2022-11-12,71.54046
2022-11-13,52.68929
2022-11-14,65.79634
2022-11-15,37.59791
2022-11-16,23.18537
2022-11-17,18.69451
2022-11-18,14.67362
2022-11-19,10.96605
2022-11-20,10.80939
2022-11-21,14.25587
2022-11-22,13.62924
2022-11-23,12.95039
2022-11-24,11.6449
2022-11-25,15.40469
2022-11-26,8.56396
2022-11-27,8.25065
2022-11-28,11.27937
2022-11-29,10.65274
2022-11-30,10.2872
2022-12-01,9.34725
2022-12-02,7.51958
2022-12-03,5.16971
2022-12-04,6.42297
2022-12-05,7.5718
2022-12-06,7.20626
2022-12-07,9.55613
2022-12-08,16.08355
2022-12-09,13.57702
2022-12-10,6.31853
2022-12-11,6.37075
2022-12-12,8.72062
2022-12-13,10.65274
2022-12-14,9.03394
2022-12-15,9.24281
2022-12-16,8.77284
2022-12-17,8.72062
2022-12-18,9.55613
2022-12-19,10.39164
2022-12-20,9.50391
2022-12-21,9.66057
2022-12-22,8.25065
2022-12-23,7.72845
2022-12-24,4.3342
2022-12-25,5.06527
2022-12-26,10.18276
2022-12-27,10.13054
2022-12-28,8.98172
2022-12-29,11.48825
2022-12-30,13.31592
2022-12-31,7.83289
2023-01-01,6.05744
2023-01-02,9.29503
2023-01-03,10.0261
2023-01-04,8.56396
2023-01-05,8.87728
2023-01-06,12.11488
2023-01-07,5.16971
2023-01-08,5.48302
2023-01-09,8.56396
2023-01-10,8.82506
2023-01-11,7.10182
2023-01-12,9.97389
2023-01-13,8.45953
2023-01-14,8.98172
2023-01-15,9.86945
2023-01-16,13.10704
2023-01-17,12.01044
2023-01-18,11.95822
2023-01-19,8.56396
2023-01-20,9.24281
2023-01-21,7.20626
2023-01-22,6.52741
2023-01-23,8.25065
2023-01-24,10.13054
2023-01-25,11.12271
2023-01-26,10.07832
2023-01-27,10.23498
2023-01-28,7.98955
2023-01-29,8.98172
2023-01-30,10.23498
2023-01-31,9.03394
2023-02-01,10.18276
2023-02-02,11.59268
2023-02-03,11.33159
2023-02-04,8.77284
2023-02-05,10.33942
2023-02-06,11.80156
2023-02-07,11.12271
2023-02-08,14.25587
2023-02-09,11.27937
2023-02-10,9.97389
2023-02-11,7.78067
2023-02-12,8.56396
2023-02-13,10.70496
2023-02-14,9.13838
2023-02-15,9.66057
2023-02-16,16.34464
2023-02-17,12.53263
2023-02-18,10.33942
2023-02-19,9.24281
2023-02-20,11.74934
2023-02-21,14.36031
2023-02-22,13.47258
2023-02-23,10.39164
2023-02-24,9.08616
2023-02-25,7.93733
2023-02-26,6.26631
2023-02-27,9.60835
2023-02-28,8.19843
2023-03-01,8.04177
2023-03-02,8.6684
2023-03-03,8.40731
2023-03-04,6.26631
2023-03-05,6.68407
2023-03-06,7.10182
2023-03-07,10.2872
2023-03-08,8.40731
2023-03-09,7.78067
2023-03-10,8.04177
2023-03-11,4.90861
2023-03-12,5.27415
2023-03-13,8.72062
2023-03-14,9.45169
2023-03-15,10.23498
2023-03-16,8.09399
2023-03-17,9.97389
2023-03-18,8.19843
2023-03-19,8.45953
2023-03-20,8.87728
2023-03-21,8.72062
2023-03-22,9.76501
2023-03-23,10.75718
2023-03-24,9.1906
2023-03-25,6.47519
2023-03-26,6.00522
2023-03-27,7.93733
2023-03-28,11.74934
2023-03-29,11.07049
2023-03-30,12.95039
2023-03-31,13.21148
2023-04-01,13.00261
2023-04-02,8.04177
2023-04-03,11.22715
2023-04-04,13.94255
2023-04-05,11.22715
2023-04-06,10.60052
2023-04-07,11.07049
2023-04-08,8.82506
2023-04-09,7.62402
2023-04-10,10.91383
2023-04-11,13.21148
2023-04-12,13.73368
2023-04-13,13.57702
2023-04-14,13.00261
2023-04-15,9.50391
2023-04-16,8.61618
2023-04-17,12.58485
2023-04-18,11.59268
2023-04-19,12.21932
2023-04-20,12.58485
2023-04-21,9.34725
2023-04-22,6.78851
2023-04-23,7.15404
2023-04-24,11.33159
2023-04-25,12.27154
2023-04-26,11.906
2023-04-27,10.23498
2023-04-28,9.39947
2023-04-29,6.99738
2023-04-30,6.99738
2023-05-01,7.67624
2023-05-02,10.60052
2023-05-03,10.60052
2023-05-04,10.60052
2023-05-05,9.55613
2023-05-06,11.17493
2023-05-07,10.18276
2023-05-08,13.42036
2023-05-09,15.40469
2023-05-10,17.33681
2023-05-11,13.05483
2023-05-12,13.83812
2023-05-13,13.83812
2023-05-14,10.49608
2023-05-15,12.84595
2023-05-16,12.84595
2023-05-17,12.37597
2023-05-18,12.68929
2023-05-19,13.05483
2023-05-20,7.25848
2023-05-21,9.1906
2023-05-22,9.29503
2023-05-23,9.60835
2023-05-24,9.86945
2023-05-25,7.51958
2023-05-26,7.3107
2023-05-27,6.52741
2023-05-28,6.73629
2023-05-29,8.30287
2023-05-30,8.51174
2023-05-31,8.56396
2023-06-01,8.35509
2023-06-02,7.5718
2023-06-03,5.953
2023-06-04,5.48302
2023-06-05,6.52741
2023-06-06,10.5483
2023-06-07,8.77284
2023-06-08,6.94516
2023-06-09,6.57963
2023-06-10,10.86161
2023-06-11,6.84073
2023-06-12,8.35509
2023-06-13,9.97389
2023-06-14,10.5483
2023-06-15,7.0496
2023-06-16,7.36292
2023-06-17,5.48302
2023-06-18,5.37859
2023-06-19,6.52741
2023-06-20,5.90078
2023-06-21,7.5718
2023-06-22,8.51174
2023-06-23,6.21409
2023-06-24,6.31853
