date,차용증
2020-08-29,28.15724
2020-08-30,26.97788
2020-08-31,51.99017
2020-09-01,45.25798
2020-09-02,41.86732
2020-09-03,44.76658
2020-09-04,43.04668
2020-09-05,26.3882
2020-09-06,26.1425
2020-09-07,45.30712
2020-09-08,48.79606
2020-09-09,47.56756
2020-09-10,46.04422
2020-09-11,42.85012
2020-09-12,25.20884
2020-09-13,24.1769
2020-09-14,48.20638
2020-09-15,45.60196
2020-09-16,49.48402
2020-09-17,43.9312
2020-09-18,42.60442
2020-09-19,25.11056
2020-09-20,25.01228
2020-09-21,49.828
2020-09-22,44.914
2020-09-23,44.02948
2020-09-24,48.1081
2020-09-25,40.68796
2020-09-26,24.76658
2020-09-27,22.50614
2020-09-28,47.17444
2020-09-29,39.01719
2020-09-30,18.77149
2020-10-01,17.78869
2020-10-02,20.19656
2020-10-03,28.69778
2020-10-04,27.76412
2020-10-05,50.56511
2020-10-06,44.52088
2020-10-07,46.09336
2020-10-08,41.08108
2020-10-09,23.78378
2020-10-10,24.1769
2020-10-11,26.43734
2020-10-12,51.15479
2020-10-13,47.07616
2020-10-14,45.50368
2020-10-15,45.84766
2020-10-16,38.96805
2020-10-17,28.30466
2020-10-18,25.30712
2020-10-19,49.92628
2020-10-20,47.371
2020-10-21,48.74692
2020-10-22,48.30466
2020-10-23,44.1769
2020-10-24,26.73218
2020-10-25,28.64864
2020-10-26,48.20638
2020-10-27,48.74692
2020-10-28,48.15724
2020-10-29,46.6339
2020-10-30,45.1597
2020-10-31,27.42014
2020-11-01,26.04422
2020-11-02,49.23832
2020-11-03,42.40786
2020-11-04,41.86732
2020-11-05,42.2113
2020-11-06,40.04914
2020-11-07,23.98034
2020-11-08,25.20884
2020-11-09,47.46928
2020-11-10,44.27518
2020-11-11,46.6339
2020-11-12,43.24324
2020-11-13,42.9484
2020-11-14,27.56756
2020-11-15,30.61425
2020-11-16,47.27272
2020-11-17,48.64864
2020-11-18,50.12285
2020-11-19,52.43243
2020-11-20,47.02702
2020-11-21,27.96068
2020-11-22,27.66584
2020-11-23,57.88697
2020-11-24,62.2113
2020-11-25,52.67813
2020-11-26,50.36855
2020-11-27,51.35135
2020-11-28,30.31941
2020-11-29,30.02457
2020-11-30,56.36363
2020-12-01,52.62899
2020-12-02,50.85995
2020-12-03,53.31695
2020-12-04,49.04176
2020-12-05,29.97542
2020-12-06,30.36855
2020-12-07,63.14496
2020-12-08,57.59213
2020-12-09,50.56511
2020-12-10,52.43243
2020-12-11,52.92383
2020-12-12,33.75921
2020-12-13,32.33415
2020-12-14,58.57493
2020-12-15,56.16707
2020-12-16,63.29238
2020-12-17,57.39557
2020-12-18,48.8452
2020-12-19,31.69533
2020-12-20,32.62899
2020-12-21,57.93611
2020-12-22,55.13513
2020-12-23,55.42997
2020-12-24,45.94594
2020-12-25,26.19164
2020-12-26,34.59459
2020-12-27,35.13513
2020-12-28,79.06633
2020-12-29,70.81081
2020-12-30,60.88452
2020-12-31,45.55282
2021-01-01,30.61425
2021-01-02,26.68304
2021-01-03,29.92628
2021-01-04,57.59213
2021-01-05,53.07125
2021-01-06,49.14004
2021-01-07,45.74938
2021-01-08,47.07616
2021-01-09,31.64619
2021-01-10,33.71007
2021-01-11,58.62407
2021-01-12,55.82309
2021-01-13,53.02211
2021-01-14,57.29729
2021-01-15,55.87223
2021-01-16,35.08599
2021-01-17,37.24815
2021-01-18,60.4914
2021-01-19,55.28255
2021-01-20,57.14987
2021-01-21,54.64373
2021-01-22,52.92383
2021-01-23,31.44963
2021-01-24,32.08845
2021-01-25,59.60687
2021-01-26,53.66093
2021-01-27,55.97051
2021-01-28,54.59459
2021-01-29,52.87469
2021-01-30,32.82555
2021-01-31,36.80589
2021-02-01,60.78624
2021-02-02,52.92383
2021-02-03,54.98771
2021-02-04,57.73955
2021-02-05,50.76167
2021-02-06,28.30466
2021-02-07,48.3538
2021-02-08,56.51105
2021-02-09,54.15233
2021-02-10,50.56511
2021-02-11,33.21867
2021-02-12,26.33906
2021-02-13,25.11056
2021-02-14,32.13759
2021-02-15,61.03194
2021-02-16,58.52579
2021-02-17,54.59459
2021-02-18,56.36363
2021-02-19,48.5995
2021-02-20,34.10319
2021-02-21,33.56265
2021-02-22,62.9484
2021-02-23,53.71007
2021-02-24,57.05159
2021-02-25,54.29975
2021-02-26,53.56265
2021-02-27,30.51597
2021-02-28,27.371
2021-03-01,34.59459
2021-03-02,52.92383
2021-03-03,55.28255
2021-03-04,54.79115
2021-03-05,43.48894
2021-03-06,29.97542
2021-03-07,30.07371
2021-03-08,57.05159
2021-03-09,56.11793
2021-03-10,50.51597
2021-03-11,47.76412
2021-03-12,46.53562
2021-03-13,29.38574
2021-03-14,32.77641
2021-03-15,57.05159
2021-03-16,53.80835
2021-03-17,46.48648
2021-03-18,47.07616
2021-03-19,42.9484
2021-03-20,31.35135
2021-03-21,29.5823
2021-03-22,57.78869
2021-03-23,44.81572
2021-03-24,48.94348
2021-03-25,47.22358
2021-03-26,41.81818
2021-03-27,30.31941
2021-03-28,28.99262
2021-03-29,55.72481
2021-03-30,59.11547
2021-03-31,56.31449
2021-04-01,47.56756
2021-04-02,44.57002
2021-04-03,25.70024
2021-04-04,29.43488
2021-04-05,51.15479
2021-04-06,50.31941
2021-04-07,43.34152
2021-04-08,38.62407
2021-04-09,44.71744
2021-04-10,29.3366
2021-04-11,27.07616
2021-04-12,49.43488
2021-04-13,49.14004
2021-04-14,46.1425
2021-04-15,46.3882
2021-04-16,41.08108
2021-04-17,27.8624
2021-04-18,27.8624
2021-04-19,51.64619
2021-04-20,46.43734
2021-04-21,46.8796
2021-04-22,43.83292
2021-04-23,43.39066
2021-04-24,25.79852
2021-04-25,27.76412
2021-04-26,56.56019
2021-04-27,48.69778
2021-04-28,46.1425
2021-04-29,53.07125
2021-04-30,43.53808
2021-05-01,24.81572
2021-05-02,24.07862
2021-05-03,48.55036
2021-05-04,42.80098
2021-05-05,30.56511
2021-05-06,42.60442
2021-05-07,43.29238
2021-05-08,27.71498
2021-05-09,31.44963
2021-05-10,54.88943
2021-05-11,53.12039
2021-05-12,44.914
2021-05-13,45.79852
2021-05-14,42.55528
2021-05-15,23.09582
2021-05-16,31.40049
2021-05-17,54.74201
2021-05-18,44.32432
2021-05-19,34.29975
2021-05-20,51.69533
2021-05-21,48.8452
2021-05-22,29.0909
2021-05-23,29.63144
2021-05-24,52.82555
2021-05-25,50.07371
2021-05-26,49.14004
2021-05-27,49.38574
2021-05-28,46.19164
2021-05-29,28.15724
2021-05-30,29.38574
2021-05-31,59.21375
2021-06-01,43.6855
2021-06-02,42.16216
2021-06-03,41.42506
2021-06-04,40.44226
2021-06-05,24.4226
2021-06-06,23.29238
2021-06-07,45.30712
2021-06-08,46.24078
2021-06-09,46.73218
2021-06-10,41.76904
2021-06-11,40.2457
2021-06-12,26.43734
2021-06-13,26.73218
2021-06-14,48.20638
2021-06-15,42.75184
2021-06-16,43.04668
2021-06-17,43.14496
2021-06-18,41.81818
2021-06-19,25.60196
2021-06-20,24.86486
2021-06-21,48.40294
2021-06-22,67.71498
2021-06-23,43.39066
2021-06-24,44.914
2021-06-25,40.2457
2021-06-26,24.914
2021-06-27,32.08845
2021-06-28,60.78624
2021-06-29,46.04422
2021-06-30,49.14004
2021-07-01,42.55528
2021-07-02,40.19656
2021-07-03,26.8796
2021-07-04,26.68304
2021-07-05,52.28501
2021-07-06,48.05896
2021-07-07,40.04914
2021-07-08,44.1769
2021-07-09,39.75429
2021-07-10,25.06142
2021-07-11,25.6511
2021-07-12,45.11056
2021-07-13,43.34152
2021-07-14,40.68796
2021-07-15,47.17444
2021-07-16,43.48894
2021-07-17,27.6167
2021-07-18,28.50122
2021-07-19,57.29729
2021-07-20,50.31941
2021-07-21,50.46683
2021-07-22,49.828
2021-07-23,46.73218
2021-07-24,26.97788
2021-07-25,28.99262
2021-07-26,50.36855
2021-07-27,47.1253
2021-07-28,45.70024
2021-07-29,48.79606
2021-07-30,42.89926
2021-07-31,30.17199
2021-08-01,27.1253
2021-08-02,45.6511
2021-08-03,43.04668
2021-08-04,41.76904
2021-08-05,44.81572
2021-08-06,39.80343
2021-08-07,29.5823
2021-08-08,28.05896
2021-08-09,47.66584
2021-08-10,47.96068
2021-08-11,48.00982
2021-08-12,50.17199
2021-08-13,42.35872
2021-08-14,29.28746
2021-08-15,28.1081
2021-08-16,34.84029
2021-08-17,52.53071
2021-08-18,49.0909
2021-08-19,50.51597
2021-08-20,48.00982
2021-08-21,26.78132
2021-08-22,28.45208
2021-08-23,55.67567
2021-08-24,53.75921
2021-08-25,47.66584
2021-08-26,49.97542
2021-08-27,49.97542
2021-08-28,26.28992
2021-08-29,30.12285
2021-08-30,54.79115
2021-08-31,49.97542
2021-09-01,46.24078
2021-09-02,44.32432
2021-09-03,41.37592
2021-09-04,27.8624
2021-09-05,28.05896
2021-09-06,47.66584
2021-09-07,46.97788
2021-09-08,40.68796
2021-09-09,41.9656
2021-09-10,42.89926
2021-09-11,25.6511
2021-09-12,27.71498
2021-09-13,47.76412
2021-09-14,43.73464
2021-09-15,47.22358
2021-09-16,44.61916
2021-09-17,42.2113
2021-09-18,26.48648
2021-09-19,22.55528
2021-09-20,21.81818
2021-09-21,25.1597
2021-09-22,25.60196
2021-09-23,47.56756
2021-09-24,50.22113
2021-09-25,31.20393
2021-09-26,30.27027
2021-09-27,59.80343
2021-09-28,49.0909
2021-09-29,52.72727
2021-09-30,53.31695
2021-10-01,48.05896
2021-10-02,24.86486
2021-10-03,24.1769
2021-10-04,34.84029
2021-10-05,49.63144
2021-10-06,49.72972
2021-10-07,45.25798
2021-10-08,44.96314
2021-10-09,24.71744
2021-10-10,25.74938
2021-10-11,32.08845
2021-10-12,52.87469
2021-10-13,51.44963
2021-10-14,48.69778
2021-10-15,46.48648
2021-10-16,26.58476
2021-10-17,26.68304
2021-10-18,52.23587
2021-10-19,45.79852
2021-10-20,45.1597
2021-10-21,43.63636
2021-10-22,39.50859
2021-10-23,25.35626
2021-10-24,26.97788
2021-10-25,48.5995
2021-10-26,45.94594
2021-10-27,50.22113
2021-10-28,52.18673
2021-10-29,39.85257
2021-10-30,25.8968
2021-10-31,29.97542
2021-11-01,51.30221
2021-11-02,45.84766
2021-11-03,42.7027
2021-11-04,43.24324
2021-11-05,39.85257
2021-11-06,25.74938
2021-11-07,27.42014
2021-11-08,47.1253
2021-11-09,43.48894
2021-11-10,48.00982
2021-11-11,39.01719
2021-11-12,40.19656
2021-11-13,24.914
2021-11-14,26.92874
2021-11-15,48.50122
2021-11-16,43.48894
2021-11-17,41.52334
2021-11-18,40.29484
2021-11-19,40.19656
2021-11-20,23.88206
2021-11-21,26.8796
2021-11-22,48.79606
2021-11-23,45.35626
2021-11-24,42.9484
2021-11-25,43.73464
2021-11-26,39.06633
2021-11-27,22.80098
2021-11-28,25.01228
2021-11-29,52.57985
2021-11-30,46.73218
2021-12-01,44.96314
2021-12-02,42.99754
2021-12-03,37.88697
2021-12-04,26.58476
2021-12-05,26.8796
2021-12-06,53.31695
2021-12-07,45.06142
2021-12-08,45.1597
2021-12-09,45.35626
2021-12-10,45.30712
2021-12-11,30.95823
2021-12-12,31.79361
2021-12-13,52.38329
2021-12-14,49.14004
2021-12-15,48.40294
2021-12-16,44.37346
2021-12-17,40.54054
2021-12-18,27.66584
2021-12-19,24.81572
2021-12-20,51.30221
2021-12-21,47.96068
2021-12-22,90.71253
2021-12-23,89.0909
2021-12-24,52.77641
2021-12-25,29.43488
2021-12-26,26.68304
2021-12-27,52.62899
2021-12-28,51.40049
2021-12-29,49.43488
2021-12-30,47.02702
2021-12-31,43.04668
2022-01-01,22.01474
2022-01-02,29.97542
2022-01-03,47.17444
2022-01-04,45.45454
2022-01-05,42.55528
2022-01-06,49.48402
2022-01-07,43.04668
2022-01-08,34.59459
2022-01-09,31.30221
2022-01-10,60.19656
2022-01-11,47.32186
2022-01-12,48.99262
2022-01-13,46.6339
2022-01-14,42.16216
2022-01-15,30.66339
2022-01-16,30.85995
2022-01-17,50.27027
2022-01-18,49.38574
2022-01-19,42.75184
2022-01-20,48.55036
2022-01-21,42.2113
2022-01-22,28.00982
2022-01-23,29.48402
2022-01-24,46.43734
2022-01-25,44.914
2022-01-26,48.1081
2022-01-27,47.76412
2022-01-28,45.01228
2022-01-29,26.43734
2022-01-30,31.49877
2022-01-31,28.05896
2022-02-01,25.70024
2022-02-02,30.76167
2022-02-03,51.15479
2022-02-04,42.11302
2022-02-05,29.53316
2022-02-06,29.97542
2022-02-07,55.52825
2022-02-08,52.28501
2022-02-09,47.66584
2022-02-10,46.19164
2022-02-11,44.914
2022-02-12,28.20638
2022-02-13,31.44963
2022-02-14,59.45945
2022-02-15,54.34889
2022-02-16,51.59705
2022-02-17,50.17199
2022-02-18,46.58476
2022-02-19,31.44963
2022-02-20,33.56265
2022-02-21,56.90417
2022-02-22,55.47911
2022-02-23,51.59705
2022-02-24,48.20638
2022-02-25,42.9484
2022-02-26,26.1425
2022-02-27,36.95331
2022-02-28,46.68304
2022-03-01,35.28255
2022-03-02,44.27518
2022-03-03,45.11056
2022-03-04,38.28009
2022-03-05,27.96068
2022-03-06,26.6339
2022-03-07,47.8624
2022-03-08,42.85012
2022-03-09,23.6855
2022-03-10,42.85012
2022-03-11,43.73464
2022-03-12,30.36855
2022-03-13,28.00982
2022-03-14,45.1597
2022-03-15,46.48648
2022-03-16,46.73218
2022-03-17,43.6855
2022-03-18,41.91646
2022-03-19,27.6167
2022-03-20,28.05896
2022-03-21,50.85995
2022-03-22,46.04422
2022-03-23,44.81572
2022-03-24,43.04668
2022-03-25,47.27272
2022-03-26,28.50122
2022-03-27,26.6339
2022-03-28,49.18918
2022-03-29,44.37346
2022-03-30,48.05896
2022-03-31,50.76167
2022-04-01,42.85012
2022-04-02,25.79852
2022-04-03,27.71498
2022-04-04,44.81572
2022-04-05,47.32186
2022-04-06,42.80098
2022-04-07,46.19164
2022-04-08,42.75184
2022-04-09,25.20884
2022-04-10,25.4054
2022-04-11,49.77886
2022-04-12,44.22604
2022-04-13,44.71744
2022-04-14,44.86486
2022-04-15,42.89926
2022-04-16,23.9312
2022-04-17,23.98034
2022-04-18,47.07616
2022-04-19,55.42997
2022-04-20,68.64864
2022-04-21,50.81081
2022-04-22,43.88206
2022-04-23,29.92628
2022-04-24,28.5995
2022-04-25,57.29729
2022-04-26,51.74447
2022-04-27,51.74447
2022-04-28,45.70024
2022-04-29,44.76658
2022-04-30,27.81326
2022-05-01,28.50122
2022-05-02,49.68058
2022-05-03,47.27272
2022-05-04,43.34152
2022-05-05,28.89434
2022-05-06,38.23095
2022-05-07,24.57002
2022-05-08,25.99508
2022-05-09,54.15233
2022-05-10,45.30712
2022-05-11,45.79852
2022-05-12,43.63636
2022-05-13,43.04668
2022-05-14,24.12776
2022-05-15,27.6167
2022-05-16,53.80835
2022-05-17,52.48157
2022-05-18,44.61916
2022-05-19,49.53316
2022-05-20,42.80098
2022-05-21,26.53562
2022-05-22,24.4226
2022-05-23,52.33415
2022-05-24,50.17199
2022-05-25,44.12776
2022-05-26,45.99508
2022-05-27,43.6855
2022-05-28,25.94594
2022-05-29,27.1253
2022-05-30,52.03931
2022-05-31,46.04422
2022-06-01,32.53071
2022-06-02,46.78132
2022-06-03,38.82063
2022-06-04,22.85012
2022-06-05,20.39312
2022-06-06,26.83046
2022-06-07,44.37346
2022-06-08,45.25798
2022-06-09,43.6855
2022-06-10,43.39066
2022-06-11,24.47174
2022-06-12,33.66093
2022-06-13,49.68058
2022-06-14,45.94594
2022-06-15,52.48157
2022-06-16,48.15724
2022-06-17,42.30958
2022-06-18,26.3882
2022-06-19,25.84766
2022-06-20,47.17444
2022-06-21,48.89434
2022-06-22,47.22358
2022-06-23,40.68796
2022-06-24,40.9828
2022-06-25,25.06142
2022-06-26,25.94594
2022-06-27,54.44717
2022-06-28,46.73218
2022-06-29,49.53316
2022-06-30,47.91154
2022-07-01,38.42751
2022-07-02,29.14004
2022-07-03,26.43734
2022-07-04,48.64864
2022-07-05,46.97788
2022-07-06,44.6683
2022-07-07,42.457
2022-07-08,39.31203
2022-07-09,24.07862
2022-07-10,24.57002
2022-07-11,48.15724
2022-07-12,54.98771
2022-07-13,40.0
2022-07-14,46.58476
2022-07-15,43.78378
2022-07-16,24.6683
2022-07-17,23.98034
2022-07-18,45.79852
2022-07-19,46.43734
2022-07-20,50.61425
2022-07-21,40.78624
2022-07-22,40.44226
2022-07-23,24.61916
2022-07-24,28.00982
2022-07-25,53.51351
2022-07-26,49.97542
2022-07-27,46.19164
2022-07-28,43.98034
2022-07-29,43.83292
2022-07-30,23.78378
2022-07-31,27.46928
2022-08-01,47.07616
2022-08-02,40.68796
2022-08-03,42.35872
2022-08-04,42.89926
2022-08-05,38.08353
2022-08-06,23.58722
2022-08-07,23.98034
2022-08-08,44.914
2022-08-09,41.37592
2022-08-10,45.30712
2022-08-11,43.6855
2022-08-12,41.08108
2022-08-13,24.4226
2022-08-14,20.93366
2022-08-15,27.371
2022-08-16,48.20638
2022-08-17,44.52088
2022-08-18,42.55528
2022-08-19,41.76904
2022-08-20,27.76412
2022-08-21,25.74938
2022-08-22,49.77886
2022-08-23,47.27272
2022-08-24,50.36855
2022-08-25,49.28746
2022-08-26,44.37346
2022-08-27,24.22604
2022-08-28,25.94594
2022-08-29,49.14004
2022-08-30,45.11056
2022-08-31,45.4054
2022-09-01,42.11302
2022-09-02,39.21375
2022-09-03,24.07862
2022-09-04,25.1597
2022-09-05,41.32678
2022-09-06,40.0
2022-09-07,43.6855
2022-09-08,36.90417
2022-09-09,20.0
2022-09-10,20.83538
2022-09-11,19.65601
2022-09-12,27.17444
2022-09-13,49.97542
2022-09-14,47.71498
2022-09-15,47.02702
2022-09-16,42.85012
2022-09-17,23.04668
2022-09-18,24.71744
2022-09-19,48.64864
2022-09-20,45.01228
2022-09-21,47.07616
2022-09-22,47.22358
2022-09-23,38.57493
2022-09-24,25.06142
2022-09-25,28.45208
2022-09-26,49.18918
2022-09-27,49.14004
2022-09-28,46.97788
2022-09-29,50.95823
2022-09-30,48.15724
2022-10-01,27.27272
2022-10-02,24.57002
2022-10-03,29.04176
2022-10-04,52.87469
2022-10-05,44.1769
2022-10-06,45.84766
2022-10-07,53.66093
2022-10-08,24.76658
2022-10-09,24.6683
2022-10-10,29.72972
2022-10-11,49.43488
2022-10-12,55.57739
2022-10-13,50.41769
2022-10-14,44.1769
2022-10-15,26.83046
2022-10-16,30.56511
2022-10-17,54.74201
2022-10-18,50.46683
2022-10-19,48.5995
2022-10-20,51.44963
2022-10-21,46.73218
2022-10-22,26.78132
2022-10-23,27.32186
2022-10-24,58.47665
2022-10-25,56.70761
2022-10-26,51.49877
2022-10-27,49.0909
2022-10-28,44.32432
2022-10-29,25.25798
2022-10-30,25.50368
2022-10-31,59.95085
2022-11-01,53.51351
2022-11-02,52.67813
2022-11-03,51.99017
2022-11-04,43.88206
2022-11-05,28.69778
2022-11-06,32.87469
2022-11-07,62.457
2022-11-08,100.0
2022-11-09,99.95085
2022-11-10,77.93611
2022-11-11,56.70761
2022-11-12,38.52579
2022-11-13,40.09828
2022-11-14,63.98034
2022-11-15,57.69041
2022-11-16,54.93857
2022-11-17,60.19656
2022-11-18,52.23587
2022-11-19,33.56265
2022-11-20,35.87223
2022-11-21,57.93611
2022-11-22,54.93857
2022-11-23,54.54545
2022-11-24,50.12285
2022-11-25,54.79115
2022-11-26,33.75921
2022-11-27,32.38329
2022-11-28,60.44226
2022-11-29,57.29729
2022-11-30,59.11547
2022-12-01,52.77641
2022-12-02,51.94103
2022-12-03,25.30712
2022-12-04,30.07371
2022-12-05,54.93857
2022-12-06,51.00737
2022-12-07,55.28255
2022-12-08,55.28255
2022-12-09,50.36855
2022-12-10,32.33415
2022-12-11,33.90663
2022-12-12,60.68796
2022-12-13,54.74201
2022-12-14,51.84275
2022-12-15,53.02211
2022-12-16,54.00491
2022-12-17,27.42014
2022-12-18,54.39803
2022-12-19,57.83783
2022-12-20,62.75184
2022-12-21,57.59213
2022-12-22,56.46191
2022-12-23,51.49877
2022-12-24,28.89434
2022-12-25,27.96068
2022-12-26,61.52334
2022-12-27,60.68796
2022-12-28,60.04914
2022-12-29,61.37592
2022-12-30,50.76167
2022-12-31,35.23341
2023-01-01,27.91154
2023-01-02,58.28009
2023-01-03,57.14987
2023-01-04,57.34643
2023-01-05,55.18427
2023-01-06,53.95577
2023-01-07,34.79115
2023-01-08,35.67567
2023-01-09,60.09828
2023-01-10,64.76658
2023-01-11,55.82309
2023-01-12,61.2285
2023-01-13,60.63882
2023-01-14,35.77395
2023-01-15,34.20147
2023-01-16,59.85257
2023-01-17,60.83538
2023-01-18,58.08353
2023-01-19,58.57493
2023-01-20,51.69533
2023-01-21,29.3366
2023-01-22,28.64864
2023-01-23,30.22113
2023-01-24,37.98525
2023-01-25,59.90171
2023-01-26,58.82063
2023-01-27,57.93611
2023-01-28,37.88697
2023-01-29,53.36609
2023-01-30,74.44717
2023-01-31,69.38574
2023-02-01,64.32432
2023-02-02,57.73955
2023-02-03,53.16953
2023-02-04,35.62653
2023-02-05,33.41523
2023-02-06,61.81818
2023-02-07,60.29484
2023-02-08,58.37837
2023-02-09,59.21375
2023-02-10,56.51105
2023-02-11,35.87223
2023-02-12,36.31449
2023-02-13,68.3538
2023-02-14,63.53808
2023-02-15,62.50614
2023-02-16,59.45945
2023-02-17,55.38083
2023-02-18,35.52825
2023-02-19,34.49631
2023-02-20,68.64864
2023-02-21,58.28009
2023-02-22,61.91646
2023-02-23,57.29729
2023-02-24,52.87469
2023-02-25,33.80835
2023-02-26,35.52825
2023-02-27,69.14004
2023-02-28,61.4742
2023-03-01,40.93366
2023-03-02,59.06633
2023-03-03,49.63144
2023-03-04,30.81081
2023-03-05,33.56265
2023-03-06,58.52579
2023-03-07,55.42997
2023-03-08,53.02211
2023-03-09,53.36609
2023-03-10,48.55036
2023-03-11,31.89189
2023-03-12,30.46683
2023-03-13,65.8968
2023-03-14,56.31449
2023-03-15,78.82063
2023-03-16,83.09582
2023-03-17,63.63636
2023-03-18,47.56756
2023-03-19,42.2113
2023-03-20,71.99017
2023-03-21,67.22358
2023-03-22,69.23832
2023-03-23,63.78378
2023-03-24,57.14987
2023-03-25,35.38083
2023-03-26,36.16707
2023-03-27,71.59705
2023-03-28,62.26044
2023-03-29,62.89926
2023-03-30,61.13022
2023-03-31,56.95331
2023-04-01,34.05405
2023-04-02,33.61179
2023-04-03,57.54299
2023-04-04,58.23095
2023-04-05,56.11793
2023-04-06,54.59459
2023-04-07,47.46928
2023-04-08,30.46683
2023-04-09,34.05405
2023-04-10,63.39066
2023-04-11,55.97051
2023-04-12,54.59459
2023-04-13,52.92383
2023-04-14,48.64864
2023-04-15,34.64373
2023-04-16,33.51351
2023-04-17,62.85012
2023-04-18,66.28992
2023-04-19,62.80098
2023-04-20,59.55773
2023-04-21,50.90909
2023-04-22,34.49631
2023-04-23,31.15479
2023-04-24,61.03194
2023-04-25,57.78869
2023-04-26,59.75429
2023-04-27,54.64373
2023-04-28,56.51105
2023-04-29,32.97297
2023-04-30,30.31941
2023-05-01,43.53808
2023-05-02,58.08353
2023-05-03,62.55528
2023-05-04,53.71007
2023-05-05,34.64373
2023-05-06,31.05651
2023-05-07,30.85995
2023-05-08,60.4914
2023-05-09,60.78624
2023-05-10,59.60687
2023-05-11,51.94103
2023-05-12,50.95823
2023-05-13,31.59705
2023-05-14,31.49877
2023-05-15,63.14496
2023-05-16,56.26535
2023-05-17,54.10319
2023-05-18,53.16953
2023-05-19,50.02457
2023-05-20,32.48157
2023-05-21,32.08845
2023-05-22,61.4742
2023-05-23,56.95331
2023-05-24,51.84275
2023-05-25,57.78869
2023-05-26,47.27272
2023-05-27,26.43734
2023-05-28,27.91154
2023-05-29,32.72727
2023-05-30,60.14742
