date,ESS관련주
2021-04-15,4.19106
2021-04-16,4.12942
2021-04-17,3.48228
2021-04-18,3.60554
2021-04-19,6.07087
2021-04-20,4.40677
2021-04-21,4.09861
2021-04-22,4.96147
2021-04-23,3.20493
2021-04-24,3.20493
2021-04-25,4.00616
2021-04-26,7.73497
2021-04-27,6.31741
2021-04-28,4.65331
2021-04-29,3.88289
2021-04-30,8.84437
2021-05-01,3.14329
2021-05-02,3.75963
2021-05-03,3.48228
2021-05-04,2.74268
2021-05-05,2.89676
2021-05-06,3.11248
2021-05-07,2.74268
2021-05-08,2.43451
2021-05-09,2.09553
2021-05-10,2.74268
2021-05-11,2.98921
2021-05-12,3.08166
2021-05-13,2.09553
2021-05-14,1.60246
2021-05-15,1.23266
2021-05-16,2.65023
2021-05-17,2.31124
2021-05-18,1.87981
2021-05-19,3.23574
2021-05-20,2.40369
2021-05-21,2.28043
2021-05-22,1.66409
2021-05-23,1.78736
2021-05-24,2.37288
2021-05-25,5.23882
2021-05-26,6.90292
2021-05-27,4.43759
2021-05-28,3.29738
2021-05-29,3.94453
2021-05-30,3.20493
2021-05-31,3.17411
2021-06-01,2.34206
2021-06-02,3.42064
2021-06-03,3.54391
2021-06-04,2.46533
2021-06-05,3.32819
2021-06-06,4.25269
2021-06-07,5.91679
2021-06-08,5.05392
2021-06-09,3.42064
2021-06-10,2.77349
2021-06-11,2.40369
2021-06-12,2.37288
2021-06-13,5.48536
2021-06-14,2.65023
2021-06-15,2.86594
2021-06-16,3.17411
2021-06-17,6.99537
2021-06-18,6.44067
2021-06-19,2.98921
2021-06-20,2.89676
2021-06-21,5.02311
2021-06-22,4.49922
2021-06-23,2.80431
2021-06-24,2.68104
2021-06-25,2.43451
2021-06-26,3.11248
2021-06-27,4.80739
2021-06-28,3.05084
2021-06-29,5.42372
2021-06-30,4.96147
2021-07-01,5.73189
2021-07-02,3.66718
2021-07-03,2.49614
2021-07-04,3.14329
2021-07-05,3.20493
2021-07-06,4.62249
2021-07-07,4.37596
2021-07-08,3.60554
2021-07-09,4.74576
2021-07-10,3.94453
2021-07-11,3.82126
2021-07-12,2.89676
2021-07-13,4.93066
2021-07-14,9.21417
2021-07-15,11.09399
2021-07-16,14.453
2021-07-17,6.56394
2021-07-18,32.32665
2021-07-19,33.31278
2021-07-20,13.95993
2021-07-21,9.36825
2021-07-22,9.79969
2021-07-23,7.48844
2021-07-24,38.18181
2021-07-25,11.64869
2021-07-26,7.18027
2021-07-27,17.84283
2021-07-28,6.84129
2021-07-29,6.22496
2021-07-30,3.60554
2021-07-31,2.40369
2021-08-01,4.37596
2021-08-02,3.91371
2021-08-03,3.69799
2021-08-04,5.91679
2021-08-05,8.59784
2021-08-06,7.76579
2021-08-07,6.71802
2021-08-08,8.3513
2021-08-09,8.84437
2021-08-10,5.57781
2021-08-11,5.02311
2021-08-12,6.00924
2021-08-13,5.20801
2021-08-14,3.85208
2021-08-15,5.76271
2021-08-16,5.20801
2021-08-17,9.79969
2021-08-18,6.19414
2021-08-19,6.50231
2021-08-20,4.22187
2021-08-21,3.72881
2021-08-22,3.48228
2021-08-23,5.33127
2021-08-24,4.03697
2021-08-25,4.68412
2021-08-26,4.62249
2021-08-27,8.3513
2021-08-28,4.53004
2021-08-29,4.65331
2021-08-30,9.61479
2021-08-31,6.62557
2021-09-01,5.63944
2021-09-02,4.65331
2021-09-03,5.02311
2021-09-04,2.49614
2021-09-05,3.05084
2021-09-06,5.91679
2021-09-07,4.68412
2021-09-08,4.22187
2021-09-09,6.84129
2021-09-10,16.1171
2021-09-11,2.92758
2021-09-12,5.97842
2021-09-13,3.38983
2021-09-14,6.13251
2021-09-15,5.82434
2021-09-16,6.19414
2021-09-17,3.23574
2021-09-18,1.78736
2021-09-19,5.85516
2021-09-20,2.77349
2021-09-21,1.97226
2021-09-22,4.00616
2021-09-23,4.25269
2021-09-24,3.32819
2021-09-25,2.68104
2021-09-26,2.52696
2021-09-27,3.11248
2021-09-28,11.61787
2021-09-29,7.48844
2021-09-30,5.23882
2021-10-01,3.88289
2021-10-02,3.17411
2021-10-03,17.19568
2021-10-04,19.75346
2021-10-05,9.42989
2021-10-06,8.04314
2021-10-07,4.89984
2021-10-08,3.45146
2021-10-09,4.34514
2021-10-10,4.06779
2021-10-11,2.80431
2021-10-12,5.11556
2021-10-13,8.47457
2021-10-14,5.85516
2021-10-15,3.79044
2021-10-16,3.23574
2021-10-17,45.08474
2021-10-18,19.84591
2021-10-19,13.28197
2021-10-20,41.07858
2021-10-21,19.53775
2021-10-22,10.9399
2021-10-23,9.8305
2021-10-24,10.97072
2021-10-25,10.32357
2021-10-26,10.04622
2021-10-27,8.81355
2021-10-28,9.61479
2021-10-29,7.33436
2021-10-30,4.56086
2021-10-31,8.19722
2021-11-01,4.93066
2021-11-02,4.12942
2021-11-03,5.33127
2021-11-04,6.59476
2021-11-05,4.31432
2021-11-06,2.61941
2021-11-07,3.72881
2021-11-08,3.17411
2021-11-09,3.29738
2021-11-10,3.35901
2021-11-11,5.48536
2021-11-12,4.16024
2021-11-13,4.53004
2021-11-14,31.34052
2021-11-15,22.98921
2021-11-16,9.30662
2021-11-17,8.41294
2021-11-18,12.08012
2021-11-19,6.40986
2021-11-20,5.33127
2021-11-21,5.97842
2021-11-22,5.14637
2021-11-23,5.45454
2021-11-24,5.79352
2021-11-25,6.07087
2021-11-26,7.21109
2021-11-27,2.74268
2021-11-28,4.56086
2021-11-29,3.88289
2021-11-30,7.82742
2021-12-01,6.68721
2021-12-02,4.37596
2021-12-03,3.17411
2021-12-04,2.21879
2021-12-05,2.06471
2021-12-06,2.74268
2021-12-07,2.58859
2021-12-08,6.13251
2021-12-09,6.40986
2021-12-10,3.11248
2021-12-11,1.23266
2021-12-12,1.94144
2021-12-13,2.52696
2021-12-14,1.78736
2021-12-15,1.94144
2021-12-16,2.15716
2021-12-17,1.14021
2021-12-18,0.77041
2021-12-19,100.0
2021-12-20,35.59322
2021-12-21,6.65639
2021-12-22,3.20493
2021-12-23,3.35901
2021-12-24,2.40369
2021-12-25,2.37288
2021-12-26,2.49614
2021-12-27,2.98921
2021-12-28,3.02003
2021-12-29,3.38983
2021-12-30,2.24961
2021-12-31,2.00308
2022-01-01,2.80431
2022-01-02,3.05084
2022-01-03,3.63636
2022-01-04,2.80431
2022-01-05,3.11248
2022-01-06,3.26656
2022-01-07,2.95839
2022-01-08,1.51001
2022-01-09,1.60246
2022-01-10,2.15716
2022-01-11,1.66409
2022-01-12,6.56394
2022-01-13,3.82126
2022-01-14,2.28043
2022-01-15,1.63328
2022-01-16,2.28043
2022-01-17,1.60246
2022-01-18,2.21879
2022-01-19,1.44838
2022-01-20,4.09861
2022-01-21,1.69491
2022-01-22,0.70878
2022-01-23,1.26348
2022-01-24,1.29429
2022-01-25,1.29429
2022-01-26,1.54083
2022-01-27,1.44838
2022-01-28,1.51001
2022-01-29,1.20184
2022-01-30,2.49614
2022-01-31,2.18798
2022-02-01,3.42064
2022-02-02,2.03389
2022-02-03,1.69491
2022-02-04,1.54083
2022-02-05,1.26348
2022-02-06,1.20184
2022-02-07,0.55469
2022-02-08,1.07858
2022-02-09,1.44838
2022-02-10,1.04776
2022-02-11,0.70878
2022-02-12,0.55469
2022-02-13,0.30816
2022-02-14,0.61633
2022-02-15,0.40061
2022-02-16,0.33898
2022-02-17,1.69491
2022-02-18,2.28043
2022-02-19,0.92449
2022-02-20,1.44838
2022-02-21,1.26348
2022-02-22,0.61633
2022-02-23,0.89368
2022-02-24,0.89368
2022-02-25,0.67796
2022-02-26,0.52388
2022-02-27,1.04776
2022-02-28,0.98613
2022-03-01,0.83204
2022-03-02,1.17103
2022-03-03,6.62557
2022-03-04,2.61941
2022-03-05,0.58551
2022-03-06,1.44838
2022-03-07,1.54083
2022-03-08,0.61633
2022-03-09,0.95531
2022-03-10,0.58551
2022-03-11,1.23266
2022-03-12,1.97226
2022-03-13,2.28043
2022-03-14,1.63328
2022-03-15,0.46224
2022-03-16,0.52388
2022-03-17,1.14021
2022-03-18,2.09553
2022-03-19,1.57164
2022-03-20,0.67796
2022-03-21,0.98613
2022-03-22,1.01694
2022-03-23,2.58859
2022-03-24,3.42064
2022-03-25,2.24961
2022-03-26,1.17103
2022-03-27,1.47919
2022-03-28,2.18798
2022-03-29,2.09553
2022-03-30,1.35593
2022-03-31,1.41756
2022-04-01,1.14021
2022-04-02,0.61633
2022-04-03,0.36979
2022-04-04,0.64714
2022-04-05,2.34206
2022-04-06,1.32511
2022-04-07,0.80123
2022-04-08,0.27734
2022-04-09,0.83204
2022-04-10,1.20184
2022-04-11,1.32511
2022-04-12,1.87981
2022-04-13,1.54083
2022-04-14,0.61633
2022-04-15,10.3852
2022-04-16,5.39291
2022-04-17,12.75808
2022-04-18,5.08474
2022-04-19,3.85208
2022-04-20,3.14329
2022-04-21,2.40369
2022-04-22,0.98613
2022-04-23,0.77041
2022-04-24,2.74268
2022-04-25,1.47919
2022-04-26,0.46224
2022-04-27,0.83204
2022-04-28,0.80123
2022-04-29,1.07858
2022-04-30,1.69491
2022-05-01,0.80123
2022-05-02,0.95531
2022-05-03,2.21879
2022-05-04,1.54083
2022-05-05,0.83204
2022-05-06,3.88289
2022-05-07,0.52388
2022-05-08,0.98613
2022-05-09,0.89368
2022-05-10,1.10939
2022-05-11,0.89368
2022-05-12,0.40061
2022-05-13,0.33898
2022-05-14,0.43143
2022-05-15,0.70878
2022-05-16,0.77041
2022-05-17,0.49306
2022-05-18,0.64714
2022-05-19,1.35593
2022-05-20,1.23266
2022-05-21,0.33898
2022-05-22,0.89368
2022-05-23,0.55469
2022-05-24,2.34206
2022-05-25,1.17103
2022-05-26,1.69491
2022-05-27,1.60246
2022-05-28,1.17103
2022-05-29,1.01694
2022-05-30,1.47919
2022-05-31,4.49922
2022-06-01,3.42064
2022-06-02,1.26348
2022-06-03,1.41756
2022-06-04,0.92449
2022-06-05,0.83204
2022-06-06,1.10939
2022-06-07,2.34206
2022-06-08,2.21879
2022-06-09,0.55469
2022-06-10,0.70878
2022-06-11,0.67796
2022-06-12,0.83204
2022-06-13,1.57164
2022-06-14,0.73959
2022-06-15,0.70878
2022-06-16,2.24961
2022-06-17,1.04776
2022-06-18,0.55469
2022-06-19,0.33898
2022-06-20,0.80123
2022-06-21,1.20184
2022-06-22,1.07858
2022-06-23,0.67796
2022-06-24,0.46224
2022-06-25,0.27734
2022-06-26,0.36979
2022-06-27,1.10939
2022-06-28,1.20184
2022-06-29,0.95531
2022-06-30,0.95531
2022-07-01,0.49306
2022-07-02,0.21571
2022-07-03,0.30816
2022-07-04,0.92449
2022-07-05,0.77041
2022-07-06,0.70878
2022-07-07,0.24653
2022-07-08,0.64714
2022-07-09,0.24653
2022-07-10,0.15408
2022-07-11,0.77041
2022-07-12,0.46224
2022-07-13,0.27734
2022-07-14,0.36979
2022-07-17,0.30816
2022-07-18,0.27734
2022-07-19,0.70878
2022-07-20,0.18489
2022-07-21,1.44838
2022-07-22,0.43143
2022-07-23,0.49306
2022-07-24,0.33898
2022-07-25,0.40061
2022-07-26,0.33898
2022-07-27,0.73959
2022-07-28,1.20184
2022-07-29,1.60246
2022-07-30,0.80123
2022-07-31,1.26348
2022-08-01,3.63636
2022-08-02,2.09553
2022-08-03,3.02003
2022-08-04,4.22187
2022-08-05,1.01694
2022-08-06,0.61633
2022-08-07,0.61633
2022-08-08,1.81818
2022-08-09,0.61633
2022-08-10,1.23266
2022-08-11,1.91063
2022-08-12,1.23266
2022-08-13,1.10939
2022-08-14,0.64714
2022-08-15,0.46224
2022-08-16,1.23266
2022-08-17,1.51001
2022-08-18,2.58859
2022-08-19,0.98613
2022-08-20,0.46224
2022-08-21,0.83204
2022-08-22,1.14021
2022-08-23,2.09553
2022-08-24,2.40369
2022-08-25,2.68104
2022-08-26,1.72573
2022-08-27,2.71186
2022-08-28,3.08166
2022-08-29,2.43451
2022-08-30,2.21879
2022-08-31,1.41756
2022-09-01,5.82434
2022-09-02,2.95839
2022-09-03,0.64714
2022-09-04,11.92604
2022-09-05,5.20801
2022-09-06,3.20493
2022-09-07,2.86594
2022-09-08,8.01232
2022-09-09,3.88289
2022-09-10,2.86594
2022-09-11,3.75963
2022-09-12,3.88289
2022-09-13,3.20493
2022-09-14,4.16024
2022-09-15,3.79044
2022-09-16,2.52696
2022-09-17,1.38674
2022-09-18,6.77966
2022-09-19,4.49922
2022-09-20,2.58859
2022-09-21,1.75654
2022-09-22,1.84899
2022-09-23,1.63328
2022-09-24,1.60246
2022-09-25,1.14021
2022-09-26,1.10939
2022-09-27,1.35593
2022-09-28,1.01694
2022-09-29,1.54083
2022-09-30,0.73959
2022-10-01,1.07858
2022-10-02,1.47919
2022-10-03,0.61633
2022-10-04,0.40061
2022-10-05,0.80123
2022-10-06,1.35593
2022-10-07,0.58551
2022-10-08,0.43143
2022-10-09,0.77041
2022-10-10,0.86286
2022-10-11,0.52388
2022-10-12,1.44838
2022-10-13,3.23574
2022-10-14,0.70878
2022-10-15,4.37596
2022-10-16,1.72573
2022-10-17,4.65331
2022-10-18,2.95839
2022-10-19,5.30046
2022-10-20,1.91063
2022-10-21,0.49306
2022-10-22,0.95531
2022-10-23,0.80123
2022-10-24,1.10939
2022-10-25,0.86286
2022-10-26,0.92449
2022-10-27,0.73959
2022-10-28,0.52388
2022-10-29,0.73959
2022-10-30,0.70878
2022-10-31,0.49306
2022-11-01,0.92449
2022-11-02,0.36979
2022-11-03,0.80123
2022-11-04,0.49306
2022-11-05,0.24653
2022-11-06,0.36979
2022-11-07,0.67796
2022-11-08,0.46224
2022-11-09,0.30816
2022-11-10,0.61633
2022-11-11,0.43143
2022-11-12,0.36979
2022-11-13,0.64714
2022-11-14,1.07858
2022-11-15,2.18798
2022-11-16,1.78736
2022-11-17,0.95531
2022-11-18,0.61633
2022-11-19,0.33898
2022-11-20,0.55469
2022-11-21,0.70878
2022-11-22,0.18489
2022-11-23,0.55469
2022-11-24,0.58551
2022-11-25,0.49306
2022-11-26,0.46224
2022-11-27,0.67796
2022-11-28,1.01694
2022-11-29,0.52388
2022-11-30,0.70878
2022-12-01,0.64714
2022-12-02,0.30816
2022-12-04,5.45454
2022-12-05,1.41756
2022-12-06,1.20184
2022-12-07,0.43143
2022-12-08,0.33898
2022-12-09,0.30816
2022-12-10,0.15408
2022-12-11,0.67796
2022-12-12,0.27734
2022-12-13,0.73959
2022-12-14,1.32511
2022-12-15,0.30816
2022-12-16,0.21571
2022-12-17,0.67796
2022-12-18,0.77041
2022-12-19,2.28043
2022-12-20,0.64714
2022-12-21,0.80123
2022-12-22,1.01694
2022-12-23,0.98613
2022-12-24,0.70878
2022-12-25,0.30816
2022-12-26,1.51001
2022-12-27,1.94144
2022-12-28,1.72573
2022-12-29,0.73959
2022-12-30,1.07858
2022-12-31,0.49306
2023-01-01,0.77041
2023-01-02,0.43143
2023-01-03,0.73959
2023-01-04,1.01694
2023-01-05,1.51001
2023-01-06,0.77041
2023-01-07,0.40061
2023-01-08,0.64714
2023-01-09,1.01694
2023-01-10,0.61633
2023-01-11,1.51001
2023-01-12,3.69799
2023-01-13,1.38674
2023-01-14,0.58551
2023-01-15,1.29429
2023-01-16,1.75654
2023-01-17,1.41756
2023-01-18,1.04776
2023-01-19,2.03389
2023-01-20,1.81818
2023-01-21,1.20184
2023-01-22,0.73959
2023-01-23,0.33898
2023-01-24,0.61633
2023-01-25,0.80123
2023-01-26,1.26348
2023-01-27,1.10939
2023-01-28,0.86286
2023-01-29,1.54083
2023-01-30,33.7134
2023-01-31,7.30354
2023-02-01,7.91987
2023-02-02,4.43759
2023-02-03,6.71802
2023-02-04,2.24961
2023-02-05,2.09553
2023-02-06,1.57164
2023-02-07,1.72573
2023-02-08,2.03389
2023-02-09,4.86902
2023-02-10,2.37288
2023-02-11,1.87981
2023-02-12,1.63328
2023-02-13,3.91371
2023-02-14,3.42064
2023-02-15,2.89676
2023-02-16,1.87981
2023-02-17,1.60246
2023-02-18,3.79044
2023-02-19,2.24961
2023-02-20,1.66409
2023-02-21,1.47919
2023-02-22,1.20184
2023-02-23,1.94144
2023-02-24,2.15716
2023-02-25,2.09553
2023-02-26,1.41756
2023-02-27,1.44838
2023-02-28,3.63636
2023-03-01,2.34206
2023-03-02,5.17719
2023-03-03,2.95839
2023-03-04,2.03389
2023-03-05,1.84899
2023-03-06,2.83513
2023-03-07,3.85208
2023-03-08,3.35901
2023-03-09,2.49614
2023-03-10,2.03389
2023-03-11,1.72573
2023-03-12,3.08166
2023-03-13,2.06471
2023-03-14,1.66409
2023-03-15,2.03389
2023-03-16,12.35747
2023-03-17,14.32973
2023-03-18,2.74268
2023-03-19,2.89676
2023-03-20,2.95839
2023-03-21,6.44067
2023-03-22,4.65331
2023-03-23,6.56394
2023-03-24,7.39599
2023-03-25,6.59476
2023-03-26,6.07087
2023-03-27,8.81355
2023-03-28,7.14946
2023-03-29,9.06009
2023-03-30,13.40523
2023-03-31,4.12942
2023-04-01,4.80739
2023-04-02,6.40986
2023-04-03,5.08474
2023-04-04,6.99537
2023-04-05,5.60862
2023-04-06,14.453
2023-04-07,11.37134
2023-04-08,8.47457
2023-04-09,8.69029
2023-04-10,14.2681
2023-04-11,29.42989
2023-04-12,27.18027
2023-04-13,11.80277
2023-04-14,10.9399
2023-04-15,6.65639
2023-04-16,6.65639
2023-04-17,9.18335
2023-04-18,11.92604
2023-04-19,16.17873
2023-04-20,18.05855
2023-04-21,10.97072
2023-04-22,25.23882
2023-04-23,24.34514
2023-04-24,29.70724
2023-04-25,22.95839
2023-04-26,15.7473
2023-04-27,13.95993
2023-04-28,15.31587
2023-04-29,11.80277
2023-04-30,14.60708
2023-05-01,9.30662
2023-05-02,10.29275
2023-05-03,9.33744
2023-05-04,6.68721
2023-05-05,5.02311
2023-05-06,5.85516
2023-05-07,8.99845
2023-05-08,8.19722
2023-05-09,6.96456
2023-05-10,10.5701
2023-05-11,6.16332
2023-05-12,3.20493
2023-05-13,4.22187
2023-05-14,3.23574
2023-05-15,8.7211
2023-05-16,6.62557
2023-05-17,5.63944
2023-05-18,6.25577
2023-05-19,3.94453
2023-05-20,2.40369
2023-05-21,4.12942
2023-05-22,6.16332
2023-05-23,9.61479
2023-05-24,8.25885
2023-05-25,8.07395
2023-05-26,8.65947
2023-05-27,4.74576
2023-05-28,4.09861
2023-05-29,8.01232
2023-05-30,9.6456
2023-05-31,4.83821
2023-06-01,5.94761
2023-06-02,4.89984
2023-06-03,6.13251
2023-06-04,5.51617
2023-06-05,11.00154
2023-06-06,9.92295
2023-06-07,6.53312
