date,페소환율
2021-04-30,4.21643
2021-05-01,2.83893
2021-05-02,2.16354
2021-05-03,4.64379
2021-05-04,4.41103
2021-05-05,3.57919
2021-05-06,4.49498
2021-05-07,3.68985
2021-05-08,2.34288
2021-05-09,2.09104
2021-05-10,4.42248
2021-05-11,3.98748
2021-05-12,4.04853
2021-05-13,3.77761
2021-05-14,3.81959
2021-05-15,2.59472
2021-05-16,2.02617
2021-05-17,4.43011
2021-05-18,4.6705
2021-05-19,3.27393
2021-05-20,3.82722
2021-05-21,3.74327
2021-05-22,2.27038
2021-05-23,1.89643
2021-05-24,3.80814
2021-05-25,4.00274
2021-05-26,4.02945
2021-05-27,3.75472
2021-05-28,3.97985
2021-05-29,2.41538
2021-05-30,2.13301
2021-05-31,4.36906
2021-06-01,4.15537
2021-06-02,3.76235
2021-06-03,3.60972
2021-06-04,3.52577
2021-06-05,2.27038
2021-06-06,2.3238
2021-06-07,3.59827
2021-06-08,3.53722
2021-06-09,3.44564
2021-06-10,3.17854
2021-06-11,3.37696
2021-06-12,2.07196
2021-06-13,1.90788
2021-06-14,3.44182
2021-06-15,3.5334
2021-06-16,3.54485
2021-06-17,3.46853
2021-06-18,3.49524
2021-06-19,2.13301
2021-06-20,1.86972
2021-06-21,3.97603
2021-06-22,3.77761
2021-06-23,3.35788
2021-06-24,3.86156
2021-06-25,3.2663
2021-06-26,2.43827
2021-06-27,2.18262
2021-06-28,3.69366
2021-06-29,3.44182
2021-06-30,4.19353
2021-07-01,3.88064
2021-07-02,3.64788
2021-07-03,2.4917
2021-07-04,2.31999
2021-07-05,4.308
2021-07-06,4.13629
2021-07-07,4.26603
2021-07-08,3.98366
2021-07-09,4.07524
2021-07-10,2.58327
2021-07-11,2.11775
2021-07-12,4.01037
2021-07-13,3.48761
2021-07-14,4.00274
2021-07-15,4.598
2021-07-16,3.64788
2021-07-17,2.14064
2021-07-18,2.16354
2021-07-19,3.94551
2021-07-20,4.15156
2021-07-21,4.63998
2021-07-22,3.86537
2021-07-23,3.80814
2021-07-24,2.55275
2021-07-25,2.13301
2021-07-26,4.25077
2021-07-27,3.87682
2021-07-28,3.86919
2021-07-29,4.13629
2021-07-30,4.4759
2021-07-31,3.07551
2021-08-01,3.4838
2021-08-02,4.67813
2021-08-03,4.46827
2021-08-04,4.15537
2021-08-05,4.07143
2021-08-06,4.05616
2021-08-07,2.98775
2021-08-08,2.19407
2021-08-09,4.29656
2021-08-10,4.12866
2021-08-11,4.32327
2021-08-12,3.97222
2021-08-13,4.01801
2021-08-14,2.76643
2021-08-15,2.33143
2021-08-16,3.59827
2021-08-17,4.29274
2021-08-18,4.44919
2021-08-19,4.14774
2021-08-20,3.97222
2021-08-21,2.86564
2021-08-22,2.18643
2021-08-23,4.14393
2021-08-24,4.12866
2021-08-25,3.99893
2021-08-26,3.94169
2021-08-27,3.78143
2021-08-28,2.78933
2021-08-29,2.22078
2021-08-30,3.75853
2021-08-31,4.46064
2021-09-01,4.68195
2021-09-02,4.24314
2021-09-03,3.96077
2021-09-04,2.50314
2021-09-05,2.10249
2021-09-06,3.96458
2021-09-07,3.6784
2021-09-08,3.73564
2021-09-09,4.03327
2021-09-10,4.32327
2021-09-11,2.24749
2021-09-12,2.18262
2021-09-13,4.13248
2021-09-14,3.68222
2021-09-15,3.88064
2021-09-16,3.51432
2021-09-17,3.68603
2021-09-18,2.23222
2021-09-19,1.90407
2021-09-20,2.82748
2021-09-21,2.67867
2021-09-22,3.0488
2021-09-23,3.98366
2021-09-24,3.96458
2021-09-25,2.47643
2021-09-26,2.22841
2021-09-27,4.26985
2021-09-28,4.308
2021-09-29,4.26985
2021-09-30,4.35379
2021-10-01,4.20498
2021-10-02,2.66722
2021-10-03,2.13683
2021-10-04,3.24722
2021-10-05,4.4034
2021-10-06,4.27366
2021-10-07,4.09051
2021-10-08,3.95314
2021-10-09,2.46499
2021-10-10,2.26657
2021-10-11,3.28919
2021-10-12,4.308
2021-10-13,4.30419
2021-10-14,3.98366
2021-10-15,4.15156
2021-10-16,2.84656
2021-10-17,2.32762
2021-10-18,4.0409
2021-10-19,3.95314
2021-10-20,4.01037
2021-10-21,3.78143
2021-10-22,3.71656
2021-10-23,2.18262
2021-10-24,2.16735
2021-10-25,3.98748
2021-10-26,4.56748
2021-10-27,4.01419
2021-10-28,3.94932
2021-10-29,4.21261
2021-10-30,3.19761
2021-10-31,2.9038
2021-11-01,4.34616
2021-11-02,4.34235
2021-11-03,4.06379
2021-11-04,4.05235
2021-11-05,3.85774
2021-11-06,3.01064
2021-11-07,2.09104
2021-11-08,4.17827
2021-11-09,5.21234
2021-11-10,4.26222
2021-11-11,4.11722
2021-11-12,3.78143
2021-11-13,2.50314
2021-11-14,2.0338
2021-11-15,4.20116
2021-11-16,4.28893
2021-11-17,3.61735
2021-11-18,3.2434
2021-11-19,3.54103
2021-11-20,2.09486
2021-11-21,2.00709
2021-11-22,3.59445
2021-11-23,3.35788
2021-11-24,3.51814
2021-11-25,3.59064
2021-11-26,3.77761
2021-11-27,2.37722
2021-11-28,2.02999
2021-11-29,3.94932
2021-11-30,4.35379
2021-12-01,4.25077
2021-12-02,4.02182
2021-12-03,3.85011
2021-12-04,2.31235
2021-12-05,2.15591
2021-12-06,3.71656
2021-12-07,4.23932
2021-12-08,3.32353
2021-12-09,3.85393
2021-12-10,3.40748
2021-12-11,2.48788
2021-12-12,2.14064
2021-12-13,3.5563
2021-12-14,3.42274
2021-12-15,3.81577
2021-12-16,3.80432
2021-12-17,3.47235
2021-12-18,2.33906
2021-12-19,2.10249
2021-12-20,4.0409
2021-12-21,4.09814
2021-12-22,3.85011
2021-12-23,4.00274
2021-12-24,3.3388
2021-12-25,2.06051
2021-12-26,2.07196
2021-12-27,3.73564
2021-12-28,3.80432
2021-12-29,4.17827
2021-12-30,3.64788
2021-12-31,3.04117
2022-01-01,2.20551
2022-01-02,2.18643
2022-01-03,4.01037
2022-01-04,3.80432
2022-01-05,3.97985
2022-01-06,4.13629
2022-01-07,3.78906
2022-01-08,2.64814
2022-01-09,2.2742
2022-01-10,4.17064
2022-01-11,4.01419
2022-01-12,3.99893
2022-01-13,3.89208
2022-01-14,3.94551
2022-01-15,2.5642
2022-01-16,2.22841
2022-01-17,3.93024
2022-01-18,3.88445
2022-01-19,3.73182
2022-01-20,3.69366
2022-01-21,3.22814
2022-01-22,2.59854
2022-01-23,1.72854
2022-01-24,4.10195
2022-01-25,4.05616
2022-01-26,3.67459
2022-01-27,4.12866
2022-01-28,4.14011
2022-01-29,2.66341
2022-01-30,2.35051
2022-01-31,3.0488
2022-02-01,2.64814
2022-02-02,2.99156
2022-02-03,4.26222
2022-02-04,4.51787
2022-02-05,2.85038
2022-02-06,2.41156
2022-02-07,4.26985
2022-02-08,4.28511
2022-02-09,3.83866
2022-02-10,3.78143
2022-02-11,3.75472
2022-02-12,2.48025
2022-02-13,2.28946
2022-02-14,3.70893
2022-02-15,3.69366
2022-02-16,3.53722
2022-02-17,3.65169
2022-02-18,3.4609
2022-02-19,2.16354
2022-02-20,2.52222
2022-02-21,4.57511
2022-02-22,3.8463
2022-02-23,3.9684
2022-02-24,4.23169
2022-02-25,3.9684
2022-02-26,2.60998
2022-02-27,2.58709
2022-02-28,4.99866
2022-03-01,3.92261
2022-03-02,4.38432
2022-03-03,4.07906
2022-03-04,4.5484
2022-03-05,2.99919
2022-03-06,2.51459
2022-03-07,5.09405
2022-03-08,5.34589
2022-03-09,3.57156
2022-03-10,4.36143
2022-03-11,4.80024
2022-03-12,3.27393
2022-03-13,2.96485
2022-03-14,4.72011
2022-03-15,5.57866
2022-03-16,5.36879
2022-03-17,5.9526
2022-03-18,6.04037
2022-03-19,3.85393
2022-03-20,3.25103
2022-03-21,5.34971
2022-03-22,5.18563
2022-03-23,4.84984
2022-03-24,4.65524
2022-03-25,5.12458
2022-03-26,3.83103
2022-03-27,3.24722
2022-03-28,5.50997
2022-03-29,5.23142
2022-03-30,5.19326
2022-03-31,5.22379
2022-04-01,5.31537
2022-04-02,3.74327
2022-04-03,3.14038
2022-04-04,5.58247
2022-04-05,5.23524
2022-04-06,5.2009
2022-04-07,4.91853
2022-04-08,5.22379
2022-04-09,3.47617
2022-04-10,2.79696
2022-04-11,5.468
2022-04-12,5.82287
2022-04-13,5.34971
2022-04-14,4.78116
2022-04-15,4.64379
2022-04-16,3.29682
2022-04-17,2.9763
2022-04-18,5.50616
2022-04-19,5.15129
2022-04-20,6.13194
2022-04-21,5.05971
2022-04-22,5.55958
2022-04-23,4.07524
2022-04-24,3.64024
2022-04-25,6.54023
2022-04-26,6.54405
2022-04-27,7.5247
2022-04-28,8.08944
2022-04-29,7.71549
2022-04-30,4.7659
2022-05-01,4.12103
2022-05-02,6.71576
2022-05-03,6.14339
2022-05-04,6.1701
2022-05-05,4.77353
2022-05-06,6.33418
2022-05-07,4.19353
2022-05-08,3.68985
2022-05-09,6.06326
2022-05-10,6.87602
2022-05-11,6.5326
2022-05-12,7.09734
2022-05-13,7.19273
2022-05-14,4.69721
2022-05-15,4.26603
2022-05-16,6.81878
2022-05-17,6.76155
2022-05-18,6.68142
2022-05-19,6.71194
2022-05-20,6.08616
2022-05-21,4.0409
2022-05-22,4.06379
2022-05-23,6.13194
2022-05-24,6.52879
2022-05-25,6.20444
2022-05-26,6.35326
2022-05-27,6.23879
2022-05-28,4.20116
2022-05-29,4.09432
2022-05-30,7.49418
2022-05-31,7.5972
2022-06-01,6.95997
2022-06-02,7.98641
2022-06-03,7.9101
2022-06-04,5.22379
2022-06-05,4.63235
2022-06-06,5.62445
2022-06-07,7.12023
2022-06-08,7.21562
2022-06-09,7.18128
2022-06-10,7.36826
2022-06-11,5.66642
2022-06-12,4.9605
2022-06-13,9.32193
2022-06-14,8.85259
2022-06-15,8.45575
2022-06-16,8.07036
2022-06-17,7.62391
2022-06-18,5.87629
2022-06-19,5.1284
2022-06-20,9.56233
2022-06-21,8.66562
2022-06-22,9.17312
2022-06-23,9.34864
2022-06-24,9.63864
2022-06-25,6.39905
2022-06-26,6.02129
2022-06-27,10.90929
2022-06-28,9.3868
2022-06-29,9.7493
2022-06-30,9.13877
2022-07-01,9.13496
2022-07-02,7.20799
2022-07-03,7.07826
2022-07-04,10.13469
2022-07-05,9.73404
2022-07-06,10.35601
2022-07-07,10.34074
2022-07-08,9.80272
2022-07-09,6.62418
2022-07-10,6.44102
2022-07-11,9.90193
2022-07-12,10.17667
2022-07-13,10.17667
2022-07-14,9.83325
2022-07-15,10.53916
2022-07-16,6.73865
2022-07-17,6.36089
2022-07-18,10.8635
2022-07-19,10.21482
2022-07-20,9.11588
2022-07-21,9.08917
2022-07-22,8.51299
2022-07-23,6.37997
2022-07-24,6.04418
2022-07-25,10.05074
2022-07-26,9.68825
2022-07-27,9.81035
2022-07-28,10.19574
2022-07-29,10.09272
2022-07-30,7.25378
2022-07-31,7.52089
2022-08-01,10.71469
2022-08-02,10.62311
2022-08-03,10.1843
2022-08-04,9.11206
2022-08-05,9.29904
2022-08-06,6.88747
2022-08-07,6.71194
2022-08-08,10.21864
2022-08-09,9.26851
2022-08-10,9.83706
2022-08-11,9.97443
2022-08-12,9.7264
2022-08-13,7.09734
2022-08-14,7.30339
2022-08-15,8.55496
2022-08-16,10.14232
2022-08-17,9.53943
2022-08-18,9.89811
2022-08-19,10.28351
2022-08-20,7.02865
2022-08-21,6.85694
2022-08-22,12.34784
2022-08-23,11.14969
2022-08-24,10.40561
2022-08-25,9.89811
2022-08-26,10.40561
2022-08-27,6.9447
2022-08-28,6.40286
2022-08-29,10.46666
2022-08-30,9.68443
2022-08-31,10.53535
2022-09-01,10.37509
2022-09-02,10.61548
2022-09-03,6.92944
2022-09-04,6.61655
2022-09-05,11.82126
2022-09-06,11.14587
2022-09-07,12.01968
2022-09-08,11.43969
2022-09-09,8.42904
2022-09-10,7.1126
2022-09-11,6.90655
2022-09-12,8.91746
2022-09-13,12.26389
2022-09-14,12.99652
2022-09-15,12.18758
2022-09-16,11.61903
2022-09-17,7.29576
2022-09-18,6.94089
2022-09-19,12.03876
2022-09-20,10.59258
2022-09-21,11.226
2022-09-22,13.56889
2022-09-23,11.43969
2022-09-24,8.0322
2022-09-25,7.99786
2022-09-26,14.65638
2022-09-27,14.1527
2022-09-28,15.47678
2022-09-29,13.13389
2022-09-30,12.4356
2022-10-01,9.69969
2022-10-02,8.49391
2022-10-03,11.00469
2022-10-04,13.53455
2022-10-05,13.16442
2022-10-06,13.90086
2022-10-07,12.81337
2022-10-08,8.3718
2022-10-09,8.1543
2022-10-10,9.76075
2022-10-11,12.33639
2022-10-12,12.30205
2022-10-13,12.35547
2022-10-14,11.65337
2022-10-15,8.55878
2022-10-16,7.87957
2022-10-17,12.99271
2022-10-18,12.32113
2022-10-19,11.99679
2022-10-20,11.84797
2022-10-21,16.7894
2022-10-22,8.81825
2022-10-23,8.12759
2022-10-24,12.38981
2022-10-25,12.17995
2022-10-26,11.31377
2022-10-27,11.58087
2022-10-28,11.50074
2022-10-29,7.79562
2022-10-30,6.87984
2022-10-31,11.23363
2022-11-01,12.00061
2022-11-02,12.096
2022-11-03,12.35929
2022-11-04,11.11916
2022-11-05,8.99378
2022-11-06,8.65036
2022-11-07,14.35875
2022-11-08,15.39664
2022-11-09,17.1748
2022-11-10,15.83546
2022-11-11,21.18899
2022-11-12,12.59968
2022-11-13,10.68035
2022-11-14,19.82294
2022-11-15,19.09031
2022-11-16,16.02243
2022-11-17,16.01862
2022-11-18,14.40836
2022-11-19,9.99351
2022-11-20,9.2647
2022-11-21,15.76296
2022-11-22,14.32823
2022-11-23,13.98862
2022-11-24,14.6106
2022-11-25,14.22139
2022-11-26,9.90193
2022-11-27,9.2418
2022-11-28,13.5002
2022-11-29,15.80875
2022-11-30,15.56072
2022-12-01,18.31953
2022-12-02,16.18651
2022-12-03,10.47048
2022-12-04,10.14614
2022-12-05,16.94203
2022-12-06,16.52993
2022-12-07,17.47624
2022-12-08,16.59098
2022-12-09,16.68256
2022-12-10,11.09245
2022-12-11,10.29877
2022-12-12,16.99545
2022-12-13,16.17125
2022-12-14,17.15953
2022-12-15,15.6752
2022-12-16,15.14862
2022-12-17,10.68035
2022-12-18,10.62693
2022-12-19,15.64467
2022-12-20,16.26283
2022-12-21,18.10584
2022-12-22,28.31304
2022-12-23,24.7949
2022-12-24,20.61281
2022-12-25,18.32716
2022-12-26,20.6357
2022-12-27,23.43648
2022-12-28,23.40214
2022-12-29,22.16964
2022-12-30,19.739
2022-12-31,16.38875
2023-01-01,16.49559
2023-01-02,20.50597
2023-01-03,21.0936
2023-01-04,48.0177
2023-01-05,57.05727
2023-01-06,36.47117
2023-01-07,32.73171
2023-01-08,29.15633
2023-01-09,28.27488
2023-01-10,25.15358
2023-01-11,36.10867
2023-01-12,39.87102
2023-01-13,33.16289
2023-01-14,28.77857
2023-01-15,27.16449
2023-01-16,27.78646
2023-01-17,23.37543
2023-01-18,42.76719
2023-01-19,46.45323
2023-01-20,33.86881
2023-01-21,27.25226
2023-01-22,25.02766
2023-01-23,26.00068
2023-01-24,30.04922
2023-01-25,43.32048
2023-01-26,43.19075
2023-01-27,33.12855
2023-01-28,30.86579
2023-01-29,29.72106
2023-01-30,28.76712
2023-01-31,25.72213
2023-02-01,24.28358
2023-02-02,25.10397
2023-02-03,25.02766
2023-02-04,25.05055
2023-02-05,24.06227
2023-02-06,28.74041
2023-02-07,25.94726
2023-02-08,24.02029
2023-02-09,24.18819
2023-02-10,24.21872
2023-02-11,20.70439
2023-02-12,21.22715
2023-02-13,25.09634
2023-02-14,23.74556
2023-02-15,48.99454
2023-02-16,100.0
2023-02-17,76.34601
2023-02-18,69.59209
2023-02-19,57.05727
2023-02-20,43.1564
2023-02-21,38.1005
2023-02-22,36.94814
2023-02-23,34.71591
2023-02-24,41.29431
2023-02-25,37.38695
2023-02-26,33.54828
2023-02-27,33.34986
2023-02-28,29.55317
2023-03-01,38.19208
2023-03-02,32.27
2023-03-03,32.5371
2023-03-04,29.32422
2023-03-05,28.09173
2023-03-06,27.57278
2023-03-07,24.4324
2023-03-08,24.6499
2023-03-09,23.7074
2023-03-10,29.46541
2023-03-11,25.062
2023-03-12,25.09634
2023-03-13,27.04239
2023-03-14,24.47819
2023-03-15,25.29858
2023-03-16,24.64227
2023-03-17,48.11309
2023-03-18,41.79036
2023-03-19,32.39592
2023-03-20,33.82302
2023-03-21,25.72976
2023-03-22,28.19094
2023-03-23,30.45751
2023-03-24,30.52237
2023-03-25,29.93856
2023-03-26,24.96279
2023-03-27,22.74964
2023-03-28,18.78887
2023-03-29,18.14019
2023-03-30,17.64414
2023-03-31,24.41714
2023-04-01,19.2811
2023-04-02,17.59072
2023-04-03,19.46044
2023-04-04,17.57545
2023-04-05,18.54466
2023-04-06,15.6523
2023-04-07,17.73953
2023-04-08,15.49967
2023-04-09,15.21349
2023-04-10,16.41164
2023-04-11,16.03388
2023-04-12,15.8698
2023-04-13,20.97149
2023-04-14,30.85816
2023-04-15,24.68042
2023-04-16,21.03636
2023-04-17,24.39424
2023-04-18,21.08978
2023-04-19,17.73953
2023-04-20,17.12901
2023-04-21,29.60277
2023-04-22,23.93253
2023-04-23,20.65097
2023-04-24,21.63544
2023-04-25,22.89083
2023-04-26,21.76136
2023-04-27,19.61689
2023-04-28,57.61819
2023-04-29,52.69966
2023-04-30,30.53001
2023-05-01,22.70767
2023-05-02,24.39043
2023-05-03,25.00858
2023-05-04,26.04266
2023-05-05,28.88541
2023-05-06,18.35769
2023-05-07,14.97691
2023-05-08,20.95241
2023-05-09,19.57873
2023-05-10,19.11702
2023-05-11,18.85374
2023-05-12,17.48387
2023-05-13,13.90849
2023-05-14,12.98889
2023-05-15,20.68912
2023-05-16,19.22005
2023-05-17,18.2165
2023-05-18,19.10176
2023-05-19,20.16636
2023-05-20,13.42007
2023-05-21,13.51547
2023-05-22,22.08188
2023-05-23,20.88373
2023-05-24,18.84229
2023-05-25,19.72755
2023-05-26,18.9911
2023-05-27,13.38955
2023-05-28,12.70652
2023-05-29,15.77059
