date,실시간미국선물지수
2021-09-03,7.25913
2021-09-04,1.27031
2021-09-05,0.46862
2021-09-06,7.09647
2021-09-07,9.31952
2021-09-08,12.10157
2021-09-09,12.29651
2021-09-10,8.4365
2021-09-11,1.66406
2021-09-12,0.58222
2021-09-13,11.50127
2021-09-14,9.52221
2021-09-15,9.28338
2021-09-16,8.81734
2021-09-17,6.26767
2021-09-18,1.27548
2021-09-19,0.46087
2021-09-20,7.98982
2021-09-21,12.90584
2021-09-22,13.38609
2021-09-23,12.61796
2021-09-24,10.68537
2021-09-25,1.81381
2021-09-26,0.68679
2021-09-27,9.90304
2021-09-28,15.55363
2021-09-29,20.20629
2021-09-30,14.01479
2021-10-01,15.66465
2021-10-02,2.22176
2021-10-03,0.92562
2021-10-04,16.47926
2021-10-05,23.29301
2021-10-06,27.66811
2021-10-07,18.48026
2021-10-08,13.65977
2021-10-09,2.06555
2021-10-10,1.07667
2021-10-11,13.42352
2021-10-12,18.31115
2021-10-13,15.28123
2021-10-14,12.27714
2021-10-15,10.55886
2021-10-16,1.70408
2021-10-17,0.87269
2021-10-18,12.66185
2021-10-19,10.84158
2021-10-20,11.12688
2021-10-21,10.61437
2021-10-22,8.79022
2021-10-23,1.46008
2021-10-24,0.70745
2021-10-25,8.88834
2021-10-26,8.7218
2021-10-27,10.19997
2021-10-28,9.91595
2021-10-29,9.56094
2021-10-30,1.41877
2021-10-31,0.57577
2021-11-01,8.15636
2021-11-02,9.32598
2021-11-03,9.94048
2021-11-04,8.81604
2021-11-05,7.11067
2021-11-06,1.21222
2021-11-07,0.49444
2021-11-08,8.22865
2021-11-09,8.09826
2021-11-10,10.43492
2021-11-11,10.37554
2021-11-12,6.98157
2021-11-13,1.3013
2021-11-14,0.49831
2021-11-15,7.26688
2021-11-16,8.53719
2021-11-17,8.2932
2021-11-18,8.43779
2021-11-19,6.84731
2021-11-20,1.27806
2021-11-21,0.45958
2021-11-22,6.93897
2021-11-23,10.10185
2021-11-24,9.7236
2021-11-25,7.78198
2021-11-26,15.68918
2021-11-27,3.54242
2021-11-28,2.10686
2021-11-29,21.47403
2021-11-30,24.36968
2021-12-01,18.01293
2021-12-02,19.09477
2021-12-03,12.6541
2021-12-04,3.54371
2021-12-05,1.79316
2021-12-06,16.7439
2021-12-07,13.37963
2021-12-08,13.74498
2021-12-09,11.96731
2021-12-10,11.57098
2021-12-11,2.07846
2021-12-12,0.81718
2021-12-13,10.73314
2021-12-14,14.76872
2021-12-15,14.45759
2021-12-16,11.58905
2021-12-17,12.16741
2021-12-18,2.22305
2021-12-19,0.87915
2021-12-20,18.33567
2021-12-21,15.61301
2021-12-22,13.92442
2021-12-23,11.42897
2021-12-24,6.27154
2021-12-25,1.00566
2021-12-26,0.71519
2021-12-27,9.17364
2021-12-28,8.736
2021-12-29,9.50413
2021-12-30,6.65625
2021-12-31,3.83031
2022-01-01,1.03535
2022-01-02,0.55124
2022-01-03,8.03501
2022-01-04,9.03809
2022-01-05,11.62262
2022-01-06,19.67054
2022-01-07,11.94536
2022-01-08,2.24758
2022-01-09,0.87398
2022-01-10,16.29077
2022-01-11,15.84668
2022-01-12,12.35718
2022-01-13,12.04218
2022-01-14,12.64378
2022-01-15,2.03844
2022-01-16,0.6855
2022-01-17,10.78607
2022-01-18,18.92952
2022-01-19,20.33926
2022-01-20,15.81182
2022-01-21,18.93468
2022-01-22,3.90648
2022-01-23,1.84092
2022-01-24,31.27767
2022-01-25,33.43747
2022-01-26,28.14835
2022-01-27,33.62078
2022-01-28,20.00877
2022-01-29,3.2597
2022-01-30,1.13089
2022-01-31,9.82042
2022-02-01,11.34377
2022-02-02,13.03236
2022-02-03,24.4523
2022-02-04,19.58921
2022-02-05,3.60568
2022-02-06,1.52334
2022-02-07,18.49317
2022-02-08,17.90965
2022-02-09,14.92492
2022-02-10,17.02921
2022-02-11,18.08393
2022-02-12,3.83031
2022-02-13,2.03973
2022-02-14,29.72721
2022-02-15,28.15739
2022-02-16,23.84683
2022-02-17,26.58757
2022-02-18,21.43143
2022-02-19,4.10012
2022-02-20,1.81381
2022-02-21,21.35138
2022-02-22,33.81056
2022-02-23,24.95191
2022-02-24,36.9218
2022-02-25,27.31051
2022-02-26,4.29506
2022-02-27,2.29922
2022-02-28,25.01775
2022-03-01,18.04391
2022-03-02,23.2078
2022-03-03,19.32585
2022-03-04,19.86031
2022-03-05,3.99297
2022-03-06,1.84221
2022-03-07,26.86513
2022-03-08,25.8104
2022-03-09,18.27242
2022-03-10,21.82001
2022-03-11,19.29874
2022-03-12,3.77867
2022-03-13,1.79445
2022-03-14,23.32399
2022-03-15,24.05339
2022-03-16,21.9362
2022-03-17,22.24216
2022-03-18,17.32226
2022-03-19,3.20677
2022-03-20,1.35293
2022-03-21,18.36795
2022-03-22,17.49783
2022-03-23,16.84976
2022-03-24,17.38294
2022-03-25,13.44547
2022-03-26,2.40508
2022-03-27,0.92046
2022-03-28,15.35224
2022-03-29,14.20714
2022-03-30,14.79712
2022-03-31,13.84955
2022-04-01,13.19244
2022-04-02,2.06813
2022-04-03,0.83655
2022-04-04,12.43722
2022-04-05,12.52888
2022-04-06,17.41005
2022-04-07,20.00619
2022-04-08,13.81727
2022-04-09,2.21272
2022-04-10,0.80556
2022-04-11,17.31839
2022-04-12,20.17789
2022-04-13,16.61997
2022-04-14,14.82423
2022-04-15,8.67275
2022-04-16,1.21222
2022-04-17,0.87657
2022-04-18,15.50974
2022-04-19,13.7269
2022-04-20,13.9128
2022-04-21,12.48499
2022-04-22,13.18728
2022-04-23,2.45284
2022-04-24,0.94499
2022-04-25,21.73093
2022-04-26,16.68323
2022-04-27,22.51455
2022-04-28,17.77926
2022-04-29,15.34836
2022-04-30,2.78333
2022-05-01,1.32453
2022-05-02,19.28712
2022-05-03,16.65483
2022-05-04,13.16791
2022-05-05,12.31845
2022-05-06,20.43221
2022-05-07,2.65165
2022-05-08,1.17607
2022-05-09,25.06293
2022-05-10,26.45331
2022-05-11,24.26769
2022-05-12,29.15789
2022-05-13,17.17251
2022-05-14,2.66714
2022-05-15,1.24578
2022-05-16,21.26102
2022-05-17,17.07439
2022-05-18,18.39377
2022-05-19,26.66115
2022-05-20,15.02433
2022-05-21,2.96278
2022-05-22,0.95015
2022-05-23,16.61739
2022-05-24,21.71931
2022-05-25,19.03796
2022-05-26,18.88563
2022-05-27,14.19165
2022-05-28,2.34827
2022-05-29,0.93337
2022-05-30,13.05043
2022-05-31,15.21927
2022-06-01,11.40703
2022-06-02,16.82911
2022-06-03,12.25261
2022-06-04,2.13526
2022-06-05,0.98242
2022-06-06,10.94098
2022-06-07,17.02663
2022-06-08,14.38659
2022-06-09,14.81519
2022-06-10,16.39405
2022-06-11,2.86337
2022-06-12,1.35422
2022-06-13,28.50466
2022-06-14,32.50538
2022-06-15,27.14656
2022-06-16,34.51801
2022-06-17,25.63096
2022-06-18,3.45335
2022-06-19,1.76217
2022-06-20,21.71931
2022-06-21,21.25069
2022-06-22,26.89224
2022-06-23,26.64437
2022-06-24,16.77102
2022-06-25,2.70458
2022-06-26,1.38392
2022-06-27,21.27651
2022-06-28,19.57113
2022-06-29,22.46549
2022-06-30,22.71207
2022-07-01,20.76787
2022-07-02,2.56387
2022-07-03,1.03406
2022-07-04,17.31064
2022-07-05,23.6222
2022-07-06,22.9225
2022-07-07,18.12008
2022-07-08,16.60706
2022-07-09,2.33665
2022-07-10,1.03277
2022-07-11,17.88642
2022-07-12,19.85257
2022-07-13,21.38495
2022-07-14,20.27084
2022-07-15,16.26883
2022-07-16,2.26565
2022-07-17,0.90884
2022-07-18,15.40258
2022-07-19,16.5154
2022-07-20,17.36874
2022-07-21,16.79296
2022-07-22,14.5131
2022-07-23,2.21659
2022-07-24,0.83267
2022-07-25,15.25025
2022-07-26,14.52731
2022-07-27,15.75889
2022-07-28,16.10875
2022-07-29,12.35073
2022-07-30,1.79961
2022-07-31,0.71907
2022-08-01,13.67785
2022-08-02,15.20765
2022-08-03,13.74627
2022-08-04,13.53197
2022-08-05,11.53354
2022-08-06,1.96356
2022-08-07,0.65452
2022-08-08,12.72769
2022-08-09,12.83871
2022-08-10,16.22881
2022-08-11,13.46225
2022-08-12,11.22758
2022-08-13,1.63695
2022-08-14,0.59772
2022-08-15,10.1664
2022-08-16,13.48162
2022-08-17,14.20198
2022-08-18,14.699
2022-08-19,13.09045
2022-08-20,1.92354
2022-08-21,0.87527
2022-08-22,17.188
2022-08-23,19.69765
2022-08-24,16.04291
2022-08-25,14.07288
2022-08-26,13.29959
2022-08-27,2.8879
2022-08-28,1.29484
2022-08-29,23.21813
2022-08-30,17.59724
2022-08-31,17.51849
2022-09-01,20.45932
2022-09-02,16.52057
2022-09-03,2.43993
2022-09-04,0.83913
2022-09-05,15.8441
2022-09-06,16.89495
2022-09-07,18.31244
2022-09-08,11.97764
2022-09-09,6.81116
2022-09-10,1.83059
2022-09-11,0.83913
2022-09-12,9.87077
2022-09-13,18.69198
2022-09-14,23.04385
2022-09-15,17.31451
2022-09-16,16.09455
2022-09-17,2.43864
2022-09-18,0.97855
2022-09-19,19.24065
2022-09-20,16.45344
2022-09-21,19.72347
2022-09-22,21.86132
2022-09-23,19.45366
2022-09-24,2.7885
2022-09-25,1.10378
2022-09-26,28.48272
2022-09-27,24.08566
2022-09-28,28.92294
2022-09-29,26.87675
2022-09-30,20.71881
2022-10-01,2.49157
2022-10-02,0.93466
2022-10-03,16.88978
2022-10-04,18.15752
2022-10-05,21.22616
2022-10-06,18.03359
2022-10-07,15.83635
2022-10-08,2.23209
2022-10-09,1.02115
2022-10-10,16.416
2022-10-11,21.25327
2022-10-12,18.9463
2022-10-13,22.7792
2022-10-14,17.3881
2022-10-15,2.56257
2022-10-16,1.05214
2022-10-17,16.83427
2022-10-18,17.0447
2022-10-19,18.37311
2022-10-20,16.79038
2022-10-21,13.92055
2022-10-22,1.91063
2022-10-23,0.61837
2022-10-24,15.90865
2022-10-25,14.54151
2022-10-26,15.41679
2022-10-27,13.27248
2022-10-28,11.77237
2022-10-29,1.64598
2022-10-30,0.56286
2022-10-31,11.85499
2022-11-01,11.73622
2022-11-02,12.45271
2022-11-03,14.0561
2022-11-04,11.48836
2022-11-05,1.61887
2022-11-06,0.50864
2022-11-07,12.33911
2022-11-08,11.76462
2022-11-09,12.80644
2022-11-10,14.37755
2022-11-11,12.43335
2022-11-12,1.72215
2022-11-13,0.66743
2022-11-14,11.43801
2022-11-15,11.28051
2022-11-16,12.14546
2022-11-17,12.6412
2022-11-18,10.09282
2022-11-19,1.3723
2022-11-20,0.42731
2022-11-21,9.76104
2022-11-22,10.2671
2022-11-23,8.79539
2022-11-24,7.4489
2022-11-25,6.27412
2022-11-26,1.04568
2022-11-27,0.43763
2022-11-28,8.75666
2022-11-29,8.56947
2022-11-30,8.14087
2022-12-01,8.6792
2022-12-02,7.98466
2022-12-03,1.41748
2022-12-04,0.41698
2022-12-05,7.60124
2022-12-06,9.07553
2022-12-07,9.14266
2022-12-08,8.83799
2022-12-09,7.17909
2022-12-10,1.35293
2022-12-11,0.39245
2022-12-12,7.87234
2022-12-13,9.64743
2022-12-14,8.65338
2022-12-15,10.1806
2022-12-16,8.88188
2022-12-17,1.24062
2022-12-18,0.34339
2022-12-19,8.18218
2022-12-20,10.68666
2022-12-21,9.27047
2022-12-22,8.54365
2022-12-23,9.35309
2022-12-24,1.24191
2022-12-25,0.31628
2022-12-26,4.61135
2022-12-27,7.38694
2022-12-28,8.02081
2022-12-29,7.09001
2022-12-30,4.92893
2022-12-31,1.01599
2023-01-01,0.35501
2023-01-02,4.91344
2023-01-03,8.91029
2023-01-04,8.20283
2023-01-05,8.64822
2023-01-06,7.13133
2023-01-07,1.28839
2023-01-08,0.37954
2023-01-09,7.47343
2023-01-10,8.52945
2023-01-11,7.98208
2023-01-12,8.84832
2023-01-13,7.25139
2023-01-14,1.21351
2023-01-15,0.32661
2023-01-16,5.83132
2023-01-17,7.893
2023-01-18,7.6361
2023-01-19,7.74196
2023-01-20,6.25734
2023-01-21,1.11023
2023-01-22,0.33307
2023-01-23,3.77609
2023-01-24,5.42208
2023-01-25,7.56251
2023-01-26,6.78535
2023-01-27,5.73578
2023-01-28,0.92046
2023-01-29,0.30337
2023-01-30,5.84552
2023-01-31,6.42258
2023-02-01,6.13082
2023-02-02,6.40064
2023-02-03,6.12566
2023-02-04,1.158
2023-02-05,0.33177
2023-02-06,6.41096
2023-02-07,6.23797
2023-02-08,5.91652
2023-02-09,5.93718
2023-02-10,5.85197
2023-02-11,0.96952
2023-02-12,0.2995
2023-02-13,5.72158
2023-02-14,7.121
2023-02-15,6.81116
2023-02-16,5.64025
2023-02-17,5.34075
2023-02-18,0.88302
2023-02-19,0.2427
2023-02-20,4.05623
2023-02-21,5.62863
2023-02-22,6.78018
2023-02-23,5.64154
2023-02-24,4.85921
2023-02-25,0.80169
2023-02-26,0.25044
2023-02-27,5.19616
2023-02-28,4.45901
2023-03-01,4.09754
2023-03-02,5.36398
2023-03-03,4.28086
2023-03-04,0.68679
2023-03-05,0.21301
2023-03-06,4.40996
2023-03-07,4.68493
2023-03-08,5.59249
2023-03-09,5.23876
2023-03-10,5.93459
2023-03-11,1.09216
2023-03-12,0.40923
2023-03-13,8.5514
2023-03-14,9.15815
2023-03-15,8.32547
2023-03-16,7.80521
2023-03-17,5.48663
2023-03-18,0.86753
2023-03-19,0.36147
2023-03-20,7.35208
2023-03-21,5.91265
2023-03-22,5.60023
2023-03-23,6.34254
2023-03-24,5.32526
2023-03-25,0.78491
2023-03-26,0.2995
2023-03-27,5.13419
2023-03-28,5.10063
2023-03-29,5.01026
2023-03-30,4.87858
2023-03-31,4.07301
2023-04-01,0.65452
2023-04-02,0.22592
2023-04-03,4.58295
2023-04-04,4.66815
2023-04-05,4.80628
2023-04-06,5.25296
2023-04-07,3.10866
2023-04-08,0.53188
2023-04-09,0.23495
2023-04-10,4.09238
2023-04-11,4.0459
2023-04-12,4.71979
2023-04-13,4.64491
2023-04-14,3.68185
2023-04-15,0.67001
2023-04-16,0.2001
2023-04-17,4.14789
2023-04-18,4.41641
2023-04-19,4.43836
2023-04-20,5.15227
2023-04-21,4.37252
2023-04-22,0.62095
2023-04-23,0.1562
2023-04-24,4.35057
2023-04-25,4.87083
2023-04-26,5.23489
2023-04-27,4.52227
2023-04-28,3.3604
2023-04-29,0.51897
2023-04-30,0.14975
2023-05-01,2.86854
2023-05-02,3.81095
2023-05-03,4.58682
2023-05-04,4.0175
2023-05-05,2.65682
2023-05-06,0.58868
2023-05-07,0.18073
2023-05-08,3.98394
2023-05-09,4.11045
2023-05-10,4.72624
2023-05-11,4.39834
2023-05-12,3.5605
2023-05-13,0.57835
2023-05-14,0.17169
2023-05-15,3.86904
2023-05-16,4.01363
2023-05-17,3.8884
2023-05-18,3.8742
2023-05-19,3.42107
2023-05-20,0.53058
2023-05-21,0.14846
2023-05-22,3.73736
2023-05-23,3.92197
2023-05-24,4.60877
2023-05-25,5.03608
2023-05-26,3.52822
2023-05-27,0.57706
2023-05-28,0.23753
