date,THE건강보험
2021-09-29,42.05607
2021-09-30,42.99065
2021-10-01,27.36982
2021-10-02,10.14686
2021-10-03,6.94259
2021-10-04,13.21762
2021-10-05,28.3044
2021-10-06,24.16555
2021-10-07,23.89853
2021-10-08,20.0267
2021-10-09,8.54472
2021-10-10,7.61014
2021-10-11,12.41655
2021-10-12,22.02937
2021-10-13,18.15754
2021-10-14,18.95861
2021-10-15,13.61815
2021-10-16,6.54205
2021-10-17,7.47663
2021-10-18,18.02403
2021-10-19,20.96128
2021-10-20,21.36181
2021-10-21,19.22563
2021-10-22,17.757
2021-10-23,7.47663
2021-10-24,7.47663
2021-10-25,23.09746
2021-10-26,22.83044
2021-10-27,34.57943
2021-10-28,26.16822
2021-10-29,22.29639
2021-10-30,11.21495
2021-10-31,9.61281
2021-11-01,23.49799
2021-11-02,22.56341
2021-11-03,19.89319
2021-11-04,17.62349
2021-11-05,17.35647
2021-11-06,7.61014
2021-11-07,10.14686
2021-11-08,18.15754
2021-11-09,16.95594
2021-11-10,17.35647
2021-11-11,16.95594
2021-11-12,12.14953
2021-11-13,3.73831
2021-11-14,5.47396
2021-11-15,16.28838
2021-11-16,20.56074
2021-11-17,18.29105
2021-11-18,14.81975
2021-11-19,15.48731
2021-11-20,8.14419
2021-11-21,4.53938
2021-11-22,16.68891
2021-11-23,21.89586
2021-11-24,23.89853
2021-11-25,29.77303
2021-11-26,30.17356
2021-11-27,11.21495
2021-11-28,10.41388
2021-11-29,46.99599
2021-11-30,33.77837
2021-12-01,30.84112
2021-12-02,27.23631
2021-12-03,30.30707
2021-12-04,11.61548
2021-12-05,13.75166
2021-12-06,31.24165
2021-12-07,29.506
2021-12-08,27.23631
2021-12-09,35.78104
2021-12-10,37.38317
2021-12-11,18.02403
2021-12-12,13.88518
2021-12-13,60.48064
2021-12-14,71.16154
2021-12-15,51.00133
2021-12-16,35.78104
2021-12-17,22.02937
2021-12-18,13.61815
2021-12-19,12.41655
2021-12-20,30.17356
2021-12-21,30.04005
2021-12-22,30.04005
2021-12-23,28.70493
2021-12-24,16.42189
2021-12-25,10.54739
2021-12-26,10.14686
2021-12-27,24.29906
2021-12-28,28.43791
2021-12-29,29.63951
2021-12-30,30.57409
2021-12-31,24.29906
2022-01-01,10.14686
2022-01-02,12.81708
2022-01-03,35.11348
2022-01-04,34.31241
2022-01-05,28.57142
2022-01-06,28.03738
2022-01-07,23.76502
2022-01-08,9.61281
2022-01-09,10.6809
2022-01-10,35.78104
2022-01-11,34.97997
2022-01-12,25.9012
2022-01-13,25.10013
2022-01-14,23.76502
2022-01-15,7.0761
2022-01-16,9.74632
2022-01-17,19.22563
2022-01-18,20.42723
2022-01-19,19.09212
2022-01-20,26.96929
2022-01-21,16.82242
2022-01-22,8.01068
2022-01-23,9.21228
2022-01-24,17.89052
2022-01-25,15.88785
2022-01-26,14.41922
2022-01-27,19.22563
2022-01-28,23.6315
2022-01-29,8.67823
2022-01-30,5.60747
2022-01-31,3.33778
2022-02-01,5.47396
2022-02-02,7.0761
2022-02-03,32.30974
2022-02-04,31.90921
2022-02-05,11.74899
2022-02-06,7.47663
2022-02-07,36.44859
2022-02-08,26.56875
2022-02-09,25.23364
2022-02-10,30.57409
2022-02-11,22.56341
2022-02-12,11.61548
2022-02-13,11.21495
2022-02-14,24.96662
2022-02-15,18.8251
2022-02-16,17.48998
2022-02-17,13.21762
2022-02-18,23.23097
2022-02-19,8.67823
2022-02-20,9.21228
2022-02-21,20.56074
2022-02-22,17.08945
2022-02-23,16.95594
2022-02-24,18.29105
2022-02-25,15.75433
2022-02-26,10.14686
2022-02-27,9.87983
2022-02-28,16.82242
2022-03-01,11.74899
2022-03-02,27.1028
2022-03-03,31.10814
2022-03-04,22.69692
2022-03-05,9.4793
2022-03-06,7.20961
2022-03-07,20.82777
2022-03-08,21.2283
2022-03-09,9.34579
2022-03-10,23.89853
2022-03-11,21.89586
2022-03-12,10.41388
2022-03-13,7.20961
2022-03-14,24.29906
2022-03-15,24.03204
2022-03-16,21.62883
2022-03-17,16.5554
2022-03-18,14.41922
2022-03-19,6.67556
2022-03-20,7.0761
2022-03-21,19.22563
2022-03-22,20.0267
2022-03-23,18.95861
2022-03-24,18.15754
2022-03-25,16.42189
2022-03-26,5.74098
2022-03-27,6.40854
2022-03-28,17.35647
2022-03-29,19.09212
2022-03-30,19.89319
2022-03-31,24.43257
2022-04-01,23.23097
2022-04-02,8.14419
2022-04-03,7.34312
2022-04-04,20.29372
2022-04-05,19.09212
2022-04-06,15.3538
2022-04-07,16.15487
2022-04-08,13.88518
2022-04-09,7.0761
2022-04-10,6.67556
2022-04-11,19.89319
2022-04-12,19.49265
2022-04-13,19.09212
2022-04-14,18.02403
2022-04-15,14.1522
2022-04-16,9.07877
2022-04-17,6.80907
2022-04-18,17.62349
2022-04-19,18.42456
2022-04-20,17.08945
2022-04-21,18.02403
2022-04-22,13.75166
2022-04-23,7.0761
2022-04-24,8.2777
2022-04-25,20.69425
2022-04-26,23.76502
2022-04-27,19.75967
2022-04-28,20.69425
2022-04-29,17.48998
2022-04-30,9.74632
2022-05-01,7.20961
2022-05-02,27.36982
2022-05-03,20.56074
2022-05-04,16.82242
2022-05-05,8.94526
2022-05-06,18.55807
2022-05-07,6.80907
2022-05-08,8.14419
2022-05-09,19.62616
2022-05-10,23.23097
2022-05-11,20.69425
2022-05-12,17.35647
2022-05-13,11.88251
2022-05-14,5.87449
2022-05-15,5.87449
2022-05-16,15.22029
2022-05-17,15.48731
2022-05-18,13.08411
2022-05-19,18.69158
2022-05-20,15.08678
2022-05-21,7.87716
2022-05-22,6.80907
2022-05-23,14.81975
2022-05-24,15.08678
2022-05-25,18.15754
2022-05-26,19.49265
2022-05-27,19.49265
2022-05-28,8.14419
2022-05-29,4.00534
2022-05-30,19.49265
2022-05-31,17.757
2022-06-01,7.61014
2022-06-02,15.62082
2022-06-03,15.22029
2022-06-04,9.34579
2022-06-05,6.40854
2022-06-06,9.21228
2022-06-07,19.22563
2022-06-08,16.28838
2022-06-09,16.5554
2022-06-10,17.22296
2022-06-11,6.14152
2022-06-12,6.27503
2022-06-13,18.15754
2022-06-14,15.22029
2022-06-15,14.28571
2022-06-16,16.28838
2022-06-17,11.61548
2022-06-18,8.41121
2022-06-19,4.40587
2022-06-20,12.55006
2022-06-21,15.62082
2022-06-22,16.95594
2022-06-23,15.22029
2022-06-24,14.95327
2022-06-25,5.74098
2022-06-26,4.93991
2022-06-27,12.41655
2022-06-28,16.5554
2022-06-29,14.41922
2022-06-30,17.757
2022-07-01,24.83311
2022-07-02,9.34579
2022-07-03,6.67556
2022-07-04,20.0267
2022-07-05,24.16555
2022-07-06,22.83044
2022-07-07,16.42189
2022-07-08,14.28571
2022-07-09,7.87716
2022-07-10,6.27503
2022-07-11,19.62616
2022-07-12,16.68891
2022-07-13,18.95861
2022-07-14,15.62082
2022-07-15,18.8251
2022-07-16,6.40854
2022-07-17,5.47396
2022-07-18,26.96929
2022-07-19,20.82777
2022-07-20,20.0267
2022-07-21,16.68891
2022-07-22,15.22029
2022-07-23,6.14152
2022-07-24,6.40854
2022-07-25,15.75433
2022-07-26,19.89319
2022-07-27,18.29105
2022-07-28,24.43257
2022-07-29,16.95594
2022-07-30,7.0761
2022-07-31,7.0761
2022-08-01,21.76234
2022-08-02,28.03738
2022-08-03,31.10814
2022-08-04,30.17356
2022-08-05,30.17356
2022-08-06,15.3538
2022-08-07,11.34846
2022-08-08,32.71028
2022-08-09,41.255
2022-08-10,44.19225
2022-08-11,42.4566
2022-08-12,33.77837
2022-08-13,14.95327
2022-08-14,10.6809
2022-08-15,13.75166
2022-08-16,34.97997
2022-08-17,31.50867
2022-08-18,32.84379
2022-08-19,29.10547
2022-08-20,14.55273
2022-08-21,14.1522
2022-08-22,33.51134
2022-08-23,40.98798
2022-08-24,100.0
2022-08-25,57.94392
2022-08-26,48.73164
2022-08-27,21.09479
2022-08-28,20.96128
2022-08-29,45.66088
2022-08-30,37.24966
2022-08-31,38.98531
2022-09-01,34.31241
2022-09-02,38.05073
2022-09-03,20.96128
2022-09-04,14.81975
2022-09-05,53.67156
2022-09-06,32.30974
2022-09-07,30.97463
2022-09-08,31.90921
2022-09-09,13.08411
2022-09-10,8.81174
2022-09-11,7.74365
2022-09-12,11.34846
2022-09-13,39.78638
2022-09-14,34.71295
2022-09-15,28.3044
2022-09-16,23.09746
2022-09-17,8.01068
2022-09-18,8.54472
2022-09-19,25.50066
2022-09-20,25.10013
2022-09-21,28.57142
2022-09-22,23.36448
2022-09-23,20.82777
2022-09-24,9.74632
2022-09-25,7.34312
2022-09-26,22.83044
2022-09-27,25.50066
2022-09-28,27.23631
2022-09-29,31.37516
2022-09-30,25.63417
2022-10-01,9.87983
2022-10-02,5.34045
2022-10-03,8.01068
2022-10-04,23.36448
2022-10-05,27.63684
2022-10-06,26.43524
2022-10-07,19.49265
2022-10-08,7.74365
2022-10-09,6.94259
2022-10-10,9.07877
2022-10-11,23.23097
2022-10-12,18.15754
2022-10-13,16.95594
2022-10-14,19.09212
2022-10-15,6.80907
2022-10-16,9.07877
2022-10-17,26.30173
2022-10-18,33.37783
2022-10-19,25.9012
2022-10-20,23.09746
2022-10-21,17.89052
2022-10-22,9.21228
2022-10-23,6.67556
2022-10-24,21.09479
2022-10-25,17.35647
2022-10-26,18.69158
2022-10-27,22.02937
2022-10-28,19.35914
2022-10-29,8.54472
2022-10-30,5.20694
2022-10-31,25.36715
2022-11-01,24.96662
2022-11-02,26.56875
2022-11-03,22.96395
2022-11-04,19.75967
2022-11-05,8.81174
2022-11-06,8.14419
2022-11-07,23.09746
2022-11-08,22.56341
2022-11-09,20.56074
2022-11-10,18.95861
2022-11-11,13.88518
2022-11-12,8.14419
2022-11-13,5.60747
2022-11-14,22.4299
2022-11-15,25.9012
2022-11-16,16.82242
2022-11-17,21.62883
2022-11-18,17.48998
2022-11-19,8.01068
2022-11-20,4.27236
2022-11-21,16.82242
2022-11-22,21.89586
2022-11-23,21.49532
2022-11-24,22.56341
2022-11-25,25.36715
2022-11-26,13.21762
2022-11-27,13.48464
2022-11-28,44.85981
2022-11-29,55.00667
2022-11-30,44.19225
2022-12-01,38.58477
2022-12-02,26.43524
2022-12-03,8.41121
2022-12-04,8.67823
2022-12-05,30.30707
2022-12-06,32.17623
2022-12-07,27.36982
2022-12-08,26.70226
2022-12-09,18.42456
2022-12-10,6.80907
2022-12-11,5.34045
2022-12-12,24.96662
2022-12-13,23.36448
2022-12-14,15.88785
2022-12-15,23.36448
2022-12-16,15.48731
2022-12-17,8.54472
2022-12-18,8.41121
2022-12-19,27.90387
2022-12-20,27.63684
2022-12-21,24.56608
2022-12-22,26.30173
2022-12-23,20.69425
2022-12-24,10.41388
2022-12-25,10.54739
2022-12-26,26.96929
2022-12-27,21.76234
2022-12-28,29.37249
2022-12-29,30.97463
2022-12-30,23.76502
2022-12-31,9.61281
2023-01-01,8.2777
2023-01-02,26.70226
2023-01-03,28.83845
2023-01-04,28.83845
2023-01-05,21.89586
2023-01-06,21.62883
2023-01-07,8.14419
2023-01-08,8.54472
2023-01-09,27.90387
2023-01-10,33.77837
2023-01-11,22.83044
2023-01-12,21.89586
2023-01-13,18.15754
2023-01-14,11.88251
2023-01-15,11.48197
2023-01-16,25.10013
2023-01-17,22.69692
2023-01-18,20.16021
2023-01-19,23.6315
2023-01-20,14.95327
2023-01-21,5.34045
2023-01-22,5.34045
2023-01-23,7.74365
2023-01-24,6.67556
2023-01-25,21.89586
2023-01-26,22.16288
2023-01-27,21.2283
2023-01-28,7.87716
2023-01-29,9.61281
2023-01-30,18.55807
2023-01-31,29.23898
2023-02-01,33.24432
2023-02-02,40.85447
2023-02-03,31.90921
2023-02-04,9.87983
2023-02-05,9.4793
2023-02-06,31.24165
2023-02-07,29.10547
2023-02-08,24.96662
2023-02-09,24.43257
2023-02-10,23.09746
2023-02-11,7.0761
2023-02-12,7.34312
2023-02-13,24.03204
2023-02-14,24.03204
2023-02-15,21.62883
2023-02-16,21.36181
2023-02-17,29.506
2023-02-18,11.74899
2023-02-19,11.21495
2023-02-20,38.71829
2023-02-21,37.51668
2023-02-22,29.63951
2023-02-23,23.49799
2023-02-24,19.62616
2023-02-25,10.01335
2023-02-26,10.54739
2023-02-27,27.1028
2023-02-28,32.04272
2023-03-01,20.16021
2023-03-02,37.78371
2023-03-03,32.04272
2023-03-04,14.55273
2023-03-05,12.68357
2023-03-06,31.50867
2023-03-07,21.49532
2023-03-08,25.50066
2023-03-09,23.6315
2023-03-10,21.89586
2023-03-11,8.41121
2023-03-12,7.0761
2023-03-13,27.36982
2023-03-14,20.56074
2023-03-15,22.83044
2023-03-16,21.2283
2023-03-17,21.2283
2023-03-18,9.4793
2023-03-19,6.40854
2023-03-20,18.8251
2023-03-21,18.02403
2023-03-22,22.16288
2023-03-23,24.43257
2023-03-24,15.62082
2023-03-25,6.80907
2023-03-26,8.41121
2023-03-27,19.75967
2023-03-28,19.62616
2023-03-29,31.64218
2023-03-30,26.70226
2023-03-31,20.69425
2023-04-01,11.48197
2023-04-02,14.68624
2023-04-03,29.10547
2023-04-04,22.16288
2023-04-05,29.10547
2023-04-06,21.76234
2023-04-07,18.8251
2023-04-08,10.28037
2023-04-09,9.4793
2023-04-10,26.56875
2023-04-11,22.69692
2023-04-12,25.23364
2023-04-13,20.56074
2023-04-14,20.42723
2023-04-15,6.67556
2023-04-16,5.87449
2023-04-17,27.36982
2023-04-18,25.36715
2023-04-19,25.36715
2023-04-20,25.9012
2023-04-21,17.757
2023-04-22,9.07877
2023-04-23,7.87716
2023-04-24,24.96662
2023-04-25,21.36181
2023-04-26,22.56341
2023-04-27,21.36181
2023-04-28,15.62082
2023-04-29,8.94526
2023-04-30,43.79172
2023-05-01,13.61815
2023-05-02,23.49799
2023-05-03,20.56074
2023-05-04,20.82777
2023-05-05,5.47396
2023-05-06,6.80907
2023-05-07,7.20961
2023-05-08,24.56608
2023-05-09,24.29906
2023-05-10,25.10013
2023-05-11,22.83044
2023-05-12,17.48998
2023-05-13,6.00801
2023-05-14,5.34045
2023-05-15,20.82777
2023-05-16,22.56341
2023-05-17,22.29639
2023-05-18,29.90654
2023-05-19,25.10013
2023-05-20,6.27503
2023-05-21,8.67823
2023-05-22,21.62883
2023-05-23,22.4299
2023-05-24,16.68891
2023-05-25,21.09479
2023-05-26,17.08945
2023-05-27,7.61014
2023-05-28,4.40587
2023-05-29,8.54472
2023-05-30,17.22296
2023-05-31,25.63417
2023-06-01,20.82777
2023-06-02,15.48731
2023-06-03,5.07343
2023-06-04,6.94259
2023-06-05,16.15487
2023-06-06,7.34312
2023-06-07,14.95327
2023-06-08,21.36181
2023-06-09,20.16021
2023-06-10,6.94259
2023-06-11,7.87716
2023-06-12,23.23097
2023-06-13,14.1522
2023-06-14,19.62616
2023-06-15,19.75967
2023-06-16,16.82242
2023-06-17,5.07343
2023-06-18,4.27236
2023-06-19,22.29639
2023-06-20,23.6315
2023-06-21,18.95861
2023-06-22,18.42456
2023-06-23,19.62616
2023-06-24,6.14152
2023-06-25,7.47663
2023-06-26,16.82242
2023-06-27,16.68891
2023-06-28,16.42189
2023-06-29,17.62349
2023-06-30,18.55807
2023-07-01,6.27503
2023-07-02,6.54205
2023-07-03,18.42456
2023-07-04,18.8251
2023-07-05,21.76234
2023-07-06,19.22563
2023-07-07,15.48731
2023-07-08,5.34045
2023-07-09,5.74098
2023-07-10,22.83044
2023-07-11,16.5554
2023-07-12,19.35914
2023-07-13,20.29372
2023-07-14,14.81975
2023-07-15,8.2777
2023-07-16,4.27236
2023-07-17,15.62082
2023-07-18,18.69158
2023-07-19,19.75967
2023-07-20,17.62349
2023-07-21,12.14953
2023-07-22,7.0761
2023-07-23,4.8064
2023-07-24,14.41922
2023-07-25,19.22563
2023-07-26,21.2283
2023-07-27,18.15754
2023-07-28,26.16822
2023-07-29,11.61548
2023-07-30,8.94526
2023-07-31,26.70226
2023-08-01,17.08945
2023-08-02,16.68891
2023-08-03,17.08945
2023-08-04,13.61815
2023-08-05,8.01068
2023-08-06,5.60747
2023-08-07,16.95594
2023-08-08,16.02136
2023-08-09,18.55807
2023-08-10,17.89052
2023-08-11,13.35113
2023-08-12,8.54472
2023-08-13,6.14152
2023-08-14,13.88518
2023-08-15,8.54472
2023-08-16,16.95594
2023-08-17,20.56074
2023-08-18,14.81975
2023-08-19,7.34312
2023-08-20,6.54205
2023-08-21,17.08945
2023-08-22,27.90387
2023-08-23,35.64753
2023-08-24,31.37516
2023-08-25,24.69959
2023-08-26,13.08411
2023-08-27,11.61548
2023-08-28,29.506
2023-08-29,34.71295
2023-08-30,28.97196
2023-08-31,39.65287
2023-09-01,41.255
2023-09-02,16.5554
2023-09-03,10.54739
2023-09-04,38.18424
2023-09-05,38.8518
2023-09-06,35.78104
2023-09-07,32.57676
2023-09-08,22.02937
2023-09-09,12.14953
2023-09-10,12.01602
2023-09-11,32.9773
2023-09-12,26.03471
2023-09-13,35.24699
2023-09-14,27.77036
2023-09-15,20.29372
2023-09-16,7.0761
2023-09-17,17.08945
2023-09-18,32.71028
2023-09-19,32.30974
2023-09-20,26.03471
2023-09-21,24.03204
2023-09-22,19.09212
2023-09-23,10.01335
2023-09-24,9.21228
2023-09-25,18.95861
2023-09-26,17.22296
2023-09-27,12.68357
2023-09-28,6.94259
2023-09-29,4.27236
2023-09-30,4.13885
2023-10-01,4.40587
2023-10-02,7.0761
2023-10-03,7.74365
2023-10-04,25.76769
2023-10-05,23.76502
2023-10-06,18.42456
2023-10-07,7.74365
2023-10-08,5.87449
2023-10-09,9.87983
2023-10-10,22.02937
2023-10-11,20.16021
2023-10-12,21.2283
2023-10-13,21.49532
2023-10-14,8.54472
2023-10-15,8.67823
2023-10-16,24.69959
2023-10-17,32.17623
2023-10-18,24.29906
2023-10-19,20.16021
2023-10-20,16.42189
2023-10-21,23.36448
2023-10-22,9.61281
2023-10-23,22.29639
2023-10-24,25.10013
2023-10-25,30.04005
2023-10-26,30.44058
2023-10-27,16.82242
2023-10-28,7.20961
2023-10-29,7.47663
2023-10-30,23.89853
2023-10-31,23.23097
2023-11-01,43.12416
2023-11-02,27.23631
2023-11-03,19.49265
2023-11-04,8.14419
2023-11-05,10.81441
2023-11-06,19.75967
2023-11-07,22.02937
2023-11-08,42.32309
2023-11-09,22.96395
2023-11-10,19.49265
2023-11-11,6.94259
2023-11-12,7.87716
2023-11-13,29.10547
2023-11-14,21.89586
2023-11-15,25.63417
2023-11-16,28.43791
2023-11-17,58.34445
2023-11-18,13.88518
2023-11-19,8.01068
2023-11-20,28.70493
2023-11-21,32.44325
2023-11-22,64.88651
2023-11-23,55.4072
2023-11-24,34.57943
2023-11-25,12.14953
2023-11-26,14.95327
2023-11-27,42.99065
2023-11-28,36.18157
2023-11-29,32.17623
2023-11-30,35.24699
2023-12-01,23.6315
2023-12-02,9.74632
2023-12-03,7.61014
2023-12-04,25.50066
2023-12-05,21.76234
2023-12-06,31.64218
2023-12-07,30.70761
2023-12-08,26.43524
2023-12-09,10.54739
2023-12-10,10.81441
2023-12-11,32.04272
2023-12-12,26.03471
2023-12-13,23.09746
2023-12-14,23.76502
2023-12-15,32.71028
2023-12-16,12.01602
2023-12-17,11.74899
2023-12-18,36.31508
2023-12-19,49.26568
2023-12-20,52.20293
2023-12-21,42.85714
2023-12-22,32.84379
2023-12-23,14.1522
2023-12-24,10.01335
2023-12-25,13.61815
2023-12-26,35.24699
2023-12-27,36.98264
2023-12-28,33.91188
2023-12-29,81.84245
