date,전업투자자
2020-07-27,18.79844
2020-07-28,23.25581
2020-07-29,22.67441
2020-07-30,22.48062
2020-07-31,17.63565
2020-08-01,14.92248
2020-08-02,17.05426
2020-08-03,24.031
2020-08-04,22.86821
2020-08-05,19.57364
2020-08-06,24.031
2020-08-07,23.25581
2020-08-08,24.8062
2020-08-09,23.8372
2020-08-10,31.58914
2020-08-11,25.77519
2020-08-12,21.70542
2020-08-13,23.06201
2020-08-14,21.70542
2020-08-15,28.29457
2020-08-16,23.8372
2020-08-17,25.38759
2020-08-18,20.93023
2020-08-19,22.48062
2020-08-20,18.60465
2020-08-21,19.57364
2020-08-22,18.99224
2020-08-23,21.70542
2020-08-24,25.77519
2020-08-25,24.8062
2020-08-26,25.96899
2020-08-27,27.71317
2020-08-28,22.28682
2020-08-29,26.16279
2020-08-30,25.19379
2020-08-31,29.65116
2020-09-01,23.64341
2020-09-02,30.23255
2020-09-03,24.2248
2020-09-04,22.67441
2020-09-05,25.96899
2020-09-06,29.45736
2020-09-07,35.27131
2020-09-08,28.68217
2020-09-09,21.89922
2020-09-10,31.58914
2020-09-11,27.13178
2020-09-12,19.96124
2020-09-13,26.93798
2020-09-14,32.94573
2020-09-15,26.74418
2020-09-16,27.90697
2020-09-17,21.89922
2020-09-18,23.06201
2020-09-19,17.82945
2020-09-20,21.70542
2020-09-21,22.48062
2020-09-22,19.96124
2020-09-23,19.96124
2020-09-24,19.57364
2020-09-25,14.92248
2020-09-26,18.21705
2020-09-27,16.66666
2020-09-28,20.93023
2020-09-29,13.75968
2020-09-30,13.75968
2020-10-01,16.08527
2020-10-02,17.63565
2020-10-03,19.18604
2020-10-04,18.21705
2020-10-05,22.67441
2020-10-06,21.12403
2020-10-07,20.34883
2020-10-08,23.44961
2020-10-09,19.57364
2020-10-10,24.6124
2020-10-11,22.09302
2020-10-12,21.89922
2020-10-13,16.66666
2020-10-14,18.21705
2020-10-15,16.47286
2020-10-16,14.72868
2020-10-17,16.47286
2020-10-18,21.12403
2020-10-19,22.09302
2020-10-20,21.31782
2020-10-21,26.74418
2020-10-22,15.31007
2020-10-23,14.53488
2020-10-24,16.66666
2020-10-25,15.31007
2020-10-26,19.18604
2020-10-27,19.18604
2020-10-28,19.18604
2020-10-29,21.12403
2020-10-30,10.85271
2020-10-31,12.59689
2020-11-01,18.02325
2020-11-02,19.76744
2020-11-03,20.93023
2020-11-04,17.44186
2020-11-05,18.99224
2020-11-06,19.18604
2020-11-07,20.15503
2020-11-08,23.64341
2020-11-09,30.42635
2020-11-10,21.89922
2020-11-11,18.02325
2020-11-12,26.74418
2020-11-13,23.44961
2020-11-14,21.70542
2020-11-15,19.37984
2020-11-16,23.8372
2020-11-17,22.09302
2020-11-18,25.96899
2020-11-19,21.51162
2020-11-20,29.65116
2020-11-21,21.70542
2020-11-22,28.29457
2020-11-23,25.38759
2020-11-24,26.93798
2020-11-25,26.35658
2020-11-26,21.12403
2020-11-27,16.86046
2020-11-28,21.51162
2020-11-29,23.8372
2020-11-30,20.54263
2020-12-01,25.0
2020-12-02,25.58139
2020-12-03,26.35658
2020-12-04,26.16279
2020-12-05,24.6124
2020-12-06,26.55038
2020-12-07,27.90697
2020-12-08,27.13178
2020-12-09,27.90697
2020-12-10,29.65116
2020-12-11,25.38759
2020-12-12,24.8062
2020-12-13,25.38759
2020-12-14,22.09302
2020-12-15,25.58139
2020-12-16,28.68217
2020-12-17,25.38759
2020-12-18,25.19379
2020-12-19,24.031
2020-12-20,24.8062
2020-12-21,27.32558
2020-12-22,28.87596
2020-12-23,27.13178
2020-12-24,22.09302
2020-12-25,19.76744
2020-12-26,26.55038
2020-12-27,26.93798
2020-12-28,35.07751
2020-12-29,28.87596
2020-12-30,29.06976
2020-12-31,37.2093
2021-01-01,28.68217
2021-01-02,34.30232
2021-01-03,32.17054
2021-01-04,33.13953
2021-01-05,35.27131
2021-01-06,33.72093
2021-01-07,28.10077
2021-01-08,33.52713
2021-01-09,36.4341
2021-01-10,40.89147
2021-01-11,36.4341
2021-01-12,31.58914
2021-01-13,37.79069
2021-01-14,36.4341
2021-01-15,38.17829
2021-01-16,34.30232
2021-01-17,34.49612
2021-01-18,38.75968
2021-01-19,39.53488
2021-01-20,38.56589
2021-01-21,42.82945
2021-01-22,37.0155
2021-01-23,40.69767
2021-01-24,45.34883
2021-01-25,46.70542
2021-01-26,46.89922
2021-01-27,38.37209
2021-01-28,36.6279
2021-01-29,26.55038
2021-01-30,25.19379
2021-01-31,32.17054
2021-02-01,30.42635
2021-02-02,51.93798
2021-02-03,38.95348
2021-02-04,36.24031
2021-02-05,37.2093
2021-02-06,33.72093
2021-02-07,39.92248
2021-02-08,33.91472
2021-02-09,34.49612
2021-02-10,40.69767
2021-02-11,33.52713
2021-02-12,27.51937
2021-02-13,31.00775
2021-02-14,47.67441
2021-02-15,47.09302
2021-02-16,42.44186
2021-02-17,36.24031
2021-02-18,39.92248
2021-02-19,35.27131
2021-02-20,29.65116
2021-02-21,34.88372
2021-02-22,41.47286
2021-02-23,33.33333
2021-02-24,32.94573
2021-02-25,35.46511
2021-02-26,27.71317
2021-02-27,27.32558
2021-02-28,28.10077
2021-03-01,36.04651
2021-03-02,36.8217
2021-03-03,36.8217
2021-03-04,29.06976
2021-03-05,24.6124
2021-03-06,27.51937
2021-03-07,32.36434
2021-03-08,36.24031
2021-03-09,35.65891
2021-03-10,26.16279
2021-03-11,36.24031
2021-03-12,28.48837
2021-03-13,32.75193
2021-03-14,36.24031
2021-03-15,31.20155
2021-03-16,31.97674
2021-03-17,31.97674
2021-03-18,34.10852
2021-03-19,25.19379
2021-03-20,32.17054
2021-03-21,35.46511
2021-03-22,37.4031
2021-03-23,29.45736
2021-03-24,33.33333
2021-03-25,31.97674
2021-03-26,28.87596
2021-03-27,26.74418
2021-03-28,31.58914
2021-03-29,32.94573
2021-03-30,39.72868
2021-03-31,58.13953
2021-04-01,40.89147
2021-04-02,37.2093
2021-04-03,39.72868
2021-04-04,31.00775
2021-04-05,31.20155
2021-04-06,34.68992
2021-04-07,31.78294
2021-04-08,32.36434
2021-04-09,32.36434
2021-04-10,25.96899
2021-04-11,29.65116
2021-04-12,32.55813
2021-04-13,37.0155
2021-04-14,37.2093
2021-04-15,38.75968
2021-04-16,32.55813
2021-04-17,32.17054
2021-04-18,25.19379
2021-04-19,37.98449
2021-04-20,29.65116
2021-04-21,33.13953
2021-04-22,28.48837
2021-04-23,25.38759
2021-04-24,27.13178
2021-04-25,32.94573
2021-04-26,34.88372
2021-04-27,37.98449
2021-04-28,31.20155
2021-04-29,26.16279
2021-04-30,30.42635
2021-05-01,25.96899
2021-05-02,25.38759
2021-05-03,25.19379
2021-05-04,24.8062
2021-05-05,25.58139
2021-05-06,30.23255
2021-05-07,22.86821
2021-05-08,21.51162
2021-05-09,28.10077
2021-05-10,29.65116
2021-05-11,26.93798
2021-05-12,29.84496
2021-05-13,27.90697
2021-05-14,24.031
2021-05-15,22.48062
2021-05-16,24.8062
2021-05-17,29.26356
2021-05-18,25.58139
2021-05-19,20.54263
2021-05-20,25.0
2021-05-21,26.74418
2021-05-22,21.51162
2021-05-23,25.19379
2021-05-24,30.23255
2021-05-25,34.49612
2021-05-26,30.23255
2021-05-27,27.13178
2021-05-28,26.16279
2021-05-29,23.06201
2021-05-30,25.0
2021-05-31,33.52713
2021-06-01,30.23255
2021-06-02,30.81395
2021-06-03,29.26356
2021-06-04,30.81395
2021-06-05,23.8372
2021-06-06,25.58139
2021-06-07,32.75193
2021-06-08,33.52713
2021-06-09,26.93798
2021-06-10,30.42635
2021-06-11,27.32558
2021-06-12,28.10077
2021-06-13,25.77519
2021-06-14,26.35658
2021-06-15,24.8062
2021-06-16,24.8062
2021-06-17,24.6124
2021-06-18,25.77519
2021-06-19,21.31782
2021-06-20,24.8062
2021-06-21,31.20155
2021-06-22,28.87596
2021-06-23,25.77519
2021-06-24,25.96899
2021-06-25,23.64341
2021-06-26,33.91472
2021-06-27,41.47286
2021-06-28,46.12403
2021-06-29,57.55813
2021-06-30,47.86821
2021-07-01,39.72868
2021-07-02,28.48837
2021-07-03,24.8062
2021-07-04,30.62015
2021-07-05,34.49612
2021-07-06,32.75193
2021-07-07,32.17054
2021-07-08,27.32558
2021-07-09,28.48837
2021-07-10,19.37984
2021-07-11,29.65116
2021-07-12,28.10077
2021-07-13,30.23255
2021-07-14,29.26356
2021-07-15,24.4186
2021-07-16,25.58139
2021-07-17,21.51162
2021-07-18,22.28682
2021-07-19,24.2248
2021-07-20,28.48837
2021-07-21,25.19379
2021-07-22,26.93798
2021-07-23,20.73643
2021-07-24,26.74418
2021-07-25,27.32558
2021-07-26,26.16279
2021-07-27,24.6124
2021-07-28,28.48837
2021-07-29,25.58139
2021-07-30,24.2248
2021-07-31,20.93023
2021-08-01,21.51162
2021-08-02,23.64341
2021-08-03,20.15503
2021-08-04,27.13178
2021-08-05,26.16279
2021-08-06,24.4186
2021-08-07,23.64341
2021-08-08,24.8062
2021-08-09,35.27131
2021-08-10,31.58914
2021-08-11,24.031
2021-08-12,24.4186
2021-08-13,21.89922
2021-08-14,19.18604
2021-08-15,20.93023
2021-08-16,26.55038
2021-08-17,27.51937
2021-08-18,21.12403
2021-08-19,21.31782
2021-08-20,19.18604
2021-08-21,16.27906
2021-08-22,23.06201
2021-08-23,22.67441
2021-08-24,27.13178
2021-08-25,23.64341
2021-08-26,24.8062
2021-08-27,23.64341
2021-08-28,17.05426
2021-08-29,27.71317
2021-08-30,30.81395
2021-08-31,22.48062
2021-09-01,28.10077
2021-09-02,24.4186
2021-09-03,21.70542
2021-09-04,25.0
2021-09-05,28.10077
2021-09-06,27.13178
2021-09-07,27.71317
2021-09-08,22.67441
2021-09-09,25.38759
2021-09-10,25.19379
2021-09-11,17.05426
2021-09-12,27.32558
2021-09-13,23.25581
2021-09-14,29.26356
2021-09-15,20.54263
2021-09-16,23.64341
2021-09-17,16.66666
2021-09-18,14.53488
2021-09-19,15.89147
2021-09-20,18.41085
2021-09-21,16.08527
2021-09-22,18.99224
2021-09-23,22.48062
2021-09-24,16.27906
2021-09-25,18.79844
2021-09-26,22.28682
2021-09-27,26.93798
2021-09-28,21.89922
2021-09-29,20.15503
2021-09-30,15.50387
2021-10-01,15.50387
2021-10-02,16.08527
2021-10-03,17.44186
2021-10-04,23.64341
2021-10-05,18.99224
2021-10-06,16.66666
2021-10-07,23.44961
2021-10-08,18.21705
2021-10-09,21.89922
2021-10-10,26.35658
2021-10-11,25.96899
2021-10-12,22.48062
2021-10-13,37.4031
2021-10-14,31.78294
2021-10-15,26.93798
2021-10-16,23.06201
2021-10-17,21.70542
2021-10-18,26.35658
2021-10-19,25.0
2021-10-20,24.4186
2021-10-21,24.031
2021-10-22,23.25581
2021-10-23,16.27906
2021-10-24,19.57364
2021-10-25,26.16279
2021-10-26,28.48837
2021-10-27,26.16279
2021-10-28,20.54263
2021-10-29,21.70542
2021-10-30,13.56589
2021-10-31,27.51937
2021-11-01,38.95348
2021-11-02,100.0
2021-11-03,82.55813
2021-11-04,45.34883
2021-11-05,29.65116
2021-11-06,26.55038
2021-11-07,36.04651
2021-11-08,36.8217
2021-11-09,31.20155
2021-11-10,30.03875
2021-11-11,22.48062
2021-11-12,27.32558
2021-11-13,23.44961
2021-11-14,23.8372
2021-11-15,34.30232
2021-11-16,38.17829
2021-11-17,28.10077
2021-11-18,26.16279
2021-11-19,23.44961
2021-11-20,20.93023
2021-11-21,26.55038
2021-11-22,26.74418
2021-11-23,30.23255
2021-11-24,27.32558
2021-11-25,28.29457
2021-11-26,21.70542
2021-11-27,18.21705
2021-11-28,24.2248
2021-11-29,25.19379
2021-11-30,22.67441
2021-12-01,24.2248
2021-12-02,20.15503
2021-12-03,19.37984
2021-12-04,15.69767
2021-12-05,18.21705
2021-12-06,25.0
2021-12-07,21.51162
2021-12-08,20.93023
2021-12-09,20.93023
2021-12-10,20.73643
2021-12-11,21.51162
2021-12-12,19.76744
2021-12-13,28.10077
2021-12-14,22.09302
2021-12-15,22.28682
2021-12-16,21.12403
2021-12-17,19.96124
2021-12-18,19.37984
2021-12-19,22.48062
2021-12-20,22.86821
2021-12-21,25.0
2021-12-22,29.84496
2021-12-23,24.2248
2021-12-24,25.19379
2021-12-25,17.24806
2021-12-26,23.64341
2021-12-27,27.51937
2021-12-28,24.4186
2021-12-29,26.93798
2021-12-30,29.26356
2021-12-31,24.031
2022-01-01,17.24806
2022-01-02,24.031
2022-01-03,25.58139
2022-01-04,21.51162
2022-01-05,27.51937
2022-01-06,22.28682
2022-01-07,25.77519
2022-01-08,21.12403
2022-01-09,26.74418
2022-01-10,25.19379
2022-01-11,21.89922
2022-01-12,20.73643
2022-01-13,25.96899
2022-01-14,15.11627
2022-01-15,15.69767
2022-01-16,26.35658
2022-01-17,22.86821
2022-01-18,22.28682
2022-01-19,21.89922
2022-01-20,19.37984
2022-01-21,19.76744
2022-01-22,16.47286
2022-01-23,22.09302
2022-01-24,27.13178
2022-01-25,18.60465
2022-01-26,19.37984
2022-01-27,20.93023
2022-01-28,18.60465
2022-01-29,18.02325
2022-01-30,18.99224
2022-01-31,16.66666
2022-02-01,19.18604
2022-02-02,19.57364
2022-02-03,19.37984
2022-02-04,20.15503
2022-02-05,22.48062
2022-02-06,27.13178
2022-02-07,23.8372
2022-02-08,24.031
2022-02-09,23.25581
2022-02-10,28.10077
2022-02-11,18.02325
2022-02-12,19.18604
2022-02-13,19.96124
2022-02-14,20.73643
2022-02-15,22.67441
2022-02-16,25.77519
2022-02-17,24.4186
2022-02-18,17.44186
2022-02-19,21.70542
2022-02-20,19.37984
2022-02-21,23.8372
2022-02-22,16.08527
2022-02-23,18.99224
2022-02-24,15.11627
2022-02-25,15.69767
2022-02-26,22.09302
2022-02-27,23.64341
2022-02-28,17.44186
2022-03-01,14.72868
2022-03-02,22.48062
2022-03-03,23.44961
2022-03-04,18.99224
2022-03-05,16.66666
2022-03-06,20.15503
2022-03-07,22.09302
2022-03-08,16.66666
2022-03-09,18.02325
2022-03-10,18.79844
2022-03-11,17.63565
2022-03-12,18.41085
2022-03-13,24.2248
2022-03-14,19.76744
2022-03-15,25.58139
2022-03-16,19.96124
2022-03-17,29.26356
2022-03-18,27.13178
2022-03-19,25.38759
2022-03-20,31.20155
2022-03-21,27.71317
2022-03-22,23.8372
2022-03-23,26.74418
2022-03-24,21.70542
2022-03-25,24.031
2022-03-26,20.93023
2022-03-27,24.2248
2022-03-28,25.58139
2022-03-29,20.34883
2022-03-30,19.96124
2022-03-31,21.12403
2022-04-01,25.77519
2022-04-02,16.47286
2022-04-03,21.12403
2022-04-04,24.8062
2022-04-05,24.6124
2022-04-06,25.0
2022-04-07,20.15503
2022-04-08,19.96124
2022-04-09,18.02325
2022-04-10,14.14728
2022-04-11,21.70542
2022-04-12,21.89922
2022-04-13,22.09302
2022-04-14,21.70542
2022-04-15,19.37984
2022-04-16,13.75968
2022-04-17,20.54263
2022-04-18,20.73643
2022-04-19,25.77519
2022-04-20,21.31782
2022-04-21,23.44961
2022-04-22,22.86821
2022-04-23,18.02325
2022-04-24,23.06201
2022-04-25,24.6124
2022-04-26,22.28682
2022-04-27,22.86821
2022-04-28,18.79844
2022-04-29,16.86046
2022-04-30,14.53488
2022-05-01,16.47286
2022-05-02,21.31782
2022-05-03,23.06201
2022-05-04,16.86046
2022-05-05,19.96124
2022-05-06,16.08527
2022-05-07,17.44186
2022-05-08,16.27906
2022-05-09,18.60465
2022-05-10,15.89147
2022-05-11,17.05426
2022-05-12,13.95348
2022-05-13,15.11627
2022-05-14,11.4341
2022-05-15,18.60465
2022-05-16,16.66666
2022-05-17,15.89147
2022-05-18,18.41085
2022-05-19,14.92248
2022-05-20,15.31007
2022-05-21,15.89147
2022-05-22,16.08527
2022-05-23,19.18604
2022-05-24,19.37984
2022-05-25,13.17829
2022-05-26,18.79844
2022-05-27,18.41085
2022-05-28,16.47286
2022-05-29,16.86046
2022-05-30,17.63565
2022-05-31,17.24806
2022-06-01,15.89147
2022-06-02,19.96124
2022-06-03,20.15503
2022-06-04,16.27906
2022-06-05,33.52713
2022-06-06,27.90697
2022-06-07,23.06201
2022-06-08,20.15503
2022-06-09,19.76744
2022-06-10,17.44186
2022-06-11,15.89147
2022-06-12,19.57364
2022-06-13,22.67441
2022-06-14,17.44186
2022-06-15,18.02325
2022-06-16,18.99224
2022-06-17,18.41085
2022-06-18,13.56589
2022-06-19,15.11627
2022-06-20,16.66666
2022-06-21,18.60465
2022-06-22,25.0
2022-06-23,24.2248
2022-06-24,18.60465
2022-06-25,21.31782
2022-06-26,19.96124
2022-06-27,20.73643
2022-06-28,22.28682
2022-06-29,19.18604
2022-06-30,17.24806
2022-07-01,14.92248
2022-07-02,13.56589
2022-07-03,14.72868
2022-07-04,11.6279
2022-07-05,13.17829
2022-07-06,14.14728
2022-07-07,12.0155
2022-07-08,13.37209
2022-07-09,13.37209
2022-07-10,12.59689
2022-07-11,19.57364
2022-07-12,14.34108
2022-07-13,13.37209
2022-07-14,12.2093
2022-07-15,15.11627
2022-07-16,9.68992
2022-07-17,12.4031
2022-07-18,13.37209
2022-07-19,19.37984
2022-07-20,15.50387
2022-07-21,14.53488
2022-07-22,12.2093
2022-07-23,13.56589
2022-07-24,12.4031
2022-07-25,15.69767
2022-07-26,12.4031
2022-07-27,14.14728
2022-07-28,15.11627
2022-07-29,21.70542
2022-07-30,15.69767
2022-07-31,17.24806
2022-08-01,20.54263
2022-08-02,22.28682
2022-08-03,25.0
2022-08-04,21.31782
2022-08-05,14.34108
2022-08-06,14.14728
2022-08-07,17.82945
2022-08-08,17.82945
2022-08-09,16.86046
2022-08-10,17.05426
2022-08-11,16.86046
2022-08-12,17.05426
2022-08-13,17.44186
2022-08-14,15.50387
2022-08-15,20.73643
2022-08-16,21.12403
2022-08-17,17.82945
2022-08-18,13.95348
2022-08-19,12.98449
2022-08-20,14.14728
2022-08-21,18.02325
2022-08-22,15.31007
2022-08-23,15.89147
2022-08-24,14.14728
2022-08-25,12.79069
2022-08-26,13.56589
2022-08-27,11.04651
2022-08-28,10.85271
2022-08-29,18.02325
2022-08-30,16.86046
2022-08-31,10.65891
2022-09-01,10.85271
2022-09-02,15.50387
2022-09-03,10.07751
2022-09-04,12.2093
2022-09-05,15.50387
2022-09-06,12.98449
2022-09-07,13.56589
2022-09-08,14.34108
2022-09-09,11.24031
2022-09-10,12.0155
2022-09-11,12.0155
2022-09-12,18.02325
2022-09-13,18.60465
2022-09-14,13.37209
2022-09-15,19.37984
2022-09-16,17.24806
2022-09-17,14.34108
2022-09-18,18.21705
2022-09-19,14.34108
2022-09-20,12.59689
2022-09-21,20.93023
2022-09-22,24.2248
2022-09-23,18.02325
2022-09-24,13.95348
2022-09-25,16.86046
2022-09-26,18.21705
2022-09-27,14.53488
2022-09-28,15.69767
2022-09-29,17.24806
2022-09-30,16.47286
2022-10-01,8.33333
2022-10-02,12.79069
2022-10-03,12.79069
2022-10-04,13.56589
2022-10-05,12.79069
2022-10-06,15.31007
2022-10-07,12.0155
2022-10-08,14.14728
2022-10-09,12.59689
2022-10-10,15.69767
2022-10-11,14.92248
2022-10-12,12.2093
2022-10-13,16.27906
2022-10-14,12.98449
2022-10-15,7.75193
2022-10-16,12.0155
2022-10-17,9.30232
2022-10-18,12.0155
2022-10-19,12.98449
2022-10-20,12.59689
2022-10-21,10.27131
2022-10-22,11.4341
2022-10-23,9.49612
2022-10-24,12.2093
2022-10-25,11.6279
2022-10-26,12.4031
2022-10-27,12.2093
2022-10-28,12.79069
2022-10-29,13.37209
2022-10-30,12.79069
2022-10-31,10.85271
2022-11-01,10.07751
2022-11-02,11.4341
2022-11-03,15.89147
2022-11-04,12.2093
2022-11-05,12.98449
2022-11-06,11.24031
2022-11-07,15.11627
2022-11-08,13.56589
2022-11-09,14.53488
2022-11-10,12.59689
2022-11-11,14.92248
2022-11-12,11.4341
2022-11-13,13.95348
2022-11-14,16.08527
2022-11-15,14.72868
2022-11-16,15.31007
2022-11-17,13.37209
2022-11-18,10.65891
2022-11-19,11.8217
2022-11-20,10.85271
2022-11-21,10.46511
2022-11-22,14.14728
2022-11-23,13.75968
2022-11-24,11.8217
2022-11-25,11.04651
2022-11-26,10.07751
2022-11-27,11.4341
2022-11-28,10.65891
2022-11-29,14.72868
2022-11-30,11.4341
2022-12-01,17.24806
2022-12-02,16.47286
2022-12-03,14.34108
2022-12-04,16.08527
2022-12-05,12.59689
2022-12-06,16.27906
2022-12-07,15.11627
2022-12-08,13.37209
2022-12-09,11.24031
2022-12-10,12.4031
2022-12-11,12.2093
2022-12-12,13.37209
2022-12-13,13.17829
2022-12-14,12.0155
2022-12-15,10.07751
2022-12-16,13.37209
2022-12-17,7.94573
2022-12-18,10.46511
2022-12-19,13.17829
2022-12-20,12.4031
2022-12-21,11.8217
2022-12-22,12.98449
2022-12-23,10.27131
2022-12-24,8.72093
2022-12-25,12.2093
2022-12-26,8.52713
2022-12-27,12.2093
2022-12-28,18.21705
2022-12-29,12.59689
2022-12-30,9.30232
2022-12-31,10.27131
2023-01-01,8.91472
2023-01-02,12.2093
2023-01-03,14.72868
2023-01-04,10.65891
2023-01-05,12.59689
2023-01-06,10.65891
2023-01-07,12.59689
2023-01-08,14.53488
2023-01-09,15.31007
2023-01-10,16.66666
2023-01-11,13.75968
2023-01-12,11.6279
2023-01-13,14.72868
2023-01-14,13.56589
2023-01-15,13.17829
2023-01-16,10.46511
2023-01-17,12.79069
2023-01-18,11.24031
2023-01-19,14.92248
2023-01-20,12.98449
2023-01-21,11.4341
2023-01-22,11.6279
2023-01-23,12.59689
2023-01-24,12.2093
2023-01-25,11.4341
2023-01-26,14.34108
2023-01-27,13.75968
2023-01-28,12.4031
2023-01-29,13.75968
2023-01-30,11.4341
2023-01-31,14.34108
2023-02-01,12.98449
2023-02-02,16.27906
2023-02-03,12.79069
2023-02-04,19.96124
2023-02-05,15.31007
2023-02-06,14.14728
2023-02-07,13.37209
2023-02-08,16.08527
2023-02-09,16.86046
2023-02-10,11.6279
2023-02-11,13.75968
2023-02-12,12.98449
2023-02-13,13.37209
2023-02-14,17.05426
2023-02-15,11.24031
2023-02-16,17.82945
2023-02-17,11.6279
2023-02-18,15.89147
2023-02-19,17.44186
2023-02-20,15.31007
2023-02-21,21.12403
2023-02-22,13.95348
2023-02-23,13.75968
2023-02-24,15.11627
2023-02-25,12.0155
2023-02-26,14.14728
2023-02-27,14.34108
2023-02-28,13.37209
2023-03-01,13.56589
2023-03-02,17.44186
2023-03-03,12.59689
2023-03-04,13.37209
2023-03-05,21.70542
2023-03-06,23.64341
2023-03-07,17.44186
2023-03-08,15.89147
2023-03-09,10.85271
2023-03-10,10.46511
2023-03-11,6.78294
2023-03-12,9.68992
2023-03-13,13.37209
2023-03-14,13.95348
2023-03-15,12.2093
2023-03-16,11.4341
2023-03-17,14.34108
2023-03-18,10.85271
2023-03-19,14.34108
2023-03-20,20.34883
2023-03-21,13.75968
2023-03-22,13.56589
2023-03-23,12.98449
2023-03-24,14.92248
2023-03-25,10.85271
2023-03-26,17.63565
2023-03-27,22.09302
2023-03-28,24.4186
2023-03-29,17.63565
2023-03-30,18.60465
2023-03-31,18.41085
2023-04-01,17.24806
2023-04-02,15.50387
2023-04-03,16.66666
2023-04-04,14.53488
2023-04-05,18.41085
2023-04-06,28.87596
2023-04-07,18.21705
2023-04-08,19.57364
2023-04-09,18.60465
2023-04-10,19.37984
2023-04-11,16.66666
2023-04-12,23.25581
2023-04-13,16.66666
2023-04-14,22.09302
2023-04-15,18.99224
2023-04-16,25.58139
2023-04-17,17.24806
2023-04-18,21.51162
2023-04-19,19.37984
2023-04-20,14.72868
2023-04-21,14.72868
2023-04-22,15.50387
2023-04-23,19.57364
2023-04-24,15.31007
2023-04-25,15.69767
2023-04-26,12.0155
2023-04-27,14.34108
2023-04-28,12.2093
2023-04-29,15.50387
2023-04-30,13.95348
2023-05-01,18.02325
2023-05-02,18.02325
2023-05-03,17.24806
2023-05-04,14.14728
2023-05-05,11.8217
2023-05-06,13.95348
2023-05-07,14.92248
2023-05-08,14.34108
2023-05-09,13.56589
2023-05-10,17.24806
2023-05-11,12.79069
2023-05-12,10.07751
2023-05-13,16.27906
2023-05-14,26.74418
2023-05-15,15.69767
2023-05-16,20.15503
2023-05-17,18.21705
2023-05-18,22.09302
2023-05-19,18.79844
2023-05-20,11.4341
2023-05-21,10.65891
2023-05-22,17.63565
2023-05-23,22.09302
2023-05-24,15.31007
2023-05-25,14.72868
2023-05-26,16.27906
2023-05-27,13.95348
2023-05-28,13.75968
2023-05-29,15.11627
2023-05-30,19.76744
