date,부동산리츠
2020-12-02,35.83061
2020-12-03,25.40716
2020-12-04,14.33224
2020-12-05,14.00651
2020-12-06,19.54397
2020-12-07,27.36156
2020-12-08,33.22475
2020-12-09,21.49837
2020-12-10,20.8469
2020-12-11,21.49837
2020-12-12,17.9153
2020-12-13,14.33224
2020-12-14,23.7785
2020-12-15,14.98371
2020-12-16,24.10423
2020-12-17,21.17263
2020-12-18,30.61889
2020-12-19,30.29315
2020-12-20,19.8697
2020-12-21,23.12703
2020-12-22,24.10423
2020-12-23,16.61237
2020-12-24,19.21824
2020-12-25,9.77198
2020-12-26,10.74918
2020-12-27,15.30944
2020-12-28,14.98371
2020-12-29,17.58957
2020-12-30,15.30944
2020-12-31,25.73289
2021-01-01,17.26384
2021-01-02,29.96742
2021-01-03,43.32247
2021-01-04,30.61889
2021-01-05,29.96742
2021-01-06,30.94462
2021-01-07,28.66449
2021-01-08,36.15635
2021-01-09,23.7785
2021-01-10,33.22475
2021-01-11,34.52768
2021-01-12,22.47557
2021-01-13,33.22475
2021-01-14,26.05863
2021-01-15,25.40716
2021-01-16,14.33224
2021-01-17,19.8697
2021-01-18,19.8697
2021-01-19,22.47557
2021-01-20,21.49837
2021-01-21,26.38436
2021-01-22,21.8241
2021-01-23,14.33224
2021-01-24,21.49837
2021-01-25,31.27035
2021-01-26,22.8013
2021-01-27,17.9153
2021-01-28,16.93811
2021-01-29,14.00651
2021-01-30,15.30944
2021-01-31,16.28664
2021-02-01,16.28664
2021-02-02,15.63517
2021-02-03,22.8013
2021-02-04,23.45276
2021-02-05,19.8697
2021-02-06,16.28664
2021-02-07,14.00651
2021-02-08,17.9153
2021-02-09,19.21824
2021-02-10,20.52117
2021-02-11,13.35504
2021-02-12,15.63517
2021-02-13,11.40065
2021-02-14,27.03583
2021-02-15,24.42996
2021-02-16,23.12703
2021-02-17,23.7785
2021-02-18,31.27035
2021-02-19,21.49837
2021-02-20,16.61237
2021-02-21,18.8925
2021-02-22,23.45276
2021-02-23,23.12703
2021-02-24,21.49837
2021-02-25,24.10423
2021-02-26,20.19543
2021-02-27,17.26384
2021-02-28,13.68078
2021-03-01,12.37785
2021-03-02,25.73289
2021-03-03,26.38436
2021-03-04,22.8013
2021-03-05,22.8013
2021-03-06,22.8013
2021-03-07,15.96091
2021-03-08,20.52117
2021-03-09,27.36156
2021-03-10,19.21824
2021-03-11,22.8013
2021-03-12,25.08143
2021-03-13,13.02931
2021-03-14,13.35504
2021-03-15,18.24104
2021-03-16,34.20195
2021-03-17,18.24104
2021-03-18,20.52117
2021-03-19,18.56677
2021-03-20,17.58957
2021-03-21,15.30944
2021-03-22,20.19543
2021-03-23,57.32899
2021-03-24,23.12703
2021-03-25,26.38436
2021-03-26,20.19543
2021-03-27,14.00651
2021-03-28,11.40065
2021-03-29,21.49837
2021-03-30,28.01302
2021-03-31,17.58957
2021-04-01,15.96091
2021-04-02,17.26384
2021-04-03,13.02931
2021-04-04,12.37785
2021-04-05,18.56677
2021-04-06,23.45276
2021-04-07,20.52117
2021-04-08,16.28664
2021-04-09,11.07491
2021-04-10,10.42345
2021-04-11,16.61237
2021-04-12,29.31596
2021-04-13,22.47557
2021-04-14,19.54397
2021-04-15,18.8925
2021-04-16,18.24104
2021-04-17,14.33224
2021-04-18,13.35504
2021-04-19,19.8697
2021-04-20,23.12703
2021-04-21,22.8013
2021-04-22,16.28664
2021-04-23,19.21824
2021-04-24,9.77198
2021-04-25,10.42345
2021-04-26,19.54397
2021-04-27,22.47557
2021-04-28,22.14983
2021-04-29,20.52117
2021-04-30,19.54397
2021-05-01,11.07491
2021-05-02,11.40065
2021-05-03,18.8925
2021-05-04,18.24104
2021-05-05,20.19543
2021-05-06,21.17263
2021-05-07,20.52117
2021-05-08,11.72638
2021-05-09,10.09771
2021-05-10,20.8469
2021-05-11,21.49837
2021-05-12,20.19543
2021-05-13,28.99022
2021-05-14,22.14983
2021-05-15,13.35504
2021-05-16,14.65798
2021-05-17,21.49837
2021-05-18,20.19543
2021-05-19,16.61237
2021-05-20,26.38436
2021-05-21,16.93811
2021-05-22,13.02931
2021-05-23,14.00651
2021-05-24,22.14983
2021-05-25,22.8013
2021-05-26,15.96091
2021-05-27,20.52117
2021-05-28,25.08143
2021-05-29,17.58957
2021-05-30,8.46905
2021-05-31,19.21824
2021-06-01,19.8697
2021-06-02,21.8241
2021-06-03,22.8013
2021-06-04,18.8925
2021-06-05,11.07491
2021-06-06,15.96091
2021-06-07,24.42996
2021-06-08,23.7785
2021-06-09,23.45276
2021-06-10,14.98371
2021-06-11,17.58957
2021-06-12,16.93811
2021-06-13,25.40716
2021-06-14,67.10097
2021-06-15,57.32899
2021-06-16,45.92833
2021-06-17,48.85993
2021-06-18,39.08794
2021-06-19,16.28664
2021-06-20,22.14983
2021-06-21,22.8013
2021-06-22,31.92182
2021-06-23,27.03583
2021-06-24,29.31596
2021-06-25,23.7785
2021-06-26,13.68078
2021-06-27,13.02931
2021-06-28,21.8241
2021-06-29,23.7785
2021-06-30,14.98371
2021-07-01,27.03583
2021-07-02,22.14983
2021-07-03,16.61237
2021-07-04,65.79804
2021-07-05,54.39739
2021-07-06,32.57328
2021-07-07,83.38762
2021-07-08,48.85993
2021-07-09,27.36156
2021-07-10,15.63517
2021-07-11,27.03583
2021-07-12,27.36156
2021-07-13,21.8241
2021-07-14,30.29315
2021-07-15,22.47557
2021-07-16,25.40716
2021-07-17,14.33224
2021-07-18,12.70358
2021-07-19,16.93811
2021-07-20,19.8697
2021-07-21,17.26384
2021-07-22,13.35504
2021-07-23,11.72638
2021-07-24,10.09771
2021-07-25,10.42345
2021-07-26,16.61237
2021-07-27,16.93811
2021-07-28,26.05863
2021-07-29,16.61237
2021-07-30,19.54397
2021-07-31,10.74918
2021-08-01,16.28664
2021-08-02,17.58957
2021-08-03,20.8469
2021-08-04,23.12703
2021-08-05,27.03583
2021-08-06,22.14983
2021-08-07,13.35504
2021-08-08,12.70358
2021-08-09,23.45276
2021-08-10,27.68729
2021-08-11,28.33876
2021-08-12,25.08143
2021-08-13,19.54397
2021-08-14,17.26384
2021-08-15,13.02931
2021-08-16,16.93811
2021-08-17,21.8241
2021-08-18,23.12703
2021-08-19,24.10423
2021-08-20,23.7785
2021-08-21,17.9153
2021-08-22,23.7785
2021-08-23,22.14983
2021-08-24,20.52117
2021-08-25,22.14983
2021-08-26,34.85342
2021-08-27,23.7785
2021-08-28,22.47557
2021-08-29,30.29315
2021-08-30,35.50488
2021-08-31,35.50488
2021-09-01,44.95114
2021-09-02,36.15635
2021-09-03,29.96742
2021-09-04,16.28664
2021-09-05,26.05863
2021-09-06,24.7557
2021-09-07,30.29315
2021-09-08,25.73289
2021-09-09,24.10423
2021-09-10,30.61889
2021-09-11,29.64169
2021-09-12,38.43648
2021-09-13,29.96742
2021-09-14,42.99674
2021-09-15,29.31596
2021-09-16,25.40716
2021-09-17,26.05863
2021-09-18,55.04885
2021-09-19,18.56677
2021-09-20,16.93811
2021-09-21,10.74918
2021-09-22,31.92182
2021-09-23,21.17263
2021-09-24,18.24104
2021-09-25,17.58957
2021-09-26,15.63517
2021-09-27,20.52117
2021-09-28,19.21824
2021-09-29,27.36156
2021-09-30,18.8925
2021-10-01,19.21824
2021-10-02,13.68078
2021-10-03,10.09771
2021-10-04,12.05211
2021-10-05,29.31596
2021-10-06,16.61237
2021-10-07,21.8241
2021-10-08,23.12703
2021-10-09,11.72638
2021-10-10,17.58957
2021-10-11,12.37785
2021-10-12,15.30944
2021-10-13,19.8697
2021-10-14,14.98371
2021-10-15,16.93811
2021-10-16,12.05211
2021-10-17,15.30944
2021-10-18,16.93811
2021-10-19,20.19543
2021-10-20,26.71009
2021-10-21,24.42996
2021-10-22,15.63517
2021-10-23,12.05211
2021-10-24,12.05211
2021-10-25,14.33224
2021-10-26,20.52117
2021-10-27,17.26384
2021-10-28,19.54397
2021-10-29,13.02931
2021-10-30,15.96091
2021-10-31,15.63517
2021-11-01,23.45276
2021-11-02,20.52117
2021-11-03,28.66449
2021-11-04,25.73289
2021-11-05,20.8469
2021-11-06,9.77198
2021-11-07,13.02931
2021-11-08,24.42996
2021-11-09,21.8241
2021-11-10,29.96742
2021-11-11,36.15635
2021-11-12,28.66449
2021-11-13,18.8925
2021-11-14,23.45276
2021-11-15,26.38436
2021-11-16,22.47557
2021-11-17,17.9153
2021-11-18,25.73289
2021-11-19,25.40716
2021-11-20,15.96091
2021-11-21,13.35504
2021-11-22,34.20195
2021-11-23,41.04234
2021-11-24,28.66449
2021-11-25,27.68729
2021-11-26,23.7785
2021-11-27,14.00651
2021-11-28,21.17263
2021-11-29,23.7785
2021-11-30,21.8241
2021-12-01,22.8013
2021-12-02,21.8241
2021-12-03,15.63517
2021-12-04,12.05211
2021-12-05,16.61237
2021-12-06,17.26384
2021-12-07,38.11074
2021-12-08,35.50488
2021-12-09,25.08143
2021-12-10,17.26384
2021-12-11,12.37785
2021-12-12,13.35504
2021-12-13,26.05863
2021-12-14,32.24755
2021-12-15,23.45276
2021-12-16,18.8925
2021-12-17,31.27035
2021-12-18,9.44625
2021-12-19,14.65798
2021-12-20,16.93811
2021-12-21,17.26384
2021-12-22,15.30944
2021-12-23,23.12703
2021-12-24,18.8925
2021-12-25,6.18892
2021-12-26,11.72638
2021-12-27,15.30944
2021-12-28,14.65798
2021-12-29,12.70358
2021-12-30,11.40065
2021-12-31,15.96091
2022-01-01,10.42345
2022-01-02,12.05211
2022-01-03,15.96091
2022-01-04,21.17263
2022-01-05,17.26384
2022-01-06,16.61237
2022-01-07,13.02931
2022-01-08,17.58957
2022-01-09,17.58957
2022-01-10,44.95114
2022-01-11,41.69381
2022-01-12,33.22475
2022-01-13,28.01302
2022-01-14,15.63517
2022-01-15,8.46905
2022-01-16,10.74918
2022-01-17,16.28664
2022-01-18,13.68078
2022-01-19,21.17263
2022-01-20,21.8241
2022-01-21,47.557
2022-01-22,70.03257
2022-01-23,23.12703
2022-01-24,22.47557
2022-01-25,22.47557
2022-01-26,28.01302
2022-01-27,27.36156
2022-01-28,20.52117
2022-01-29,9.77198
2022-01-30,8.46905
2022-01-31,11.07491
2022-02-01,24.7557
2022-02-02,17.58957
2022-02-03,27.03583
2022-02-04,16.93811
2022-02-05,10.42345
2022-02-06,15.30944
2022-02-07,18.56677
2022-02-08,14.33224
2022-02-09,20.52117
2022-02-10,19.54397
2022-02-11,17.58957
2022-02-12,10.74918
2022-02-13,13.68078
2022-02-14,15.63517
2022-02-15,15.96091
2022-02-16,13.68078
2022-02-17,29.31596
2022-02-18,23.45276
2022-02-19,12.05211
2022-02-20,12.37785
2022-02-21,18.8925
2022-02-22,16.93811
2022-02-23,18.56677
2022-02-24,16.61237
2022-02-25,14.00651
2022-02-26,7.49185
2022-02-27,13.35504
2022-02-28,18.8925
2022-03-01,12.70358
2022-03-02,16.28664
2022-03-03,16.93811
2022-03-04,12.05211
2022-03-05,16.93811
2022-03-06,14.98371
2022-03-07,21.17263
2022-03-08,14.00651
2022-03-09,10.74918
2022-03-10,14.98371
2022-03-11,14.33224
2022-03-12,9.44625
2022-03-13,10.09771
2022-03-14,10.74918
2022-03-15,14.98371
2022-03-16,18.56677
2022-03-17,17.58957
2022-03-18,16.61237
2022-03-19,14.98371
2022-03-20,12.05211
2022-03-21,14.00651
2022-03-22,16.28664
2022-03-23,13.68078
2022-03-24,15.63517
2022-03-25,21.49837
2022-03-26,23.7785
2022-03-27,18.8925
2022-03-28,21.49837
2022-03-29,18.8925
2022-03-30,18.24104
2022-03-31,21.17263
2022-04-01,17.26384
2022-04-02,8.14332
2022-04-03,10.74918
2022-04-04,18.8925
2022-04-05,17.26384
2022-04-06,18.24104
2022-04-07,17.58957
2022-04-08,19.54397
2022-04-09,10.74918
2022-04-10,13.68078
2022-04-11,18.56677
2022-04-12,18.8925
2022-04-13,16.61237
2022-04-14,27.68729
2022-04-15,27.03583
2022-04-16,12.70358
2022-04-17,14.98371
2022-04-18,23.7785
2022-04-19,28.66449
2022-04-20,21.49837
2022-04-21,23.12703
2022-04-22,19.54397
2022-04-23,9.12052
2022-04-24,16.61237
2022-04-25,14.98371
2022-04-26,29.96742
2022-04-27,100.0
2022-04-28,49.83713
2022-04-29,31.92182
2022-04-30,19.8697
2022-05-01,18.56677
2022-05-02,22.8013
2022-05-03,25.40716
2022-05-04,19.21824
2022-05-05,14.33224
2022-05-06,15.63517
2022-05-07,12.70358
2022-05-08,15.30944
2022-05-09,20.8469
2022-05-10,22.47557
2022-05-11,19.21824
2022-05-12,26.71009
2022-05-13,21.17263
2022-05-14,14.65798
2022-05-15,10.42345
2022-05-16,21.17263
2022-05-17,20.19543
2022-05-18,13.35504
2022-05-19,18.56677
2022-05-20,16.28664
2022-05-21,7.16612
2022-05-22,9.12052
2022-05-23,19.21824
2022-05-24,18.56677
2022-05-25,18.56677
2022-05-26,17.26384
2022-05-27,21.8241
2022-05-28,10.42345
2022-05-29,11.07491
2022-05-30,15.96091
2022-05-31,18.8925
2022-06-01,10.74918
2022-06-02,16.61237
2022-06-03,8.46905
2022-06-04,8.14332
2022-06-05,3.90879
2022-06-06,16.61237
2022-06-07,23.45276
2022-06-08,15.63517
2022-06-09,23.12703
2022-06-10,20.19543
2022-06-11,9.12052
2022-06-12,9.12052
2022-06-13,15.30944
2022-06-14,21.17263
2022-06-15,18.56677
2022-06-16,17.9153
2022-06-17,11.72638
2022-06-18,8.46905
2022-06-19,10.09771
2022-06-20,16.61237
2022-06-21,15.63517
2022-06-22,16.93811
2022-06-23,14.33224
2022-06-24,10.09771
2022-06-25,6.84039
2022-06-26,2.93159
2022-06-27,14.33224
2022-06-28,17.9153
2022-06-29,14.65798
2022-06-30,10.42345
2022-07-01,11.72638
2022-07-02,13.68078
2022-07-03,9.44625
2022-07-04,18.56677
2022-07-05,12.05211
2022-07-06,12.37785
2022-07-07,16.28664
2022-07-08,10.74918
2022-07-09,3.90879
2022-07-10,7.81758
2022-07-11,11.07491
2022-07-12,11.40065
2022-07-13,12.37785
2022-07-14,13.02931
2022-07-15,11.40065
2022-07-16,4.56026
2022-07-17,8.14332
2022-07-18,11.07491
2022-07-19,13.35504
2022-07-20,14.00651
2022-07-21,16.28664
2022-07-22,16.93811
2022-07-23,9.77198
2022-07-24,9.77198
2022-07-25,19.8697
2022-07-26,14.98371
2022-07-27,15.63517
2022-07-28,11.40065
2022-07-29,12.37785
2022-07-30,2.93159
2022-07-31,7.81758
2022-08-01,8.79478
2022-08-02,11.72638
2022-08-03,13.35504
2022-08-04,11.72638
2022-08-05,11.72638
2022-08-06,8.79478
2022-08-07,9.77198
2022-08-08,15.96091
2022-08-09,9.77198
2022-08-10,13.02931
2022-08-11,11.40065
2022-08-12,9.44625
2022-08-13,8.14332
2022-08-14,10.09771
2022-08-15,6.18892
2022-08-16,23.12703
2022-08-17,15.63517
2022-08-18,18.8925
2022-08-19,12.70358
2022-08-20,8.79478
2022-08-21,9.12052
2022-08-22,14.33224
2022-08-23,17.58957
2022-08-24,14.98371
2022-08-25,21.49837
2022-08-26,20.19543
2022-08-27,6.18892
2022-08-28,9.44625
2022-08-29,17.58957
2022-08-30,16.28664
2022-08-31,19.54397
2022-09-01,17.58957
2022-09-02,10.74918
2022-09-03,8.46905
2022-09-04,12.05211
2022-09-05,12.37785
2022-09-06,12.05211
2022-09-07,15.63517
2022-09-08,14.98371
2022-09-09,7.16612
2022-09-10,5.21172
2022-09-11,7.81758
2022-09-12,10.74918
2022-09-13,17.9153
2022-09-14,17.9153
2022-09-15,18.8925
2022-09-16,14.33224
2022-09-17,11.07491
2022-09-18,4.88599
2022-09-19,14.65798
2022-09-20,15.63517
2022-09-21,14.00651
2022-09-22,14.33224
2022-09-23,9.44625
2022-09-24,12.05211
2022-09-25,8.46905
2022-09-26,14.65798
2022-09-27,14.98371
2022-09-28,9.77198
2022-09-29,12.37785
2022-09-30,11.72638
2022-10-01,8.46905
2022-10-02,6.18892
2022-10-03,8.14332
2022-10-04,11.72638
2022-10-05,10.09771
2022-10-06,10.42345
2022-10-07,10.42345
2022-10-08,5.21172
2022-10-09,8.46905
2022-10-10,8.14332
2022-10-11,13.35504
2022-10-12,14.98371
2022-10-13,14.00651
2022-10-14,12.05211
2022-10-15,6.84039
2022-10-16,6.18892
2022-10-17,13.68078
2022-10-18,11.72638
2022-10-19,13.02931
2022-10-20,16.93811
2022-10-21,12.37785
2022-10-22,7.49185
2022-10-23,9.44625
2022-10-24,15.96091
2022-10-25,16.93811
2022-10-26,32.57328
2022-10-27,14.98371
2022-10-28,14.00651
2022-10-29,3.58306
2022-10-30,6.51465
2022-10-31,14.00651
2022-11-01,16.28664
2022-11-02,10.42345
2022-11-03,10.42345
2022-11-04,15.30944
2022-11-05,4.56026
2022-11-06,5.53745
2022-11-07,14.00651
2022-11-08,12.37785
2022-11-09,13.35504
2022-11-10,10.74918
2022-11-11,14.65798
2022-11-12,7.81758
2022-11-13,3.90879
2022-11-14,12.37785
2022-11-15,9.77198
2022-11-16,8.79478
2022-11-17,13.02931
2022-11-18,8.79478
2022-11-19,7.49185
2022-11-20,6.51465
2022-11-21,11.72638
2022-11-22,11.72638
2022-11-23,14.98371
2022-11-24,12.37785
2022-11-25,12.70358
2022-11-26,3.90879
2022-11-27,4.23452
2022-11-28,13.68078
2022-11-29,12.05211
2022-11-30,11.40065
2022-12-01,11.40065
2022-12-02,17.26384
2022-12-03,13.35504
2022-12-04,8.79478
2022-12-05,11.72638
2022-12-06,4.56026
2022-12-07,10.74918
2022-12-08,13.02931
2022-12-09,9.77198
2022-12-10,3.90879
2022-12-11,7.81758
2022-12-12,12.05211
2022-12-13,15.63517
2022-12-14,9.77198
2022-12-15,10.74918
2022-12-16,9.77198
2022-12-17,6.18892
2022-12-18,10.74918
2022-12-19,12.05211
2022-12-20,12.37785
2022-12-21,8.79478
2022-12-22,9.77198
2022-12-23,10.74918
2022-12-24,2.28013
2022-12-25,5.86319
2022-12-26,12.05211
2022-12-27,9.44625
2022-12-28,9.12052
2022-12-29,8.79478
2022-12-30,12.70358
2022-12-31,8.14332
2023-01-01,11.40065
2023-01-02,8.79478
2023-01-03,17.26384
2023-01-04,19.8697
2023-01-05,35.50488
2023-01-06,24.7557
2023-01-07,14.98371
2023-01-08,10.74918
2023-01-09,16.61237
2023-01-10,11.07491
2023-01-11,12.37785
2023-01-12,16.93811
2023-01-13,8.46905
2023-01-14,8.46905
2023-01-15,6.51465
2023-01-16,20.8469
2023-01-17,11.07491
2023-01-18,12.37785
2023-01-19,13.68078
2023-01-20,10.74918
2023-01-21,7.16612
2023-01-22,8.79478
2023-01-23,5.86319
2023-01-24,7.49185
2023-01-25,12.05211
2023-01-26,15.96091
2023-01-27,17.58957
2023-01-28,10.42345
2023-01-29,7.16612
2023-01-30,15.96091
2023-01-31,12.70358
2023-02-01,13.68078
2023-02-02,10.42345
2023-02-03,7.49185
2023-02-04,5.86319
2023-02-05,12.37785
2023-02-06,12.37785
2023-02-07,13.35504
2023-02-08,15.96091
2023-02-09,12.05211
2023-02-10,10.42345
2023-02-11,7.49185
2023-02-12,19.54397
2023-02-13,23.45276
2023-02-14,18.8925
2023-02-15,15.96091
2023-02-16,12.37785
2023-02-17,14.00651
2023-02-18,8.14332
2023-02-19,6.51465
2023-02-20,12.70358
2023-02-21,12.05211
2023-02-22,8.79478
2023-02-23,13.02931
2023-02-24,8.79478
2023-02-25,16.61237
2023-02-26,10.42345
2023-02-27,13.02931
2023-02-28,14.00651
2023-03-01,12.37785
2023-03-02,13.35504
2023-03-03,11.40065
2023-03-04,5.86319
2023-03-05,4.56026
2023-03-06,14.98371
2023-03-07,12.70358
2023-03-08,12.37785
2023-03-09,13.35504
2023-03-10,8.46905
2023-03-11,8.14332
2023-03-12,4.88599
2023-03-13,12.37785
2023-03-14,12.05211
2023-03-15,11.72638
2023-03-16,9.44625
2023-03-17,14.98371
2023-03-18,6.51465
2023-03-19,10.09771
2023-03-20,6.84039
2023-03-21,14.65798
2023-03-22,14.00651
2023-03-23,16.93811
2023-03-24,14.00651
2023-03-25,7.16612
2023-03-26,7.81758
2023-03-27,16.28664
2023-03-28,15.63517
2023-03-29,19.54397
2023-03-30,13.35504
2023-03-31,14.33224
2023-04-01,4.88599
2023-04-02,7.81758
2023-04-03,18.8925
2023-04-04,15.96091
2023-04-05,18.8925
2023-04-06,13.35504
2023-04-07,12.70358
2023-04-08,6.51465
2023-04-09,9.77198
2023-04-10,18.8925
2023-04-11,14.65798
2023-04-12,13.68078
2023-04-13,15.96091
2023-04-14,13.35504
2023-04-15,7.16612
2023-04-16,5.86319
2023-04-17,12.70358
2023-04-18,17.58957
2023-04-19,15.96091
2023-04-20,14.33224
2023-04-21,12.37785
2023-04-22,7.16612
2023-04-23,9.77198
2023-04-24,13.68078
2023-04-25,14.98371
2023-04-26,14.33224
2023-04-27,21.49837
2023-04-28,11.72638
2023-04-29,9.12052
2023-05-01,10.09771
2023-05-02,14.65798
2023-05-03,13.35504
2023-05-04,17.58957
2023-05-05,7.16612
2023-05-06,7.49185
2023-05-07,8.79478
2023-05-08,17.9153
2023-05-09,14.00651
2023-05-10,14.33224
2023-05-11,14.00651
2023-05-12,13.68078
2023-05-13,6.51465
2023-05-14,7.81758
2023-05-15,13.35504
2023-05-16,14.65798
2023-05-17,17.26384
2023-05-18,17.26384
2023-05-19,10.09771
2023-05-20,6.51465
2023-05-21,8.79478
2023-05-22,15.96091
2023-05-23,16.28664
2023-05-24,15.63517
2023-05-25,14.33224
2023-05-26,10.42345
2023-05-27,8.46905
2023-05-28,8.46905
2023-05-29,7.49185
