date,재테크
2021-04-08,57.80654
2021-04-09,59.52018
2021-04-10,46.49657
2021-04-11,52.51332
2021-04-12,61.91926
2021-04-13,63.17593
2021-04-14,63.44249
2021-04-15,60.28179
2021-04-16,54.72201
2021-04-17,45.43031
2021-04-18,55.36938
2021-04-19,64.58492
2021-04-20,64.20411
2021-04-21,60.77684
2021-04-22,56.81645
2021-04-23,55.59786
2021-04-24,40.97486
2021-04-25,41.8888
2021-04-26,53.31302
2021-04-27,61.61462
2021-04-28,60.77684
2021-04-29,55.36938
2021-04-30,46.57273
2021-05-01,39.68012
2021-05-02,38.76618
2021-05-03,52.01827
2021-05-04,49.04798
2021-05-05,43.45011
2021-05-06,50.41888
2021-05-07,45.08758
2021-05-08,40.86062
2021-05-09,41.0891
2021-05-10,53.84615
2021-05-11,57.34958
2021-05-12,50.95201
2021-05-13,50.76161
2021-05-14,42.72658
2021-05-15,37.28103
2021-05-16,42.68849
2021-05-17,54.22696
2021-05-18,51.06626
2021-05-19,52.05635
2021-05-20,59.82482
2021-05-21,54.30312
2021-05-22,40.28941
2021-05-23,45.39223
2021-05-24,57.04493
2021-05-25,53.73191
2021-05-26,54.07463
2021-05-27,50.64737
2021-05-28,45.0495
2021-05-29,39.41355
2021-05-30,41.27951
2021-05-31,54.03655
2021-06-01,49.16222
2021-06-02,50.0
2021-06-03,47.52475
2021-06-04,39.45163
2021-06-05,35.71972
2021-06-06,37.01447
2021-06-07,47.37242
2021-06-08,45.8492
2021-06-09,43.25971
2021-06-10,48.13404
2021-06-11,41.16527
2021-06-12,33.28255
2021-06-13,37.47143
2021-06-14,44.0594
2021-06-15,46.00152
2021-06-16,45.27798
2021-06-17,44.89718
2021-06-18,37.81416
2021-06-19,30.15993
2021-06-20,32.4067
2021-06-21,40.21325
2021-06-22,42.15536
2021-06-23,43.75476
2021-06-24,41.77456
2021-06-25,40.97486
2021-06-26,30.99771
2021-06-27,36.5575
2021-06-28,43.14546
2021-06-29,45.69687
2021-06-30,41.66031
2021-07-01,40.63214
2021-07-02,37.05255
2021-07-03,29.05559
2021-07-04,32.74942
2021-07-05,43.29779
2021-07-06,42.80274
2021-07-07,39.56587
2021-07-08,43.83092
2021-07-09,39.07083
2021-07-10,33.09215
2021-07-11,35.52932
2021-07-12,46.42041
2021-07-13,47.60091
2021-07-14,44.59253
2021-07-15,42.72658
2021-07-16,37.85224
2021-07-17,31.34044
2021-07-18,34.42498
2021-07-19,41.50799
2021-07-20,47.48667
2021-07-21,43.90708
2021-07-22,44.32597
2021-07-23,37.50952
2021-07-24,31.22619
2021-07-25,34.5773
2021-07-26,42.68849
2021-07-27,45.46839
2021-07-28,42.76466
2021-07-29,44.13556
2021-07-30,36.13861
2021-07-31,33.3968
2021-08-01,36.21477
2021-08-02,44.17364
2021-08-03,47.29626
2021-08-04,45.01142
2021-08-05,42.8789
2021-08-06,44.09748
2021-08-07,36.97638
2021-08-08,41.50799
2021-08-09,49.58111
2021-08-10,52.05635
2021-08-11,51.1805
2021-08-12,51.40898
2021-08-13,49.04798
2021-08-14,38.04265
2021-08-15,36.9383
2021-08-16,53.31302
2021-08-17,54.41736
2021-08-18,54.45544
2021-08-19,51.33282
2021-08-20,46.38233
2021-08-21,36.29093
2021-08-22,40.7083
2021-08-23,48.4006
2021-08-24,56.96877
2021-08-25,52.5514
2021-08-26,51.14242
2021-08-27,44.13556
2021-08-28,37.20487
2021-08-29,42.46001
2021-08-30,53.08453
2021-08-31,51.3709
2021-09-01,46.83929
2021-09-02,45.69687
2021-09-03,45.20182
2021-09-04,35.7578
2021-09-05,38.88042
2021-09-06,46.72505
2021-09-07,51.29474
2021-09-08,49.42878
2021-09-09,45.01142
2021-09-10,38.49961
2021-09-11,33.62528
2021-09-12,36.48134
2021-09-13,42.57425
2021-09-14,42.49809
2021-09-15,43.33587
2021-09-16,37.39527
2021-09-17,34.50114
2021-09-18,29.77913
2021-09-19,30.00761
2021-09-20,31.64508
2021-09-21,35.68164
2021-09-22,42.91698
2021-09-23,53.1607
2021-09-24,47.79131
2021-09-25,40.40365
2021-09-26,44.2498
2021-09-27,49.96191
2021-09-28,49.42878
2021-09-29,46.38233
2021-09-30,43.41203
2021-10-01,37.09063
2021-10-02,31.87357
2021-10-03,33.09215
2021-10-04,40.099
2021-10-05,47.0297
2021-10-06,47.29626
2021-10-07,46.61081
2021-10-08,40.74638
2021-10-09,32.67326
2021-10-10,34.69154
2021-10-11,44.78293
2021-10-12,46.99162
2021-10-13,41.01294
2021-10-14,42.0792
2021-10-15,39.10891
2021-10-16,31.87357
2021-10-17,34.27265
2021-10-18,39.26123
2021-10-19,38.88042
2021-10-20,38.69002
2021-10-21,37.24295
2021-10-22,34.00609
2021-10-23,26.16146
2021-10-24,38.27113
2021-10-25,46.15384
2021-10-26,49.42878
2021-10-27,42.38385
2021-10-28,40.28941
2021-10-29,38.53769
2021-10-30,29.85529
2021-10-31,34.80578
2021-11-01,40.40365
2021-11-02,43.48819
2021-11-03,47.60091
2021-11-04,43.60243
2021-11-05,42.11728
2021-11-06,32.14013
2021-11-07,34.50114
2021-11-08,43.52627
2021-11-09,44.89718
2021-11-10,44.78293
2021-11-11,43.0693
2021-11-12,37.39527
2021-11-13,29.51256
2021-11-14,38.04265
2021-11-15,47.56283
2021-11-16,47.60091
2021-11-17,46.42041
2021-11-18,43.41203
2021-11-19,39.68012
2021-11-20,31.34044
2021-11-21,37.62376
2021-11-22,46.15384
2021-11-23,44.09748
2021-11-24,45.62071
2021-11-25,43.94516
2021-11-26,40.36557
2021-11-27,32.74942
2021-11-28,34.31073
2021-11-29,47.29626
2021-11-30,47.60091
2021-12-01,45.77303
2021-12-02,41.16527
2021-12-03,37.28103
2021-12-04,31.87357
2021-12-05,38.88042
2021-12-06,51.5613
2021-12-07,46.0396
2021-12-08,46.83929
2021-12-09,47.06778
2021-12-10,41.05102
2021-12-11,33.73952
2021-12-12,36.32901
2021-12-13,44.32597
2021-12-14,43.33587
2021-12-15,45.2399
2021-12-16,39.87052
2021-12-17,40.32749
2021-12-18,31.79741
2021-12-19,40.97486
2021-12-20,46.80121
2021-12-21,50.07616
2021-12-22,46.23
2021-12-23,45.43031
2021-12-24,38.57578
2021-12-25,30.69306
2021-12-26,41.8888
2021-12-27,47.48667
2021-12-28,49.96191
2021-12-29,47.06778
2021-12-30,52.1706
2021-12-31,45.46839
2022-01-01,50.99009
2022-01-02,61.19573
2022-01-03,64.12795
2022-01-04,65.76542
2022-01-05,65.91774
2022-01-06,59.32977
2022-01-07,53.38918
2022-01-08,46.76313
2022-01-09,55.44554
2022-01-10,62.26199
2022-01-11,57.99695
2022-01-12,54.3412
2022-01-13,53.61766
2022-01-14,51.06626
2022-01-15,43.83092
2022-01-16,52.85605
2022-01-17,60.31987
2022-01-18,62.33815
2022-01-19,77.60853
2022-01-20,67.13632
2022-01-21,48.28636
2022-01-22,40.82254
2022-01-23,50.03808
2022-01-24,56.39756
2022-01-25,54.72201
2022-01-26,51.63747
2022-01-27,53.12261
2022-01-28,43.75476
2022-01-29,40.02284
2022-01-30,40.74638
2022-01-31,47.37242
2022-02-01,61.30997
2022-02-02,63.93754
2022-02-03,65.84158
2022-02-04,63.51865
2022-02-05,48.89565
2022-02-06,63.67098
2022-02-07,60.39603
2022-02-08,56.77837
2022-02-09,55.36938
2022-02-10,57.12109
2022-02-11,49.31454
2022-02-12,41.39375
2022-02-13,49.2003
2022-02-14,58.37776
2022-02-15,53.23686
2022-02-16,60.70068
2022-02-17,55.14089
2022-02-18,50.45696
2022-02-19,41.50799
2022-02-20,45.0495
2022-02-21,63.02361
2022-02-22,59.6725
2022-02-23,55.90251
2022-02-24,54.72201
2022-02-25,51.63747
2022-02-26,40.25133
2022-02-27,41.85072
2022-02-28,47.63899
2022-03-01,48.59101
2022-03-02,45.96344
2022-03-03,44.0594
2022-03-04,42.11728
2022-03-05,35.52932
2022-03-06,46.26808
2022-03-07,48.4006
2022-03-08,41.46991
2022-03-09,36.02437
2022-03-10,47.06778
2022-03-11,43.79284
2022-03-12,40.82254
2022-03-13,46.95354
2022-03-14,51.71363
2022-03-15,50.60929
2022-03-16,51.5613
2022-03-17,53.00837
2022-03-18,45.43031
2022-03-19,42.68849
2022-03-20,45.27798
2022-03-21,51.82787
2022-03-22,51.02817
2022-03-23,51.59939
2022-03-24,49.42878
2022-03-25,47.10586
2022-03-26,41.12718
2022-03-27,45.08758
2022-03-28,50.1904
2022-03-29,46.72505
2022-03-30,45.27798
2022-03-31,44.59253
2022-04-01,41.43183
2022-04-02,33.20639
2022-04-03,38.49961
2022-04-04,45.01142
2022-04-05,40.47981
2022-04-06,40.93678
2022-04-07,42.91698
2022-04-08,41.66031
2022-04-09,30.4265
2022-04-10,36.10053
2022-04-11,39.94668
2022-04-12,41.39375
2022-04-13,42.76466
2022-04-14,41.24143
2022-04-15,34.12033
2022-04-16,30.57882
2022-04-17,35.11043
2022-04-18,44.09748
2022-04-19,41.27951
2022-04-20,36.78598
2022-04-21,39.79436
2022-04-22,45.96344
2022-04-23,45.58263
2022-04-24,42.11728
2022-04-25,45.65879
2022-04-26,50.57121
2022-04-27,46.42041
2022-04-28,43.83092
2022-04-29,37.09063
2022-04-30,30.50266
2022-05-01,33.05407
2022-05-02,41.6984
2022-05-03,43.98324
2022-05-04,39.45163
2022-05-05,33.54912
2022-05-06,39.68012
2022-05-07,32.97791
2022-05-08,37.12871
2022-05-09,43.03122
2022-05-10,44.36405
2022-05-11,45.16374
2022-05-12,39.41355
2022-05-13,38.23305
2022-05-14,32.21629
2022-05-15,42.23153
2022-05-16,48.4006
2022-05-17,49.23838
2022-05-18,46.23
2022-05-19,45.96344
2022-05-20,40.67022
2022-05-21,35.68164
2022-05-22,36.67174
2022-05-23,46.61081
2022-05-24,47.29626
2022-05-25,45.0495
2022-05-26,44.28789
2022-05-27,37.12871
2022-05-28,31.75932
2022-05-29,35.11043
2022-05-30,42.0792
2022-05-31,42.49809
2022-06-01,34.53922
2022-06-02,39.94668
2022-06-03,34.92003
2022-06-04,24.44782
2022-06-05,32.86367
2022-06-06,38.11881
2022-06-07,41.8888
2022-06-08,39.22315
2022-06-09,37.81416
2022-06-10,35.5674
2022-06-11,29.28408
2022-06-12,32.29246
2022-06-13,44.13556
2022-06-14,43.41203
2022-06-15,40.099
2022-06-16,35.41507
2022-06-17,33.5872
2022-06-18,25.89489
2022-06-19,32.44478
2022-06-20,39.64204
2022-06-21,35.7578
2022-06-22,35.91012
2022-06-23,35.87204
2022-06-24,30.65498
2022-06-25,27.91317
2022-06-26,31.11195
2022-06-27,37.738
2022-06-28,36.97638
2022-06-29,36.10053
2022-06-30,33.35872
2022-07-01,32.5971
2022-07-02,28.10357
2022-07-03,30.65498
2022-07-04,40.74638
2022-07-05,37.62376
2022-07-06,37.09063
2022-07-07,39.48971
2022-07-08,37.58568
2022-07-09,30.19801
2022-07-10,34.23457
2022-07-11,43.22162
2022-07-12,40.51789
2022-07-13,37.24295
2022-07-14,35.14851
2022-07-15,33.5872
2022-07-16,27.2658
2022-07-17,31.607
2022-07-18,42.95506
2022-07-19,42.26961
2022-07-20,43.0693
2022-07-21,44.32597
2022-07-22,38.9185
2022-07-23,30.73115
2022-07-24,35.41507
2022-07-25,40.97486
2022-07-26,47.52475
2022-07-27,40.40365
2022-07-28,37.96648
2022-07-29,35.79588
2022-07-30,31.15003
2022-07-31,36.02437
2022-08-01,41.31759
2022-08-02,41.31759
2022-08-03,38.15689
2022-08-04,37.50952
2022-08-05,36.9383
2022-08-06,30.35034
2022-08-07,35.37699
2022-08-08,42.57425
2022-08-09,39.22315
2022-08-10,40.67022
2022-08-11,37.77608
2022-08-12,33.81568
2022-08-13,28.59862
2022-08-14,34.3869
2022-08-15,41.62223
2022-08-16,44.02132
2022-08-17,46.00152
2022-08-18,42.42193
2022-08-19,40.099
2022-08-20,32.36862
2022-08-21,35.79588
2022-08-22,43.64051
2022-08-23,42.57425
2022-08-24,42.42193
2022-08-25,42.95506
2022-08-26,38.9185
2022-08-27,29.32216
2022-08-28,32.63518
2022-08-29,41.39375
2022-08-30,41.27951
2022-08-31,39.26123
2022-09-01,38.42345
2022-09-02,31.75932
2022-09-03,27.57044
2022-09-04,28.78903
2022-09-05,40.7083
2022-09-06,36.67174
2022-09-07,35.18659
2022-09-08,31.26428
2022-09-09,25.13328
2022-09-10,24.02894
2022-09-11,27.91317
2022-09-12,38.34729
2022-09-13,46.80121
2022-09-14,44.63061
2022-09-15,45.2399
2022-09-16,39.83244
2022-09-17,30.46458
2022-09-18,35.94821
2022-09-19,43.90708
2022-09-20,41.66031
2022-09-21,38.00456
2022-09-22,41.01294
2022-09-23,36.36709
2022-09-24,28.90327
2022-09-25,33.81568
2022-09-26,41.58415
2022-09-27,41.12718
2022-09-28,34.5773
2022-09-29,42.26961
2022-09-30,33.51104
2022-10-01,26.35186
2022-10-02,27.79893
2022-10-03,36.25285
2022-10-04,40.7083
2022-10-05,36.90022
2022-10-06,39.79436
2022-10-07,33.81568
2022-10-08,25.97105
2022-10-09,28.78903
2022-10-10,34.88194
2022-10-11,40.13709
2022-10-12,43.79284
2022-10-13,41.05102
2022-10-14,37.89032
2022-10-15,30.31226
2022-10-16,30.2361
2022-10-17,38.76618
2022-10-18,39.87052
2022-10-19,39.45163
2022-10-20,38.76618
2022-10-21,34.3869
2022-10-22,30.27418
2022-10-23,35.30083
2022-10-24,42.42193
2022-10-25,45.88728
2022-10-26,47.10586
2022-10-27,45.27798
2022-10-28,39.52779
2022-10-29,31.64508
2022-10-30,30.2361
2022-10-31,37.24295
2022-11-01,40.17517
2022-11-02,39.79436
2022-11-03,40.36557
2022-11-04,34.95811
2022-11-05,28.14166
2022-11-06,32.67326
2022-11-07,39.94668
2022-11-08,36.36709
2022-11-09,38.00456
2022-11-10,33.62528
2022-11-11,32.55902
2022-11-12,27.79893
2022-11-13,30.04569
2022-11-14,38.46153
2022-11-15,38.9185
2022-11-16,37.05255
2022-11-17,36.86214
2022-11-18,35.11043
2022-11-19,27.64661
2022-11-20,32.90175
2022-11-21,37.43335
2022-11-22,40.63214
2022-11-23,35.49124
2022-11-24,34.99619
2022-11-25,30.88347
2022-11-26,25.36176
2022-11-27,28.90327
2022-11-28,34.23457
2022-11-29,33.73952
2022-11-30,33.62528
2022-12-01,32.48286
2022-12-02,31.22619
2022-12-03,22.27722
2022-12-04,27.38004
2022-12-05,32.36862
2022-12-06,33.28255
2022-12-07,35.52932
2022-12-08,37.01447
2022-12-09,31.11195
2022-12-10,25.39984
2022-12-11,30.04569
2022-12-12,36.90022
2022-12-13,36.82406
2022-12-14,34.04417
2022-12-15,29.28408
2022-12-16,30.12185
2022-12-17,23.57197
2022-12-18,25.78065
2022-12-19,31.49276
2022-12-20,32.4067
2022-12-21,31.83549
2022-12-22,29.13175
2022-12-23,29.85529
2022-12-24,20.90632
2022-12-25,22.46763
2022-12-26,31.68316
2022-12-27,34.61538
2022-12-28,57.00685
2022-12-29,36.44325
2022-12-30,29.13175
2022-12-31,27.64661
2023-01-01,34.92003
2023-01-02,38.19497
2023-01-03,36.97638
2023-01-04,33.54912
2023-01-05,37.39527
2023-01-06,32.90175
2023-01-07,26.12338
2023-01-08,31.37852
2023-01-09,34.50114
2023-01-10,36.06245
2023-01-11,39.64204
2023-01-12,34.69154
2023-01-13,31.11195
2023-01-14,27.60853
2023-01-15,29.32216
2023-01-16,34.99619
2023-01-17,31.4166
2023-01-18,31.56892
2023-01-19,31.11195
2023-01-20,28.52246
2023-01-21,21.70601
2023-01-22,26.58035
2023-01-23,29.47448
2023-01-24,35.18659
2023-01-25,42.68849
2023-01-26,39.52779
2023-01-27,35.83396
2023-01-28,30.54074
2023-01-29,33.54912
2023-01-30,36.40517
2023-01-31,39.10891
2023-02-01,37.85224
2023-02-02,36.13861
2023-02-03,33.43488
2023-02-04,24.90479
2023-02-05,30.31226
2023-02-06,35.68164
2023-02-07,36.29093
2023-02-08,37.05255
2023-02-09,37.9284
2023-02-10,33.3968
2023-02-11,29.58872
2023-02-12,34.19649
2023-02-13,39.10891
2023-02-14,40.13709
2023-02-15,37.24295
2023-02-16,36.29093
2023-02-17,33.20639
2023-02-18,28.21782
2023-02-19,31.07387
2023-02-20,38.69002
2023-02-21,38.49961
2023-02-22,38.46153
2023-02-23,36.9383
2023-02-24,33.96801
2023-02-25,27.41812
2023-02-26,28.52246
2023-02-27,34.04417
2023-02-28,34.46306
2023-03-01,29.85529
2023-03-02,34.34881
2023-03-03,28.75095
2023-03-04,26.50418
2023-03-05,31.53084
2023-03-06,32.67326
2023-03-07,35.11043
2023-03-08,33.62528
2023-03-09,31.83549
2023-03-10,31.53084
2023-03-11,21.97258
2023-03-12,27.83701
2023-03-13,32.02589
2023-03-14,32.97791
2023-03-15,34.00609
2023-03-16,32.90175
2023-03-17,30.69306
2023-03-18,24.2955
2023-03-19,29.246
2023-03-20,37.43335
2023-03-21,38.80426
2023-03-22,34.80578
2023-03-23,32.29246
2023-03-24,33.5872
2023-03-25,25.05712
2023-03-26,25.81873
2023-03-27,35.49124
2023-03-28,34.95811
2023-03-29,33.01599
2023-03-30,32.86367
2023-03-31,29.81721
2023-04-01,23.91469
2023-04-02,30.80731
2023-04-03,32.4067
2023-04-04,34.84386
2023-04-05,37.58568
2023-04-06,34.19649
2023-04-07,30.69306
2023-04-08,25.05712
2023-04-09,26.84691
2023-04-10,36.36709
2023-04-11,36.90022
2023-04-12,37.47143
2023-04-13,32.17821
2023-04-14,32.86367
2023-04-15,25.74257
2023-04-16,28.10357
2023-04-17,34.08225
2023-04-18,36.10053
2023-04-19,32.67326
2023-04-20,28.37014
2023-04-21,28.52246
2023-04-22,21.24904
2023-04-23,22.08682
2023-04-24,31.07387
2023-04-25,34.15841
2023-04-26,31.34044
2023-04-27,30.35034
2023-04-28,26.04722
2023-04-29,23.22924
2023-04-30,21.55369
2023-05-01,25.97105
2023-05-02,32.33054
2023-05-03,28.33206
2023-05-04,25.05712
2023-05-05,22.69611
2023-05-06,22.81035
2023-05-07,28.56054
2023-05-08,31.72124
2023-05-09,34.19649
2023-05-10,31.07387
2023-05-11,27.83701
2023-05-12,26.99923
2023-05-13,22.04874
2023-05-14,23.64813
2023-05-15,32.93983
2023-05-16,31.94973
2023-05-17,31.03579
2023-05-18,29.36024
2023-05-19,26.50418
2023-05-20,20.63975
2023-05-21,26.58035
2023-05-22,33.81568
2023-05-23,32.10205
2023-05-24,29.66488
2023-05-25,29.55064
2023-05-26,28.82711
2023-05-27,20.75399
2023-05-28,23.38156
2023-05-29,29.4364
2023-05-30,33.28255
