date,아파트실거래가
2021-07-06,46.04105
2021-07-07,40.17595
2021-07-08,38.26979
2021-07-09,39.29618
2021-07-10,28.44574
2021-07-11,27.63929
2021-07-12,42.74193
2021-07-13,41.05571
2021-07-14,40.68914
2021-07-15,40.83577
2021-07-16,40.39589
2021-07-17,24.12023
2021-07-18,30.42521
2021-07-19,44.28152
2021-07-20,47.43401
2021-07-21,42.00879
2021-07-22,48.82697
2021-07-23,46.26099
2021-07-24,28.07917
2021-07-25,25.21994
2021-07-26,39.58944
2021-07-27,40.68914
2021-07-28,48.53372
2021-07-29,50.95307
2021-07-30,42.96187
2021-07-31,28.51906
2021-08-01,26.0997
2021-08-02,41.34897
2021-08-03,43.25513
2021-08-04,47.43401
2021-08-05,47.94721
2021-08-06,44.86803
2021-08-07,33.57771
2021-08-08,30.71847
2021-08-09,50.0
2021-08-10,52.41935
2021-08-11,48.31378
2021-08-12,51.46627
2021-08-13,49.56011
2021-08-14,35.19061
2021-08-15,32.03812
2021-08-16,38.3431
2021-08-17,48.46041
2021-08-18,50.73313
2021-08-19,57.25806
2021-08-20,45.82111
2021-08-21,32.11143
2021-08-22,31.81818
2021-08-23,56.67155
2021-08-24,59.67741
2021-08-25,48.75366
2021-08-26,51.68621
2021-08-27,47.06744
2021-08-28,47.8739
2021-08-29,48.31378
2021-08-30,72.72727
2021-08-31,56.74486
2021-09-01,44.50146
2021-09-02,65.54252
2021-09-03,45.38123
2021-09-04,36.95014
2021-09-05,33.43108
2021-09-06,51.17302
2021-09-07,49.19354
2021-09-08,46.26099
2021-09-09,46.48093
2021-09-10,43.18181
2021-09-11,31.59824
2021-09-12,32.40469
2021-09-13,45.38123
2021-09-14,49.19354
2021-09-15,48.75366
2021-09-16,45.45454
2021-09-17,42.00879
2021-09-18,33.06451
2021-09-19,24.12023
2021-09-20,21.92082
2021-09-21,25.14662
2021-09-22,30.93841
2021-09-23,52.7126
2021-09-24,46.99413
2021-09-25,34.23753
2021-09-26,33.94428
2021-09-27,47.43401
2021-09-28,51.39296
2021-09-29,48.9736
2021-09-30,47.28739
2021-10-01,44.79472
2021-10-02,30.8651
2021-10-03,28.66568
2021-10-04,35.63049
2021-10-05,53.37243
2021-10-06,51.97947
2021-10-07,49.12023
2021-10-08,46.11436
2021-10-09,34.38416
2021-10-10,29.98533
2021-10-11,35.1173
2021-10-12,47.50733
2021-10-13,49.34017
2021-10-14,50.36656
2021-10-15,47.3607
2021-10-16,28.37243
2021-10-17,28.739
2021-10-18,46.11436
2021-10-19,51.02639
2021-10-20,41.42228
2021-10-21,44.06158
2021-10-22,42.88856
2021-10-23,30.57184
2021-10-24,31.52492
2021-10-25,44.13489
2021-10-26,43.91495
2021-10-27,42.88856
2021-10-28,42.88856
2021-10-29,41.4956
2021-10-30,27.93255
2021-10-31,28.00586
2021-11-01,47.80058
2021-11-02,49.41348
2021-11-03,44.64809
2021-11-04,45.82111
2021-11-05,42.81524
2021-11-06,30.13196
2021-11-07,28.66568
2021-11-08,42.44868
2021-11-09,43.25513
2021-11-10,45.82111
2021-11-11,39.95601
2021-11-12,38.41642
2021-11-13,24.63343
2021-11-14,26.90615
2021-11-15,43.91495
2021-11-16,43.18181
2021-11-17,40.24926
2021-11-18,39.3695
2021-11-19,34.01759
2021-11-20,27.27272
2021-11-21,25.21994
2021-11-22,39.73607
2021-11-23,39.07624
2021-11-24,38.63636
2021-11-25,37.02346
2021-11-26,37.60997
2021-11-27,29.8387
2021-11-28,29.47214
2021-11-29,42.22873
2021-11-30,44.13489
2021-12-01,35.85043
2021-12-02,37.02346
2021-12-03,36.95014
2021-12-04,25.43988
2021-12-05,26.97947
2021-12-06,44.06158
2021-12-07,40.90909
2021-12-08,43.1085
2021-12-09,36.43695
2021-12-10,41.42228
2021-12-11,29.39882
2021-12-12,29.03225
2021-12-13,42.15542
2021-12-14,37.46334
2021-12-15,36.95014
2021-12-16,40.02932
2021-12-17,35.1173
2021-12-18,22.94721
2021-12-19,27.34604
2021-12-20,44.20821
2021-12-21,41.12903
2021-12-22,36.65689
2021-12-23,34.53079
2021-12-24,31.9648
2021-12-25,21.99413
2021-12-26,23.09384
2021-12-27,36.87683
2021-12-28,36.29032
2021-12-29,32.9912
2021-12-30,32.69794
2021-12-31,27.19941
2022-01-01,21.18768
2022-01-02,24.56011
2022-01-03,34.67741
2022-01-04,42.88856
2022-01-05,33.79765
2022-01-06,36.80351
2022-01-07,34.97067
2022-01-08,26.0997
2022-01-09,29.03225
2022-01-10,37.53665
2022-01-11,40.68914
2022-01-12,35.19061
2022-01-13,40.9824
2022-01-14,38.04985
2022-01-15,31.45161
2022-01-16,27.19941
2022-01-17,37.2434
2022-01-18,41.42228
2022-01-19,37.2434
2022-01-20,40.02932
2022-01-21,43.54838
2022-01-22,31.74486
2022-01-23,28.59237
2022-01-24,45.7478
2022-01-25,48.09384
2022-01-26,38.92961
2022-01-27,42.30205
2022-01-28,37.75659
2022-01-29,27.05278
2022-01-30,26.90615
2022-01-31,26.68621
2022-02-01,27.49266
2022-02-02,27.93255
2022-02-03,52.27272
2022-02-04,48.46041
2022-02-05,38.19648
2022-02-06,45.08797
2022-02-07,49.12023
2022-02-08,47.3607
2022-02-09,43.40175
2022-02-10,42.30205
2022-02-11,38.48973
2022-02-12,31.08504
2022-02-13,28.739
2022-02-14,41.05571
2022-02-15,39.73607
2022-02-16,35.19061
2022-02-17,34.89736
2022-02-18,40.83577
2022-02-19,28.59237
2022-02-20,26.53958
2022-02-21,39.80938
2022-02-22,38.26979
2022-02-23,36.51026
2022-02-24,35.41055
2022-02-25,31.08504
2022-02-26,23.9736
2022-02-27,25.21994
2022-02-28,32.84457
2022-03-01,28.81231
2022-03-02,34.67741
2022-03-03,32.69794
2022-03-04,31.15835
2022-03-05,23.90029
2022-03-06,23.31378
2022-03-07,34.89736
2022-03-08,34.16422
2022-03-09,21.33431
2022-03-10,33.21114
2022-03-11,33.43108
2022-03-12,25.65982
2022-03-13,27.93255
2022-03-14,36.43695
2022-03-15,41.27565
2022-03-16,32.03812
2022-03-17,35.33724
2022-03-18,33.87096
2022-03-19,28.2258
2022-03-20,25.65982
2022-03-21,38.70967
2022-03-22,37.68328
2022-03-23,41.71554
2022-03-24,38.63636
2022-03-25,60.77712
2022-03-26,41.93548
2022-03-27,38.63636
2022-03-28,52.27272
2022-03-29,60.92375
2022-03-30,51.83284
2022-03-31,44.20821
2022-04-01,41.71554
2022-04-02,27.93255
2022-04-03,54.17888
2022-04-04,64.95601
2022-04-05,63.3431
2022-04-06,42.5953
2022-04-07,40.4692
2022-04-08,40.4692
2022-04-09,27.19941
2022-04-10,23.90029
2022-04-11,38.41642
2022-04-12,39.88269
2022-04-13,32.77126
2022-04-14,38.63636
2022-04-15,35.1173
2022-04-16,25.43988
2022-04-17,21.40762
2022-04-18,37.75659
2022-04-19,43.54838
2022-04-20,42.00879
2022-04-21,43.6217
2022-04-22,31.45161
2022-04-23,25.95307
2022-04-24,26.53958
2022-04-25,38.3431
2022-04-26,45.16129
2022-04-27,42.37536
2022-04-28,35.55718
2022-04-29,33.79765
2022-04-30,25.14662
2022-05-01,22.28739
2022-05-02,35.48387
2022-05-03,37.02346
2022-05-04,34.89736
2022-05-05,26.68621
2022-05-06,29.32551
2022-05-07,20.89442
2022-05-08,20.45454
2022-05-09,34.97067
2022-05-10,39.51612
2022-05-11,36.80351
2022-05-12,35.04398
2022-05-13,29.76539
2022-05-14,22.65395
2022-05-15,23.38709
2022-05-16,33.87096
2022-05-17,36.07038
2022-05-18,34.23753
2022-05-19,37.31671
2022-05-20,30.20527
2022-05-21,23.24046
2022-05-22,23.24046
2022-05-23,34.67741
2022-05-24,35.26392
2022-05-25,33.87096
2022-05-26,33.13782
2022-05-27,32.55131
2022-05-28,22.8739
2022-05-29,23.46041
2022-05-30,37.68328
2022-05-31,34.01759
2022-06-01,26.90615
2022-06-02,33.50439
2022-06-03,32.33137
2022-06-04,20.96774
2022-06-05,23.09384
2022-06-06,29.98533
2022-06-07,35.41055
2022-06-08,33.72434
2022-06-09,31.74486
2022-06-10,36.36363
2022-06-11,26.68621
2022-06-12,25.87976
2022-06-13,39.51612
2022-06-14,34.16422
2022-06-15,33.28445
2022-06-16,36.7302
2022-06-17,32.91788
2022-06-18,24.70674
2022-06-19,24.70674
2022-06-20,39.66275
2022-06-21,32.9912
2022-06-22,32.478
2022-06-23,29.69208
2022-06-24,28.95894
2022-06-25,23.82697
2022-06-26,21.48093
2022-06-27,35.48387
2022-06-28,29.54545
2022-06-29,27.56598
2022-06-30,29.39882
2022-07-01,24.26686
2022-07-02,20.01466
2022-07-03,20.82111
2022-07-04,36.95014
2022-07-05,31.52492
2022-07-06,29.8387
2022-07-07,33.79765
2022-07-08,32.40469
2022-07-09,23.09384
2022-07-10,24.63343
2022-07-11,32.11143
2022-07-12,36.217
2022-07-13,33.57771
2022-07-14,37.82991
2022-07-15,37.97653
2022-07-16,24.63343
2022-07-17,23.75366
2022-07-18,35.48387
2022-07-19,33.21114
2022-07-20,35.48387
2022-07-21,32.91788
2022-07-22,27.63929
2022-07-23,19.94134
2022-07-24,22.8739
2022-07-25,33.43108
2022-07-26,33.13782
2022-07-27,32.25806
2022-07-28,30.79178
2022-07-29,28.2258
2022-07-30,21.04105
2022-07-31,23.24046
2022-08-01,30.05865
2022-08-02,34.23753
2022-08-03,32.77126
2022-08-04,28.2258
2022-08-05,28.51906
2022-08-06,22.50733
2022-08-07,22.14076
2022-08-08,35.1173
2022-08-09,34.23753
2022-08-10,33.94428
2022-08-11,33.72434
2022-08-12,33.87096
2022-08-13,28.88563
2022-08-14,25.07331
2022-08-15,26.0997
2022-08-16,35.1173
2022-08-17,35.1173
2022-08-18,35.85043
2022-08-19,36.14369
2022-08-20,26.90615
2022-08-21,24.56011
2022-08-22,41.12903
2022-08-23,36.217
2022-08-24,39.44281
2022-08-25,39.00293
2022-08-26,40.83577
2022-08-27,32.33137
2022-08-28,26.83284
2022-08-29,35.63049
2022-08-30,36.07038
2022-08-31,36.43695
2022-09-01,34.16422
2022-09-02,33.28445
2022-09-03,26.6129
2022-09-04,28.51906
2022-09-05,35.70381
2022-09-06,35.41055
2022-09-07,34.0909
2022-09-08,29.32551
2022-09-09,24.12023
2022-09-10,18.69501
2022-09-11,20.96774
2022-09-12,28.44574
2022-09-13,40.83577
2022-09-14,41.27565
2022-09-15,44.20821
2022-09-16,40.32258
2022-09-17,37.46334
2022-09-18,28.59237
2022-09-19,37.39002
2022-09-20,40.76246
2022-09-21,39.44281
2022-09-22,37.39002
2022-09-23,34.53079
2022-09-24,23.90029
2022-09-25,25.95307
2022-09-26,37.09677
2022-09-27,38.70967
2022-09-28,39.29618
2022-09-29,36.217
2022-09-30,33.94428
2022-10-01,24.63343
2022-10-02,26.17302
2022-10-03,31.37829
2022-10-04,35.85043
2022-10-05,34.97067
2022-10-06,35.41055
2022-10-07,32.9912
2022-10-08,22.14076
2022-10-09,23.02052
2022-10-10,29.61876
2022-10-11,33.79765
2022-10-12,35.26392
2022-10-13,39.29618
2022-10-14,38.63636
2022-10-15,31.45161
2022-10-16,26.97947
2022-10-17,42.00879
2022-10-18,41.64222
2022-10-19,48.60703
2022-10-20,42.81524
2022-10-21,32.69794
2022-10-22,29.54545
2022-10-23,27.05278
2022-10-24,37.17008
2022-10-25,37.17008
2022-10-26,35.92375
2022-10-27,37.09677
2022-10-28,29.03225
2022-10-29,29.69208
2022-10-30,21.33431
2022-10-31,36.58357
2022-11-01,37.39002
2022-11-02,36.14369
2022-11-03,39.51612
2022-11-04,33.43108
2022-11-05,25.14662
2022-11-06,28.00586
2022-11-07,37.97653
2022-11-08,37.97653
2022-11-09,35.04398
2022-11-10,39.22287
2022-11-11,33.87096
2022-11-12,25.21994
2022-11-13,27.41935
2022-11-14,39.14956
2022-11-15,39.29618
2022-11-16,39.73607
2022-11-17,37.53665
2022-11-18,36.7302
2022-11-19,24.78005
2022-11-20,30.79178
2022-11-21,41.64222
2022-11-22,37.97653
2022-11-23,36.43695
2022-11-24,37.53665
2022-11-25,38.48973
2022-11-26,24.78005
2022-11-27,24.92668
2022-11-28,37.82991
2022-11-29,38.19648
2022-11-30,39.44281
2022-12-01,78.15249
2022-12-02,38.26979
2022-12-03,23.46041
2022-12-04,25.0
2022-12-05,35.19061
2022-12-06,37.2434
2022-12-07,36.51026
2022-12-08,32.69794
2022-12-09,37.90322
2022-12-10,29.25219
2022-12-11,30.42521
2022-12-12,53.2258
2022-12-13,91.56891
2022-12-14,79.91202
2022-12-15,69.42815
2022-12-16,69.06158
2022-12-17,44.57478
2022-12-18,40.61583
2022-12-19,65.83577
2022-12-20,55.20527
2022-12-21,59.01759
2022-12-22,43.76832
2022-12-23,51.0997
2022-12-24,31.67155
2022-12-25,35.1173
2022-12-26,52.41935
2022-12-27,47.94721
2022-12-28,49.41348
2022-12-29,43.6217
2022-12-30,41.42228
2022-12-31,29.54545
2023-01-01,27.56598
2023-01-02,45.67448
2023-01-03,49.92668
2023-01-04,49.92668
2023-01-05,52.19941
2023-01-06,58.28445
2023-01-07,39.44281
2023-01-08,39.66275
2023-01-09,62.2434
2023-01-10,55.05865
2023-01-11,59.0909
2023-01-12,51.83284
2023-01-13,59.16422
2023-01-14,40.76246
2023-01-15,39.07624
2023-01-16,54.54545
2023-01-17,56.81818
2023-01-18,54.91202
2023-01-19,52.93255
2023-01-20,39.58944
2023-01-21,26.31964
2023-01-22,28.44574
2023-01-23,29.03225
2023-01-24,34.67741
2023-01-25,58.65102
2023-01-26,51.97947
2023-01-27,54.17888
2023-01-28,39.80938
2023-01-29,46.18768
2023-01-30,63.41642
2023-01-31,59.67741
2023-02-01,53.739
2023-02-02,51.68621
2023-02-03,51.39296
2023-02-04,42.30205
2023-02-05,39.00293
2023-02-06,56.81818
2023-02-07,59.75073
2023-02-08,57.69794
2023-02-09,54.17888
2023-02-10,47.80058
2023-02-11,37.82991
2023-02-12,36.95014
2023-02-13,59.82404
2023-02-14,49.56011
2023-02-15,43.18181
2023-02-16,42.81524
2023-02-17,42.96187
2023-02-18,30.20527
2023-02-19,29.8387
2023-02-20,43.54838
2023-02-21,40.54252
2023-02-22,40.10263
2023-02-23,39.73607
2023-02-24,34.6041
2023-02-25,31.52492
2023-02-26,27.85923
2023-02-27,41.56891
2023-02-28,39.66275
2023-03-01,30.3519
2023-03-02,36.80351
2023-03-03,39.73607
2023-03-04,35.55718
2023-03-05,35.55718
2023-03-06,45.7478
2023-03-07,46.26099
2023-03-08,44.35483
2023-03-09,48.68035
2023-03-10,38.04985
2023-03-11,32.9912
2023-03-12,29.98533
2023-03-13,38.78299
2023-03-14,44.7214
2023-03-15,43.03519
2023-03-16,37.31671
2023-03-17,38.26979
2023-03-18,27.56598
2023-03-19,28.51906
2023-03-20,46.8475
2023-03-21,46.8475
2023-03-22,42.5953
2023-03-23,40.61583
2023-03-24,38.3431
2023-03-25,26.90615
2023-03-26,26.6129
2023-03-27,40.32258
2023-03-28,38.26979
2023-03-29,38.3431
2023-03-30,39.22287
2023-03-31,34.16422
2023-04-01,22.8739
2023-04-02,23.24046
2023-04-03,40.9824
2023-04-04,42.22873
2023-04-05,36.58357
2023-04-06,39.00293
2023-04-07,37.31671
2023-04-08,25.87976
2023-04-09,26.6129
2023-04-10,39.14956
2023-04-11,45.67448
2023-04-12,39.88269
2023-04-13,38.92961
2023-04-14,37.46334
2023-04-15,30.20527
2023-04-16,25.65982
2023-04-17,43.84164
2023-04-18,43.1085
2023-04-19,41.86217
2023-04-20,39.95601
2023-04-21,35.1173
2023-04-22,28.00586
2023-04-23,25.95307
2023-04-24,37.97653
2023-04-25,41.27565
2023-04-26,39.51612
2023-04-27,35.63049
2023-04-28,36.87683
2023-04-29,28.07917
2023-04-30,25.58651
2023-05-01,31.37829
2023-05-02,41.05571
2023-05-03,39.44281
2023-05-04,37.46334
2023-05-05,30.64516
2023-05-06,24.26686
2023-05-07,25.07331
2023-05-08,38.8563
2023-05-09,43.18181
2023-05-10,38.56304
2023-05-11,42.52199
2023-05-12,43.32844
2023-05-13,28.07917
2023-05-14,27.93255
2023-05-15,44.79472
2023-05-16,42.22873
2023-05-17,37.53665
2023-05-18,39.80938
2023-05-19,37.09677
2023-05-20,25.65982
2023-05-21,23.38709
2023-05-22,40.24926
2023-05-23,41.12903
2023-05-24,40.76246
2023-05-25,40.39589
2023-05-26,38.12316
2023-05-27,26.83284
2023-05-28,25.14662
2023-05-29,30.8651
