date,삼성전자우선주
2020-12-20,4.04222
2020-12-21,56.33527
2020-12-22,51.71505
2020-12-23,59.23665
2020-12-24,71.45808
2020-12-25,7.82102
2020-12-26,5.3214
2020-12-27,4.90448
2020-12-28,72.3753
2020-12-29,64.69451
2020-12-30,67.57504
2020-12-31,13.25614
2021-01-01,4.34733
2021-01-02,3.71247
2021-01-03,3.64804
2021-01-04,68.94708
2021-01-05,65.42791
2021-01-06,62.99651
2021-01-07,59.70095
2021-01-08,76.8117
2021-01-09,8.78941
2021-01-10,5.87666
2021-01-11,100.0
2021-01-12,80.15084
2021-01-13,70.14099
2021-01-14,63.15191
2021-01-15,59.01303
2021-01-16,5.94299
2021-01-17,4.09338
2021-01-18,67.29646
2021-01-19,73.12765
2021-01-20,60.36234
2021-01-21,56.93602
2021-01-22,57.43253
2021-01-23,5.48627
2021-01-24,3.90956
2021-01-25,59.35794
2021-01-26,53.31829
2021-01-27,50.93427
2021-01-28,53.71437
2021-01-29,57.06678
2021-01-30,5.70421
2021-01-31,3.8944
2021-02-01,54.552
2021-02-02,51.10104
2021-02-03,44.51751
2021-02-04,41.74499
2021-02-05,41.26932
2021-02-06,4.01
2021-02-07,2.68344
2021-02-08,38.10453
2021-02-09,37.47346
2021-02-10,33.54116
2021-02-11,3.89061
2021-02-12,2.8161
2021-02-13,2.59248
2021-02-14,2.60764
2021-02-15,41.40388
2021-02-16,40.49992
2021-02-17,35.54616
2021-02-18,34.56261
2021-02-19,36.50128
2021-02-20,4.10286
2021-02-21,3.09278
2021-02-22,37.59854
2021-02-23,35.65228
2021-02-24,37.89417
2021-02-25,39.55427
2021-02-26,33.81784
2021-02-27,3.67268
2021-02-28,3.73521
2021-03-01,3.66699
2021-03-02,33.34786
2021-03-03,31.41676
2021-03-04,28.92283
2021-03-05,29.83247
2021-03-06,3.16858
2021-03-07,2.87105
2021-03-08,28.70868
2021-03-09,30.21149
2021-03-10,29.96513
2021-03-11,29.67328
2021-03-12,28.56466
2021-03-13,3.2766
2021-03-14,2.58679
2021-03-15,28.80154
2021-03-16,28.36946
2021-03-17,27.02395
2021-03-18,28.54949
2021-03-19,25.09854
2021-03-20,3.07572
2021-03-21,2.47498
2021-03-22,27.56026
2021-03-23,25.4624
2021-03-24,24.30829
2021-03-25,25.87553
2021-03-26,24.29502
2021-03-27,3.07572
2021-03-28,2.45603
2021-03-29,26.71315
2021-03-30,25.97028
2021-03-31,24.03161
2021-04-01,25.20087
2021-04-02,28.80723
2021-04-03,3.7011
2021-04-04,3.35809
2021-04-05,31.64228
2021-04-06,34.56071
2021-04-07,32.21459
2021-04-08,27.41623
2021-04-09,27.0031
2021-04-10,3.43579
2021-04-11,2.62659
2021-04-12,26.73021
2021-04-13,28.45664
2021-04-14,27.95254
2021-04-15,25.76182
2021-04-16,26.86097
2021-04-17,3.68784
2021-04-18,3.04351
2021-04-19,29.06496
2021-04-20,29.97081
2021-04-21,27.34043
2021-04-22,27.51099
2021-04-23,27.44087
2021-04-24,3.83755
2021-04-25,3.15532
2021-04-26,31.40729
2021-04-27,27.75735
2021-04-28,28.91904
2021-04-29,31.14766
2021-04-30,28.38083
2021-05-01,4.15403
2021-05-02,3.35999
2021-05-03,33.47293
2021-05-04,30.437
2021-05-05,6.26326
2021-05-06,30.15842
2021-05-07,29.29047
2021-05-08,4.84953
2021-05-09,3.84323
2021-05-10,35.75272
2021-05-11,32.14827
2021-05-12,35.48741
2021-05-13,37.71793
2021-05-14,37.47725
2021-05-15,4.48756
2021-05-16,3.94746
2021-05-17,32.8684
2021-05-18,31.92844
2021-05-19,4.77562
2021-05-20,29.859
2021-05-21,32.0952
2021-05-22,3.90388
2021-05-23,3.1989
2021-05-24,30.72695
2021-05-25,29.83436
2021-05-26,28.44716
2021-05-27,29.96134
2021-05-28,29.52546
2021-05-29,3.57982
2021-05-30,2.72892
2021-05-31,28.30313
2021-06-01,30.69284
2021-06-02,28.95315
2021-06-03,40.42412
2021-06-04,32.37189
2021-06-05,3.97968
2021-06-06,2.9677
2021-06-07,32.30556
2021-06-08,31.17798
2021-06-09,29.72634
2021-06-10,28.56466
2021-06-11,30.74022
2021-06-12,3.56655
2021-06-13,2.96012
2021-06-14,29.29237
2021-06-15,29.50651
2021-06-16,30.95626
2021-06-17,28.73521
2021-06-18,27.25894
2021-06-19,3.07951
2021-06-20,2.33853
2021-06-21,27.67207
2021-06-22,28.01318
2021-06-23,26.27728
2021-06-24,31.66502
2021-06-25,32.03077
2021-06-26,3.28797
2021-06-27,2.26652
2021-06-28,29.09718
2021-06-29,25.32026
2021-06-30,24.87492
2021-07-01,23.00257
2021-07-02,21.94701
2021-07-03,2.51857
2021-07-04,1.91782
2021-07-05,23.29252
2021-07-06,23.32474
2021-07-07,23.22051
2021-07-08,23.44413
2021-07-09,27.24567
2021-07-10,3.23681
2021-07-11,2.58679
2021-07-12,25.02463
2021-07-13,23.47445
2021-07-14,22.20474
2021-07-15,24.20785
2021-07-16,21.32542
2021-07-17,2.45034
2021-07-18,1.99173
2021-07-19,20.82322
2021-07-20,22.08724
2021-07-21,22.48142
2021-07-22,25.45103
2021-07-23,22.70315
2021-07-24,2.75735
2021-07-25,1.79085
2021-07-26,20.39304
2021-07-27,20.08224
2021-07-28,19.94769
2021-07-29,21.45997
2021-07-30,18.57565
2021-07-31,2.48067
2021-08-01,1.72263
2021-08-02,20.82512
2021-08-03,28.0473
2021-08-04,32.8286
2021-08-05,29.76993
2021-08-06,26.22233
2021-08-07,3.36567
2021-08-08,2.65312
2021-08-09,29.45914
2021-08-10,27.81799
2021-08-11,28.18943
2021-08-12,32.5974
2021-08-13,43.8637
2021-08-14,5.39531
2021-08-15,3.83376
2021-08-16,6.9815
2021-08-17,36.28524
2021-08-18,37.47536
2021-08-19,34.11726
2021-08-20,33.00295
2021-08-21,3.90198
2021-08-22,3.04161
2021-08-23,31.90191
2021-08-24,37.55116
2021-08-25,35.0667
2021-08-26,29.12371
2021-08-27,26.55776
2021-08-28,3.00181
2021-08-29,2.34232
2021-08-30,26.17874
2021-08-31,27.28358
2021-09-01,27.98097
2021-09-02,24.2647
2021-09-03,25.44534
2021-09-04,3.30503
2021-09-05,2.67965
2021-09-06,29.52926
2021-09-07,23.91221
2021-09-08,24.39546
2021-09-09,24.22869
2021-09-10,24.02592
2021-09-11,2.7763
2021-09-12,2.11681
2021-09-13,23.40054
2021-09-14,25.34869
2021-09-15,23.4176
2021-09-16,21.10559
2021-09-17,20.9483
2021-09-18,2.52046
2021-09-19,1.61082
2021-09-20,1.5786
2021-09-21,1.79275
2021-09-22,1.91403
2021-09-23,22.52122
2021-09-24,21.19087
2021-09-25,2.47119
2021-09-26,1.71315
2021-09-27,21.8333
2021-09-28,20.25848
2021-09-29,27.31579
2021-09-30,25.37522
2021-10-01,24.35377
2021-10-02,2.77251
2021-10-03,1.94436
2021-10-04,4.23741
2021-10-05,28.19132
2021-10-06,27.45792
2021-10-07,25.90585
2021-10-08,25.47566
2021-10-09,2.75735
2021-10-10,2.10733
2021-10-11,3.73521
2021-10-12,26.3853
2021-10-13,25.4605
2021-10-14,22.93624
2021-10-15,23.34937
2021-10-16,2.82368
2021-10-17,1.75674
2021-10-18,20.09172
2021-10-19,19.60468
2021-10-20,18.8258
2021-10-21,18.17768
2021-10-22,17.19792
2021-10-23,2.1187
2021-10-24,1.67525
2021-10-25,18.7879
2021-10-26,19.93632
2021-10-27,18.17768
2021-10-28,19.97991
2021-10-29,18.80874
2021-10-30,2.20209
2021-10-31,1.52933
2021-11-01,19.69185
2021-11-02,22.96278
2021-11-03,19.62932
2021-11-04,20.36651
2021-11-05,17.7456
2021-11-06,2.02774
2021-11-07,1.51228
2021-11-08,17.70201
2021-11-09,17.19034
2021-11-10,15.53403
2021-11-11,15.91115
2021-11-12,16.79805
2021-11-13,1.98226
2021-11-14,1.63356
2021-11-15,18.7102
2021-11-16,17.63568
2021-11-17,16.20868
2021-11-18,16.10635
2021-11-19,16.18215
2021-11-20,2.15092
2021-11-21,1.45163
2021-11-22,29.552
2021-11-23,25.31458
2021-11-24,22.7979
2021-11-25,19.16691
2021-11-26,16.49674
2021-11-27,2.20209
2021-11-28,1.55018
2021-11-29,19.26356
2021-11-30,20.8308
2021-12-01,29.04222
2021-12-02,27.73082
2021-12-03,23.82125
2021-12-04,2.25325
2021-12-05,1.8117
2021-12-06,25.42828
2021-12-07,26.40236
2021-12-08,26.31519
2021-12-09,24.40683
2021-12-10,21.16244
2021-12-11,2.16229
2021-12-12,1.6203
2021-12-13,21.92616
2021-12-14,18.83148
2021-12-15,18.89023
2021-12-16,19.61984
2021-12-17,17.49166
2021-12-18,1.89129
2021-12-19,1.24696
2021-12-20,17.359
2021-12-21,18.90918
2021-12-22,20.84975
2021-12-23,22.36393
2021-12-24,21.76318
2021-12-25,2.25894
2021-12-26,2.041
2021-12-27,19.31663
2021-12-28,19.12143
2021-12-29,17.28888
2021-12-30,16.17836
2021-12-31,5.64357
2022-01-01,1.46111
2022-01-02,1.37204
2022-01-03,17.4765
2022-01-04,16.65782
2022-01-05,15.92631
2022-01-06,15.83914
2022-01-07,18.46194
2022-01-08,2.06943
2022-01-09,1.35119
2022-01-10,14.8916
2022-01-11,16.69003
2022-01-12,18.64008
2022-01-13,15.14933
2022-01-14,13.39637
2022-01-15,1.58808
2022-01-16,1.1958
2022-01-17,12.60422
2022-01-18,12.31617
2022-01-19,12.4602
2022-01-20,13.66547
2022-01-21,13.44564
2022-01-22,1.67715
2022-01-23,1.29434
2022-01-24,13.43427
2022-01-25,14.65281
2022-01-26,14.52584
2022-01-27,17.35521
2022-01-28,18.21179
2022-01-29,2.05048
2022-01-30,1.29434
2022-01-31,1.33414
2022-02-01,1.40236
2022-02-02,1.51228
2022-02-03,16.0874
2022-02-04,14.6585
2022-02-05,1.98984
2022-02-06,1.37583
2022-02-07,13.1159
2022-02-08,13.02683
2022-02-09,12.51137
2022-02-10,13.61241
2022-02-11,12.97945
2022-02-12,1.58239
2022-02-13,1.07261
2022-02-14,12.05844
2022-02-15,12.27258
2022-02-16,13.19928
2022-02-17,12.83732
2022-02-18,11.42738
2022-02-19,1.34361
2022-02-20,0.91911
2022-02-21,11.34399
2022-02-22,10.85695
2022-02-23,11.27198
2022-02-24,12.70466
2022-02-25,13.07421
2022-02-26,1.57481
2022-02-27,1.14842
2022-02-28,11.90115
2022-03-01,2.17745
2022-03-02,11.63583
2022-03-03,12.30859
2022-03-04,10.85885
2022-03-05,1.56723
2022-03-06,1.09725
2022-03-07,13.14432
2022-03-08,13.14812
2022-03-09,2.20398
2022-03-10,13.17465
2022-03-11,11.56193
2022-03-12,1.55776
2022-03-13,1.3095
2022-03-14,12.14751
2022-03-15,10.96497
2022-03-16,11.59604
2022-03-17,13.54987
2022-03-18,11.31177
2022-03-19,1.60513
2022-03-20,1.17116
2022-03-21,10.68071
2022-03-22,10.93465
2022-03-23,10.76978
2022-03-24,10.27516
2022-03-25,10.82853
2022-03-26,1.33793
2022-03-27,1.21475
2022-03-28,11.26629
2022-03-29,11.18291
2022-03-30,11.17912
2022-03-31,11.26061
2022-04-01,10.13872
2022-04-02,1.34551
2022-04-03,0.97786
2022-04-04,10.76409
2022-04-05,10.30738
2022-04-06,9.93026
2022-04-07,11.7249
2022-04-08,11.58846
2022-04-09,1.41373
2022-04-10,1.05556
2022-04-11,10.6068
2022-04-12,11.35157
2022-04-13,12.62318
2022-04-14,11.52402
2022-04-15,12.16456
2022-04-16,1.74727
2022-04-17,1.25265
2022-04-18,11.5335
2022-04-19,11.93147
2022-04-20,11.0711
2022-04-21,11.61688
2022-04-22,10.34338
2022-04-23,1.33224
2022-04-24,1.16358
2022-04-25,11.86325
2022-04-26,12.10771
2022-04-27,13.35468
2022-04-28,13.01356
2022-04-29,14.46899
2022-04-30,1.80033
2022-05-01,1.28107
2022-05-02,12.19299
2022-05-03,12.77857
2022-05-04,12.21952
2022-05-05,2.19261
2022-05-06,11.02751
2022-05-07,1.3095
2022-05-08,1.02145
2022-05-09,10.93844
2022-05-10,11.23597
2022-05-11,11.03509
2022-05-12,11.15069
2022-05-13,12.12666
2022-05-14,1.58239
2022-05-15,1.0025
2022-05-16,12.4602
2022-05-17,13.36984
2022-05-18,13.80192
2022-05-19,12.61181
2022-05-20,13.0761
2022-05-21,1.55965
2022-05-22,1.08399
2022-05-23,11.9978
2022-05-24,10.57459
2022-05-25,11.10711
2022-05-26,10.77167
2022-05-27,10.36423
2022-05-28,1.10483
2022-05-29,0.91343
2022-05-30,10.7622
2022-05-31,10.69019
2022-06-01,1.97278
2022-06-02,8.82542
2022-06-03,9.26697
2022-06-04,1.10104
2022-06-05,0.71823
2022-06-06,1.1541
2022-06-07,8.12803
2022-06-08,8.94102
2022-06-09,9.07178
2022-06-10,8.87848
2022-06-11,1.44216
2022-06-12,0.96459
2022-06-13,10.62007
2022-06-14,11.48423
2022-06-15,11.23029
2022-06-16,12.44504
2022-06-17,12.97187
2022-06-18,1.7738
2022-06-19,1.17116
2022-06-20,11.86893
2022-06-21,11.38947
2022-06-22,10.93655
2022-06-23,11.19996
2022-06-24,11.73817
2022-06-25,1.43079
2022-06-26,0.99681
2022-06-27,12.10582
2022-06-28,11.32315
2022-06-29,9.86772
2022-06-30,9.92078
2022-07-01,9.98521
2022-07-02,1.1939
2022-07-03,0.86984
2022-07-04,10.02312
2022-07-05,10.29601
2022-07-06,10.24295
2022-07-07,11.38947
2022-07-08,11.07678
2022-07-09,1.1958
2022-07-10,0.84331
2022-07-11,9.81655
2022-07-12,9.14948
2022-07-13,9.47354
2022-07-14,8.99408
2022-07-15,11.07868
2022-07-16,1.3853
2022-07-17,0.8471
2022-07-18,13.36795
2022-07-19,11.8045
2022-07-20,11.62446
2022-07-21,11.64721
2022-07-22,10.32443
2022-07-23,1.06882
2022-07-24,0.72013
2022-07-25,10.26
2022-07-26,9.71611
2022-07-27,9.23476
2022-07-28,10.76409
2022-07-29,10.19367
2022-07-30,1.09346
2022-07-31,0.76182
2022-08-01,9.60999
2022-08-02,8.90501
2022-08-03,8.99408
2022-08-04,9.13621
2022-08-05,8.87469
2022-08-06,1.12947
2022-08-07,0.71255
2022-08-08,8.65297
2022-08-09,8.60938
2022-08-10,8.47483
2022-08-11,9.57966
2022-08-12,10.20315
2022-08-13,1.24886
2022-08-14,0.74476
2022-08-15,1.08967
2022-08-16,10.25053
2022-08-17,9.06799
2022-08-18,8.72498
2022-08-19,8.52031
2022-08-20,0.9608
2022-08-21,0.72202
2022-08-22,8.2171
2022-08-23,8.07117
2022-08-24,8.15835
2022-08-25,8.23794
2022-08-26,7.97263
2022-08-27,0.93048
2022-08-28,0.63485
2022-08-29,8.30996
2022-08-30,8.15835
2022-08-31,7.89493
2022-09-01,7.34346
2022-09-02,7.3283
2022-09-03,0.90964
2022-09-04,0.67465
2022-09-05,7.23923
2022-09-06,7.21649
2022-09-07,7.56708
2022-09-08,7.39652
2022-09-09,0.97597
2022-09-10,0.63295
2022-09-11,0.63674
2022-09-12,0.86984
2022-09-13,10.07239
2022-09-14,9.03767
2022-09-15,8.20762
2022-09-16,7.5197
2022-09-17,1.22233
2022-09-18,0.78835
2022-09-19,7.6372
2022-09-20,7.26576
2022-09-21,7.33399
2022-09-22,8.3687
2022-09-23,8.27584
2022-09-24,1.24507
2022-09-25,0.74097
2022-09-26,8.7932
2022-09-27,8.7553
2022-09-28,9.28593
2022-09-29,8.73067
2022-09-30,8.24363
2022-10-01,1.13326
2022-10-02,0.91153
2022-10-03,1.27349
2022-10-04,9.64789
2022-10-05,10.67313
2022-10-06,9.58535
2022-10-07,8.99787
2022-10-08,0.97218
2022-10-09,0.64243
2022-10-10,1.03092
2022-10-11,7.80397
2022-10-12,7.83808
2022-10-13,7.11226
2022-10-14,7.76417
2022-10-15,1.02334
2022-10-16,0.76561
2022-10-17,8.0219
2022-10-18,7.8305
2022-10-19,7.21838
2022-10-20,6.53236
2022-10-21,6.35422
2022-10-22,0.89258
2022-10-23,0.53441
2022-10-24,7.48938
2022-10-25,7.37757
2022-10-26,8.0219
2022-10-27,8.75151
2022-10-28,7.45717
2022-10-29,0.88121
2022-10-30,0.51167
2022-10-31,8.28153
2022-11-01,8.62644
2022-11-02,8.27016
2022-11-03,7.92146
2022-11-04,7.14827
2022-11-05,0.84141
2022-11-06,0.55715
2022-11-07,7.78123
2022-11-08,10.01932
2022-11-09,9.92836
2022-11-10,8.44261
2022-11-11,11.62825
2022-11-12,1.33035
2022-11-13,0.87174
2022-11-14,8.93912
2022-11-15,8.95429
2022-11-16,8.74962
2022-11-17,8.04085
2022-11-18,7.96126
2022-11-19,0.81678
2022-11-20,0.57989
2022-11-21,6.9417
2022-11-22,6.44519
2022-11-23,7.04972
2022-11-24,6.62712
2022-11-25,5.8236
2022-11-26,0.62537
2022-11-27,0.51167
2022-11-28,5.73832
2022-11-29,6.11923
2022-11-30,6.68018
2022-12-01,7.66942
2022-12-02,5.83687
2022-12-03,0.60453
2022-12-04,0.45103
2022-12-05,6.12681
2022-12-06,5.50712
2022-12-07,5.71179
2022-12-08,5.4768
2022-12-09,6.46793
2022-12-10,0.79404
2022-12-11,0.50788
2022-12-12,5.61135
2022-12-13,5.80654
2022-12-14,6.08512
2022-12-15,5.10536
2022-12-16,5.12621
2022-12-17,0.63674
2022-12-18,0.45482
2022-12-19,5.18685
2022-12-20,4.84005
2022-12-21,4.92722
2022-12-22,5.27592
2022-12-23,4.77941
2022-12-24,0.64432
2022-12-25,0.36196
2022-12-26,5.02956
2022-12-27,5.10536
2022-12-28,5.2835
2022-12-29,5.11673
2022-12-30,2.5053
2022-12-31,0.57421
2023-01-01,0.4207
2023-01-02,5.4749
2023-01-03,5.57724
2023-01-04,6.9796
2023-01-05,7.10278
2023-01-06,6.89243
2023-01-07,0.85278
2023-01-08,0.53441
2023-01-09,7.64288
2023-01-10,6.87727
2023-01-11,6.22536
2023-01-12,5.88235
2023-01-13,6.1306
2023-01-14,0.73339
2023-01-15,0.50219
2023-01-16,6.21399
2023-01-17,5.29866
2023-01-18,4.94996
2023-01-19,5.21338
2023-01-20,4.93101
2023-01-21,0.67465
2023-01-22,0.45861
2023-01-23,0.51735
2023-01-24,0.60074
2023-01-25,7.14637
2023-01-26,7.12363
2023-01-27,7.79449
2023-01-28,1.08209
2023-01-29,0.8092
2023-01-30,6.62522
2023-01-31,6.36749
2023-02-01,6.76735
2023-02-02,7.34346
2023-02-03,6.69913
2023-02-04,0.86416
2023-02-05,0.51925
2023-02-06,5.66252
2023-02-07,5.99226
2023-02-08,7.02698
2023-02-09,6.38834
2023-02-10,5.70042
2023-02-11,0.74666
2023-02-12,0.48324
2023-02-13,5.71369
2023-02-14,5.88235
2023-02-15,5.11673
2023-02-16,6.26326
2023-02-17,5.10347
2023-02-18,0.67465
2023-02-19,0.4984
2023-02-20,5.34414
2023-02-21,5.10726
2023-02-22,4.59369
2023-02-23,5.11863
2023-02-24,4.56905
2023-02-25,0.54578
2023-02-26,0.39607
2023-02-27,4.63728
2023-02-28,4.96134
2023-03-01,0.98355
2023-03-02,5.23802
2023-03-03,4.78888
2023-03-04,0.52114
2023-03-05,0.48893
2023-03-06,5.4389
2023-03-07,4.95755
2023-03-08,4.69792
2023-03-09,4.57853
2023-03-10,4.23362
2023-03-11,0.54957
2023-03-12,0.4207
2023-03-13,5.22665
2023-03-14,4.55579
2023-03-15,5.4768
2023-03-16,4.87037
2023-03-17,5.50902
2023-03-18,0.70497
2023-03-19,0.36196
2023-03-20,4.86658
2023-03-21,5.13568
2023-03-22,5.73453
2023-03-23,5.74022
2023-03-24,5.57724
2023-03-25,0.6936
2023-03-26,0.44345
2023-03-27,4.75477
2023-03-28,4.88364
2023-03-29,4.83815
2023-03-30,5.84445
2023-03-31,5.79707
2023-04-01,0.73529
2023-04-02,0.50788
2023-04-03,5.3593
2023-04-04,5.17359
2023-04-05,5.14326
2023-04-06,4.56905
2023-04-07,7.42495
2023-04-08,0.9229
2023-04-09,0.63864
2023-04-10,7.39463
2023-04-11,7.11036
2023-04-12,6.66502
2023-04-13,5.92783
2023-04-14,6.1325
2023-04-15,0.7296
2023-04-16,0.50219
2023-04-17,5.63409
2023-04-18,5.44458
2023-04-19,5.42942
2023-04-20,4.94049
2023-04-21,5.41616
2023-04-22,0.67275
2023-04-23,0.45292
2023-04-24,5.13568
2023-04-25,5.04093
2023-04-26,5.59619
2023-04-27,5.68905
2023-04-28,5.54123
2023-04-29,0.64812
2023-04-30,0.5003
2023-05-01,1.65251
2023-05-02,5.31193
2023-05-03,4.51978
2023-05-04,4.43261
2023-05-05,0.72581
2023-05-06,0.57231
2023-05-07,0.39607
2023-05-08,5.04472
2023-05-09,5.10536
2023-05-10,4.77562
2023-05-11,4.85332
2023-05-12,4.31701
2023-05-13,0.45482
2023-05-14,0.35248
2023-05-15,4.44966
2023-05-16,4.84005
2023-05-17,5.09968
2023-05-18,5.68715
2023-05-19,7.78881
2023-05-20,0.97597
2023-05-21,0.6557
2023-05-22,7.26008
2023-05-23,6.54184
2023-05-24,5.72127
2023-05-25,7.34346
2023-05-26,9.75401
2023-05-27,1.15031
2023-05-28,0.86984
