date,장외주식거래
2020-09-13,10.73943
2020-09-14,22.35915
2020-09-15,27.64084
2020-09-16,25.35211
2020-09-17,18.1338
2020-09-18,15.49295
2020-09-19,7.92253
2020-09-20,7.92253
2020-09-21,11.44366
2020-09-22,12.5
2020-09-23,17.07746
2020-09-24,14.61267
2020-09-25,13.38028
2020-09-26,7.57042
2020-09-27,8.09859
2020-09-28,16.37323
2020-09-29,10.21126
2020-09-30,3.16901
2020-10-01,4.22535
2020-10-02,4.22535
2020-10-03,5.98591
2020-10-04,3.16901
2020-10-05,12.5
2020-10-06,14.96478
2020-10-07,13.73239
2020-10-08,14.78873
2020-10-09,7.2183
2020-10-10,4.92957
2020-10-11,6.69014
2020-10-12,16.02112
2020-10-13,15.49295
2020-10-14,16.9014
2020-10-15,17.78169
2020-10-16,11.09154
2020-10-17,5.98591
2020-10-18,2.11267
2020-10-19,7.39436
2020-10-20,8.62676
2020-10-21,12.5
2020-10-22,11.09154
2020-10-23,8.27464
2020-10-24,4.57746
2020-10-25,4.04929
2020-10-26,9.50704
2020-10-27,7.74647
2020-10-28,11.09154
2020-10-29,8.4507
2020-10-30,9.68309
2020-10-31,4.92957
2020-11-01,4.92957
2020-11-02,10.03521
2020-11-03,11.79577
2020-11-04,9.33098
2020-11-05,10.73943
2020-11-06,10.38732
2020-11-07,5.98591
2020-11-08,6.51408
2020-11-09,12.32394
2020-11-10,12.32394
2020-11-11,13.55633
2020-11-12,8.97887
2020-11-13,11.2676
2020-11-14,3.52112
2020-11-15,3.69718
2020-11-16,9.68309
2020-11-17,12.14788
2020-11-18,14.61267
2020-11-19,9.85915
2020-11-20,9.50704
2020-11-21,4.75352
2020-11-22,5.10563
2020-11-23,11.44366
2020-11-24,11.09154
2020-11-25,14.26056
2020-11-26,10.56338
2020-11-27,13.55633
2020-11-28,7.04225
2020-11-29,6.69014
2020-11-30,10.38732
2020-12-01,13.55633
2020-12-02,13.20422
2020-12-03,15.3169
2020-12-04,10.73943
2020-12-05,2.99295
2020-12-06,5.98591
2020-12-07,12.85211
2020-12-08,11.79577
2020-12-09,12.67605
2020-12-10,13.73239
2020-12-11,12.85211
2020-12-12,7.92253
2020-12-13,6.69014
2020-12-14,11.44366
2020-12-15,10.56338
2020-12-16,13.38028
2020-12-17,15.84507
2020-12-18,15.49295
2020-12-19,5.6338
2020-12-20,6.16197
2020-12-21,12.14788
2020-12-22,9.85915
2020-12-23,14.0845
2020-12-24,12.5
2020-12-25,7.92253
2020-12-26,5.10563
2020-12-27,4.75352
2020-12-28,13.73239
2020-12-29,12.5
2020-12-30,10.73943
2020-12-31,8.62676
2021-01-01,5.80985
2021-01-02,6.69014
2021-01-03,9.50704
2021-01-04,19.01408
2021-01-05,20.59859
2021-01-06,20.24647
2021-01-07,19.89436
2021-01-08,15.66901
2021-01-09,9.50704
2021-01-10,8.27464
2021-01-11,19.54225
2021-01-12,17.95774
2021-01-13,15.3169
2021-01-14,21.12676
2021-01-15,15.3169
2021-01-16,6.86619
2021-01-17,10.21126
2021-01-18,15.3169
2021-01-19,25.35211
2021-01-20,23.23943
2021-01-21,27.8169
2021-01-22,24.11971
2021-01-23,16.19718
2021-01-24,11.44366
2021-01-25,22.71126
2021-01-26,21.12676
2021-01-27,20.07042
2021-01-28,17.78169
2021-01-29,14.96478
2021-01-30,6.51408
2021-01-31,7.2183
2021-02-01,13.02816
2021-02-02,12.5
2021-02-03,13.02816
2021-02-04,11.79577
2021-02-05,12.32394
2021-02-06,6.69014
2021-02-07,6.51408
2021-02-08,12.32394
2021-02-09,13.73239
2021-02-10,14.96478
2021-02-11,8.27464
2021-02-12,13.20422
2021-02-13,17.78169
2021-02-14,11.79577
2021-02-15,20.9507
2021-02-16,19.36619
2021-02-17,21.83098
2021-02-18,19.01408
2021-02-19,22.53521
2021-02-20,9.15492
2021-02-21,7.74647
2021-02-22,15.49295
2021-02-23,11.79577
2021-02-24,12.32394
2021-02-25,14.78873
2021-02-26,11.44366
2021-02-27,5.28169
2021-02-28,4.92957
2021-03-01,8.4507
2021-03-02,14.0845
2021-03-03,8.62676
2021-03-04,12.14788
2021-03-05,13.20422
2021-03-06,3.69718
2021-03-07,4.4014
2021-03-08,10.91549
2021-03-09,14.0845
2021-03-10,17.78169
2021-03-11,15.49295
2021-03-12,18.83802
2021-03-13,7.2183
2021-03-14,10.03521
2021-03-15,18.83802
2021-03-16,16.72535
2021-03-17,18.83802
2021-03-18,27.8169
2021-03-19,23.94366
2021-03-20,9.50704
2021-03-21,10.03521
2021-03-22,18.30985
2021-03-23,16.9014
2021-03-24,15.66901
2021-03-25,16.72535
2021-03-26,15.14084
2021-03-27,7.74647
2021-03-28,7.39436
2021-03-29,11.09154
2021-03-30,13.55633
2021-03-31,11.97183
2021-04-01,17.25352
2021-04-02,12.67605
2021-04-03,6.16197
2021-04-04,6.69014
2021-04-05,11.09154
2021-04-06,14.96478
2021-04-07,19.19014
2021-04-08,14.0845
2021-04-09,11.09154
2021-04-10,5.98591
2021-04-11,5.80985
2021-04-12,17.42957
2021-04-13,17.60563
2021-04-14,20.24647
2021-04-15,22.53521
2021-04-16,19.89436
2021-04-17,10.73943
2021-04-18,7.2183
2021-04-19,15.3169
2021-04-20,18.83802
2021-04-21,20.9507
2021-04-22,15.14084
2021-04-23,15.3169
2021-04-24,6.51408
2021-04-25,8.80281
2021-04-26,20.24647
2021-04-27,19.19014
2021-04-28,17.78169
2021-04-29,19.89436
2021-04-30,15.14084
2021-05-01,6.33802
2021-05-02,8.27464
2021-05-03,16.72535
2021-05-04,12.14788
2021-05-05,11.09154
2021-05-06,13.73239
2021-05-07,11.61971
2021-05-08,3.16901
2021-05-09,6.33802
2021-05-10,13.20422
2021-05-11,10.91549
2021-05-12,10.21126
2021-05-13,9.33098
2021-05-14,9.68309
2021-05-15,5.80985
2021-05-16,4.22535
2021-05-17,10.03521
2021-05-18,10.73943
2021-05-19,5.28169
2021-05-20,10.03521
2021-05-21,9.33098
2021-05-22,4.04929
2021-05-23,4.75352
2021-05-24,8.27464
2021-05-25,10.38732
2021-05-26,11.61971
2021-05-27,11.2676
2021-05-28,11.44366
2021-05-29,5.80985
2021-05-30,6.33802
2021-05-31,13.38028
2021-06-01,12.85211
2021-06-02,12.32394
2021-06-03,15.14084
2021-06-04,13.55633
2021-06-05,8.27464
2021-06-06,5.45774
2021-06-07,14.61267
2021-06-08,8.27464
2021-06-09,12.14788
2021-06-10,14.26056
2021-06-11,11.2676
2021-06-12,6.16197
2021-06-13,5.10563
2021-06-14,11.61971
2021-06-15,10.03521
2021-06-16,16.19718
2021-06-17,11.61971
2021-06-18,15.3169
2021-06-19,5.28169
2021-06-20,4.4014
2021-06-21,13.20422
2021-06-22,14.26056
2021-06-23,17.42957
2021-06-24,12.67605
2021-06-25,14.43661
2021-06-26,4.92957
2021-06-27,4.92957
2021-06-28,11.44366
2021-06-29,16.19718
2021-06-30,13.90845
2021-07-01,10.91549
2021-07-02,9.50704
2021-07-03,6.16197
2021-07-04,5.98591
2021-07-05,11.2676
2021-07-06,13.55633
2021-07-07,12.32394
2021-07-08,12.32394
2021-07-09,14.0845
2021-07-10,7.92253
2021-07-11,5.45774
2021-07-12,13.20422
2021-07-13,12.5
2021-07-14,12.14788
2021-07-15,14.43661
2021-07-16,11.79577
2021-07-17,5.28169
2021-07-18,4.04929
2021-07-19,10.21126
2021-07-20,11.61971
2021-07-21,12.85211
2021-07-22,15.14084
2021-07-23,14.43661
2021-07-24,4.57746
2021-07-25,5.98591
2021-07-26,13.20422
2021-07-27,19.89436
2021-07-28,15.66901
2021-07-29,14.61267
2021-07-30,8.80281
2021-07-31,4.04929
2021-08-01,4.4014
2021-08-02,10.91549
2021-08-03,16.72535
2021-08-04,16.19718
2021-08-05,16.54929
2021-08-06,20.24647
2021-08-07,6.33802
2021-08-08,8.80281
2021-08-09,17.60563
2021-08-10,16.02112
2021-08-11,13.55633
2021-08-12,17.95774
2021-08-13,17.60563
2021-08-14,7.2183
2021-08-15,5.45774
2021-08-16,12.5
2021-08-17,12.32394
2021-08-18,17.95774
2021-08-19,19.36619
2021-08-20,16.19718
2021-08-21,6.51408
2021-08-22,4.04929
2021-08-23,13.20422
2021-08-24,18.83802
2021-08-25,15.14084
2021-08-26,20.42253
2021-08-27,15.49295
2021-08-28,7.04225
2021-08-29,6.86619
2021-08-30,13.38028
2021-08-31,17.25352
2021-09-01,18.48591
2021-09-02,18.1338
2021-09-03,15.3169
2021-09-04,5.6338
2021-09-05,5.80985
2021-09-06,13.55633
2021-09-07,17.07746
2021-09-08,17.25352
2021-09-09,12.85211
2021-09-10,13.02816
2021-09-11,5.80985
2021-09-12,5.98591
2021-09-13,10.91549
2021-09-14,11.09154
2021-09-15,12.85211
2021-09-16,13.55633
2021-09-17,15.66901
2021-09-18,5.10563
2021-09-19,2.28873
2021-09-20,2.99295
2021-09-21,3.52112
2021-09-22,3.69718
2021-09-23,12.67605
2021-09-24,12.14788
2021-09-25,3.34507
2021-09-26,8.4507
2021-09-27,9.50704
2021-09-28,12.32394
2021-09-29,16.37323
2021-09-30,10.03521
2021-10-01,11.09154
2021-10-02,2.99295
2021-10-03,3.34507
2021-10-04,4.4014
2021-10-05,10.73943
2021-10-06,9.85915
2021-10-07,12.14788
2021-10-08,10.73943
2021-10-09,2.64084
2021-10-10,4.04929
2021-10-11,3.34507
2021-10-12,8.80281
2021-10-13,9.68309
2021-10-14,11.61971
2021-10-15,11.2676
2021-10-16,3.87323
2021-10-17,4.22535
2021-10-18,10.03521
2021-10-19,8.97887
2021-10-20,10.91549
2021-10-21,14.0845
2021-10-22,9.50704
2021-10-23,3.69718
2021-10-24,4.22535
2021-10-25,9.50704
2021-10-26,11.44366
2021-10-27,14.0845
2021-10-28,7.92253
2021-10-29,10.38732
2021-10-30,4.4014
2021-10-31,3.87323
2021-11-01,10.21126
2021-11-02,12.67605
2021-11-03,13.02816
2021-11-04,9.33098
2021-11-05,10.38732
2021-11-06,4.57746
2021-11-07,4.4014
2021-11-08,10.73943
2021-11-09,7.57042
2021-11-10,9.50704
2021-11-11,8.97887
2021-11-12,9.15492
2021-11-13,3.87323
2021-11-14,3.52112
2021-11-15,9.15492
2021-11-16,9.15492
2021-11-17,10.56338
2021-11-18,12.85211
2021-11-19,12.32394
2021-11-20,5.10563
2021-11-21,6.69014
2021-11-22,11.2676
2021-11-23,10.56338
2021-11-24,13.20422
2021-11-25,10.03521
2021-11-26,6.51408
2021-11-27,4.22535
2021-11-28,2.46478
2021-11-29,8.80281
2021-11-30,9.50704
2021-12-01,10.03521
2021-12-02,11.44366
2021-12-03,8.4507
2021-12-04,2.11267
2021-12-05,4.57746
2021-12-06,7.2183
2021-12-07,9.33098
2021-12-08,9.15492
2021-12-09,9.15492
2021-12-10,8.4507
2021-12-11,5.6338
2021-12-12,6.51408
2021-12-13,10.91549
2021-12-14,5.98591
2021-12-15,14.78873
2021-12-16,9.85915
2021-12-17,8.62676
2021-12-18,5.98591
2021-12-19,4.92957
2021-12-20,11.79577
2021-12-21,8.09859
2021-12-22,8.4507
2021-12-23,8.4507
2021-12-24,6.69014
2021-12-25,4.04929
2021-12-26,5.80985
2021-12-27,5.6338
2021-12-28,7.92253
2021-12-29,7.39436
2021-12-30,6.51408
2021-12-31,4.57746
2022-01-01,3.52112
2022-01-02,2.64084
2022-01-03,9.68309
2022-01-04,5.45774
2022-01-05,8.80281
2022-01-06,10.56338
2022-01-07,6.51408
2022-01-08,4.92957
2022-01-09,4.4014
2022-01-10,8.80281
2022-01-11,8.62676
2022-01-12,11.09154
2022-01-13,9.33098
2022-01-14,8.4507
2022-01-15,4.22535
2022-01-16,3.87323
2022-01-17,7.39436
2022-01-18,10.21126
2022-01-19,11.09154
2022-01-20,12.85211
2022-01-21,9.85915
2022-01-22,2.64084
2022-01-23,5.45774
2022-01-24,5.28169
2022-01-25,8.27464
2022-01-26,10.03521
2022-01-27,13.90845
2022-01-28,14.61267
2022-01-29,2.64084
2022-01-30,4.04929
2022-01-31,2.28873
2022-02-01,2.8169
2022-02-02,2.99295
2022-02-03,7.39436
2022-02-04,8.80281
2022-02-05,4.22535
2022-02-06,2.64084
2022-02-07,6.16197
2022-02-08,8.97887
2022-02-09,8.27464
2022-02-10,7.74647
2022-02-11,6.69014
2022-02-12,5.28169
2022-02-13,2.8169
2022-02-14,10.56338
2022-02-15,10.38732
2022-02-16,8.62676
2022-02-17,11.61971
2022-02-18,8.97887
2022-02-19,3.52112
2022-02-20,2.8169
2022-02-21,9.15492
2022-02-22,11.09154
2022-02-23,9.85915
2022-02-24,7.2183
2022-02-25,10.91549
2022-02-26,4.4014
2022-02-27,1.93661
2022-02-28,6.69014
2022-03-01,4.04929
2022-03-02,7.39436
2022-03-03,7.2183
2022-03-04,5.80985
2022-03-05,3.69718
2022-03-06,3.69718
2022-03-07,7.57042
2022-03-08,7.92253
2022-03-09,1.93661
2022-03-10,5.10563
2022-03-11,6.16197
2022-03-12,4.4014
2022-03-13,3.87323
2022-03-14,5.80985
2022-03-15,6.51408
2022-03-16,8.80281
2022-03-17,8.27464
2022-03-18,10.91549
2022-03-19,2.99295
2022-03-20,2.8169
2022-03-21,7.74647
2022-03-22,9.15492
2022-03-23,11.97183
2022-03-24,10.91549
2022-03-25,12.14788
2022-03-26,4.04929
2022-03-27,3.52112
2022-03-28,8.62676
2022-03-29,6.86619
2022-03-30,11.2676
2022-03-31,10.91549
2022-04-01,8.62676
2022-04-02,2.8169
2022-04-03,5.45774
2022-04-04,8.97887
2022-04-05,12.32394
2022-04-06,9.85915
2022-04-07,11.44366
2022-04-08,7.57042
2022-04-09,3.16901
2022-04-10,2.46478
2022-04-11,7.92253
2022-04-12,9.15492
2022-04-13,18.30985
2022-04-14,10.03521
2022-04-15,9.68309
2022-04-16,5.80985
2022-04-17,3.34507
2022-04-18,8.97887
2022-04-19,9.33098
2022-04-20,7.92253
2022-04-21,7.2183
2022-04-22,11.61971
2022-04-23,6.69014
2022-04-24,3.34507
2022-04-25,11.97183
2022-04-26,13.02816
2022-04-27,9.15492
2022-04-28,10.73943
2022-04-29,5.28169
2022-04-30,2.8169
2022-05-01,2.28873
2022-05-02,5.45774
2022-05-03,10.56338
2022-05-04,7.92253
2022-05-05,2.99295
2022-05-06,8.97887
2022-05-07,2.8169
2022-05-08,2.46478
2022-05-09,7.39436
2022-05-10,7.04225
2022-05-11,6.16197
2022-05-12,5.28169
2022-05-13,3.34507
2022-05-14,1.76056
2022-05-15,1.76056
2022-05-16,5.10563
2022-05-17,7.39436
2022-05-18,7.92253
2022-05-19,6.51408
2022-05-20,7.92253
2022-05-21,2.8169
2022-05-22,4.22535
2022-05-23,8.4507
2022-05-24,6.69014
2022-05-25,8.80281
2022-05-26,9.33098
2022-05-27,6.33802
2022-05-28,3.16901
2022-05-29,1.40845
2022-05-30,7.92253
2022-05-31,8.80281
2022-06-01,1.93661
2022-06-02,7.92253
2022-06-03,9.50704
2022-06-04,1.93661
2022-06-05,4.04929
2022-06-06,2.46478
2022-06-07,6.33802
2022-06-08,7.74647
2022-06-09,7.39436
2022-06-10,6.16197
2022-06-12,2.64084
2022-06-13,6.16197
2022-06-14,9.68309
2022-06-15,5.80985
2022-06-16,4.75352
2022-06-17,4.57746
2022-06-18,1.40845
2022-06-19,1.05633
2022-06-20,4.4014
2022-06-21,6.86619
2022-06-22,5.45774
2022-06-23,4.04929
2022-06-24,6.51408
2022-06-25,1.23239
2022-06-27,4.57746
2022-06-28,3.52112
2022-06-29,4.04929
2022-06-30,4.4014
2022-07-01,5.10563
2022-07-02,2.64084
2022-07-04,4.04929
2022-07-05,7.04225
2022-07-06,6.69014
2022-07-07,4.57746
2022-07-08,5.10563
2022-07-10,1.93661
2022-07-11,5.6338
2022-07-12,7.2183
2022-07-13,4.57746
2022-07-14,7.2183
2022-07-15,5.10563
2022-07-16,1.05633
2022-07-18,5.80985
2022-07-19,6.33802
2022-07-20,7.2183
2022-07-21,9.15492
2022-07-22,8.80281
2022-07-23,2.64084
2022-07-24,2.11267
2022-07-25,12.14788
2022-07-26,5.6338
2022-07-27,9.33098
2022-07-28,6.86619
2022-07-29,7.57042
2022-07-30,2.64084
2022-07-31,2.28873
2022-08-01,5.28169
2022-08-02,10.03521
2022-08-03,6.33802
2022-08-04,11.2676
2022-08-05,6.33802
2022-08-06,2.46478
2022-08-07,2.11267
2022-08-08,9.33098
2022-08-09,8.09859
2022-08-10,10.21126
2022-08-11,8.80281
2022-08-12,7.57042
2022-08-13,4.22535
2022-08-14,2.64084
2022-08-15,3.34507
2022-08-16,6.86619
2022-08-17,5.98591
2022-08-18,9.33098
2022-08-19,7.92253
2022-08-20,1.76056
2022-08-21,2.28873
2022-08-22,6.86619
2022-08-23,7.39436
2022-08-24,7.57042
2022-08-25,7.04225
2022-08-26,5.6338
2022-08-27,1.5845
2022-08-28,1.23239
2022-08-29,5.80985
2022-08-30,6.51408
2022-08-31,5.6338
2022-09-01,6.86619
2022-09-02,6.69014
2022-09-03,3.16901
2022-09-04,3.69718
2022-09-05,7.2183
2022-09-06,6.16197
2022-09-07,6.69014
2022-09-08,4.75352
2022-09-09,3.34507
2022-09-10,3.69718
2022-09-11,2.99295
2022-09-12,1.93661
2022-09-13,18.48591
2022-09-14,22.00704
2022-09-15,25.17605
2022-09-16,19.54225
2022-09-17,14.61267
2022-09-18,11.79577
2022-09-19,18.1338
2022-09-20,29.57746
2022-09-21,26.93661
2022-09-22,23.23943
2022-09-23,20.59859
2022-09-24,7.74647
2022-09-25,7.57042
2022-09-26,20.24647
2022-09-27,22.53521
2022-09-28,28.87323
2022-09-29,27.46478
2022-09-30,22.88732
2022-10-01,6.51408
2022-10-02,7.92253
2022-10-03,10.73943
2022-10-04,20.59859
2022-10-05,26.23239
2022-10-06,20.59859
2022-10-07,25.17605
2022-10-08,11.79577
2022-10-09,10.03521
2022-10-10,14.43661
2022-10-11,25.70422
2022-10-12,24.11971
2022-10-13,25.52816
2022-10-14,24.82394
2022-10-15,16.19718
2022-10-16,13.73239
2022-10-17,32.57042
2022-10-18,31.33802
2022-10-19,26.05633
2022-10-20,27.46478
2022-10-21,21.65492
2022-10-22,9.33098
2022-10-23,8.27464
2022-10-24,27.8169
2022-10-25,32.2183
2022-10-26,31.51408
2022-10-27,26.23239
2022-10-28,24.82394
2022-10-29,12.85211
2022-10-30,23.06338
2022-10-31,34.68309
2022-11-01,35.21126
2022-11-02,27.11267
2022-11-03,29.92957
2022-11-04,29.04929
2022-11-05,12.32394
2022-11-06,11.2676
2022-11-07,25.17605
2022-11-08,26.05633
2022-11-09,24.29577
2022-11-10,26.5845
2022-11-11,36.79577
2022-11-12,18.1338
2022-11-13,17.42957
2022-11-14,39.0845
2022-11-15,36.61971
2022-11-16,39.43661
2022-11-17,49.64788
2022-11-18,35.38732
2022-11-19,17.07746
2022-11-20,19.01408
2022-11-21,32.57042
2022-11-22,34.50704
2022-11-23,36.44366
2022-11-24,32.39436
2022-11-25,30.98591
2022-11-26,19.7183
2022-11-27,20.24647
2022-11-28,33.27464
2022-11-29,32.39436
2022-11-30,52.46478
2022-12-01,58.27464
2022-12-02,45.24647
2022-12-03,17.60563
2022-12-04,20.59859
2022-12-05,34.68309
2022-12-06,28.69718
2022-12-07,35.38732
2022-12-08,33.80281
2022-12-09,43.1338
2022-12-10,15.49295
2022-12-11,27.8169
2022-12-12,40.49295
2022-12-13,39.43661
2022-12-14,39.43661
2022-12-15,38.55633
2022-12-16,42.25352
2022-12-17,19.19014
2022-12-18,19.36619
2022-12-19,37.32394
2022-12-20,36.44366
2022-12-21,36.44366
2022-12-22,39.78873
2022-12-23,34.50704
2022-12-24,18.83802
2022-12-25,19.89436
2022-12-26,35.56338
2022-12-27,45.07042
2022-12-28,39.96478
2022-12-29,44.19014
2022-12-30,30.6338
2022-12-31,15.14084
2023-01-01,14.43661
2023-01-02,37.85211
2023-01-03,40.66901
2023-01-04,52.11267
2023-01-05,45.07042
2023-01-06,42.95774
2023-01-07,30.98591
2023-01-08,26.23239
2023-01-09,46.65492
2023-01-10,49.64788
2023-01-11,45.9507
2023-01-12,53.69718
2023-01-13,46.12676
2023-01-14,24.64788
2023-01-15,24.82394
2023-01-16,51.40845
2023-01-17,41.02112
2023-01-18,44.7183
2023-01-19,41.37323
2023-01-20,44.54225
2023-01-21,22.35915
2023-01-22,18.66197
2023-01-23,20.77464
2023-01-24,25.0
2023-01-25,51.05633
2023-01-26,60.38732
2023-01-27,54.75352
2023-01-28,35.56338
2023-01-29,31.16197
2023-01-30,64.43661
2023-01-31,58.09859
2023-02-01,63.55633
2023-02-02,67.95774
2023-02-03,61.79577
2023-02-04,33.62676
2023-02-05,36.79577
2023-02-06,52.99295
2023-02-07,61.2676
2023-02-08,67.60563
2023-02-09,78.16901
2023-02-10,66.54929
2023-02-11,38.90845
2023-02-12,39.26056
2023-02-13,70.42253
2023-02-14,64.0845
2023-02-15,58.09859
2023-02-16,69.89436
2023-02-17,59.85915
2023-02-18,33.4507
2023-02-19,28.69718
2023-02-20,67.42957
2023-02-21,60.91549
2023-02-22,56.51408
2023-02-23,61.79577
2023-02-24,52.11267
2023-02-25,27.99295
2023-02-26,26.93661
2023-02-27,55.28169
2023-02-28,55.28169
2023-03-01,32.2183
2023-03-02,57.04225
2023-03-03,57.39436
2023-03-04,30.45774
2023-03-05,34.50704
2023-03-06,74.47183
2023-03-07,72.35915
2023-03-08,59.33098
2023-03-09,64.61267
2023-03-10,51.23239
2023-03-11,25.52816
2023-03-12,33.80281
2023-03-13,62.85211
2023-03-14,50.0
2023-03-15,65.14084
2023-03-16,72.71126
2023-03-17,71.47887
2023-03-18,33.09859
2023-03-19,32.2183
2023-03-20,61.79577
2023-03-21,79.22535
2023-03-22,78.87323
2023-03-23,81.51408
2023-03-24,68.30985
2023-03-25,31.69014
2023-03-26,30.98591
2023-03-27,61.61971
2023-03-28,76.76056
2023-03-29,80.80985
2023-03-30,80.28169
2023-03-31,76.23239
2023-04-01,35.91549
2023-04-02,40.66901
2023-04-03,74.11971
2023-04-04,77.46478
2023-04-05,73.41549
2023-04-06,94.19014
2023-04-07,74.82394
2023-04-08,42.42957
2023-04-09,47.71126
2023-04-10,78.34507
2023-04-11,93.30985
2023-04-12,82.39436
2023-04-13,93.30985
2023-04-14,78.52112
2023-04-15,35.21126
2023-04-16,33.97887
2023-04-17,72.53521
2023-04-18,75.0
2023-04-19,79.75352
2023-04-20,78.34507
2023-04-21,55.98591
2023-04-22,27.8169
2023-04-23,33.62676
2023-04-24,54.92957
2023-04-25,61.2676
2023-04-26,66.19718
2023-04-27,67.07746
2023-04-28,60.91549
2023-04-29,27.11267
2023-04-30,21.12676
2023-05-01,26.76056
2023-05-02,53.87323
2023-05-03,57.04225
2023-05-04,43.48591
2023-05-05,30.28169
2023-05-06,23.94366
2023-05-07,21.30281
2023-05-08,46.47887
2023-05-09,54.04929
2023-05-10,51.5845
2023-05-11,49.11971
2023-05-12,52.46478
2023-05-13,19.7183
2023-05-14,21.30281
2023-05-15,42.60563
2023-05-16,51.40845
2023-05-17,53.52112
2023-05-18,50.70422
2023-05-19,44.01408
2023-05-20,18.83802
2023-05-21,20.9507
2023-05-22,46.65492
2023-05-23,52.11267
2023-05-24,45.07042
2023-05-25,54.75352
2023-05-26,42.60563
2023-05-27,20.24647
2023-05-28,20.9507
2023-05-29,21.30281
2023-05-30,38.20422
2023-05-31,52.99295
2023-06-01,47.88732
2023-06-02,34.85915
2023-06-03,15.49295
