date,금융IT
2021-03-08,42.16867
2021-03-09,42.16867
2021-03-10,16.86746
2021-03-11,38.55421
2021-03-12,45.78313
2021-03-13,16.86746
2021-03-14,22.89156
2021-03-15,37.34939
2021-03-16,27.71084
2021-03-17,20.48192
2021-03-18,39.75903
2021-03-19,27.71084
2021-03-20,6.02409
2021-03-21,30.12048
2021-03-22,37.34939
2021-03-23,22.89156
2021-03-24,26.50602
2021-03-25,25.3012
2021-03-26,26.50602
2021-03-27,26.50602
2021-03-28,26.50602
2021-03-29,28.91566
2021-03-30,32.53012
2021-03-31,34.93975
2021-04-01,19.2771
2021-04-02,22.89156
2021-04-03,16.86746
2021-04-04,15.66265
2021-04-05,28.91566
2021-04-06,8.43373
2021-04-07,27.71084
2021-04-08,22.89156
2021-04-10,14.45783
2021-04-11,18.07228
2021-04-12,18.07228
2021-04-13,22.89156
2021-04-14,30.12048
2021-04-15,20.48192
2021-04-16,20.48192
2021-04-17,15.66265
2021-04-18,13.25301
2021-04-19,18.07228
2021-04-20,26.50602
2021-04-21,25.3012
2021-04-22,42.16867
2021-04-23,16.86746
2021-04-24,15.66265
2021-04-25,19.2771
2021-04-26,22.89156
2021-04-27,19.2771
2021-04-28,24.09638
2021-04-29,20.48192
2021-04-30,13.25301
2021-05-01,7.22891
2021-05-02,8.43373
2021-05-03,12.04819
2021-05-04,19.2771
2021-05-05,12.04819
2021-05-06,28.91566
2021-05-08,14.45783
2021-05-09,9.63855
2021-05-10,22.89156
2021-05-11,28.91566
2021-05-12,16.86746
2021-05-13,25.3012
2021-05-14,24.09638
2021-05-15,7.22891
2021-05-16,18.07228
2021-05-17,19.2771
2021-05-18,24.09638
2021-05-19,7.22891
2021-05-20,32.53012
2021-05-21,38.55421
2021-05-22,10.84337
2021-05-23,14.45783
2021-05-24,24.09638
2021-05-25,25.3012
2021-05-26,19.2771
2021-05-27,27.71084
2021-05-28,24.09638
2021-05-29,15.66265
2021-05-31,7.22891
2021-06-01,18.07228
2021-06-02,26.50602
2021-06-03,22.89156
2021-06-04,20.48192
2021-06-05,9.63855
2021-06-06,9.63855
2021-06-07,15.66265
2021-06-08,26.50602
2021-06-09,20.48192
2021-06-10,31.3253
2021-06-11,24.09638
2021-06-12,14.45783
2021-06-13,18.07228
2021-06-14,15.66265
2021-06-15,25.3012
2021-06-16,15.66265
2021-06-17,15.66265
2021-06-18,26.50602
2021-06-19,16.86746
2021-06-20,20.48192
2021-06-21,13.25301
2021-06-22,25.3012
2021-06-23,28.91566
2021-06-24,16.86746
2021-06-25,27.71084
2021-06-26,14.45783
2021-06-27,18.07228
2021-06-28,43.37349
2021-06-29,19.2771
2021-06-30,20.48192
2021-07-01,21.68674
2021-07-02,27.71084
2021-07-03,14.45783
2021-07-04,19.2771
2021-07-05,25.3012
2021-07-06,25.3012
2021-07-07,7.22891
2021-07-08,20.48192
2021-07-09,18.07228
2021-07-10,6.02409
2021-07-11,12.04819
2021-07-12,22.89156
2021-07-13,20.48192
2021-07-14,22.89156
2021-07-15,30.12048
2021-07-16,14.45783
2021-07-17,10.84337
2021-07-18,16.86746
2021-07-19,24.09638
2021-07-20,20.48192
2021-07-21,9.63855
2021-07-22,22.89156
2021-07-23,24.09638
2021-07-24,14.45783
2021-07-25,19.2771
2021-07-26,25.3012
2021-07-27,22.89156
2021-07-28,30.12048
2021-07-29,28.91566
2021-07-30,22.89156
2021-07-31,20.48192
2021-08-01,15.66265
2021-08-02,28.91566
2021-08-03,21.68674
2021-08-04,26.50602
2021-08-05,21.68674
2021-08-06,19.2771
2021-08-07,18.07228
2021-08-08,24.09638
2021-08-09,36.14457
2021-08-10,30.12048
2021-08-11,42.16867
2021-08-12,36.14457
2021-08-13,13.25301
2021-08-14,25.3012
2021-08-16,24.09638
2021-08-17,22.89156
2021-08-18,46.98795
2021-08-19,30.12048
2021-08-20,14.45783
2021-08-21,6.02409
2021-08-22,28.91566
2021-08-23,15.66265
2021-08-24,36.14457
2021-08-25,39.75903
2021-08-26,25.3012
2021-08-27,24.09638
2021-08-28,21.68674
2021-08-29,19.2771
2021-08-30,42.16867
2021-08-31,32.53012
2021-09-01,27.71084
2021-09-02,55.42168
2021-09-03,39.75903
2021-09-04,18.07228
2021-09-05,7.22891
2021-09-06,27.71084
2021-09-07,28.91566
2021-09-08,25.3012
2021-09-09,22.89156
2021-09-10,16.86746
2021-09-11,6.02409
2021-09-12,24.09638
2021-09-13,24.09638
2021-09-14,26.50602
2021-09-15,19.2771
2021-09-16,25.3012
2021-09-17,12.04819
2021-09-20,12.04819
2021-09-21,16.86746
2021-09-23,26.50602
2021-09-24,21.68674
2021-09-25,7.22891
2021-09-26,14.45783
2021-09-27,19.2771
2021-09-28,20.48192
2021-09-29,24.09638
2021-09-30,19.2771
2021-10-01,10.84337
2021-10-02,9.63855
2021-10-03,15.66265
2021-10-04,8.43373
2021-10-05,18.07228
2021-10-06,7.22891
2021-10-07,27.71084
2021-10-08,13.25301
2021-10-09,8.43373
2021-10-11,16.86746
2021-10-12,20.48192
2021-10-13,16.86746
2021-10-14,7.22891
2021-10-15,7.22891
2021-10-16,8.43373
2021-10-17,12.04819
2021-10-18,24.09638
2021-10-19,8.43373
2021-10-20,9.63855
2021-10-21,19.2771
2021-10-22,18.07228
2021-10-23,9.63855
2021-10-24,8.43373
2021-10-25,16.86746
2021-10-26,7.22891
2021-10-27,31.3253
2021-10-28,24.09638
2021-10-29,25.3012
2021-10-30,7.22891
2021-11-01,20.48192
2021-11-02,24.09638
2021-11-03,24.09638
2021-11-04,20.48192
2021-11-05,14.45783
2021-11-06,7.22891
2021-11-07,8.43373
2021-11-08,20.48192
2021-11-09,19.2771
2021-11-10,9.63855
2021-11-11,21.68674
2021-11-12,8.43373
2021-11-13,9.63855
2021-11-14,6.02409
2021-11-15,15.66265
2021-11-16,24.09638
2021-11-17,18.07228
2021-11-18,33.73493
2021-11-19,19.2771
2021-11-20,6.02409
2021-11-21,22.89156
2021-11-22,21.68674
2021-11-23,19.2771
2021-11-24,16.86746
2021-11-25,8.43373
2021-11-26,18.07228
2021-11-27,7.22891
2021-11-28,14.45783
2021-11-29,15.66265
2021-11-30,36.14457
2021-12-01,24.09638
2021-12-02,25.3012
2021-12-03,19.2771
2021-12-04,12.04819
2021-12-05,14.45783
2021-12-06,27.71084
2021-12-07,43.37349
2021-12-08,42.16867
2021-12-09,21.68674
2021-12-10,31.3253
2021-12-11,18.07228
2021-12-12,19.2771
2021-12-13,18.07228
2021-12-14,25.3012
2021-12-15,16.86746
2021-12-16,14.45783
2021-12-17,14.45783
2021-12-18,8.43373
2021-12-19,13.25301
2021-12-20,30.12048
2021-12-21,30.12048
2021-12-22,15.66265
2021-12-23,21.68674
2021-12-27,21.68674
2021-12-28,20.48192
2021-12-29,18.07228
2021-12-30,27.71084
2021-12-31,12.04819
2022-01-02,19.2771
2022-01-03,26.50602
2022-01-04,38.55421
2022-01-05,20.48192
2022-01-06,9.63855
2022-01-07,22.89156
2022-01-08,13.25301
2022-01-09,6.02409
2022-01-10,13.25301
2022-01-11,26.50602
2022-01-12,27.71084
2022-01-13,26.50602
2022-01-14,22.89156
2022-01-15,9.63855
2022-01-16,9.63855
2022-01-17,24.09638
2022-01-18,24.09638
2022-01-19,10.84337
2022-01-20,30.12048
2022-01-21,26.50602
2022-01-22,9.63855
2022-01-23,14.45783
2022-01-24,24.09638
2022-01-25,28.91566
2022-01-26,22.89156
2022-01-27,13.25301
2022-01-28,15.66265
2022-01-29,9.63855
2022-01-30,8.43373
2022-01-31,14.45783
2022-02-01,18.07228
2022-02-02,14.45783
2022-02-03,15.66265
2022-02-04,21.68674
2022-02-05,16.86746
2022-02-06,20.48192
2022-02-07,21.68674
2022-02-08,36.14457
2022-02-09,21.68674
2022-02-10,25.3012
2022-02-11,28.91566
2022-02-12,18.07228
2022-02-13,7.22891
2022-02-14,20.48192
2022-02-15,22.89156
2022-02-16,26.50602
2022-02-17,31.3253
2022-02-18,14.45783
2022-02-20,22.89156
2022-02-21,21.68674
2022-02-22,18.07228
2022-02-23,27.71084
2022-02-24,18.07228
2022-02-25,10.84337
2022-02-26,9.63855
2022-02-27,10.84337
2022-02-28,18.07228
2022-03-01,9.63855
2022-03-02,26.50602
2022-03-03,37.34939
2022-03-04,22.89156
2022-03-05,6.02409
2022-03-06,8.43373
2022-03-07,26.50602
2022-03-08,27.71084
2022-03-09,6.02409
2022-03-10,20.48192
2022-03-11,14.45783
2022-03-12,12.04819
2022-03-13,21.68674
2022-03-14,27.71084
2022-03-15,26.50602
2022-03-16,20.48192
2022-03-17,22.89156
2022-03-18,18.07228
2022-03-19,21.68674
2022-03-20,13.25301
2022-03-21,12.04819
2022-03-22,28.91566
2022-03-23,32.53012
2022-03-24,15.66265
2022-03-25,27.71084
2022-03-26,6.02409
2022-03-27,15.66265
2022-03-28,27.71084
2022-03-29,14.45783
2022-03-30,15.66265
2022-04-01,28.91566
2022-04-02,6.02409
2022-04-04,20.48192
2022-04-05,21.68674
2022-04-06,19.2771
2022-04-07,7.22891
2022-04-08,18.07228
2022-04-09,24.09638
2022-04-10,7.22891
2022-04-11,16.86746
2022-04-12,10.84337
2022-04-13,18.07228
2022-04-14,7.22891
2022-04-15,16.86746
2022-04-16,6.02409
2022-04-18,13.25301
2022-04-19,25.3012
2022-04-20,28.91566
2022-04-21,21.68674
2022-04-22,13.25301
2022-04-23,8.43373
2022-04-24,28.91566
2022-04-25,36.14457
2022-04-26,21.68674
2022-04-27,6.02409
2022-04-28,7.22891
2022-04-29,25.3012
2022-04-30,10.84337
2022-05-01,14.45783
2022-05-02,25.3012
2022-05-03,13.25301
2022-05-04,13.25301
2022-05-05,22.89156
2022-05-06,6.02409
2022-05-07,12.04819
2022-05-08,9.63855
2022-05-09,24.09638
2022-05-10,24.09638
2022-05-11,15.66265
2022-05-12,19.2771
2022-05-13,22.89156
2022-05-14,7.22891
2022-05-15,19.2771
2022-05-16,25.3012
2022-05-17,34.93975
2022-05-18,18.07228
2022-05-19,40.96385
2022-05-20,28.91566
2022-05-21,13.25301
2022-05-22,16.86746
2022-05-23,19.2771
2022-05-24,19.2771
2022-05-25,22.89156
2022-05-26,21.68674
2022-05-27,15.66265
2022-05-28,7.22891
2022-05-29,16.86746
2022-05-30,33.73493
2022-05-31,27.71084
2022-06-01,15.66265
2022-06-02,9.63855
2022-06-03,24.09638
2022-06-04,16.86746
2022-06-05,8.43373
2022-06-06,10.84337
2022-06-07,28.91566
2022-06-08,19.2771
2022-06-09,15.66265
2022-06-10,31.3253
2022-06-11,13.25301
2022-06-12,16.86746
2022-06-13,33.73493
2022-06-14,21.68674
2022-06-15,24.09638
2022-06-16,25.3012
2022-06-17,15.66265
2022-06-18,12.04819
2022-06-19,18.07228
2022-06-20,28.91566
2022-06-21,25.3012
2022-06-22,24.09638
2022-06-23,33.73493
2022-06-24,22.89156
2022-06-25,8.43373
2022-06-26,21.68674
2022-06-27,19.2771
2022-06-28,25.3012
2022-06-29,8.43373
2022-06-30,15.66265
2022-07-01,24.09638
2022-07-02,8.43373
2022-07-04,19.2771
2022-07-05,15.66265
2022-07-06,24.09638
2022-07-07,22.89156
2022-07-08,15.66265
2022-07-09,7.22891
2022-07-10,19.2771
2022-07-11,25.3012
2022-07-12,37.34939
2022-07-13,13.25301
2022-07-14,13.25301
2022-07-15,21.68674
2022-07-16,6.02409
2022-07-17,12.04819
2022-07-18,28.91566
2022-07-19,16.86746
2022-07-20,13.25301
2022-07-21,27.71084
2022-07-22,7.22891
2022-07-23,14.45783
2022-07-24,12.04819
2022-07-25,22.89156
2022-07-26,19.2771
2022-07-27,22.89156
2022-07-28,24.09638
2022-07-29,12.04819
2022-07-30,10.84337
2022-07-31,14.45783
2022-08-01,15.66265
2022-08-02,28.91566
2022-08-03,21.68674
2022-08-04,15.66265
2022-08-05,6.02409
2022-08-06,19.2771
2022-08-07,10.84337
2022-08-09,15.66265
2022-08-10,16.86746
2022-08-11,14.45783
2022-08-12,20.48192
2022-08-15,10.84337
2022-08-16,13.25301
2022-08-17,22.89156
2022-08-18,24.09638
2022-08-19,20.48192
2022-08-21,9.63855
2022-08-22,25.3012
2022-08-23,24.09638
2022-08-24,18.07228
2022-08-25,14.45783
2022-08-26,21.68674
2022-08-27,15.66265
2022-08-28,15.66265
2022-08-29,28.91566
2022-08-30,19.2771
2022-08-31,33.73493
2022-09-01,26.50602
2022-09-02,22.89156
2022-09-03,13.25301
2022-09-04,8.43373
2022-09-05,21.68674
2022-09-06,21.68674
2022-09-07,20.48192
2022-09-08,12.04819
2022-09-11,14.45783
2022-09-12,12.04819
2022-09-13,19.2771
2022-09-14,18.07228
2022-09-15,26.50602
2022-09-16,20.48192
2022-09-17,20.48192
2022-09-18,24.09638
2022-09-19,42.16867
2022-09-20,42.16867
2022-09-21,39.75903
2022-09-22,25.3012
2022-09-23,22.89156
2022-09-24,26.50602
2022-09-25,43.37349
2022-09-26,49.39759
2022-09-27,51.80722
2022-09-28,100.0
2022-09-29,71.08433
2022-09-30,16.86746
2022-10-03,16.86746
2022-10-04,26.50602
2022-10-06,15.66265
2022-10-07,31.3253
2022-10-08,7.22891
2022-10-09,14.45783
2022-10-10,12.04819
2022-10-11,26.50602
2022-10-12,26.50602
2022-10-13,18.07228
2022-10-14,19.2771
2022-10-15,6.02409
2022-10-17,25.3012
2022-10-18,12.04819
2022-10-19,21.68674
2022-10-20,27.71084
2022-10-21,21.68674
2022-10-23,6.02409
2022-10-24,6.02409
2022-10-25,38.55421
2022-10-26,19.2771
2022-10-27,27.71084
2022-10-28,16.86746
2022-10-29,15.66265
2022-10-30,19.2771
2022-10-31,22.89156
2022-11-01,20.48192
2022-11-02,24.09638
2022-11-03,15.66265
2022-11-04,25.3012
2022-11-05,10.84337
2022-11-06,14.45783
2022-11-07,19.2771
2022-11-08,22.89156
2022-11-09,22.89156
2022-11-10,27.71084
2022-11-11,13.25301
2022-11-13,15.66265
2022-11-14,32.53012
2022-11-15,28.91566
2022-11-16,34.93975
2022-11-17,46.98795
2022-11-18,51.80722
2022-11-19,19.2771
2022-11-20,28.91566
2022-11-21,42.16867
2022-11-22,55.42168
2022-11-23,48.19277
2022-11-24,60.24096
2022-11-25,15.66265
2022-11-28,39.75903
2022-11-29,19.2771
2022-11-30,30.12048
2022-12-01,21.68674
2022-12-02,32.53012
2022-12-03,6.02409
2022-12-04,24.09638
2022-12-05,26.50602
2022-12-06,30.12048
2022-12-07,25.3012
2022-12-08,26.50602
2022-12-09,25.3012
2022-12-11,12.04819
2022-12-12,26.50602
2022-12-13,6.02409
2022-12-14,28.91566
2022-12-15,24.09638
2022-12-16,21.68674
2022-12-17,18.07228
2022-12-18,7.22891
2022-12-19,22.89156
2022-12-20,18.07228
2022-12-21,20.48192
2022-12-22,22.89156
2022-12-23,22.89156
2022-12-26,15.66265
2022-12-27,16.86746
2022-12-28,18.07228
2022-12-29,19.2771
2022-12-30,25.3012
2022-12-31,7.22891
2023-01-01,7.22891
2023-01-02,31.3253
2023-01-03,39.75903
2023-01-04,25.3012
2023-01-05,30.12048
2023-01-06,15.66265
2023-01-07,15.66265
2023-01-08,26.50602
2023-01-09,22.89156
2023-01-10,20.48192
2023-01-11,24.09638
2023-01-12,26.50602
2023-01-13,32.53012
2023-01-14,25.3012
2023-01-15,12.04819
2023-01-16,45.78313
2023-01-17,19.2771
2023-01-18,24.09638
2023-01-19,9.63855
2023-01-20,15.66265
2023-01-21,15.66265
2023-01-22,14.45783
2023-01-23,20.48192
2023-01-24,10.84337
2023-01-25,30.12048
2023-01-26,24.09638
2023-01-27,25.3012
2023-01-28,14.45783
2023-01-29,9.63855
2023-01-30,26.50602
2023-01-31,24.09638
2023-02-01,25.3012
2023-02-02,21.68674
2023-02-03,25.3012
2023-02-04,10.84337
2023-02-05,15.66265
2023-02-06,19.2771
2023-02-07,34.93975
2023-02-08,31.3253
2023-02-09,15.66265
2023-02-10,6.02409
2023-02-11,9.63855
2023-02-12,9.63855
2023-02-13,26.50602
2023-02-14,28.91566
2023-02-15,22.89156
2023-02-16,18.07228
2023-02-17,14.45783
2023-02-18,12.04819
2023-02-19,31.3253
2023-02-20,15.66265
2023-02-21,24.09638
2023-02-22,27.71084
2023-02-23,19.2771
2023-02-24,19.2771
2023-02-25,7.22891
2023-02-26,22.89156
2023-02-27,20.48192
2023-02-28,31.3253
2023-03-01,13.25301
2023-03-02,7.22891
2023-03-03,18.07228
2023-03-04,20.48192
2023-03-05,9.63855
2023-03-06,25.3012
2023-03-07,32.53012
2023-03-08,24.09638
2023-03-09,28.91566
2023-03-10,19.2771
2023-03-11,10.84337
2023-03-12,7.22891
2023-03-13,9.63855
2023-03-14,30.12048
2023-03-15,27.71084
2023-03-16,22.89156
2023-03-17,21.68674
2023-03-18,15.66265
2023-03-20,21.68674
2023-03-21,15.66265
2023-03-22,26.50602
2023-03-23,13.25301
2023-03-24,7.22891
2023-03-25,6.02409
2023-03-26,14.45783
2023-03-27,30.12048
2023-03-28,15.66265
2023-03-29,26.50602
2023-03-30,30.12048
2023-03-31,20.48192
2023-04-03,18.07228
2023-04-04,14.45783
2023-04-05,21.68674
2023-04-06,28.91566
2023-04-07,19.2771
2023-04-08,6.02409
2023-04-09,13.25301
2023-04-10,9.63855
2023-04-11,24.09638
2023-04-12,26.50602
2023-04-13,7.22891
2023-04-14,20.48192
2023-04-15,10.84337
2023-04-16,9.63855
2023-04-17,27.71084
2023-04-18,19.2771
2023-04-19,6.02409
2023-04-20,31.3253
2023-04-21,7.22891
2023-04-22,14.45783
2023-04-23,12.04819
2023-04-24,19.2771
2023-04-25,24.09638
2023-04-26,6.02409
2023-04-27,20.48192
2023-04-28,14.45783
2023-04-29,7.22891
2023-04-30,7.22891
2023-05-01,14.45783
2023-05-02,9.63855
2023-05-03,20.48192
2023-05-04,16.86746
2023-05-05,8.43373
2023-05-06,14.45783
2023-05-07,14.45783
2023-05-08,25.3012
2023-05-09,22.89156
2023-05-10,21.68674
2023-05-11,22.89156
2023-05-12,8.43373
2023-05-13,8.43373
2023-05-14,10.84337
2023-05-15,28.91566
2023-05-16,19.2771
2023-05-17,25.3012
2023-05-18,14.45783
2023-05-19,19.2771
2023-05-20,12.04819
2023-05-21,22.89156
2023-05-22,24.09638
2023-05-23,28.91566
2023-05-24,37.34939
2023-05-25,22.89156
2023-05-26,25.3012
2023-05-27,8.43373
2023-05-28,15.66265
2023-05-29,21.68674
2023-05-30,15.66265
2023-05-31,15.66265
2023-06-01,32.53012
2023-06-02,27.71084
2023-06-03,10.84337
2023-06-05,14.45783
2023-06-06,19.2771
2023-06-07,20.48192
2023-06-08,14.45783
2023-06-09,9.63855
2023-06-10,6.02409
2023-06-11,21.68674
2023-06-12,10.84337
2023-06-13,22.89156
2023-06-14,22.89156
2023-06-15,8.43373
2023-06-16,15.66265
2023-06-18,7.22891
2023-06-19,22.89156
2023-06-20,32.53012
2023-06-21,22.89156
2023-06-22,25.3012
2023-06-23,8.43373
2023-06-25,6.02409
2023-06-26,38.55421
2023-06-27,9.63855
2023-06-28,22.89156
2023-06-29,18.07228
2023-06-30,20.48192
2023-07-01,15.66265
2023-07-02,9.63855
2023-07-03,22.89156
2023-07-04,18.07228
2023-07-05,21.68674
2023-07-06,14.45783
2023-07-07,7.22891
2023-07-09,10.84337
2023-07-10,30.12048
2023-07-11,15.66265
2023-07-12,24.09638
2023-07-13,16.86746
2023-07-14,9.63855
2023-07-15,8.43373
2023-07-16,8.43373
2023-07-17,24.09638
2023-07-18,19.2771
2023-07-19,28.91566
2023-07-20,22.89156
2023-07-23,9.63855
2023-07-24,25.3012
