date,주식뉴스
2021-04-11,23.08438
2021-04-12,42.48302
2021-04-13,44.51988
2021-04-14,55.09214
2021-04-15,50.63045
2021-04-16,43.93792
2021-04-17,23.08438
2021-04-18,26.38215
2021-04-19,48.69059
2021-04-20,45.00484
2021-04-21,55.86808
2021-04-22,51.79437
2021-04-23,44.81086
2021-04-24,23.95732
2021-04-25,23.66634
2021-04-26,50.14548
2021-04-27,52.95829
2021-04-28,52.47332
2021-04-29,49.17555
2021-04-30,39.37924
2021-05-01,18.81668
2021-05-02,20.56256
2021-05-03,38.5063
2021-05-04,31.61978
2021-05-05,19.49563
2021-05-06,31.91076
2021-05-07,29.8739
2021-05-08,15.51891
2021-05-09,17.55577
2021-05-10,38.02133
2021-05-11,41.61008
2021-05-12,47.91464
2021-05-13,43.16197
2021-05-14,32.58971
2021-05-15,18.13773
2021-05-16,19.9806
2021-05-17,36.95441
2021-05-18,27.25509
2021-05-19,22.50242
2021-05-20,31.71677
2021-05-21,30.94083
2021-05-22,14.06401
2021-05-23,15.80989
2021-05-24,28.32201
2021-05-25,33.07468
2021-05-26,34.04461
2021-05-27,37.73035
2021-05-28,35.01454
2021-05-29,22.30843
2021-05-30,20.75654
2021-05-31,40.54316
2021-06-01,41.02812
2021-06-02,45.19883
2021-06-03,44.2289
2021-06-04,41.90106
2021-06-05,21.04752
2021-06-06,24.63627
2021-06-07,52.27934
2021-06-08,54.2192
2021-06-09,55.6741
2021-06-10,53.83123
2021-06-11,47.62366
2021-06-12,22.98739
2021-06-13,23.95732
2021-06-14,44.90785
2021-06-15,51.69738
2021-06-16,54.51018
2021-06-17,46.16876
2021-06-18,38.11833
2021-06-19,18.5257
2021-06-20,22.11445
2021-06-21,44.32589
2021-06-22,44.61687
2021-06-23,51.4064
2021-06-24,40.25218
2021-06-25,34.2386
2021-06-26,15.32492
2021-06-27,19.68962
2021-06-28,34.62657
2021-06-29,31.61978
2021-06-30,28.70999
2021-07-01,31.3288
2021-07-02,27.54607
2021-07-03,13.28806
2021-07-04,18.04073
2021-07-05,34.33559
2021-07-06,36.17846
2021-07-07,33.17167
2021-07-08,42.19204
2021-07-09,35.98448
2021-07-10,15.6159
2021-07-11,17.94374
2021-07-12,27.83705
2021-07-13,29.19495
2021-07-14,36.76042
2021-07-15,35.98448
2021-07-16,32.49272
2021-07-17,14.161
2021-07-18,17.84675
2021-07-19,33.46265
2021-07-20,32.97769
2021-07-21,31.81377
2021-07-22,30.55286
2021-07-23,26.77012
2021-07-24,16.10087
2021-07-25,14.64597
2021-07-26,24.83026
2021-07-27,27.25509
2021-07-28,27.44907
2021-07-29,29.38894
2021-07-30,24.34529
2021-07-31,10.18428
2021-08-01,14.64597
2021-08-02,24.83026
2021-08-03,23.27837
2021-08-04,28.90397
2021-08-05,31.52279
2021-08-06,22.21144
2021-08-07,17.0708
2021-08-08,17.0708
2021-08-09,32.00775
2021-08-10,37.63336
2021-08-11,42.96799
2021-08-12,37.24539
2021-08-13,43.06498
2021-08-14,15.22793
2021-08-15,15.32492
2021-08-16,19.49563
2021-08-17,37.53637
2021-08-18,36.85741
2021-08-19,44.13191
2021-08-20,33.36566
2021-08-21,15.90688
2021-08-22,17.45877
2021-08-23,29.09796
2021-08-24,27.93404
2021-08-25,30.26188
2021-08-26,33.65664
2021-08-27,25.21823
2021-08-28,15.80989
2021-08-29,15.51891
2021-08-30,30.35887
2021-08-31,32.10475
2021-09-01,28.516
2021-09-02,36.17846
2021-09-03,28.516
2021-09-04,16.39185
2021-09-05,15.22793
2021-09-06,29.00096
2021-09-07,32.58971
2021-09-08,41.3191
2021-09-09,37.24539
2021-09-10,27.15809
2021-09-11,14.45198
2021-09-12,14.45198
2021-09-13,29.38894
2021-09-14,28.32201
2021-09-15,36.17846
2021-09-16,34.33559
2021-09-17,23.66634
2021-09-18,12.41513
2021-09-19,8.05043
2021-09-20,8.92337
2021-09-21,13.67604
2021-09-22,16.48884
2021-09-23,27.64306
2021-09-24,30.35887
2021-09-25,15.90688
2021-09-26,14.45198
2021-09-27,32.39573
2021-09-28,42.67701
2021-09-29,48.39961
2021-09-30,41.02812
2021-10-01,38.79728
2021-10-02,14.83996
2021-10-03,9.9903
2021-10-04,18.5257
2021-10-05,41.99806
2021-10-06,47.23569
2021-10-07,33.46265
2021-10-08,24.83026
2021-10-09,9.69932
2021-10-10,10.47526
2021-10-11,16.19786
2021-10-12,29.58292
2021-10-13,26.09117
2021-10-14,33.26867
2021-10-15,25.80019
2021-10-16,13.28806
2021-10-17,14.45198
2021-10-18,25.41222
2021-10-19,27.64306
2021-10-20,28.516
2021-10-21,25.31522
2021-10-22,23.27837
2021-10-23,9.02036
2021-10-24,11.25121
2021-10-25,23.27837
2021-10-26,29.58292
2021-10-27,23.76333
2021-10-28,27.83705
2021-10-29,21.14451
2021-10-30,8.72938
2021-10-31,12.12415
2021-11-01,21.53249
2021-11-02,24.92725
2021-11-03,25.99418
2021-11-04,31.13482
2021-11-05,24.05431
2021-11-06,8.5354
2021-11-07,11.25121
2021-11-08,24.1513
2021-11-09,22.21144
2021-11-10,26.67313
2021-11-11,29.09796
2021-11-12,26.57613
2021-11-13,14.64597
2021-11-14,14.74296
2021-11-15,30.35887
2021-11-16,28.12803
2021-11-17,30.16488
2021-11-18,30.16488
2021-11-19,26.47914
2021-11-20,11.15421
2021-11-21,14.93695
2021-11-22,29.38894
2021-11-23,27.44907
2021-11-24,25.12124
2021-11-25,25.41222
2021-11-26,28.32201
2021-11-27,15.90688
2021-11-28,16.58583
2021-11-29,23.47235
2021-11-30,39.37924
2021-12-01,24.73326
2021-12-02,24.83026
2021-12-03,17.65276
2021-12-04,11.25121
2021-12-05,12.90009
2021-12-06,19.9806
2021-12-07,20.85354
2021-12-08,25.31522
2021-12-09,24.92725
2021-12-10,21.14451
2021-12-11,10.96023
2021-12-12,10.96023
2021-12-13,21.92046
2021-12-14,21.92046
2021-12-15,28.41901
2021-12-16,24.05431
2021-12-17,22.59941
2021-12-18,12.60911
2021-12-19,16.00387
2021-12-20,27.15809
2021-12-21,31.13482
2021-12-22,25.21823
2021-12-23,29.09796
2021-12-24,22.50242
2021-12-25,11.93016
2021-12-26,13.28806
2021-12-27,23.66634
2021-12-28,25.02424
2021-12-29,22.7934
2021-12-30,20.27158
2021-12-31,12.02715
2022-01-01,8.63239
2022-01-02,11.44519
2022-01-03,29.38894
2022-01-04,29.58292
2022-01-05,40.25218
2022-01-06,29.8739
2022-01-07,20.95053
2022-01-08,13.77303
2022-01-09,10.86323
2022-01-10,32.10475
2022-01-11,30.26188
2022-01-12,27.64306
2022-01-13,31.23181
2022-01-14,24.83026
2022-01-15,12.51212
2022-01-16,13.48205
2022-01-17,22.69641
2022-01-18,27.15809
2022-01-19,24.05431
2022-01-20,25.99418
2022-01-21,26.09117
2022-01-22,9.11736
2022-01-23,13.87002
2022-01-24,27.74005
2022-01-25,32.10475
2022-01-26,26.77012
2022-01-27,37.53637
2022-01-28,20.85354
2022-01-29,10.86323
2022-01-30,6.88651
2022-01-31,7.95344
2022-02-01,10.86323
2022-02-02,12.70611
2022-02-03,20.65955
2022-02-04,26.57613
2022-02-05,11.05722
2022-02-06,15.80989
2022-02-07,28.90397
2022-02-08,29.77691
2022-02-09,27.64306
2022-02-10,26.18816
2022-02-11,26.77012
2022-02-12,13.38506
2022-02-13,12.70611
2022-02-14,26.86711
2022-02-15,22.7934
2022-02-16,19.78661
2022-02-17,41.02812
2022-02-18,27.54607
2022-02-19,11.73617
2022-02-20,12.70611
2022-02-21,21.43549
2022-02-22,25.21823
2022-02-23,20.95053
2022-02-24,27.74005
2022-02-25,19.49563
2022-02-26,7.95344
2022-02-27,10.86323
2022-02-28,19.78661
2022-03-01,13.96702
2022-03-02,20.46556
2022-03-03,21.14451
2022-03-04,26.18816
2022-03-05,11.3482
2022-03-06,11.44519
2022-03-07,23.66634
2022-03-08,17.65276
2022-03-09,10.18428
2022-03-10,20.85354
2022-03-11,19.30164
2022-03-12,12.60911
2022-03-13,11.73617
2022-03-14,23.86032
2022-03-15,23.18137
2022-03-16,25.89718
2022-03-17,28.12803
2022-03-18,24.73326
2022-03-19,13.77303
2022-03-20,13.38506
2022-03-21,22.40543
2022-03-22,25.89718
2022-03-23,29.67992
2022-03-24,27.25509
2022-03-25,27.74005
2022-03-26,13.48205
2022-03-27,17.36178
2022-03-28,25.21823
2022-03-29,32.29873
2022-03-30,30.26188
2022-03-31,29.77691
2022-04-01,26.96411
2022-04-02,13.19107
2022-04-03,13.96702
2022-04-04,28.90397
2022-04-05,32.97769
2022-04-06,34.2386
2022-04-07,36.85741
2022-04-08,23.47235
2022-04-09,10.76624
2022-04-10,12.22114
2022-04-11,25.31522
2022-04-12,26.77012
2022-04-13,31.4258
2022-04-14,30.84384
2022-04-15,22.11445
2022-04-16,9.50533
2022-04-17,11.25121
2022-04-18,23.95732
2022-04-19,25.80019
2022-04-20,26.67313
2022-04-21,27.44907
2022-04-22,25.7032
2022-04-23,13.48205
2022-04-24,16.10087
2022-04-25,30.16488
2022-04-26,30.35887
2022-04-27,29.19495
2022-04-28,25.80019
2022-04-29,21.72647
2022-04-30,12.31813
2022-05-01,11.15421
2022-05-02,20.85354
2022-05-03,20.17458
2022-05-04,18.71968
2022-05-05,12.12415
2022-05-06,19.68962
2022-05-07,8.82638
2022-05-08,10.66925
2022-05-09,22.21144
2022-05-10,23.47235
2022-05-11,19.39864
2022-05-12,24.92725
2022-05-13,17.16779
2022-05-14,8.34141
2022-05-15,9.21435
2022-05-16,22.69641
2022-05-17,18.23472
2022-05-18,21.43549
2022-05-19,23.76333
2022-05-20,17.55577
2022-05-21,8.63239
2022-05-22,8.63239
2022-05-23,17.84675
2022-05-24,19.39864
2022-05-25,22.69641
2022-05-26,23.66634
2022-05-27,20.17458
2022-05-28,9.21435
2022-05-29,10.57225
2022-05-30,19.78661
2022-05-31,19.01066
2022-06-01,13.48205
2022-06-02,20.27158
2022-06-03,19.49563
2022-06-04,9.50533
2022-06-05,7.37148
2022-06-06,11.83317
2022-06-07,20.46556
2022-06-08,17.26479
2022-06-09,23.47235
2022-06-10,23.37536
2022-06-11,8.92337
2022-06-12,10.57225
2022-06-13,36.66343
2022-06-14,24.63627
2022-06-15,29.77691
2022-06-16,26.28516
2022-06-17,19.68962
2022-06-18,9.9903
2022-06-19,10.18428
2022-06-20,24.83026
2022-06-21,18.13773
2022-06-22,29.8739
2022-06-23,22.30843
2022-06-24,20.36857
2022-06-25,8.72938
2022-06-26,10.47526
2022-06-27,18.23472
2022-06-28,18.4287
2022-06-29,20.07759
2022-06-30,18.62269
2022-07-01,19.01066
2022-07-02,8.72938
2022-07-03,8.92337
2022-07-04,18.33171
2022-07-05,15.22793
2022-07-06,19.68962
2022-07-07,17.65276
2022-07-08,14.83996
2022-07-09,7.17749
2022-07-10,9.8933
2022-07-11,15.80989
2022-07-12,16.77982
2022-07-13,15.13094
2022-07-14,16.48884
2022-07-15,14.06401
2022-07-16,5.6256
2022-07-17,9.21435
2022-07-18,16.58583
2022-07-19,15.32492
2022-07-20,14.74296
2022-07-21,16.58583
2022-07-22,14.83996
2022-07-23,6.11057
2022-07-24,9.40834
2022-07-25,17.0708
2022-07-26,13.87002
2022-07-27,16.77982
2022-07-28,14.06401
2022-07-29,14.06401
2022-07-30,6.88651
2022-07-31,9.31134
2022-08-01,15.90688
2022-08-02,19.10766
2022-08-03,15.03394
2022-08-04,21.72647
2022-08-05,14.83996
2022-08-06,8.24442
2022-08-07,8.24442
2022-08-08,16.00387
2022-08-09,15.80989
2022-08-10,16.97381
2022-08-11,14.93695
2022-08-12,16.29485
2022-08-13,7.66246
2022-08-14,6.30455
2022-08-15,8.82638
2022-08-16,14.258
2022-08-17,16.68283
2022-08-18,15.32492
2022-08-19,16.48884
2022-08-20,10.66925
2022-08-21,8.05043
2022-08-22,15.42192
2022-08-23,14.35499
2022-08-24,15.13094
2022-08-25,15.7129
2022-08-26,17.45877
2022-08-27,8.5354
2022-08-28,7.75945
2022-08-29,20.17458
2022-08-30,15.32492
2022-08-31,14.06401
2022-09-01,19.30164
2022-09-02,11.44519
2022-09-03,6.30455
2022-09-04,7.85645
2022-09-05,11.54219
2022-09-06,12.31813
2022-09-07,15.03394
2022-09-08,9.79631
2022-09-09,3.87972
2022-09-10,4.46168
2022-09-11,5.04364
2022-09-12,5.43161
2022-09-13,18.04073
2022-09-14,19.8836
2022-09-15,15.7129
2022-09-16,12.70611
2022-09-17,4.75266
2022-09-18,7.75945
2022-09-19,19.39864
2022-09-20,16.77982
2022-09-21,17.0708
2022-09-22,21.53249
2022-09-23,15.13094
2022-09-24,5.33462
2022-09-25,8.24442
2022-09-26,23.18137
2022-09-27,16.68283
2022-09-28,24.73326
2022-09-29,18.33171
2022-09-30,13.38506
2022-10-01,6.01357
2022-10-02,5.14064
2022-10-03,8.63239
2022-10-04,12.8031
2022-10-05,18.91367
2022-10-06,16.68283
2022-10-07,13.19107
2022-10-08,6.69253
2022-10-09,4.46168
2022-10-10,7.46847
2022-10-11,13.28806
2022-10-12,13.67604
2022-10-13,13.28806
2022-10-14,13.67604
2022-10-15,5.6256
2022-10-16,8.5354
2022-10-17,11.93016
2022-10-18,14.74296
2022-10-19,14.161
2022-10-20,13.19107
2022-10-21,9.50533
2022-10-22,4.65567
2022-10-23,6.40155
2022-10-24,13.48205
2022-10-25,13.57904
2022-10-26,13.28806
2022-10-27,12.90009
2022-10-28,10.66925
2022-10-29,3.97672
2022-10-30,5.91658
2022-10-31,10.66925
2022-11-01,14.54898
2022-11-02,14.258
2022-11-03,12.99709
2022-11-04,13.38506
2022-11-05,6.59553
2022-11-06,4.84966
2022-11-07,12.99709
2022-11-08,11.83317
2022-11-09,16.97381
2022-11-10,15.6159
2022-11-11,16.97381
2022-11-12,7.17749
2022-11-13,10.37827
2022-11-14,15.90688
2022-11-15,13.87002
2022-11-16,14.74296
2022-11-17,20.56256
2022-11-18,10.66925
2022-11-19,5.43161
2022-11-20,8.24442
2022-11-21,15.03394
2022-11-22,14.93695
2022-11-23,13.09408
2022-11-24,12.8031
2022-11-25,12.51212
2022-11-26,6.30455
2022-11-27,6.69253
2022-11-28,13.19107
2022-11-29,10.86323
2022-11-30,11.54219
2022-12-01,11.83317
2022-12-02,11.63918
2022-12-03,4.07371
2022-12-04,6.01357
2022-12-05,11.54219
2022-12-06,9.8933
2022-12-07,13.19107
2022-12-08,11.63918
2022-12-09,9.79631
2022-12-10,5.6256
2022-12-11,7.66246
2022-12-12,10.28128
2022-12-13,12.31813
2022-12-14,14.06401
2022-12-15,13.28806
2022-12-16,11.54219
2022-12-17,4.65567
2022-12-18,4.2677
2022-12-19,10.96023
2022-12-20,13.19107
2022-12-21,12.02715
2022-12-22,12.41513
2022-12-23,10.18428
2022-12-24,4.46168
2022-12-25,5.23763
2022-12-26,10.28128
2022-12-27,10.47526
2022-12-28,13.57904
2022-12-29,11.15421
2022-12-30,6.78952
2022-12-31,3.29776
2023-01-01,3.87972
2023-01-02,10.47526
2023-01-03,10.47526
2023-01-04,11.63918
2023-01-05,12.90009
2023-01-06,9.40834
2023-01-07,5.72259
2023-01-08,7.95344
2023-01-09,14.35499
2023-01-10,13.19107
2023-01-11,11.63918
2023-01-12,13.48205
2023-01-13,13.09408
2023-01-14,7.17749
2023-01-15,6.59553
2023-01-16,13.38506
2023-01-17,12.22114
2023-01-18,13.19107
2023-01-19,10.86323
2023-01-20,9.69932
2023-01-21,4.84966
2023-01-22,4.2677
2023-01-23,5.43161
2023-01-24,6.88651
2023-01-25,14.258
2023-01-26,12.51212
2023-01-27,12.60911
2023-01-28,6.98351
2023-01-29,9.8933
2023-01-30,14.06401
2023-01-31,13.28806
2023-02-01,15.22793
2023-02-02,14.258
2023-02-03,12.41513
2023-02-04,9.11736
2023-02-05,9.31134
2023-02-06,14.258
2023-02-07,14.54898
2023-02-08,16.58583
2023-02-09,14.45198
2023-02-10,14.45198
2023-02-11,11.05722
2023-02-12,8.92337
2023-02-13,17.0708
2023-02-14,15.42192
2023-02-15,18.5257
2023-02-16,16.97381
2023-02-17,10.86323
2023-02-18,7.66246
2023-02-19,6.98351
2023-02-20,12.8031
2023-02-21,15.42192
2023-02-22,17.65276
2023-02-23,15.03394
2023-02-24,12.12415
2023-02-25,5.6256
2023-02-26,7.95344
2023-02-27,18.91367
2023-02-28,11.93016
2023-03-01,9.60232
2023-03-02,16.00387
2023-03-03,11.93016
2023-03-04,7.17749
2023-03-05,9.8933
2023-03-06,11.63918
2023-03-07,15.32492
2023-03-08,14.64597
2023-03-09,20.56256
2023-03-10,14.83996
2023-03-11,8.82638
2023-03-12,9.40834
2023-03-13,16.19786
2023-03-14,23.37536
2023-03-15,17.84675
2023-03-16,17.45877
2023-03-17,14.74296
2023-03-18,10.86323
2023-03-19,11.54219
2023-03-20,20.17458
2023-03-21,16.58583
2023-03-22,17.16779
2023-03-23,21.82347
2023-03-24,15.7129
2023-03-25,8.24442
2023-03-26,8.4384
2023-03-27,16.87681
2023-03-28,17.65276
2023-03-29,15.6159
2023-03-30,18.91367
2023-03-31,16.19786
2023-04-01,7.85645
2023-04-02,10.76624
2023-04-03,17.16779
2023-04-04,18.04073
2023-04-05,19.78661
2023-04-06,22.50242
2023-04-07,18.33171
2023-04-08,6.49854
2023-04-09,9.21435
2023-04-10,19.49563
2023-04-11,21.43549
2023-04-12,21.04752
2023-04-13,19.20465
2023-04-14,15.6159
2023-04-15,9.21435
2023-04-16,10.57225
2023-04-17,21.53249
2023-04-18,19.68962
2023-04-19,19.39864
2023-04-20,21.24151
2023-04-21,20.85354
2023-04-22,8.92337
2023-04-23,11.44519
2023-04-24,19.59262
2023-04-25,26.96411
2023-04-26,19.68962
2023-04-27,16.68283
2023-04-28,16.87681
2023-04-29,5.72259
2023-04-30,7.85645
2023-05-01,11.25121
2023-05-02,14.54898
2023-05-03,18.04073
2023-05-04,16.29485
2023-05-05,7.75945
2023-05-06,7.37148
2023-05-07,6.98351
2023-05-08,15.90688
2023-05-09,17.55577
2023-05-10,17.16779
2023-05-11,18.81668
2023-05-12,13.87002
2023-05-13,5.81959
2023-05-14,7.17749
2023-05-15,15.32492
2023-05-16,13.96702
2023-05-17,14.74296
2023-05-18,17.74975
2023-05-19,15.22793
2023-05-20,5.91658
2023-05-21,7.66246
2023-05-22,14.64597
2023-05-23,16.77982
2023-05-24,15.32492
2023-05-25,14.45198
2023-05-26,10.86323
2023-05-27,4.55868
2023-05-28,6.59553
2023-05-29,8.05043
