date,유로환율
2020-07-13,27.23592
2020-07-14,28.93184
2020-07-15,30.0353
2020-07-16,28.14189
2020-07-17,26.18924
2020-07-18,15.05097
2020-07-19,15.20896
2020-07-20,29.0528
2020-07-21,31.35599
2020-07-22,33.14325
2020-07-23,34.24424
2020-07-24,34.48863
2020-07-25,17.917
2020-07-26,14.87323
2020-07-27,40.19847
2020-07-28,43.16077
2020-07-29,39.1197
2020-07-30,37.17198
2020-07-31,39.2061
2020-08-01,18.93159
2020-08-02,16.47781
2020-08-03,35.18724
2020-08-04,33.47157
2020-08-05,33.19509
2020-08-06,32.42242
2020-08-07,31.55595
2020-08-08,16.43338
2020-08-09,15.0016
2020-08-10,34.06156
2020-08-11,35.6933
2020-08-12,33.30617
2020-08-13,30.82771
2020-08-14,28.83803
2020-08-15,14.8757
2020-08-16,13.72287
2020-08-17,20.11898
2020-08-18,32.1015
2020-08-19,32.79518
2020-08-20,31.78059
2020-08-21,28.84791
2020-08-22,16.55928
2020-08-23,14.84855
2020-08-24,31.70159
2020-08-25,33.82458
2020-08-26,31.88674
2020-08-27,30.62529
2020-08-28,29.07502
2020-08-29,16.6284
2020-08-30,18.00834
2020-08-31,32.95563
2020-09-01,36.3376
2020-09-02,34.63921
2020-09-03,34.16031
2020-09-04,30.59567
2020-09-05,16.78639
2020-09-06,16.37167
2020-09-07,31.35352
2020-09-08,30.53148
2020-09-09,33.2568
2020-09-10,30.96102
2020-09-11,28.22582
2020-09-12,16.031
2020-09-13,15.15959
2020-09-14,28.9664
2020-09-15,29.30213
2020-09-16,32.55819
2020-09-17,36.85353
2020-09-18,36.67333
2020-09-19,17.87504
2020-09-20,16.22602
2020-09-21,35.66614
2020-09-22,37.21642
2020-09-23,34.80707
2020-09-24,34.99222
2020-09-25,30.88696
2020-09-26,16.40129
2020-09-27,15.24599
2020-09-28,29.80325
2020-09-29,26.87057
2020-09-30,17.16161
2020-10-01,16.10012
2020-10-02,17.20605
2020-10-03,15.53481
2020-10-04,16.48522
2020-10-05,31.47942
2020-10-06,29.4848
2020-10-07,28.96146
2020-10-08,27.67286
2020-10-09,18.23051
2020-10-10,15.50272
2020-10-11,15.09787
2020-10-12,29.49961
2020-10-13,29.233
2020-10-14,30.23772
2020-10-15,28.5418
2020-10-16,26.66814
2020-10-17,15.13737
2020-10-18,14.02898
2020-10-19,28.83556
2020-10-20,28.15176
2020-10-21,30.24513
2020-10-22,26.73973
2020-10-23,27.64817
2020-10-24,16.04087
2020-10-25,15.22624
2020-10-26,29.99827
2020-10-27,28.6677
2020-10-28,28.33691
2020-10-29,27.75926
2020-10-30,29.63292
2020-10-31,17.04065
2020-11-01,15.66565
2020-11-02,29.48974
2020-11-03,28.7936
2020-11-04,30.67713
2020-11-05,30.29697
2020-11-06,27.39884
2020-11-07,14.99419
2020-11-08,15.13984
2020-11-09,31.79293
2020-11-10,32.75074
2020-11-11,30.96348
2020-11-12,28.19373
2020-11-13,27.09768
2020-11-14,16.08531
2020-11-15,14.90039
2020-11-16,30.4673
2020-11-17,29.7366
2020-11-18,29.02071
2020-11-19,28.95652
2020-11-20,29.00589
2020-11-21,16.9271
2020-11-22,16.60618
2020-11-23,30.44508
2020-11-24,31.66209
2020-11-25,32.64706
2020-11-26,30.63516
2020-11-27,34.53059
2020-11-28,20.68676
2020-11-29,19.00071
2020-11-30,30.90177
2020-12-01,29.33669
2020-12-02,31.40289
2020-12-03,33.44441
2020-12-04,34.34545
2020-12-05,18.77113
2020-12-06,17.25295
2020-12-07,30.95608
2020-12-08,30.98076
2020-12-09,29.70944
2020-12-10,28.44553
2020-12-11,28.26285
2020-12-12,17.15174
2020-12-13,15.99644
2020-12-14,28.63314
2020-12-15,30.18341
2020-12-16,29.98592
2020-12-17,28.09992
2020-12-18,29.18857
2020-12-19,17.00116
2020-12-20,16.05569
2020-12-21,29.74894
2020-12-22,28.90221
2020-12-23,27.48278
2020-12-24,23.30099
2020-12-25,15.56444
2020-12-26,16.23589
2020-12-27,16.88019
2020-12-28,29.2651
2020-12-29,29.8304
2020-12-30,28.53193
2020-12-31,22.51104
2021-01-01,16.02359
2021-01-02,17.04559
2021-01-03,16.49509
2021-01-04,29.77363
2021-01-05,29.13426
2021-01-06,28.25544
2021-01-07,26.404
2021-01-08,27.25567
2021-01-09,17.43316
2021-01-10,16.75183
2021-01-11,27.83085
2021-01-12,28.21101
2021-01-13,27.3865
2021-01-14,27.81357
2021-01-15,27.53462
2021-01-16,17.64793
2021-01-17,16.84563
2021-01-18,25.82635
2021-01-19,26.79651
2021-01-20,27.52474
2021-01-21,26.5225
2021-01-22,27.51981
2021-01-23,17.66767
2021-01-24,15.79402
2021-01-25,26.915
2021-01-26,28.91209
2021-01-27,27.77654
2021-01-28,30.4204
2021-01-29,30.23278
2021-01-30,17.34676
2021-01-31,16.06556
2021-02-01,31.76331
2021-02-02,29.78103
2021-02-03,27.75926
2021-02-04,27.14952
2021-02-05,26.64839
2021-02-06,15.91004
2021-02-07,16.31736
2021-02-08,26.47806
2021-02-09,25.08331
2021-02-10,23.85889
2021-02-11,17.46031
2021-02-12,17.30726
2021-02-13,16.26305
2021-02-14,17.15914
2021-02-15,30.03776
2021-02-16,29.80819
2021-02-17,27.96909
2021-02-18,30.15873
2021-02-19,25.66096
2021-02-20,15.90017
2021-02-21,14.73499
2021-02-22,26.50275
2021-02-23,28.26038
2021-02-24,26.00656
2021-02-25,27.52227
2021-02-26,28.68004
2021-02-27,15.84092
2021-02-28,14.75474
2021-03-01,19.92396
2021-03-02,30.10688
2021-03-03,26.99153
2021-03-04,26.62371
2021-03-05,26.26329
2021-03-06,16.06803
2021-03-07,14.78683
2021-03-08,26.3497
2021-03-09,26.32748
2021-03-10,26.54965
2021-03-11,25.93004
2021-03-12,23.3948
2021-03-13,14.86336
2021-03-14,14.22153
2021-03-15,25.29067
2021-03-16,25.3672
2021-03-17,25.43632
2021-03-18,25.82882
2021-03-19,23.18497
2021-03-20,15.18428
2021-03-21,15.14231
2021-03-22,24.086
2021-03-23,23.37998
2021-03-24,25.18452
2021-03-25,24.49085
2021-03-26,25.58443
2021-03-27,15.11762
2021-03-28,15.20896
2021-03-29,25.39682
2021-03-30,24.2193
2021-03-31,25.95225
2021-04-01,25.20674
2021-04-02,21.53101
2021-04-03,13.94998
2021-04-04,13.94011
2021-04-05,22.5456
2021-04-06,22.73075
2021-04-07,22.89614
2021-04-08,21.78034
2021-04-09,21.51126
2021-04-10,12.71569
2021-04-11,12.05904
2021-04-12,23.0961
2021-04-13,23.89098
2021-04-14,22.52092
2021-04-15,23.42195
2021-04-16,22.14569
2021-04-17,13.25384
2021-04-18,12.58238
2021-04-19,23.11338
2021-04-20,22.18519
2021-04-21,24.21437
2021-04-22,21.33353
2021-04-23,21.5557
2021-04-24,12.55523
2021-04-25,12.23431
2021-04-26,22.56782
2021-04-27,22.48389
2021-04-28,21.06939
2021-04-29,21.40758
2021-04-30,20.31153
2021-05-01,13.30321
2021-05-02,12.50833
2021-05-03,21.15085
2021-05-04,21.43227
2021-05-05,14.92014
2021-05-06,22.00992
2021-05-07,21.26934
2021-05-08,13.75496
2021-05-09,12.40465
2021-05-10,22.18025
2021-05-11,22.75296
2021-05-12,23.3948
2021-05-13,22.68878
2021-05-14,20.90152
2021-05-15,12.63422
2021-05-16,13.10819
2021-05-17,25.5474
2021-05-18,26.17689
2021-05-19,16.90241
2021-05-20,26.11271
2021-05-21,25.51284
2021-05-22,14.72265
2021-05-23,14.43382
2021-05-24,24.67599
2021-05-25,25.91522
2021-05-26,25.29808
2021-05-27,25.43138
2021-05-28,23.72312
2021-05-29,13.53773
2021-05-30,14.08575
2021-05-31,26.58174
2021-06-01,26.53484
2021-06-02,25.42644
2021-06-03,26.5694
2021-06-04,24.36989
2021-06-05,13.92283
2021-06-06,13.5871
2021-06-07,25.8461
2021-06-08,26.95203
2021-06-09,25.04381
2021-06-10,25.01913
2021-06-11,23.05907
2021-06-12,12.98723
2021-06-13,13.04648
2021-06-14,23.8342
2021-06-15,24.06378
2021-06-16,24.76239
2021-06-17,24.93766
2021-06-18,23.95763
2021-06-19,14.04872
2021-06-20,12.84159
2021-06-21,24.36742
2021-06-22,23.73546
2021-06-23,23.8268
2021-06-24,23.15041
2021-06-25,22.86899
2021-06-26,12.94527
2021-06-27,12.97736
2021-06-28,23.71324
2021-06-29,24.07366
2021-06-30,26.37932
2021-07-01,24.92038
2021-07-02,21.89883
2021-07-03,13.85618
2021-07-04,13.10572
2021-07-05,23.34542
2021-07-06,24.2193
2021-07-07,23.36024
2021-07-08,25.44125
2021-07-09,24.33533
2021-07-10,14.14994
2021-07-11,13.4612
2021-07-12,24.51307
2021-07-13,23.01217
2021-07-14,24.70315
2021-07-15,24.69574
2021-07-16,23.40467
2021-07-17,14.35977
2021-07-18,13.22669
2021-07-19,23.55032
2021-07-20,25.07344
2021-07-21,24.93519
2021-07-22,24.01935
2021-07-23,23.66387
2021-07-24,14.50788
2021-07-25,12.69594
2021-07-26,22.09632
2021-07-27,23.143
2021-07-28,24.21684
2021-07-29,23.58981
2021-07-30,22.24937
2021-07-31,13.28346
2021-08-01,12.87861
2021-08-02,22.50857
2021-08-03,22.63694
2021-08-04,23.30346
2021-08-05,23.37258
2021-08-06,22.42217
2021-08-07,14.0586
2021-08-08,14.26349
2021-08-09,24.67846
2021-08-10,24.78461
2021-08-11,24.39211
2021-08-12,25.11787
2021-08-13,26.95697
2021-08-14,15.84092
2021-08-15,14.1055
2021-08-16,18.56624
2021-08-17,31.56088
2021-08-18,30.32659
2021-08-19,29.93902
2021-08-20,28.76891
2021-08-21,17.04806
2021-08-22,15.45088
2021-08-23,28.59364
2021-08-24,27.73457
2021-08-25,27.86541
2021-08-26,28.51465
2021-08-27,27.79629
2021-08-28,17.00609
2021-08-29,15.82858
2021-08-30,26.92488
2021-08-31,26.81626
2021-09-01,27.45315
2021-09-02,25.65108
2021-09-03,23.24915
2021-09-04,15.86314
2021-09-05,15.14725
2021-09-06,25.17465
2021-09-07,25.81401
2021-09-08,25.38695
2021-09-09,25.39435
2021-09-10,25.81154
2021-09-11,14.61156
2021-09-12,14.61403
2021-09-13,28.93431
2021-09-14,27.62842
2021-09-15,24.57478
2021-09-16,23.98973
2021-09-17,23.92554
2021-09-18,14.79424
2021-09-19,13.99195
2021-09-20,16.68764
2021-09-21,18.30457
2021-09-22,19.60305
2021-09-23,32.81986
2021-09-24,28.8874
2021-09-25,17.91453
2021-09-26,17.80591
2021-09-27,29.67982
2021-09-28,28.84791
2021-09-29,30.07479
2021-09-30,29.17129
2021-10-01,26.58915
2021-10-02,16.00631
2021-10-03,14.77449
2021-10-04,18.74891
2021-10-05,26.73973
2021-10-06,27.59633
2021-10-07,27.51487
2021-10-08,24.51553
2021-10-09,15.56444
2021-10-10,15.66071
2021-10-11,18.65758
2021-10-12,29.29719
2021-10-13,28.33197
2021-10-14,27.01868
2021-10-15,25.65108
2021-10-16,16.37413
2021-10-17,16.13221
2021-10-18,25.05369
2021-10-19,25.70046
2021-10-20,27.01128
2021-10-21,24.42173
2021-10-22,24.04157
2021-10-23,14.91273
2021-10-24,15.25586
2021-10-25,27.57905
2021-10-26,30.60554
2021-10-27,26.28551
2021-10-28,25.30548
2021-10-29,24.22424
2021-10-30,15.29536
2021-10-31,15.2534
2021-11-01,25.69799
2021-11-02,25.63874
2021-11-03,25.43632
2021-11-04,25.73995
2021-11-05,24.13784
2021-11-06,15.36201
2021-11-07,15.31758
2021-11-08,25.98188
2021-11-09,33.61228
2021-11-10,26.483
2021-11-11,27.80616
2021-11-12,28.92937
2021-11-13,17.34923
2021-11-14,16.79133
2021-11-15,26.53237
2021-11-16,29.59836
2021-11-17,31.04001
2021-11-18,29.56133
2021-11-19,27.27048
2021-11-20,16.78886
2021-11-21,16.0779
2021-11-22,31.32884
2021-11-23,32.93095
2021-11-24,33.27161
2021-11-25,31.62753
2021-11-26,31.86452
2021-11-27,21.51373
2021-11-28,20.43249
2021-11-29,32.60756
2021-11-30,30.33399
2021-12-01,30.7265
2021-12-02,28.12214
2021-12-03,25.85598
2021-12-04,15.35461
2021-12-05,13.96479
2021-12-06,25.89301
2021-12-07,26.60149
2021-12-08,29.23547
2021-12-09,25.62887
2021-12-10,23.81446
2021-12-11,14.98185
2021-12-12,14.80658
2021-12-13,25.86832
2021-12-14,25.029
2021-12-15,25.63627
2021-12-16,25.01913
2021-12-17,23.15781
2021-12-18,14.71031
2021-12-19,14.76462
2021-12-20,25.00925
2021-12-21,24.9821
2021-12-22,24.20943
2021-12-23,23.5281
2021-12-24,19.60305
2021-12-25,12.32565
2021-12-26,14.63872
2021-12-27,23.89345
2021-12-28,23.93048
2021-12-29,23.5281
2021-12-30,22.9776
2021-12-31,18.71929
2022-01-01,13.6266
2022-01-02,15.34226
2022-01-03,25.18699
2022-01-04,28.52205
2022-01-05,26.92981
2022-01-06,28.33938
2022-01-07,26.73973
2022-01-08,16.78145
2022-01-09,16.68518
2022-01-10,27.13964
2022-01-11,25.77451
2022-01-12,25.64862
2022-01-13,26.83107
2022-01-14,26.26576
2022-01-15,16.43832
2022-01-16,15.91004
2022-01-17,25.76217
2022-01-18,26.19664
2022-01-19,26.54718
2022-01-20,26.21145
2022-01-21,25.04134
2022-01-22,16.58643
2022-01-23,15.35954
2022-01-24,25.7597
2022-01-25,28.31716
2022-01-26,26.59902
2022-01-27,28.12955
2022-01-28,27.58646
2022-01-29,16.98388
2022-01-30,15.79155
2022-01-31,16.73948
2022-02-01,18.46503
2022-02-02,20.0153
2022-02-03,30.81043
2022-02-04,33.36048
2022-02-05,20.07208
2022-02-06,18.07499
2022-02-07,29.46999
2022-02-08,28.26779
2022-02-09,27.33466
2022-02-10,25.85104
2022-02-11,24.88829
2022-02-12,17.20111
2022-02-13,16.2433
2022-02-14,27.30751
2022-02-15,27.91478
2022-02-16,25.18205
2022-02-17,26.66074
2022-02-18,25.14256
2022-02-19,16.20133
2022-02-20,16.01866
2022-02-21,26.45584
2022-02-22,31.86699
2022-02-23,28.60352
2022-02-24,35.95003
2022-02-25,35.16749
2022-02-26,19.16611
2022-02-27,17.85776
2022-02-28,30.93139
2022-03-01,23.24915
2022-03-02,33.75052
2022-03-03,33.26668
2022-03-04,34.37754
2022-03-05,20.55839
2022-03-06,19.59317
2022-03-07,43.99763
2022-03-08,40.21575
2022-03-09,23.04426
2022-03-10,35.24895
2022-03-11,32.9112
2022-03-12,21.61001
2022-03-13,20.80772
2022-03-14,35.25636
2022-03-15,36.2117
2022-03-16,36.00928
2022-03-17,40.74896
2022-03-18,35.64886
2022-03-19,21.178
2022-03-20,18.93653
2022-03-21,32.51623
2022-03-22,33.32592
2022-03-23,34.67871
2022-03-24,31.30909
2022-03-25,29.74153
2022-03-26,18.36875
2022-03-27,18.06265
2022-03-28,30.33646
2022-03-29,32.58041
2022-03-30,32.54338
2022-03-31,32.07929
2022-04-01,29.63045
2022-04-02,18.10461
2022-04-03,18.14905
2022-04-04,32.04473
2022-04-05,39.47764
2022-04-06,36.71282
2022-04-07,34.09859
2022-04-08,31.05729
2022-04-09,17.96144
2022-04-10,17.29985
2022-04-11,31.08445
2022-04-12,33.28396
2022-04-13,36.77948
2022-04-14,31.59297
2022-04-15,32.52363
2022-04-16,18.04537
2022-04-17,17.96637
2022-04-18,30.04517
2022-04-19,32.7853
2022-04-20,32.24221
2022-04-21,33.55797
2022-04-22,32.37058
2022-04-23,19.4969
2022-04-24,19.62279
2022-04-25,35.2687
2022-04-26,35.53284
2022-04-27,37.40403
2022-04-28,47.21913
2022-04-29,43.78286
2022-04-30,22.57769
2022-05-01,21.55323
2022-05-02,36.28329
2022-05-03,36.66345
2022-05-04,34.55281
2022-05-05,22.05435
2022-05-06,34.91322
2022-05-07,20.13132
2022-05-08,20.73119
2022-05-09,39.08267
2022-05-10,38.24582
2022-05-11,36.1722
2022-05-12,41.9092
2022-05-13,40.47495
2022-05-14,21.11135
2022-05-15,20.88177
2022-05-16,39.5122
2022-05-17,39.09748
2022-05-18,37.02633
2022-05-19,36.04877
2022-05-20,34.1529
2022-05-21,20.66701
2022-05-22,22.20741
2022-05-23,38.42356
2022-05-24,40.30215
2022-05-25,39.8504
2022-05-26,36.86588
2022-05-27,34.95766
2022-05-28,20.56826
2022-05-29,20.91633
2022-05-30,41.88945
2022-05-31,43.89148
2022-06-01,28.18879
2022-06-02,39.23325
2022-06-03,34.93544
2022-06-04,20.46952
2022-06-05,20.13626
2022-06-06,22.70853
2022-06-07,36.0858
2022-06-08,37.07077
2022-06-09,37.33491
2022-06-10,36.65852
2022-06-11,22.39996
2022-06-12,21.5631
2022-06-13,41.99066
2022-06-14,45.14799
2022-06-15,41.6574
2022-06-16,45.3751
2022-06-17,41.63766
2022-06-18,23.03191
2022-06-19,22.632
2022-06-20,44.32595
2022-06-21,43.47428
2022-06-22,48.48799
2022-06-23,58.16978
2022-06-24,46.56742
2022-06-25,25.37213
2022-06-26,25.82389
2022-06-27,48.90765
2022-06-28,44.14327
2022-06-29,42.62509
2022-06-30,42.86948
2022-07-01,39.72203
2022-07-02,24.04157
2022-07-03,22.66163
2022-07-04,41.63519
2022-07-05,45.94534
2022-07-06,75.26722
2022-07-07,66.74813
2022-07-08,59.64353
2022-07-09,28.75163
2022-07-10,26.66321
2022-07-11,54.07934
2022-07-12,71.15949
2022-07-13,71.24342
2022-07-14,64.99049
2022-07-15,68.75756
2022-07-16,31.46461
2022-07-17,27.91725
2022-07-18,55.73823
2022-07-19,53.28692
2022-07-20,52.27974
2022-07-21,52.87466
2022-07-22,47.68569
2022-07-23,25.25117
2022-07-24,25.23883
2022-07-25,45.15539
2022-07-26,44.60983
2022-07-27,44.72586
2022-07-28,46.51558
2022-07-29,42.68187
2022-07-30,22.43452
2022-07-31,23.27877
2022-08-01,41.48707
2022-08-02,43.1978
2022-08-03,42.04744
2022-08-04,40.27006
2022-08-05,40.1491
2022-08-06,23.3553
2022-08-07,21.93586
2022-08-08,41.77343
2022-08-09,38.53711
2022-08-10,39.76153
2022-08-11,42.0351
2022-08-12,39.12217
2022-08-13,23.91567
2022-08-14,22.2469
2022-08-15,27.11002
2022-08-16,48.07326
2022-08-17,44.36544
2022-08-18,43.48169
2022-08-19,44.99
2022-08-20,27.85553
2022-08-21,25.20427
2022-08-22,59.81386
2022-08-23,79.40704
2022-08-24,60.06319
2022-08-25,53.29679
2022-08-26,54.75573
2022-08-27,27.13964
2022-08-28,26.06581
2022-08-29,58.98195
2022-08-30,55.10627
2022-08-31,59.29052
2022-09-01,57.328
2022-09-02,59.82127
2022-09-03,33.04204
2022-09-04,30.80303
2022-09-05,66.77775
2022-09-06,66.27662
2022-09-07,73.92678
2022-09-08,66.2001
2022-09-09,43.64709
2022-09-10,35.29339
2022-09-11,34.22202
2022-09-12,44.44938
2022-09-13,83.09511
2022-09-14,88.36554
2022-09-15,76.20528
2022-09-16,70.90029
2022-09-17,37.64842
2022-09-18,35.20452
2022-09-19,65.32869
2022-09-20,59.81633
2022-09-21,63.24767
2022-09-22,85.10948
2022-09-23,68.62425
2022-09-24,40.51692
2022-09-25,37.78419
2022-09-26,93.01389
2022-09-27,85.25759
2022-09-28,87.05472
2022-09-29,76.91624
2022-09-30,77.86664
2022-10-01,42.47698
2022-10-02,38.51489
2022-10-03,47.28825
2022-10-04,77.9802
2022-10-05,74.51677
2022-10-06,80.37226
2022-10-07,71.72973
2022-10-08,35.16996
2022-10-09,31.88427
2022-10-10,40.42805
2022-10-11,65.32128
2022-10-12,64.12895
2022-10-13,58.66597
2022-10-14,55.82956
2022-10-15,33.42467
2022-10-16,31.49917
2022-10-17,62.03559
2022-10-18,62.40835
2022-10-19,60.78155
2022-10-20,57.39712
2022-10-21,54.87422
2022-10-22,34.89594
2022-10-23,31.46954
2022-10-24,64.93865
2022-10-25,65.33362
2022-10-26,64.60539
2022-10-27,64.36594
2022-10-28,59.62872
2022-10-29,30.59567
2022-10-30,25.12034
2022-10-31,54.53109
2022-11-01,57.89824
2022-11-02,56.58989
2022-11-03,65.75082
2022-11-04,62.97366
2022-11-05,33.31605
2022-11-06,29.36137
2022-11-07,60.31252
2022-11-08,70.08319
2022-11-09,76.8323
2022-11-10,71.83588
2022-11-11,94.96408
2022-11-12,39.67266
2022-11-13,33.74311
2022-11-14,70.36461
2022-11-15,69.73018
2022-11-16,59.50035
2022-11-17,58.97454
2022-11-18,55.92831
2022-11-19,30.86968
2022-11-20,29.9958
2022-11-21,55.23217
2022-11-22,54.32619
2022-11-23,52.56856
2022-11-24,60.34955
2022-11-25,57.37737
2022-11-26,30.84746
2022-11-27,29.20338
2022-11-28,53.16843
2022-11-29,59.92989
2022-11-30,65.84709
2022-12-01,71.03359
2022-12-02,52.52166
2022-12-03,26.15468
2022-12-04,27.77407
2022-12-05,54.931
2022-12-06,52.83764
2022-12-07,53.46959
2022-12-08,49.25572
2022-12-09,49.5322
2022-12-10,28.60598
2022-12-11,28.39862
2022-12-12,50.1839
2022-12-13,51.4577
2022-12-14,51.25527
2022-12-15,50.04566
2022-12-16,51.48732
2022-12-17,29.36384
2022-12-18,28.53933
2022-12-19,52.90429
2022-12-20,61.84551
2022-12-21,59.06341
2022-12-22,60.22859
2022-12-23,51.65518
2022-12-24,30.54136
2022-12-25,25.72021
2022-12-26,52.47475
2022-12-27,55.77525
2022-12-28,53.82507
2022-12-29,51.43548
2022-12-30,46.85131
2022-12-31,30.29697
2023-01-01,27.41612
2023-01-02,52.50931
2023-01-03,57.77975
2023-01-04,56.06655
2023-01-05,52.82776
2023-01-06,59.96938
2023-01-07,33.14325
2023-01-08,32.16569
2023-01-09,66.1211
2023-01-10,62.85516
2023-01-11,57.8933
2023-01-12,55.94559
2023-01-13,55.9209
2023-01-14,34.18993
2023-01-15,32.08422
2023-01-16,59.62378
2023-01-17,55.88387
2023-01-18,61.02841
2023-01-19,55.43212
2023-01-20,48.97923
2023-01-21,29.65513
2023-01-22,27.92219
2023-01-23,34.21461
2023-01-24,39.82324
2023-01-25,59.71018
2023-01-26,57.64644
2023-01-27,55.53333
2023-01-28,33.9332
2023-01-29,33.40739
2023-01-30,60.36436
2023-01-31,56.25663
2023-02-01,55.23463
2023-02-02,55.23957
2023-02-03,54.16574
2023-02-04,35.28598
2023-02-05,32.57794
2023-02-06,57.45143
2023-02-07,58.06117
2023-02-08,53.60784
2023-02-09,51.3392
2023-02-10,49.58651
2023-02-11,29.78103
2023-02-12,29.25275
2023-02-13,55.75304
2023-02-14,57.31072
2023-02-15,56.32328
2023-02-16,54.40766
2023-02-17,56.36278
2023-02-18,35.51062
2023-02-19,32.70631
2023-02-20,61.9171
2023-02-21,56.44671
2023-02-22,57.2416
2023-02-23,59.98666
2023-02-24,50.68997
2023-02-25,30.65244
2023-02-26,29.89459
2023-02-27,61.49991
2023-02-28,65.63232
2023-03-01,45.84166
2023-03-02,63.91912
2023-03-03,58.17966
2023-03-04,31.82996
2023-03-05,30.91411
2023-03-06,57.68594
2023-03-07,53.46959
2023-03-08,55.25438
2023-03-09,51.50707
2023-03-10,54.02256
2023-03-11,29.99827
2023-03-12,29.52924
2023-03-13,69.34508
2023-03-14,64.09193
2023-03-15,61.36167
2023-03-16,66.29144
2023-03-17,60.64331
2023-03-18,31.77318
2023-03-19,31.31402
2023-03-20,60.71243
2023-03-21,70.18687
2023-03-22,63.0798
2023-03-23,77.00757
2023-03-24,62.93663
2023-03-25,33.69127
2023-03-26,30.05011
2023-03-27,61.54928
2023-03-28,60.93213
2023-03-29,61.95413
2023-03-30,66.33587
2023-03-31,62.22814
2023-04-01,31.37574
2023-04-02,30.3883
2023-04-03,72.85294
2023-04-04,80.11552
2023-04-05,81.30538
2023-04-06,73.28001
2023-04-07,67.07398
2023-04-08,34.03194
2023-04-09,32.42489
2023-04-10,66.98264
2023-04-11,71.6458
2023-04-12,74.88459
2023-04-13,86.04754
2023-04-14,78.60722
2023-04-15,39.42333
2023-04-16,35.03418
2023-04-17,73.18373
2023-04-18,68.7699
2023-04-19,71.11999
2023-04-20,72.99365
2023-04-21,64.56096
2023-04-22,38.0903
2023-04-23,37.29788
2023-04-24,81.85588
2023-04-25,88.85679
2023-04-26,88.3927
2023-04-27,84.5812
2023-04-28,76.45955
2023-04-29,39.88496
2023-04-30,40.14663
2023-05-01,48.85827
2023-05-02,80.61171
2023-05-03,74.18351
2023-05-04,80.35745
2023-05-05,49.60132
2023-05-06,47.58695
2023-05-07,40.85758
2023-05-08,81.05112
2023-05-09,82.42612
2023-05-10,74.88706
2023-05-11,70.75217
2023-05-12,62.12199
2023-05-13,35.37732
2023-05-14,46.21195
2023-05-15,75.16848
2023-05-16,71.83341
2023-05-17,70.61393
2023-05-18,70.51519
2023-05-19,72.90231
2023-05-20,37.62373
2023-05-21,58.42405
2023-05-22,87.80271
2023-05-23,89.31348
2023-05-24,82.89269
2023-05-25,76.91377
2023-05-26,66.14085
2023-05-27,37.42871
2023-05-28,40.22069
2023-05-29,44.49134
