date,국제유가실시간
2022-03-02,55.04146
2022-03-03,51.02513
2022-03-04,40.9885
2022-03-05,20.62055
2022-03-06,12.73102
2022-03-07,52.57862
2022-03-08,54.9741
2022-03-09,43.49345
2022-03-10,76.06618
2022-03-11,61.42803
2022-03-12,25.96724
2022-03-13,16.86102
2022-03-14,45.40058
2022-03-15,51.02513
2022-03-16,57.7106
2022-03-17,51.96817
2022-03-18,48.96644
2022-03-19,20.36795
2022-03-20,13.53934
2022-03-21,38.43725
2022-03-22,50.49467
2022-03-23,51.28194
2022-03-24,57.67271
2022-03-25,45.83
2022-03-26,21.7783
2022-03-27,13.12676
2022-03-28,40.78221
2022-03-29,47.24455
2022-03-30,45.01747
2022-03-31,42.82827
2022-04-01,38.26464
2022-04-02,15.43804
2022-04-03,9.93137
2022-04-04,30.81715
2022-04-05,32.05489
2022-04-06,30.77084
2022-04-07,29.38155
2022-04-08,24.66214
2022-04-09,11.06386
2022-04-10,6.67284
2022-04-11,21.68568
2022-04-12,26.87239
2022-04-13,29.11632
2022-04-14,26.70399
2022-04-15,19.69856
2022-04-16,7.93583
2022-04-17,5.99082
2022-04-18,23.50018
2022-04-19,25.07893
2022-04-20,26.37561
2022-04-21,23.15075
2022-04-22,20.45215
2022-04-23,8.76941
2022-04-24,5.07725
2022-04-25,20.18692
2022-04-26,22.38033
2022-04-27,23.7612
2022-04-28,21.66463
2022-04-29,21.33204
2022-04-30,9.47248
2022-05-01,5.53193
2022-05-02,19.45017
2022-05-03,21.93407
2022-05-04,21.24363
2022-05-05,18.59133
2022-05-06,23.91276
2022-05-07,9.40512
2022-05-08,5.43931
2022-05-09,22.80975
2022-05-10,27.47442
2022-05-11,26.51454
2022-05-12,24.12747
2022-05-13,21.231
2022-05-14,9.53984
2022-05-15,5.40984
2022-05-16,20.10272
2022-05-17,25.13787
2022-05-18,23.23495
2022-05-19,23.3823
2022-05-20,18.67553
2022-05-21,8.41156
2022-05-22,4.60994
2022-05-23,15.63591
2022-05-24,17.51357
2022-05-25,16.09059
2022-05-26,16.69683
2022-05-27,17.13046
2022-05-28,7.2454
2022-05-29,4.11316
2022-05-30,15.17282
2022-05-31,19.15547
2022-06-01,16.17058
2022-06-02,21.01629
2022-06-03,18.6629
2022-06-04,9.28724
2022-06-05,5.07304
2022-06-06,12.891
2022-06-07,20.11535
2022-06-08,21.60569
2022-06-09,22.35507
2022-06-10,19.63962
2022-06-11,9.71666
2022-06-12,5.52351
2022-06-13,20.81842
2022-06-14,29.35629
2022-06-15,25.6136
2022-06-16,26.98185
2022-06-17,24.47269
2022-06-18,18.80183
2022-06-19,9.71245
2022-06-20,29.06159
2022-06-21,28.14802
2022-06-22,31.81071
2022-06-23,31.81071
2022-06-24,26.43034
2022-06-25,12.27634
2022-06-26,6.60548
2022-06-27,22.56978
2022-06-28,23.93802
2022-06-29,24.46427
2022-06-30,24.39691
2022-07-01,25.54624
2022-07-02,10.25554
2022-07-03,5.72138
2022-07-04,18.75552
2022-07-05,23.51702
2022-07-06,50.36416
2022-07-07,40.15492
2022-07-08,33.21685
2022-07-09,14.41502
2022-07-10,7.25803
2022-07-11,25.71043
2022-07-12,29.39839
2022-07-13,37.02269
2022-07-14,35.23765
2022-07-15,31.82755
2022-07-16,13.95613
2022-07-17,8.75678
2022-07-18,27.68071
2022-07-19,30.85083
2022-07-20,29.81097
2022-07-21,30.29512
2022-07-22,27.47021
2022-07-23,12.1332
2022-07-24,6.9086
2022-07-25,23.76962
2022-07-26,25.77779
2022-07-27,24.49374
2022-07-28,24.40954
2022-07-29,22.08142
2022-07-30,10.45762
2022-07-31,5.54877
2022-08-01,19.61857
2022-08-02,26.45139
2022-08-03,23.96328
2022-08-04,28.98581
2022-08-05,27.32707
2022-08-06,12.11636
2022-08-07,5.97398
2022-08-08,20.99103
2022-08-09,21.55096
2022-08-10,21.7783
2022-08-11,21.15522
2022-08-12,20.23744
2022-08-13,10.11661
2022-08-14,4.96779
2022-08-15,15.70327
2022-08-16,23.1718
2022-08-17,24.61583
2022-08-18,21.33625
2022-08-19,20.84368
2022-08-20,9.8598
2022-08-21,4.90885
2022-08-22,18.85235
2022-08-23,22.26666
2022-08-24,22.94026
2022-08-25,21.79093
2022-08-26,20.06483
2022-08-27,9.53563
2022-08-28,4.73203
2022-08-29,17.9893
2022-08-30,22.51926
2022-08-31,24.45164
2022-09-01,23.16338
2022-09-02,21.71515
2022-09-03,8.95886
2022-09-04,4.77834
2022-09-05,16.97048
2022-09-06,19.40807
2022-09-07,21.61411
2022-09-08,21.19732
2022-09-09,13.36252
2022-09-10,8.39051
2022-09-11,5.3509
2022-09-12,13.54355
2022-09-13,22.88974
2022-09-14,20.39321
2022-09-15,17.49673
2022-09-16,17.28202
2022-09-17,8.02003
2022-09-18,4.07527
2022-09-19,14.29293
2022-09-20,15.10125
2022-09-21,16.20847
2022-09-22,17.92615
2022-09-23,16.5158
2022-09-24,9.27461
2022-09-25,4.74887
2022-09-26,18.01877
2022-09-27,18.65027
2022-09-28,17.63566
2022-09-29,18.51134
2022-09-30,14.96653
2022-10-01,6.5297
2022-10-02,3.57428
2022-10-03,11.7543
2022-10-04,17.2736
2022-10-05,18.09876
2022-10-06,18.02719
2022-10-07,16.14953
2022-10-08,8.47892
2022-10-09,4.10895
2022-10-10,12.49947
2022-10-11,17.3578
2022-10-12,16.0527
2022-10-13,15.61486
2022-10-14,14.38134
2022-10-15,7.25382
2022-10-16,3.84793
2022-10-17,13.3962
2022-10-18,14.28872
2022-10-19,14.30977
2022-10-20,13.16044
2022-10-21,11.73325
2022-10-22,5.62034
2022-10-23,2.85437
2022-10-24,10.25975
2022-10-25,11.32488
2022-10-26,11.18174
2022-10-27,11.83008
2022-10-28,10.47025
2022-10-29,4.92569
2022-10-30,2.28602
2022-10-31,9.15673
2022-11-01,10.71022
2022-11-02,11.96901
2022-11-03,11.97322
2022-11-04,11.35856
2022-11-05,5.70454
2022-11-06,2.88384
2022-11-07,10.8702
2022-11-08,11.93954
2022-11-09,12.13741
2022-11-10,12.85311
2022-11-11,12.70997
2022-11-12,5.7719
2022-11-13,2.89647
2022-11-14,9.67035
2022-11-15,12.3437
2022-11-16,11.52275
2022-11-17,10.92493
2022-11-18,10.96703
2022-11-19,5.72138
2022-11-20,2.94699
2022-11-21,9.70824
2022-11-22,11.32067
2022-11-23,11.05965
2022-11-24,12.01111
2022-11-25,10.23028
2022-11-26,5.19513
2022-11-27,2.96804
2022-11-28,9.57773
2022-11-29,11.53959
2022-11-30,10.36921
2022-12-01,10.79021
2022-12-02,9.99873
2022-12-03,5.32143
2022-12-04,2.90489
2022-12-05,9.20304
2022-12-06,10.99229
2022-12-07,11.97743
2022-12-08,12.89521
2022-12-09,11.67431
2022-12-10,6.28552
2022-12-11,2.93857
2022-12-12,9.69561
2022-12-13,11.48065
2022-12-14,11.31225
2022-12-15,11.37119
2022-12-16,10.4071
2022-12-17,5.21618
2022-12-18,2.6565
2022-12-19,7.86005
2022-12-20,9.4809
2022-12-21,10.09135
2022-12-22,9.84296
2022-12-23,9.0178
2022-12-24,4.70256
2022-12-25,2.46284
2022-12-26,6.5297
2022-12-27,8.3863
2022-12-28,8.8915
2022-12-29,8.14212
2022-12-30,6.71073
2022-12-31,3.86898
2023-01-01,2.31549
2023-01-02,6.02871
2023-01-03,7.89794
2023-01-04,9.98189
2023-01-05,10.76074
2023-01-06,9.26619
2023-01-07,4.68993
2023-01-08,2.22287
2023-01-09,7.64956
2023-01-10,8.78625
2023-01-11,8.43682
2023-01-12,8.94623
2023-01-13,8.02845
2023-01-14,4.45417
2023-01-15,2.09236
2023-01-16,7.18646
2023-01-17,8.29368
2023-01-18,8.41998
2023-01-19,8.32736
2023-01-20,7.28329
2023-01-21,3.70058
2023-01-22,1.83976
2023-01-23,3.94055
2023-01-24,6.39919
2023-01-25,7.54852
2023-01-26,7.53589
2023-01-27,7.00543
2023-01-28,3.93634
2023-01-29,2.1092
2023-01-30,6.2771
2023-01-31,8.0916
2023-02-01,7.6664
2023-02-02,8.79467
2023-02-03,7.66219
2023-02-04,4.39523
2023-02-05,2.22287
2023-02-06,6.59706
2023-02-07,7.91899
2023-02-08,8.67679
2023-02-09,8.83256
2023-02-10,7.94004
2023-02-11,4.00791
2023-02-12,2.02921
2023-02-13,6.84966
2023-02-14,8.36525
2023-02-15,7.82216
2023-02-16,7.39696
2023-02-17,7.498
2023-02-18,3.85635
2023-02-19,1.89449
2023-02-20,5.75927
2023-02-21,7.38012
2023-02-22,7.29171
2023-02-23,7.839
2023-02-24,7.69166
2023-02-25,3.58691
2023-02-26,1.74293
2023-02-27,6.47918
2023-02-28,7.04753
2023-03-01,6.05818
2023-03-02,7.2033
2023-03-03,6.235
2023-03-04,3.52797
2023-03-05,1.59558
2023-03-06,5.92346
2023-03-07,7.40117
2023-03-08,8.07476
2023-03-09,7.69166
2023-03-10,7.077
2023-03-11,3.57428
2023-03-12,1.75556
2023-03-13,6.39077
2023-03-14,8.30631
2023-03-15,9.21146
2023-03-16,11.23226
2023-03-17,9.17357
2023-03-18,4.51732
2023-03-19,2.0671
2023-03-20,7.88952
2023-03-21,8.96728
2023-03-22,8.41156
2023-03-23,8.99675
2023-03-24,8.27263
2023-03-25,3.8353
2023-03-26,1.78924
2023-03-27,5.814
2023-03-28,7.67482
2023-03-29,7.23277
2023-03-30,6.93386
2023-03-31,6.61811
2023-04-01,3.27537
2023-04-02,1.5198
2023-04-03,8.81572
2023-04-04,10.82389
2023-04-05,9.96505
2023-04-06,9.523
2023-04-07,7.23698
2023-04-08,2.82911
2023-04-09,2.00395
2023-04-10,6.41603
2023-04-11,7.63693
2023-04-12,7.63272
2023-04-13,8.03687
2023-04-14,6.96754
2023-04-15,3.32589
2023-04-16,1.61242
2023-04-17,5.99082
2023-04-18,7.4559
2023-04-19,7.13173
2023-04-20,7.61167
2023-04-21,7.077
2023-04-22,3.37641
2023-04-23,1.52822
2023-04-24,5.47299
2023-04-25,6.52128
2023-04-26,6.62653
2023-04-27,7.48958
2023-04-28,5.93188
2023-04-29,3.0775
2023-04-30,1.55769
2023-05-01,3.89424
2023-05-02,5.79295
2023-05-03,7.87268
2023-05-04,8.50418
2023-05-05,5.71717
2023-05-06,3.68374
2023-05-07,1.88186
2023-05-08,6.15501
2023-05-09,6.80756
2023-05-10,6.72757
2023-05-11,7.06437
2023-05-12,6.95491
2023-05-13,3.21222
2023-05-14,1.66715
2023-05-15,5.54877
2023-05-16,6.4034
2023-05-17,6.25184
2023-05-18,5.95714
2023-05-19,5.5614
2023-05-20,2.92173
2023-05-21,1.4777
2023-05-22,4.8878
2023-05-23,5.72559
2023-05-24,5.77611
2023-05-25,6.01187
2023-05-26,5.7298
2023-05-27,2.67334
2023-05-28,1.43139
2023-05-29,3.65427
