date,이율높은예금
2021-04-07,15.41425
2021-04-08,15.79961
2021-04-09,16.95568
2021-04-10,6.35838
2021-04-11,9.63391
2021-04-12,18.4971
2021-04-13,18.68978
2021-04-14,13.68015
2021-04-15,12.71676
2021-04-16,17.14836
2021-04-17,9.05587
2021-04-18,8.67052
2021-04-19,16.95568
2021-04-20,14.25818
2021-04-21,19.4605
2021-04-22,19.26782
2021-04-23,22.73603
2021-04-24,11.36801
2021-04-25,7.12909
2021-04-26,16.95568
2021-04-27,15.0289
2021-04-28,14.45086
2021-04-29,18.30443
2021-04-30,13.10211
2021-05-01,11.17533
2021-05-02,11.75337
2021-05-03,21.1946
2021-05-04,16.95568
2021-05-05,5.97302
2021-05-06,11.36801
2021-05-07,12.71676
2021-05-08,6.55105
2021-05-09,6.74373
2021-05-10,22.15799
2021-05-11,16.763
2021-05-12,13.87283
2021-05-13,12.71676
2021-05-14,15.79961
2021-05-15,6.93641
2021-05-16,7.70712
2021-05-17,13.87283
2021-05-18,18.88246
2021-05-19,9.05587
2021-05-20,18.4971
2021-05-21,11.36801
2021-05-22,6.74373
2021-05-23,8.86319
2021-05-24,15.79961
2021-05-25,19.07514
2021-05-26,17.53371
2021-05-27,15.41425
2021-05-28,15.60693
2021-05-29,6.93641
2021-05-30,7.51445
2021-05-31,16.37764
2021-06-01,20.23121
2021-06-02,14.25818
2021-06-03,16.18497
2021-06-04,16.37764
2021-06-05,11.36801
2021-06-06,9.05587
2021-06-07,17.72639
2021-06-08,15.41425
2021-06-09,15.0289
2021-06-10,18.88246
2021-06-11,16.37764
2021-06-12,8.09248
2021-06-13,5.58766
2021-06-14,16.763
2021-06-15,19.4605
2021-06-16,16.95568
2021-06-17,10.40462
2021-06-18,15.60693
2021-06-19,8.86319
2021-06-20,8.86319
2021-06-21,16.95568
2021-06-22,21.00192
2021-06-23,15.0289
2021-06-24,27.16763
2021-06-25,24.27745
2021-06-26,8.86319
2021-06-27,6.1657
2021-06-28,16.57032
2021-06-29,13.10211
2021-06-30,18.4971
2021-07-01,18.11175
2021-07-02,15.22157
2021-07-03,9.44123
2021-07-04,7.51445
2021-07-05,14.25818
2021-07-06,11.94605
2021-07-07,13.10211
2021-07-08,16.18497
2021-07-09,9.44123
2021-07-10,8.67052
2021-07-11,7.12909
2021-07-12,16.763
2021-07-13,15.60693
2021-07-14,17.14836
2021-07-15,16.763
2021-07-16,16.95568
2021-07-17,13.87283
2021-07-18,7.8998
2021-07-19,19.07514
2021-07-20,12.52408
2021-07-21,15.99229
2021-07-22,16.57032
2021-07-23,15.60693
2021-07-24,5.00963
2021-07-25,7.51445
2021-07-26,13.48747
2021-07-27,8.28516
2021-07-28,8.86319
2021-07-29,14.25818
2021-07-30,11.17533
2021-07-31,5.39499
2021-08-01,3.27552
2021-08-02,13.87283
2021-08-03,18.88246
2021-08-04,6.1657
2021-08-05,9.44123
2021-08-06,8.86319
2021-08-07,1.92678
2021-08-08,5.58766
2021-08-09,7.70712
2021-08-10,11.36801
2021-08-11,10.78998
2021-08-12,9.82658
2021-08-13,9.05587
2021-08-14,5.58766
2021-08-15,7.51445
2021-08-16,5.97302
2021-08-17,7.70712
2021-08-18,11.56069
2021-08-19,13.10211
2021-08-20,8.47784
2021-08-21,4.23892
2021-08-22,5.58766
2021-08-23,11.36801
2021-08-24,7.51445
2021-08-25,8.47784
2021-08-26,13.29479
2021-08-27,10.78998
2021-08-28,5.20231
2021-08-29,8.28516
2021-08-30,13.10211
2021-08-31,7.32177
2021-09-01,15.41425
2021-09-02,15.0289
2021-09-03,8.09248
2021-09-04,5.00963
2021-09-05,6.35838
2021-09-06,12.3314
2021-09-07,9.44123
2021-09-08,6.74373
2021-09-09,9.24855
2021-09-10,9.24855
2021-09-11,6.93641
2021-09-12,4.81695
2021-09-13,7.51445
2021-09-14,8.86319
2021-09-15,10.21194
2021-09-16,9.24855
2021-09-17,7.32177
2021-09-18,4.23892
2021-09-19,3.66088
2021-09-20,5.00963
2021-09-21,5.20231
2021-09-22,5.97302
2021-09-23,15.60693
2021-09-24,16.57032
2021-09-25,6.74373
2021-09-26,8.67052
2021-09-27,12.13872
2021-09-28,10.40462
2021-09-29,11.94605
2021-09-30,10.78998
2021-10-01,11.75337
2021-10-02,3.08285
2021-10-03,5.39499
2021-10-04,8.09248
2021-10-05,14.64354
2021-10-06,9.44123
2021-10-07,8.47784
2021-10-08,11.17533
2021-10-09,4.62427
2021-10-10,4.62427
2021-10-11,5.58766
2021-10-12,8.47784
2021-10-13,13.68015
2021-10-14,10.40462
2021-10-15,8.09248
2021-10-16,5.58766
2021-10-17,3.66088
2021-10-18,8.67052
2021-10-19,10.21194
2021-10-20,10.01926
2021-10-21,10.21194
2021-10-22,7.8998
2021-10-23,3.66088
2021-10-24,6.93641
2021-10-25,10.40462
2021-10-26,10.5973
2021-10-27,7.32177
2021-10-28,12.13872
2021-10-29,10.21194
2021-10-30,2.89017
2021-10-31,7.32177
2021-11-01,12.71676
2021-11-02,10.98265
2021-11-03,9.82658
2021-11-04,12.13872
2021-11-05,7.12909
2021-11-06,4.04624
2021-11-07,7.12909
2021-11-08,13.87283
2021-11-09,9.24855
2021-11-10,8.09248
2021-11-11,11.56069
2021-11-12,10.40462
2021-11-13,6.74373
2021-11-14,5.58766
2021-11-15,7.51445
2021-11-16,12.3314
2021-11-17,10.98265
2021-11-18,11.17533
2021-11-19,7.12909
2021-11-20,4.04624
2021-11-21,4.04624
2021-11-22,11.94605
2021-11-23,8.28516
2021-11-24,13.48747
2021-11-25,12.52408
2021-11-26,11.56069
2021-11-27,4.04624
2021-11-28,9.44123
2021-11-29,15.41425
2021-11-30,14.83622
2021-12-01,14.64354
2021-12-02,16.57032
2021-12-03,13.48747
2021-12-04,8.47784
2021-12-05,8.86319
2021-12-06,14.06551
2021-12-07,12.13872
2021-12-08,10.98265
2021-12-09,9.24855
2021-12-10,10.21194
2021-12-11,7.70712
2021-12-12,10.21194
2021-12-13,14.06551
2021-12-14,12.3314
2021-12-15,6.74373
2021-12-16,8.09248
2021-12-17,10.40462
2021-12-18,8.09248
2021-12-19,3.4682
2021-12-20,8.47784
2021-12-21,12.13872
2021-12-22,13.68015
2021-12-23,10.78998
2021-12-24,10.98265
2021-12-25,7.8998
2021-12-26,7.12909
2021-12-27,15.99229
2021-12-28,19.26782
2021-12-29,12.52408
2021-12-30,12.3314
2021-12-31,12.13872
2022-01-01,7.8998
2022-01-02,9.24855
2022-01-03,17.72639
2022-01-04,14.45086
2022-01-05,20.61657
2022-01-06,18.4971
2022-01-07,14.06551
2022-01-08,7.70712
2022-01-09,8.28516
2022-01-10,18.68978
2022-01-11,14.83622
2022-01-12,14.83622
2022-01-13,12.3314
2022-01-14,12.3314
2022-01-15,10.40462
2022-01-16,10.78998
2022-01-17,17.72639
2022-01-18,17.72639
2022-01-19,20.61657
2022-01-20,17.14836
2022-01-21,21.77263
2022-01-22,7.8998
2022-01-23,7.8998
2022-01-24,16.763
2022-01-25,20.23121
2022-01-26,20.80924
2022-01-27,15.99229
2022-01-28,16.57032
2022-01-29,10.01926
2022-01-30,8.09248
2022-01-31,9.82658
2022-02-01,10.5973
2022-02-02,13.48747
2022-02-03,27.3603
2022-02-04,27.74566
2022-02-05,17.14836
2022-02-06,10.78998
2022-02-07,26.39691
2022-02-08,17.53371
2022-02-09,14.25818
2022-02-10,19.84585
2022-02-11,15.99229
2022-02-12,7.70712
2022-02-13,9.05587
2022-02-14,19.4605
2022-02-15,20.03853
2022-02-16,13.48747
2022-02-17,14.45086
2022-02-18,17.91907
2022-02-19,8.67052
2022-02-20,10.78998
2022-02-21,19.4605
2022-02-22,19.07514
2022-02-23,20.42389
2022-02-24,24.27745
2022-02-25,14.83622
2022-02-26,11.75337
2022-02-27,9.24855
2022-02-28,18.4971
2022-03-01,14.25818
2022-03-02,20.03853
2022-03-03,14.06551
2022-03-04,11.75337
2022-03-05,8.67052
2022-03-06,9.63391
2022-03-07,12.52408
2022-03-08,13.10211
2022-03-09,6.93641
2022-03-10,13.87283
2022-03-11,12.3314
2022-03-12,10.78998
2022-03-13,5.78034
2022-03-14,12.52408
2022-03-15,13.48747
2022-03-16,11.36801
2022-03-17,16.18497
2022-03-18,12.90944
2022-03-19,7.8998
2022-03-20,7.70712
2022-03-21,11.56069
2022-03-22,17.34104
2022-03-23,14.06551
2022-03-24,14.64354
2022-03-25,16.18497
2022-03-26,7.51445
2022-03-27,11.56069
2022-03-28,11.56069
2022-03-29,15.99229
2022-03-30,17.72639
2022-03-31,14.83622
2022-04-01,16.37764
2022-04-02,7.12909
2022-04-03,8.67052
2022-04-04,9.44123
2022-04-05,15.99229
2022-04-06,14.83622
2022-04-07,11.94605
2022-04-08,11.94605
2022-04-09,5.58766
2022-04-10,5.58766
2022-04-11,13.48747
2022-04-12,11.36801
2022-04-13,18.68978
2022-04-14,16.57032
2022-04-15,10.21194
2022-04-16,6.74373
2022-04-17,7.70712
2022-04-18,12.90944
2022-04-19,14.83622
2022-04-20,17.72639
2022-04-21,15.22157
2022-04-22,13.48747
2022-04-23,6.74373
2022-04-24,7.32177
2022-04-25,16.95568
2022-04-26,15.0289
2022-04-27,18.11175
2022-04-28,10.98265
2022-04-29,12.71676
2022-04-30,5.39499
2022-05-01,6.55105
2022-05-02,17.91907
2022-05-03,12.13872
2022-05-04,12.3314
2022-05-05,7.8998
2022-05-06,8.28516
2022-05-07,5.39499
2022-05-08,11.36801
2022-05-09,12.71676
2022-05-10,14.25818
2022-05-11,13.87283
2022-05-12,10.98265
2022-05-13,15.79961
2022-05-14,4.62427
2022-05-15,5.58766
2022-05-16,13.68015
2022-05-17,11.56069
2022-05-18,9.63391
2022-05-19,7.12909
2022-05-20,10.5973
2022-05-21,6.35838
2022-05-22,5.20231
2022-05-23,13.87283
2022-05-24,11.56069
2022-05-25,8.67052
2022-05-26,19.65317
2022-05-27,10.5973
2022-05-28,5.58766
2022-05-29,6.35838
2022-05-30,19.84585
2022-05-31,18.88246
2022-06-01,12.3314
2022-06-02,18.68978
2022-06-03,17.34104
2022-06-04,9.82658
2022-06-05,7.12909
2022-06-06,9.05587
2022-06-07,17.53371
2022-06-08,11.75337
2022-06-09,17.14836
2022-06-10,14.25818
2022-06-11,7.51445
2022-06-12,7.32177
2022-06-13,14.25818
2022-06-14,14.64354
2022-06-15,17.34104
2022-06-16,19.4605
2022-06-17,12.13872
2022-06-18,12.13872
2022-06-19,7.12909
2022-06-20,19.84585
2022-06-21,20.80924
2022-06-22,18.30443
2022-06-23,20.23121
2022-06-24,15.79961
2022-06-25,9.05587
2022-06-26,17.14836
2022-06-27,17.53371
2022-06-28,14.64354
2022-06-29,13.68015
2022-06-30,19.4605
2022-07-01,19.4605
2022-07-02,12.13872
2022-07-03,14.06551
2022-07-04,17.34104
2022-07-05,15.99229
2022-07-06,17.91907
2022-07-07,17.91907
2022-07-08,17.53371
2022-07-09,9.82658
2022-07-10,10.78998
2022-07-11,17.91907
2022-07-12,24.85549
2022-07-13,22.9287
2022-07-14,31.02119
2022-07-15,22.73603
2022-07-16,16.18497
2022-07-17,14.06551
2022-07-18,32.17726
2022-07-19,26.58959
2022-07-20,24.47013
2022-07-21,24.85549
2022-07-22,23.69942
2022-07-23,14.45086
2022-07-24,13.29479
2022-07-25,29.47976
2022-07-26,26.97495
2022-07-27,23.8921
2022-07-28,21.1946
2022-07-29,20.23121
2022-07-30,9.24855
2022-07-31,11.75337
2022-08-01,25.6262
2022-08-02,25.24084
2022-08-03,22.54335
2022-08-04,18.68978
2022-08-05,25.6262
2022-08-06,11.56069
2022-08-07,9.05587
2022-08-08,19.65317
2022-08-09,22.9287
2022-08-10,20.80924
2022-08-11,22.73603
2022-08-12,21.77263
2022-08-13,11.75337
2022-08-14,10.5973
2022-08-15,10.40462
2022-08-16,23.8921
2022-08-17,29.09441
2022-08-18,19.84585
2022-08-19,19.84585
2022-08-20,10.98265
2022-08-21,12.3314
2022-08-22,19.4605
2022-08-23,20.03853
2022-08-24,18.68978
2022-08-25,27.16763
2022-08-26,25.24084
2022-08-27,8.86319
2022-08-28,13.87283
2022-08-29,24.27745
2022-08-30,20.03853
2022-08-31,17.91907
2022-09-01,25.6262
2022-09-02,13.29479
2022-09-03,12.71676
2022-09-04,8.86319
2022-09-05,19.4605
2022-09-06,24.85549
2022-09-07,22.73603
2022-09-08,21.96531
2022-09-09,12.90944
2022-09-10,9.63391
2022-09-11,12.13872
2022-09-12,15.60693
2022-09-13,26.20423
2022-09-14,28.51637
2022-09-15,23.31406
2022-09-16,22.54335
2022-09-17,14.25818
2022-09-18,11.56069
2022-09-19,26.20423
2022-09-20,25.43352
2022-09-21,23.8921
2022-09-22,26.97495
2022-09-23,26.01156
2022-09-24,18.30443
2022-09-25,16.95568
2022-09-26,25.04816
2022-09-27,29.86512
2022-09-28,24.85549
2022-09-29,28.32369
2022-09-30,31.59922
2022-10-01,19.07514
2022-10-02,14.25818
2022-10-03,19.84585
2022-10-04,35.64547
2022-10-05,47.01348
2022-10-06,36.80154
2022-10-07,41.81117
2022-10-08,20.42389
2022-10-09,20.42389
2022-10-10,22.73603
2022-10-11,46.24277
2022-10-12,55.49132
2022-10-13,68.01541
2022-10-14,59.15221
2022-10-15,40.84778
2022-10-16,40.46242
2022-10-17,84.20038
2022-10-18,70.7129
2022-10-19,84.20038
2022-10-20,76.49325
2022-10-21,66.28131
2022-10-22,31.21387
2022-10-23,32.17726
2022-10-24,65.70327
2022-10-25,86.51252
2022-10-26,75.1445
2022-10-27,67.82273
2022-10-28,62.42774
2022-10-29,33.91136
2022-10-30,27.3603
2022-10-31,74.75915
2022-11-01,88.05394
2022-11-02,93.64161
2022-11-03,81.31021
2022-11-04,81.31021
2022-11-05,37.95761
2022-11-06,45.85741
2022-11-07,93.44894
2022-11-08,98.07321
2022-11-09,91.71483
2022-11-10,89.01734
2022-11-11,69.74951
2022-11-12,40.6551
2022-11-13,42.77456
2022-11-14,95.18304
2022-11-15,100.0
2022-11-16,85.54913
2022-11-17,75.91522
2022-11-18,69.36416
2022-11-19,35.45279
2022-11-20,41.61849
2022-11-21,86.7052
2022-11-22,70.52023
2022-11-23,80.15414
2022-11-24,87.47591
2022-11-25,73.4104
2022-11-26,37.95761
2022-11-27,43.3526
2022-11-28,80.92485
2022-11-29,90.36608
2022-11-30,77.842
2022-12-01,79.38342
2022-12-02,65.89595
2022-12-03,26.39691
2022-12-04,33.33333
2022-12-05,73.79576
2022-12-06,67.05202
2022-12-07,76.49325
2022-12-08,79.38342
2022-12-09,55.87668
2022-12-10,37.57225
2022-12-11,33.71868
2022-12-12,70.13487
2022-12-13,67.82273
2022-12-14,60.88631
2022-12-15,59.92292
2022-12-16,40.84778
2022-12-17,34.10404
2022-12-18,37.37957
2022-12-19,59.92292
2022-12-20,57.22543
2022-12-21,59.73025
2022-12-22,53.56454
2022-12-23,50.48169
2022-12-24,31.02119
2022-12-25,31.59922
2022-12-26,61.27167
2022-12-27,69.17148
2022-12-28,58.95953
2022-12-29,58.3815
2022-12-30,63.96917
2022-12-31,34.68208
2023-01-01,48.16955
2023-01-02,76.49325
2023-01-03,67.43737
2023-01-04,60.69364
2023-01-05,66.28131
2023-01-06,59.34489
2023-01-07,38.53564
2023-01-08,31.02119
2023-01-09,60.69364
2023-01-10,67.82273
2023-01-11,61.65703
2023-01-12,55.29865
2023-01-13,56.06936
2023-01-14,31.02119
2023-01-15,40.6551
2023-01-16,55.87668
2023-01-17,59.73025
2023-01-18,52.79383
2023-01-19,46.05009
2023-01-20,53.17919
2023-01-21,28.70905
2023-01-22,25.6262
2023-01-23,38.34296
2023-01-24,45.0867
2023-01-25,85.16377
2023-01-26,68.59344
2023-01-27,63.00578
2023-01-28,38.53564
2023-01-29,31.59922
2023-01-30,62.04238
2023-01-31,68.59344
2023-02-01,60.1156
2023-02-02,51.05973
2023-02-03,46.8208
2023-02-04,21.1946
2023-02-05,26.01156
2023-02-06,45.85741
2023-02-07,42.19653
2023-02-08,44.70134
2023-02-09,45.0867
2023-02-10,39.69171
2023-02-11,24.47013
2023-02-12,34.68208
2023-02-13,47.20616
2023-02-14,39.11368
2023-02-15,47.01348
2023-02-16,43.15992
2023-02-17,39.30635
2023-02-18,18.88246
2023-02-19,26.58959
2023-02-20,41.81117
2023-02-21,41.23314
2023-02-22,43.54527
2023-02-23,39.49903
2023-02-24,38.34296
2023-02-25,25.04816
2023-02-26,29.09441
2023-02-27,47.97687
2023-02-28,45.27938
2023-03-01,37.57225
2023-03-02,43.93063
2023-03-03,40.26974
2023-03-04,22.15799
2023-03-05,25.24084
2023-03-06,42.58188
2023-03-07,38.72832
2023-03-08,38.72832
2023-03-09,32.56262
2023-03-10,38.53564
2023-03-11,19.84585
2023-03-12,19.26782
2023-03-13,37.57225
2023-03-14,32.17726
2023-03-15,35.45279
2023-03-16,36.80154
2023-03-17,35.45279
2023-03-18,17.53371
2023-03-19,19.65317
2023-03-20,36.99421
2023-03-21,36.60886
2023-03-22,36.41618
2023-03-23,31.40655
2023-03-24,32.36994
2023-03-25,25.43352
2023-03-26,23.8921
2023-03-27,44.31599
2023-03-28,45.27938
2023-03-29,31.7919
2023-03-30,36.03082
2023-03-31,31.7919
2023-04-01,20.42389
2023-04-02,19.84585
2023-04-03,36.03082
2023-04-04,31.02119
2023-04-05,33.33333
2023-04-06,32.56262
2023-04-07,20.42389
2023-04-08,14.06551
2023-04-09,14.25818
2023-04-10,36.60886
2023-04-11,32.56262
2023-04-12,23.50674
2023-04-13,34.68208
2023-04-14,26.97495
2023-04-15,17.91907
2023-04-16,20.23121
2023-04-17,28.90173
2023-04-18,26.58959
2023-04-19,26.58959
2023-04-20,27.55298
2023-04-21,25.43352
2023-04-22,12.3314
2023-04-23,12.13872
2023-04-24,24.47013
2023-04-25,32.36994
2023-04-26,28.13102
2023-04-27,22.35067
2023-04-28,23.8921
2023-04-29,18.11175
2023-04-30,15.79961
2023-05-01,19.84585
2023-05-02,30.63583
2023-05-03,29.09441
2023-05-04,21.38728
2023-05-05,14.25818
2023-05-06,10.78998
2023-05-07,16.18497
2023-05-08,23.8921
2023-05-09,25.6262
2023-05-10,27.3603
2023-05-11,28.13102
2023-05-12,25.81888
2023-05-13,14.64354
2023-05-14,11.94605
2023-05-15,27.55298
2023-05-16,27.55298
2023-05-17,27.3603
2023-05-18,23.31406
2023-05-19,25.04816
2023-05-20,18.68978
2023-05-21,16.37764
2023-05-22,30.63583
2023-05-23,21.00192
2023-05-24,26.58959
2023-05-25,28.32369
2023-05-26,24.27745
2023-05-27,14.83622
2023-05-28,14.25818
2023-05-29,19.26782
