date,주식매매일지
2020-07-20,44.44444
2020-07-21,44.04761
2020-07-22,51.19047
2020-07-23,57.9365
2020-07-24,51.19047
2020-07-25,35.71428
2020-07-26,35.31746
2020-07-27,40.47619
2020-07-28,61.11111
2020-07-29,53.1746
2020-07-30,57.9365
2020-07-31,49.20634
2020-08-01,38.88888
2020-08-02,32.53968
2020-08-03,52.77777
2020-08-04,54.7619
2020-08-05,52.77777
2020-08-06,69.04761
2020-08-07,72.22222
2020-08-08,53.57142
2020-08-09,63.88888
2020-08-10,82.9365
2020-08-11,83.33333
2020-08-12,58.73015
2020-08-13,56.3492
2020-08-14,50.39682
2020-08-15,34.5238
2020-08-16,31.74603
2020-08-17,28.1746
2020-08-18,42.85714
2020-08-19,46.42857
2020-08-20,45.23809
2020-08-21,48.41269
2020-08-22,36.11111
2020-08-23,25.79365
2020-08-24,41.26984
2020-08-25,56.3492
2020-08-26,54.36507
2020-08-27,60.31746
2020-08-28,47.61904
2020-08-29,37.69841
2020-08-30,30.55555
2020-08-31,56.74603
2020-09-01,68.25396
2020-09-02,63.49206
2020-09-03,69.04761
2020-09-04,51.98412
2020-09-05,38.09523
2020-09-06,33.73015
2020-09-07,65.07936
2020-09-08,59.5238
2020-09-09,64.28571
2020-09-10,57.14285
2020-09-11,59.5238
2020-09-12,35.71428
2020-09-13,37.69841
2020-09-14,73.41269
2020-09-15,64.28571
2020-09-16,59.92063
2020-09-17,44.84126
2020-09-18,42.46031
2020-09-19,38.49206
2020-09-20,22.22222
2020-09-21,40.87301
2020-09-22,33.73015
2020-09-23,42.06349
2020-09-24,38.09523
2020-09-25,28.96825
2020-09-26,21.03174
2020-09-27,26.5873
2020-09-28,26.98412
2020-09-29,26.5873
2020-09-30,22.61904
2020-10-01,23.01587
2020-10-02,25.79365
2020-10-03,28.1746
2020-10-04,26.19047
2020-10-05,49.60317
2020-10-06,41.66666
2020-10-07,34.12698
2020-10-08,34.12698
2020-10-09,26.5873
2020-10-10,20.63492
2020-10-11,23.41269
2020-10-12,34.92063
2020-10-13,43.25396
2020-10-14,38.49206
2020-10-15,37.30158
2020-10-16,17.46031
2020-10-17,19.04761
2020-10-18,12.69841
2020-10-19,21.42857
2020-10-20,24.20634
2020-10-21,25.0
2020-10-22,18.65079
2020-10-23,20.23809
2020-10-24,16.66666
2020-10-25,15.87301
2020-10-26,18.25396
2020-10-27,23.01587
2020-10-28,17.46031
2020-10-29,24.20634
2020-10-30,18.65079
2020-10-31,18.25396
2020-11-01,15.07936
2020-11-02,27.38095
2020-11-03,30.15873
2020-11-04,20.63492
2020-11-05,30.55555
2020-11-06,27.77777
2020-11-07,21.03174
2020-11-08,13.49206
2020-11-09,30.15873
2020-11-10,29.7619
2020-11-11,26.5873
2020-11-12,32.53968
2020-11-13,29.7619
2020-11-14,23.41269
2020-11-15,26.19047
2020-11-16,36.11111
2020-11-17,29.7619
2020-11-18,46.82539
2020-11-19,45.23809
2020-11-20,34.12698
2020-11-21,32.14285
2020-11-22,27.77777
2020-11-23,42.06349
2020-11-24,48.80952
2020-11-25,42.46031
2020-11-26,48.01587
2020-11-27,41.66666
2020-11-28,25.79365
2020-11-29,35.71428
2020-11-30,50.79365
2020-12-01,53.57142
2020-12-02,52.77777
2020-12-03,68.65079
2020-12-04,49.20634
2020-12-05,39.68253
2020-12-06,39.68253
2020-12-07,61.50793
2020-12-08,57.53968
2020-12-09,59.5238
2020-12-10,59.12698
2020-12-11,52.77777
2020-12-12,34.5238
2020-12-13,38.88888
2020-12-14,53.96825
2020-12-15,54.7619
2020-12-16,64.68253
2020-12-17,61.50793
2020-12-18,50.0
2020-12-19,42.06349
2020-12-20,32.53968
2020-12-21,59.5238
2020-12-22,59.12698
2020-12-23,62.69841
2020-12-24,54.36507
2020-12-25,36.11111
2020-12-26,39.68253
2020-12-27,46.82539
2020-12-28,59.12698
2020-12-29,76.5873
2020-12-30,86.50793
2020-12-31,53.96825
2021-01-01,48.80952
2021-01-02,56.3492
2021-01-03,77.38095
2021-01-04,98.80952
2021-01-05,96.03174
2021-01-06,84.12698
2021-01-07,79.36507
2021-01-08,100.0
2021-01-09,65.87301
2021-01-10,62.69841
2021-01-11,88.88888
2021-01-12,84.92063
2021-01-13,76.19047
2021-01-14,88.09523
2021-01-15,75.79365
2021-01-16,55.15873
2021-01-17,52.38095
2021-01-18,61.11111
2021-01-19,60.71428
2021-01-20,65.47619
2021-01-21,80.55555
2021-01-22,83.33333
2021-01-23,59.5238
2021-01-24,67.85714
2021-01-25,80.55555
2021-01-26,75.39682
2021-01-27,66.66666
2021-01-28,65.87301
2021-01-29,53.1746
2021-01-30,36.90476
2021-01-31,44.04761
2021-02-01,59.92063
2021-02-02,59.12698
2021-02-03,61.11111
2021-02-04,57.14285
2021-02-05,68.25396
2021-02-06,46.82539
2021-02-07,42.85714
2021-02-08,55.95238
2021-02-09,59.92063
2021-02-10,48.01587
2021-02-11,49.60317
2021-02-12,44.44444
2021-02-13,35.31746
2021-02-14,48.41269
2021-02-15,75.79365
2021-02-16,71.03174
2021-02-17,69.04761
2021-02-18,69.04761
2021-02-19,63.88888
2021-02-20,45.23809
2021-02-21,40.87301
2021-02-22,54.7619
2021-02-23,61.11111
2021-02-24,47.22222
2021-02-25,55.95238
2021-02-26,49.20634
2021-02-27,52.77777
2021-02-28,54.36507
2021-03-01,65.47619
2021-03-02,61.90476
2021-03-03,55.15873
2021-03-04,49.60317
2021-03-05,48.01587
2021-03-06,50.39682
2021-03-07,40.47619
2021-03-08,46.42857
2021-03-09,46.03174
2021-03-10,45.63492
2021-03-11,55.55555
2021-03-12,38.88888
2021-03-13,30.95238
2021-03-14,44.44444
2021-03-15,54.7619
2021-03-16,80.15873
2021-03-17,52.77777
2021-03-18,61.50793
2021-03-19,59.12698
2021-03-20,40.07936
2021-03-21,37.69841
2021-03-22,61.90476
2021-03-23,53.1746
2021-03-24,43.25396
2021-03-25,32.14285
2021-03-26,41.26984
2021-03-27,36.11111
2021-03-28,35.31746
2021-03-29,45.23809
2021-03-30,49.60317
2021-03-31,51.98412
2021-04-01,45.63492
2021-04-02,36.11111
2021-04-03,40.07936
2021-04-04,42.46031
2021-04-05,51.5873
2021-04-06,44.04761
2021-04-07,46.82539
2021-04-08,59.92063
2021-04-09,50.39682
2021-04-10,37.30158
2021-04-11,42.46031
2021-04-12,56.74603
2021-04-13,66.66666
2021-04-14,59.5238
2021-04-15,52.38095
2021-04-16,48.80952
2021-04-17,36.50793
2021-04-18,30.55555
2021-04-19,50.79365
2021-04-20,53.96825
2021-04-21,57.9365
2021-04-22,40.47619
2021-04-23,44.04761
2021-04-24,34.12698
2021-04-25,26.19047
2021-04-26,42.46031
2021-04-27,59.12698
2021-04-28,50.39682
2021-04-29,38.88888
2021-04-30,41.26984
2021-05-01,30.55555
2021-05-02,35.31746
2021-05-03,43.65079
2021-05-04,29.36507
2021-05-05,22.61904
2021-05-06,32.9365
2021-05-07,34.92063
2021-05-08,23.80952
2021-05-09,31.3492
2021-05-10,52.38095
2021-05-11,49.20634
2021-05-12,50.39682
2021-05-13,38.09523
2021-05-14,31.3492
2021-05-15,21.82539
2021-05-16,19.04761
2021-05-17,33.33333
2021-05-18,33.33333
2021-05-19,27.77777
2021-05-20,35.71428
2021-05-21,33.73015
2021-05-22,24.60317
2021-05-23,21.82539
2021-05-24,38.88888
2021-05-25,42.46031
2021-05-26,38.49206
2021-05-27,34.12698
2021-05-28,37.30158
2021-05-29,34.5238
2021-05-30,25.79365
2021-05-31,55.15873
2021-06-01,44.84126
2021-06-02,38.09523
2021-06-03,41.66666
2021-06-04,42.46031
2021-06-05,22.61904
2021-06-06,33.73015
2021-06-07,45.63492
2021-06-08,41.26984
2021-06-09,41.26984
2021-06-10,36.90476
2021-06-11,41.26984
2021-06-12,30.15873
2021-06-13,22.22222
2021-06-14,36.50793
2021-06-15,37.69841
2021-06-16,41.26984
2021-06-17,34.12698
2021-06-18,48.01587
2021-06-19,27.77777
2021-06-20,29.36507
2021-06-21,45.63492
2021-06-22,48.41269
2021-06-23,45.23809
2021-06-24,42.85714
2021-06-25,42.46031
2021-06-26,34.92063
2021-06-27,34.5238
2021-06-28,32.9365
2021-06-29,49.60317
2021-06-30,52.77777
2021-07-01,54.7619
2021-07-02,40.87301
2021-07-03,30.15873
2021-07-04,28.57142
2021-07-05,38.49206
2021-07-06,46.42857
2021-07-07,42.06349
2021-07-08,37.69841
2021-07-09,31.74603
2021-07-10,24.60317
2021-07-11,24.20634
2021-07-12,29.36507
2021-07-13,38.49206
2021-07-14,31.3492
2021-07-15,41.26984
2021-07-16,30.15873
2021-07-17,27.77777
2021-07-18,20.63492
2021-07-19,40.87301
2021-07-20,36.11111
2021-07-21,26.98412
2021-07-22,32.14285
2021-07-23,34.5238
2021-07-24,24.20634
2021-07-25,21.03174
2021-07-26,31.3492
2021-07-27,38.88888
2021-07-28,39.68253
2021-07-29,35.31746
2021-07-30,36.11111
2021-07-31,28.1746
2021-08-01,28.57142
2021-08-02,33.33333
2021-08-03,32.53968
2021-08-04,37.69841
2021-08-05,37.30158
2021-08-06,40.07936
2021-08-07,24.60317
2021-08-08,34.92063
2021-08-09,44.44444
2021-08-10,46.42857
2021-08-11,49.20634
2021-08-12,46.03174
2021-08-13,43.25396
2021-08-14,28.96825
2021-08-15,20.63492
2021-08-16,31.74603
2021-08-17,53.1746
2021-08-18,39.28571
2021-08-19,34.12698
2021-08-20,34.5238
2021-08-21,26.19047
2021-08-22,25.0
2021-08-23,30.15873
2021-08-24,36.50793
2021-08-25,44.04761
2021-08-26,40.87301
2021-08-27,30.55555
2021-08-28,30.55555
2021-08-29,25.0
2021-08-30,42.46031
2021-08-31,43.65079
2021-09-01,43.65079
2021-09-02,42.46031
2021-09-03,38.49206
2021-09-04,29.36507
2021-09-05,21.82539
2021-09-06,33.33333
2021-09-07,45.23809
2021-09-08,34.5238
2021-09-09,21.82539
2021-09-10,39.28571
2021-09-11,30.55555
2021-09-12,18.65079
2021-09-13,31.3492
2021-09-14,34.12698
2021-09-15,30.95238
2021-09-16,30.55555
2021-09-17,38.09523
2021-09-18,29.7619
2021-09-19,15.87301
2021-09-20,19.04761
2021-09-21,19.44444
2021-09-22,36.90476
2021-09-23,45.63492
2021-09-24,32.53968
2021-09-25,25.39682
2021-09-26,26.19047
2021-09-27,32.9365
2021-09-28,37.69841
2021-09-29,37.30158
2021-09-30,33.33333
2021-10-01,34.5238
2021-10-02,22.61904
2021-10-03,20.63492
2021-10-04,23.01587
2021-10-05,31.3492
2021-10-06,36.50793
2021-10-07,38.88888
2021-10-08,37.69841
2021-10-09,29.36507
2021-10-10,14.68253
2021-10-11,22.61904
2021-10-12,32.9365
2021-10-13,30.15873
2021-10-14,33.33333
2021-10-15,30.55555
2021-10-16,25.39682
2021-10-17,16.66666
2021-10-18,29.7619
2021-10-19,38.49206
2021-10-20,32.14285
2021-10-21,29.7619
2021-10-22,20.63492
2021-10-23,20.23809
2021-10-24,23.80952
2021-10-25,48.01587
2021-10-26,61.11111
2021-10-27,55.55555
2021-10-28,37.69841
2021-10-29,32.53968
2021-10-30,36.11111
2021-10-31,32.9365
2021-11-01,34.12698
2021-11-02,40.47619
2021-11-03,42.06349
2021-11-04,39.68253
2021-11-05,31.3492
2021-11-06,36.11111
2021-11-07,32.53968
2021-11-08,38.88888
2021-11-09,42.85714
2021-11-10,44.04761
2021-11-11,37.69841
2021-11-12,36.50793
2021-11-13,24.20634
2021-11-14,23.01587
2021-11-15,37.30158
2021-11-16,40.07936
2021-11-17,48.01587
2021-11-18,61.90476
2021-11-19,40.47619
2021-11-20,25.0
2021-11-21,26.5873
2021-11-22,40.07936
2021-11-23,37.30158
2021-11-24,27.38095
2021-11-25,30.55555
2021-11-26,31.3492
2021-11-27,13.49206
2021-11-28,22.61904
2021-11-29,35.71428
2021-11-30,36.11111
2021-12-01,41.26984
2021-12-02,32.9365
2021-12-03,34.5238
2021-12-04,26.98412
2021-12-05,32.9365
2021-12-06,25.0
2021-12-07,45.23809
2021-12-08,48.41269
2021-12-09,47.22222
2021-12-10,40.07936
2021-12-11,28.1746
2021-12-12,38.09523
2021-12-13,44.04761
2021-12-14,49.60317
2021-12-15,30.15873
2021-12-16,34.5238
2021-12-17,40.87301
2021-12-18,17.46031
2021-12-19,25.0
2021-12-20,26.98412
2021-12-21,32.9365
2021-12-22,62.69841
2021-12-23,42.46031
2021-12-24,42.85714
2021-12-25,31.74603
2021-12-26,24.20634
2021-12-27,43.65079
2021-12-28,47.61904
2021-12-29,46.42857
2021-12-30,35.71428
2021-12-31,46.42857
2022-01-01,35.31746
2022-01-02,47.22222
2022-01-03,66.26984
2022-01-04,61.50793
2022-01-05,67.46031
2022-01-06,70.63492
2022-01-07,50.39682
2022-01-08,38.09523
2022-01-09,49.60317
2022-01-10,52.77777
2022-01-11,42.46031
2022-01-12,51.5873
2022-01-13,36.90476
2022-01-14,40.07936
2022-01-15,30.55555
2022-01-16,25.79365
2022-01-17,35.71428
2022-01-18,35.31746
2022-01-19,40.47619
2022-01-20,41.66666
2022-01-21,45.23809
2022-01-22,25.39682
2022-01-23,34.92063
2022-01-24,31.74603
2022-01-25,45.63492
2022-01-26,36.11111
2022-01-27,40.47619
2022-01-28,42.46031
2022-01-29,38.09523
2022-01-30,32.9365
2022-01-31,19.04761
2022-02-01,25.39682
2022-02-02,30.15873
2022-02-03,50.0
2022-02-04,36.11111
2022-02-05,40.47619
2022-02-06,31.74603
2022-02-07,41.66666
2022-02-08,47.22222
2022-02-09,40.87301
2022-02-10,39.28571
2022-02-11,50.79365
2022-02-12,48.80952
2022-02-13,46.42857
2022-02-14,30.55555
2022-02-15,37.30158
2022-02-16,36.50793
2022-02-17,37.30158
2022-02-18,33.73015
2022-02-19,23.80952
2022-02-20,25.79365
2022-02-21,34.5238
2022-02-22,34.5238
2022-02-23,29.36507
2022-02-24,31.3492
2022-02-25,30.95238
2022-02-26,30.55555
2022-02-27,28.96825
2022-02-28,24.60317
2022-03-01,32.9365
2022-03-02,38.49206
2022-03-03,43.25396
2022-03-04,30.95238
2022-03-05,21.03174
2022-03-06,21.03174
2022-03-07,27.77777
2022-03-08,21.42857
2022-03-09,19.84126
2022-03-10,32.9365
2022-03-11,36.90476
2022-03-12,54.36507
2022-03-13,35.71428
2022-03-14,42.85714
2022-03-15,45.23809
2022-03-16,33.73015
2022-03-17,56.3492
2022-03-18,46.82539
2022-03-19,41.26984
2022-03-20,42.06349
2022-03-21,50.79365
2022-03-22,44.84126
2022-03-23,44.44444
2022-03-24,36.11111
2022-03-25,46.03174
2022-03-26,36.90476
2022-03-27,30.95238
2022-03-28,38.88888
2022-03-29,40.07936
2022-03-30,38.09523
2022-03-31,41.66666
2022-04-01,34.5238
2022-04-02,45.23809
2022-04-03,35.71428
2022-04-04,42.06349
2022-04-05,41.26984
2022-04-06,39.28571
2022-04-07,42.85714
2022-04-08,37.30158
2022-04-09,18.25396
2022-04-10,29.7619
2022-04-11,21.82539
2022-04-12,33.33333
2022-04-13,36.11111
2022-04-14,31.74603
2022-04-15,27.38095
2022-04-16,20.63492
2022-04-17,23.41269
2022-04-18,26.98412
2022-04-19,32.53968
2022-04-20,31.74603
2022-04-21,39.68253
2022-04-22,39.68253
2022-04-23,25.79365
2022-04-24,20.63492
2022-04-25,29.36507
2022-04-26,38.88888
2022-04-27,39.28571
2022-04-28,26.5873
2022-04-29,23.80952
2022-04-30,33.73015
2022-05-01,23.80952
2022-05-02,34.5238
2022-05-03,29.36507
2022-05-04,20.23809
2022-05-05,25.0
2022-05-06,17.85714
2022-05-07,20.23809
2022-05-08,24.60317
2022-05-09,23.80952
2022-05-10,26.98412
2022-05-11,27.38095
2022-05-12,26.5873
2022-05-13,23.41269
2022-05-14,21.03174
2022-05-15,15.87301
2022-05-16,19.44444
2022-05-17,30.15873
2022-05-18,28.1746
2022-05-19,28.1746
2022-05-20,21.82539
2022-05-21,13.09523
2022-05-22,25.39682
2022-05-23,30.15873
2022-05-24,32.9365
2022-05-25,26.5873
2022-05-26,23.80952
2022-05-27,20.63492
2022-05-28,23.41269
2022-05-29,20.63492
2022-05-30,25.79365
2022-05-31,23.41269
2022-06-01,17.46031
2022-06-02,33.33333
2022-06-03,27.38095
2022-06-04,11.50793
2022-06-05,24.60317
2022-06-06,27.77777
2022-06-07,30.15873
2022-06-08,35.31746
2022-06-09,29.36507
2022-06-10,23.41269
2022-06-11,21.82539
2022-06-12,15.47619
2022-06-13,18.25396
2022-06-14,23.41269
2022-06-15,29.7619
2022-06-16,22.22222
2022-06-17,32.9365
2022-06-18,17.46031
2022-06-19,19.04761
2022-06-20,23.80952
2022-06-21,20.23809
2022-06-22,25.39682
2022-06-23,32.9365
2022-06-24,23.01587
2022-06-25,15.47619
2022-06-26,14.28571
2022-06-27,22.22222
2022-06-28,24.60317
2022-06-29,30.15873
2022-06-30,20.23809
2022-07-01,26.5873
2022-07-02,10.71428
2022-07-03,14.28571
2022-07-04,15.07936
2022-07-05,17.06349
2022-07-06,22.22222
2022-07-07,19.04761
2022-07-08,17.06349
2022-07-09,20.23809
2022-07-10,11.50793
2022-07-11,15.07936
2022-07-12,15.87301
2022-07-13,25.39682
2022-07-14,15.47619
2022-07-15,17.06349
2022-07-16,10.71428
2022-07-17,12.30158
2022-07-18,13.88888
2022-07-19,20.23809
2022-07-20,20.23809
2022-07-21,17.46031
2022-07-22,20.23809
2022-07-23,11.90476
2022-07-24,8.33333
2022-07-25,15.47619
2022-07-26,15.87301
2022-07-27,13.88888
2022-07-28,15.07936
2022-07-29,18.65079
2022-07-30,15.07936
2022-07-31,15.07936
2022-08-01,12.69841
2022-08-02,23.80952
2022-08-03,12.30158
2022-08-04,20.23809
2022-08-05,20.63492
2022-08-06,21.03174
2022-08-07,17.46031
2022-08-08,30.55555
2022-08-09,22.22222
2022-08-10,25.39682
2022-08-11,24.20634
2022-08-12,19.04761
2022-08-13,18.65079
2022-08-14,19.84126
2022-08-15,19.04761
2022-08-16,22.61904
2022-08-17,15.87301
2022-08-18,23.41269
2022-08-19,42.06349
2022-08-20,41.66666
2022-08-21,27.77777
2022-08-22,19.84126
2022-08-23,29.7619
2022-08-24,27.38095
2022-08-25,21.82539
2022-08-26,30.95238
2022-08-27,27.77777
2022-08-28,23.80952
2022-08-29,28.57142
2022-08-30,25.39682
2022-08-31,31.3492
2022-09-01,26.19047
2022-09-02,24.20634
2022-09-03,21.42857
2022-09-04,27.77777
2022-09-05,21.03174
2022-09-06,22.22222
2022-09-07,23.41269
2022-09-08,22.22222
2022-09-09,13.49206
2022-09-10,9.92063
2022-09-11,12.69841
2022-09-12,17.85714
2022-09-13,27.38095
2022-09-14,25.79365
2022-09-15,25.39682
2022-09-16,25.39682
2022-09-17,19.44444
2022-09-18,15.87301
2022-09-19,19.84126
2022-09-20,28.57142
2022-09-21,16.26984
2022-09-22,25.79365
2022-09-23,23.01587
2022-09-24,12.69841
2022-09-25,16.26984
2022-09-26,10.71428
2022-09-27,15.07936
2022-09-28,27.38095
2022-09-29,23.01587
2022-09-30,14.28571
2022-10-01,9.12698
2022-10-02,10.71428
2022-10-03,16.26984
2022-10-04,18.25396
2022-10-05,11.11111
2022-10-06,17.46031
2022-10-07,11.50793
2022-10-08,11.11111
2022-10-09,9.92063
2022-10-10,13.09523
2022-10-11,9.5238
2022-10-12,11.50793
2022-10-13,11.11111
2022-10-14,17.06349
2022-10-15,13.09523
2022-10-16,7.9365
2022-10-17,16.66666
2022-10-18,22.22222
2022-10-19,16.26984
2022-10-20,11.90476
2022-10-21,13.09523
2022-10-22,7.14285
2022-10-23,11.50793
2022-10-24,14.28571
2022-10-25,15.87301
2022-10-26,18.25396
2022-10-27,22.61904
2022-10-28,22.61904
2022-10-29,17.46031
2022-10-30,14.68253
2022-10-31,19.84126
2022-11-01,25.0
2022-11-02,18.65079
2022-11-03,20.63492
2022-11-04,15.07936
2022-11-05,18.25396
2022-11-06,15.47619
2022-11-07,25.0
2022-11-08,19.04761
2022-11-09,26.5873
2022-11-10,21.03174
2022-11-11,26.98412
2022-11-12,12.69841
2022-11-13,15.47619
2022-11-14,26.5873
2022-11-15,23.80952
2022-11-16,29.7619
2022-11-17,30.55555
2022-11-18,38.09523
2022-11-19,27.77777
2022-11-20,19.84126
2022-11-21,31.3492
2022-11-22,21.03174
2022-11-23,27.38095
2022-11-24,23.80952
2022-11-25,25.79365
2022-11-26,24.60317
2022-11-27,17.46031
2022-11-28,21.42857
2022-11-29,22.22222
2022-11-30,25.39682
2022-12-01,29.36507
2022-12-02,23.01587
2022-12-03,16.66666
2022-12-04,12.30158
2022-12-05,23.01587
2022-12-06,19.84126
2022-12-07,17.06349
2022-12-08,21.03174
2022-12-09,22.22222
2022-12-10,15.07936
2022-12-11,13.09523
2022-12-12,25.39682
2022-12-13,20.63492
2022-12-14,24.20634
2022-12-15,26.19047
2022-12-16,17.06349
2022-12-17,15.07936
2022-12-18,14.68253
2022-12-19,24.20634
2022-12-20,19.84126
2022-12-21,24.20634
2022-12-22,21.82539
2022-12-23,16.26984
2022-12-24,15.87301
2022-12-25,16.26984
2022-12-26,21.82539
2022-12-27,27.77777
2022-12-28,21.82539
2022-12-29,26.98412
2022-12-30,25.39682
2022-12-31,17.06349
2023-01-01,17.06349
2023-01-02,32.53968
2023-01-03,20.23809
2023-01-04,26.5873
2023-01-05,26.98412
2023-01-06,23.80952
2023-01-07,24.20634
2023-01-08,21.82539
2023-01-09,29.7619
2023-01-10,26.98412
2023-01-11,21.03174
2023-01-12,18.65079
2023-01-13,19.04761
2023-01-14,20.23809
2023-01-15,21.42857
2023-01-16,27.77777
2023-01-17,23.80952
2023-01-18,23.01587
2023-01-19,21.03174
2023-01-20,21.03174
2023-01-21,18.65079
2023-01-22,9.12698
2023-01-23,13.88888
2023-01-24,22.61904
2023-01-25,26.98412
2023-01-26,28.57142
2023-01-27,28.1746
2023-01-28,26.98412
2023-01-29,26.5873
2023-01-30,32.53968
2023-01-31,38.09523
2023-02-01,31.3492
2023-02-02,28.1746
2023-02-03,33.33333
2023-02-04,21.42857
2023-02-05,28.96825
2023-02-06,43.25396
2023-02-07,40.47619
2023-02-08,50.0
2023-02-09,46.82539
2023-02-10,38.49206
2023-02-11,33.33333
2023-02-12,29.36507
2023-02-13,31.74603
2023-02-14,31.74603
2023-02-15,33.33333
2023-02-16,39.68253
2023-02-17,28.57142
2023-02-18,22.61904
2023-02-19,29.7619
2023-02-20,32.53968
2023-02-21,37.69841
2023-02-22,47.22222
2023-02-23,41.66666
2023-02-24,30.15873
2023-02-25,30.15873
2023-02-26,22.61904
2023-02-27,30.55555
2023-02-28,36.90476
2023-03-01,26.5873
2023-03-02,39.28571
2023-03-03,36.11111
2023-03-04,26.98412
2023-03-05,30.95238
2023-03-06,28.57142
2023-03-07,35.31746
2023-03-08,34.5238
2023-03-09,35.31746
2023-03-10,24.60317
2023-03-11,23.80952
2023-03-12,21.03174
2023-03-13,25.0
2023-03-14,28.57142
2023-03-15,30.55555
2023-03-16,24.20634
2023-03-17,30.95238
2023-03-18,20.23809
2023-03-19,21.42857
2023-03-20,21.03174
2023-03-21,28.1746
2023-03-22,26.19047
2023-03-23,37.69841
2023-03-24,26.5873
2023-03-25,22.61904
2023-03-26,10.31746
2023-03-27,24.60317
2023-03-28,30.15873
2023-03-29,27.77777
2023-03-30,35.31746
2023-03-31,29.7619
2023-04-01,17.06349
2023-04-02,19.04761
2023-04-03,34.92063
2023-04-04,34.92063
2023-04-05,43.65079
2023-04-06,27.38095
2023-04-07,30.95238
2023-04-08,17.46031
2023-04-09,20.23809
2023-04-10,26.19047
2023-04-11,29.7619
2023-04-12,36.50793
2023-04-13,29.36507
2023-04-14,37.30158
2023-04-15,18.25396
2023-04-16,17.46031
2023-04-17,36.90476
2023-04-18,36.50793
2023-04-19,28.1746
2023-04-20,35.71428
2023-04-21,28.57142
2023-04-22,22.22222
2023-04-23,15.47619
2023-04-24,33.73015
2023-04-25,28.96825
2023-04-26,23.80952
2023-04-27,23.41269
2023-04-28,20.23809
2023-04-29,19.44444
2023-04-30,17.85714
2023-05-01,18.65079
2023-05-02,25.79365
2023-05-03,28.96825
2023-05-04,15.87301
2023-05-05,26.19047
2023-05-06,19.44444
2023-05-07,23.80952
2023-05-08,29.7619
2023-05-09,26.98412
2023-05-10,22.22222
2023-05-11,24.60317
2023-05-12,27.38095
2023-05-13,17.06349
2023-05-14,19.04761
2023-05-15,25.79365
2023-05-16,21.03174
2023-05-17,28.1746
2023-05-18,22.61904
2023-05-19,25.79365
2023-05-20,16.26984
2023-05-21,20.23809
2023-05-22,23.80952
2023-05-23,27.77777
2023-05-24,23.41269
2023-05-25,28.96825
2023-05-26,18.65079
2023-05-27,13.09523
2023-05-28,20.63492
2023-05-29,20.63492
