date,3D프린터출력
2020-11-11,11.33004
2020-11-12,18.2266
2020-11-13,13.30049
2020-11-14,7.38916
2020-11-15,3.44827
2020-11-16,14.77832
2020-11-17,19.21182
2020-11-18,17.24137
2020-11-19,16.25615
2020-11-20,15.27093
2020-11-21,10.34482
2020-11-22,9.85221
2020-11-23,21.18226
2020-11-24,24.13793
2020-11-25,23.64532
2020-11-26,24.63054
2020-11-27,13.7931
2020-11-28,9.3596
2020-11-29,11.33004
2020-11-30,13.30049
2020-12-01,15.27093
2020-12-02,7.38916
2020-12-03,16.25615
2020-12-04,12.31527
2020-12-05,6.40394
2020-12-06,10.34482
2020-12-07,22.16748
2020-12-08,22.16748
2020-12-09,15.27093
2020-12-10,20.19704
2020-12-11,5.91133
2020-12-12,4.9261
2020-12-13,9.85221
2020-12-14,8.86699
2020-12-15,11.33004
2020-12-16,13.7931
2020-12-17,21.18226
2020-12-18,8.86699
2020-12-19,6.40394
2020-12-20,3.44827
2020-12-21,10.34482
2020-12-22,12.80788
2020-12-23,13.7931
2020-12-24,13.30049
2020-12-25,8.37438
2020-12-26,8.86699
2020-12-27,6.40394
2020-12-28,9.85221
2020-12-29,9.3596
2020-12-30,18.71921
2020-12-31,11.33004
2021-01-01,12.31527
2021-01-02,9.85221
2021-01-03,12.80788
2021-01-04,14.28571
2021-01-05,16.25615
2021-01-06,20.68965
2021-01-07,22.66009
2021-01-08,9.85221
2021-01-09,7.38916
2021-01-10,16.74876
2021-01-11,19.21182
2021-01-12,13.30049
2021-01-13,21.67487
2021-01-14,23.64532
2021-01-15,21.18226
2021-01-16,12.31527
2021-01-17,14.77832
2021-01-18,15.27093
2021-01-19,12.80788
2021-01-20,18.71921
2021-01-21,11.33004
2021-01-22,10.83743
2021-01-23,9.3596
2021-01-24,7.88177
2021-01-25,11.33004
2021-01-26,21.67487
2021-01-27,17.24137
2021-01-28,22.16748
2021-01-29,17.24137
2021-01-30,13.30049
2021-01-31,11.33004
2021-02-01,17.24137
2021-02-02,17.73399
2021-02-03,21.67487
2021-02-04,22.16748
2021-02-05,15.27093
2021-02-06,12.80788
2021-02-07,10.34482
2021-02-08,12.80788
2021-02-09,13.30049
2021-02-10,12.31527
2021-02-11,8.37438
2021-02-12,8.37438
2021-02-13,10.83743
2021-02-14,8.37438
2021-02-15,13.7931
2021-02-16,17.24137
2021-02-17,21.18226
2021-02-18,18.2266
2021-02-19,14.28571
2021-02-20,12.31527
2021-02-21,8.86699
2021-02-22,14.28571
2021-02-23,12.80788
2021-02-24,14.28571
2021-02-25,14.28571
2021-02-26,12.31527
2021-02-27,5.91133
2021-02-28,9.85221
2021-03-01,4.43349
2021-03-02,17.73399
2021-03-03,16.74876
2021-03-04,18.2266
2021-03-05,15.76354
2021-03-06,7.38916
2021-03-07,7.38916
2021-03-08,17.24137
2021-03-09,19.21182
2021-03-10,20.19704
2021-03-11,17.73399
2021-03-12,20.68965
2021-03-13,9.85221
2021-03-14,11.82266
2021-03-15,12.80788
2021-03-16,21.18226
2021-03-17,18.71921
2021-03-18,17.73399
2021-03-19,22.16748
2021-03-20,8.86699
2021-03-21,9.85221
2021-03-22,18.2266
2021-03-23,18.71921
2021-03-24,16.74876
2021-03-25,16.74876
2021-03-26,18.2266
2021-03-27,11.82266
2021-03-28,13.7931
2021-03-29,21.67487
2021-03-30,14.77832
2021-03-31,19.70443
2021-04-01,17.73399
2021-04-02,20.68965
2021-04-03,11.82266
2021-04-04,8.86699
2021-04-05,22.16748
2021-04-06,12.31527
2021-04-07,13.30049
2021-04-08,17.73399
2021-04-09,11.82266
2021-04-10,6.89655
2021-04-11,4.9261
2021-04-12,26.60098
2021-04-13,18.71921
2021-04-14,23.1527
2021-04-15,17.24137
2021-04-16,20.68965
2021-04-17,8.37438
2021-04-18,16.74876
2021-04-19,16.74876
2021-04-20,18.2266
2021-04-21,24.13793
2021-04-22,17.73399
2021-04-23,17.73399
2021-04-24,6.89655
2021-04-25,11.33004
2021-04-26,18.2266
2021-04-27,19.70443
2021-04-28,16.74876
2021-04-29,21.18226
2021-04-30,21.18226
2021-05-01,17.24137
2021-05-02,13.30049
2021-05-03,30.04926
2021-05-04,25.61576
2021-05-05,12.31527
2021-05-06,26.60098
2021-05-07,25.12315
2021-05-08,16.25615
2021-05-09,17.24137
2021-05-10,29.55665
2021-05-11,37.93103
2021-05-12,24.63054
2021-05-13,20.19704
2021-05-14,14.77832
2021-05-15,9.3596
2021-05-16,11.82266
2021-05-17,27.09359
2021-05-18,23.1527
2021-05-19,9.3596
2021-05-20,23.1527
2021-05-21,19.21182
2021-05-22,15.76354
2021-05-23,17.24137
2021-05-24,28.57142
2021-05-25,33.99014
2021-05-26,26.10837
2021-05-27,20.68965
2021-05-28,19.70443
2021-05-29,8.86699
2021-05-30,7.38916
2021-05-31,21.18226
2021-06-01,20.68965
2021-06-02,22.16748
2021-06-03,18.2266
2021-06-04,13.30049
2021-06-05,2.95566
2021-06-06,7.88177
2021-06-07,17.24137
2021-06-08,18.71921
2021-06-09,16.25615
2021-06-10,18.2266
2021-06-11,12.80788
2021-06-12,8.86699
2021-06-13,8.37438
2021-06-14,16.25615
2021-06-15,18.2266
2021-06-16,12.80788
2021-06-17,14.77832
2021-06-18,12.31527
2021-06-19,8.86699
2021-06-20,9.85221
2021-06-21,12.31527
2021-06-22,13.7931
2021-06-23,14.28571
2021-06-24,16.25615
2021-06-25,15.76354
2021-06-26,4.9261
2021-06-27,7.88177
2021-06-28,19.21182
2021-06-29,12.80788
2021-06-30,10.34482
2021-07-01,10.34482
2021-07-02,12.80788
2021-07-03,8.86699
2021-07-04,10.34482
2021-07-05,9.3596
2021-07-06,4.9261
2021-07-07,11.82266
2021-07-08,13.7931
2021-07-09,8.86699
2021-07-10,5.91133
2021-07-11,6.40394
2021-07-12,14.28571
2021-07-13,15.27093
2021-07-14,5.41871
2021-07-15,10.34482
2021-07-16,11.33004
2021-07-17,7.38916
2021-07-18,2.95566
2021-07-19,16.25615
2021-07-20,10.34482
2021-07-21,9.3596
2021-07-22,15.76354
2021-07-23,5.41871
2021-07-25,3.44827
2021-07-26,11.82266
2021-07-27,12.80788
2021-07-28,11.82266
2021-07-29,17.73399
2021-07-30,8.86699
2021-07-31,3.44827
2021-08-01,8.37438
2021-08-02,11.33004
2021-08-03,9.3596
2021-08-04,8.86699
2021-08-05,5.41871
2021-08-06,10.34482
2021-08-07,6.40394
2021-08-08,8.37438
2021-08-09,11.33004
2021-08-10,13.7931
2021-08-11,13.30049
2021-08-12,9.85221
2021-08-13,7.38916
2021-08-14,2.46305
2021-08-15,3.44827
2021-08-16,9.3596
2021-08-17,14.28571
2021-08-18,9.3596
2021-08-19,10.83743
2021-08-20,8.37438
2021-08-21,6.89655
2021-08-22,5.41871
2021-08-23,12.31527
2021-08-24,17.24137
2021-08-25,16.74876
2021-08-26,13.30049
2021-08-27,14.77832
2021-08-28,10.34482
2021-08-29,3.44827
2021-08-30,7.88177
2021-08-31,12.31527
2021-09-01,12.31527
2021-09-02,13.7931
2021-09-03,10.34482
2021-09-04,5.41871
2021-09-05,6.89655
2021-09-06,10.34482
2021-09-07,10.34482
2021-09-08,9.3596
2021-09-09,6.89655
2021-09-10,10.34482
2021-09-11,6.89655
2021-09-12,2.95566
2021-09-13,17.24137
2021-09-14,13.7931
2021-09-15,10.34482
2021-09-16,9.85221
2021-09-17,5.41871
2021-09-18,2.95566
2021-09-21,3.44827
2021-09-22,2.46305
2021-09-23,11.82266
2021-09-24,14.28571
2021-09-25,2.46305
2021-09-27,13.7931
2021-09-28,12.31527
2021-09-29,13.30049
2021-09-30,9.85221
2021-10-01,11.33004
2021-10-02,4.43349
2021-10-04,11.82266
2021-10-05,14.28571
2021-10-06,10.34482
2021-10-07,12.80788
2021-10-08,6.89655
2021-10-09,4.43349
2021-10-10,9.85221
2021-10-11,10.83743
2021-10-12,10.83743
2021-10-13,9.3596
2021-10-14,11.33004
2021-10-15,10.83743
2021-10-16,9.85221
2021-10-17,5.91133
2021-10-18,19.21182
2021-10-19,14.28571
2021-10-20,9.85221
2021-10-21,11.33004
2021-10-22,14.28571
2021-10-23,7.38916
2021-10-24,3.94088
2021-10-25,18.2266
2021-10-26,14.28571
2021-10-27,16.74876
2021-10-28,11.82266
2021-10-29,13.30049
2021-10-30,9.3596
2021-10-31,7.88177
2021-11-01,16.74876
2021-11-02,11.82266
2021-11-03,8.86699
2021-11-04,10.34482
2021-11-05,13.30049
2021-11-06,8.37438
2021-11-07,2.95566
2021-11-08,12.80788
2021-11-09,15.27093
2021-11-10,11.82266
2021-11-11,12.31527
2021-11-12,11.82266
2021-11-13,10.83743
2021-11-14,4.43349
2021-11-15,12.80788
2021-11-16,12.31527
2021-11-17,16.25615
2021-11-18,12.80788
2021-11-19,10.83743
2021-11-20,9.3596
2021-11-21,8.37438
2021-11-22,14.77832
2021-11-23,12.80788
2021-11-24,12.80788
2021-11-25,11.33004
2021-11-26,11.33004
2021-11-27,5.41871
2021-11-28,7.88177
2021-11-29,12.80788
2021-11-30,11.82266
2021-12-01,12.80788
2021-12-02,15.76354
2021-12-03,9.85221
2021-12-04,6.40394
2021-12-05,6.89655
2021-12-06,9.85221
2021-12-07,13.7931
2021-12-08,15.76354
2021-12-09,19.21182
2021-12-10,7.88177
2021-12-11,7.38916
2021-12-12,3.44827
2021-12-13,11.82266
2021-12-14,14.77832
2021-12-15,11.82266
2021-12-16,13.7931
2021-12-17,12.31527
2021-12-18,3.94088
2021-12-19,6.40394
2021-12-20,15.27093
2021-12-21,11.33004
2021-12-22,12.31527
2021-12-23,10.83743
2021-12-24,9.85221
2021-12-25,7.38916
2021-12-26,7.38916
2021-12-27,5.91133
2021-12-28,3.44827
2021-12-29,12.80788
2021-12-30,9.3596
2021-12-31,5.41871
2022-01-01,5.91133
2022-01-02,6.40394
2022-01-03,9.3596
2022-01-04,12.80788
2022-01-05,7.88177
2022-01-06,9.3596
2022-01-07,11.33004
2022-01-08,2.46305
2022-01-09,5.41871
2022-01-10,13.7931
2022-01-11,8.86699
2022-01-12,6.40394
2022-01-13,7.88177
2022-01-14,10.34482
2022-01-15,8.86699
2022-01-16,2.46305
2022-01-17,9.85221
2022-01-18,13.30049
2022-01-19,12.80788
2022-01-20,13.7931
2022-01-21,15.27093
2022-01-22,10.83743
2022-01-23,9.3596
2022-01-24,12.80788
2022-01-25,10.34482
2022-01-26,11.82266
2022-01-27,8.86699
2022-01-28,10.83743
2022-01-29,3.44827
2022-01-30,2.46305
2022-02-01,6.40394
2022-02-02,6.89655
2022-02-03,11.33004
2022-02-04,20.19704
2022-02-05,6.40394
2022-02-07,11.33004
2022-02-08,11.33004
2022-02-09,11.82266
2022-02-10,15.76354
2022-02-11,7.88177
2022-02-12,7.38916
2022-02-13,10.83743
2022-02-14,11.33004
2022-02-15,10.34482
2022-02-16,14.28571
2022-02-17,7.88177
2022-02-18,6.89655
2022-02-19,9.85221
2022-02-20,2.46305
2022-02-21,17.73399
2022-02-22,23.64532
2022-02-23,27.09359
2022-02-24,23.64532
2022-02-25,36.94581
2022-02-26,26.60098
2022-02-27,31.52709
2022-02-28,36.94581
2022-03-01,33.99014
2022-03-02,34.48275
2022-03-03,9.3596
2022-03-04,6.40394
2022-03-05,6.40394
2022-03-06,10.83743
2022-03-07,6.40394
2022-03-08,16.25615
2022-03-09,14.28571
2022-03-10,15.76354
2022-03-11,18.2266
2022-03-12,14.28571
2022-03-13,14.77832
2022-03-14,15.27093
2022-03-15,13.30049
2022-03-16,15.27093
2022-03-17,15.27093
2022-03-18,12.80788
2022-03-19,16.25615
2022-03-20,13.7931
2022-03-21,14.77832
2022-03-22,17.73399
2022-03-23,11.33004
2022-03-24,17.73399
2022-03-25,10.83743
2022-03-26,10.83743
2022-03-27,4.43349
2022-03-28,16.74876
2022-03-29,21.18226
2022-03-30,18.71921
2022-03-31,15.76354
2022-04-01,15.27093
2022-04-02,6.40394
2022-04-03,11.82266
2022-04-04,14.28571
2022-04-05,13.7931
2022-04-06,22.16748
2022-04-07,13.7931
2022-04-08,13.7931
2022-04-09,6.40394
2022-04-10,8.86699
2022-04-11,17.24137
2022-04-12,15.27093
2022-04-13,12.80788
2022-04-14,14.77832
2022-04-15,15.76354
2022-04-16,7.88177
2022-04-17,3.94088
2022-04-18,10.83743
2022-04-19,10.83743
2022-04-20,11.82266
2022-04-21,13.7931
2022-04-22,7.38916
2022-04-23,8.86699
2022-04-24,5.41871
2022-04-25,11.33004
2022-04-26,13.30049
2022-04-27,12.80788
2022-04-28,9.85221
2022-04-29,11.33004
2022-04-30,11.33004
2022-05-01,8.37438
2022-05-02,17.73399
2022-05-03,15.76354
2022-05-04,12.80788
2022-05-05,8.86699
2022-05-06,19.21182
2022-05-07,3.94088
2022-05-08,6.40394
2022-05-09,17.24137
2022-05-10,23.1527
2022-05-11,15.76354
2022-05-12,13.7931
2022-05-13,11.82266
2022-05-14,5.91133
2022-05-15,7.88177
2022-05-16,20.68965
2022-05-17,22.66009
2022-05-18,29.55665
2022-05-19,21.67487
2022-05-20,21.18226
2022-05-21,7.38916
2022-05-22,9.3596
2022-05-23,22.66009
2022-05-24,82.266
2022-05-25,100.0
2022-05-26,77.83251
2022-05-27,71.92118
2022-05-28,56.15763
2022-05-29,40.39408
2022-05-30,75.86206
2022-05-31,74.38423
2022-06-01,61.08374
2022-06-02,78.32512
2022-06-03,69.95073
2022-06-04,65.02463
2022-06-05,66.50246
2022-06-06,70.93596
2022-06-07,74.38423
2022-06-08,57.63546
2022-06-09,20.19704
2022-06-10,18.2266
2022-06-11,11.33004
2022-06-12,11.33004
2022-06-13,19.70443
2022-06-14,15.27093
2022-06-15,17.73399
2022-06-16,15.27093
2022-06-17,14.77832
2022-06-18,6.40394
2022-06-19,8.86699
2022-06-20,20.19704
2022-06-21,18.71921
2022-06-22,7.38916
2022-06-23,10.34482
2022-06-24,17.73399
2022-06-25,11.82266
2022-06-26,14.77832
2022-06-27,17.24137
2022-06-28,13.30049
2022-06-29,16.25615
2022-06-30,17.24137
2022-07-01,19.21182
2022-07-02,12.31527
2022-07-03,9.85221
2022-07-04,19.21182
2022-07-05,19.21182
2022-07-06,49.75369
2022-07-07,76.84729
2022-07-08,76.84729
2022-07-09,68.4729
2022-07-10,61.57635
2022-07-11,67.48768
2022-07-12,72.41379
2022-07-13,70.44334
2022-07-14,72.41379
2022-07-15,68.4729
2022-07-16,68.96551
2022-07-17,69.45812
2022-07-18,72.41379
2022-07-19,76.84729
2022-07-20,74.38423
2022-07-21,73.39901
2022-07-22,76.84729
2022-07-23,60.09852
2022-07-24,76.35467
2022-07-25,72.9064
2022-07-26,66.50246
2022-07-27,69.45812
2022-07-28,71.92118
2022-07-29,72.9064
2022-07-30,63.54679
2022-07-31,61.08374
2022-08-01,77.3399
2022-08-02,65.51724
2022-08-03,13.30049
2022-08-04,16.74876
2022-08-05,13.7931
2022-08-06,13.30049
2022-08-07,5.91133
2022-08-08,17.24137
2022-08-09,21.67487
2022-08-10,18.71921
2022-08-11,23.64532
2022-08-12,15.27093
2022-08-13,5.41871
2022-08-14,9.3596
2022-08-15,6.40394
2022-08-16,15.76354
2022-08-17,36.4532
2022-08-18,48.27586
2022-08-19,47.78325
2022-08-20,33.99014
2022-08-21,40.88669
2022-08-22,75.86206
2022-08-23,73.39901
2022-08-24,70.93596
2022-08-25,72.9064
2022-08-26,62.56157
2022-08-27,53.69458
2022-08-28,67.48768
2022-08-29,77.3399
2022-08-30,84.72906
2022-08-31,76.84729
2022-09-01,78.32512
2022-09-02,51.23152
2022-09-03,9.85221
2022-09-04,8.37438
2022-09-05,11.33004
2022-09-06,17.24137
2022-09-07,11.82266
2022-09-08,11.82266
2022-09-09,4.9261
2022-09-10,5.41871
2022-09-11,3.94088
2022-09-12,6.89655
2022-09-13,9.85221
2022-09-14,15.76354
2022-09-15,22.66009
2022-09-16,14.77832
2022-09-17,7.88177
2022-09-18,8.37438
2022-09-19,17.73399
2022-09-20,17.24137
2022-09-21,23.1527
2022-09-22,16.25615
2022-09-23,17.24137
2022-09-24,18.71921
2022-09-25,20.19704
2022-09-26,25.12315
2022-09-27,23.64532
2022-09-28,25.61576
2022-09-29,28.07881
2022-09-30,21.67487
2022-10-01,4.43349
2022-10-02,7.88177
2022-10-03,11.82266
2022-10-04,22.66009
2022-10-05,23.64532
2022-10-06,20.68965
2022-10-07,14.77832
2022-10-08,9.85221
2022-10-09,13.7931
2022-10-10,18.71921
2022-10-11,21.18226
2022-10-12,28.57142
2022-10-13,27.5862
2022-10-14,25.12315
2022-10-15,16.74876
2022-10-16,20.68965
2022-10-17,47.29064
2022-10-18,29.55665
2022-10-19,30.54187
2022-10-20,17.73399
2022-10-21,25.12315
2022-10-22,22.16748
2022-10-23,16.25615
2022-10-24,23.1527
2022-10-25,21.18226
2022-10-26,22.66009
2022-10-27,25.61576
2022-10-28,24.63054
2022-10-29,12.31527
2022-10-30,12.31527
2022-10-31,40.39408
2022-11-01,44.33497
2022-11-02,21.18226
2022-11-03,24.13793
2022-11-04,24.63054
2022-11-05,12.80788
2022-11-06,21.18226
2022-11-07,36.94581
2022-11-08,29.06403
2022-11-09,31.52709
2022-11-10,29.06403
2022-11-11,20.68965
2022-11-12,14.77832
2022-11-13,14.28571
2022-11-14,29.55665
2022-11-15,26.60098
2022-11-16,26.60098
2022-11-17,27.09359
2022-11-18,26.60098
2022-11-19,11.82266
2022-11-20,13.30049
2022-11-21,27.5862
2022-11-22,21.67487
2022-11-23,26.10837
2022-11-24,25.61576
2022-11-25,20.68965
2022-11-26,14.28571
2022-11-27,10.83743
2022-11-28,26.10837
2022-11-29,23.64532
2022-11-30,30.54187
2022-12-01,35.46798
2022-12-02,28.57142
2022-12-03,11.82266
2022-12-04,16.25615
2022-12-05,31.52709
2022-12-06,24.13793
2022-12-07,23.1527
2022-12-08,20.68965
2022-12-09,24.13793
2022-12-10,17.73399
2022-12-11,9.3596
2022-12-12,22.66009
2022-12-13,22.16748
2022-12-14,20.19704
2022-12-15,22.16748
2022-12-16,14.77832
2022-12-17,13.7931
2022-12-18,8.86699
2022-12-19,39.90147
2022-12-20,16.74876
2022-12-21,16.74876
2022-12-22,14.77832
2022-12-23,15.27093
2022-12-24,8.37438
2022-12-25,9.85221
2022-12-26,17.24137
2022-12-27,12.31527
2022-12-28,17.73399
2022-12-29,17.73399
2022-12-30,12.80788
2022-12-31,6.89655
2023-01-01,9.3596
2023-01-02,12.80788
2023-01-03,15.27093
2023-01-04,17.73399
2023-01-05,8.86699
2023-01-06,14.77832
2023-01-07,11.82266
2023-01-08,6.40394
2023-01-09,15.27093
2023-01-10,19.70443
2023-01-11,18.2266
2023-01-12,13.7931
2023-01-13,9.85221
2023-01-14,8.37438
2023-01-15,7.38916
2023-01-16,14.28571
2023-01-17,18.71921
2023-01-18,10.83743
2023-01-19,12.80788
2023-01-20,10.83743
2023-01-21,6.40394
2023-01-22,6.40394
2023-01-23,4.9261
2023-01-24,6.89655
2023-01-25,15.27093
2023-01-26,14.28571
2023-01-27,13.30049
2023-01-28,10.83743
2023-01-29,5.41871
2023-01-30,21.18226
2023-01-31,13.30049
2023-02-01,11.33004
2023-02-02,15.27093
2023-02-03,14.28571
2023-02-04,6.40394
2023-02-05,8.86699
2023-02-06,16.25615
2023-02-07,15.76354
2023-02-08,11.82266
2023-02-09,11.82266
2023-02-10,9.3596
2023-02-11,3.44827
2023-02-12,10.34482
2023-02-13,20.68965
2023-02-14,18.2266
2023-02-15,13.7931
2023-02-16,10.34482
2023-02-17,10.83743
2023-02-18,5.41871
2023-02-19,6.40394
2023-02-20,16.25615
2023-02-21,9.85221
2023-02-22,16.25615
2023-02-23,19.70443
2023-02-24,13.7931
2023-02-25,8.37438
2023-02-26,12.80788
2023-02-27,15.27093
2023-02-28,19.21182
2023-03-01,13.30049
2023-03-02,18.71921
2023-03-03,10.34482
2023-03-04,14.28571
2023-03-05,10.83743
2023-03-06,16.74876
2023-03-07,14.77832
2023-03-08,10.34482
2023-03-09,11.82266
2023-03-10,17.24137
2023-03-11,7.38916
2023-03-12,15.27093
2023-03-13,10.83743
2023-03-14,15.27093
2023-03-15,19.21182
2023-03-16,17.73399
2023-03-17,18.71921
2023-03-18,12.31527
2023-03-19,12.31527
2023-03-20,22.16748
2023-03-21,17.73399
2023-03-22,24.13793
2023-03-23,15.76354
2023-03-24,22.16748
2023-03-25,9.3596
2023-03-26,8.37438
2023-03-27,22.66009
2023-03-28,20.19704
2023-03-29,24.13793
2023-03-30,15.27093
2023-03-31,14.28571
2023-04-01,11.82266
2023-04-02,12.31527
2023-04-03,14.28571
2023-04-04,16.74876
2023-04-05,19.70443
2023-04-06,13.7931
2023-04-07,14.77832
2023-04-08,10.34482
2023-04-09,9.85221
2023-04-10,22.16748
2023-04-11,21.18226
2023-04-12,19.70443
2023-04-13,14.77832
2023-04-14,14.77832
2023-04-15,11.33004
2023-04-16,11.82266
2023-04-17,17.24137
2023-04-18,18.71921
2023-04-19,18.2266
2023-04-20,19.21182
2023-04-21,15.76354
2023-04-22,7.38916
2023-04-23,9.3596
2023-04-24,17.73399
2023-04-25,16.74876
2023-04-26,15.27093
2023-04-27,22.16748
2023-04-28,12.80788
2023-04-29,6.89655
2023-04-30,7.88177
2023-05-01,11.33004
2023-05-02,15.76354
2023-05-03,17.73399
2023-05-04,18.2266
2023-05-05,7.38916
2023-05-06,7.88177
2023-05-07,9.3596
2023-05-08,20.19704
2023-05-09,21.67487
2023-05-10,24.13793
2023-05-11,15.76354
2023-05-12,18.2266
2023-05-13,8.86699
2023-05-14,8.37438
2023-05-15,15.76354
2023-05-16,19.21182
2023-05-17,20.19704
2023-05-18,21.18226
2023-05-19,22.16748
2023-05-20,5.91133
2023-05-21,9.85221
2023-05-22,19.70443
2023-05-23,26.10837
2023-05-24,24.63054
2023-05-25,14.77832
2023-05-26,14.77832
2023-05-27,12.80788
2023-05-28,14.28571
2023-05-29,9.3596
2023-05-30,26.10837
2023-05-31,20.19704
2023-06-01,21.18226
2023-06-02,19.70443
2023-06-03,10.83743
2023-06-04,5.91133
2023-06-05,14.77832
