date,엔켐주가
2021-10-05,0.01817
2021-10-06,0.01514
2021-10-07,0.02725
2021-10-08,0.01514
2021-10-12,0.03634
2021-10-13,0.06662
2021-10-14,0.24832
2021-10-15,0.5239
2021-10-16,0.41488
2021-10-17,0.28466
2021-10-18,0.84794
2021-10-19,1.02661
2021-10-20,0.6087
2021-10-21,0.90851
2021-10-22,0.75103
2021-10-23,0.17867
2021-10-24,0.16353
2021-10-25,0.52996
2021-10-26,0.56327
2021-10-27,0.45425
2021-10-28,0.33009
2021-10-29,0.42397
2021-10-30,0.31797
2021-10-31,0.37551
2021-11-01,30.51088
2021-11-02,12.5617
2021-11-03,10.86884
2021-11-04,9.18506
2021-11-05,6.04463
2021-11-06,0.86611
2021-11-07,0.5875
2021-11-08,4.54862
2021-11-09,4.97562
2021-11-10,5.69334
2021-11-11,8.60361
2021-11-12,9.54544
2021-11-13,1.22346
2021-11-14,1.40213
2021-11-15,10.87792
2021-11-16,10.31464
2021-11-17,9.09421
2021-11-18,9.49395
2021-11-19,9.33345
2021-11-20,1.89273
2021-11-21,1.11141
2021-11-22,8.3462
2021-11-23,7.14393
2021-11-24,8.80651
2021-11-25,7.4286
2021-11-26,8.12513
2021-11-27,1.06598
2021-11-28,0.79949
2021-11-29,6.42015
2021-11-30,7.56185
2021-12-01,7.48614
2021-12-02,7.2681
2021-12-03,5.83568
2021-12-04,0.96302
2021-12-05,0.86914
2021-12-06,5.71757
2021-12-07,5.79328
2021-12-08,7.22873
2021-12-09,6.69271
2021-12-10,5.30571
2021-12-11,1.0569
2021-12-12,0.8752
2021-12-13,5.36931
2021-12-14,6.0628
2021-12-15,6.2869
2021-12-16,5.54192
2021-12-17,5.1664
2021-12-18,0.81766
2021-12-19,0.69652
2021-12-20,4.9423
2021-12-21,5.99012
2021-12-22,5.56009
2021-12-23,5.12704
2021-12-24,4.59404
2021-12-25,0.92365
2021-12-26,1.37488
2021-12-27,6.94406
2021-12-28,9.65749
2021-12-29,9.35162
2021-12-30,7.41346
2021-12-31,1.76251
2022-01-01,1.09627
2022-01-02,0.88125
2022-01-03,6.23239
2022-01-04,5.68728
2022-01-05,4.73637
2022-01-06,5.52678
2022-01-07,5.64186
2022-01-08,1.0781
2022-01-09,1.41122
2022-01-10,5.10887
2022-01-11,6.28993
2022-01-12,10.02392
2022-01-13,14.67853
2022-01-14,11.95905
2022-01-15,2.56806
2022-01-16,2.26522
2022-01-17,13.67311
2022-01-18,11.98934
2022-01-19,9.79073
2022-01-20,13.71551
2022-01-21,12.0923
2022-01-22,1.62018
2022-01-23,1.30825
2022-01-24,9.8725
2022-01-25,9.53938
2022-01-26,9.86947
2022-01-27,10.5448
2022-01-28,9.2214
2022-01-29,1.29311
2022-01-30,0.75406
2022-01-31,0.98725
2022-02-01,0.80251
2022-02-02,1.18106
2022-02-03,8.5915
2022-02-04,7.29535
2022-02-05,1.2598
2022-02-06,1.0145
2022-02-07,7.92525
2022-02-08,7.71327
2022-02-09,14.12737
2022-02-10,10.85369
2022-02-11,7.62847
2022-02-12,1.02359
2022-02-13,0.96908
2022-02-14,7.13485
2022-02-15,8.89433
2022-02-16,10.22379
2022-02-17,10.01181
2022-02-18,7.50734
2022-02-19,0.90245
2022-02-20,0.75709
2022-02-21,7.11668
2022-02-22,7.21661
2022-02-23,6.7351
2022-02-24,10.50846
2022-02-25,7.87074
2022-02-26,1.05387
2022-02-27,0.77829
2022-02-28,6.59883
2022-03-01,1.06598
2022-03-02,7.24387
2022-03-03,8.25535
2022-03-04,6.11429
2022-03-05,0.70258
2022-03-06,0.60264
2022-03-07,5.01196
2022-03-08,5.47227
2022-03-09,0.6511
2022-03-10,5.22394
2022-03-11,5.07252
2022-03-12,0.73589
2022-03-13,0.72378
2022-03-14,5.78419
2022-03-15,5.73271
2022-03-16,8.87919
2022-03-17,8.26443
2022-03-18,10.16322
2022-03-19,1.78371
2022-03-20,1.37488
2022-03-21,7.68904
2022-03-22,5.87504
2022-03-23,7.53762
2022-03-24,10.18139
2022-03-25,8.43099
2022-03-26,1.52932
2022-03-27,0.99027
2022-03-28,6.31113
2022-03-29,7.28021
2022-03-30,7.31655
2022-03-31,7.56488
2022-04-01,8.00702
2022-04-02,0.96908
2022-04-03,0.92971
2022-04-04,10.61445
2022-04-05,10.26013
2022-04-06,8.57636
2022-04-07,7.98582
2022-04-08,8.9761
2022-04-09,2.7649
2022-04-10,1.3234
2022-04-11,7.48311
2022-04-12,7.8556
2022-04-13,9.22746
2022-04-14,8.44916
2022-04-15,6.41712
2022-04-16,0.93576
2022-04-17,1.02964
2022-04-18,6.70785
2022-04-19,6.78356
2022-04-20,7.044
2022-04-21,7.1621
2022-04-22,6.12034
2022-04-23,0.89942
2022-04-24,0.74498
2022-04-25,5.55101
2022-04-26,5.71151
2022-04-27,5.27845
2022-04-28,5.03013
2022-04-29,4.95442
2022-04-30,0.59961
2022-05-01,0.46636
2022-05-02,5.77208
2022-05-03,5.23
2022-05-04,5.02104
2022-05-05,0.71166
2022-05-06,4.6001
2022-05-07,0.43002
2022-05-08,0.47848
2022-05-09,4.59404
2022-05-10,5.56918
2022-05-11,5.79631
2022-05-12,5.09978
2022-05-13,5.19063
2022-05-14,0.71166
2022-05-15,0.6087
2022-05-16,5.06647
2022-05-17,5.46016
2022-05-18,5.95681
2022-05-19,7.56791
2022-05-20,8.73989
2022-05-21,1.18712
2022-05-22,1.26888
2022-05-23,6.85321
2022-05-24,5.97498
2022-05-25,5.39959
2022-05-26,5.21486
2022-05-27,5.40565
2022-05-28,0.57539
2022-05-29,0.62384
2022-05-30,6.43529
2022-05-31,6.41107
2022-06-01,0.97816
2022-06-02,4.75757
2022-06-03,4.46685
2022-06-04,0.96302
2022-06-05,0.94788
2022-06-06,0.86308
2022-06-07,4.20338
2022-06-08,4.35783
2022-06-09,4.73032
2022-06-10,4.77877
2022-06-11,0.70561
2022-06-12,0.54207
2022-06-13,5.93258
2022-06-14,5.66911
2022-06-15,5.91441
2022-06-16,7.6103
2022-06-17,5.97195
2022-06-18,0.75103
2022-06-19,0.54813
2022-06-20,6.36564
2022-06-21,5.98709
2022-06-22,5.49953
2022-06-23,5.30571
2022-06-24,5.28754
2022-06-25,0.65715
2022-06-26,0.41488
2022-06-27,4.94836
2022-06-28,4.32452
2022-06-29,4.46382
2022-06-30,5.76602
2022-07-01,4.47291
2022-07-02,0.51482
2022-07-03,0.39671
2022-07-04,4.01865
2022-07-05,4.53953
2022-07-06,4.52742
2022-07-07,4.6425
2022-07-08,4.49108
2022-07-09,0.64504
2022-07-10,0.49362
2022-07-11,3.6401
2022-07-12,3.53108
2022-07-13,3.57045
2022-07-14,4.16704
2022-07-15,3.76124
2022-07-16,0.45425
2022-07-17,0.33312
2022-07-18,4.34269
2022-07-19,4.18824
2022-07-20,4.35783
2022-07-21,4.5789
2022-07-22,3.87934
2022-07-23,0.37854
2022-07-24,0.33917
2022-07-25,4.14281
2022-07-26,3.59468
2022-07-27,3.21613
2022-07-28,4.26092
2022-07-29,4.86054
2022-07-30,0.53602
2022-07-31,0.46636
2022-08-01,5.30268
2022-08-02,5.39656
2022-08-03,4.84237
2022-08-04,5.23606
2022-08-05,4.89991
2022-08-06,0.46031
2022-08-07,0.47242
2022-08-08,4.08527
2022-08-09,4.13978
2022-08-10,7.50431
2022-08-11,6.41107
2022-08-12,4.69398
2022-08-13,0.51785
2022-08-14,0.56933
2022-08-15,0.748
2022-08-16,5.33599
2022-08-17,12.39514
2022-08-18,9.36676
2022-08-19,6.69271
2022-08-20,1.01147
2022-08-21,0.5239
2022-08-22,5.72968
2022-08-23,5.26028
2022-08-24,6.01738
2022-08-25,7.32261
2022-08-26,6.1264
2022-08-27,0.58447
2022-08-28,0.69652
2022-08-29,5.84779
2022-08-30,6.45044
2022-08-31,7.44071
2022-09-01,5.51164
2022-09-02,4.9423
2022-09-03,0.49665
2022-09-04,0.37249
2022-09-05,4.89688
2022-09-06,5.25726
2022-09-07,5.18457
2022-09-08,13.01595
2022-09-09,1.86245
2022-09-10,1.16895
2022-09-11,1.01147
2022-09-12,1.59292
2022-09-13,11.78341
2022-09-14,10.81433
2022-09-15,14.515
2022-09-16,13.37633
2022-09-17,1.47481
2022-09-18,1.08415
2022-09-19,10.13294
2022-09-20,11.00511
2022-09-21,11.18682
2022-09-22,12.17709
2022-09-23,12.06504
2022-09-24,1.4415
2022-09-25,1.01753
2022-09-26,9.74531
2022-09-27,9.95427
2022-09-28,9.28197
2022-09-29,10.62959
2022-09-30,8.88828
2022-10-01,0.69349
2022-10-02,0.59961
2022-10-03,0.81463
2022-10-04,8.64298
2022-10-05,6.91075
2022-10-06,9.71805
2022-10-07,8.81257
2022-10-08,0.75103
2022-10-09,0.5875
2022-10-10,1.44453
2022-10-11,7.68904
2022-10-12,8.17055
2022-10-13,7.1833
2022-10-14,7.11365
2022-10-15,1.04176
2022-10-16,0.80554
2022-10-17,12.28914
2022-10-18,11.69255
2022-10-19,11.22013
2022-10-20,8.23112
2022-10-21,7.34683
2022-10-22,0.89639
2022-10-23,1.05387
2022-10-24,8.325
2022-10-25,7.77384
2022-10-26,6.85927
2022-10-27,7.4922
2022-10-28,8.06456
2022-10-29,0.91759
2022-10-30,0.61173
2022-10-31,7.73447
2022-11-01,8.76714
2022-11-02,7.85257
2022-11-03,8.00702
2022-11-04,6.98343
2022-11-05,0.69349
2022-11-06,0.5875
2022-11-07,6.64122
2022-11-08,6.58671
2022-11-09,7.6103
2022-11-10,6.29902
2022-11-11,8.0797
2022-11-12,0.97513
2022-11-13,0.70258
2022-11-14,8.63389
2022-11-15,8.14633
2022-11-16,7.15302
2022-11-17,6.91378
2022-11-18,7.82532
2022-11-19,0.88731
2022-11-20,0.6511
2022-11-21,7.4922
2022-11-22,7.70721
2022-11-23,8.33106
2022-11-24,8.03125
2022-11-25,7.13182
2022-11-26,1.32945
2022-11-27,1.33248
2022-11-28,8.1221
2022-11-29,7.11365
2022-11-30,6.97737
2022-12-01,7.28627
2022-12-02,5.95075
2022-12-03,0.51482
2022-12-04,0.47545
2022-12-05,5.93258
2022-12-06,5.59341
2022-12-07,5.48136
2022-12-08,6.18697
2022-12-09,6.20211
2022-12-10,0.5663
2022-12-11,0.41791
2022-12-12,5.64489
2022-12-13,5.33599
2022-12-14,5.80842
2022-12-15,5.37839
2022-12-16,5.09069
2022-12-17,0.55116
2022-12-18,0.45425
2022-12-19,5.31177
2022-12-20,5.28148
2022-12-21,5.17549
2022-12-22,5.14823
2022-12-23,5.42684
2022-12-24,0.54813
2022-12-25,0.37854
2022-12-26,5.13006
2022-12-27,5.2088
2022-12-28,5.4329
2022-12-29,4.84842
2022-12-30,1.49298
2022-12-31,0.30283
2023-01-01,0.38157
2023-01-02,5.46621
2023-01-03,6.26873
2023-01-04,5.86293
2023-01-05,5.38748
2023-01-06,5.37233
2023-01-07,0.49665
2023-01-08,0.33009
2023-01-09,5.6782
2023-01-10,5.04224
2023-01-11,5.15126
2023-01-12,6.17788
2023-01-13,4.82723
2023-01-14,0.62687
2023-01-15,0.59356
2023-01-16,4.70912
2023-01-17,4.01562
2023-01-18,4.72426
2023-01-19,4.87265
2023-01-20,4.46382
2023-01-21,0.46939
2023-01-22,0.34826
2023-01-23,0.41488
2023-01-24,0.59053
2023-01-25,5.42987
2023-01-26,6.64425
2023-01-27,6.82898
2023-01-28,0.66624
2023-01-29,0.69349
2023-01-30,5.28451
2023-01-31,4.82723
2023-02-01,5.59643
2023-02-02,6.23239
2023-02-03,5.40867
2023-02-04,0.54207
2023-02-05,0.51785
2023-02-06,5.2088
2023-02-07,7.8344
2023-02-08,6.71693
2023-02-09,7.40135
2023-02-10,6.97737
2023-02-11,0.98422
2023-02-12,1.64137
2023-02-13,6.49889
2023-02-14,6.15668
2023-02-15,6.32022
2023-02-16,7.85257
2023-02-17,6.15668
2023-02-18,1.73223
2023-02-19,2.48629
2023-02-20,9.28802
2023-02-21,11.67136
2023-02-22,9.23351
2023-02-23,8.00702
2023-02-24,7.65876
2023-02-25,1.06901
2023-02-26,0.97816
2023-02-27,6.5958
2023-02-28,7.43769
2023-03-01,1.65046
2023-03-02,9.34859
2023-03-03,13.20977
2023-03-04,3.11014
2023-03-05,2.92238
2023-03-06,15.03588
2023-03-07,11.19893
2023-03-08,9.00033
2023-03-09,8.33409
2023-03-10,7.10456
2023-03-11,1.03873
2023-03-12,0.75406
2023-03-13,8.00399
2023-03-14,7.00463
2023-03-15,9.62115
2023-03-16,7.84652
2023-03-17,7.08337
2023-03-18,0.76012
2023-03-19,0.65715
2023-03-20,6.13246
2023-03-21,6.38381
2023-03-22,8.67326
2023-03-23,10.46606
2023-03-24,8.63692
2023-03-25,0.94182
2023-03-26,0.95696
2023-03-27,9.14266
2023-03-28,7.86772
2023-03-29,22.84303
2023-03-30,18.19145
2023-03-31,13.11589
2023-04-01,2.71342
2023-04-02,2.3591
2023-04-03,22.60682
2023-04-04,22.52203
2023-04-05,17.12546
2023-04-06,18.08848
2023-04-07,15.87777
2023-04-08,3.06168
2023-04-09,2.42875
2023-04-10,16.09581
2023-04-11,13.14012
2023-04-12,15.49922
2023-04-13,14.19096
2023-04-14,11.4624
2023-04-15,3.79758
2023-04-16,2.76793
2023-04-17,14.8996
2023-04-18,16.63789
2023-04-19,23.85754
2023-04-20,17.2042
2023-04-21,14.16977
2023-04-22,1.75342
2023-04-23,1.54144
2023-04-24,11.55931
2023-04-25,11.8894
2023-04-26,10.59931
2023-04-27,12.87362
2023-04-28,10.33281
2023-04-29,1.59292
2023-04-30,1.03267
2023-05-01,2.01992
2023-05-02,10.59325
2023-05-03,8.75503
2023-05-04,7.64967
2023-05-05,1.13564
2023-05-06,1.05993
2023-05-07,0.90851
2023-05-08,8.47339
2023-05-09,7.84046
2023-05-10,7.28627
2023-05-11,7.34986
2023-05-12,6.29599
2023-05-13,0.88428
2023-05-14,0.70258
2023-05-15,7.34986
2023-05-16,7.97371
2023-05-17,7.90103
2023-05-18,7.59213
2023-05-19,7.28021
2023-05-20,1.16289
2023-05-21,0.92062
2023-05-22,7.12879
2023-05-23,7.41346
2023-05-24,6.46255
2023-05-25,6.38684
2023-05-26,6.28085
2023-05-27,0.81463
2023-05-28,0.73589
2023-05-29,0.99936
2023-05-30,9.43339
2023-05-31,8.40071
2023-06-01,8.17964
2023-06-02,7.89194
2023-06-03,0.97816
2023-06-04,0.99027
2023-06-05,8.24929
2023-06-06,1.15986
2023-06-07,8.78531
2023-06-08,7.33169
2023-06-09,8.89433
2023-06-10,1.29917
2023-06-11,0.98119
2023-06-12,7.87983
2023-06-13,8.63087
2023-06-14,7.92525
2023-06-15,8.07365
2023-06-16,12.03779
2023-06-17,1.4415
2023-06-18,1.06901
2023-06-19,7.2681
2023-06-20,6.52009
2023-06-21,6.9592
2023-06-22,6.68665
2023-06-23,5.77511
2023-06-24,0.73286
2023-06-25,0.60567
2023-06-26,6.19302
2023-06-27,7.4074
2023-06-28,8.67326
2023-06-29,7.24387
2023-06-30,7.0652
2023-07-01,1.04176
2023-07-02,0.88731
2023-07-03,8.27957
2023-07-04,6.69573
2023-07-05,7.77081
2023-07-06,6.58671
2023-07-07,6.62002
2023-07-08,0.86308
2023-07-09,0.57841
2023-07-10,6.95012
2023-07-11,7.47706
2023-07-12,7.06217
2023-07-13,7.09851
2023-07-14,7.20753
2023-07-15,0.88731
2023-07-16,0.62687
2023-07-17,6.1688
2023-07-18,9.39099
2023-07-19,8.08273
2023-07-20,11.32006
2023-07-21,12.96144
2023-07-22,2.09866
2023-07-23,1.71103
2023-07-24,11.36549
2023-07-25,10.72045
2023-07-26,16.62578
2023-07-27,11.24738
2023-07-28,9.61509
2023-07-29,1.64743
2023-07-30,1.22649
2023-07-31,11.18682
2023-08-01,12.5193
2023-08-02,9.91187
2023-08-03,8.69749
2023-08-04,7.55882
2023-08-05,1.42939
2023-08-06,1.14169
2023-08-07,7.72538
2023-08-08,7.55882
2023-08-09,7.46797
2023-08-10,6.70179
2023-08-11,5.81751
2023-08-12,0.69652
2023-08-13,0.77223
2023-08-14,5.657
2023-08-15,0.95091
2023-08-16,6.47769
2023-08-17,7.07125
2023-08-18,6.3929
2023-08-19,0.84188
2023-08-20,0.63293
2023-08-21,7.19542
2023-08-22,7.27718
2023-08-23,6.23845
2023-08-24,7.62545
2023-08-25,7.38318
2023-08-26,1.56567
2023-08-27,1.13564
2023-08-28,6.89864
2023-08-29,6.07492
2023-08-30,6.32022
2023-08-31,6.17183
2023-09-01,6.27782
2023-09-02,0.69955
2023-09-03,0.60567
2023-09-04,5.60855
2023-09-05,5.69334
2023-09-06,6.70785
2023-09-07,5.4753
2023-09-08,4.87568
2023-09-09,0.53905
2023-09-10,0.47242
2023-09-11,5.6782
2023-09-12,6.69271
2023-09-13,5.34811
2023-09-14,5.52981
2023-09-15,5.42987
2023-09-16,0.8116
2023-09-17,0.54813
2023-09-18,5.01196
2023-09-19,5.79328
2023-09-20,5.54495
2023-09-21,4.70912
2023-09-22,4.88477
2023-09-23,0.64504
2023-09-24,0.4058
2023-09-25,4.33966
2023-09-26,3.93991
2023-09-27,3.96717
2023-09-28,0.48454
2023-09-29,0.40277
2023-09-30,0.29072
2023-10-01,0.27255
2023-10-02,0.48151
2023-10-03,0.39974
2023-10-04,4.42142
2023-10-05,4.60615
2023-10-06,4.12767
2023-10-07,0.41185
2023-10-08,0.28466
2023-10-09,0.37551
2023-10-10,4.45474
2023-10-11,4.97259
2023-10-12,5.20274
2023-10-13,3.93991
2023-10-14,0.39974
2023-10-15,0.54207
2023-10-16,4.22458
2023-10-17,4.5365
2023-10-18,8.50065
2023-10-19,7.044
2023-10-20,5.15126
2023-10-21,0.60567
2023-10-22,0.44214
2023-10-23,4.63947
2023-10-24,5.99921
2023-10-25,5.06344
2023-10-26,4.73032
2023-10-27,5.08464
2023-10-28,0.69046
2023-10-29,0.45425
2023-10-30,4.39417
2023-10-31,4.3336
2023-11-01,4.6213
2023-11-02,5.19972
2023-11-03,5.56312
2023-11-04,0.92971
2023-11-05,0.77526
2023-11-06,9.76954
2023-11-07,7.00766
2023-11-08,5.36628
2023-11-09,4.46382
2023-11-10,3.96414
2023-11-11,0.76617
2023-11-12,0.64807
2023-11-13,6.2657
2023-11-14,6.43529
2023-11-15,6.21422
2023-11-16,4.96653
2023-11-17,5.05133
2023-11-18,0.65715
2023-11-19,0.748
2023-11-20,6.13246
2023-11-21,6.60791
2023-11-22,5.73271
2023-11-23,5.06647
2023-11-24,4.07013
2023-11-25,0.52088
2023-11-26,0.59053
2023-11-27,4.53045
2023-11-28,4.02773
2023-11-29,4.28515
2023-11-30,4.96047
2023-12-01,5.77511
2023-12-02,0.91456
2023-12-03,1.42333
2023-12-04,12.01356
2023-12-05,9.39705
2023-12-06,9.80285
2023-12-07,8.52184
2023-12-08,9.40916
2023-12-09,2.07443
2023-12-10,1.4627
2023-12-11,10.42669
2023-12-12,8.1857
2023-12-13,6.90166
2023-12-14,7.55276
2023-12-15,8.1221
2023-12-16,1.98661
2023-12-17,1.65954
2023-12-18,12.70403
2023-12-19,10.11477
2023-12-20,8.37951
2023-12-21,7.36198
2023-12-22,6.25056
2023-12-23,1.5051
2023-12-24,1.03267
2023-12-25,1.28403
2023-12-26,6.58368
2023-12-27,7.41346
2023-12-28,8.45522
2023-12-29,2.83153
2023-12-30,1.57172
2023-12-31,1.22649
2024-01-01,1.50813
2024-01-02,11.03237
2024-01-03,10.32676
2024-01-04,10.15717
2024-01-05,9.01244
2024-01-06,1.67469
2024-01-07,1.5475
2024-01-08,8.2614
2024-01-09,12.06504
2024-01-10,18.98488
2024-01-11,15.21456
2024-01-12,12.02265
2024-01-13,2.27431
2024-01-14,2.31065
2024-01-15,28.37891
2024-01-16,24.78119
2024-01-17,27.06156
2024-01-18,38.6027
2024-01-19,59.80739
2024-01-20,10.59325
2024-01-21,6.33839
2024-01-22,27.44011
2024-01-23,35.65004
2024-01-24,32.07958
2024-01-25,23.12164
2024-01-26,33.1274
2024-01-27,8.20992
2024-01-28,6.54734
2024-01-29,68.85921
2024-01-30,41.50994
2024-01-31,32.10381
2024-02-01,34.36298
2024-02-02,38.90554
2024-02-03,5.77208
2024-02-04,4.96956
2024-02-05,37.64876
2024-02-06,48.09666
2024-02-07,34.85357
2024-02-08,38.51185
2024-02-09,4.82723
2024-02-10,5.58432
2024-02-11,5.19972
2024-02-12,5.1664
2024-02-13,100.0
2024-02-14,73.52896
2024-02-15,45.67093
2024-02-16,41.46149
2024-02-17,6.24148
2024-02-18,5.39353
2024-02-19,91.2601
2024-02-20,92.55019
2024-02-21,70.22197
2024-02-22,51.00693
2024-02-23,47.98764
2024-02-24,6.56249
2024-02-25,5.8387
2024-02-26,61.77583
2024-02-27,54.08982
2024-02-28,50.06208
2024-02-29,46.59459
2024-03-01,6.68362
2024-03-02,4.44565
2024-03-03,4.81511
2024-03-04,44.02047
2024-03-05,42.42754
2024-03-06,41.79158
2024-03-07,37.85772
2024-03-08,45.12582
2024-03-09,7.92828
2024-03-10,5.7206
2024-03-11,68.09908
2024-03-12,37.80321
2024-03-13,34.52954
2024-03-14,31.02268
2024-03-15,28.76048
2024-03-16,4.00654
2024-03-17,3.28881
2024-03-18,30.54722
2024-03-19,26.32567
2024-03-20,31.79189
