date,엔화투자
2020-11-12,0.10096
2020-11-13,0.14423
2020-11-14,0.07211
2020-11-16,0.10096
2020-11-19,0.07211
2020-11-20,0.07211
2020-11-21,0.07211
2020-11-24,0.10096
2020-11-27,0.08654
2020-12-01,0.07211
2020-12-02,0.15866
2020-12-03,0.20193
2020-12-04,0.1875
2020-12-05,0.12981
2020-12-06,0.17308
2020-12-07,0.23078
2020-12-08,0.14423
2020-12-09,0.14423
2020-12-10,0.20193
2020-12-11,0.12981
2020-12-13,0.08654
2020-12-15,0.14423
2020-12-17,0.12981
2020-12-19,0.15866
2020-12-25,0.10096
2020-12-30,0.11539
2020-12-31,0.11539
2021-01-01,0.10096
2021-01-02,0.07211
2021-01-03,0.10096
2021-01-04,0.07211
2021-01-05,0.21635
2021-01-06,0.17308
2021-01-07,0.12981
2021-01-08,0.17308
2021-01-10,0.2452
2021-01-11,0.08654
2021-01-12,0.12981
2021-01-13,0.07211
2021-01-14,0.12981
2021-01-15,0.08654
2021-01-17,0.08654
2021-01-18,0.08654
2021-01-21,0.11539
2021-01-22,0.10096
2021-01-23,0.10096
2021-01-24,0.11539
2021-01-25,0.11539
2021-01-26,0.08654
2021-02-02,0.07211
2021-02-04,0.12981
2021-02-05,0.08654
2021-02-09,0.07211
2021-02-12,0.07211
2021-02-15,0.14423
2021-02-16,0.11539
2021-02-17,0.12981
2021-02-18,0.20193
2021-02-19,0.10096
2021-02-20,0.10096
2021-02-22,0.08654
2021-02-26,0.08654
2021-02-28,0.10096
2021-03-03,0.07211
2021-03-04,0.07211
2021-03-05,0.10096
2021-03-06,0.08654
2021-03-07,0.10096
2021-03-08,0.10096
2021-03-09,0.10096
2021-03-10,0.10096
2021-03-11,0.07211
2021-03-12,0.07211
2021-03-15,0.12981
2021-03-16,0.15866
2021-03-18,0.27405
2021-03-19,0.10096
2021-03-21,0.15866
2021-03-22,0.10096
2021-03-23,0.08654
2021-03-24,0.07211
2021-03-26,0.07211
2021-03-28,0.08654
2021-03-29,0.07211
2021-03-30,0.08654
2021-03-31,0.31732
2021-04-01,0.36059
2021-04-02,0.11539
2021-04-04,0.11539
2021-04-05,0.15866
2021-04-06,0.1875
2021-04-07,0.10096
2021-04-08,0.25962
2021-04-09,0.23078
2021-04-10,0.07211
2021-04-12,0.1875
2021-04-13,0.20193
2021-04-14,0.15866
2021-04-15,0.14423
2021-04-16,0.07211
2021-04-18,0.11539
2021-04-19,0.10096
2021-04-20,0.15866
2021-04-21,0.10096
2021-04-22,0.2452
2021-04-23,0.15866
2021-04-26,0.11539
2021-04-27,0.1875
2021-04-29,0.17308
2021-05-02,0.07211
2021-05-03,0.11539
2021-05-05,0.11539
2021-05-06,0.15866
2021-05-08,0.14423
2021-05-09,0.15866
2021-05-10,0.07211
2021-05-11,0.10096
2021-05-14,0.10096
2021-05-17,0.08654
2021-05-18,0.07211
2021-05-19,0.08654
2021-05-20,0.11539
2021-05-21,0.11539
2021-05-23,0.08654
2021-05-25,0.11539
2021-05-27,0.10096
2021-05-28,0.2452
2021-05-31,0.31732
2021-06-01,0.17308
2021-06-02,0.21635
2021-06-03,0.15866
2021-06-04,0.21635
2021-06-05,0.14423
2021-06-06,0.14423
2021-06-07,0.14423
2021-06-11,0.07211
2021-06-15,0.17308
2021-06-17,0.15866
2021-06-18,0.12981
2021-06-19,0.10096
2021-06-23,0.14423
2021-06-24,0.07211
2021-06-25,0.08654
2021-06-27,0.12981
2021-06-28,0.08654
2021-06-29,0.15866
2021-07-04,0.07211
2021-07-05,0.11539
2021-07-08,0.08654
2021-07-10,0.11539
2021-07-11,0.07211
2021-07-13,0.07211
2021-07-16,0.07211
2021-07-18,0.07211
2021-07-19,0.08654
2021-07-21,0.07211
2021-07-25,0.07211
2021-07-28,0.11539
2021-08-06,0.08654
2021-08-07,0.10096
2021-08-08,0.23078
2021-08-09,0.12981
2021-08-11,0.08654
2021-08-12,0.20193
2021-08-13,0.20193
2021-08-14,0.14423
2021-08-15,0.15866
2021-08-16,0.33174
2021-08-17,0.21635
2021-08-18,0.11539
2021-08-20,0.07211
2021-08-21,0.07211
2021-08-22,0.10096
2021-08-23,0.25962
2021-08-24,0.10096
2021-08-25,0.15866
2021-08-27,0.17308
2021-08-28,0.07211
2021-08-30,0.07211
2021-08-31,0.2452
2021-09-03,0.23078
2021-09-04,0.14423
2021-09-05,0.08654
2021-09-06,0.07211
2021-09-07,0.1875
2021-09-08,0.11539
2021-09-12,0.14423
2021-09-15,0.07211
2021-09-17,0.08654
2021-09-20,0.10096
2021-09-22,0.08654
2021-09-23,0.1875
2021-09-24,0.11539
2021-09-26,0.15866
2021-09-28,0.14423
2021-09-29,0.14423
2021-10-01,0.12981
2021-10-02,0.11539
2021-10-03,0.14423
2021-10-04,0.12981
2021-10-06,0.07211
2021-10-08,0.07211
2021-10-11,0.10096
2021-10-12,0.27405
2021-10-13,0.14423
2021-10-14,0.21635
2021-10-15,0.30289
2021-10-16,0.15866
2021-10-17,0.21635
2021-10-18,0.17308
2021-10-19,0.20193
2021-10-20,0.33174
2021-10-21,0.30289
2021-10-22,0.15866
2021-10-23,0.10096
2021-10-24,0.12981
2021-10-26,0.25962
2021-10-27,0.15866
2021-10-28,0.1875
2021-10-29,0.23078
2021-10-30,0.21635
2021-10-31,0.07211
2021-11-01,0.12981
2021-11-02,0.23078
2021-11-03,0.11539
2021-11-04,0.15866
2021-11-05,0.11539
2021-11-06,0.10096
2021-11-07,0.10096
2021-11-08,0.07211
2021-11-09,0.23078
2021-11-12,0.08654
2021-11-13,0.07211
2021-11-14,0.12981
2021-11-15,0.12981
2021-11-16,0.11539
2021-11-17,0.20193
2021-11-18,0.57695
2021-11-19,0.25962
2021-11-20,0.15866
2021-11-21,0.17308
2021-11-22,0.12981
2021-11-23,0.43271
2021-11-24,0.34617
2021-11-25,0.28847
2021-11-26,0.12981
2021-11-27,0.10096
2021-11-30,0.08654
2021-12-01,0.08654
2021-12-03,0.07211
2021-12-05,0.10096
2021-12-06,0.14423
2021-12-07,0.15866
2021-12-08,0.07211
2021-12-09,0.08654
2021-12-10,0.08654
2021-12-11,0.1875
2021-12-12,0.10096
2021-12-15,0.07211
2021-12-18,0.11539
2021-12-19,0.17308
2021-12-21,0.11539
2021-12-22,0.08654
2021-12-24,0.12981
2021-12-25,0.07211
2021-12-26,0.1875
2021-12-28,0.14423
2021-12-29,0.10096
2021-12-30,0.20193
2021-12-31,0.10096
2022-01-02,0.08654
2022-01-03,0.15866
2022-01-04,0.1875
2022-01-05,0.23078
2022-01-06,0.28847
2022-01-07,0.12981
2022-01-08,0.10096
2022-01-09,0.12981
2022-01-10,0.25962
2022-01-11,0.30289
2022-01-12,0.34617
2022-01-13,0.11539
2022-01-14,0.21635
2022-01-15,0.07211
2022-01-16,0.14423
2022-01-17,0.23078
2022-01-18,0.17308
2022-01-19,0.15866
2022-01-20,0.12981
2022-01-21,0.27405
2022-01-22,0.12981
2022-01-23,0.14423
2022-01-24,0.08654
2022-01-25,0.07211
2022-01-26,0.11539
2022-01-27,0.17308
2022-01-28,0.11539
2022-01-29,0.15866
2022-01-30,0.08654
2022-01-31,0.10096
2022-02-01,0.12981
2022-02-02,0.1875
2022-02-03,0.11539
2022-02-04,0.21635
2022-02-05,0.33174
2022-02-06,0.30289
2022-02-07,0.38944
2022-02-08,0.20193
2022-02-09,0.08654
2022-02-10,0.2452
2022-02-11,0.12981
2022-02-12,0.21635
2022-02-13,0.14423
2022-02-14,0.27405
2022-02-15,0.17308
2022-02-16,0.07211
2022-02-17,0.12981
2022-02-18,0.11539
2022-02-19,0.11539
2022-02-20,0.33174
2022-02-21,0.21635
2022-02-22,0.23078
2022-02-23,0.27405
2022-02-24,0.2452
2022-02-25,0.17308
2022-02-26,0.14423
2022-02-27,0.1875
2022-02-28,0.15866
2022-03-01,0.20193
2022-03-02,0.10096
2022-03-03,0.11539
2022-03-04,0.1875
2022-03-05,0.11539
2022-03-07,0.12981
2022-03-08,0.15866
2022-03-09,0.10096
2022-03-11,0.10096
2022-03-12,0.10096
2022-03-14,0.20193
2022-03-15,0.1875
2022-03-16,0.51925
2022-03-17,0.50483
2022-03-18,0.37501
2022-03-19,0.90869
2022-03-20,0.851
2022-03-21,0.75003
2022-03-22,1.73085
2022-03-23,5.88489
2022-03-24,2.46646
2022-03-25,3.49055
2022-03-26,2.3078
2022-03-27,2.01932
2022-03-28,8.51002
2022-03-29,15.63536
2022-03-30,11.66883
2022-03-31,7.15419
2022-04-01,5.03389
2022-04-02,4.18289
2022-04-03,3.23092
2022-04-04,5.71181
2022-04-05,5.69738
2022-04-06,6.59166
2022-04-07,6.04355
2022-04-08,3.14438
2022-04-09,1.52891
2022-04-10,1.61546
2022-04-11,3.83672
2022-04-12,4.94735
2022-04-13,6.05798
2022-04-14,7.60132
2022-04-15,6.41857
2022-04-16,3.75018
2022-04-17,3.17322
2022-04-18,5.45218
2022-04-19,13.89009
2022-04-20,16.6306
2022-04-21,16.67387
2022-04-22,7.68786
2022-04-23,4.32713
2022-04-24,4.83196
2022-04-25,6.56281
2022-04-26,5.48103
2022-04-27,4.16846
2022-04-28,7.55805
2022-04-29,13.81797
2022-04-30,6.10125
2022-05-01,4.9185
2022-05-02,10.77455
2022-05-03,10.34184
2022-05-04,6.11567
2022-05-05,5.01947
2022-05-06,6.59166
2022-05-07,4.42809
2022-05-08,5.23582
2022-05-09,7.13976
2022-05-10,6.04355
2022-05-11,5.85605
2022-05-12,5.1637
2022-05-13,5.23582
2022-05-14,2.2501
2022-05-15,2.6107
2022-05-16,3.43285
2022-05-17,4.32713
2022-05-18,6.14452
2022-05-19,4.73099
2022-05-20,3.31746
2022-05-21,2.58185
2022-05-22,4.55791
2022-05-23,4.22616
2022-05-24,3.69248
2022-05-25,2.2501
2022-05-26,2.56743
2022-05-27,3.56267
2022-05-28,3.12995
2022-05-29,2.97129
2022-05-30,5.39449
2022-05-31,8.72638
2022-06-01,6.99552
2022-06-02,7.50036
2022-06-03,9.3466
2022-06-04,4.73099
2022-06-05,4.73099
2022-06-06,5.17813
2022-06-07,17.95759
2022-06-08,26.35222
2022-06-09,31.9198
2022-06-10,44.56945
2022-06-11,19.16919
2022-06-12,13.73142
2022-06-13,19.28458
2022-06-14,17.39506
2022-06-15,13.15447
2022-06-16,9.79374
2022-06-17,10.06779
2022-06-18,7.81768
2022-06-19,5.78393
2022-06-20,11.42362
2022-06-21,8.66868
2022-06-22,12.8083
2022-06-23,10.84667
2022-06-24,8.07731
2022-06-25,7.42824
2022-06-26,7.67344
2022-06-27,9.20236
2022-06-28,12.51983
2022-06-29,11.16399
2022-06-30,7.63017
2022-07-01,7.73114
2022-07-02,4.47136
2022-07-03,4.70214
2022-07-04,5.40891
2022-07-05,6.23106
2022-07-06,7.94749
2022-07-07,9.30333
2022-07-08,13.63046
2022-07-09,6.83686
2022-07-10,5.68296
2022-07-11,10.35626
2022-07-12,10.87552
2022-07-13,9.73604
2022-07-14,12.93812
2022-07-15,11.13515
2022-07-16,6.50512
2022-07-17,7.08207
2022-07-18,9.07255
2022-07-19,7.24073
2022-07-20,7.38497
2022-07-21,9.18794
2022-07-22,7.5292
2022-07-23,4.0675
2022-07-24,5.71181
2022-07-25,6.66378
2022-07-26,6.40415
2022-07-27,6.00028
2022-07-28,5.69738
2022-07-29,4.71657
2022-07-30,3.11553
2022-07-31,4.03865
2022-08-01,5.43776
2022-08-02,5.26467
2022-08-03,4.70214
2022-08-04,3.96653
2022-08-05,3.95211
2022-08-06,2.63954
2022-08-07,2.07702
2022-08-08,4.45694
2022-08-09,3.98096
2022-08-10,3.59151
2022-08-11,3.08668
2022-08-12,3.93768
2022-08-13,1.9472
2022-08-14,3.01456
2022-08-15,2.97129
2022-08-16,3.37516
2022-08-17,3.23092
2022-08-18,3.63479
2022-08-19,3.99538
2022-08-20,2.76936
2022-08-21,2.92802
2022-08-22,5.29352
2022-08-23,5.75508
2022-08-24,4.52906
2022-08-25,5.23582
2022-08-26,5.04831
2022-08-27,2.553
2022-08-28,3.04341
2022-08-29,7.21188
2022-08-30,10.7457
2022-08-31,7.35612
2022-09-01,6.38973
2022-09-02,9.08697
2022-09-03,4.96177
2022-09-04,4.42809
2022-09-05,8.17827
2022-09-06,7.64459
2022-09-07,12.90927
2022-09-08,10.28414
2022-09-09,8.81292
2022-09-10,5.27909
2022-09-11,8.89946
2022-09-12,7.45708
2022-09-13,10.70243
2022-09-14,13.06793
2022-09-15,13.29871
2022-09-16,10.57262
2022-09-17,6.85129
2022-09-18,7.77441
2022-09-19,11.14957
2022-09-20,11.06303
2022-09-21,8.58214
2022-09-22,12.99581
2022-09-23,12.93812
2022-09-24,7.61575
2022-09-25,6.21664
2022-09-26,10.47165
2022-09-27,12.07269
2022-09-28,8.25039
2022-09-29,6.00028
2022-09-30,5.13486
2022-10-01,4.42809
2022-10-02,4.05307
2022-10-03,3.75018
2022-10-04,5.61084
2022-10-05,4.3704
2022-10-06,5.23582
2022-10-07,4.24058
2022-10-08,2.12029
2022-10-09,2.62512
2022-10-10,3.12995
2022-10-11,5.09159
2022-10-12,6.56281
2022-10-13,5.89932
2022-10-14,6.69262
2022-10-15,7.50036
2022-10-16,5.63969
2022-10-17,6.83686
2022-10-18,11.84191
2022-10-19,12.76503
2022-10-20,14.07759
2022-10-21,17.69796
2022-10-22,8.65426
2022-10-23,5.12043
2022-10-24,7.12534
2022-10-25,6.50512
2022-10-26,6.0724
2022-10-27,5.17813
2022-10-28,4.64445
2022-10-29,3.63479
2022-10-30,2.69724
2022-10-31,4.16846
2022-11-01,4.90408
2022-11-02,4.51464
2022-11-03,3.80787
2022-11-04,3.7069
2022-11-05,2.74051
2022-11-06,2.33665
2022-11-07,3.83672
2022-11-08,7.61575
2022-11-09,10.70243
2022-11-10,7.37054
2022-11-11,6.79359
2022-11-12,3.17322
2022-11-13,2.9136
2022-11-14,5.33679
2022-11-15,4.88965
2022-11-16,3.83672
2022-11-17,2.82705
2022-11-18,2.81263
2022-11-19,1.77412
2022-11-20,1.73085
2022-11-21,3.08668
2022-11-22,2.87033
2022-11-23,2.58185
2022-11-24,2.03375
2022-11-25,1.83181
2022-11-26,1.55776
2022-11-27,1.4568
2022-11-28,2.03375
2022-11-29,2.14914
2022-11-30,2.27895
2022-12-01,2.6107
2022-12-02,1.91836
2022-12-03,0.86542
2022-12-04,0.99524
2022-12-05,2.19241
2022-12-06,2.50973
2022-12-07,1.86066
2022-12-08,2.20683
2022-12-09,1.67315
2022-12-10,1.03851
2022-12-11,1.21159
2022-12-12,1.91836
2022-12-13,2.43761
2022-12-14,2.13471
2022-12-15,2.16356
2022-12-16,1.86066
2022-12-17,1.34141
2022-12-18,1.75969
2022-12-19,2.17798
2022-12-20,5.43776
2022-12-21,5.00504
2022-12-22,3.07226
2022-12-23,2.27895
2022-12-24,1.62988
2022-12-25,1.83181
2022-12-26,2.9136
2022-12-27,4.08192
2022-12-28,5.38006
2022-12-29,4.50021
2022-12-30,2.76936
2022-12-31,1.50007
2023-01-01,1.42795
2023-01-02,2.95687
2023-01-03,2.8559
2023-01-04,2.22126
2023-01-05,2.23568
2023-01-06,3.63479
2023-01-07,1.99048
2023-01-08,1.51449
2023-01-09,3.31746
2023-01-10,3.87999
2023-01-11,3.69248
2023-01-12,3.00014
2023-01-13,4.26943
2023-01-14,2.10587
2023-01-15,1.74527
2023-01-16,3.41843
2023-01-17,4.39924
2023-01-18,5.58199
2023-01-19,3.98096
2023-01-20,3.28861
2023-01-21,1.62988
2023-01-22,1.702
2023-01-23,2.39434
2023-01-24,3.04341
2023-01-25,4.21174
2023-01-26,3.33189
2023-01-27,3.2165
2023-01-28,1.42795
2023-01-29,1.54334
2023-01-30,3.33189
2023-01-31,2.26453
2023-02-01,2.23568
2023-02-02,2.14914
2023-02-03,2.12029
2023-02-04,1.21159
2023-02-05,1.1539
2023-02-06,2.82705
2023-02-07,2.12029
2023-02-08,2.46646
2023-02-09,1.97605
2023-02-10,1.75969
2023-02-11,0.95196
2023-02-12,0.64906
2023-02-13,1.37025
2023-02-14,1.28371
2023-02-15,1.37025
2023-02-16,1.47122
2023-02-17,1.41352
2023-02-18,0.72118
2023-02-19,0.63464
2023-02-20,1.19717
2023-02-21,1.34141
2023-02-22,1.25486
2023-02-23,1.11063
2023-02-24,1.00966
2023-02-25,0.64906
2023-02-26,0.51925
2023-02-27,1.19717
2023-02-28,1.18274
2023-03-01,0.60579
2023-03-02,1.02408
2023-03-03,1.38468
2023-03-04,0.82215
2023-03-05,0.64906
2023-03-06,0.98081
2023-03-07,1.51449
2023-03-08,1.38468
2023-03-09,1.31256
2023-03-10,1.02408
2023-03-11,0.83657
2023-03-12,0.57695
2023-03-13,0.99524
2023-03-14,0.63464
2023-03-15,0.99524
2023-03-16,1.25486
2023-03-17,1.32698
2023-03-18,0.51925
2023-03-19,0.40386
2023-03-20,1.4568
2023-03-21,0.98081
2023-03-22,1.05293
2023-03-23,1.19717
2023-03-24,1.26929
2023-03-25,0.53367
2023-03-26,0.5481
2023-03-27,0.92312
2023-03-28,1.28371
2023-03-29,1.03851
2023-03-30,1.37025
2023-03-31,0.82215
2023-04-01,0.53367
2023-04-02,0.4904
2023-04-03,0.51925
2023-04-04,1.03851
2023-04-05,0.95196
2023-04-06,0.89427
2023-04-07,0.75003
2023-04-08,0.43271
2023-04-09,0.46156
2023-04-10,0.90869
2023-04-11,1.08178
2023-04-12,0.98081
2023-04-13,1.13947
2023-04-14,1.1539
2023-04-15,0.62022
2023-04-16,0.60579
2023-04-17,0.7933
2023-04-18,0.75003
2023-04-19,1.03851
2023-04-20,1.11063
2023-04-21,0.83657
2023-04-22,0.30289
2023-04-23,0.41828
2023-04-24,0.75003
2023-04-25,0.76445
2023-04-26,0.7933
2023-04-27,0.82215
2023-04-28,0.87984
2023-04-29,0.50483
2023-04-30,0.57695
2023-05-01,0.87984
2023-05-02,1.86066
2023-05-03,1.00966
2023-05-04,0.90869
2023-05-05,0.41828
2023-05-06,0.67791
2023-05-07,0.87984
2023-05-08,0.96639
2023-05-09,1.19717
2023-05-10,1.05293
2023-05-11,1.13947
2023-05-12,1.26929
2023-05-13,0.4904
2023-05-14,0.51925
2023-05-15,0.83657
2023-05-16,0.87984
2023-05-17,1.90393
2023-05-18,2.13471
2023-05-19,2.94244
2023-05-20,1.31256
2023-05-21,1.80297
2023-05-22,2.68282
2023-05-23,6.34645
2023-05-24,3.7646
2023-05-25,4.80311
2023-05-26,3.56267
2023-05-27,2.79821
2023-05-28,2.69724
2023-05-29,3.17322
2023-05-30,5.33679
2023-05-31,4.6733
2023-06-01,3.12995
2023-06-02,4.42809
2023-06-03,4.02423
2023-06-04,3.04341
2023-06-05,8.38021
2023-06-06,4.48579
2023-06-07,7.67344
2023-06-08,12.41886
2023-06-09,17.03447
2023-06-10,9.05812
2023-06-11,8.7408
2023-06-12,15.51997
2023-06-13,33.72277
2023-06-14,34.2853
2023-06-15,28.89081
2023-06-16,62.16645
2023-06-17,26.583
2023-06-18,32.09288
2023-06-19,85.38872
2023-06-20,100.0
2023-06-21,45.82431
2023-06-22,32.23712
2023-06-23,33.89586
2023-06-24,16.19789
2023-06-25,15.90941
2023-06-26,26.35222
2023-06-27,26.56858
2023-06-28,20.19327
2023-06-29,16.05365
2023-06-30,13.1689
2023-07-01,7.8321
2023-07-02,8.56771
2023-07-03,14.30838
2023-07-04,30.13125
2023-07-05,29.64084
2023-07-06,17.20755
2023-07-07,11.06303
2023-07-08,7.35612
2023-07-09,6.59166
2023-07-10,12.24578
2023-07-11,13.03908
2023-07-12,9.26006
2023-07-13,16.52964
2023-07-14,26.42434
2023-07-15,16.77484
2023-07-16,15.41901
2023-07-17,18.56339
2023-07-18,14.64012
2023-07-19,15.04399
2023-07-20,12.21693
2023-07-21,10.09663
2023-07-22,6.41857
2023-07-23,8.65426
2023-07-24,15.44785
2023-07-25,16.37097
2023-07-26,10.12548
2023-07-27,8.16385
2023-07-28,8.27924
2023-07-29,7.60132
2023-07-30,7.41381
2023-07-31,31.60248
2023-08-01,28.08308
2023-08-02,13.74585
2023-08-03,9.07255
2023-08-04,6.93783
2023-08-05,3.95211
2023-08-06,6.54839
2023-08-07,7.65902
2023-08-08,7.12534
2023-08-09,7.19746
2023-08-10,6.3753
2023-08-11,7.34169
2023-08-12,4.15404
2023-08-13,4.09635
2023-08-14,7.00995
2023-08-15,7.38497
2023-08-16,8.94273
2023-08-17,7.12534
2023-08-18,5.39449
2023-08-19,3.49055
2023-08-20,5.07716
2023-08-21,5.72623
2023-08-22,5.62527
2023-08-23,5.58199
2023-08-24,6.04355
2023-08-25,9.02928
2023-08-26,3.7069
2023-08-27,3.23092
2023-08-28,6.54839
2023-08-29,8.135
2023-08-30,6.53396
2023-08-31,6.63493
2023-09-01,3.98096
2023-09-02,3.00014
2023-09-03,4.0098
2023-09-04,5.89932
2023-09-05,5.69738
2023-09-06,5.35121
2023-09-07,5.81277
2023-09-08,4.3127
2023-09-09,2.53858
2023-09-10,3.20207
2023-09-11,3.93768
2023-09-12,6.433
2023-09-13,6.47627
2023-09-14,8.00519
2023-09-15,8.04846
2023-09-16,3.87999
2023-09-17,3.82229
2023-09-18,11.74094
2023-09-19,23.38093
2023-09-20,15.04399
2023-09-21,10.4428
2023-09-22,5.69738
2023-09-23,3.87999
2023-09-24,3.86557
2023-09-25,8.09173
2023-09-26,4.88965
2023-09-27,6.36088
2023-09-28,4.25501
2023-09-29,4.26943
2023-09-30,9.17351
2023-10-01,4.50021
2023-10-02,7.51478
2023-10-03,6.95225
2023-10-04,6.34645
2023-10-05,4.94735
2023-10-06,3.75018
2023-10-07,2.8559
2023-10-08,2.76936
2023-10-09,3.27419
2023-10-10,4.18289
2023-10-11,5.58199
2023-10-12,8.35136
2023-10-13,5.23582
2023-10-14,2.58185
2023-10-15,3.83672
2023-10-16,4.99062
2023-10-17,4.68772
2023-10-18,4.47136
2023-10-19,4.21174
2023-10-20,3.57709
2023-10-21,2.22126
2023-10-22,2.79821
2023-10-23,4.74542
2023-10-24,7.68786
2023-10-25,10.01009
2023-10-26,6.15894
2023-10-27,5.84162
2023-10-28,2.49531
2023-10-29,2.8559
2023-10-30,4.73099
2023-10-31,7.65902
2023-11-01,11.29381
2023-11-02,20.39521
2023-11-03,48.75234
2023-11-04,24.00115
2023-11-05,20.38078
2023-11-06,49.12736
2023-11-07,41.75681
2023-11-08,54.13241
2023-11-09,40.1125
2023-11-10,25.54449
2023-11-11,15.34689
2023-11-12,16.64503
2023-11-13,23.27996
2023-11-14,24.24635
2023-11-15,44.30982
2023-11-16,59.61344
2023-11-17,41.3241
2023-11-18,19.58748
2023-11-19,21.49141
2023-11-20,32.55444
2023-11-21,24.39059
2023-11-22,17.72681
2023-11-23,16.45752
2023-11-24,15.2315
2023-11-25,9.14467
2023-11-26,9.72162
2023-11-27,12.15923
2023-11-28,11.48132
2023-11-29,10.76013
2023-11-30,11.03418
2023-12-01,8.85619
2023-12-02,6.24549
2023-12-03,8.4379
2023-12-04,8.78407
2023-12-05,9.07255
2023-12-06,8.25039
2023-12-07,12.015
2023-12-08,10.4428
2023-12-09,6.50512
2023-12-10,5.98586
2023-12-11,7.81768
2023-12-12,6.34645
2023-12-13,5.71181
2023-12-14,7.73114
2023-12-15,5.27909
2023-12-16,4.13962
2023-12-17,4.38482
2023-12-18,5.17813
2023-12-19,8.26482
2023-12-20,7.18303
2023-12-21,4.13962
2023-12-22,2.76936
2023-12-23,2.19241
2023-12-24,2.27895
2023-12-25,2.0049
2023-12-26,3.01456
2023-12-27,3.69248
2023-12-28,2.59627
2023-12-29,2.65397
2023-12-30,1.9472
2023-12-31,1.41352
2024-01-01,2.17798
2024-01-02,3.12995
2024-01-03,2.20683
2024-01-04,2.98572
2024-01-05,2.66839
2024-01-06,2.42319
2024-01-07,2.29337
2024-01-08,2.0049
2024-01-09,2.06259
2024-01-10,2.01932
2024-01-11,3.10111
2024-01-12,2.23568
2024-01-13,1.55776
2024-01-14,1.75969
2024-01-15,1.96163
2024-01-16,1.86066
2024-01-17,2.39434
2024-01-18,2.52415
2024-01-19,2.87033
2024-01-20,2.14914
2024-01-21,1.96163
2024-01-22,2.62512
2024-01-23,2.81263
2024-01-24,2.45204
2024-01-25,2.27895
2024-01-26,1.88951
2024-01-27,1.58661
2024-01-28,1.90393
2024-01-29,2.36549
2024-01-30,2.53858
2024-01-31,2.06259
2024-02-01,2.14914
2024-02-02,1.87509
2024-02-03,1.75969
2024-02-04,1.52891
2024-02-05,4.0098
2024-02-06,8.79849
2024-02-07,5.42333
2024-02-08,4.05307
2024-02-09,3.99538
2024-02-10,3.54824
2024-02-11,3.47612
2024-02-12,4.48579
2024-02-13,8.95716
2024-02-14,12.49098
2024-02-15,11.46689
2024-02-16,8.30809
2024-02-17,5.07716
2024-02-18,4.93292
2024-02-19,6.31761
2024-02-20,6.0724
2024-02-21,5.27909
2024-02-22,10.42838
2024-02-23,8.135
2024-02-24,4.21174
2024-02-25,4.73099
2024-02-26,7.00995
2024-02-27,6.25991
2024-02-28,5.7695
2024-02-29,3.7646
2024-03-01,3.50497
2024-03-02,3.37516
2024-03-03,3.2165
2024-03-04,5.20698
2024-03-05,5.55315
2024-03-06,4.9185
2024-03-07,4.15404
2024-03-08,4.0098
2024-03-09,2.53858
2024-03-10,2.76936
2024-03-11,4.22616
2024-03-12,6.49069
2024-03-13,6.53396
2024-03-14,4.81753
2024-03-15,5.68296
2024-03-16,2.79821
2024-03-17,4.55791
2024-03-18,8.71195
2024-03-19,16.80369
2024-03-20,17.03447
