date,복리적금
2021-07-13,19.3861
2021-07-14,20.67851
2021-07-15,19.063
2021-07-16,17.60904
2021-07-17,10.33925
2021-07-18,12.92407
2021-07-19,17.77059
2021-07-20,16.47819
2021-07-21,19.3861
2021-07-22,19.3861
2021-07-23,15.99353
2021-07-24,12.43941
2021-07-25,12.11631
2021-07-26,23.10177
2021-07-27,23.90953
2021-07-28,16.31663
2021-07-29,17.44749
2021-07-30,18.4168
2021-07-31,12.60096
2021-08-01,16.63974
2021-08-02,11.95476
2021-08-03,11.14701
2021-08-04,15.18578
2021-08-05,19.22455
2021-08-06,17.28594
2021-08-07,15.18578
2021-08-08,12.60096
2021-08-09,15.50888
2021-08-10,15.02423
2021-08-11,12.27786
2021-08-12,18.4168
2021-08-13,18.7399
2021-08-14,15.50888
2021-08-15,11.47011
2021-08-16,17.60904
2021-08-17,18.7399
2021-08-18,21.64781
2021-08-19,20.19386
2021-08-20,14.21647
2021-08-21,10.98546
2021-08-22,16.15508
2021-08-23,20.84006
2021-08-24,22.94022
2021-08-25,21.97092
2021-08-26,21.16316
2021-08-27,18.7399
2021-08-28,14.05492
2021-08-29,15.83198
2021-08-30,30.37156
2021-08-31,21.48626
2021-09-01,20.03231
2021-09-02,20.03231
2021-09-03,18.90145
2021-09-04,17.60904
2021-09-05,20.67851
2021-09-06,20.03231
2021-09-07,20.51696
2021-09-08,23.42487
2021-09-09,21.48626
2021-09-10,22.77867
2021-09-11,19.3861
2021-09-12,19.063
2021-09-13,17.77059
2021-09-14,18.57835
2021-09-15,20.03231
2021-09-16,19.3861
2021-09-17,22.13247
2021-09-18,14.21647
2021-09-19,15.67043
2021-09-20,15.50888
2021-09-21,17.93214
2021-09-22,18.25525
2021-09-23,29.24071
2021-09-24,25.68659
2021-09-25,20.67851
2021-09-26,16.96284
2021-09-27,24.87883
2021-09-28,23.90953
2021-09-29,24.87883
2021-09-30,22.13247
2021-10-01,22.77867
2021-10-02,15.34733
2021-10-03,13.40872
2021-10-04,19.7092
2021-10-05,51.21163
2021-10-06,19.22455
2021-10-07,21.32471
2021-10-08,25.20193
2021-10-09,15.83198
2021-10-10,15.83198
2021-10-11,18.57835
2021-10-12,22.45557
2021-10-13,21.16316
2021-10-14,24.39418
2021-10-15,17.77059
2021-10-16,19.063
2021-10-17,16.96284
2021-10-18,19.3861
2021-10-19,25.04038
2021-10-20,21.16316
2021-10-21,21.32471
2021-10-22,19.22455
2021-10-23,13.73182
2021-10-24,14.53957
2021-10-25,20.67851
2021-10-26,25.84814
2021-10-27,20.03231
2021-10-28,15.02423
2021-10-29,20.03231
2021-10-30,16.80129
2021-10-31,13.24717
2021-11-01,17.12439
2021-11-02,21.97092
2021-11-03,16.80129
2021-11-04,16.47819
2021-11-05,17.93214
2021-11-06,12.43941
2021-11-07,12.43941
2021-11-08,21.00161
2021-11-09,16.47819
2021-11-10,21.32471
2021-11-11,14.21647
2021-11-12,16.96284
2021-11-13,14.05492
2021-11-14,16.31663
2021-11-15,17.28594
2021-11-16,18.25525
2021-11-17,17.44749
2021-11-18,17.77059
2021-11-19,18.57835
2021-11-20,14.37802
2021-11-21,5.33117
2021-11-22,13.57027
2021-11-23,16.47819
2021-11-24,15.83198
2021-11-25,19.063
2021-11-26,18.09369
2021-11-27,14.53957
2021-11-28,15.34733
2021-11-29,18.90145
2021-11-30,21.32471
2021-12-01,24.07108
2021-12-02,17.93214
2021-12-03,18.7399
2021-12-04,16.47819
2021-12-05,15.18578
2021-12-06,16.47819
2021-12-07,22.45557
2021-12-08,20.67851
2021-12-09,21.00161
2021-12-10,19.3861
2021-12-11,14.86268
2021-12-12,16.15508
2021-12-13,23.26332
2021-12-14,21.48626
2021-12-15,18.7399
2021-12-16,14.86268
2021-12-17,11.79321
2021-12-18,14.86268
2021-12-19,11.63166
2021-12-20,17.93214
2021-12-21,23.90953
2021-12-22,22.13247
2021-12-23,14.37802
2021-12-24,16.31663
2021-12-25,10.66235
2021-12-26,16.31663
2021-12-27,13.40872
2021-12-28,19.54765
2021-12-29,23.10177
2021-12-30,21.48626
2021-12-31,18.90145
2022-01-01,20.84006
2022-01-02,15.99353
2022-01-03,26.33279
2022-01-04,26.49434
2022-01-05,32.47172
2022-01-06,23.26332
2022-01-07,21.80936
2022-01-08,19.22455
2022-01-09,20.03231
2022-01-10,28.10985
2022-01-11,21.16316
2022-01-12,22.77867
2022-01-13,22.61712
2022-01-14,22.61712
2022-01-15,16.31663
2022-01-16,18.09369
2022-01-17,31.01777
2022-01-18,26.33279
2022-01-19,27.46365
2022-01-20,29.72536
2022-01-21,24.71728
2022-01-22,21.48626
2022-01-23,24.23263
2022-01-24,43.29563
2022-01-25,37.64135
2022-01-26,35.21809
2022-01-27,37.64135
2022-01-28,30.37156
2022-01-29,23.10177
2022-01-30,19.063
2022-01-31,25.04038
2022-02-01,27.14054
2022-02-02,26.65589
2022-02-03,38.44911
2022-02-04,35.54119
2022-02-05,25.36348
2022-02-06,24.87883
2022-02-07,43.29563
2022-02-08,64.62035
2022-02-09,38.61066
2022-02-10,41.19547
2022-02-11,36.8336
2022-02-12,24.55573
2022-02-13,31.66397
2022-02-14,31.17932
2022-02-15,39.74151
2022-02-16,33.44103
2022-02-17,35.37964
2022-02-18,34.08723
2022-02-19,22.94022
2022-02-20,34.41033
2022-02-21,54.28109
2022-02-22,58.15831
2022-02-23,45.07269
2022-02-24,48.94991
2022-02-25,44.58804
2022-02-26,29.40226
2022-02-27,25.36348
2022-02-28,39.90306
2022-03-01,30.85621
2022-03-02,32.63327
2022-03-03,35.37964
2022-03-04,26.49434
2022-03-05,21.80936
2022-03-06,21.97092
2022-03-07,21.64781
2022-03-08,22.29402
2022-03-09,16.47819
2022-03-10,26.65589
2022-03-11,31.66397
2022-03-12,20.35541
2022-03-13,100.0
2022-03-14,39.41841
2022-03-15,30.85621
2022-03-16,68.01292
2022-03-17,37.1567
2022-03-18,26.97899
2022-03-19,21.64781
2022-03-20,27.78675
2022-03-21,30.21001
2022-03-22,32.14862
2022-03-23,26.17124
2022-03-24,27.78675
2022-03-25,33.11793
2022-03-26,21.16316
2022-03-27,21.64781
2022-03-28,28.9176
2022-03-29,23.90953
2022-03-30,31.66397
2022-03-31,26.65589
2022-04-01,21.80936
2022-04-02,20.51696
2022-04-03,19.3861
2022-04-04,23.42487
2022-04-05,25.36348
2022-04-06,27.6252
2022-04-07,23.58642
2022-04-08,38.61066
2022-04-09,14.53957
2022-04-10,21.64781
2022-04-11,16.31663
2022-04-12,19.7092
2022-04-13,25.36348
2022-04-14,34.41033
2022-04-15,23.90953
2022-04-16,15.18578
2022-04-17,20.51696
2022-04-18,21.32471
2022-04-19,30.69466
2022-04-20,26.33279
2022-04-21,19.3861
2022-04-22,20.35541
2022-04-23,19.54765
2022-04-24,17.77059
2022-04-25,28.10985
2022-04-26,26.81744
2022-04-27,24.55573
2022-04-28,21.97092
2022-04-29,21.48626
2022-04-30,12.92407
2022-05-01,13.08562
2022-05-02,20.03231
2022-05-03,21.48626
2022-05-04,20.19386
2022-05-05,16.80129
2022-05-06,21.48626
2022-05-07,14.70113
2022-05-08,15.50888
2022-05-09,20.35541
2022-05-10,24.07108
2022-05-11,24.23263
2022-05-12,23.10177
2022-05-13,17.28594
2022-05-14,13.73182
2022-05-15,14.21647
2022-05-16,17.93214
2022-05-17,20.03231
2022-05-18,21.32471
2022-05-19,21.32471
2022-05-20,17.12439
2022-05-21,12.60096
2022-05-22,11.79321
2022-05-23,23.42487
2022-05-24,14.37802
2022-05-25,21.48626
2022-05-26,20.84006
2022-05-27,18.57835
2022-05-28,14.05492
2022-05-29,11.30856
2022-05-30,22.45557
2022-05-31,24.55573
2022-06-01,20.67851
2022-06-02,34.08723
2022-06-03,20.19386
2022-06-04,11.79321
2022-06-05,18.09369
2022-06-06,20.84006
2022-06-07,25.68659
2022-06-08,43.45718
2022-06-09,24.23263
2022-06-10,42.32633
2022-06-11,20.19386
2022-06-12,24.55573
2022-06-13,28.10985
2022-06-14,29.72536
2022-06-15,25.20193
2022-06-16,32.47172
2022-06-17,29.88691
2022-06-18,21.32471
2022-06-19,24.71728
2022-06-20,24.71728
2022-06-21,27.6252
2022-06-22,24.55573
2022-06-23,24.55573
2022-06-24,23.42487
2022-06-25,17.77059
2022-06-26,16.63974
2022-06-27,18.90145
2022-06-28,23.42487
2022-06-29,23.58642
2022-06-30,26.17124
2022-07-01,21.00161
2022-07-02,11.79321
2022-07-03,18.90145
2022-07-04,26.00969
2022-07-05,21.00161
2022-07-06,22.29402
2022-07-07,24.55573
2022-07-08,19.7092
2022-07-09,14.86268
2022-07-10,18.4168
2022-07-11,20.51696
2022-07-12,21.16316
2022-07-13,31.01777
2022-07-14,31.01777
2022-07-15,22.77867
2022-07-16,22.61712
2022-07-17,20.03231
2022-07-18,26.49434
2022-07-19,27.78675
2022-07-20,29.72536
2022-07-21,30.21001
2022-07-22,23.90953
2022-07-23,15.83198
2022-07-24,19.3861
2022-07-25,34.73344
2022-07-26,26.81744
2022-07-27,28.75605
2022-07-28,23.10177
2022-07-29,19.54765
2022-07-30,17.12439
2022-07-31,15.67043
2022-08-01,22.29402
2022-08-02,21.97092
2022-08-03,26.00969
2022-08-04,24.39418
2022-08-05,26.17124
2022-08-06,19.87075
2022-08-07,17.28594
2022-08-08,19.54765
2022-08-09,21.48626
2022-08-10,26.49434
2022-08-11,22.77867
2022-08-12,26.65589
2022-08-13,16.31663
2022-08-14,18.09369
2022-08-15,18.90145
2022-08-16,30.04846
2022-08-17,30.04846
2022-08-18,28.10985
2022-08-19,23.58642
2022-08-20,16.96284
2022-08-21,23.42487
2022-08-22,25.36348
2022-08-23,27.78675
2022-08-24,30.04846
2022-08-25,33.60258
2022-08-26,32.47172
2022-08-27,18.25525
2022-08-28,20.19386
2022-08-29,25.20193
2022-08-30,28.2714
2022-08-31,26.17124
2022-09-01,24.07108
2022-09-02,24.55573
2022-09-03,19.22455
2022-09-04,18.09369
2022-09-05,22.45557
2022-09-06,23.90953
2022-09-07,25.36348
2022-09-08,21.16316
2022-09-09,15.34733
2022-09-10,9.69305
2022-09-11,22.29402
2022-09-12,25.52504
2022-09-13,40.22617
2022-09-14,33.44103
2022-09-15,30.53311
2022-09-16,25.20193
2022-09-17,19.7092
2022-09-18,19.22455
2022-09-19,27.3021
2022-09-20,26.33279
2022-09-21,29.72536
2022-09-22,29.40226
2022-09-23,30.21001
2022-09-24,22.61712
2022-09-25,22.94022
2022-09-26,29.07915
2022-09-27,30.69466
2022-09-28,34.73344
2022-09-29,33.44103
2022-09-30,32.63327
2022-10-01,19.87075
2022-10-02,17.60904
2022-10-03,21.64781
2022-10-04,25.20193
2022-10-05,31.66397
2022-10-06,33.60258
2022-10-07,30.21001
2022-10-08,21.16316
2022-10-09,20.03231
2022-10-10,24.07108
2022-10-11,27.78675
2022-10-12,39.09531
2022-10-13,45.55735
2022-10-14,43.13408
2022-10-15,27.3021
2022-10-16,29.07915
2022-10-17,39.57996
2022-10-18,47.49596
2022-10-19,46.20355
2022-10-20,45.88045
2022-10-21,30.21001
2022-10-22,26.33279
2022-10-23,23.58642
2022-10-24,34.24878
2022-10-25,44.74959
2022-10-26,35.37964
2022-10-27,37.64135
2022-10-28,32.31017
2022-10-29,22.94022
2022-10-30,21.32471
2022-10-31,31.50242
2022-11-01,36.5105
2022-11-02,34.24878
2022-11-03,36.02584
2022-11-04,34.89499
2022-11-05,21.80936
2022-11-06,22.45557
2022-11-07,37.8029
2022-11-08,38.93376
2022-11-09,35.21809
2022-11-10,37.1567
2022-11-11,30.21001
2022-11-12,21.00161
2022-11-13,25.20193
2022-11-14,39.90306
2022-11-15,39.74151
2022-11-16,36.18739
2022-11-17,32.14862
2022-11-18,34.24878
2022-11-19,17.12439
2022-11-20,20.67851
2022-11-21,35.21809
2022-11-22,35.54119
2022-11-23,39.90306
2022-11-24,28.10985
2022-11-25,29.72536
2022-11-26,27.14054
2022-11-27,25.84814
2022-11-28,36.8336
2022-11-29,29.07915
2022-11-30,32.79483
2022-12-01,31.01777
2022-12-02,23.26332
2022-12-03,12.76252
2022-12-04,20.51696
2022-12-05,29.88691
2022-12-06,30.85621
2022-12-07,28.2714
2022-12-08,32.31017
2022-12-09,32.63327
2022-12-10,18.4168
2022-12-11,22.61712
2022-12-12,32.31017
2022-12-13,29.72536
2022-12-14,28.43295
2022-12-15,29.07915
2022-12-16,25.04038
2022-12-17,17.28594
2022-12-18,20.35541
2022-12-19,29.56381
2022-12-20,25.52504
2022-12-21,25.52504
2022-12-22,22.45557
2022-12-23,25.04038
2022-12-24,22.13247
2022-12-25,22.45557
2022-12-26,31.98707
2022-12-27,24.55573
2022-12-28,24.23263
2022-12-29,27.78675
2022-12-30,36.67205
2022-12-31,18.09369
2023-01-01,25.84814
2023-01-02,37.8029
2023-01-03,28.43295
2023-01-04,30.53311
2023-01-05,26.65589
2023-01-06,28.75605
2023-01-07,17.77059
2023-01-08,26.49434
2023-01-09,32.47172
2023-01-10,36.67205
2023-01-11,30.69466
2023-01-12,29.24071
2023-01-13,27.6252
2023-01-14,25.04038
2023-01-15,24.55573
2023-01-16,26.81744
2023-01-17,30.53311
2023-01-18,24.23263
2023-01-19,26.81744
2023-01-20,26.81744
2023-01-21,22.77867
2023-01-22,20.67851
2023-01-23,24.71728
2023-01-24,33.44103
2023-01-25,42.64943
2023-01-26,43.29563
2023-01-27,36.99515
2023-01-28,23.10177
2023-01-29,24.87883
2023-01-30,28.43295
2023-01-31,36.18739
2023-02-01,34.24878
2023-02-02,30.37156
2023-02-03,33.11793
2023-02-04,22.61712
2023-02-05,18.90145
2023-02-06,30.53311
2023-02-07,31.66397
2023-02-08,27.3021
2023-02-09,31.34087
2023-02-10,29.72536
2023-02-11,20.35541
2023-02-12,19.54765
2023-02-13,29.24071
2023-02-14,22.45557
2023-02-15,26.65589
2023-02-16,32.79483
2023-02-17,22.61712
2023-02-18,14.53957
2023-02-19,20.67851
2023-02-20,31.17932
2023-02-21,29.40226
2023-02-22,26.33279
2023-02-23,26.33279
2023-02-24,30.53311
2023-02-25,17.77059
2023-02-26,20.67851
2023-02-27,26.33279
2023-02-28,29.07915
2023-03-01,23.58642
2023-03-02,22.94022
2023-03-03,23.58642
2023-03-04,18.57835
2023-03-05,18.09369
2023-03-06,27.14054
2023-03-07,24.71728
2023-03-08,28.5945
2023-03-09,26.17124
2023-03-10,29.24071
2023-03-11,17.60904
2023-03-12,15.34733
2023-03-13,22.61712
2023-03-14,22.45557
2023-03-15,22.61712
2023-03-16,30.69466
2023-03-17,21.48626
2023-03-18,17.28594
2023-03-19,16.63974
2023-03-20,24.07108
2023-03-21,21.64781
2023-03-22,23.58642
2023-03-23,33.60258
2023-03-24,32.63327
2023-03-25,17.28594
2023-03-26,19.3861
2023-03-27,28.2714
2023-03-28,27.9483
2023-03-29,29.56381
2023-03-30,23.10177
2023-03-31,20.35541
2023-04-01,12.27786
2023-04-02,12.76252
2023-04-03,17.93214
2023-04-04,20.35541
2023-04-05,23.42487
2023-04-06,21.80936
2023-04-07,20.03231
2023-04-08,14.21647
2023-04-09,13.08562
2023-04-10,22.45557
2023-04-11,27.3021
2023-04-12,25.68659
2023-04-13,19.87075
2023-04-14,20.35541
2023-04-15,18.90145
2023-04-16,16.47819
2023-04-17,27.46365
2023-04-18,24.07108
2023-04-19,25.36348
2023-04-20,20.51696
2023-04-21,21.97092
2023-04-22,11.30856
2023-04-23,15.34733
2023-04-24,19.87075
2023-04-25,23.26332
2023-04-26,20.35541
2023-04-27,15.83198
2023-04-28,19.3861
2023-04-29,14.21647
2023-04-30,19.54765
2023-05-01,22.13247
2023-05-02,23.90953
2023-05-03,22.29402
2023-05-04,25.84814
2023-05-05,13.08562
2023-05-06,17.60904
2023-05-07,16.80129
2023-05-08,25.52504
2023-05-09,23.26332
2023-05-10,20.84006
2023-05-11,27.9483
2023-05-12,19.7092
2023-05-13,12.43941
2023-05-14,15.67043
2023-05-15,29.72536
2023-05-16,22.29402
2023-05-17,25.04038
2023-05-18,19.7092
2023-05-19,23.42487
2023-05-20,14.70113
2023-05-21,16.63974
2023-05-22,22.29402
2023-05-23,31.34087
2023-05-24,22.45557
2023-05-25,28.9176
2023-05-26,23.26332
2023-05-27,16.47819
2023-05-28,18.25525
2023-05-29,22.13247
