date,투자신탁
2020-07-21,33.77049
2020-07-22,23.60655
2020-07-23,25.2459
2020-07-24,21.96721
2020-07-25,11.80327
2020-07-26,12.78688
2020-07-27,22.95081
2020-07-28,30.81967
2020-07-29,27.54098
2020-07-30,25.2459
2020-07-31,20.9836
2020-08-01,8.85245
2020-08-02,13.11475
2020-08-03,24.26229
2020-08-04,28.52459
2020-08-05,29.18032
2020-08-06,30.16393
2020-08-07,26.88524
2020-08-08,10.81967
2020-08-09,10.4918
2020-08-10,26.2295
2020-08-11,31.80327
2020-08-12,26.55737
2020-08-13,30.81967
2020-08-14,29.83606
2020-08-15,9.83606
2020-08-16,7.54098
2020-08-17,11.80327
2020-08-18,25.90163
2020-08-19,29.18032
2020-08-20,33.77049
2020-08-21,23.27868
2020-08-22,13.11475
2020-08-23,10.4918
2020-08-24,31.80327
2020-08-25,29.83606
2020-08-26,31.14754
2020-08-27,39.34426
2020-08-28,22.95081
2020-08-29,12.45901
2020-08-30,17.37704
2020-08-31,32.13114
2020-09-01,34.42622
2020-09-02,30.16393
2020-09-03,31.14754
2020-09-04,39.67213
2020-09-05,18.36065
2020-09-06,16.06557
2020-09-07,40.65573
2020-09-08,30.16393
2020-09-09,33.77049
2020-09-10,38.03278
2020-09-11,30.81967
2020-09-12,19.67213
2020-09-13,24.26229
2020-09-14,28.19672
2020-09-15,32.78688
2020-09-16,33.77049
2020-09-17,34.09836
2020-09-18,29.50819
2020-09-19,16.39344
2020-09-20,15.40983
2020-09-21,33.77049
2020-09-22,31.4754
2020-09-23,34.09836
2020-09-24,29.18032
2020-09-25,30.81967
2020-09-26,16.39344
2020-09-27,12.13114
2020-09-28,21.96721
2020-09-29,25.57377
2020-09-30,9.18032
2020-10-01,9.83606
2020-10-02,5.57377
2020-10-03,12.78688
2020-10-04,14.09836
2020-10-05,24.59016
2020-10-06,26.2295
2020-10-07,26.2295
2020-10-08,30.4918
2020-10-09,11.14754
2020-10-10,11.4754
2020-10-11,16.72131
2020-10-12,28.52459
2020-10-13,32.45901
2020-10-14,23.60655
2020-10-15,30.16393
2020-10-16,24.91803
2020-10-17,14.42622
2020-10-18,14.75409
2020-10-19,26.88524
2020-10-20,27.54098
2020-10-21,24.91803
2020-10-22,28.52459
2020-10-23,17.70491
2020-10-24,9.83606
2020-10-25,12.45901
2020-10-26,29.18032
2020-10-27,30.16393
2020-10-28,26.2295
2020-10-29,23.93442
2020-10-30,17.04918
2020-10-31,13.11475
2020-11-01,11.14754
2020-11-02,20.32786
2020-11-03,20.0
2020-11-04,23.60655
2020-11-05,19.34426
2020-11-06,18.36065
2020-11-07,8.19672
2020-11-08,9.50819
2020-11-09,28.19672
2020-11-10,23.93442
2020-11-11,23.60655
2020-11-12,25.2459
2020-11-13,18.03278
2020-11-14,15.08196
2020-11-15,15.7377
2020-11-16,31.4754
2020-11-17,27.21311
2020-11-18,37.04918
2020-11-19,30.81967
2020-11-20,26.55737
2020-11-21,11.80327
2020-11-22,14.09836
2020-11-23,30.4918
2020-11-24,30.4918
2020-11-25,31.4754
2020-11-26,26.2295
2020-11-27,25.90163
2020-11-28,17.04918
2020-11-29,12.13114
2020-11-30,29.18032
2020-12-01,24.26229
2020-12-02,34.09836
2020-12-03,27.21311
2020-12-04,28.52459
2020-12-05,16.06557
2020-12-06,18.36065
2020-12-07,28.85245
2020-12-08,36.39344
2020-12-09,30.81967
2020-12-10,35.08196
2020-12-11,39.01639
2020-12-12,12.13114
2020-12-13,14.09836
2020-12-14,28.85245
2020-12-15,23.27868
2020-12-16,25.90163
2020-12-17,34.75409
2020-12-18,33.77049
2020-12-19,14.42622
2020-12-20,17.04918
2020-12-21,25.90163
2020-12-22,30.81967
2020-12-23,28.52459
2020-12-24,25.57377
2020-12-25,8.19672
2020-12-26,12.45901
2020-12-27,15.08196
2020-12-28,39.67213
2020-12-29,24.91803
2020-12-30,25.2459
2020-12-31,18.68852
2021-01-01,14.42622
2021-01-02,14.75409
2021-01-03,16.72131
2021-01-04,36.72131
2021-01-05,43.27868
2021-01-06,38.68852
2021-01-07,48.85245
2021-01-08,44.59016
2021-01-09,24.59016
2021-01-10,24.59016
2021-01-11,66.2295
2021-01-12,58.36065
2021-01-13,57.70491
2021-01-14,63.93442
2021-01-15,52.13114
2021-01-16,25.57377
2021-01-17,26.55737
2021-01-18,45.90163
2021-01-19,53.44262
2021-01-20,48.85245
2021-01-21,51.4754
2021-01-22,41.96721
2021-01-23,13.44262
2021-01-24,19.67213
2021-01-25,48.85245
2021-01-26,52.45901
2021-01-27,40.32786
2021-01-28,45.90163
2021-01-29,37.70491
2021-01-30,21.96721
2021-01-31,28.85245
2021-02-01,48.85245
2021-02-02,49.50819
2021-02-03,40.32786
2021-02-04,37.70491
2021-02-05,38.03278
2021-02-06,15.40983
2021-02-07,17.04918
2021-02-08,37.70491
2021-02-09,32.13114
2021-02-10,36.39344
2021-02-11,16.72131
2021-02-12,15.40983
2021-02-13,16.06557
2021-02-14,18.36065
2021-02-15,36.06557
2021-02-16,44.91803
2021-02-17,42.95081
2021-02-18,43.93442
2021-02-19,34.42622
2021-02-20,14.42622
2021-02-21,22.95081
2021-02-22,32.78688
2021-02-23,43.93442
2021-02-24,34.75409
2021-02-25,40.32786
2021-02-26,32.13114
2021-02-27,16.39344
2021-02-28,16.06557
2021-03-01,19.67213
2021-03-02,31.14754
2021-03-03,33.44262
2021-03-04,28.52459
2021-03-05,32.13114
2021-03-06,16.72131
2021-03-07,16.06557
2021-03-08,34.09836
2021-03-09,31.4754
2021-03-10,35.08196
2021-03-11,34.75409
2021-03-12,28.52459
2021-03-13,18.36065
2021-03-14,13.44262
2021-03-15,32.13114
2021-03-16,32.45901
2021-03-17,36.39344
2021-03-18,39.01639
2021-03-19,39.67213
2021-03-20,17.37704
2021-03-21,16.39344
2021-03-22,33.44262
2021-03-23,24.91803
2021-03-24,27.21311
2021-03-25,28.85245
2021-03-26,28.85245
2021-03-27,19.67213
2021-03-28,11.80327
2021-03-29,29.50819
2021-03-30,30.4918
2021-03-31,30.81967
2021-04-01,29.50819
2021-04-02,20.9836
2021-04-03,14.75409
2021-04-04,15.40983
2021-04-05,21.96721
2021-04-06,31.4754
2021-04-07,24.91803
2021-04-08,26.88524
2021-04-09,20.32786
2021-04-10,14.09836
2021-04-11,13.11475
2021-04-12,34.09836
2021-04-13,43.27868
2021-04-14,39.01639
2021-04-15,31.4754
2021-04-16,27.21311
2021-04-17,13.11475
2021-04-18,13.77049
2021-04-19,26.88524
2021-04-20,37.04918
2021-04-21,29.18032
2021-04-22,30.81967
2021-04-23,23.93442
2021-04-24,12.78688
2021-04-25,15.7377
2021-04-26,40.65573
2021-04-27,45.2459
2021-04-28,40.0
2021-04-29,38.68852
2021-04-30,34.09836
2021-05-01,12.78688
2021-05-02,11.4754
2021-05-03,25.90163
2021-05-04,37.37704
2021-05-05,15.40983
2021-05-06,24.59016
2021-05-07,20.0
2021-05-08,12.78688
2021-05-09,12.78688
2021-05-10,33.44262
2021-05-11,31.14754
2021-05-12,29.83606
2021-05-13,27.54098
2021-05-14,25.2459
2021-05-15,10.16393
2021-05-16,7.86885
2021-05-17,25.2459
2021-05-18,33.77049
2021-05-19,12.45901
2021-05-20,30.4918
2021-05-21,29.18032
2021-05-22,16.06557
2021-05-23,11.14754
2021-05-24,26.88524
2021-05-25,34.09836
2021-05-26,37.70491
2021-05-27,31.4754
2021-05-28,31.14754
2021-05-29,12.13114
2021-05-30,11.80327
2021-05-31,30.4918
2021-06-01,31.4754
2021-06-02,20.9836
2021-06-03,32.78688
2021-06-04,25.2459
2021-06-05,12.45901
2021-06-06,16.39344
2021-06-07,32.13114
2021-06-08,39.01639
2021-06-09,36.72131
2021-06-10,46.55737
2021-06-11,100.0
2021-06-12,20.32786
2021-06-13,18.36065
2021-06-14,49.18032
2021-06-15,43.60655
2021-06-16,27.21311
2021-06-17,28.19672
2021-06-18,31.4754
2021-06-19,12.78688
2021-06-20,9.50819
2021-06-21,23.60655
2021-06-22,27.86885
2021-06-23,20.9836
2021-06-24,24.91803
2021-06-25,23.93442
2021-06-26,11.14754
2021-06-27,14.42622
2021-06-28,24.91803
2021-06-29,26.2295
2021-06-30,28.19672
2021-07-01,28.19672
2021-07-02,17.70491
2021-07-03,7.54098
2021-07-04,15.40983
2021-07-05,18.68852
2021-07-06,26.88524
2021-07-07,25.57377
2021-07-08,30.81967
2021-07-09,21.31147
2021-07-10,11.4754
2021-07-11,8.19672
2021-07-12,24.91803
2021-07-13,26.2295
2021-07-14,28.85245
2021-07-15,26.88524
2021-07-16,25.90163
2021-07-17,12.78688
2021-07-18,9.83606
2021-07-19,25.2459
2021-07-20,26.2295
2021-07-21,23.93442
2021-07-22,32.78688
2021-07-23,22.29508
2021-07-24,11.4754
2021-07-25,6.88524
2021-07-26,26.88524
2021-07-27,23.93442
2021-07-28,25.90163
2021-07-29,22.29508
2021-07-30,22.62295
2021-07-31,10.16393
2021-08-01,5.90163
2021-08-02,21.96721
2021-08-03,26.2295
2021-08-04,30.16393
2021-08-05,25.2459
2021-08-06,27.21311
2021-08-07,9.50819
2021-08-08,11.80327
2021-08-09,23.27868
2021-08-10,27.54098
2021-08-11,30.4918
2021-08-12,34.42622
2021-08-13,21.96721
2021-08-14,12.13114
2021-08-15,8.19672
2021-08-16,7.86885
2021-08-17,26.55737
2021-08-18,32.78688
2021-08-19,31.80327
2021-08-20,26.2295
2021-08-21,9.83606
2021-08-22,12.45901
2021-08-23,28.19672
2021-08-24,23.60655
2021-08-25,26.2295
2021-08-26,29.83606
2021-08-27,24.26229
2021-08-28,14.75409
2021-08-29,12.45901
2021-08-30,26.88524
2021-08-31,26.88524
2021-09-01,30.81967
2021-09-02,34.42622
2021-09-03,27.54098
2021-09-04,7.86885
2021-09-05,11.4754
2021-09-06,28.85245
2021-09-07,29.50819
2021-09-08,29.50819
2021-09-09,68.19672
2021-09-10,30.4918
2021-09-11,15.7377
2021-09-12,17.37704
2021-09-13,28.19672
2021-09-14,40.32786
2021-09-15,35.08196
2021-09-16,30.16393
2021-09-17,22.29508
2021-09-18,17.37704
2021-09-19,10.16393
2021-09-20,6.88524
2021-09-21,9.83606
2021-09-22,12.13114
2021-09-23,29.50819
2021-09-24,32.78688
2021-09-25,14.75409
2021-09-26,14.42622
2021-09-27,34.09836
2021-09-28,33.44262
2021-09-29,31.4754
2021-09-30,35.40983
2021-10-01,27.21311
2021-10-02,13.44262
2021-10-03,10.16393
2021-10-04,9.83606
2021-10-05,20.9836
2021-10-06,29.18032
2021-10-07,28.19672
2021-10-08,22.95081
2021-10-09,9.18032
2021-10-10,9.18032
2021-10-11,9.18032
2021-10-12,19.34426
2021-10-13,25.2459
2021-10-14,35.40983
2021-10-15,30.4918
2021-10-16,19.67213
2021-10-17,7.86885
2021-10-18,29.83606
2021-10-19,22.62295
2021-10-20,25.90163
2021-10-21,34.09836
2021-10-22,29.83606
2021-10-23,16.72131
2021-10-24,11.4754
2021-10-25,22.29508
2021-10-26,24.26229
2021-10-27,23.60655
2021-10-28,27.21311
2021-10-29,18.68852
2021-10-30,10.16393
2021-10-31,9.18032
2021-11-01,18.36065
2021-11-02,21.96721
2021-11-03,17.04918
2021-11-04,19.01639
2021-11-05,18.36065
2021-11-06,8.52459
2021-11-07,6.2295
2021-11-08,19.01639
2021-11-09,21.96721
2021-11-10,22.95081
2021-11-11,22.62295
2021-11-12,19.67213
2021-11-13,10.16393
2021-11-14,12.13114
2021-11-15,27.86885
2021-11-16,21.96721
2021-11-17,23.60655
2021-11-18,25.90163
2021-11-19,29.83606
2021-11-20,11.4754
2021-11-21,8.52459
2021-11-22,20.0
2021-11-23,24.91803
2021-11-24,28.52459
2021-11-25,29.83606
2021-11-26,20.9836
2021-11-27,8.85245
2021-11-28,4.91803
2021-11-29,29.18032
2021-11-30,28.52459
2021-12-01,27.54098
2021-12-02,22.95081
2021-12-03,19.67213
2021-12-04,12.13114
2021-12-05,13.77049
2021-12-06,15.40983
2021-12-07,26.55737
2021-12-08,30.4918
2021-12-09,33.11475
2021-12-10,43.27868
2021-12-11,18.68852
2021-12-12,12.45901
2021-12-13,34.42622
2021-12-14,32.45901
2021-12-15,25.2459
2021-12-16,23.27868
2021-12-17,15.7377
2021-12-18,6.88524
2021-12-19,8.85245
2021-12-20,20.9836
2021-12-21,25.90163
2021-12-22,19.34426
2021-12-23,17.37704
2021-12-24,15.7377
2021-12-25,11.14754
2021-12-26,9.18032
2021-12-27,17.37704
2021-12-28,21.63934
2021-12-29,19.01639
2021-12-30,22.95081
2021-12-31,12.13114
2022-01-01,7.21311
2022-01-02,11.4754
2022-01-03,17.37704
2022-01-04,24.59016
2022-01-05,32.13114
2022-01-06,23.93442
2022-01-07,26.55737
2022-01-08,8.19672
2022-01-09,13.44262
2022-01-10,23.93442
2022-01-11,26.2295
2022-01-12,30.81967
2022-01-13,26.2295
2022-01-14,19.67213
2022-01-15,10.81967
2022-01-16,15.40983
2022-01-17,23.27868
2022-01-18,22.29508
2022-01-19,25.90163
2022-01-20,24.26229
2022-01-21,22.62295
2022-01-22,11.14754
2022-01-23,12.45901
2022-01-24,22.29508
2022-01-25,20.32786
2022-01-26,26.2295
2022-01-27,25.90163
2022-01-28,21.96721
2022-01-29,10.16393
2022-01-30,8.19672
2022-01-31,9.50819
2022-02-01,7.54098
2022-02-02,10.4918
2022-02-03,25.57377
2022-02-04,26.55737
2022-02-05,15.7377
2022-02-06,9.50819
2022-02-07,30.16393
2022-02-08,23.93442
2022-02-09,29.50819
2022-02-10,26.88524
2022-02-11,20.65573
2022-02-12,12.45901
2022-02-13,6.88524
2022-02-14,16.06557
2022-02-15,22.62295
2022-02-16,22.95081
2022-02-17,25.2459
2022-02-18,19.34426
2022-02-19,14.42622
2022-02-20,11.4754
2022-02-21,21.63934
2022-02-22,22.62295
2022-02-23,19.01639
2022-02-24,20.32786
2022-02-25,20.65573
2022-02-26,9.18032
2022-02-27,11.80327
2022-02-28,19.67213
2022-03-01,11.80327
2022-03-02,20.65573
2022-03-03,16.06557
2022-03-04,15.40983
2022-03-05,7.54098
2022-03-06,9.50819
2022-03-07,15.08196
2022-03-08,17.04918
2022-03-09,9.18032
2022-03-10,16.72131
2022-03-11,20.65573
2022-03-12,9.83606
2022-03-13,13.77049
2022-03-14,26.2295
2022-03-15,15.7377
2022-03-16,27.54098
2022-03-17,28.52459
2022-03-18,17.70491
2022-03-19,11.80327
2022-03-20,11.4754
2022-03-21,15.7377
2022-03-22,20.65573
2022-03-23,19.34426
2022-03-24,22.95081
2022-03-25,20.65573
2022-03-26,8.85245
2022-03-27,10.81967
2022-03-28,17.37704
2022-03-29,16.72131
2022-03-30,16.72131
2022-03-31,21.63934
2022-04-01,15.7377
2022-04-02,10.4918
2022-04-03,8.52459
2022-04-04,18.68852
2022-04-05,20.0
2022-04-06,21.96721
2022-04-07,19.01639
2022-04-08,15.7377
2022-04-09,8.52459
2022-04-10,5.57377
2022-04-11,19.01639
2022-04-12,28.52459
2022-04-13,25.57377
2022-04-14,21.31147
2022-04-15,16.72131
2022-04-16,13.44262
2022-04-17,7.86885
2022-04-18,21.96721
2022-04-19,20.9836
2022-04-20,21.31147
2022-04-21,25.90163
2022-04-22,19.34426
2022-04-23,8.52459
2022-04-24,10.4918
2022-04-25,18.36065
2022-04-26,22.29508
2022-04-27,25.90163
2022-04-28,18.68852
2022-04-29,20.9836
2022-04-30,8.85245
2022-05-01,7.21311
2022-05-02,19.01639
2022-05-03,22.29508
2022-05-04,20.32786
2022-05-05,6.55737
2022-05-06,19.01639
2022-05-07,5.90163
2022-05-08,7.21311
2022-05-09,20.9836
2022-05-10,21.31147
2022-05-11,23.93442
2022-05-12,16.06557
2022-05-13,14.75409
2022-05-14,4.91803
2022-05-15,3.93442
2022-05-16,15.08196
2022-05-17,18.36065
2022-05-18,24.59016
2022-05-19,17.37704
2022-05-20,20.65573
2022-05-21,8.85245
2022-05-22,6.2295
2022-05-23,17.37704
2022-05-24,21.63934
2022-05-25,18.36065
2022-05-26,16.72131
2022-05-27,14.09836
2022-05-28,6.2295
2022-05-29,5.57377
2022-05-30,23.60655
2022-05-31,11.80327
2022-06-01,5.2459
2022-06-02,9.50819
2022-06-03,10.16393
2022-06-04,4.91803
2022-06-05,8.85245
2022-06-06,8.52459
2022-06-07,18.03278
2022-06-08,17.37704
2022-06-09,21.63934
2022-06-10,27.21311
2022-06-11,8.52459
2022-06-12,9.50819
2022-06-13,20.0
2022-06-14,22.62295
2022-06-15,16.72131
2022-06-16,19.34426
2022-06-17,14.42622
2022-06-18,7.86885
2022-06-19,10.4918
2022-06-20,18.03278
2022-06-21,12.78688
2022-06-22,15.7377
2022-06-23,20.32786
2022-06-24,17.37704
2022-06-25,4.91803
2022-06-26,6.88524
2022-06-27,15.08196
2022-06-28,15.08196
2022-06-29,21.31147
2022-06-30,19.01639
2022-07-01,12.45901
2022-07-02,9.83606
2022-07-03,4.59016
2022-07-04,19.34426
2022-07-05,16.06557
2022-07-06,12.45901
2022-07-07,16.72131
2022-07-08,14.09836
2022-07-09,4.26229
2022-07-10,4.91803
2022-07-11,13.77049
2022-07-12,18.03278
2022-07-13,16.72131
2022-07-14,20.65573
2022-07-15,17.70491
2022-07-16,7.86885
2022-07-17,5.90163
2022-07-18,11.80327
2022-07-19,15.08196
2022-07-20,11.80327
2022-07-21,13.11475
2022-07-22,11.4754
2022-07-23,4.91803
2022-07-24,6.2295
2022-07-25,11.80327
2022-07-26,19.34426
2022-07-27,18.03278
2022-07-28,17.04918
2022-07-29,12.78688
2022-07-30,4.91803
2022-07-31,2.62295
2022-08-01,12.78688
2022-08-02,19.01639
2022-08-03,14.42622
2022-08-04,13.77049
2022-08-05,12.45901
2022-08-06,4.26229
2022-08-07,6.55737
2022-08-08,17.37704
2022-08-09,15.40983
2022-08-10,11.4754
2022-08-11,14.42622
2022-08-12,10.16393
2022-08-13,4.26229
2022-08-14,2.29508
2022-08-15,5.2459
2022-08-16,16.06557
2022-08-17,15.40983
2022-08-18,15.40983
2022-08-19,13.44262
2022-08-20,7.21311
2022-08-21,7.54098
2022-08-22,16.39344
2022-08-23,22.95081
2022-08-24,12.13114
2022-08-25,14.42622
2022-08-26,15.40983
2022-08-27,6.88524
2022-08-28,5.2459
2022-08-29,13.11475
2022-08-30,12.45901
2022-08-31,9.50819
2022-09-01,16.72131
2022-09-02,15.08196
2022-09-03,10.16393
2022-09-04,6.55737
2022-09-05,10.4918
2022-09-06,16.72131
2022-09-07,16.72131
2022-09-08,28.19672
2022-09-09,4.91803
2022-09-10,5.90163
2022-09-11,7.54098
2022-09-12,8.19672
2022-09-13,20.65573
2022-09-14,19.67213
2022-09-15,19.67213
2022-09-16,15.40983
2022-09-17,6.88524
2022-09-18,8.52459
2022-09-19,19.01639
2022-09-20,14.09836
2022-09-21,16.06557
2022-09-22,16.06557
2022-09-23,16.39344
2022-09-24,6.55737
2022-09-25,7.86885
2022-09-26,11.80327
2022-09-27,16.72131
2022-09-28,19.34426
2022-09-29,16.39344
2022-09-30,17.70491
2022-10-01,7.86885
2022-10-02,5.90163
2022-10-03,10.81967
2022-10-04,17.70491
2022-10-05,22.29508
2022-10-06,20.65573
2022-10-07,19.01639
2022-10-08,9.50819
2022-10-09,6.2295
2022-10-10,8.85245
2022-10-11,18.36065
2022-10-12,18.36065
2022-10-13,18.36065
2022-10-14,20.65573
2022-10-15,9.18032
2022-10-16,10.16393
2022-10-17,15.40983
2022-10-18,18.68852
2022-10-19,21.96721
2022-10-20,20.9836
2022-10-21,20.9836
2022-10-22,11.4754
2022-10-23,9.83606
2022-10-24,18.36065
2022-10-25,17.37704
2022-10-26,22.62295
2022-10-27,21.31147
2022-10-28,22.95081
2022-10-29,7.21311
2022-10-30,5.90163
2022-10-31,16.39344
2022-11-01,20.9836
2022-11-02,15.7377
2022-11-03,19.34426
2022-11-04,19.34426
2022-11-05,7.86885
2022-11-06,11.80327
2022-11-07,21.31147
2022-11-08,19.01639
2022-11-09,20.9836
2022-11-10,15.40983
2022-11-11,12.13114
2022-11-12,9.50819
2022-11-13,4.26229
2022-11-14,18.36065
2022-11-15,20.9836
2022-11-16,14.42622
2022-11-17,18.36065
2022-11-18,11.4754
2022-11-19,6.88524
2022-11-20,7.86885
2022-11-21,14.09836
2022-11-22,16.72131
2022-11-23,19.34426
2022-11-24,21.31147
2022-11-25,18.68852
2022-11-26,7.54098
2022-11-27,4.91803
2022-11-28,15.40983
2022-11-29,15.7377
2022-11-30,16.39344
2022-12-01,16.72131
2022-12-02,12.45901
2022-12-03,6.88524
2022-12-04,7.21311
2022-12-05,17.70491
2022-12-06,12.45901
2022-12-07,15.40983
2022-12-08,29.83606
2022-12-09,20.0
2022-12-10,8.19672
2022-12-11,7.86885
2022-12-12,20.32786
2022-12-13,23.93442
2022-12-14,22.95081
2022-12-15,19.01639
2022-12-16,24.59016
2022-12-17,8.52459
2022-12-18,4.59016
2022-12-19,17.04918
2022-12-20,19.67213
2022-12-21,15.08196
2022-12-22,16.06557
2022-12-23,13.77049
2022-12-24,4.26229
2022-12-25,7.21311
2022-12-26,10.16393
2022-12-27,15.40983
2022-12-28,13.11475
2022-12-29,15.40983
2022-12-30,6.55737
2022-12-31,4.26229
2023-01-01,4.91803
2023-01-02,12.45901
2023-01-03,15.08196
2023-01-04,16.72131
2023-01-05,16.06557
2023-01-06,13.44262
2023-01-07,2.62295
2023-01-08,8.19672
2023-01-09,17.37704
2023-01-10,16.72131
2023-01-11,14.42622
2023-01-12,18.03278
2023-01-13,19.34426
2023-01-14,11.14754
2023-01-15,9.50819
2023-01-16,12.13114
2023-01-17,12.13114
2023-01-18,16.39344
2023-01-19,17.04918
2023-01-20,9.50819
2023-01-21,6.88524
2023-01-22,6.2295
2023-01-23,6.55737
2023-01-24,6.55737
2023-01-25,16.72131
2023-01-26,17.37704
2023-01-27,14.42622
2023-01-28,7.54098
2023-01-29,7.54098
2023-01-30,19.01639
2023-01-31,17.37704
2023-02-01,23.60655
2023-02-02,16.72131
2023-02-03,18.68852
2023-02-04,9.18032
2023-02-05,7.21311
2023-02-06,17.70491
2023-02-07,17.37704
2023-02-08,20.65573
2023-02-09,18.36065
2023-02-10,16.39344
2023-02-11,8.19672
2023-02-12,6.88524
2023-02-13,19.34426
2023-02-14,18.03278
2023-02-15,14.75409
2023-02-16,19.67213
2023-02-17,16.39344
2023-02-18,6.2295
2023-02-19,4.59016
2023-02-20,18.68852
2023-02-21,19.67213
2023-02-22,20.9836
2023-02-23,22.62295
2023-02-24,16.39344
2023-02-25,7.54098
2023-02-26,4.59016
2023-02-27,13.11475
2023-02-28,14.75409
2023-03-01,11.14754
2023-03-02,16.06557
2023-03-03,14.09836
2023-03-04,6.55737
2023-03-05,11.14754
2023-03-06,13.44262
2023-03-07,16.39344
2023-03-08,15.40983
2023-03-09,20.32786
2023-03-10,17.04918
2023-03-11,5.57377
2023-03-12,6.88524
2023-03-13,19.34426
2023-03-14,17.04918
2023-03-15,20.32786
2023-03-16,19.34426
2023-03-17,16.72131
2023-03-18,8.52459
2023-03-19,7.21311
2023-03-20,16.39344
2023-03-21,19.01639
2023-03-22,16.06557
2023-03-23,18.36065
2023-03-24,19.34426
2023-03-25,10.16393
2023-03-26,7.54098
2023-03-27,16.72131
2023-03-28,22.29508
2023-03-29,21.31147
2023-03-30,18.36065
2023-03-31,19.34426
2023-04-01,8.52459
2023-04-02,7.86885
2023-04-03,15.40983
2023-04-04,21.31147
2023-04-05,19.01639
2023-04-06,19.67213
2023-04-07,20.32786
2023-04-08,9.50819
2023-04-09,5.2459
2023-04-10,19.01639
2023-04-11,23.60655
2023-04-12,20.0
2023-04-13,19.67213
2023-04-14,21.31147
2023-04-15,11.80327
2023-04-16,7.21311
2023-04-17,20.32786
2023-04-18,23.93442
2023-04-19,25.2459
2023-04-20,14.42622
2023-04-21,14.75409
2023-04-22,11.80327
2023-04-23,10.4918
2023-04-24,17.70491
2023-04-25,20.9836
2023-04-26,15.7377
2023-04-27,21.31147
2023-04-28,15.08196
2023-04-29,7.86885
2023-04-30,5.90163
2023-05-01,11.14754
2023-05-02,17.70491
2023-05-03,17.04918
2023-05-04,20.0
2023-05-05,8.85245
2023-05-06,5.2459
2023-05-07,12.13114
2023-05-08,16.39344
2023-05-09,20.9836
2023-05-10,14.42622
2023-05-11,19.01639
2023-05-12,11.14754
2023-05-13,10.4918
2023-05-14,5.57377
2023-05-15,16.72131
2023-05-16,18.03278
2023-05-17,20.65573
2023-05-18,18.36065
2023-05-19,17.37704
2023-05-20,9.18032
2023-05-21,4.91803
2023-05-22,16.39344
2023-05-23,18.68852
2023-05-24,22.95081
2023-05-25,19.01639
2023-05-26,15.08196
2023-05-27,8.52459
2023-05-28,8.85245
2023-05-29,9.50819
