date,LG디스플레이주가
2021-02-19,48.46098
2021-02-20,8.31652
2021-02-21,7.78291
2021-02-22,45.21376
2021-02-23,44.55651
2021-02-24,44.06195
2021-02-25,43.04028
2021-02-26,37.997
2021-02-27,6.68965
2021-02-28,7.96512
2021-03-01,7.58768
2021-03-02,40.88631
2021-03-03,36.74106
2021-03-04,32.20537
2021-03-05,32.19236
2021-03-06,4.84154
2021-03-07,6.89139
2021-03-08,32.62185
2021-03-09,31.82794
2021-03-10,29.81063
2021-03-11,31.37892
2021-03-12,30.3117
2021-03-13,5.66798
2021-03-14,5.06279
2021-03-15,29.47875
2021-03-16,30.72167
2021-03-17,26.94084
2021-03-18,30.98848
2021-03-19,26.91481
2021-03-20,4.61378
2021-03-21,4.80249
2021-03-22,32.08173
2021-03-23,33.41576
2021-03-24,27.27923
2021-03-25,27.65015
2021-03-26,26.71959
2021-03-27,4.83503
2021-03-28,4.26238
2021-03-29,28.13171
2021-03-30,30.65009
2021-03-31,30.88436
2021-04-01,28.71087
2021-04-02,27.35732
2021-04-03,4.83503
2021-04-04,4.29491
2021-04-05,62.00299
2021-04-06,78.24559
2021-04-07,59.31541
2021-04-08,45.74087
2021-04-09,48.75382
2021-04-10,8.28398
2021-04-11,7.50309
2021-04-12,43.7626
2021-04-13,39.61085
2021-04-14,41.485
2021-04-15,47.53042
2021-04-16,43.30708
2021-04-17,6.51395
2021-04-18,5.83718
2021-04-19,36.35062
2021-04-20,36.36363
2021-04-21,31.51558
2021-04-22,62.07457
2021-04-23,61.82078
2021-04-24,8.92822
2021-04-25,6.68965
2021-04-26,48.81239
2021-04-27,44.77126
2021-04-28,42.81252
2021-04-29,40.85377
2021-04-30,37.76273
2021-05-01,4.9847
2021-05-02,4.24285
2021-05-03,37.85384
2021-05-04,37.89939
2021-05-05,7.26231
2021-05-06,33.65653
2021-05-07,35.12722
2021-05-08,5.10834
2021-05-09,5.245
2021-05-10,38.14017
2021-05-11,39.02518
2021-05-12,34.45044
2021-05-13,36.30506
2021-05-14,33.3702
2021-05-15,5.52482
2021-05-16,4.60076
2021-05-17,34.61313
2021-05-18,35.51116
2021-05-19,8.94774
2021-05-20,34.84089
2021-05-21,34.10555
2021-05-22,4.75043
2021-05-23,4.81551
2021-05-24,31.54161
2021-05-25,33.24656
2021-05-26,30.16203
2021-05-27,30.72818
2021-05-28,35.93414
2021-05-29,5.53133
2021-05-30,4.9782
2021-05-31,37.63258
2021-06-01,40.74965
2021-06-02,39.10978
2021-06-03,40.88631
2021-06-04,35.00357
2021-06-05,6.3838
2021-06-06,4.9847
2021-06-07,34.80835
2021-06-08,30.3117
2021-06-09,27.70872
2021-06-10,29.64794
2021-06-11,29.94728
2021-06-12,4.57473
2021-06-13,4.19079
2021-06-14,38.56315
2021-06-15,41.6672
2021-06-16,37.36578
2021-06-17,48.81239
2021-06-18,58.71022
2021-06-19,8.31652
2021-06-20,6.77425
2021-06-21,58.78831
2021-06-22,50.87525
2021-06-23,49.74295
2021-06-24,46.59334
2021-06-25,44.52397
2021-06-26,10.45747
2021-06-27,11.08218
2021-06-28,47.30266
2021-06-29,40.24207
2021-06-30,43.68451
2021-07-01,39.08375
2021-07-02,49.17029
2021-07-03,6.83282
2021-07-04,6.40333
2021-07-05,46.96427
2021-07-06,48.83841
2021-07-07,45.65627
2021-07-08,43.61944
2021-07-09,41.25073
2021-07-10,5.9413
2021-07-11,4.82852
2021-07-12,40.98392
2021-07-13,41.45246
2021-07-14,39.96876
2021-07-15,44.56953
2021-07-16,38.88852
2021-07-17,5.67449
2021-07-18,5.18643
2021-07-19,41.43294
2021-07-20,40.50888
2021-07-21,39.14231
2021-07-22,45.05759
2021-07-23,42.03813
2021-07-24,6.49443
2021-07-25,6.04542
2021-07-26,35.66733
2021-07-27,38.36793
2021-07-28,52.24832
2021-07-29,48.05752
2021-07-30,39.72798
2021-07-31,6.01939
2021-08-01,4.69837
2021-08-02,38.53061
2021-08-03,38.48506
2021-08-04,46.18988
2021-08-05,40.8798
2021-08-06,40.3527
2021-08-07,6.117
2021-08-08,5.07581
2021-08-09,39.85813
2021-08-10,39.15533
2021-08-11,38.07509
2021-08-12,42.52619
2021-08-13,40.83425
2021-08-14,5.84369
2021-08-15,4.30793
2021-08-16,7.54864
2021-08-17,40.53491
2021-08-18,49.22886
2021-08-19,40.84076
2021-08-20,42.78649
2021-08-21,7.09962
2021-08-22,4.85455
2021-08-23,49.93817
2021-08-24,53.75154
2021-08-25,45.57167
2021-08-26,44.55651
2021-08-27,40.22255
2021-08-28,5.34912
2021-08-29,4.30142
2021-08-30,39.67592
2021-08-31,42.39604
2021-09-01,43.19645
2021-09-02,36.98184
2021-09-03,49.71041
2021-09-04,9.83275
2021-09-05,7.41198
2021-09-06,44.65412
2021-09-07,37.56751
2021-09-08,37.45038
2021-09-09,34.51552
2021-09-10,34.36584
2021-09-11,5.14088
2021-09-12,5.12787
2021-09-13,33.92984
2021-09-14,36.76709
2021-09-15,34.28125
2021-09-16,37.997
2021-09-17,38.67378
2021-09-18,5.01073
2021-09-19,3.16912
2021-09-20,2.81121
2021-09-21,3.46847
2021-09-22,3.78082
2021-09-23,40.37222
2021-09-24,44.17908
2021-09-25,8.22541
2021-09-26,6.41634
2021-09-27,41.5761
2021-09-28,34.99707
2021-09-29,32.79755
2021-09-30,33.94937
2021-10-01,29.85618
2021-10-02,4.17778
2021-10-03,3.44244
2021-10-04,5.44022
2021-10-05,32.22489
2021-10-06,34.5871
2021-10-07,34.68471
2021-10-08,30.07743
2021-10-09,4.00208
2021-10-10,3.25372
2021-10-11,4.52918
2021-10-12,28.23583
2021-10-13,33.62399
2021-10-14,32.88215
2021-10-15,39.55879
2021-10-16,4.4576
2021-10-17,3.72226
2021-10-18,30.92991
2021-10-19,28.85403
2021-10-20,29.04275
2021-10-21,26.97989
2021-10-22,25.27493
2021-10-23,3.70924
2021-10-24,3.02596
2021-10-25,28.08615
2021-10-26,35.70638
2021-10-27,35.94715
2021-10-28,59.14622
2021-10-29,40.39174
2021-10-30,5.05628
2021-10-31,3.44244
2021-11-01,34.07301
2021-11-02,37.02088
2021-11-03,41.16613
2021-11-04,38.96661
2021-11-05,32.90817
2021-11-06,4.4576
2021-11-07,3.24721
2021-11-08,30.11648
2021-11-09,31.2683
2021-11-10,27.98854
2021-11-11,27.91696
2021-11-12,30.3963
2021-11-13,4.62029
2021-11-14,3.52703
2021-11-15,36.59139
2021-11-16,36.5133
2021-11-17,53.30253
2021-11-18,75.86386
2021-11-19,67.35862
2021-11-20,9.58547
2021-11-21,8.77855
2021-11-22,57.15494
2021-11-23,43.03377
2021-11-24,40.23556
2021-11-25,36.89724
2021-11-26,34.36584
2021-11-27,5.41419
2021-11-28,4.13873
2021-11-29,30.6631
2021-11-30,32.20537
2021-12-01,34.7628
2021-12-02,34.27474
2021-12-03,36.19444
2021-12-04,5.86972
2021-12-05,5.13437
2021-12-06,50.0488
2021-12-07,58.24168
2021-12-08,53.08127
2021-12-09,45.88403
2021-12-10,47.14648
2021-12-11,7.89353
2021-12-12,5.70052
2021-12-13,52.72336
2021-12-14,40.42428
2021-12-15,47.3417
2021-12-16,45.12917
2021-12-17,38.0816
2021-12-18,5.82416
2021-12-19,5.40769
2021-12-20,41.9275
2021-12-21,41.17264
2021-12-22,60.61039
2021-12-23,60.29804
2021-12-24,49.74295
2021-12-25,8.26446
2021-12-26,8.10177
2021-12-27,64.11791
2021-12-28,56.97273
2021-12-29,86.67924
2021-12-30,77.08726
2021-12-31,17.5571
2022-01-01,7.83497
2022-01-02,8.37508
2022-01-03,61.35875
2022-01-04,91.80711
2022-01-05,86.32133
2022-01-06,71.17849
2022-01-07,66.57122
2022-01-08,9.07789
2022-01-09,7.32088
2022-01-10,53.02271
2022-01-11,57.71458
2022-01-12,56.771
2022-01-13,53.64091
2022-01-14,53.23094
2022-01-15,8.01067
2022-01-16,7.09962
2022-01-17,47.04887
2022-01-18,43.48929
2022-01-19,44.30923
2022-01-20,48.2137
2022-01-21,43.76911
2022-01-22,6.89789
2022-01-23,6.61807
2022-01-24,42.8841
2022-01-25,42.47413
2022-01-26,46.54128
2022-01-27,54.01184
2022-01-28,51.49996
2022-01-29,7.9521
2022-01-30,4.93264
2022-01-31,4.47712
2022-02-01,4.44458
2022-02-02,5.46625
2022-02-03,56.30897
2022-02-04,48.9165
2022-02-05,7.26882
2022-02-06,6.61157
2022-02-07,44.55
2022-02-08,43.97735
2022-02-09,50.06182
2022-02-10,44.21812
2022-02-11,39.48721
2022-02-12,6.12351
2022-02-13,4.45109
2022-02-14,37.28118
2022-02-15,36.80614
2022-02-16,41.06852
2022-02-17,39.11628
2022-02-18,32.12728
2022-02-19,4.91312
2022-02-20,3.7613
2022-02-21,31.69128
2022-02-22,32.26394
2022-02-23,32.85612
2022-02-24,32.30949
2022-02-25,33.08388
2022-02-26,4.44458
2022-02-27,3.48148
2022-02-28,31.24227
2022-03-01,5.5899
2022-03-02,30.58501
2022-03-03,33.61749
2022-03-04,29.99934
2022-03-05,4.0216
2022-03-06,3.09103
2022-03-07,26.73911
2022-03-08,26.04932
2022-03-09,3.39688
2022-03-10,29.12084
2022-03-11,27.18813
2022-03-12,3.5856
2022-03-13,3.24721
2022-03-14,26.66102
2022-03-15,34.3268
2022-03-16,32.63486
2022-03-17,34.82787
2022-03-18,39.23992
2022-03-19,5.43372
2022-03-20,3.46196
2022-03-21,35.08166
2022-03-22,36.16841
2022-03-23,35.26387
2022-03-24,30.96245
2022-03-25,37.07945
2022-03-26,5.69401
2022-03-27,4.94566
2022-03-28,31.46352
2022-03-29,30.25964
2022-03-30,31.12513
2022-03-31,32.43313
2022-04-01,28.53517
2022-04-02,4.23635
2022-04-03,4.44458
2022-04-04,29.64143
2022-04-05,33.65002
2022-04-06,36.79312
2022-04-07,31.1837
2022-04-08,29.45923
2022-04-09,4.14524
2022-04-10,3.18214
2022-04-11,27.35732
2022-04-12,25.78902
2022-04-13,28.90609
2022-04-14,29.14687
2022-04-15,24.05153
2022-04-16,3.17563
2022-04-17,2.47933
2022-04-18,29.64794
2022-04-19,30.47439
2022-04-20,28.15123
2022-04-21,29.97331
2022-04-22,24.52007
2022-04-23,2.90883
2022-04-24,2.61599
2022-04-25,23.19255
2022-04-26,26.08186
2022-04-27,28.78245
2022-04-28,45.10314
2022-04-29,31.57415
2022-04-30,4.27539
2022-05-01,3.33181
2022-05-02,27.29224
2022-05-03,30.56549
2022-05-04,27.96251
2022-05-05,5.91527
2022-05-06,23.583
2022-05-07,2.90232
2022-05-08,2.19951
2022-05-09,24.1101
2022-05-10,25.46365
2022-05-11,24.03852
2022-05-12,24.34437
2022-05-13,27.1621
2022-05-14,3.57259
2022-05-15,2.5379
2022-05-16,23.83028
2022-05-17,23.2316
2022-05-18,23.47888
2022-05-19,22.65894
2022-05-20,23.88885
2022-05-21,3.36435
2022-05-22,2.48584
2022-05-23,24.33135
2022-05-24,22.06676
2022-05-25,21.36396
2022-05-26,22.25548
2022-05-27,21.0516
2022-05-28,2.81121
2022-05-29,2.21253
2022-05-30,22.60037
2022-05-31,22.41166
2022-06-01,6.22763
2022-06-02,24.51356
2022-06-03,21.9301
2022-06-04,2.61599
2022-06-05,2.28411
2022-06-06,2.81772
2022-06-07,18.18832
2022-06-08,18.81954
2022-06-09,18.04516
2022-06-10,17.06904
2022-06-11,2.55742
2022-06-12,1.77002
2022-06-13,18.68939
2022-06-14,19.18396
2022-06-15,18.94969
2022-06-16,19.93882
2022-06-17,18.93668
2022-06-18,2.69408
2022-06-19,1.78304
2022-06-20,19.03429
2022-06-21,18.72193
2022-06-22,18.01913
2022-06-23,18.61781
2022-06-24,20.14706
2022-06-25,2.55742
2022-06-26,1.91319
2022-06-27,20.69369
2022-06-28,20.14706
2022-06-29,17.89549
2022-06-30,16.90635
2022-07-01,17.65471
2022-07-02,2.13444
2022-07-03,1.48369
2022-07-04,17.1211
2022-07-05,20.01691
2022-07-06,21.41602
2022-07-07,19.79566
2022-07-08,17.53107
2022-07-09,1.79605
2022-07-10,1.34053
2022-07-11,15.69597
2022-07-12,15.24045
2022-07-13,16.6005
2022-07-14,15.62438
2022-07-15,17.33584
2022-07-16,2.16047
2022-07-17,1.37307
2022-07-18,19.02127
2022-07-19,16.97793
2022-07-20,18.41608
2022-07-21,17.88898
2022-07-22,15.24695
2022-07-23,1.88716
2022-07-24,1.49671
2022-07-25,18.55925
2022-07-26,16.90635
2022-07-27,17.89549
2022-07-28,18.70892
2022-07-29,16.87382
2022-07-30,2.00429
2022-07-31,1.36005
2022-08-01,15.8977
2022-08-02,13.84134
2022-08-03,16.9519
2022-08-04,21.25984
2022-08-05,19.3922
2022-08-06,2.04984
2022-08-07,1.32752
2022-08-08,16.58749
2022-08-09,17.79787
2022-08-10,17.53107
2022-08-11,27.91696
2022-08-12,21.52014
2022-08-13,2.69408
2022-08-14,1.50972
2022-08-15,2.08889
2022-08-16,20.967
2022-08-17,18.84557
2022-08-18,16.22958
2022-08-19,23.24461
2022-08-20,3.73527
2022-08-21,2.09539
2022-08-22,21.59822
2022-08-23,17.28378
2022-08-24,17.46599
2022-08-25,18.68939
2022-08-26,16.25561
2022-08-27,2.15396
2022-08-28,1.26895
2022-08-29,14.49209
2022-08-30,17.84343
2022-08-31,17.98659
2022-09-01,16.158
2022-09-02,16.19704
2022-09-03,1.65289
2022-09-04,1.51623
2022-09-05,16.28164
2022-09-06,16.64605
2022-09-07,14.73286
2022-09-08,14.12767
2022-09-09,1.51623
2022-09-10,0.98913
2022-09-11,1.18435
2022-09-12,1.34704
2022-09-13,18.83256
2022-09-14,15.19489
2022-09-15,15.5463
2022-09-16,14.60272
2022-09-17,1.5748
2022-09-18,1.2234
2022-09-19,13.83484
2022-09-20,14.38797
2022-09-21,14.45304
2022-09-22,13.63961
2022-09-23,15.24045
2022-09-24,1.86763
2022-09-25,1.37307
2022-09-26,14.75239
2022-09-27,15.31203
2022-09-28,14.66779
2022-09-29,15.0257
2022-09-30,13.83484
2022-10-01,1.46417
2022-10-02,1.30799
2022-10-03,1.56829
2022-10-04,16.11895
2022-10-05,32.01015
2022-10-06,24.29231
2022-10-07,20.10151
2022-10-08,2.05635
2022-10-09,1.61384
2022-10-10,1.99778
2022-10-11,17.28378
2022-10-12,16.37274
2022-10-13,13.25567
2022-10-14,14.60922
2022-10-15,2.35569
2022-10-16,1.51623
2022-10-17,21.20778
2022-10-18,21.11667
2022-10-19,17.77184
2022-10-20,16.22307
2022-10-21,14.27734
2022-10-22,1.64638
2022-10-23,1.45116
2022-10-24,15.33806
2022-10-25,15.80009
2022-10-26,17.42044
2022-10-27,19.24253
2022-10-28,15.59836
2022-10-29,2.03683
2022-10-30,1.37307
2022-10-31,16.31417
2022-11-01,16.52892
2022-11-02,14.85651
2022-11-03,14.54415
2022-11-04,16.3337
2022-11-05,2.36871
2022-11-06,1.73748
2022-11-07,16.32068
2022-11-08,37.98399
2022-11-09,26.4658
2022-11-10,20.46593
2022-11-11,28.47009
2022-11-12,3.9305
2022-11-13,2.87629
2022-11-14,22.51578
2022-11-15,20.67417
2022-11-16,17.40092
2022-11-17,14.72636
2022-11-18,17.18617
2022-11-19,1.95223
2022-11-20,1.4056
2022-11-21,15.08427
2022-11-22,13.48343
2022-11-23,16.72414
2022-11-24,15.81961
2022-11-25,13.67215
2022-11-26,1.50322
2022-11-27,1.20387
2022-11-28,13.86087
2022-11-29,13.57454
2022-11-30,14.47257
2022-12-01,17.33584
2022-12-02,14.01704
2022-12-03,1.26895
2022-12-04,1.13229
2022-12-05,14.30337
2022-12-06,11.65484
2022-12-07,12.32511
2022-12-08,13.03442
2022-12-09,13.542
2022-12-10,1.67241
2022-12-11,1.20387
2022-12-12,12.20797
2022-12-13,12.74809
2022-12-14,17.94754
2022-12-15,14.61573
2022-12-16,12.26654
2022-12-17,1.56829
2022-12-18,1.34704
2022-12-19,13.73072
2022-12-20,12.01926
2022-12-21,13.26869
2022-12-22,14.27084
2022-12-23,12.37717
2022-12-24,2.17999
2022-12-25,2.12142
2022-12-26,15.25346
2022-12-27,14.92809
2022-12-28,13.4574
2022-12-29,12.52033
2022-12-30,4.52267
2022-12-31,1.20387
2023-01-01,1.3145
2023-01-02,13.34027
2023-01-03,15.21442
2023-01-04,18.32498
2023-01-05,15.47471
2023-01-06,15.76104
2023-01-07,1.99778
2023-01-08,1.56178
2023-01-09,17.90199
2023-01-10,16.11895
2023-01-11,16.85429
2023-01-12,17.98659
2023-01-13,18.12975
2023-01-14,2.46632
2023-01-15,1.94572
2023-01-16,18.10372
2023-01-17,13.87388
2023-01-18,14.27084
2023-01-19,14.21227
2023-01-20,12.81967
2023-01-21,1.59432
2023-01-22,1.13229
2023-01-23,1.32101
2023-01-24,1.70495
2023-01-25,16.20355
2023-01-26,18.50719
2023-01-27,25.14479
2023-01-28,3.00644
2023-01-29,2.2776
2023-01-30,16.78922
2023-01-31,15.71549
2023-02-01,17.4725
2023-02-02,17.53107
2023-02-03,16.37274
2023-02-04,1.78954
2023-02-05,1.14531
2023-02-06,13.94546
2023-02-07,16.61352
2023-02-08,18.85208
2023-02-09,16.55495
2023-02-10,16.26862
2023-02-11,2.51187
2023-02-12,2.35569
2023-02-13,15.86516
2023-02-14,19.22951
2023-02-15,17.85644
2023-02-16,23.49189
2023-02-17,19.35966
2023-02-18,1.93922
2023-02-19,1.69844
2023-02-20,38.23778
2023-02-21,31.444
2023-02-22,23.16001
2023-02-23,24.53959
2023-02-24,20.03644
2023-02-25,2.23205
2023-02-26,1.80256
2023-02-27,16.50289
2023-02-28,17.14713
2023-03-01,2.84375
2023-03-02,17.62217
2023-03-03,16.00832
2023-03-04,1.95874
2023-03-05,1.3991
2023-03-06,17.3814
2023-03-07,15.31853
2023-03-08,14.64827
2023-03-09,15.50074
2023-03-10,13.40534
2023-03-11,1.52925
2023-03-12,1.36005
2023-03-13,15.19489
2023-03-14,12.96934
2023-03-15,15.57233
2023-03-16,13.6266
2023-03-17,15.51376
2023-03-18,1.58131
2023-03-19,1.35354
2023-03-20,14.69382
2023-03-21,13.89991
2023-03-22,14.25131
2023-03-23,16.5094
2023-03-24,16.38576
2023-03-25,2.21904
2023-03-26,1.8351
2023-03-27,16.12546
2023-03-28,51.85136
2023-03-29,34.0665
2023-03-30,25.96472
2023-03-31,25.47016
2023-04-01,2.86327
2023-04-02,2.99342
2023-04-03,20.99954
2023-04-04,19.49632
2023-04-05,21.59822
2023-04-06,17.81089
2023-04-07,19.02127
2023-04-08,2.35569
2023-04-09,1.8416
2023-04-10,20.88891
2023-04-11,19.0408
2023-04-12,19.93232
2023-04-13,35.26387
2023-04-14,26.9929
2023-04-15,3.46196
2023-04-16,2.66805
2023-04-17,20.55703
2023-04-18,28.94514
2023-04-19,22.84766
2023-04-20,19.67202
2023-04-21,20.99303
2023-04-22,2.66154
2023-04-23,2.21253
2023-04-24,19.86724
2023-04-25,20.14056
2023-04-26,18.98223
2023-04-27,19.78265
2023-04-28,18.12325
2023-04-29,2.47283
2023-04-30,1.65289
2023-05-01,4.02811
2023-05-02,17.31632
2023-05-03,15.65041
2023-05-04,14.0626
2023-05-05,2.11492
2023-05-06,2.93486
2023-05-07,1.97826
2023-05-08,21.02557
2023-05-09,20.4399
2023-05-10,17.11459
2023-05-11,16.48337
2023-05-12,13.33376
2023-05-13,1.75701
2023-05-14,1.36656
2023-05-15,14.16021
2023-05-16,17.66122
2023-05-17,23.73918
2023-05-18,21.24682
2023-05-19,24.06455
2023-05-20,3.69623
2023-05-21,3.26674
2023-05-22,25.09273
2023-05-23,19.40521
2023-05-24,16.47035
2023-05-25,15.84564
2023-05-26,16.75017
2023-05-27,2.33617
2023-05-28,2.07587
2023-05-29,2.49235
