date,투자자
2021-01-11,49.30555
2021-01-12,34.72222
2021-01-13,35.41666
2021-01-14,37.15277
2021-01-15,32.29166
2021-01-16,27.43055
2021-01-17,27.77777
2021-01-18,38.88888
2021-01-19,37.84722
2021-01-20,31.59722
2021-01-21,33.33333
2021-01-22,29.16666
2021-01-23,30.55555
2021-01-24,21.875
2021-01-25,34.02777
2021-01-26,32.63888
2021-01-27,29.86111
2021-01-28,33.33333
2021-01-29,28.47222
2021-01-30,29.16666
2021-01-31,17.70833
2021-02-01,29.51388
2021-02-02,32.63888
2021-02-03,31.59722
2021-02-04,28.47222
2021-02-05,26.04166
2021-02-06,21.52777
2021-02-07,23.95833
2021-02-08,23.61111
2021-02-09,27.43055
2021-02-10,28.81944
2021-02-11,15.27777
2021-02-12,16.31944
2021-02-13,21.18055
2021-02-14,27.77777
2021-02-15,30.90277
2021-02-16,30.90277
2021-02-17,32.29166
2021-02-18,30.55555
2021-02-19,23.61111
2021-02-20,28.47222
2021-02-21,21.52777
2021-02-22,29.86111
2021-02-23,32.29166
2021-02-24,31.59722
2021-02-25,27.08333
2021-02-26,21.18055
2021-02-27,17.36111
2021-02-28,18.05555
2021-03-01,23.26388
2021-03-02,32.63888
2021-03-03,35.76388
2021-03-04,39.23611
2021-03-05,34.72222
2021-03-06,26.04166
2021-03-07,28.125
2021-03-08,29.86111
2021-03-09,34.02777
2021-03-10,33.33333
2021-03-11,38.54166
2021-03-12,31.59722
2021-03-13,24.65277
2021-03-14,22.56944
2021-03-15,27.77777
2021-03-16,35.76388
2021-03-17,28.47222
2021-03-18,27.77777
2021-03-19,28.47222
2021-03-20,21.52777
2021-03-21,23.61111
2021-03-22,36.80555
2021-03-23,35.76388
2021-03-24,28.47222
2021-03-25,31.25
2021-03-26,34.02777
2021-03-27,27.43055
2021-03-28,25.0
2021-03-29,35.06944
2021-03-30,33.33333
2021-03-31,28.81944
2021-04-01,34.72222
2021-04-02,35.41666
2021-04-03,22.56944
2021-04-04,28.125
2021-04-05,34.375
2021-04-06,28.47222
2021-04-07,29.86111
2021-04-08,29.16666
2021-04-09,28.125
2021-04-10,21.18055
2021-04-11,23.95833
2021-04-12,34.375
2021-04-13,36.11111
2021-04-14,32.98611
2021-04-15,35.06944
2021-04-16,28.47222
2021-04-17,22.22222
2021-04-18,21.875
2021-04-19,29.16666
2021-04-20,35.41666
2021-04-21,31.59722
2021-04-22,26.73611
2021-04-23,32.63888
2021-04-24,27.43055
2021-04-25,25.69444
2021-04-26,33.33333
2021-04-27,29.86111
2021-04-28,32.29166
2021-04-29,22.91666
2021-04-30,22.22222
2021-05-01,15.625
2021-05-02,26.38888
2021-05-03,26.04166
2021-05-04,22.91666
2021-05-05,18.75
2021-05-06,32.98611
2021-05-07,28.81944
2021-05-08,22.22222
2021-05-09,26.04166
2021-05-10,26.04166
2021-05-11,36.80555
2021-05-12,46.52777
2021-05-13,31.25
2021-05-14,24.30555
2021-05-15,18.75
2021-05-16,24.30555
2021-05-17,32.63888
2021-05-18,32.29166
2021-05-19,20.83333
2021-05-20,35.06944
2021-05-21,28.81944
2021-05-22,29.16666
2021-05-23,25.0
2021-05-24,35.41666
2021-05-25,40.625
2021-05-26,32.63888
2021-05-27,36.80555
2021-05-28,39.23611
2021-05-29,18.05555
2021-05-30,22.91666
2021-05-31,30.20833
2021-06-01,25.34722
2021-06-02,30.90277
2021-06-03,32.63888
2021-06-04,21.18055
2021-06-05,18.75
2021-06-06,24.30555
2021-06-07,26.04166
2021-06-08,39.23611
2021-06-09,33.68055
2021-06-10,29.51388
2021-06-11,36.45833
2021-06-12,22.91666
2021-06-13,22.22222
2021-06-14,37.84722
2021-06-15,28.125
2021-06-16,30.55555
2021-06-17,29.16666
2021-06-18,25.69444
2021-06-19,17.70833
2021-06-20,20.83333
2021-06-21,21.875
2021-06-22,27.77777
2021-06-23,28.47222
2021-06-24,21.875
2021-06-25,27.08333
2021-06-26,22.91666
2021-06-27,16.31944
2021-06-28,28.81944
2021-06-29,27.08333
2021-06-30,21.875
2021-07-01,30.55555
2021-07-02,22.22222
2021-07-03,19.79166
2021-07-04,18.75
2021-07-05,28.47222
2021-07-06,24.30555
2021-07-07,26.38888
2021-07-08,24.65277
2021-07-09,25.69444
2021-07-10,17.01388
2021-07-11,18.75
2021-07-12,27.77777
2021-07-13,23.95833
2021-07-14,26.73611
2021-07-15,22.56944
2021-07-16,26.38888
2021-07-17,20.83333
2021-07-18,17.01388
2021-07-19,26.04166
2021-07-20,23.26388
2021-07-21,26.38888
2021-07-22,25.0
2021-07-23,16.66666
2021-07-24,16.66666
2021-07-25,14.93055
2021-07-26,26.04166
2021-07-27,25.0
2021-07-28,24.65277
2021-07-29,24.65277
2021-07-30,20.83333
2021-07-31,17.01388
2021-08-01,14.93055
2021-08-02,23.61111
2021-08-03,24.65277
2021-08-04,20.83333
2021-08-05,29.51388
2021-08-06,19.44444
2021-08-07,15.625
2021-08-08,19.44444
2021-08-09,26.04166
2021-08-10,20.48611
2021-08-11,26.04166
2021-08-12,21.18055
2021-08-13,21.52777
2021-08-14,20.13888
2021-08-15,19.09722
2021-08-16,23.61111
2021-08-17,29.51388
2021-08-18,27.43055
2021-08-19,27.08333
2021-08-20,27.43055
2021-08-21,20.13888
2021-08-22,20.13888
2021-08-23,24.65277
2021-08-24,26.38888
2021-08-25,28.47222
2021-08-26,32.29166
2021-08-27,26.04166
2021-08-28,23.26388
2021-08-29,18.05555
2021-08-30,29.51388
2021-08-31,26.38888
2021-09-01,22.56944
2021-09-02,28.47222
2021-09-03,23.61111
2021-09-04,19.44444
2021-09-05,28.125
2021-09-06,21.52777
2021-09-07,32.63888
2021-09-08,31.25
2021-09-09,26.04166
2021-09-10,33.68055
2021-09-11,22.56944
2021-09-12,23.26388
2021-09-13,23.61111
2021-09-14,29.86111
2021-09-15,25.69444
2021-09-16,29.51388
2021-09-17,27.08333
2021-09-18,17.70833
2021-09-19,11.45833
2021-09-20,16.66666
2021-09-21,15.27777
2021-09-22,14.58333
2021-09-23,20.13888
2021-09-24,28.47222
2021-09-25,19.79166
2021-09-26,21.18055
2021-09-27,30.20833
2021-09-28,32.29166
2021-09-29,29.86111
2021-09-30,25.0
2021-10-01,21.18055
2021-10-02,17.70833
2021-10-03,18.75
2021-10-04,27.08333
2021-10-05,31.94444
2021-10-06,29.51388
2021-10-07,27.77777
2021-10-08,28.81944
2021-10-09,20.83333
2021-10-10,27.43055
2021-10-11,22.22222
2021-10-12,17.70833
2021-10-13,30.55555
2021-10-14,28.125
2021-10-15,23.26388
2021-10-16,22.22222
2021-10-17,20.83333
2021-10-18,30.55555
2021-10-19,26.38888
2021-10-20,30.90277
2021-10-21,23.61111
2021-10-22,27.08333
2021-10-23,23.26388
2021-10-24,18.75
2021-10-25,25.69444
2021-10-26,25.69444
2021-10-27,23.61111
2021-10-28,26.38888
2021-10-29,20.48611
2021-10-30,15.27777
2021-10-31,22.91666
2021-11-01,26.38888
2021-11-02,32.29166
2021-11-03,32.98611
2021-11-04,28.125
2021-11-05,23.26388
2021-11-06,17.36111
2021-11-07,18.05555
2021-11-08,27.08333
2021-11-09,30.55555
2021-11-10,27.08333
2021-11-11,21.52777
2021-11-12,26.38888
2021-11-13,13.54166
2021-11-14,19.44444
2021-11-15,25.0
2021-11-16,28.125
2021-11-17,26.04166
2021-11-18,24.65277
2021-11-19,22.22222
2021-11-20,22.91666
2021-11-21,19.79166
2021-11-22,30.55555
2021-11-23,25.34722
2021-11-24,28.125
2021-11-25,32.29166
2021-11-26,20.83333
2021-11-27,21.875
2021-11-28,20.13888
2021-11-29,27.43055
2021-11-30,25.34722
2021-12-01,24.30555
2021-12-02,26.04166
2021-12-03,22.91666
2021-12-04,19.79166
2021-12-05,19.79166
2021-12-06,24.30555
2021-12-07,37.84722
2021-12-08,24.65277
2021-12-09,26.73611
2021-12-10,28.125
2021-12-11,13.88888
2021-12-12,19.79166
2021-12-13,27.77777
2021-12-14,22.91666
2021-12-15,35.41666
2021-12-16,22.91666
2021-12-17,24.30555
2021-12-18,17.01388
2021-12-19,19.09722
2021-12-20,29.86111
2021-12-21,22.91666
2021-12-22,20.13888
2021-12-23,26.73611
2021-12-24,20.83333
2021-12-25,12.5
2021-12-26,17.01388
2021-12-27,20.48611
2021-12-28,27.77777
2021-12-29,25.34722
2021-12-30,22.56944
2021-12-31,17.70833
2022-01-01,20.48611
2022-01-02,15.27777
2022-01-03,20.83333
2022-01-04,22.22222
2022-01-05,20.83333
2022-01-06,26.73611
2022-01-07,25.0
2022-01-08,16.66666
2022-01-09,13.88888
2022-01-10,29.51388
2022-01-11,22.56944
2022-01-12,27.43055
2022-01-13,30.90277
2022-01-14,24.65277
2022-01-15,17.70833
2022-01-16,14.23611
2022-01-17,24.30555
2022-01-18,25.0
2022-01-19,25.0
2022-01-20,21.875
2022-01-21,22.22222
2022-01-22,17.36111
2022-01-23,20.13888
2022-01-24,21.52777
2022-01-25,26.38888
2022-01-26,26.73611
2022-01-27,29.86111
2022-01-28,18.75
2022-01-29,21.52777
2022-01-30,16.66666
2022-01-31,13.54166
2022-02-01,18.05555
2022-02-02,14.23611
2022-02-03,23.61111
2022-02-04,20.48611
2022-02-05,22.91666
2022-02-06,19.44444
2022-02-07,24.30555
2022-02-08,28.47222
2022-02-09,18.40277
2022-02-10,25.34722
2022-02-11,27.77777
2022-02-12,14.23611
2022-02-13,16.66666
2022-02-14,24.65277
2022-02-15,26.38888
2022-02-16,24.65277
2022-02-17,28.125
2022-02-18,23.26388
2022-02-19,16.31944
2022-02-20,20.83333
2022-02-21,26.38888
2022-02-22,20.48611
2022-02-23,26.73611
2022-02-24,27.77777
2022-02-25,27.77777
2022-02-26,14.23611
2022-02-27,19.09722
2022-02-28,20.83333
2022-03-01,20.48611
2022-03-02,25.34722
2022-03-03,27.77777
2022-03-04,23.61111
2022-03-05,19.09722
2022-03-06,16.31944
2022-03-07,26.38888
2022-03-08,25.69444
2022-03-09,18.05555
2022-03-10,22.91666
2022-03-11,26.38888
2022-03-12,21.52777
2022-03-13,23.95833
2022-03-14,26.38888
2022-03-15,32.29166
2022-03-16,27.43055
2022-03-17,32.98611
2022-03-18,20.48611
2022-03-19,25.34722
2022-03-20,20.13888
2022-03-21,27.77777
2022-03-22,26.73611
2022-03-23,40.625
2022-03-24,25.34722
2022-03-25,28.125
2022-03-26,20.13888
2022-03-27,22.91666
2022-03-28,21.875
2022-03-29,23.26388
2022-03-30,31.25
2022-03-31,23.26388
2022-04-01,22.22222
2022-04-02,18.05555
2022-04-03,23.95833
2022-04-04,26.38888
2022-04-05,22.91666
2022-04-06,22.56944
2022-04-07,31.94444
2022-04-08,27.43055
2022-04-09,23.61111
2022-04-10,17.01388
2022-04-11,20.83333
2022-04-12,27.08333
2022-04-13,25.0
2022-04-14,26.04166
2022-04-15,17.70833
2022-04-16,16.66666
2022-04-17,22.22222
2022-04-18,29.86111
2022-04-19,28.81944
2022-04-20,29.86111
2022-04-21,28.47222
2022-04-22,28.47222
2022-04-23,20.83333
2022-04-24,22.56944
2022-04-25,28.81944
2022-04-26,22.56944
2022-04-27,26.04166
2022-04-28,25.34722
2022-04-29,20.83333
2022-04-30,16.31944
2022-05-01,16.31944
2022-05-02,23.95833
2022-05-03,26.38888
2022-05-04,20.13888
2022-05-05,14.58333
2022-05-06,22.91666
2022-05-07,15.625
2022-05-08,14.23611
2022-05-09,22.22222
2022-05-10,25.0
2022-05-11,25.0
2022-05-12,30.20833
2022-05-13,26.04166
2022-05-14,17.70833
2022-05-15,19.09722
2022-05-16,28.81944
2022-05-17,35.76388
2022-05-18,31.25
2022-05-19,27.08333
2022-05-20,22.91666
2022-05-21,19.79166
2022-05-22,18.75
2022-05-23,24.30555
2022-05-24,26.73611
2022-05-25,27.77777
2022-05-26,29.16666
2022-05-27,24.30555
2022-05-28,16.31944
2022-05-29,20.83333
2022-05-30,26.04166
2022-05-31,26.38888
2022-06-01,21.52777
2022-06-02,19.79166
2022-06-03,21.52777
2022-06-04,18.75
2022-06-05,19.79166
2022-06-06,19.44444
2022-06-07,21.52777
2022-06-08,28.47222
2022-06-09,26.73611
2022-06-10,18.75
2022-06-11,16.31944
2022-06-12,19.44444
2022-06-13,29.16666
2022-06-14,29.86111
2022-06-15,24.65277
2022-06-16,25.69444
2022-06-17,22.91666
2022-06-18,19.79166
2022-06-19,18.40277
2022-06-20,21.52777
2022-06-21,25.34722
2022-06-22,19.44444
2022-06-23,20.13888
2022-06-24,22.91666
2022-06-25,18.40277
2022-06-26,19.09722
2022-06-27,21.52777
2022-06-28,20.13888
2022-06-29,22.22222
2022-06-30,22.56944
2022-07-01,22.56944
2022-07-02,13.88888
2022-07-03,19.09722
2022-07-04,18.40277
2022-07-05,24.65277
2022-07-06,21.875
2022-07-07,31.25
2022-07-08,27.08333
2022-07-09,20.83333
2022-07-10,15.27777
2022-07-11,23.26388
2022-07-12,21.18055
2022-07-13,20.48611
2022-07-14,20.13888
2022-07-15,20.83333
2022-07-16,13.88888
2022-07-17,15.625
2022-07-18,22.91666
2022-07-19,22.22222
2022-07-20,17.70833
2022-07-21,22.56944
2022-07-22,19.79166
2022-07-23,18.75
2022-07-24,14.58333
2022-07-25,24.30555
2022-07-26,23.61111
2022-07-27,25.34722
2022-07-28,23.26388
2022-07-29,22.91666
2022-07-30,18.40277
2022-07-31,19.09722
2022-08-01,22.22222
2022-08-02,27.77777
2022-08-03,24.65277
2022-08-04,18.75
2022-08-05,21.18055
2022-08-06,10.06944
2022-08-07,13.88888
2022-08-08,26.73611
2022-08-09,20.48611
2022-08-10,21.875
2022-08-11,20.13888
2022-08-12,20.48611
2022-08-13,14.93055
2022-08-14,11.80555
2022-08-15,14.23611
2022-08-16,27.08333
2022-08-17,23.61111
2022-08-18,26.38888
2022-08-19,23.95833
2022-08-20,17.01388
2022-08-21,14.58333
2022-08-22,29.51388
2022-08-23,22.22222
2022-08-24,20.83333
2022-08-25,21.875
2022-08-26,20.48611
2022-08-27,15.625
2022-08-28,18.40277
2022-08-29,25.69444
2022-08-30,24.65277
2022-08-31,21.18055
2022-09-01,20.48611
2022-09-02,19.44444
2022-09-03,16.66666
2022-09-04,13.88888
2022-09-05,24.65277
2022-09-06,100.0
2022-09-07,55.55555
2022-09-08,43.40277
2022-09-09,36.11111
2022-09-10,20.48611
2022-09-11,30.20833
2022-09-12,29.86111
2022-09-13,56.25
2022-09-14,31.59722
2022-09-15,30.90277
2022-09-16,20.13888
2022-09-17,14.93055
2022-09-18,15.27777
2022-09-19,22.91666
2022-09-20,21.52777
2022-09-21,21.875
2022-09-22,28.125
2022-09-23,21.52777
2022-09-24,19.44444
2022-09-25,17.01388
2022-09-26,24.30555
2022-09-27,26.73611
2022-09-28,22.56944
2022-09-29,25.0
2022-09-30,20.48611
2022-10-01,11.80555
2022-10-02,17.01388
2022-10-03,21.875
2022-10-04,25.34722
2022-10-05,27.77777
2022-10-06,29.16666
2022-10-07,18.40277
2022-10-08,13.19444
2022-10-09,17.36111
2022-10-10,13.19444
2022-10-11,27.08333
2022-10-12,19.79166
2022-10-13,29.51388
2022-10-14,21.52777
2022-10-15,14.58333
2022-10-16,16.31944
2022-10-17,21.52777
2022-10-18,27.43055
2022-10-19,23.95833
2022-10-20,24.30555
2022-10-21,23.26388
2022-10-22,9.72222
2022-10-23,13.88888
2022-10-24,18.75
2022-10-25,18.05555
2022-10-26,29.51388
2022-10-27,24.30555
2022-10-28,23.26388
2022-10-29,12.5
2022-10-30,13.88888
2022-10-31,20.83333
2022-11-01,24.65277
2022-11-02,20.83333
2022-11-03,20.83333
2022-11-04,16.31944
2022-11-05,16.31944
2022-11-06,17.01388
2022-11-07,24.30555
2022-11-08,23.26388
2022-11-09,22.22222
2022-11-10,22.22222
2022-11-11,18.05555
2022-11-12,14.93055
2022-11-13,11.80555
2022-11-14,29.16666
2022-11-15,25.69444
2022-11-16,20.48611
2022-11-17,19.79166
2022-11-18,19.44444
2022-11-19,15.27777
2022-11-20,11.45833
2022-11-21,23.26388
2022-11-22,30.20833
2022-11-23,22.22222
2022-11-24,21.875
2022-11-25,19.44444
2022-11-26,27.43055
2022-11-27,18.05555
2022-11-28,27.08333
2022-11-29,28.47222
2022-11-30,18.40277
2022-12-01,28.47222
2022-12-02,21.875
2022-12-03,15.625
2022-12-04,18.75
2022-12-05,31.94444
2022-12-06,23.61111
2022-12-07,37.5
2022-12-08,25.69444
2022-12-09,20.83333
2022-12-10,17.70833
2022-12-11,23.61111
2022-12-12,30.20833
2022-12-13,33.33333
2022-12-14,23.61111
2022-12-15,25.0
2022-12-16,21.18055
2022-12-17,19.79166
2022-12-18,20.83333
2022-12-19,21.875
2022-12-20,21.18055
2022-12-21,17.70833
2022-12-22,26.73611
2022-12-23,23.26388
2022-12-24,14.58333
2022-12-25,15.625
2022-12-26,26.04166
2022-12-27,17.70833
2022-12-28,25.34722
2022-12-29,19.09722
2022-12-30,17.01388
2022-12-31,16.31944
2023-01-01,10.76388
2023-01-02,20.48611
2023-01-03,21.875
2023-01-04,23.26388
2023-01-05,27.08333
2023-01-06,21.52777
2023-01-07,14.93055
2023-01-08,20.48611
2023-01-09,16.31944
2023-01-10,22.91666
2023-01-11,20.13888
2023-01-12,26.04166
2023-01-13,17.36111
2023-01-14,17.01388
2023-01-15,18.75
2023-01-16,22.91666
2023-01-17,20.83333
2023-01-18,20.48611
2023-01-19,15.97222
2023-01-20,15.27777
2023-01-21,6.25
2023-01-22,11.80555
2023-01-23,16.31944
2023-01-24,17.70833
2023-01-25,22.22222
2023-01-26,21.18055
2023-01-27,22.22222
2023-01-28,19.09722
2023-01-29,14.58333
2023-01-30,19.79166
2023-01-31,28.81944
2023-02-01,20.48611
2023-02-02,26.04166
2023-02-03,26.73611
2023-02-04,17.36111
2023-02-05,20.13888
2023-02-06,26.38888
2023-02-07,16.66666
2023-02-08,18.05555
2023-02-09,25.0
2023-02-10,18.75
2023-02-11,13.88888
2023-02-12,16.66666
2023-02-13,23.61111
2023-02-14,28.47222
2023-02-15,27.43055
2023-02-16,21.18055
2023-02-17,17.36111
2023-02-18,20.13888
2023-02-19,12.15277
2023-02-20,23.26388
2023-02-21,23.61111
2023-02-22,17.70833
2023-02-23,25.0
2023-02-24,18.40277
2023-02-25,12.84722
2023-02-26,17.70833
2023-02-27,19.44444
2023-02-28,29.51388
2023-03-01,12.5
2023-03-02,28.47222
2023-03-03,22.56944
2023-03-04,14.58333
2023-03-05,16.66666
2023-03-06,18.05555
2023-03-07,28.81944
2023-03-08,30.20833
2023-03-09,22.91666
2023-03-10,25.0
2023-03-11,14.23611
2023-03-12,17.01388
2023-03-13,18.40277
2023-03-14,29.86111
2023-03-15,24.30555
2023-03-16,21.875
2023-03-17,14.58333
2023-03-18,12.84722
2023-03-19,19.79166
2023-03-20,20.13888
2023-03-21,21.875
2023-03-22,25.69444
2023-03-23,23.95833
2023-03-24,18.75
2023-03-25,16.31944
2023-03-26,15.27777
2023-03-27,26.73611
2023-03-28,25.34722
2023-03-29,22.56944
2023-03-30,19.79166
2023-03-31,26.73611
2023-04-01,20.83333
2023-04-02,14.93055
2023-04-03,21.52777
2023-04-04,27.43055
2023-04-05,35.76388
2023-04-06,35.06944
2023-04-07,25.34722
2023-04-08,17.36111
2023-04-09,24.30555
2023-04-10,29.16666
2023-04-11,24.30555
2023-04-12,30.55555
2023-04-13,25.34722
2023-04-14,28.47222
2023-04-15,19.44444
2023-04-16,16.31944
2023-04-17,20.48611
2023-04-18,27.43055
2023-04-19,29.51388
2023-04-20,23.95833
2023-04-21,23.95833
2023-04-22,18.40277
2023-04-23,20.13888
2023-04-24,23.26388
2023-04-25,25.0
2023-04-26,27.08333
2023-04-27,21.18055
2023-04-28,28.125
2023-04-29,16.66666
2023-04-30,17.70833
2023-05-01,21.18055
2023-05-02,29.51388
2023-05-03,28.81944
2023-05-04,24.65277
2023-05-05,19.09722
2023-05-06,14.58333
2023-05-07,15.27777
2023-05-08,23.95833
2023-05-09,22.91666
2023-05-10,24.65277
2023-05-11,30.20833
2023-05-12,22.56944
2023-05-13,12.5
2023-05-14,15.27777
2023-05-15,26.38888
2023-05-16,29.86111
2023-05-17,21.18055
2023-05-18,26.38888
2023-05-19,18.05555
2023-05-20,12.15277
2023-05-21,12.5
2023-05-22,22.56944
2023-05-23,24.65277
2023-05-24,22.56944
2023-05-25,25.69444
2023-05-26,19.79166
2023-05-27,13.88888
2023-05-28,16.66666
2023-05-29,23.95833
2023-05-30,31.59722
2023-05-31,26.73611
2023-06-01,23.61111
2023-06-02,22.22222
2023-06-03,21.52777
2023-06-04,13.54166
2023-06-05,18.40277
2023-06-06,20.83333
2023-06-07,25.0
2023-06-08,25.0
