date,회계계정과목
2020-09-01,53.82513
2020-09-02,48.9071
2020-09-03,39.89071
2020-09-04,36.33879
2020-09-05,15.84699
2020-09-06,15.02732
2020-09-07,52.73224
2020-09-08,53.55191
2020-09-09,55.46448
2020-09-10,49.72677
2020-09-11,50.54644
2020-09-12,16.93989
2020-09-13,19.94535
2020-09-14,50.0
2020-09-15,57.37704
2020-09-16,51.09289
2020-09-17,59.28961
2020-09-18,52.45901
2020-09-19,29.50819
2020-09-20,35.79234
2020-09-21,45.62841
2020-09-22,47.26775
2020-09-23,45.62841
2020-09-24,55.19125
2020-09-25,46.99453
2020-09-26,22.40437
2020-09-27,18.57923
2020-09-28,46.44808
2020-09-29,39.61748
2020-09-30,12.29508
2020-10-01,9.56284
2020-10-02,13.11475
2020-10-03,13.38797
2020-10-04,17.75956
2020-10-05,45.35519
2020-10-06,48.36065
2020-10-07,52.73224
2020-10-08,51.91256
2020-10-09,27.3224
2020-10-10,23.49726
2020-10-11,31.14754
2020-10-12,55.46448
2020-10-13,61.4754
2020-10-14,56.55737
2020-10-15,60.92896
2020-10-16,53.55191
2020-10-17,24.86338
2020-10-18,22.13114
2020-10-19,68.03278
2020-10-20,66.39344
2020-10-21,71.03825
2020-10-22,59.01639
2020-10-23,49.72677
2020-10-24,16.93989
2020-10-25,19.3989
2020-10-26,52.18579
2020-10-27,63.6612
2020-10-28,49.18032
2020-10-29,40.16393
2020-10-30,47.8142
2020-10-31,12.02185
2020-11-01,16.12021
2020-11-02,42.34972
2020-11-03,43.44262
2020-11-04,42.34972
2020-11-05,50.0
2020-11-06,39.61748
2020-11-07,10.65573
2020-11-08,14.48087
2020-11-09,41.80327
2020-11-10,42.0765
2020-11-11,42.34972
2020-11-12,43.98907
2020-11-13,37.70491
2020-11-14,14.20765
2020-11-15,13.38797
2020-11-16,49.18032
2020-11-17,53.00546
2020-11-18,43.98907
2020-11-19,44.80874
2020-11-20,39.07103
2020-11-21,14.75409
2020-11-22,13.11475
2020-11-23,43.71584
2020-11-24,44.53551
2020-11-25,40.43715
2020-11-26,38.25136
2020-11-27,47.26775
2020-11-28,22.13114
2020-11-29,13.6612
2020-11-30,35.2459
2020-12-01,39.07103
2020-12-02,41.80327
2020-12-03,45.08196
2020-12-04,40.9836
2020-12-05,18.57923
2020-12-06,14.48087
2020-12-07,43.44262
2020-12-08,49.45355
2020-12-09,44.53551
2020-12-10,43.71584
2020-12-11,46.17486
2020-12-12,14.48087
2020-12-13,12.5683
2020-12-14,35.79234
2020-12-15,61.74863
2020-12-16,53.55191
2020-12-17,47.26775
2020-12-18,54.37158
2020-12-19,19.12568
2020-12-20,11.74863
2020-12-21,44.80874
2020-12-22,39.07103
2020-12-23,40.43715
2020-12-24,30.60109
2020-12-25,10.92896
2020-12-26,15.57377
2020-12-27,10.65573
2020-12-28,37.97814
2020-12-29,49.72677
2020-12-30,40.9836
2020-12-31,30.32786
2021-01-01,10.38251
2021-01-02,16.66666
2021-01-03,16.93989
2021-01-04,45.08196
2021-01-05,51.09289
2021-01-06,48.63387
2021-01-07,48.36065
2021-01-08,39.34426
2021-01-09,13.11475
2021-01-10,13.93442
2021-01-11,45.62841
2021-01-12,48.08743
2021-01-13,58.19672
2021-01-14,49.72677
2021-01-15,47.8142
2021-01-16,15.84699
2021-01-17,9.83606
2021-01-18,42.0765
2021-01-19,48.36065
2021-01-20,36.61202
2021-01-21,40.71038
2021-01-22,47.54098
2021-01-23,14.75409
2021-01-24,13.11475
2021-01-25,36.33879
2021-01-26,46.44808
2021-01-27,37.15846
2021-01-28,43.44262
2021-01-29,35.79234
2021-01-30,17.75956
2021-01-31,11.4754
2021-02-01,40.9836
2021-02-02,60.38251
2021-02-03,38.52459
2021-02-04,42.0765
2021-02-05,39.89071
2021-02-06,11.20218
2021-02-07,13.6612
2021-02-08,35.51912
2021-02-09,38.25136
2021-02-10,22.13114
2021-02-11,11.4754
2021-02-12,9.56284
2021-02-13,9.28961
2021-02-14,8.19672
2021-02-15,43.98907
2021-02-16,43.98907
2021-02-17,47.26775
2021-02-18,46.17486
2021-02-19,36.61202
2021-02-20,16.66666
2021-02-21,18.85245
2021-02-22,40.43715
2021-02-23,48.9071
2021-02-24,46.99453
2021-02-25,37.43169
2021-02-26,33.0601
2021-02-27,15.84699
2021-02-28,12.5683
2021-03-01,19.12568
2021-03-02,48.9071
2021-03-03,54.91803
2021-03-04,70.76502
2021-03-05,52.18579
2021-03-06,17.75956
2021-03-07,13.6612
2021-03-08,51.36612
2021-03-09,63.11475
2021-03-10,55.7377
2021-03-11,60.65573
2021-03-12,51.63934
2021-03-13,21.03825
2021-03-14,26.2295
2021-03-15,62.84153
2021-03-16,71.58469
2021-03-17,70.76502
2021-03-18,70.76502
2021-03-19,62.5683
2021-03-20,23.22404
2021-03-21,30.05464
2021-03-22,73.49726
2021-03-23,77.86885
2021-03-24,75.95628
2021-03-25,63.11475
2021-03-26,60.65573
2021-03-27,27.59562
2021-03-28,31.69398
2021-03-29,69.12568
2021-03-30,70.21857
2021-03-31,72.13114
2021-04-01,66.93989
2021-04-02,58.19672
2021-04-03,32.24043
2021-04-04,34.69945
2021-04-05,57.10382
2021-04-06,63.6612
2021-04-07,65.02732
2021-04-08,63.6612
2021-04-09,55.46448
2021-04-10,29.23497
2021-04-11,40.71038
2021-04-12,61.74863
2021-04-13,65.84699
2021-04-14,62.02185
2021-04-15,63.38797
2021-04-16,55.7377
2021-04-17,25.13661
2021-04-18,33.60655
2021-04-19,63.11475
2021-04-20,69.67213
2021-04-21,56.28415
2021-04-22,71.58469
2021-04-23,57.65027
2021-04-24,22.95081
2021-04-25,22.95081
2021-04-26,51.09289
2021-04-27,46.99453
2021-04-28,54.37158
2021-04-29,41.80327
2021-04-30,41.25683
2021-05-01,16.39344
2021-05-02,9.28961
2021-05-03,42.34972
2021-05-04,42.0765
2021-05-05,12.84153
2021-05-06,40.16393
2021-05-07,40.43715
2021-05-08,10.92896
2021-05-09,18.30601
2021-05-10,43.44262
2021-05-11,53.55191
2021-05-12,55.46448
2021-05-13,42.0765
2021-05-14,43.98907
2021-05-15,14.48087
2021-05-16,18.30601
2021-05-17,41.80327
2021-05-18,52.18579
2021-05-19,24.59016
2021-05-20,47.54098
2021-05-21,48.36065
2021-05-22,19.3989
2021-05-23,15.57377
2021-05-24,51.63934
2021-05-25,54.09836
2021-05-26,51.91256
2021-05-27,57.10382
2021-05-28,46.99453
2021-05-29,19.67213
2021-05-30,18.30601
2021-05-31,49.72677
2021-06-01,51.36612
2021-06-02,59.56284
2021-06-03,56.8306
2021-06-04,41.53005
2021-06-05,23.77049
2021-06-06,22.95081
2021-06-07,47.26775
2021-06-08,50.81967
2021-06-09,63.93442
2021-06-10,51.36612
2021-06-11,54.91803
2021-06-12,21.85792
2021-06-13,21.58469
2021-06-14,46.72131
2021-06-15,52.73224
2021-06-16,55.7377
2021-06-17,47.8142
2021-06-18,39.89071
2021-06-19,12.5683
2021-06-20,13.6612
2021-06-21,37.43169
2021-06-22,45.08196
2021-06-23,51.09289
2021-06-24,53.55191
2021-06-25,45.08196
2021-06-26,15.84699
2021-06-27,15.02732
2021-06-28,34.42622
2021-06-29,46.44808
2021-06-30,45.62841
2021-07-01,53.27868
2021-07-02,39.34426
2021-07-03,11.74863
2021-07-04,10.92896
2021-07-05,44.80874
2021-07-06,51.09289
2021-07-07,50.27322
2021-07-08,60.10928
2021-07-09,37.43169
2021-07-10,10.65573
2021-07-11,12.29508
2021-07-12,42.89617
2021-07-13,46.99453
2021-07-14,50.0
2021-07-15,53.00546
2021-07-16,45.08196
2021-07-17,13.93442
2021-07-18,11.20218
2021-07-19,43.98907
2021-07-20,52.73224
2021-07-21,44.53551
2021-07-22,36.61202
2021-07-23,33.33333
2021-07-24,11.74863
2021-07-25,14.20765
2021-07-26,34.153
2021-07-27,39.07103
2021-07-28,37.43169
2021-07-29,32.24043
2021-07-30,31.69398
2021-07-31,16.12021
2021-08-01,10.65573
2021-08-02,31.14754
2021-08-03,38.79781
2021-08-04,42.89617
2021-08-05,37.43169
2021-08-06,36.88524
2021-08-07,15.02732
2021-08-08,7.92349
2021-08-09,28.4153
2021-08-10,37.43169
2021-08-11,31.96721
2021-08-12,39.07103
2021-08-13,33.0601
2021-08-14,8.74316
2021-08-15,6.28415
2021-08-16,16.39344
2021-08-17,35.2459
2021-08-18,34.69945
2021-08-19,41.25683
2021-08-20,32.78688
2021-08-21,14.75409
2021-08-22,11.4754
2021-08-23,39.89071
2021-08-24,36.61202
2021-08-25,33.33333
2021-08-26,29.78142
2021-08-27,24.59016
2021-08-28,9.01639
2021-08-29,9.01639
2021-08-30,28.4153
2021-08-31,34.69945
2021-09-01,29.23497
2021-09-02,36.61202
2021-09-03,32.51366
2021-09-04,13.11475
2021-09-05,10.92896
2021-09-06,32.24043
2021-09-07,38.25136
2021-09-08,32.24043
2021-09-09,34.97267
2021-09-10,21.31147
2021-09-11,12.5683
2021-09-12,8.19672
2021-09-13,28.96174
2021-09-14,41.25683
2021-09-15,32.51366
2021-09-16,36.88524
2021-09-17,22.95081
2021-09-18,7.10382
2021-09-19,9.83606
2021-09-20,9.56284
2021-09-21,9.83606
2021-09-22,14.20765
2021-09-23,46.44808
2021-09-24,32.51366
2021-09-25,13.93442
2021-09-26,14.48087
2021-09-27,38.52459
2021-09-28,43.71584
2021-09-29,42.34972
2021-09-30,42.62295
2021-10-01,31.69398
2021-10-02,17.21311
2021-10-03,16.66666
2021-10-04,17.48633
2021-10-05,36.88524
2021-10-06,36.88524
2021-10-07,40.43715
2021-10-08,35.2459
2021-10-09,8.46994
2021-10-10,10.92896
2021-10-11,24.04371
2021-10-12,34.97267
2021-10-13,44.53551
2021-10-14,37.15846
2021-10-15,37.43169
2021-10-16,10.38251
2021-10-17,10.10928
2021-10-18,46.44808
2021-10-19,46.72131
2021-10-20,39.34426
2021-10-21,37.15846
2021-10-22,28.14207
2021-10-23,19.94535
2021-10-24,16.93989
2021-10-25,34.42622
2021-10-26,40.9836
2021-10-27,37.43169
2021-10-28,41.53005
2021-10-29,34.42622
2021-10-30,11.74863
2021-10-31,10.65573
2021-11-01,34.69945
2021-11-02,37.15846
2021-11-03,36.88524
2021-11-04,35.79234
2021-11-05,34.97267
2021-11-06,9.01639
2021-11-07,15.30054
2021-11-08,39.07103
2021-11-09,42.34972
2021-11-10,36.33879
2021-11-11,39.07103
2021-11-12,36.88524
2021-11-13,5.46448
2021-11-14,10.65573
2021-11-15,38.52459
2021-11-16,40.71038
2021-11-17,43.71584
2021-11-18,39.61748
2021-11-19,32.78688
2021-11-20,8.46994
2021-11-21,11.74863
2021-11-22,31.42076
2021-11-23,44.53551
2021-11-24,43.44262
2021-11-25,41.53005
2021-11-26,30.05464
2021-11-27,8.74316
2021-11-28,9.56284
2021-11-29,33.33333
2021-11-30,33.87978
2021-12-01,43.98907
2021-12-02,40.16393
2021-12-03,38.52459
2021-12-04,15.57377
2021-12-05,8.19672
2021-12-06,31.69398
2021-12-07,38.52459
2021-12-08,35.2459
2021-12-09,40.43715
2021-12-10,28.14207
2021-12-11,11.74863
2021-12-12,13.11475
2021-12-13,33.87978
2021-12-14,39.89071
2021-12-15,39.34426
2021-12-16,39.07103
2021-12-17,31.96721
2021-12-18,8.19672
2021-12-19,10.38251
2021-12-20,36.61202
2021-12-21,40.43715
2021-12-22,31.69398
2021-12-23,30.32786
2021-12-24,26.77595
2021-12-25,4.6448
2021-12-26,8.46994
2021-12-27,34.42622
2021-12-28,36.33879
2021-12-29,34.42622
2021-12-30,30.32786
2021-12-31,19.67213
2022-01-01,7.37704
2022-01-02,12.5683
2022-01-03,47.54098
2022-01-04,57.65027
2022-01-05,43.71584
2022-01-06,47.54098
2022-01-07,41.53005
2022-01-08,12.29508
2022-01-09,16.66666
2022-01-10,39.34426
2022-01-11,52.18579
2022-01-12,48.36065
2022-01-13,46.72131
2022-01-14,34.42622
2022-01-15,14.20765
2022-01-16,13.93442
2022-01-17,46.72131
2022-01-18,40.16393
2022-01-19,42.34972
2022-01-20,42.62295
2022-01-21,33.33333
2022-01-22,10.38251
2022-01-23,12.84153
2022-01-24,39.89071
2022-01-25,36.06557
2022-01-26,45.90163
2022-01-27,28.14207
2022-01-28,27.59562
2022-01-29,10.10928
2022-01-30,9.56284
2022-01-31,8.74316
2022-02-01,5.46448
2022-02-02,12.02185
2022-02-03,41.80327
2022-02-04,39.34426
2022-02-05,15.84699
2022-02-06,14.75409
2022-02-07,42.0765
2022-02-08,38.52459
2022-02-09,39.07103
2022-02-10,41.25683
2022-02-11,35.51912
2022-02-12,12.02185
2022-02-13,17.75956
2022-02-14,34.42622
2022-02-15,47.26775
2022-02-16,36.88524
2022-02-17,44.80874
2022-02-18,38.52459
2022-02-19,9.01639
2022-02-20,10.10928
2022-02-21,36.33879
2022-02-22,34.69945
2022-02-23,35.2459
2022-02-24,37.70491
2022-02-25,26.2295
2022-02-26,10.38251
2022-02-27,10.10928
2022-02-28,25.68306
2022-03-01,18.03278
2022-03-02,36.61202
2022-03-03,47.26775
2022-03-04,45.90163
2022-03-05,14.75409
2022-03-06,16.39344
2022-03-07,45.90163
2022-03-08,42.0765
2022-03-09,13.6612
2022-03-10,48.9071
2022-03-11,40.71038
2022-03-12,13.6612
2022-03-13,11.4754
2022-03-14,40.43715
2022-03-15,45.62841
2022-03-16,38.52459
2022-03-17,51.63934
2022-03-18,31.96721
2022-03-19,20.21857
2022-03-20,18.57923
2022-03-21,49.18032
2022-03-22,46.44808
2022-03-23,49.45355
2022-03-24,44.80874
2022-03-25,40.43715
2022-03-26,18.30601
2022-03-27,18.03278
2022-03-28,48.36065
2022-03-29,46.99453
2022-03-30,45.90163
2022-03-31,46.44808
2022-04-01,39.34426
2022-04-02,17.75956
2022-04-03,11.4754
2022-04-04,45.90163
2022-04-05,47.8142
2022-04-06,45.35519
2022-04-07,50.54644
2022-04-08,42.0765
2022-04-09,18.85245
2022-04-10,24.59016
2022-04-11,51.63934
2022-04-12,59.56284
2022-04-13,62.84153
2022-04-14,47.8142
2022-04-15,44.80874
2022-04-16,21.85792
2022-04-17,21.31147
2022-04-18,51.09289
2022-04-19,59.56284
2022-04-20,62.02185
2022-04-21,51.09289
2022-04-22,58.19672
2022-04-23,16.66666
2022-04-24,21.03825
2022-04-25,46.44808
2022-04-26,43.98907
2022-04-27,47.26775
2022-04-28,36.33879
2022-04-29,42.34972
2022-04-30,10.10928
2022-05-01,7.37704
2022-05-02,42.34972
2022-05-03,46.44808
2022-05-04,34.69945
2022-05-05,12.02185
2022-05-06,25.40983
2022-05-07,9.01639
2022-05-08,11.4754
2022-05-09,47.26775
2022-05-10,54.6448
2022-05-11,45.35519
2022-05-12,43.98907
2022-05-13,41.80327
2022-05-14,13.38797
2022-05-15,12.5683
2022-05-16,40.71038
2022-05-17,35.51912
2022-05-18,54.37158
2022-05-19,40.71038
2022-05-20,40.16393
2022-05-21,11.4754
2022-05-22,15.30054
2022-05-23,50.0
2022-05-24,43.71584
2022-05-25,41.25683
2022-05-26,46.44808
2022-05-27,39.61748
2022-05-28,12.5683
2022-05-29,17.48633
2022-05-30,41.25683
2022-05-31,43.44262
2022-06-01,18.03278
2022-06-02,33.87978
2022-06-03,36.61202
2022-06-04,14.20765
2022-06-05,11.20218
2022-06-06,14.48087
2022-06-07,34.97267
2022-06-08,39.07103
2022-06-09,38.79781
2022-06-10,36.88524
2022-06-11,13.93442
2022-06-12,11.74863
2022-06-13,35.51912
2022-06-14,40.9836
2022-06-15,47.26775
2022-06-16,46.99453
2022-06-17,36.33879
2022-06-18,9.83606
2022-06-19,13.11475
2022-06-20,46.99453
2022-06-21,48.63387
2022-06-22,44.26229
2022-06-23,38.25136
2022-06-24,30.87431
2022-06-25,10.10928
2022-06-26,8.74316
2022-06-27,37.43169
2022-06-28,33.60655
2022-06-29,35.79234
2022-06-30,36.61202
2022-07-01,38.25136
2022-07-02,9.01639
2022-07-03,10.65573
2022-07-04,39.61748
2022-07-05,42.89617
2022-07-06,41.80327
2022-07-07,38.79781
2022-07-08,41.25683
2022-07-09,10.92896
2022-07-10,10.92896
2022-07-11,42.34972
2022-07-12,44.53551
2022-07-13,42.0765
2022-07-14,39.07103
2022-07-15,28.4153
2022-07-16,13.93442
2022-07-17,10.10928
2022-07-18,33.33333
2022-07-19,33.60655
2022-07-20,45.35519
2022-07-21,30.87431
2022-07-22,33.60655
2022-07-23,7.65027
2022-07-24,8.74316
2022-07-25,29.50819
2022-07-26,31.42076
2022-07-27,36.33879
2022-07-28,33.0601
2022-07-29,25.95628
2022-07-30,13.11475
2022-07-31,6.8306
2022-08-01,31.42076
2022-08-02,31.96721
2022-08-03,34.69945
2022-08-04,28.14207
2022-08-05,28.68852
2022-08-06,11.4754
2022-08-07,7.37704
2022-08-08,25.68306
2022-08-09,25.13661
2022-08-10,27.04918
2022-08-11,31.96721
2022-08-12,30.87431
2022-08-13,6.55737
2022-08-14,6.28415
2022-08-15,8.74316
2022-08-16,28.4153
2022-08-17,39.61748
2022-08-18,32.78688
2022-08-19,30.60109
2022-08-20,7.37704
2022-08-21,7.65027
2022-08-22,33.0601
2022-08-23,37.97814
2022-08-24,39.61748
2022-08-25,28.14207
2022-08-26,29.78142
2022-08-27,9.56284
2022-08-28,8.74316
2022-08-29,32.24043
2022-08-30,30.32786
2022-08-31,31.96721
2022-09-01,39.89071
2022-09-02,34.69945
2022-09-03,9.28961
2022-09-04,11.4754
2022-09-05,40.71038
2022-09-06,42.0765
2022-09-07,39.07103
2022-09-08,28.4153
2022-09-09,6.01092
2022-09-10,6.8306
2022-09-11,9.28961
2022-09-12,16.12021
2022-09-13,47.54098
2022-09-14,47.54098
2022-09-15,42.0765
2022-09-16,43.71584
2022-09-17,20.21857
2022-09-18,25.13661
2022-09-19,56.8306
2022-09-20,64.48087
2022-09-21,46.17486
2022-09-22,50.27322
2022-09-23,39.89071
2022-09-24,12.84153
2022-09-25,11.74863
2022-09-26,44.53551
2022-09-27,48.36065
2022-09-28,48.63387
2022-09-29,37.15846
2022-09-30,37.43169
2022-10-01,13.38797
2022-10-02,11.4754
2022-10-03,14.75409
2022-10-04,46.17486
2022-10-05,49.72677
2022-10-06,40.16393
2022-10-07,33.33333
2022-10-08,10.65573
2022-10-09,15.02732
2022-10-10,12.02185
2022-10-11,41.80327
2022-10-12,38.25136
2022-10-13,42.89617
2022-10-14,38.52459
2022-10-15,12.29508
2022-10-16,14.48087
2022-10-17,44.26229
2022-10-18,52.73224
2022-10-19,40.71038
2022-10-20,51.09289
2022-10-21,33.87978
2022-10-22,9.56284
2022-10-23,12.29508
2022-10-24,39.07103
2022-10-25,49.18032
2022-10-26,39.34426
2022-10-27,36.33879
2022-10-28,29.23497
2022-10-29,10.38251
2022-10-30,9.28961
2022-10-31,30.05464
2022-11-01,37.97814
2022-11-02,38.52459
2022-11-03,35.79234
2022-11-04,35.51912
2022-11-05,10.92896
2022-11-06,8.46994
2022-11-07,32.24043
2022-11-08,28.96174
2022-11-09,36.33879
2022-11-10,36.61202
2022-11-11,21.85792
2022-11-12,10.10928
2022-11-13,10.10928
2022-11-14,34.153
2022-11-15,40.71038
2022-11-16,36.06557
2022-11-17,36.61202
2022-11-18,37.97814
2022-11-19,11.4754
2022-11-20,9.28961
2022-11-21,34.97267
2022-11-22,37.15846
2022-11-23,40.16393
2022-11-24,42.0765
2022-11-25,34.97267
2022-11-26,11.20218
2022-11-27,11.4754
2022-11-28,40.16393
2022-11-29,31.96721
2022-11-30,34.69945
2022-12-01,34.153
2022-12-02,32.24043
2022-12-03,14.20765
2022-12-04,10.10928
2022-12-05,33.60655
2022-12-06,33.0601
2022-12-07,37.97814
2022-12-08,33.0601
2022-12-09,28.96174
2022-12-10,7.37704
2022-12-11,9.56284
2022-12-12,27.59562
2022-12-13,36.61202
2022-12-14,35.79234
2022-12-15,37.70491
2022-12-16,18.57923
2022-12-17,9.01639
2022-12-18,5.46448
2022-12-19,28.68852
2022-12-20,42.62295
2022-12-21,33.33333
2022-12-22,31.69398
2022-12-23,27.3224
2022-12-24,7.92349
2022-12-25,6.55737
2022-12-26,20.4918
2022-12-27,31.42076
2022-12-28,31.96721
2022-12-29,31.14754
2022-12-30,21.58469
2022-12-31,10.38251
2023-01-01,7.92349
2023-01-02,35.79234
2023-01-03,43.98907
2023-01-04,37.43169
2023-01-05,40.43715
2023-01-06,36.33879
2023-01-07,14.48087
2023-01-08,12.84153
2023-01-09,35.2459
2023-01-10,36.61202
2023-01-11,33.87978
2023-01-12,46.44808
2023-01-13,44.80874
2023-01-14,13.6612
2023-01-15,12.5683
2023-01-16,37.15846
2023-01-17,41.25683
2023-01-18,30.60109
2023-01-19,33.33333
2023-01-20,18.85245
2023-01-21,6.55737
2023-01-22,4.37158
2023-01-23,6.8306
2023-01-24,6.28415
2023-01-25,25.13661
2023-01-26,39.61748
2023-01-27,27.04918
2023-01-28,9.28961
2023-01-29,10.38251
2023-01-30,28.68852
2023-01-31,35.79234
2023-02-01,36.33879
2023-02-02,33.60655
2023-02-03,31.69398
2023-02-04,13.38797
2023-02-05,15.30054
2023-02-06,34.97267
2023-02-07,39.34426
2023-02-08,36.61202
2023-02-09,36.88524
2023-02-10,25.95628
2023-02-11,10.65573
2023-02-12,12.02185
2023-02-13,24.86338
2023-02-14,31.69398
2023-02-15,36.06557
2023-02-16,28.14207
2023-02-17,20.76502
2023-02-18,11.4754
2023-02-19,11.20218
2023-02-20,30.05464
2023-02-21,31.42076
2023-02-22,31.69398
2023-02-23,31.96721
2023-02-24,31.42076
2023-02-25,9.56284
2023-02-26,9.01639
2023-02-27,28.96174
2023-02-28,27.59562
2023-03-01,10.92896
2023-03-02,32.51366
2023-03-03,30.60109
2023-03-04,9.01639
2023-03-05,12.02185
2023-03-06,46.44808
2023-03-07,42.62295
2023-03-08,44.26229
2023-03-09,42.62295
2023-03-10,33.60655
2023-03-11,8.46994
2023-03-12,13.38797
2023-03-13,45.90163
2023-03-14,50.54644
2023-03-15,44.26229
2023-03-16,38.79781
2023-03-17,42.0765
2023-03-18,14.20765
2023-03-19,16.39344
2023-03-20,46.17486
2023-03-21,50.27322
2023-03-22,40.71038
2023-03-23,46.72131
2023-03-24,40.16393
2023-03-25,16.93989
2023-03-26,17.75956
2023-03-27,40.43715
2023-03-28,44.80874
2023-03-29,57.37704
2023-03-30,47.54098
2023-03-31,36.33879
2023-04-01,13.38797
2023-04-02,18.85245
2023-04-03,39.34426
2023-04-04,46.44808
2023-04-05,54.09836
2023-04-06,52.45901
2023-04-07,35.51912
2023-04-08,16.93989
2023-04-09,22.40437
2023-04-10,46.99453
2023-04-11,48.36065
2023-04-12,51.63934
2023-04-13,50.0
2023-04-14,40.16393
2023-04-15,18.30601
2023-04-16,16.66666
2023-04-17,50.27322
2023-04-18,51.91256
2023-04-19,56.01092
2023-04-20,39.34426
2023-04-21,41.80327
2023-04-22,17.21311
2023-04-23,18.57923
2023-04-24,37.97814
2023-04-25,41.80327
2023-04-26,35.2459
2023-04-27,31.96721
2023-04-28,24.31693
2023-04-29,6.55737
2023-04-30,7.37704
2023-05-01,14.48087
2023-05-02,34.69945
2023-05-03,35.51912
2023-05-04,29.23497
2023-05-05,9.01639
2023-05-06,13.38797
2023-05-07,10.92896
2023-05-08,36.61202
2023-05-09,34.42622
2023-05-10,37.15846
2023-05-11,32.78688
2023-05-12,28.4153
2023-05-13,7.92349
2023-05-14,9.83606
2023-05-15,33.33333
2023-05-16,37.43169
2023-05-17,28.68852
2023-05-18,31.69398
2023-05-19,27.59562
2023-05-20,10.10928
2023-05-21,8.19672
2023-05-22,32.51366
2023-05-23,38.79781
2023-05-24,32.78688
2023-05-25,32.51366
2023-05-26,28.14207
2023-05-27,7.10382
2023-05-28,9.83606
2023-05-29,10.10928
