date,김해공항
2020-12-12,3.79195
2020-12-13,4.84819
2020-12-14,4.36512
2020-12-15,4.10982
2020-12-16,3.89457
2020-12-17,3.97967
2020-12-18,3.98217
2020-12-19,3.51663
2020-12-20,3.67682
2020-12-21,3.94463
2020-12-22,3.61674
2020-12-23,3.76692
2020-12-24,4.06227
2020-12-25,3.12367
2020-12-26,3.45906
2020-12-27,3.63677
2020-12-28,7.20596
2020-12-29,3.9196
2020-12-30,8.90796
2020-12-31,5.69669
2021-01-01,3.43153
2021-01-02,3.30888
2021-01-03,3.43653
2021-01-04,3.68933
2021-01-05,3.6643
2021-01-06,4.14236
2021-01-07,16.66958
2021-01-08,14.12659
2021-01-09,10.72009
2021-01-10,4.30505
2021-01-11,4.50529
2021-01-12,5.64913
2021-01-13,4.64295
2021-01-14,4.34009
2021-01-15,4.54283
2021-01-16,3.82949
2021-01-17,4.83568
2021-01-18,6.84554
2021-01-19,4.50529
2021-01-20,4.38264
2021-01-21,4.48777
2021-01-22,6.56521
2021-01-23,4.62293
2021-01-24,4.67799
2021-01-25,4.90826
2021-01-26,5.49145
2021-01-27,4.97584
2021-01-28,12.37203
2021-01-29,8.31727
2021-01-30,4.56035
2021-01-31,4.96583
2021-02-01,6.19978
2021-02-02,5.63912
2021-02-03,5.48644
2021-02-04,6.01206
2021-02-05,5.40134
2021-02-06,4.65797
2021-02-07,5.38883
2021-02-08,6.14221
2021-02-09,5.97452
2021-02-10,6.60526
2021-02-11,5.83936
2021-02-12,5.43638
2021-02-13,6.1322
2021-02-14,8.50749
2021-02-15,8.03694
2021-02-16,7.44124
2021-02-17,12.83257
2021-02-18,8.67018
2021-02-19,7.30358
2021-02-20,6.37248
2021-02-21,6.50764
2021-02-22,7.12086
2021-02-23,6.31992
2021-02-24,6.82051
2021-02-25,8.88544
2021-02-26,12.89765
2021-02-27,11.58611
2021-02-28,6.83302
2021-03-01,36.8558
2021-03-02,9.59377
2021-03-03,6.31492
2021-03-04,6.19728
2021-03-05,6.44257
2021-03-06,6.46009
2021-03-07,6.02708
2021-03-08,6.58523
2021-03-09,6.16724
2021-03-10,6.14722
2021-03-11,6.46009
2021-03-12,8.24719
2021-03-13,5.58906
2021-03-14,5.99704
2021-03-15,7.20596
2021-03-16,6.45258
2021-03-17,6.50013
2021-03-18,6.80049
2021-03-19,7.03576
2021-03-20,6.94315
2021-03-21,6.69036
2021-03-22,6.92313
2021-03-23,6.61777
2021-03-24,6.60025
2021-03-25,6.97069
2021-03-26,6.92814
2021-03-27,12.57727
2021-03-28,7.21097
2021-03-29,7.61394
2021-03-30,6.54769
2021-03-31,6.13971
2021-04-01,8.0044
2021-04-02,7.30858
2021-04-03,7.98688
2021-04-04,7.92431
2021-04-05,6.92814
2021-04-06,6.19477
2021-04-07,6.66783
2021-04-08,6.56521
2021-04-09,6.92563
2021-04-10,5.97702
2021-04-11,6.46009
2021-04-12,13.09538
2021-04-13,6.83052
2021-04-14,5.99954
2021-04-15,6.44006
2021-04-16,6.9857
2021-04-17,6.51515
2021-04-18,6.80799
2021-04-19,8.20714
2021-04-20,6.4751
2021-04-21,6.87057
2021-04-22,6.7279
2021-04-23,7.72908
2021-04-24,6.17725
2021-04-25,6.45258
2021-04-26,7.30608
2021-04-27,6.31742
2021-04-28,6.78046
2021-04-29,6.93815
2021-04-30,7.89677
2021-05-01,6.41003
2021-05-02,6.8105
2021-05-03,7.16842
2021-05-04,15.25792
2021-05-05,7.51132
2021-05-06,6.96568
2021-05-07,7.97687
2021-05-08,6.82301
2021-05-09,6.3875
2021-05-10,7.08582
2021-05-11,6.41754
2021-05-12,6.59274
2021-05-13,6.52516
2021-05-14,7.19595
2021-05-15,9.64132
2021-05-16,21.29001
2021-05-17,7.63897
2021-05-18,7.16341
2021-05-19,5.7042
2021-05-20,8.33479
2021-05-21,6.51014
2021-05-22,5.68668
2021-05-23,6.00205
2021-05-24,6.73791
2021-05-25,6.33244
2021-05-26,6.22982
2021-05-27,6.42254
2021-05-28,13.88381
2021-05-29,5.47893
2021-05-30,5.84937
2021-05-31,6.71789
2021-06-01,6.385
2021-06-02,6.46259
2021-06-03,8.37233
2021-06-04,6.28238
2021-06-05,5.50647
2021-06-06,5.76927
2021-06-07,6.96318
2021-06-08,6.45508
2021-06-09,6.25484
2021-06-10,6.56771
2021-06-11,21.94328
2021-06-12,8.37484
2021-06-13,6.61277
2021-06-14,7.16091
2021-06-15,7.93181
2021-06-16,7.31109
2021-06-17,6.78296
2021-06-18,7.66901
2021-06-19,6.48512
2021-06-20,7.13338
2021-06-21,8.04695
2021-06-22,8.3473
2021-06-23,7.52884
2021-06-24,7.14589
2021-06-25,7.30107
2021-06-26,6.35747
2021-06-27,7.53635
2021-06-28,8.28473
2021-06-29,7.41371
2021-06-30,6.90311
2021-07-01,6.73291
2021-07-02,7.02074
2021-07-03,12.10171
2021-07-04,11.98908
2021-07-05,10.09936
2021-07-06,19.60803
2021-07-07,13.18799
2021-07-08,6.71038
2021-07-09,6.28238
2021-07-10,4.91077
2021-07-11,5.42387
2021-07-12,6.18727
2021-07-13,5.55652
2021-07-14,5.78679
2021-07-15,5.54651
2021-07-16,6.19227
2021-07-17,5.35879
2021-07-18,5.80181
2021-07-19,6.60025
2021-07-20,5.73924
2021-07-21,5.44389
2021-07-22,5.44639
2021-07-23,5.59407
2021-07-24,4.63294
2021-07-25,5.01589
2021-07-26,5.97952
2021-07-27,5.32625
2021-07-28,5.49395
2021-07-29,5.30122
2021-07-30,5.92195
2021-07-31,5.35879
2021-08-01,5.64913
2021-08-02,5.90193
2021-08-03,5.40134
2021-08-04,5.59157
2021-08-05,5.49395
2021-08-06,5.21612
2021-08-07,5.17858
2021-08-08,8.46244
2021-08-09,6.16974
2021-08-10,5.56654
2021-08-11,5.27619
2021-08-12,5.534
2021-08-13,5.77178
2021-08-14,6.19728
2021-08-15,4.55284
2021-08-16,5.54401
2021-08-17,6.78547
2021-08-18,5.58155
2021-08-19,5.01839
2021-08-20,5.23865
2021-08-21,45.12301
2021-08-22,8.66267
2021-08-23,19.75571
2021-08-24,30.84123
2021-08-25,12.65987
2021-08-26,5.84436
2021-08-27,5.82684
2021-08-28,5.07596
2021-08-29,5.16857
2021-08-30,5.38632
2021-08-31,5.21863
2021-09-01,5.72923
2021-09-02,5.56153
2021-09-03,5.51147
2021-09-04,4.69301
2021-09-05,5.15355
2021-09-06,5.57905
2021-09-07,5.81433
2021-09-08,5.14354
2021-09-09,5.49395
2021-09-10,5.58906
2021-09-11,4.48026
2021-09-12,5.16106
2021-09-13,8.41238
2021-09-14,11.1556
2021-09-15,9.48864
2021-09-16,13.89632
2021-09-17,40.80294
2021-09-18,7.84171
2021-09-19,5.52899
2021-09-20,5.17357
2021-09-21,11.38087
2021-09-22,8.75528
2021-09-23,6.75543
2021-09-24,6.32493
2021-09-25,4.90326
2021-09-26,5.62661
2021-09-27,6.18727
2021-09-28,6.00455
2021-09-29,6.41003
2021-09-30,6.52266
2021-10-01,7.56388
2021-10-02,6.16724
2021-10-03,5.91444
2021-10-04,7.42372
2021-10-05,7.52133
2021-10-06,7.03576
2021-10-07,7.18093
2021-10-08,8.05196
2021-10-09,6.94315
2021-10-10,7.09583
2021-10-11,8.66768
2021-10-12,7.35364
2021-10-13,7.11335
2021-10-14,7.02575
2021-10-15,7.65899
2021-10-16,6.83302
2021-10-17,6.37499
2021-10-18,7.2385
2021-10-19,7.04828
2021-10-20,6.8155
2021-10-21,7.60643
2021-10-22,7.49881
2021-10-23,6.10717
2021-10-24,6.9807
2021-10-25,8.30475
2021-10-26,7.47127
2021-10-27,7.34863
2021-10-28,7.45626
2021-10-29,7.30608
2021-10-30,5.91444
2021-10-31,6.94065
2021-11-01,8.39486
2021-11-02,7.75661
2021-11-03,7.46627
2021-11-04,7.64898
2021-11-05,7.81918
2021-11-06,6.62528
2021-11-07,7.94934
2021-11-08,20.73185
2021-11-09,8.04695
2021-11-10,7.41871
2021-11-11,7.55888
2021-11-12,11.43343
2021-11-13,6.81801
2021-11-14,9.57124
2021-11-15,8.71774
2021-11-16,7.82919
2021-11-17,7.21097
2021-11-18,7.16091
2021-11-19,7.75411
2021-11-20,9.63131
2021-11-21,7.70405
2021-11-22,8.38234
2021-11-23,6.92814
2021-11-24,6.5577
2021-11-25,6.82051
2021-11-26,7.22849
2021-11-27,6.34495
2021-11-28,6.8155
2021-11-29,7.05579
2021-11-30,9.29341
2021-12-01,6.44006
2021-12-02,6.29739
2021-12-03,6.46509
2021-12-04,5.38132
2021-12-05,5.71421
2021-12-06,6.72039
2021-12-07,5.92195
2021-12-08,5.78679
2021-12-09,5.8744
2021-12-10,5.7893
2021-12-11,5.10349
2021-12-12,5.62661
2021-12-13,5.82934
2021-12-14,5.51648
2021-12-15,5.48644
2021-12-16,5.67917
2021-12-17,7.56138
2021-12-18,7.05328
2021-12-19,6.22731
2021-12-20,6.05211
2021-12-21,5.60909
2021-12-22,5.38632
2021-12-23,5.69669
2021-12-24,5.58406
2021-12-25,6.64781
2021-12-26,15.18534
2021-12-27,8.23217
2021-12-28,6.03709
2021-12-29,5.89943
2021-12-30,6.28238
2021-12-31,6.05461
2022-01-01,5.16857
2022-01-02,6.72289
2022-01-03,6.91061
2022-01-04,6.42004
2022-01-05,7.10584
2022-01-06,6.45508
2022-01-07,6.70037
2022-01-08,6.51765
2022-01-09,7.03826
2022-01-10,7.88676
2022-01-11,8.52501
2022-01-12,7.68152
2022-01-13,7.69904
2022-01-14,7.74409
2022-01-15,6.39501
2022-01-16,6.96568
2022-01-17,7.91429
2022-01-18,7.16341
2022-01-19,8.515
2022-01-20,7.27604
2022-01-21,6.92814
2022-01-22,6.7279
2022-01-23,7.11836
2022-01-24,7.70154
2022-01-25,6.67033
2022-01-26,6.59024
2022-01-27,6.37499
2022-01-28,7.16842
2022-01-29,6.88559
2022-01-30,6.60526
2022-01-31,6.05962
2022-02-01,11.02295
2022-02-02,9.26588
2022-02-03,7.02825
2022-02-04,7.10835
2022-02-05,6.43255
2022-02-06,6.60776
2022-02-07,6.81801
2022-02-08,6.62278
2022-02-09,6.83803
2022-02-10,6.39251
2022-02-11,6.58774
2022-02-12,6.0471
2022-02-13,6.55019
2022-02-14,7.17342
2022-02-15,6.8105
2022-02-16,6.61277
2022-02-17,6.58273
2022-02-18,6.86806
2022-02-19,6.11718
2022-02-20,7.60643
2022-02-21,7.16091
2022-02-22,6.62027
2022-02-23,6.24984
2022-02-24,5.98953
2022-02-25,6.27237
2022-02-26,6.11718
2022-02-27,6.19728
2022-02-28,5.55402
2022-03-01,5.30373
2022-03-02,5.49395
2022-03-03,5.48894
2022-03-04,6.48261
2022-03-05,5.40384
2022-03-06,5.46642
2022-03-07,5.48644
2022-03-08,5.35128
2022-03-09,4.63044
2022-03-10,6.1322
2022-03-11,6.78046
2022-03-12,5.79931
2022-03-13,9.06565
2022-03-14,6.79798
2022-03-15,6.14221
2022-03-16,6.60526
2022-03-17,6.93314
2022-03-18,8.88544
2022-03-19,6.60776
2022-03-20,6.9006
2022-03-21,7.19595
2022-03-22,7.22599
2022-03-23,6.92313
2022-03-24,6.9006
2022-03-25,14.35937
2022-03-26,17.89352
2022-03-27,7.60894
2022-03-28,7.82919
2022-03-29,7.08332
2022-03-30,7.38868
2022-03-31,7.29607
2022-04-01,8.59009
2022-04-02,7.00573
2022-04-03,7.46627
2022-04-04,8.35231
2022-04-05,7.45375
2022-04-06,8.82536
2022-04-07,8.67269
2022-04-08,8.72274
2022-04-09,6.70788
2022-04-10,7.72657
2022-04-11,8.84289
2022-04-12,9.98923
2022-04-13,8.63014
2022-04-14,9.21332
2022-04-15,9.27589
2022-04-16,7.04077
2022-04-17,8.95301
2022-04-18,11.42342
2022-04-19,9.49365
2022-04-20,9.40354
2022-04-21,9.20331
2022-04-22,11.47598
2022-04-23,7.77163
2022-04-24,8.57507
2022-04-25,10.41974
2022-04-26,14.57712
2022-04-27,9.14074
2022-04-28,9.20831
2022-04-29,10.60746
2022-04-30,7.60894
2022-05-01,8.33979
2022-05-02,9.77148
2022-05-03,9.24085
2022-05-04,9.06815
2022-05-05,7.77413
2022-05-06,8.74527
2022-05-07,7.56889
2022-05-08,9.26588
2022-05-09,10.1319
2022-05-10,9.42357
2022-05-11,9.42857
2022-05-12,9.31094
2022-05-13,9.33346
2022-05-14,7.68653
2022-05-15,8.33479
2022-05-16,10.16944
2022-05-17,9.48614
2022-05-18,9.31844
2022-05-19,9.29341
2022-05-20,9.57124
2022-05-21,7.08332
2022-05-22,8.55755
2022-05-23,9.51868
2022-05-24,9.37601
2022-05-25,9.56373
2022-05-26,8.95051
2022-05-27,20.10612
2022-05-28,7.59892
2022-05-29,8.66768
2022-05-30,11.03046
2022-05-31,10.00926
2022-06-01,8.38735
2022-06-02,9.99924
2022-06-03,11.53855
2022-06-04,8.76529
2022-06-05,10.76514
2022-06-06,10.31712
2022-06-07,10.14191
2022-06-08,9.98172
2022-06-09,9.17828
2022-06-10,9.43859
2022-06-11,7.58391
2022-06-12,8.48997
2022-06-13,10.70257
2022-06-14,11.37836
2022-06-15,9.1983
2022-06-16,9.03811
2022-06-17,9.84156
2022-06-18,7.76412
2022-06-19,8.23467
2022-06-20,10.45979
2022-06-21,9.85908
2022-06-22,10.29709
2022-06-23,13.17297
2022-06-24,13.90133
2022-06-25,7.95684
2022-06-26,9.06565
2022-06-27,42.57252
2022-06-28,69.65684
2022-06-29,100.0
2022-06-30,30.18797
2022-07-01,12.6874
2022-07-02,8.78782
2022-07-03,9.48114
2022-07-04,10.69506
2022-07-05,10.15192
2022-07-06,9.58125
2022-07-07,9.91414
2022-07-08,9.89913
2022-07-09,7.22599
2022-07-10,8.64265
2022-07-11,11.34583
2022-07-12,9.12321
2022-07-13,10.1319
2022-07-14,8.7678
2022-07-15,9.00057
2022-07-16,7.19845
2022-07-17,8.75779
2022-07-18,20.56916
2022-07-19,9.83655
2022-07-20,9.20081
2022-07-21,9.88661
2022-07-22,8.71524
2022-07-23,8.45994
2022-07-24,9.89162
2022-07-25,10.11188
2022-07-26,9.86909
2022-07-27,9.7039
2022-07-28,9.789
2022-07-29,9.50366
2022-07-30,12.21935
2022-07-31,16.78472
2022-08-01,16.67709
2022-08-02,28.98655
2022-08-03,11.25572
2022-08-04,9.77648
2022-08-05,10.20449
2022-08-06,8.6877
2022-08-07,8.92799
2022-08-08,12.25189
2022-08-09,12.0917
2022-08-10,10.50984
2022-08-11,10.00175
2022-08-12,9.94919
2022-08-13,9.97672
2022-08-14,8.087
2022-08-15,10.4723
2022-08-16,13.7912
2022-08-17,10.24704
2022-08-18,9.18078
2022-08-19,9.20831
2022-08-20,8.29724
2022-08-21,7.97687
2022-08-22,9.41606
2022-08-23,8.76029
2022-08-24,9.66635
2022-08-25,8.37233
2022-08-26,8.06948
2022-08-27,6.92313
2022-08-28,8.07699
2022-08-29,8.64265
2022-08-30,8.45493
2022-08-31,10.08935
2022-09-01,9.49115
2022-09-02,16.77721
2022-09-03,13.32065
2022-09-04,16.81726
2022-09-05,18.69196
2022-09-06,12.75498
2022-09-07,8.19963
2022-09-08,8.20964
2022-09-09,7.39368
2022-09-10,6.94065
2022-09-11,7.54136
2022-09-12,8.65266
2022-09-13,10.70507
2022-09-14,10.91282
2022-09-15,10.0443
2022-09-16,9.57374
2022-09-17,8.05446
2022-09-18,23.80797
2022-09-19,29.03912
2022-09-20,10.49483
2022-09-21,9.09068
2022-09-22,9.07566
2022-09-23,10.23702
2022-09-24,7.67151
2022-09-25,8.61261
2022-09-26,10.77766
2022-09-27,10.49733
2022-09-28,10.05431
2022-09-29,9.80652
2022-09-30,10.59244
2022-10-01,9.65634
2022-10-02,9.4536
2022-10-03,11.72878
2022-10-04,13.50586
2022-10-05,10.75764
2022-10-06,11.07301
2022-10-07,11.01544
2022-10-08,9.08066
2022-10-09,9.10319
2022-10-10,10.74262
2022-10-11,11.90398
2022-10-12,10.60996
2022-10-13,10.56741
2022-10-14,10.69006
2022-10-15,9.71891
2022-10-16,10.69756
2022-10-17,12.24939
2022-10-18,10.90281
2022-10-19,10.50984
2022-10-20,10.25705
2022-10-21,10.40472
2022-10-22,8.27221
2022-10-23,9.65384
2022-10-24,11.47097
2022-10-25,11.63617
2022-10-26,10.15943
2022-10-27,10.09936
2022-10-28,10.53738
2022-10-29,8.3423
2022-10-30,8.38985
2022-10-31,10.24203
2022-11-01,10.25204
2022-11-02,10.47981
2022-11-03,10.53988
2022-11-04,10.03929
2022-11-05,8.57006
2022-11-06,9.24836
2022-11-07,12.02162
2022-11-08,10.58744
2022-11-09,10.80269
2022-11-10,10.22701
2022-11-11,10.17195
2022-11-12,9.50616
2022-11-13,10.02427
2022-11-14,11.4059
2022-11-15,10.05431
2022-11-16,11.34583
2022-11-17,10.82772
2022-11-18,10.47731
2022-11-19,8.54253
2022-11-20,10.18696
2022-11-21,11.01544
2022-11-22,11.76382
2022-11-23,11.04297
2022-11-24,9.37351
2022-11-25,9.58125
2022-11-26,8.31727
2022-11-27,9.41105
2022-11-28,11.00543
2022-11-29,11.55607
2022-11-30,10.84274
2022-12-01,10.51485
2022-12-02,9.34848
2022-12-03,8.31977
2022-12-04,9.64383
2022-12-05,11.25572
2022-12-06,10.73511
2022-12-07,10.71759
2022-12-08,10.67754
2022-12-09,10.41974
2022-12-10,8.79283
2022-12-11,10.08434
2022-12-12,11.9215
2022-12-13,11.29076
2022-12-14,11.8364
2022-12-15,12.24689
2022-12-16,11.21818
2022-12-17,14.25174
2022-12-18,27.90779
2022-12-19,14.08154
2022-12-20,11.67371
2022-12-21,16.96243
2022-12-22,22.33624
2022-12-23,25.14704
2022-12-24,21.91825
2022-12-25,10.94285
2022-12-26,13.99894
2022-12-27,12.46714
2022-12-28,12.55224
2022-12-29,11.81137
2022-12-30,10.36968
2022-12-31,9.67386
2023-01-01,12.53723
2023-01-02,15.46817
2023-01-03,12.81255
2023-01-04,12.71994
2023-01-05,12.6849
2023-01-06,12.23938
2023-01-07,11.28576
2023-01-08,12.4296
2023-01-09,15.06269
2023-01-10,13.23054
2023-01-11,13.7887
2023-01-12,14.85495
2023-01-13,35.90969
2023-01-14,14.03148
2023-01-15,14.49453
2023-01-16,14.28678
2023-01-17,13.27059
2023-01-18,12.75498
2023-01-19,12.86511
2023-01-20,14.61216
2023-01-21,13.29812
2023-01-22,12.87262
2023-01-23,16.89735
2023-01-24,39.41381
2023-01-25,26.85655
2023-01-26,19.93342
2023-01-27,23.62275
2023-01-28,17.90854
2023-01-29,13.16546
2023-01-30,14.70477
2023-01-31,13.57344
2023-02-01,14.51455
2023-02-02,13.9589
2023-02-03,12.87012
2023-02-04,12.06167
2023-02-05,12.23437
2023-02-06,15.68092
2023-02-07,14.22671
2023-02-08,13.76367
2023-02-09,13.42076
2023-02-10,13.88631
2023-02-11,11.77884
2023-02-12,12.95021
2023-02-13,14.88498
2023-02-14,13.76367
2023-02-15,13.94138
2023-02-16,13.04783
2023-02-17,12.48216
2023-02-18,12.07919
2023-02-19,11.82889
2023-02-20,14.02648
2023-02-21,12.6849
2023-02-22,12.49468
2023-02-23,11.9215
2023-02-24,10.68004
2023-02-25,9.794
2023-02-26,10.2195
2023-02-27,12.36452
2023-02-28,10.83523
2023-03-01,10.09936
2023-03-02,10.95036
2023-03-03,9.98423
2023-03-04,9.09819
2023-03-05,9.89913
2023-03-06,11.81388
2023-03-07,10.59244
2023-03-08,10.73261
2023-03-09,10.62748
2023-03-10,16.21405
2023-03-11,20.53162
2023-03-12,18.32653
2023-03-13,11.8339
2023-03-14,11.21067
2023-03-15,11.33331
2023-03-16,10.82271
2023-03-17,10.92283
2023-03-18,9.56624
2023-03-19,10.43726
2023-03-20,12.05916
2023-03-21,11.47097
2023-03-22,10.25454
2023-03-23,12.24438
2023-03-24,10.86026
2023-03-25,9.2809
2023-03-26,10.57993
2023-03-27,12.19683
2023-03-28,11.29577
2023-03-29,10.76514
2023-03-30,11.06299
2023-03-31,9.75145
2023-04-01,8.31977
2023-04-02,10.02427
2023-04-03,11.71126
2023-04-04,15.95875
2023-04-05,35.98978
2023-04-06,14.02898
2023-04-07,11.31829
2023-04-08,9.68387
2023-04-09,9.9617
2023-04-10,12.44712
2023-04-11,17.87099
2023-04-12,12.20434
2023-04-13,12.04415
2023-04-14,12.71243
2023-04-15,9.63131
2023-04-16,11.12056
2023-04-17,13.35318
2023-04-18,25.72773
2023-04-19,12.91267
2023-04-20,11.69624
2023-04-21,12.86511
2023-04-22,10.36467
2023-04-23,10.24954
2023-04-24,13.16797
2023-04-25,12.75498
2023-04-26,11.52604
2023-04-27,11.86143
2023-04-28,11.92651
2023-04-29,32.8561
2023-04-30,9.8791
2023-05-01,11.74129
2023-05-02,12.26941
2023-05-03,13.94138
2023-05-04,32.30295
2023-05-05,61.22443
2023-05-06,33.78219
2023-05-07,15.67341
2023-05-08,12.80754
2023-05-09,11.68873
2023-05-10,11.79886
2023-05-11,12.06667
2023-05-12,11.78885
2023-05-13,11.12807
2023-05-14,17.38542
2023-05-15,13.43078
2023-05-16,12.52972
2023-05-17,11.98908
2023-05-18,14.38189
2023-05-19,12.10922
2023-05-20,9.52619
2023-05-21,10.22701
2023-05-22,13.58095
2023-05-23,12.38204
2023-05-24,13.98393
2023-05-25,12.37954
2023-05-26,12.67739
2023-05-27,10.52486
2023-05-28,13.71611
2023-05-29,17.64072
