date,다우선물
2021-02-02,3.66332
2021-02-03,3.49098
2021-02-04,3.31863
2021-02-05,2.18036
2021-02-06,0.52505
2021-02-07,0.14428
2021-02-08,1.73547
2021-02-09,1.7515
2021-02-10,1.29859
2021-02-11,1.002
2021-02-12,0.93386
2021-02-13,0.42885
2021-02-14,0.25651
2021-02-15,1.31062
2021-02-16,1.69939
2021-02-17,1.88777
2021-02-18,2.90581
2021-02-19,1.93587
2021-02-20,0.29659
2021-02-21,0.12825
2021-02-22,3.59118
2021-02-23,5.59519
2021-02-24,6.0
2021-02-25,4.72945
2021-02-26,7.55511
2021-02-27,1.13827
2021-02-28,0.46893
2021-03-01,5.59118
2021-03-02,8.26452
2021-03-03,6.98196
2021-03-04,9.31462
2021-03-05,9.18637
2021-03-06,1.46292
2021-03-07,0.54509
2021-03-08,12.32064
2021-03-09,10.84569
2021-03-10,9.72745
2021-03-11,7.79559
2021-03-12,9.67935
2021-03-13,1.41883
2021-03-14,0.60521
2021-03-15,8.93787
2021-03-16,7.58316
2021-03-17,9.53106
2021-03-18,10.39278
2021-03-19,9.79158
2021-03-20,1.54709
2021-03-21,0.67735
2021-03-22,11.2505
2021-03-23,11.80761
2021-03-24,12.74148
2021-03-25,12.88977
2021-03-26,9.09819
2021-03-27,1.13827
2021-03-28,0.5531
2021-03-29,12.37274
2021-03-30,9.4549
2021-03-31,10.16432
2021-04-01,8.81763
2021-04-02,6.39679
2021-04-03,1.15831
2021-04-04,0.49298
2021-04-05,8.22444
2021-04-06,9.43486
2021-04-07,7.46292
2021-04-08,6.56513
2021-04-09,5.47094
2021-04-10,0.65731
2021-04-11,0.24048
2021-04-12,6.2044
2021-04-13,6.63727
2021-04-14,5.75951
2021-04-15,5.79158
2021-04-16,4.69739
2021-04-17,0.65731
2021-04-18,0.31663
2021-04-19,5.53106
2021-04-20,6.54909
2021-04-21,11.03406
2021-04-22,7.61122
2021-04-23,6.14028
2021-04-24,0.61322
2021-04-25,0.26052
2021-04-26,6.13226
2021-04-27,5.71943
2021-04-28,7.43486
2021-04-29,6.78156
2021-04-30,5.46693
2021-05-01,0.68537
2021-05-02,0.29659
2021-05-03,5.87975
2021-05-04,5.67935
2021-05-05,6.91382
2021-05-06,7.8036
2021-05-07,5.93186
2021-05-08,0.80961
2021-05-09,0.48897
2021-05-10,7.91983
2021-05-11,14.79358
2021-05-12,20.89378
2021-05-13,33.12224
2021-05-14,13.33066
2021-05-15,1.33867
2021-05-16,0.61723
2021-05-17,16.68537
2021-05-18,9.59919
2021-05-19,15.54308
2021-05-20,18.14428
2021-05-21,10.67735
2021-05-22,1.45891
2021-05-23,0.73747
2021-05-24,11.97194
2021-05-25,10.02004
2021-05-26,10.94188
2021-05-27,12.14028
2021-05-28,8.48897
2021-05-29,1.01803
2021-05-30,0.59318
2021-05-31,7.94789
2021-06-01,11.47895
2021-06-02,9.95591
2021-06-03,12.64929
2021-06-04,11.03807
2021-06-05,1.13426
2021-06-06,0.501
2021-06-07,10.67334
2021-06-08,10.82164
2021-06-09,11.35871
2021-06-10,11.11422
2021-06-11,7.55511
2021-06-12,0.95791
2021-06-13,0.46092
2021-06-14,8.07214
2021-06-15,9.4509
2021-06-16,10.09619
2021-06-17,12.70541
2021-06-18,9.5511
2021-06-19,2.02004
2021-06-20,0.90981
2021-06-21,21.29458
2021-06-22,16.13627
2021-06-23,12.45691
2021-06-24,11.2505
2021-06-25,9.82364
2021-06-26,1.29058
2021-06-27,0.67334
2021-06-28,10.97394
2021-06-29,12.44488
2021-06-30,12.42084
2021-07-01,10.74949
2021-07-02,8.26452
2021-07-03,1.11022
2021-07-04,0.41282
2021-07-05,8.54108
2021-07-06,10.37274
2021-07-07,11.87975
2021-07-08,24.6012
2021-07-09,19.99599
2021-07-10,2.05611
2021-07-11,0.68537
2021-07-12,17.23446
2021-07-13,14.93386
2021-07-14,15.76753
2021-07-15,15.83567
2021-07-16,12.54509
2021-07-17,1.82765
2021-07-18,0.92184
2021-07-19,30.7014
2021-07-20,33.54308
2021-07-21,24.51703
2021-07-22,18.11623
2021-07-23,12.99799
2021-07-24,1.56713
2021-07-25,0.7014
2021-07-26,20.76953
2021-07-27,19.16232
2021-07-28,21.51503
2021-07-29,15.73547
2021-07-30,19.47895
2021-07-31,2.27655
2021-08-01,1.01002
2021-08-02,15.10621
2021-08-03,16.004
2021-08-04,16.84969
2021-08-05,16.13226
2021-08-06,11.97995
2021-08-07,1.48697
2021-08-08,0.76553
2021-08-09,14.61723
2021-08-10,15.67535
2021-08-11,15.56713
2021-08-12,14.27254
2021-08-13,12.50501
2021-08-14,1.49899
2021-08-15,0.71342
2021-08-16,14.04008
2021-08-17,21.02204
2021-08-18,18.39278
2021-08-19,37.96392
2021-08-20,27.32665
2021-08-21,2.51703
2021-08-22,0.88977
2021-08-23,18.36873
2021-08-24,19.64328
2021-08-25,19.1022
2021-08-26,19.2505
2021-08-27,16.22845
2021-08-28,1.86773
2021-08-29,0.75751
2021-08-30,14.92585
2021-08-31,17.6032
2021-09-01,16.2044
2021-09-02,16.88176
2021-09-03,12.44889
2021-09-04,1.4028
2021-09-05,0.60921
2021-09-06,13.0541
2021-09-07,15.91182
2021-09-08,20.86573
2021-09-09,21.57915
2021-09-10,14.82164
2021-09-11,2.11623
2021-09-12,0.82565
2021-09-13,19.23046
2021-09-14,18.25651
2021-09-15,17.88777
2021-09-16,17.76753
2021-09-17,11.002
2021-09-18,1.79559
2021-09-19,0.60521
2021-09-20,19.11022
2021-09-21,30.72144
2021-09-22,33.22244
2021-09-23,26.78957
2021-09-24,22.56513
2021-09-25,2.69338
2021-09-26,1.03807
2021-09-27,20.12424
2021-09-28,34.33667
2021-09-29,42.58116
2021-09-30,28.63326
2021-10-01,37.42685
2021-10-02,4.06813
2021-10-03,1.70741
2021-10-04,41.53507
2021-10-05,54.44088
2021-10-06,66.67334
2021-10-07,39.34268
2021-10-08,30.32064
2021-10-09,3.51102
2021-10-10,1.72745
2021-10-11,32.44488
2021-10-12,43.67134
2021-10-13,32.90581
2021-10-14,26.72945
2021-10-15,21.65931
2021-10-16,2.79358
2021-10-17,1.33066
2021-10-18,28.87775
2021-10-19,23.56713
2021-10-20,24.48897
2021-10-21,25.57515
2021-10-22,19.49899
2021-10-23,2.55711
2021-10-24,1.03807
2021-10-25,20.92184
2021-10-26,16.91783
2021-10-27,21.83567
2021-10-28,20.41282
2021-10-29,21.17434
2021-10-30,2.3527
2021-10-31,0.92585
2021-11-01,15.8036
2021-11-02,20.23246
2021-11-03,20.88577
2021-11-04,18.34468
2021-11-05,14.96192
2021-11-06,1.85571
2021-11-07,0.74949
2021-11-08,17.93987
2021-11-09,16.96192
2021-11-10,24.14428
2021-11-11,23.39078
2021-11-12,14.78557
2021-11-13,1.74348
2021-11-14,0.68136
2021-11-15,15.1022
2021-11-16,18.06012
2021-11-17,16.501
2021-11-18,17.37875
2021-11-19,15.13827
2021-11-20,2.24048
2021-11-21,0.63727
2021-11-22,14.44088
2021-11-23,21.34268
2021-11-24,19.31462
2021-11-25,15.9038
2021-11-26,50.88176
2021-11-27,7.13026
2021-11-28,3.18236
2021-11-29,50.47294
2021-11-30,75.62324
2021-12-01,45.79959
2021-12-02,45.79158
2021-12-03,32.12424
2021-12-04,5.44689
2021-12-05,2.16833
2021-12-06,42.53707
2021-12-07,34.91382
2021-12-08,35.25851
2021-12-09,31.09418
2021-12-10,26.9539
2021-12-11,3.4549
2021-12-12,1.01002
2021-12-13,26.32064
2021-12-14,38.32865
2021-12-15,34.37274
2021-12-16,27.19839
2021-12-17,28.46492
2021-12-18,4.41683
2021-12-19,1.35871
2021-12-20,56.44088
2021-12-21,40.51302
2021-12-22,36.88577
2021-12-23,27.00601
2021-12-24,11.51903
2021-12-25,1.68336
2021-12-26,0.94589
2021-12-27,21.29058
2021-12-28,21.19038
2021-12-29,21.74749
2021-12-30,15.28657
2021-12-31,8.25651
2022-01-01,1.84368
2022-01-02,0.86573
2022-01-03,17.9519
2022-01-04,19.91983
2022-01-05,28.26853
2022-01-06,48.85771
2022-01-07,28.4529
2022-01-08,3.88376
2022-01-09,1.2024
2022-01-10,41.34268
2022-01-11,37.41082
2022-01-12,29.79559
2022-01-13,27.51102
2022-01-14,30.42885
2022-01-15,4.04408
2022-01-16,0.97394
2022-01-17,28.03607
2022-01-18,49.58717
2022-01-19,54.26452
2022-01-20,37.64328
2022-01-21,50.73346
2022-01-22,7.07414
2022-01-23,2.39679
2022-01-24,89.85971
2022-01-25,93.37875
2022-01-26,76.04408
2022-01-27,91.41883
2022-01-28,50.72545
2022-01-29,6.88577
2022-01-30,1.8517
2022-01-31,26.65731
2022-02-01,28.28056
2022-02-02,34.87374
2022-02-03,60.66132
2022-02-04,46.58917
2022-02-05,7.20641
2022-02-06,2.48897
2022-02-07,45.56713
2022-02-08,42.80961
2022-02-09,33.74348
2022-02-10,42.34068
2022-02-11,43.84769
2022-02-12,7.36673
2022-02-13,2.87374
2022-02-14,81.24248
2022-02-15,75.42685
2022-02-16,62.24048
2022-02-17,68.45691
2022-02-18,52.98196
2022-02-19,7.39879
2022-02-20,2.60921
2022-02-21,47.93987
2022-02-22,86.16032
2022-02-23,60.98597
2022-02-24,100.0
2022-02-25,68.48496
2022-02-26,8.44889
2022-02-27,3.2505
2022-02-28,57.73547
2022-03-01,45.3507
2022-03-02,58.22044
2022-03-03,45.98396
2022-03-04,52.89779
2022-03-05,7.22244
2022-03-06,2.57715
2022-03-07,66.08817
2022-03-08,65.97595
2022-03-09,43.67535
2022-03-10,52.85771
2022-03-11,48.54509
2022-03-12,7.8036
2022-03-13,2.88577
2022-03-14,62.81362
2022-03-15,60.88577
2022-03-16,55.81162
2022-03-17,54.74949
2022-03-18,40.91382
2022-03-19,5.4549
2022-03-20,1.97595
2022-03-21,44.94589
2022-03-22,41.42685
2022-03-23,39.32264
2022-03-24,41.24248
2022-03-25,29.03807
2022-03-26,3.98797
2022-03-27,1.60721
2022-03-28,35.31462
2022-03-29,33.18236
2022-03-30,33.37074
2022-03-31,32.04809
2022-04-01,30.54108
2022-04-02,4.45691
2022-04-03,1.39879
2022-04-04,28.33266
2022-04-05,28.8537
2022-04-06,40.86172
2022-04-07,51.67935
2022-04-08,32.30861
2022-04-09,4.52905
2022-04-10,1.53507
2022-04-11,40.68537
2022-04-12,52.04408
2022-04-13,40.55711
2022-04-14,34.05611
2022-04-15,17.50701
2022-04-16,2.18036
2022-04-17,1.16633
2022-04-18,35.85571
2022-04-19,33.07014
2022-04-20,33.5511
2022-04-21,28.53306
2022-04-22,29.89178
2022-04-23,5.55911
2022-04-24,1.98797
2022-04-25,62.04408
2022-04-26,43.09819
2022-04-27,66.02004
2022-04-28,46.53306
2022-04-29,38.24048
2022-04-30,5.95991
2022-05-01,2.18837
2022-05-02,49.58717
2022-05-03,43.97595
2022-05-04,33.01803
2022-05-05,31.03807
2022-05-06,57.58717
2022-05-07,6.66132
2022-05-08,2.22444
2022-05-09,71.57114
2022-05-10,72.72144
2022-05-11,67.09018
2022-05-12,80.37274
2022-05-13,43.36673
2022-05-14,5.43887
2022-05-15,1.87575
2022-05-16,54.61723
2022-05-17,42.54509
2022-05-18,46.96192
2022-05-19,77.23847
2022-05-20,37.27054
2022-05-21,6.51302
2022-05-22,1.86773
2022-05-23,41.73947
2022-05-24,56.42084
2022-05-25,50.52505
2022-05-26,48.13627
2022-05-27,36.14829
2022-05-28,4.22044
2022-05-29,1.30661
2022-05-30,33.49498
2022-05-31,39.84368
2022-06-01,29.71142
2022-06-02,43.72344
2022-06-03,32.28056
2022-06-04,4.76553
2022-06-05,1.95991
2022-06-06,29.86773
2022-06-07,45.49899
2022-06-08,39.43887
2022-06-09,40.69338
2022-06-10,45.49098
2022-06-11,5.97595
2022-06-12,2.45691
2022-06-13,83.97995
2022-06-14,95.03006
2022-06-15,82.14428
2022-06-16,97.03406
2022-06-17,74.32865
2022-06-18,7.71943
2022-06-19,2.84569
2022-06-20,68.8537
2022-06-21,60.02805
2022-06-22,76.69338
2022-06-23,80.26853
2022-06-24,46.88577
2022-06-25,6.004
2022-06-26,2.44889
2022-06-27,58.76152
2022-06-28,54.69338
2022-06-29,66.14428
2022-06-30,68.96192
2022-07-01,62.33266
2022-07-02,6.41282
2022-07-03,2.14428
2022-07-04,52.37675
2022-07-05,66.7014
2022-07-06,67.66733
2022-07-07,50.04408
2022-07-08,48.63727
2022-07-09,5.97995
2022-07-10,2.15631
2022-07-11,47.59919
2022-07-12,59.07014
2022-07-13,64.39679
2022-07-14,65.08216
2022-07-15,46.73346
2022-07-16,5.67134
2022-07-17,1.83567
2022-07-18,41.86372
2022-07-19,47.17034
2022-07-20,48.32464
2022-07-21,48.01202
2022-07-22,40.44488
2022-07-23,4.90981
2022-07-24,1.57114
2022-07-25,41.68737
2022-07-26,41.2505
2022-07-27,41.4028
2022-07-28,40.90581
2022-07-29,32.14428
2022-07-30,4.38877
2022-07-31,1.56713
2022-08-01,36.18837
2022-08-02,40.57715
2022-08-03,37.95991
2022-08-04,34.88577
2022-08-05,30.96192
2022-08-06,4.48897
2022-08-07,1.38276
2022-08-08,32.20841
2022-08-09,35.01402
2022-08-10,43.11823
2022-08-11,35.47094
2022-08-12,28.08016
2022-08-13,3.72745
2022-08-14,1.31863
2022-08-15,25.39879
2022-08-16,34.50501
2022-08-17,39.13426
2022-08-18,38.61723
2022-08-19,33.99198
2022-08-20,4.1042
2022-08-21,1.57515
2022-08-22,46.32464
2022-08-23,57.73547
2022-08-24,46.34869
2022-08-25,37.72745
2022-08-26,36.73346
2022-08-27,6.82965
2022-08-28,2.08817
2022-08-29,68.42084
2022-08-30,47.97194
2022-08-31,51.16232
2022-09-01,60.88977
2022-09-02,52.51703
2022-09-03,5.84769
2022-09-04,1.6513
2022-09-05,48.68537
2022-09-06,48.32464
2022-09-07,57.89979
2022-09-08,35.4549
2022-09-09,18.01202
2022-09-10,4.23246
2022-09-11,1.97995
2022-09-12,30.3046
2022-09-13,53.99599
2022-09-14,68.92985
2022-09-15,50.94989
2022-09-16,46.7014
2022-09-17,6.14028
2022-09-18,1.89579
2022-09-19,57.43086
2022-09-20,50.14028
2022-09-21,61.94789
2022-09-22,66.42484
2022-09-23,61.23847
2022-09-24,6.36072
2022-09-25,2.28056
2022-09-26,94.2004
2022-09-27,78.42484
2022-09-28,99.73947
2022-09-29,89.21042
2022-09-30,66.22845
2022-10-01,7.15831
2022-10-02,2.47294
2022-10-03,70.48496
2022-10-04,63.51903
2022-10-05,71.27454
2022-10-06,62.46492
2022-10-07,53.97194
2022-10-08,6.34869
2022-10-09,2.9539
2022-10-10,65.3507
2022-10-11,82.80561
2022-10-12,67.81563
2022-10-13,90.78156
2022-10-14,64.61723
2022-10-15,7.59118
2022-10-16,2.59318
2022-10-17,59.56713
2022-10-18,59.12625
2022-10-19,66.6012
2022-10-20,63.39078
2022-10-21,53.17835
2022-10-22,5.95991
2022-10-23,1.73547
2022-10-24,59.59118
2022-10-25,51.17434
2022-10-26,57.72745
2022-10-27,52.59719
2022-10-28,47.71543
2022-10-29,5.17835
2022-10-30,1.53507
2022-10-31,47.26653
2022-11-01,43.73146
2022-11-02,48.96593
2022-11-03,56.86973
2022-11-04,42.64529
2022-11-05,5.09418
2022-11-06,1.6032
2022-11-07,49.21042
2022-11-08,45.80761
2022-11-09,51.19839
2022-11-10,57.23847
2022-11-11,46.42484
2022-11-12,6.42484
2022-11-13,1.91983
2022-11-14,47.24649
2022-11-15,48.50901
2022-11-16,49.62324
2022-11-17,50.73346
2022-11-18,41.84368
2022-11-19,5.24649
2022-11-20,1.4549
2022-11-21,43.88376
2022-11-22,42.69338
2022-11-23,36.07615
2022-11-24,29.87975
2022-11-25,25.89178
2022-11-26,4.21643
2022-11-27,1.38677
2022-11-28,34.50901
2022-11-29,33.89178
2022-11-30,32.17635
2022-12-01,35.23446
2022-12-02,33.68336
2022-12-03,4.91382
2022-12-04,1.13426
2022-12-05,30.81362
2022-12-06,37.81963
2022-12-07,41.30661
2022-12-08,38.64529
2022-12-09,28.42885
2022-12-10,4.59318
2022-12-11,1.18236
2022-12-12,33.41082
2022-12-13,42.66933
2022-12-14,37.08216
2022-12-15,45.41082
2022-12-16,40.29659
2022-12-17,5.10621
2022-12-18,1.38276
2022-12-19,33.69939
2022-12-20,50.67334
2022-12-21,43.07414
2022-12-22,37.61923
2022-12-23,40.45691
2022-12-24,5.08216
2022-12-25,1.20641
2022-12-26,14.9539
2022-12-27,30.20841
2022-12-28,34.00801
2022-12-29,29.31062
2022-12-30,18.1042
2022-12-31,3.51102
2023-01-01,1.29859
2023-01-02,16.31663
2023-01-03,41.11823
2023-01-04,36.8537
2023-01-05,37.46292
2023-01-06,30.74549
2023-01-07,4.55711
2023-01-08,1.11022
2023-01-09,31.92384
2023-01-10,36.14028
2023-01-11,33.3507
2023-01-12,39.67935
2023-01-13,31.43486
2023-01-14,4.33667
2023-01-15,1.02605
2023-01-16,25.48296
2023-01-17,33.80761
2023-01-18,34.21643
2023-01-19,38.61322
2023-01-20,21.19839
2023-01-21,3.09418
2023-01-22,1.06212
2023-01-23,9.47895
2023-01-24,12.1523
2023-01-25,16.91783
2023-01-26,13.002
2023-01-27,9.44288
2023-01-28,1.38276
2023-01-29,0.66533
2023-01-30,13.002
2023-01-31,12.34068
2023-02-01,10.50901
2023-02-02,11.18637
2023-02-03,10.1002
2023-02-04,1.26653
2023-02-05,0.49699
2023-02-06,12.06412
2023-02-07,10.1042
2023-02-08,8.7535
2023-02-09,10.26452
2023-02-10,9.32264
2023-02-11,1.19839
2023-02-12,0.49699
2023-02-13,11.00601
2023-02-14,14.52505
2023-02-15,17.29458
2023-02-16,15.74749
2023-02-17,15.39078
2023-02-18,1.97194
2023-02-19,0.57314
2023-02-20,13.43086
2023-02-21,20.22044
2023-02-22,26.92184
2023-02-23,19.45891
2023-02-24,17.12625
2023-02-25,2.25651
2023-02-26,0.63727
2023-02-27,20.52505
2023-02-28,15.27855
2023-03-01,15.27054
2023-03-02,23.31062
2023-03-03,14.63727
2023-03-04,1.89178
2023-03-05,0.57715
2023-03-06,17.02605
2023-03-07,16.52505
2023-03-08,23.4509
2023-03-09,21.59919
2023-03-10,26.61322
2023-03-11,3.27054
2023-03-12,1.43086
2023-03-13,45.44288
2023-03-14,45.63927
2023-03-15,47.503
2023-03-16,40.12825
2023-03-17,26.1002
2023-03-18,3.23446
2023-03-19,1.16232
2023-03-20,44.31262
2023-03-21,30.76553
2023-03-22,29.41883
2023-03-23,34.22044
2023-03-24,28.1523
2023-03-25,3.21042
2023-03-26,0.93386
2023-03-27,27.93186
2023-03-28,29.44689
2023-03-29,25.08617
2023-03-30,23.81963
2023-03-31,19.4028
2023-04-01,2.28056
2023-04-02,0.72545
2023-04-03,25.55511
2023-04-04,24.12825
2023-04-05,22.86172
2023-04-06,27.29859
2023-04-07,16.06412
2023-04-08,2.88977
2023-04-09,0.93787
2023-04-10,20.68537
2023-04-11,19.70741
2023-04-12,23.16232
2023-04-13,20.96993
2023-04-14,17.09819
2023-04-15,2.06412
2023-04-16,0.64929
2023-04-17,18.92985
2023-04-18,20.36873
2023-04-19,21.39879
2023-04-20,23.92384
2023-04-21,20.90981
2023-04-22,2.33266
2023-04-23,0.64529
2023-04-24,22.43286
2023-04-25,23.02605
2023-04-26,26.74949
2023-04-27,21.14629
2023-04-28,15.12625
2023-04-29,1.94388
2023-04-30,0.63326
2023-05-01,12.78557
2023-05-02,17.503
2023-05-03,22.09218
2023-05-04,20.20841
2023-05-05,12.12424
2023-05-06,2.14028
2023-05-07,0.76553
2023-05-08,18.64929
2023-05-09,19.82765
2023-05-10,24.36072
2023-05-11,20.98997
2023-05-12,16.52905
2023-05-13,1.98797
2023-05-14,0.6533
2023-05-15,18.92585
2023-05-16,19.58717
2023-05-17,20.08016
2023-05-18,18.13627
2023-05-19,14.54509
2023-05-20,1.94388
2023-05-21,0.6533
2023-05-22,17.62324
2023-05-23,17.9519
2023-05-24,20.96593
2023-05-25,26.17234
2023-05-26,16.61322
2023-05-27,1.82364
2023-05-28,0.78557
2023-05-29,12.28456
