date,항셍선물
2021-09-28,15.27924
2021-09-29,21.9178
2021-09-30,14.43624
2021-10-01,7.79768
2021-10-02,1.15911
2021-10-03,0.94836
2021-10-04,14.96311
2021-10-05,22.23393
2021-10-06,16.33298
2021-10-07,17.80821
2021-10-08,18.12434
2021-10-09,2.95047
2021-10-10,1.58061
2021-10-11,16.01685
2021-10-12,19.81032
2021-10-13,10.74815
2021-10-14,5.16332
2021-10-15,12.85563
2021-10-16,2.8451
2021-10-17,1.26448
2021-10-18,12.22339
2021-10-19,17.28134
2021-10-20,16.2276
2021-10-21,15.48998
2021-10-22,6.32244
2021-10-23,2.10748
2021-10-24,0.73761
2021-10-25,14.54162
2021-10-26,10.11591
2021-10-27,16.12223
2021-10-28,13.90937
2021-10-29,10.74815
2021-10-30,2.10748
2021-10-31,1.15911
2021-11-01,10.11591
2021-11-02,20.54794
2021-11-03,19.9157
2021-11-04,21.39093
2021-11-05,18.01896
2021-11-06,5.6902
2021-11-07,2.73972
2021-11-08,18.86195
2021-11-09,18.01896
2021-11-10,20.44257
2021-11-11,18.75658
2021-11-12,21.18018
2021-11-13,4.8472
2021-11-15,16.96522
2021-11-16,19.59957
2021-11-17,16.75447
2021-11-18,20.65331
2021-11-19,16.96522
2021-11-20,3.58271
2021-11-21,1.26448
2021-11-22,19.4942
2021-11-23,19.81032
2021-11-24,19.81032
2021-11-25,15.70073
2021-11-26,22.55005
2021-11-27,5.79557
2021-11-28,1.47523
2021-11-29,28.55637
2021-11-30,29.29399
2021-12-01,23.18229
2021-12-02,21.81243
2021-12-03,16.54373
2021-12-04,6.84931
2021-12-05,1.68598
2021-12-06,25.81664
2021-12-07,28.451
2021-12-08,24.13066
2021-12-09,22.23393
2021-12-10,19.4942
2021-12-11,4.95258
2021-12-12,1.47523
2021-12-13,18.96733
2021-12-14,25.07903
2021-12-15,20.65331
2021-12-16,22.97154
2021-12-17,19.59957
2021-12-18,6.00632
2021-12-19,2.0021
2021-12-20,24.34141
2021-12-21,20.75869
2021-12-22,18.12434
2021-12-23,16.96522
2021-12-24,13.27713
2021-12-25,2.73972
2021-12-26,2.73972
2021-12-27,12.43414
2021-12-28,16.33298
2021-12-29,18.12434
2021-12-30,19.81032
2021-12-31,16.54373
2022-01-01,2.0021
2022-01-02,1.47523
2022-01-03,20.02107
2022-01-04,18.86195
2022-01-05,22.7608
2022-01-06,24.13066
2022-01-07,28.87249
2022-01-08,6.21707
2022-01-09,1.68598
2022-01-10,27.18651
2022-01-11,25.39515
2022-01-12,21.39093
2022-01-13,26.44889
2022-01-14,20.12644
2022-01-15,3.89884
2022-01-16,1.68598
2022-01-17,17.17597
2022-01-18,18.86195
2022-01-19,24.97365
2022-01-20,34.35194
2022-01-21,37.09167
2022-01-22,8.42992
2022-01-23,2.31822
2022-01-24,35.08956
2022-01-25,41.8335
2022-01-26,28.55637
2022-01-27,23.91991
2022-01-28,23.07692
2022-01-29,6.00632
2022-01-30,1.58061
2022-01-31,13.06638
2022-02-01,9.48366
2022-02-02,10.22128
2022-02-03,18.33508
2022-02-04,26.23814
2022-02-05,5.2687
2022-02-06,1.58061
2022-02-07,20.02107
2022-02-08,25.50052
2022-02-09,23.60379
2022-02-10,27.81875
2022-02-11,23.07692
2022-02-12,5.58482
2022-02-13,2.10748
2022-02-14,27.608
2022-02-15,24.86828
2022-02-16,25.1844
2022-02-17,26.65964
2022-02-18,27.81875
2022-02-19,7.16543
2022-02-20,1.89673
2022-02-21,24.86828
2022-02-22,38.35616
2022-02-23,24.23603
2022-02-24,31.50684
2022-02-25,26.87038
2022-02-26,5.6902
2022-02-27,3.05584
2022-02-28,22.86617
2022-03-01,25.6059
2022-03-02,27.92413
2022-03-03,20.75869
2022-03-04,25.50052
2022-03-05,5.37407
2022-03-06,1.89673
2022-03-07,36.77555
2022-03-08,27.50263
2022-03-09,27.08113
2022-03-10,26.55426
2022-03-11,29.18861
2022-03-12,7.48155
2022-03-13,2.52897
2022-03-14,38.88303
2022-03-15,59.64172
2022-03-16,66.38566
2022-03-17,79.76817
2022-03-18,42.6765
2022-03-19,8.5353
2022-03-20,3.16122
2022-03-21,50.47418
2022-03-22,44.78398
2022-03-23,43.41412
2022-03-24,46.99683
2022-03-25,47.41833
2022-03-26,7.90305
2022-03-27,4.53108
2022-03-28,41.41201
2022-03-29,37.30242
2022-03-30,40.25289
2022-03-31,35.30031
2022-04-01,39.30453
2022-04-02,7.90305
2022-04-03,3.89884
2022-04-04,42.04425
2022-04-05,26.23814
2022-04-06,40.56902
2022-04-07,39.19915
2022-04-08,37.93466
2022-04-09,6.42781
2022-04-10,0.94836
2022-04-11,55.11064
2022-04-12,45.1001
2022-04-13,36.35405
2022-04-14,32.45521
2022-04-15,13.90937
2022-04-16,2.52897
2022-04-17,1.68598
2022-04-18,15.06849
2022-04-19,30.8746
2022-04-20,18.22971
2022-04-21,26.76501
2022-04-22,32.77133
2022-04-23,6.84931
2022-04-24,2.95047
2022-04-25,29.50474
2022-04-26,31.82297
2022-04-27,31.82297
2022-04-28,26.23814
2022-04-29,38.88303
2022-04-30,9.90516
2022-05-01,2.31822
2022-05-02,18.01896
2022-05-03,28.87249
2022-05-04,21.60168
2022-05-05,21.9178
2022-05-06,30.24236
2022-05-07,4.10958
2022-05-08,2.21285
2022-05-09,18.01896
2022-05-10,24.23603
2022-05-11,32.24446
2022-05-12,33.19283
2022-05-13,25.92202
2022-05-14,4.63645
2022-05-15,2.21285
2022-05-16,25.6059
2022-05-17,30.34773
2022-05-18,26.23814
2022-05-19,30.66385
2022-05-20,25.81664
2022-05-21,4.8472
2022-05-22,1.58061
2022-05-23,27.92413
2022-05-24,31.50684
2022-05-25,23.70916
2022-05-26,28.34562
2022-05-27,28.0295
2022-05-28,5.05795
2022-05-29,1.15911
2022-05-30,24.7629
2022-05-31,22.12855
2022-06-01,20.96944
2022-06-02,23.18229
2022-06-03,14.96311
2022-06-04,2.31822
2022-06-05,1.58061
2022-06-06,25.6059
2022-06-07,24.44678
2022-06-08,26.34351
2022-06-09,39.19915
2022-06-10,24.97365
2022-06-11,4.42571
2022-06-12,2.95047
2022-06-13,39.19915
2022-06-14,34.66807
2022-06-15,30.34773
2022-06-16,40.14752
2022-06-17,29.18861
2022-06-18,3.89884
2022-06-19,2.63435
2022-06-20,27.608
2022-06-21,22.12855
2022-06-22,30.24236
2022-06-23,29.82086
2022-06-24,23.28767
2022-06-25,4.8472
2022-06-26,2.31822
2022-06-27,39.62065
2022-06-28,30.4531
2022-06-29,29.39936
2022-06-30,26.02739
2022-07-01,15.80611
2022-07-02,1.36986
2022-07-03,1.79135
2022-07-04,22.55005
2022-07-05,24.97365
2022-07-06,22.44467
2022-07-07,24.44678
2022-07-08,23.81454
2022-07-09,3.79346
2022-07-10,1.47523
2022-07-11,27.71338
2022-07-12,28.13487
2022-07-13,27.08113
2022-07-14,27.71338
2022-07-15,28.451
2022-07-16,4.00421
2022-07-17,2.21285
2022-07-18,27.39726
2022-07-19,24.65753
2022-07-20,32.66596
2022-07-21,31.08535
2022-07-22,24.86828
2022-07-23,3.47734
2022-07-24,1.15911
2022-07-25,22.97154
2022-07-26,22.23393
2022-07-27,27.608
2022-07-28,19.81032
2022-07-29,37.40779
2022-07-30,7.37618
2022-07-31,2.4236
2022-08-01,30.03161
2022-08-02,36.77555
2022-08-03,31.71759
2022-08-04,24.02528
2022-08-05,26.13277
2022-08-06,3.79346
2022-08-07,1.68598
2022-08-08,24.65753
2022-08-09,23.39304
2022-08-10,41.62276
2022-08-11,22.55005
2022-08-12,26.76501
2022-08-13,7.06006
2022-08-14,1.05374
2022-08-15,26.44889
2022-08-16,33.08746
2022-08-17,32.03371
2022-08-18,30.76923
2022-08-19,31.2961
2022-08-20,3.37197
2022-08-21,1.05374
2022-08-22,28.97787
2022-08-23,30.24236
2022-08-24,41.72813
2022-08-25,38.9884
2022-08-26,36.5648
2022-08-27,6.95468
2022-08-28,1.89673
2022-08-29,36.5648
2022-08-30,37.61854
2022-08-31,42.14963
2022-09-01,33.40358
2022-09-02,25.39515
2022-09-03,6.95468
2022-09-04,2.0021
2022-09-05,28.97787
2022-09-06,37.72391
2022-09-07,39.8314
2022-09-08,31.61222
2022-09-09,28.76712
2022-09-10,3.68809
2022-09-11,2.0021
2022-09-12,13.90937
2022-09-13,30.76923
2022-09-14,28.87249
2022-09-15,20.12644
2022-09-16,22.02318
2022-09-17,2.95047
2022-09-18,1.05374
2022-09-19,17.91359
2022-09-20,18.22971
2022-09-21,17.38672
2022-09-22,24.02528
2022-09-23,18.33508
2022-09-24,3.37197
2022-09-25,2.21285
2022-09-26,28.0295
2022-09-27,26.13277
2022-09-28,30.34773
2022-09-29,29.82086
2022-09-30,25.1844
2022-10-01,3.37197
2022-10-02,1.47523
2022-10-03,24.86828
2022-10-04,19.81032
2022-10-05,45.41622
2022-10-06,25.39515
2022-10-07,24.23603
2022-10-08,3.37197
2022-10-09,2.21285
2022-10-10,41.30663
2022-10-11,33.82507
2022-10-12,37.19704
2022-10-13,38.46153
2022-10-14,41.62276
2022-10-15,6.95468
2022-10-16,3.37197
2022-10-17,40.46364
2022-10-18,33.7197
2022-10-19,42.36037
2022-10-20,44.46786
2022-10-21,37.40779
2022-10-22,5.2687
2022-10-23,3.47734
2022-10-24,100.0
2022-10-25,80.18967
2022-10-26,66.38566
2022-10-27,58.16649
2022-10-28,51.00105
2022-10-29,6.74394
2022-10-30,1.68598
2022-10-31,45.62697
2022-11-01,55.32139
2022-11-02,48.3667
2022-11-03,53.10853
2022-11-04,68.80927
2022-11-05,12.64488
2022-11-06,3.68809
2022-11-07,71.97049
2022-11-08,56.4805
2022-11-09,39.62065
2022-11-10,45.5216
2022-11-11,59.43097
2022-11-12,11.80189
2022-11-13,2.21285
2022-11-14,49.84193
2022-11-15,59.53635
2022-11-16,49.42044
2022-11-17,42.255
2022-11-18,63.75131
2022-11-19,7.37618
2022-11-20,3.68809
2022-11-21,35.51106
2022-11-22,41.72813
2022-11-23,38.9884
2022-11-24,31.19072
2022-11-25,29.71548
2022-11-26,5.47945
2022-11-27,3.16122
2022-11-28,44.6786
2022-11-29,63.11907
2022-11-30,61.95995
2022-12-01,73.23498
2022-12-02,49.20969
2022-12-03,17.91359
2022-12-04,5.6902
2022-12-05,61.7492
2022-12-06,71.54899
2022-12-07,79.13593
2022-12-08,69.86301
2022-12-09,63.64594
2022-12-10,12.01264
2022-12-11,4.8472
2022-12-12,50.47418
2022-12-13,49.10432
2022-12-14,43.20337
2022-12-15,59.22023
2022-12-16,50.05268
2022-12-17,6.84931
2022-12-18,3.79346
2022-12-19,43.83561
2022-12-20,46.46996
2022-12-21,36.9863
2022-12-22,46.46996
2022-12-23,49.42044
2022-12-24,9.48366
2022-12-25,2.73972
2022-12-26,19.59957
2022-12-27,24.97365
2022-12-28,40.25289
2022-12-29,34.87881
2022-12-30,33.08746
2022-12-31,6.53319
2023-01-01,2.52897
2023-01-02,18.22971
2023-01-03,51.84404
2023-01-04,53.6354
2023-01-05,69.96838
2023-01-06,60.16859
2023-01-07,10.43203
2023-01-08,4.10958
2023-01-09,52.68703
2023-01-10,49.94731
2023-01-11,51.84404
2023-01-12,48.26132
2023-01-13,44.78398
2023-01-14,10.64278
2023-01-15,3.26659
2023-01-16,41.72813
2023-01-17,55.00526
2023-01-18,44.88935
2023-01-19,53.6354
2023-01-20,33.93045
2023-01-21,6.00632
2023-01-22,3.05584
2023-01-23,8.32455
2023-01-24,6.11169
2023-01-25,9.90516
2023-01-26,17.91359
2023-01-27,21.18018
2023-01-28,4.74183
2023-01-29,1.58061
2023-01-30,17.17597
2023-01-31,20.96944
2023-02-01,16.85985
2023-02-02,18.44046
2023-02-03,19.38883
2023-02-04,2.8451
2023-02-05,1.68598
2023-02-06,15.48998
2023-02-07,14.01475
2023-02-08,13.90937
2023-02-09,16.54373
2023-02-10,15.17386
2023-02-11,1.36986
2023-02-12,1.36986
2023-02-13,13.804
2023-02-14,19.9157
2023-02-15,22.23393
2023-02-16,27.50263
2023-02-17,18.96733
2023-02-18,3.47734
2023-02-19,2.31822
2023-02-20,21.70706
2023-02-21,23.91991
2023-02-22,25.71127
2023-02-23,23.39304
2023-02-24,19.4942
2023-02-25,3.89884
2023-02-26,2.95047
2023-02-27,21.18018
2023-02-28,17.91359
2023-03-01,26.44889
2023-03-02,20.02107
2023-03-03,24.02528
2023-03-04,4.53108
2023-03-05,3.26659
2023-03-06,23.18229
2023-03-07,27.81875
2023-03-08,29.71548
2023-03-09,29.82086
2023-03-10,29.71548
2023-03-11,7.6923
2023-03-12,1.79135
2023-03-13,30.24236
2023-03-14,26.02739
2023-03-15,30.03161
2023-03-16,22.55005
2023-03-17,29.82086
2023-03-18,4.32033
2023-03-19,2.10748
2023-03-20,33.19283
2023-03-21,28.55637
2023-03-22,24.44678
2023-03-23,35.08956
2023-03-24,31.82297
2023-03-25,4.32033
2023-03-26,1.58061
2023-03-27,30.24236
2023-03-28,34.87881
2023-03-29,31.50684
2023-03-30,27.50263
2023-03-31,18.12434
2023-04-01,3.89884
2023-04-02,1.79135
2023-04-03,23.60379
2023-04-04,21.28556
2023-04-05,16.96522
2023-04-06,22.65542
2023-04-07,11.16965
2023-04-08,1.89673
2023-04-09,2.4236
2023-04-10,10.01053
2023-04-11,22.86617
2023-04-12,30.13698
2023-04-13,25.50052
2023-04-14,17.59747
2023-04-15,3.16122
2023-04-16,1.47523
2023-04-17,24.65753
2023-04-18,23.28767
2023-04-19,18.54583
2023-04-20,22.7608
2023-04-21,18.12434
2023-04-22,4.42571
2023-04-23,1.26448
2023-04-24,17.59747
2023-04-25,25.6059
2023-04-26,24.97365
2023-04-27,18.96733
2023-04-28,20.96944
2023-04-29,4.21496
2023-04-30,2.4236
2023-05-01,9.37829
2023-05-02,19.9157
2023-05-03,16.6491
2023-05-04,17.0706
2023-05-05,12.85563
2023-05-06,4.10958
2023-05-07,1.58061
2023-05-08,18.44046
2023-05-09,21.39093
2023-05-10,24.23603
2023-05-11,26.23814
2023-05-12,20.54794
2023-05-13,5.16332
2023-05-14,1.15911
2023-05-15,22.55005
2023-05-16,24.13066
2023-05-17,25.50052
2023-05-18,26.44889
2023-05-19,20.65331
2023-05-20,4.10958
2023-05-21,1.68598
2023-05-22,23.07692
2023-05-23,21.49631
2023-05-24,30.13698
2023-05-25,27.50263
2023-05-26,16.75447
2023-05-27,1.89673
2023-05-28,1.26448
2023-05-29,25.50052
2023-05-30,25.39515
2023-05-31,35.40569
2023-06-01,31.2961
2023-06-02,31.82297
2023-06-03,5.6902
2023-06-04,1.36986
2023-06-05,29.18861
2023-06-06,26.87038
2023-06-07,26.02739
2023-06-08,23.39304
2023-06-09,20.02107
2023-06-10,3.47734
2023-06-11,2.31822
2023-06-12,17.91359
2023-06-13,16.85985
2023-06-14,22.12855
2023-06-15,28.87249
2023-06-16,28.0295
2023-06-17,6.32244
2023-06-18,3.05584
2023-06-19,36.67017
2023-06-20,41.62276
2023-06-21,29.71548
2023-06-22,15.17386
2023-06-23,23.07692
2023-06-24,4.10958
2023-06-25,1.26448
2023-06-26,19.81032
2023-06-27,30.97997
2023-06-28,24.02528
2023-06-29,24.23603
2023-06-30,18.96733
2023-07-01,3.58271
2023-07-02,2.10748
2023-07-03,23.49841
2023-07-04,22.65542
2023-07-05,23.07692
2023-07-06,29.82086
2023-07-07,30.34773
2023-07-08,8.95679
2023-07-09,3.47734
2023-07-10,31.61222
2023-07-11,29.50474
2023-07-12,27.81875
2023-07-13,29.61011
2023-07-14,25.6059
2023-07-15,5.37407
2023-07-16,1.79135
2023-07-17,21.49631
2023-07-18,28.66174
2023-07-19,29.61011
2023-07-20,28.0295
2023-07-21,23.28767
2023-07-22,4.63645
2023-07-23,2.73972
2023-07-24,28.451
2023-07-25,48.05057
2023-07-26,38.14541
2023-07-27,37.51317
2023-07-28,37.40779
2023-07-29,12.43414
2023-07-30,3.26659
2023-07-31,36.67017
2023-08-01,41.20126
2023-08-02,42.88724
2023-08-03,40.56902
2023-08-04,34.24657
2023-08-05,7.06006
2023-08-06,2.10748
2023-08-07,24.65753
2023-08-08,32.56059
2023-08-09,34.45732
2023-08-10,34.45732
2023-08-11,36.9863
2023-08-12,6.84931
2023-08-13,2.10748
2023-08-14,34.87881
2023-08-15,41.20126
2023-08-16,45.94309
2023-08-17,56.4805
2023-08-18,59.22023
2023-08-19,11.06427
2023-08-20,4.63645
2023-08-21,44.88935
2023-08-22,46.36459
2023-08-23,41.62276
2023-08-24,43.83561
2023-08-25,36.35405
2023-08-26,8.95679
2023-08-27,1.89673
2023-08-28,47.20758
2023-08-29,39.30453
2023-08-30,36.9863
2023-08-31,31.61222
2023-09-01,19.38883
2023-09-02,2.31822
2023-09-03,1.89673
2023-09-04,35.51106
2023-09-05,36.45943
2023-09-06,35.08956
2023-09-07,23.60379
2023-09-08,17.17597
2023-09-09,2.8451
2023-09-10,1.26448
2023-09-11,19.0727
2023-09-12,19.38883
2023-09-13,23.18229
2023-09-14,23.07692
2023-09-15,21.39093
2023-09-16,6.00632
2023-09-17,2.52897
2023-09-18,18.33508
2023-09-19,20.54794
2023-09-20,18.75658
2023-09-21,23.18229
2023-09-22,26.97576
2023-09-23,3.37197
2023-09-24,1.26448
2023-09-25,24.34141
2023-09-26,19.9157
2023-09-27,21.28556
2023-09-28,16.75447
2023-09-29,25.50052
2023-09-30,2.63435
2023-10-01,1.79135
2023-10-02,8.85142
2023-10-03,26.44889
2023-10-04,29.50474
2023-10-05,23.18229
2023-10-06,27.50263
2023-10-07,5.47945
2023-10-08,2.0021
2023-10-09,26.02739
2023-10-10,30.97997
2023-10-11,30.76923
2023-10-12,30.13698
2023-10-13,35.40569
2023-10-14,6.00632
2023-10-15,1.36986
2023-10-16,26.44889
2023-10-17,30.66385
2023-10-18,27.18651
2023-10-19,35.08956
2023-10-20,26.23814
2023-10-21,7.90305
2023-10-22,2.31822
2023-10-23,17.17597
2023-10-24,32.98208
2023-10-25,37.19704
2023-10-26,26.44889
2023-10-27,29.50474
2023-10-28,4.63645
2023-10-29,1.15911
2023-10-30,23.81454
2023-10-31,24.65753
2023-11-01,25.71127
2023-11-02,25.07903
2023-11-03,22.97154
2023-11-04,5.16332
2023-11-05,1.05374
2023-11-06,26.44889
2023-11-07,25.92202
2023-11-08,29.82086
2023-11-09,24.23603
2023-11-10,18.33508
2023-11-11,6.00632
2023-11-12,0.84299
2023-11-13,22.55005
2023-11-14,34.56269
2023-11-15,34.03582
2023-11-16,41.30663
2023-11-17,36.1433
2023-11-18,6.63856
2023-11-19,1.68598
2023-11-20,32.87671
2023-11-21,38.14541
2023-11-22,28.0295
2023-11-23,34.45732
2023-11-24,30.4531
2023-11-25,6.84931
2023-11-26,1.36986
2023-11-27,28.451
2023-11-28,28.66174
2023-11-29,40.99051
2023-11-30,24.65753
2023-12-01,25.1844
2023-12-02,7.16543
2023-12-03,1.15911
2023-12-04,32.98208
2023-12-05,32.77133
2023-12-06,30.55848
2023-12-07,31.71759
2023-12-08,26.65964
2023-12-09,6.21707
2023-12-10,1.79135
2023-12-11,31.2961
2023-12-12,25.71127
2023-12-13,28.55637
2023-12-14,37.82929
2023-12-15,35.51106
2023-12-16,6.84931
2023-12-17,1.68598
2023-12-18,25.28977
