date,예금특판
2023-05-28,6.32063
2023-05-29,9.31352
2023-05-30,15.00627
2023-05-31,15.67601
2023-06-01,15.75973
2023-06-02,13.33193
2023-06-03,6.61364
2023-06-04,6.69736
2023-06-05,13.20636
2023-06-06,7.57639
2023-06-07,14.58769
2023-06-08,15.08999
2023-06-09,14.39933
2023-06-10,6.99037
2023-06-11,6.71829
2023-06-12,13.89702
2023-06-13,13.311
2023-06-14,12.78777
2023-06-15,13.83424
2023-06-16,13.08078
2023-06-17,7.78568
2023-06-18,7.17873
2023-06-19,13.81331
2023-06-20,13.10171
2023-06-21,14.46211
2023-06-22,12.87149
2023-06-23,13.29007
2023-06-24,7.24152
2023-06-25,7.19966
2023-06-26,13.85516
2023-06-27,13.03892
2023-06-28,14.23189
2023-06-29,11.69945
2023-06-30,11.63666
2023-07-01,7.28338
2023-07-02,7.72289
2023-07-03,17.12013
2023-07-04,14.69233
2023-07-05,14.69233
2023-07-06,13.39472
2023-07-07,11.67852
2023-07-08,5.42067
2023-07-09,5.31603
2023-07-10,13.18543
2023-07-11,11.8041
2023-07-12,11.53202
2023-07-13,12.15989
2023-07-14,9.81582
2023-07-15,6.13227
2023-07-16,6.09041
2023-07-17,12.26454
2023-07-18,11.82503
2023-07-19,10.71578
2023-07-20,11.07157
2023-07-21,12.07618
2023-07-22,6.50899
2023-07-23,5.90205
2023-07-24,11.74131
2023-07-25,13.26915
2023-07-26,12.43197
2023-07-27,11.92967
2023-07-28,10.25533
2023-07-29,6.69736
2023-07-30,5.88112
2023-07-31,13.6668
2023-08-01,15.32021
2023-08-02,14.77605
2023-08-03,12.18082
2023-08-04,12.82963
2023-08-05,6.99037
2023-08-06,7.80661
2023-08-07,15.04813
2023-08-08,14.8807
2023-08-09,13.24822
2023-08-10,11.90874
2023-08-11,12.18082
2023-08-12,6.6555
2023-08-13,7.05316
2023-08-14,13.1645
2023-08-15,7.45081
2023-08-16,12.78777
2023-08-17,12.41105
2023-08-18,12.11804
2023-08-19,6.86479
2023-08-20,6.84386
2023-08-21,12.74591
2023-08-22,13.29007
2023-08-23,12.01339
2023-08-24,11.28087
2023-08-25,11.86688
2023-08-26,6.69736
2023-08-27,6.63457
2023-08-28,13.26915
2023-08-29,12.76684
2023-08-30,11.9506
2023-08-31,12.28547
2023-09-01,12.53662
2023-09-02,5.92298
2023-09-03,6.55085
2023-09-04,12.6622
2023-09-05,14.83884
2023-09-06,12.13897
2023-09-07,14.00167
2023-09-08,12.55755
2023-09-09,8.874
2023-09-10,6.92758
2023-09-11,13.47844
2023-09-12,13.03892
2023-09-13,13.18543
2023-09-14,12.72498
2023-09-15,12.01339
2023-09-16,6.52992
2023-09-17,7.55546
2023-09-18,15.0272
2023-09-19,13.54123
2023-09-20,13.91795
2023-09-21,14.25282
2023-09-22,12.6622
2023-09-23,6.84386
2023-09-24,8.22519
2023-09-25,17.43407
2023-09-26,16.51318
2023-09-27,14.71326
2023-09-28,7.11594
2023-09-29,6.57178
2023-09-30,7.22059
2023-10-01,8.12055
2023-10-02,10.02511
2023-10-03,12.43197
2023-10-04,21.66178
2023-10-05,19.33863
2023-10-06,18.16659
2023-10-07,9.64838
2023-10-08,8.95772
2023-10-09,11.53202
2023-10-10,21.72457
2023-10-11,20.82461
2023-10-12,20.80368
2023-10-13,18.20845
2023-10-14,10.71578
2023-10-15,11.25994
2023-10-16,22.64545
2023-10-17,32.1892
2023-10-18,32.23105
2023-10-19,30.68229
2023-10-20,33.90539
2023-10-21,16.01088
2023-10-22,15.46672
2023-10-23,37.17036
2023-10-24,38.97028
2023-10-25,39.7028
2023-10-26,37.8401
2023-10-27,32.75429
2023-10-28,17.66429
2023-10-29,21.49434
2023-10-30,44.83047
2023-10-31,42.57011
2023-11-01,41.58643
2023-11-02,38.09125
2023-11-03,33.08915
2023-11-04,20.13394
2023-11-05,19.82
2023-11-06,37.4843
2023-11-07,32.41942
2023-11-08,31.03809
2023-11-09,31.51946
2023-11-10,32.27291
2023-11-11,15.08999
2023-11-12,17.0992
2023-11-13,34.80535
2023-11-14,32.81707
2023-11-15,30.84972
2023-11-16,31.60318
2023-11-17,24.71745
2023-11-18,14.14817
2023-11-19,13.03892
2023-11-20,28.79866
2023-11-21,27.06153
2023-11-22,28.14985
2023-11-23,22.58267
2023-11-24,22.66638
2023-11-25,13.83424
2023-11-26,15.44579
2023-11-27,26.66387
2023-11-28,26.16157
2023-11-29,25.86856
2023-11-30,26.64294
2023-12-01,23.67099
2023-12-02,11.67852
2023-12-03,11.97153
2023-12-04,21.43156
2023-12-05,24.13143
2023-12-06,26.01506
2023-12-07,25.03139
2023-12-08,22.47802
2023-12-09,12.26454
2023-12-10,12.55755
2023-12-11,25.40812
2023-12-12,24.6128
2023-12-13,21.47341
2023-12-14,19.1712
2023-12-15,16.45039
2023-12-16,13.37379
2023-12-17,10.4437
2023-12-18,17.85265
2023-12-19,17.41314
2023-12-20,18.22938
2023-12-21,18.02009
2023-12-22,18.04102
2023-12-23,11.19715
2023-12-24,8.22519
2023-12-25,10.67392
2023-12-26,21.78735
2023-12-27,21.70364
2023-12-28,18.25031
2023-12-29,18.50146
2023-12-30,11.34365
2023-12-31,10.67392
2024-01-01,16.45039
2024-01-02,29.44746
2024-01-03,26.85223
2024-01-04,25.72205
2024-01-05,23.50355
2024-01-06,12.74591
2024-01-07,13.03892
2024-01-08,22.18501
2024-01-09,21.68271
2024-01-10,24.1105
2024-01-11,23.33612
2024-01-12,19.71536
2024-01-13,10.54834
2024-01-14,11.15529
2024-01-15,22.87568
2024-01-16,20.55253
2024-01-17,19.08748
2024-01-18,18.89912
2024-01-19,17.85265
2024-01-20,12.32733
2024-01-21,12.24361
2024-01-22,21.0339
2024-01-23,20.30138
2024-01-24,21.30598
2024-01-25,26.6848
2024-01-26,22.35244
2024-01-27,13.81331
2024-01-28,13.60401
2024-01-29,26.72666
2024-01-30,27.3964
2024-01-31,27.56383
2024-02-01,30.82879
2024-02-02,26.1825
2024-02-03,13.10171
2024-02-04,12.95521
2024-02-05,23.29426
2024-02-06,25.42904
2024-02-07,22.68731
2024-02-08,18.02009
2024-02-09,10.35998
2024-02-10,9.66931
2024-02-11,9.62745
2024-02-12,12.36919
2024-02-13,29.38467
2024-02-14,26.05692
2024-02-15,23.81749
2024-02-16,19.79907
2024-02-17,11.61573
2024-02-18,12.70406
2024-02-19,25.44997
2024-02-20,30.473
2024-02-21,43.59564
2024-02-22,43.55378
2024-02-23,44.62118
2024-02-24,22.49895
2024-02-25,23.6082
2024-02-26,48.11636
2024-02-27,38.76098
2024-02-28,37.21222
2024-02-29,31.24738
2024-03-01,17.47593
2024-03-02,14.44118
2024-03-03,17.20385
2024-03-04,36.06111
2024-03-05,28.65215
2024-03-06,27.0406
2024-03-07,22.56174
2024-03-08,19.35956
2024-03-09,10.98786
2024-03-10,11.49016
2024-03-11,23.964
2024-03-12,20.32231
2024-03-13,19.92465
2024-03-14,17.03641
2024-03-15,17.22478
2024-03-16,10.15069
2024-03-17,10.75763
2024-03-18,20.97111
2024-03-19,17.05734
2024-03-20,18.94097
