date,마이크로소프트주가
2021-02-02,19.56521
2021-02-03,19.92094
2021-02-04,19.22924
2021-02-05,18.22134
2021-02-06,13.22134
2021-02-07,4.88142
2021-02-08,9.29841
2021-02-09,17.16403
2021-02-10,15.80039
2021-02-11,14.42687
2021-02-12,16.33399
2021-02-13,15.36561
2021-02-14,7.87549
2021-02-15,10.66205
2021-02-16,14.20948
2021-02-17,18.05335
2021-02-18,18.07312
2021-02-19,16.74901
2021-02-20,13.03359
2021-02-21,5.60276
2021-02-22,8.19169
2021-02-23,18.02371
2021-02-24,18.05335
2021-02-25,17.50988
2021-02-26,16.6996
2021-02-27,13.45849
2021-02-28,8.83399
2021-03-01,7.7075
2021-03-02,16.0079
2021-03-03,14.91106
2021-03-04,14.98023
2021-03-05,15.4743
2021-03-06,13.87351
2021-03-07,6.30434
2021-03-08,8.84387
2021-03-09,16.58102
2021-03-10,17.99407
2021-03-11,16.14624
2021-03-12,16.18577
2021-03-13,11.88735
2021-03-14,4.65415
2021-03-15,8.67588
2021-03-16,14.77272
2021-03-17,14.34782
2021-03-18,14.39723
2021-03-19,13.33992
2021-03-20,10.28656
2021-03-21,3.48814
2021-03-22,7.02569
2021-03-23,13.73517
2021-03-24,13.73517
2021-03-25,13.16205
2021-03-26,13.14229
2021-03-27,9.6245
2021-03-28,3.89328
2021-03-29,6.83794
2021-03-30,13.05335
2021-03-31,12.33201
2021-04-01,14.7332
2021-04-02,13.87351
2021-04-03,7.79644
2021-04-04,4.95059
2021-04-05,8.36956
2021-04-06,18.56719
2021-04-07,17.85573
2021-04-08,20.21739
2021-04-09,19.47628
2021-04-10,13.96245
2021-04-11,6.37351
2021-04-12,11.60079
2021-04-13,20.14822
2021-04-14,21.87747
2021-04-15,20.39525
2021-04-16,19.43675
2021-04-17,13.32015
2021-04-18,5.62252
2021-04-19,10.90909
2021-04-20,16.64031
2021-04-21,15.95849
2021-04-22,16.41304
2021-04-23,14.75296
2021-04-24,11.26482
2021-04-25,4.70355
2021-04-26,8.96245
2021-04-27,15.62252
2021-04-28,21.09683
2021-04-29,20.32608
2021-04-30,17.79644
2021-05-01,10.01976
2021-05-02,4.21936
2021-05-03,7.5
2021-05-04,18.23122
2021-05-05,14.84189
2021-05-06,16.02766
2021-05-07,14.16996
2021-05-08,9.79249
2021-05-09,4.71343
2021-05-10,8.76482
2021-05-11,16.29446
2021-05-12,16.36363
2021-05-13,16.63043
2021-05-14,14.67391
2021-05-15,9.88142
2021-05-16,3.68577
2021-05-17,9.24901
2021-05-18,14.58498
2021-05-19,12.77667
2021-05-20,13.35968
2021-05-21,12.26284
2021-05-22,7.66798
2021-05-23,3.49802
2021-05-24,6.95652
2021-05-25,12.41106
2021-05-26,11.84782
2021-05-27,11.77865
2021-05-28,11.86758
2021-05-29,7.76679
2021-05-30,3.083
2021-05-31,5.71146
2021-06-01,9.11067
2021-06-02,17.68774
2021-06-03,16.17588
2021-06-04,12.02569
2021-06-05,9.50592
2021-06-06,8.13241
2021-06-07,9.71343
2021-06-08,17.87549
2021-06-09,13.47826
2021-06-10,13.03359
2021-06-11,13.92292
2021-06-12,8.76482
2021-06-13,4.79249
2021-06-14,8.02371
2021-06-15,14.41699
2021-06-16,12.46047
2021-06-17,12.36166
2021-06-18,18.63636
2021-06-19,10.16798
2021-06-20,4.55533
2021-06-21,9.28853
2021-06-22,16.64031
2021-06-23,18.54743
2021-06-24,18.06324
2021-06-25,19.4664
2021-06-26,12.16403
2021-06-27,5.4743
2021-06-28,10.37549
2021-06-29,17.52964
2021-06-30,19.77272
2021-07-01,17.86561
2021-07-02,20.18774
2021-07-03,15.33596
2021-07-04,6.0079
2021-07-05,10.78063
2021-07-06,14.70355
2021-07-07,21.76877
2021-07-08,21.28458
2021-07-09,19.02173
2021-07-10,13.16205
2021-07-11,5.50395
2021-07-12,11.25494
2021-07-13,18.2411
2021-07-14,20.3162
2021-07-15,22.11462
2021-07-16,20.03952
2021-07-17,12.94466
2021-07-18,5.583
2021-07-19,10.63241
2021-07-20,18.03359
2021-07-21,17.63833
2021-07-22,18.88339
2021-07-23,19.67391
2021-07-24,14.87154
2021-07-25,5.99802
2021-07-26,11.55138
2021-07-27,18.68577
2021-07-28,19.53557
2021-07-29,18.44861
2021-07-30,16.66007
2021-07-31,12.03557
2021-08-01,4.82213
2021-08-02,8.86363
2021-08-03,16.89723
2021-08-04,18.31027
2021-08-05,19.07114
2021-08-06,17.16403
2021-08-07,11.32411
2021-08-08,5.38537
2021-08-09,10.34584
2021-08-10,17.90513
2021-08-11,18.89328
2021-08-12,21.07707
2021-08-13,20.18774
2021-08-14,14.10079
2021-08-15,5.83003
2021-08-16,10.07905
2021-08-17,20.77075
2021-08-18,20.01976
2021-08-19,20.90909
2021-08-20,24.22924
2021-08-21,19.8913
2021-08-22,7.29249
2021-08-23,16.32411
2021-08-24,25.77075
2021-08-25,22.96442
2021-08-26,22.14426
2021-08-27,20.40513
2021-08-28,15.83003
2021-08-29,5.45454
2021-08-30,12.47035
2021-08-31,24.34782
2021-09-01,22.13438
2021-09-02,22.09486
2021-09-03,19.74308
2021-09-04,14.07114
2021-09-05,6.72924
2021-09-06,10.16798
2021-09-07,19.52569
2021-09-08,26.03754
2021-09-09,21.61067
2021-09-10,21.07707
2021-09-11,14.29841
2021-09-12,7.08498
2021-09-13,12.60869
2021-09-14,20.8992
2021-09-15,20.97826
2021-09-16,24.69367
2021-09-17,19.63438
2021-09-18,14.03162
2021-09-19,5.70158
2021-09-20,9.50592
2021-09-21,21.65019
2021-09-22,21.34387
2021-09-23,22.3913
2021-09-24,20.0494
2021-09-25,14.16996
2021-09-26,5.85968
2021-09-27,11.72924
2021-09-28,22.9743
2021-09-29,26.23517
2021-09-30,21.52173
2021-10-01,20.71146
2021-10-02,14.23913
2021-10-03,5.583
2021-10-04,10.4743
2021-10-05,23.05335
2021-10-06,20.08893
2021-10-07,20.57312
2021-10-08,17.37154
2021-10-09,11.30434
2021-10-10,4.45652
2021-10-11,7.37154
2021-10-12,23.88339
2021-10-13,20.12845
2021-10-14,19.84189
2021-10-15,20.83992
2021-10-16,15.0
2021-10-17,7.89525
2021-10-18,11.36363
2021-10-19,20.80039
2021-10-20,19.3577
2021-10-21,18.99209
2021-10-22,21.06719
2021-10-23,13.9328
2021-10-24,5.21739
2021-10-25,11.42292
2021-10-26,23.9328
2021-10-27,26.94664
2021-10-28,32.48023
2021-10-29,28.16205
2021-10-30,24.97035
2021-10-31,9.41699
2021-11-01,21.0079
2021-11-02,39.50592
2021-11-03,42.77667
2021-11-04,45.06916
2021-11-05,41.64031
2021-11-06,27.90513
2021-11-07,13.52766
2021-11-08,24.24901
2021-11-09,40.68181
2021-11-10,35.56324
2021-11-11,34.33794
2021-11-12,33.44861
2021-11-13,28.21146
2021-11-14,13.56719
2021-11-15,23.16205
2021-11-16,32.91501
2021-11-17,39.14031
2021-11-18,37.16403
2021-11-19,38.75494
2021-11-20,28.82411
2021-11-21,13.14229
2021-11-22,25.26679
2021-11-23,41.4328
2021-11-24,32.99407
2021-11-25,32.10474
2021-11-26,23.03359
2021-11-27,25.34584
2021-11-28,13.19169
2021-11-29,21.58102
2021-11-30,38.17193
2021-12-01,38.2411
2021-12-02,35.96837
2021-12-03,32.82608
2021-12-04,32.14426
2021-12-05,12.85573
2021-12-06,20.71146
2021-12-07,38.92292
2021-12-08,43.46837
2021-12-09,37.5
2021-12-10,33.083
2021-12-11,32.16403
2021-12-12,14.00197
2021-12-13,20.4743
2021-12-14,33.51778
2021-12-15,39.7332
2021-12-16,35.68181
2021-12-17,31.76877
2021-12-18,26.78853
2021-12-19,10.52371
2021-12-20,18.51778
2021-12-21,35.8498
2021-12-22,34.61462
2021-12-23,35.32608
2021-12-24,30.12845
2021-12-25,14.76284
2021-12-26,10.39525
2021-12-27,16.91699
2021-12-28,36.83794
2021-12-29,31.10671
2021-12-30,28.28063
2021-12-31,22.82608
2022-01-01,16.12648
2022-01-02,10.21739
2022-01-03,18.30039
2022-01-04,41.37351
2022-01-05,37.98418
2022-01-06,46.5415
2022-01-07,39.24901
2022-01-08,26.83794
2022-01-09,12.90513
2022-01-10,25.44466
2022-01-11,44.17984
2022-01-12,35.57312
2022-01-13,32.86561
2022-01-14,45.08893
2022-01-15,29.22924
2022-01-16,14.47628
2022-01-17,18.65612
2022-01-18,37.14426
2022-01-19,100.0
2022-01-20,68.63636
2022-01-21,57.19367
2022-01-22,47.86561
2022-01-23,24.81225
2022-01-24,37.9249
2022-01-25,69.77272
2022-01-26,81.23517
2022-01-27,71.07707
2022-01-28,56.29446
2022-01-29,39.63438
2022-01-30,16.166
2022-01-31,17.3913
2022-02-01,40.27667
2022-02-02,46.57114
2022-02-03,56.66996
2022-02-04,57.9743
2022-02-05,38.40909
2022-02-06,17.72727
2022-02-07,26.89723
2022-02-08,40.93873
2022-02-09,37.89525
2022-02-10,40.88932
2022-02-11,38.82411
2022-02-12,30.62252
2022-02-13,13.11264
2022-02-14,21.37351
2022-02-15,36.39328
2022-02-16,37.1245
2022-02-17,32.84584
2022-02-18,36.1166
2022-02-19,28.59683
2022-02-20,14.05138
2022-02-21,19.3577
2022-02-22,26.4328
2022-02-23,33.13241
2022-02-24,44.85177
2022-02-25,41.49209
2022-02-26,25.93873
2022-02-27,9.95059
2022-02-28,16.1166
2022-03-01,27.83596
2022-03-02,27.80632
2022-03-03,28.52766
2022-03-04,25.2075
2022-03-05,22.06521
2022-03-06,8.88339
2022-03-07,15.53359
2022-03-08,31.6996
2022-03-09,25.14822
2022-03-10,27.87549
2022-03-11,26.06719
2022-03-12,21.63043
2022-03-13,10.05928
2022-03-14,17.01581
2022-03-15,29.42687
2022-03-16,30.08893
2022-03-17,31.77865
2022-03-18,30.28656
2022-03-19,24.83201
2022-03-20,9.47628
2022-03-21,17.34189
2022-03-22,28.83399
2022-03-23,30.97826
2022-03-24,29.08102
2022-03-25,35.98814
2022-03-26,20.19762
2022-03-27,9.47628
2022-03-28,19.97035
2022-03-29,33.06324
2022-03-30,33.92292
2022-03-31,27.84584
2022-04-01,24.52569
2022-04-02,17.9743
2022-04-03,7.04545
2022-04-04,13.55731
2022-04-05,27.61857
2022-04-06,23.10276
2022-04-07,26.57114
2022-04-08,24.10079
2022-04-09,16.08695
2022-04-10,6.34387
2022-04-11,14.38735
2022-04-12,27.58893
2022-04-13,27.30237
2022-04-14,26.01778
2022-04-15,23.16205
2022-04-16,11.0079
2022-04-17,6.53162
2022-04-18,13.23122
2022-04-19,23.15217
2022-04-20,23.45849
2022-04-21,28.63636
2022-04-22,28.13241
2022-04-23,21.29446
2022-04-24,8.82411
2022-04-25,23.17193
2022-04-26,33.38932
2022-04-27,44.90118
2022-04-28,39.06126
2022-04-29,28.9328
2022-04-30,22.3913
2022-05-01,10.08893
2022-05-02,16.49209
2022-05-03,28.96245
2022-05-04,25.70158
2022-05-05,26.23517
2022-05-06,30.62252
2022-05-07,18.96245
2022-05-08,8.083
2022-05-09,17.58893
2022-05-10,33.44861
2022-05-11,26.95652
2022-05-12,36.55138
2022-05-13,28.9328
2022-05-14,21.10671
2022-05-15,7.51976
2022-05-16,14.97035
2022-05-17,25.67193
2022-05-18,24.54545
2022-05-19,30.62252
2022-05-20,26.18577
2022-05-21,19.67391
2022-05-22,7.31225
2022-05-23,15.25691
2022-05-24,27.87549
2022-05-25,26.60079
2022-05-26,24.67391
2022-05-27,22.43083
2022-05-28,16.67984
2022-05-29,6.25494
2022-05-30,10.77075
2022-05-31,17.76679
2022-06-01,20.91897
2022-06-02,23.25098
2022-06-03,22.96442
2022-06-04,14.05138
2022-06-05,6.13636
2022-06-06,10.50395
2022-06-07,19.74308
2022-06-08,20.51383
2022-06-09,19.97035
2022-06-10,20.87944
2022-06-11,15.76086
2022-06-12,7.52964
2022-06-13,18.62648
2022-06-14,29.55533
2022-06-15,24.58498
2022-06-16,24.1996
2022-06-17,23.54743
2022-06-18,14.8913
2022-06-19,7.55928
2022-06-20,13.07312
2022-06-21,16.70948
2022-06-22,21.2747
2022-06-23,19.91106
2022-06-24,20.63241
2022-06-25,15.68181
2022-06-26,5.57312
2022-06-27,13.01383
2022-06-28,19.74308
2022-06-29,18.07312
2022-06-30,18.02371
2022-07-01,15.88932
2022-07-02,12.43083
2022-07-03,4.98023
2022-07-04,9.02173
2022-07-05,14.87154
2022-07-06,19.20948
2022-07-07,18.65612
2022-07-08,17.89525
2022-07-09,11.68972
2022-07-10,4.40711
2022-07-11,9.85177
2022-07-12,15.70158
2022-07-13,20.51383
2022-07-14,16.77865
2022-07-15,16.07707
2022-07-16,11.75889
2022-07-17,5.09881
2022-07-18,11.49209
2022-07-19,17.82608
2022-07-20,20.14822
2022-07-21,19.75296
2022-07-22,19.49604
2022-07-23,12.11462
2022-07-24,4.55533
2022-07-25,10.583
2022-07-26,16.89723
2022-07-27,26.82806
2022-07-28,25.05928
2022-07-29,25.0
2022-07-30,16.20553
2022-07-31,4.90118
2022-08-01,13.68577
2022-08-02,20.61264
2022-08-03,21.90711
2022-08-04,24.42687
2022-08-05,21.73913
2022-08-06,12.20355
2022-08-07,4.53557
2022-08-08,13.06324
2022-08-09,19.22924
2022-08-10,20.69169
2022-08-11,24.45652
2022-08-12,20.27667
2022-08-13,15.83003
2022-08-14,5.0
2022-08-15,10.93873
2022-08-16,22.93478
2022-08-17,20.60276
2022-08-18,20.41501
2022-08-19,18.36956
2022-08-20,11.14624
2022-08-21,4.57509
2022-08-22,10.11857
2022-08-23,17.77667
2022-08-24,16.48221
2022-08-25,17.43083
2022-08-26,16.86758
2022-08-27,12.93478
2022-08-28,4.82213
2022-08-29,10.75098
2022-08-30,16.34387
2022-08-31,14.88142
2022-09-01,15.39525
2022-09-02,15.81027
2022-09-03,9.99011
2022-09-04,3.69565
2022-09-05,7.38142
2022-09-06,10.48418
2022-09-07,15.19762
2022-09-08,15.16798
2022-09-09,11.98616
2022-09-10,10.43478
2022-09-11,4.43675
2022-09-12,9.14031
2022-09-13,19.53557
2022-09-14,20.43478
2022-09-15,19.17984
2022-09-16,17.83596
2022-09-17,10.46442
2022-09-18,4.45652
2022-09-19,9.56521
2022-09-20,16.79841
2022-09-21,15.83003
2022-09-22,18.88339
2022-09-23,16.99604
2022-09-24,10.57312
2022-09-25,4.26877
2022-09-26,11.73913
2022-09-27,17.86561
2022-09-28,19.63438
2022-09-29,17.73715
2022-09-30,16.36363
2022-10-01,10.48418
2022-10-02,3.87351
2022-10-03,8.63636
2022-10-04,20.51383
2022-10-05,19.75296
2022-10-06,16.26482
2022-10-07,15.48418
2022-10-08,11.93675
2022-10-09,5.59288
2022-10-10,9.47628
2022-10-11,19.87154
2022-10-12,17.55928
2022-10-13,17.33201
2022-10-14,17.8162
2022-10-15,18.76482
2022-10-16,12.29249
2022-10-17,27.72727
2022-10-18,21.35375
2022-10-19,18.81422
2022-10-20,16.19565
2022-10-21,14.96047
2022-10-22,10.56324
2022-10-23,4.7826
2022-10-24,10.7411
2022-10-25,17.89525
2022-10-26,35.43478
2022-10-27,31.41304
2022-10-28,24.36758
2022-10-29,14.57509
2022-10-30,4.37747
2022-10-31,11.82806
2022-11-01,17.19367
2022-11-02,17.24308
2022-11-03,20.63241
2022-11-04,19.41699
2022-11-05,11.8577
2022-11-06,4.97035
2022-11-07,11.42292
2022-11-08,19.1996
2022-11-09,17.89525
2022-11-10,18.81422
2022-11-11,26.90711
2022-11-12,15.32608
2022-11-13,5.11857
2022-11-14,10.94861
2022-11-15,18.32015
2022-11-16,17.96442
2022-11-17,15.66205
2022-11-18,14.85177
2022-11-19,8.9328
2022-11-20,3.38932
2022-11-21,7.3913
2022-11-22,12.91501
2022-11-23,13.80434
2022-11-24,13.78458
2022-11-25,9.25889
2022-11-26,7.88537
2022-11-27,3.33003
2022-11-28,6.12648
2022-11-29,11.72924
2022-11-30,10.94861
2022-12-01,16.46245
2022-12-02,12.43083
2022-12-03,6.87747
2022-12-04,3.09288
2022-12-05,6.86758
2022-12-06,11.90711
2022-12-07,11.42292
2022-12-08,11.65019
2022-12-09,13.46837
2022-12-10,8.6166
2022-12-11,3.7747
2022-12-12,7.69762
2022-12-13,16.17588
2022-12-14,15.96837
2022-12-15,15.35573
2022-12-16,13.083
2022-12-17,8.82411
2022-12-18,3.52766
2022-12-19,6.92687
2022-12-20,12.35177
2022-12-21,13.83399
2022-12-22,13.31027
2022-12-23,14.25889
2022-12-24,9.11067
2022-12-25,4.0909
2022-12-26,6.22529
2022-12-27,10.33596
2022-12-28,15.64229
2022-12-29,14.03162
2022-12-30,11.05731
2022-12-31,7.2826
2023-01-01,4.43675
2023-01-02,6.19565
2023-01-03,10.50395
2023-01-04,21.64031
2023-01-05,23.90316
2023-01-06,17.11462
2023-01-07,12.75691
2023-01-08,4.98023
2023-01-09,10.60276
2023-01-10,16.68972
2023-01-11,15.96837
2023-01-12,16.78853
2023-01-13,15.66205
2023-01-14,11.48221
2023-01-15,4.66403
2023-01-16,8.04347
2023-01-17,11.57114
2023-01-18,16.23517
2023-01-19,16.02766
2023-01-20,13.83399
2023-01-21,13.23122
2023-01-22,5.3162
2023-01-23,7.9249
2023-01-24,20.64229
2023-01-25,36.2747
2023-01-26,27.66798
2023-01-27,25.19762
2023-01-28,20.02964
2023-01-29,12.40118
2023-01-30,18.23122
2023-01-31,26.55138
2023-02-01,25.45454
2023-02-02,33.23122
2023-02-03,43.90316
2023-02-04,28.03359
2023-02-05,13.62648
2023-02-06,22.21343
2023-02-07,32.3913
2023-02-08,52.95454
2023-02-09,52.88537
2023-02-10,43.94268
2023-02-11,28.2411
2023-02-12,16.42292
2023-02-13,29.07114
2023-02-14,54.47628
2023-02-15,46.84782
2023-02-16,43.80434
2023-02-17,34.14031
2023-02-18,24.66403
2023-02-19,11.52173
2023-02-20,17.73715
2023-02-21,24.85177
2023-02-22,30.28656
2023-02-23,29.54545
2023-02-24,31.13636
2023-02-25,18.45849
2023-02-26,11.30434
2023-02-27,16.65019
2023-02-28,26.65019
2023-03-01,21.95652
2023-03-02,23.94268
2023-03-03,25.01976
2023-03-04,21.57114
2023-03-05,10.08893
2023-03-06,17.37154
2023-03-07,30.1581
2023-03-08,23.62648
2023-03-09,23.80434
2023-03-10,22.94466
2023-03-11,15.59288
2023-03-12,8.15217
2023-03-13,16.02766
2023-03-14,29.32806
2023-03-15,30.87944
2023-03-16,29.99011
2023-03-17,49.15019
2023-03-18,28.6166
2023-03-19,14.07114
2023-03-20,27.73715
2023-03-21,39.54545
2023-03-22,37.02569
2023-03-23,38.666
2023-03-24,37.68774
2023-03-25,23.64624
2023-03-26,12.14426
2023-03-27,23.12252
2023-03-28,28.19169
2023-03-29,29.80237
2023-03-30,36.6996
2023-03-31,33.76482
2023-04-01,24.34782
2023-04-02,10.12845
2023-04-03,20.67193
2023-04-04,32.7075
2023-04-05,31.01778
2023-04-06,27.07509
2023-04-07,32.29249
2023-04-08,14.51581
2023-04-09,8.51778
2023-04-10,19.80237
2023-04-11,30.67193
2023-04-12,28.09288
2023-04-13,28.14229
2023-04-14,29.31818
2023-04-15,16.25494
2023-04-16,6.90711
2023-04-17,19.6245
2023-04-18,32.35177
2023-04-19,27.77667
2023-04-20,24.50592
2023-04-21,22.38142
2023-04-22,13.79446
2023-04-23,6.32411
2023-04-24,13.02371
2023-04-25,25.26679
2023-04-26,69.52569
2023-04-27,59.14031
2023-04-28,46.46245
2023-04-29,24.81225
2023-04-30,9.27865
2023-05-01,16.92687
2023-05-02,29.97035
2023-05-03,29.12055
2023-05-04,26.87747
2023-05-05,24.70355
2023-05-06,23.99209
2023-05-07,9.03162
2023-05-08,20.0
2023-05-09,27.51976
2023-05-10,26.33399
2023-05-11,34.16007
2023-05-12,27.73715
2023-05-13,15.34584
2023-05-14,6.20553
2023-05-15,15.28656
2023-05-16,27.93478
2023-05-17,30.21739
2023-05-18,33.51778
2023-05-19,39.52569
2023-05-20,18.28063
2023-05-21,7.68774
2023-05-22,20.59288
2023-05-23,36.31422
2023-05-24,28.78458
2023-05-25,42.9249
2023-05-26,48.81422
2023-05-27,27.85573
2023-05-28,10.29644
2023-05-29,14.58498
