date,상가투자
2020-08-25,47.02549
2020-08-26,50.9915
2020-08-27,41.07648
2020-08-28,46.17563
2020-08-29,43.90934
2020-08-30,34.84419
2020-08-31,39.09348
2020-09-01,47.87535
2020-09-02,48.72521
2020-09-03,40.22662
2020-09-04,42.20963
2020-09-05,44.19263
2020-09-06,42.49291
2020-09-07,47.30878
2020-09-08,44.47592
2020-09-09,49.57507
2020-09-10,45.32577
2020-09-11,33.71104
2020-09-12,39.94334
2020-09-13,42.49291
2020-09-14,50.9915
2020-09-15,50.14164
2020-09-16,49.29178
2020-09-17,35.97733
2020-09-18,40.50991
2020-09-19,42.7762
2020-09-20,41.64305
2020-09-21,53.25779
2020-09-22,47.87535
2020-09-23,45.32577
2020-09-24,41.07648
2020-09-25,38.81019
2020-09-26,37.96033
2020-09-27,48.72521
2020-09-28,47.59206
2020-09-29,43.34277
2020-09-30,37.96033
2020-10-01,33.99433
2020-10-02,39.09348
2020-10-03,45.60906
2020-10-04,55.80736
2020-10-05,41.92634
2020-10-06,47.02549
2020-10-07,49.57507
2020-10-08,47.30878
2020-10-09,40.22662
2020-10-10,49.57507
2020-10-11,56.37393
2020-10-12,51.84135
2020-10-13,53.82436
2020-10-14,52.9745
2020-10-15,44.47592
2020-10-16,50.9915
2020-10-17,47.02549
2020-10-18,40.7932
2020-10-19,66.85552
2020-10-20,50.9915
2020-10-21,66.00566
2020-10-22,53.54107
2020-10-23,40.7932
2020-10-24,42.49291
2020-10-25,49.85835
2020-10-26,54.9575
2020-10-27,52.12464
2020-10-28,56.65722
2020-10-29,50.42492
2020-10-30,45.89235
2020-10-31,40.7932
2020-11-01,56.37393
2020-11-02,49.85835
2020-11-03,52.40793
2020-11-04,53.82436
2020-11-05,49.00849
2020-11-06,48.44192
2020-11-07,38.24362
2020-11-08,49.29178
2020-11-09,55.52407
2020-11-10,57.79036
2020-11-11,49.29178
2020-11-12,43.34277
2020-11-13,45.04249
2020-11-14,46.17563
2020-11-15,50.42492
2020-11-16,60.05665
2020-11-17,66.85552
2020-11-18,66.57223
2020-11-19,49.57507
2020-11-20,41.92634
2020-11-21,46.17563
2020-11-22,55.52407
2020-11-23,55.52407
2020-11-24,54.9575
2020-11-25,47.87535
2020-11-26,54.39093
2020-11-27,56.9405
2020-11-28,46.7422
2020-11-29,58.07365
2020-11-30,67.13881
2020-12-01,63.45609
2020-12-02,52.69121
2020-12-03,54.67422
2020-12-04,51.55807
2020-12-05,49.57507
2020-12-06,70.25495
2020-12-07,62.32294
2020-12-08,53.54107
2020-12-09,66.00566
2020-12-10,50.42492
2020-12-11,59.49008
2020-12-12,48.44192
2020-12-13,70.82152
2020-12-14,70.53824
2020-12-15,83.00283
2020-12-16,67.42209
2020-12-17,67.70538
2020-12-18,70.25495
2020-12-19,79.60339
2020-12-20,83.85269
2020-12-21,60.62322
2020-12-22,52.9745
2020-12-23,59.20679
2020-12-24,54.39093
2020-12-25,41.35977
2020-12-26,70.53824
2020-12-27,79.32011
2020-12-28,75.3541
2020-12-29,67.13881
2020-12-30,51.84135
2020-12-31,85.26912
2021-01-01,69.12181
2021-01-02,82.71954
2021-01-03,84.13597
2021-01-04,69.97167
2021-01-05,60.62322
2021-01-06,64.87252
2021-01-07,55.80736
2021-01-08,66.57223
2021-01-09,62.32294
2021-01-10,78.47025
2021-01-11,69.12181
2021-01-12,58.92351
2021-01-13,52.9745
2021-01-14,48.15864
2021-01-15,43.62606
2021-01-16,65.43909
2021-01-17,71.3881
2021-01-18,58.92351
2021-01-19,67.70538
2021-01-20,53.82436
2021-01-21,70.82152
2021-01-22,65.43909
2021-01-23,72.52124
2021-01-24,77.33711
2021-01-25,65.72237
2021-01-26,66.00566
2021-01-27,71.95467
2021-01-28,69.40509
2021-01-29,56.9405
2021-01-30,59.77337
2021-01-31,66.00566
2021-02-01,69.12181
2021-02-02,60.33994
2021-02-03,50.70821
2021-02-04,49.29178
2021-02-05,52.69121
2021-02-06,56.65722
2021-02-07,73.08781
2021-02-08,62.60623
2021-02-09,50.9915
2021-02-10,41.07648
2021-02-11,45.89235
2021-02-12,52.69121
2021-02-13,61.1898
2021-02-14,80.73654
2021-02-15,69.68838
2021-02-16,62.32294
2021-02-17,77.90368
2021-02-18,56.9405
2021-02-19,54.39093
2021-02-20,64.58923
2021-02-21,67.42209
2021-02-22,64.30594
2021-02-23,60.90651
2021-02-24,46.17563
2021-02-25,58.07365
2021-02-26,52.12464
2021-02-27,57.22379
2021-02-28,62.03966
2021-03-01,63.73937
2021-03-02,61.75637
2021-03-03,61.47308
2021-03-04,60.90651
2021-03-05,70.82152
2021-03-06,55.80736
2021-03-07,72.23796
2021-03-08,68.55524
2021-03-09,63.1728
2021-03-10,64.58923
2021-03-11,56.09065
2021-03-12,56.65722
2021-03-13,44.7592
2021-03-14,74.50424
2021-03-15,76.48725
2021-03-16,66.85552
2021-03-17,56.65722
2021-03-18,60.33994
2021-03-19,57.79036
2021-03-20,48.44192
2021-03-21,66.28895
2021-03-22,60.90651
2021-03-23,64.30594
2021-03-24,60.62322
2021-03-25,61.1898
2021-03-26,60.90651
2021-03-27,65.72237
2021-03-28,72.23796
2021-03-29,71.67138
2021-03-30,60.05665
2021-03-31,61.47308
2021-04-01,60.62322
2021-04-02,56.09065
2021-04-03,68.27195
2021-04-04,69.12181
2021-04-05,64.02266
2021-04-06,67.70538
2021-04-07,58.92351
2021-04-08,51.55807
2021-04-09,56.09065
2021-04-10,58.64022
2021-04-11,60.62322
2021-04-12,67.98866
2021-04-13,58.92351
2021-04-14,59.77337
2021-04-15,50.9915
2021-04-16,53.82436
2021-04-17,54.10764
2021-04-18,56.65722
2021-04-19,57.22379
2021-04-20,52.9745
2021-04-21,59.20679
2021-04-22,52.69121
2021-04-23,47.87535
2021-04-24,54.9575
2021-04-25,67.42209
2021-04-26,66.28895
2021-04-27,58.92351
2021-04-28,60.62322
2021-04-29,43.34277
2021-04-30,44.19263
2021-05-01,43.34277
2021-05-02,51.27478
2021-05-03,51.27478
2021-05-04,52.40793
2021-05-05,44.7592
2021-05-06,46.45892
2021-05-07,46.17563
2021-05-08,49.57507
2021-05-09,53.25779
2021-05-10,59.20679
2021-05-11,52.9745
2021-05-12,51.55807
2021-05-13,51.55807
2021-05-14,41.07648
2021-05-15,49.00849
2021-05-16,52.40793
2021-05-17,57.50708
2021-05-18,48.15864
2021-05-19,52.69121
2021-05-20,60.62322
2021-05-21,50.14164
2021-05-22,44.19263
2021-05-23,56.37393
2021-05-24,59.49008
2021-05-25,62.32294
2021-05-26,59.77337
2021-05-27,57.50708
2021-05-28,54.39093
2021-05-29,47.30878
2021-05-30,53.54107
2021-05-31,56.9405
2021-06-01,49.00849
2021-06-02,54.67422
2021-06-03,62.60623
2021-06-04,65.72237
2021-06-05,44.19263
2021-06-06,53.82436
2021-06-07,62.60623
2021-06-08,71.3881
2021-06-09,52.9745
2021-06-10,48.15864
2021-06-11,49.00849
2021-06-12,47.30878
2021-06-13,50.70821
2021-06-14,57.50708
2021-06-15,58.64022
2021-06-16,58.92351
2021-06-17,49.00849
2021-06-18,59.20679
2021-06-19,48.44192
2021-06-20,54.10764
2021-06-21,64.30594
2021-06-22,65.72237
2021-06-23,62.60623
2021-06-24,55.80736
2021-06-25,58.35694
2021-06-26,61.47308
2021-06-27,58.92351
2021-06-28,66.00566
2021-06-29,60.33994
2021-06-30,51.84135
2021-07-01,47.02549
2021-07-02,44.7592
2021-07-03,57.79036
2021-07-04,65.1558
2021-07-05,70.82152
2021-07-06,48.44192
2021-07-07,53.54107
2021-07-08,56.09065
2021-07-09,45.32577
2021-07-10,54.39093
2021-07-11,51.55807
2021-07-12,59.77337
2021-07-13,54.39093
2021-07-14,49.00849
2021-07-15,40.7932
2021-07-16,41.64305
2021-07-17,46.7422
2021-07-18,60.05665
2021-07-19,64.02266
2021-07-20,64.87252
2021-07-21,50.42492
2021-07-22,61.47308
2021-07-23,50.14164
2021-07-24,40.50991
2021-07-25,60.62322
2021-07-26,45.60906
2021-07-27,56.9405
2021-07-28,57.79036
2021-07-29,47.02549
2021-07-30,40.50991
2021-07-31,44.7592
2021-08-01,43.34277
2021-08-02,49.00849
2021-08-03,56.65722
2021-08-04,57.22379
2021-08-05,49.85835
2021-08-06,51.84135
2021-08-07,53.25779
2021-08-08,54.9575
2021-08-09,61.75637
2021-08-10,64.87252
2021-08-11,59.77337
2021-08-12,60.05665
2021-08-13,44.47592
2021-08-14,46.45892
2021-08-15,37.67705
2021-08-16,59.20679
2021-08-17,68.83852
2021-08-18,62.32294
2021-08-19,56.65722
2021-08-20,48.44192
2021-08-21,46.17563
2021-08-22,56.65722
2021-08-23,62.32294
2021-08-24,54.9575
2021-08-25,52.40793
2021-08-26,52.40793
2021-08-27,40.7932
2021-08-28,49.85835
2021-08-29,48.44192
2021-08-30,54.39093
2021-08-31,60.62322
2021-09-01,70.25495
2021-09-02,50.70821
2021-09-03,54.39093
2021-09-04,63.73937
2021-09-05,50.14164
2021-09-06,48.72521
2021-09-07,62.88951
2021-09-08,54.9575
2021-09-09,52.40793
2021-09-10,50.70821
2021-09-11,47.59206
2021-09-12,47.59206
2021-09-13,48.72521
2021-09-14,49.85835
2021-09-15,48.15864
2021-09-16,52.40793
2021-09-17,44.47592
2021-09-18,39.66005
2021-09-19,37.11048
2021-09-20,31.16147
2021-09-21,39.94334
2021-09-22,59.49008
2021-09-23,78.18696
2021-09-24,61.75637
2021-09-25,73.08781
2021-09-26,65.1558
2021-09-27,71.3881
2021-09-28,65.1558
2021-09-29,69.68838
2021-09-30,58.92351
2021-10-01,50.14164
2021-10-02,46.45892
2021-10-03,56.65722
2021-10-04,73.3711
2021-10-05,61.75637
2021-10-06,59.49008
2021-10-07,55.24079
2021-10-08,45.89235
2021-10-09,54.39093
2021-10-10,71.3881
2021-10-11,69.12181
2021-10-12,55.24079
2021-10-13,54.67422
2021-10-14,66.57223
2021-10-15,56.9405
2021-10-16,40.50991
2021-10-17,48.72521
2021-10-18,58.07365
2021-10-19,48.15864
2021-10-20,44.7592
2021-10-21,41.64305
2021-10-22,49.00849
2021-10-23,42.49291
2021-10-24,68.83852
2021-10-25,67.98866
2021-10-26,66.00566
2021-10-27,71.3881
2021-10-28,54.67422
2021-10-29,49.85835
2021-10-30,52.9745
2021-10-31,62.88951
2021-11-01,56.37393
2021-11-02,54.67422
2021-11-03,61.1898
2021-11-04,51.27478
2021-11-05,52.12464
2021-11-06,47.59206
2021-11-07,51.27478
2021-11-08,64.30594
2021-11-09,63.1728
2021-11-10,42.7762
2021-11-11,39.94334
2021-11-12,44.19263
2021-11-13,42.20963
2021-11-14,57.79036
2021-11-15,57.50708
2021-11-16,67.13881
2021-11-17,44.47592
2021-11-18,51.55807
2021-11-19,46.7422
2021-11-20,37.67705
2021-11-21,47.30878
2021-11-22,48.72521
2021-11-23,48.44192
2021-11-24,47.30878
2021-11-25,49.57507
2021-11-26,41.35977
2021-11-27,37.96033
2021-11-28,50.70821
2021-11-29,51.55807
2021-11-30,47.87535
2021-12-01,34.27762
2021-12-02,43.62606
2021-12-03,43.05949
2021-12-04,33.99433
2021-12-05,33.14447
2021-12-06,48.44192
2021-12-07,47.87535
2021-12-08,43.62606
2021-12-09,44.7592
2021-12-10,44.19263
2021-12-11,44.19263
2021-12-12,52.12464
2021-12-13,64.30594
2021-12-14,52.12464
2021-12-15,60.90651
2021-12-16,48.44192
2021-12-17,49.29178
2021-12-18,41.64305
2021-12-19,50.9915
2021-12-20,52.69121
2021-12-21,56.37393
2021-12-22,48.44192
2021-12-23,55.52407
2021-12-24,35.41076
2021-12-25,47.02549
2021-12-26,53.54107
2021-12-27,52.12464
2021-12-28,64.30594
2021-12-29,59.20679
2021-12-30,56.9405
2021-12-31,42.7762
2022-01-01,43.90934
2022-01-02,56.65722
2022-01-03,52.9745
2022-01-04,54.9575
2022-01-05,53.25779
2022-01-06,43.05949
2022-01-07,43.62606
2022-01-08,41.64305
2022-01-09,51.84135
2022-01-10,52.12464
2022-01-11,38.81019
2022-01-12,50.42492
2022-01-13,48.15864
2022-01-14,41.64305
2022-01-15,41.35977
2022-01-16,51.27478
2022-01-17,51.55807
2022-01-18,48.72521
2022-01-19,40.50991
2022-01-20,41.64305
2022-01-21,49.57507
2022-01-22,36.26062
2022-01-23,61.75637
2022-01-24,48.15864
2022-01-25,48.72521
2022-01-26,45.89235
2022-01-27,46.7422
2022-01-28,43.34277
2022-01-29,39.66005
2022-01-30,35.97733
2022-01-31,35.12747
2022-02-01,43.62606
2022-02-02,54.39093
2022-02-03,48.72521
2022-02-04,62.60623
2022-02-05,57.50708
2022-02-06,68.27195
2022-02-07,67.70538
2022-02-08,57.79036
2022-02-09,60.33994
2022-02-10,53.82436
2022-02-11,50.14164
2022-02-12,44.47592
2022-02-13,52.69121
2022-02-14,52.12464
2022-02-15,53.82436
2022-02-16,53.54107
2022-02-17,41.92634
2022-02-18,35.69405
2022-02-19,51.84135
2022-02-20,63.73937
2022-02-21,63.45609
2022-02-22,54.10764
2022-02-23,47.87535
2022-02-24,43.90934
2022-02-25,39.37677
2022-02-26,37.96033
2022-02-27,49.29178
2022-02-28,43.34277
2022-03-01,46.17563
2022-03-02,39.94334
2022-03-03,62.60623
2022-03-04,35.69405
2022-03-05,32.01133
2022-03-06,58.35694
2022-03-07,43.34277
2022-03-08,45.04249
2022-03-09,41.07648
2022-03-10,43.62606
2022-03-11,39.37677
2022-03-12,45.60906
2022-03-13,62.60623
2022-03-14,62.03966
2022-03-15,56.09065
2022-03-16,46.45892
2022-03-17,48.72521
2022-03-18,47.30878
2022-03-19,49.00849
2022-03-20,42.20963
2022-03-21,40.50991
2022-03-22,49.85835
2022-03-23,47.87535
2022-03-24,45.04249
2022-03-25,39.94334
2022-03-26,39.66005
2022-03-27,52.12464
2022-03-28,42.20963
2022-03-29,45.60906
2022-03-30,45.04249
2022-03-31,45.60906
2022-04-01,41.35977
2022-04-02,37.39376
2022-04-03,40.7932
2022-04-04,48.72521
2022-04-05,47.59206
2022-04-06,42.7762
2022-04-07,50.14164
2022-04-08,34.84419
2022-04-09,39.66005
2022-04-10,42.7762
2022-04-11,45.60906
2022-04-12,50.9915
2022-04-13,46.17563
2022-04-14,48.44192
2022-04-15,40.50991
2022-04-16,27.76203
2022-04-17,46.45892
2022-04-18,49.57507
2022-04-19,49.85835
2022-04-20,45.89235
2022-04-21,52.40793
2022-04-22,45.89235
2022-04-23,36.5439
2022-04-24,46.45892
2022-04-25,54.67422
2022-04-26,49.00849
2022-04-27,47.59206
2022-04-28,42.7762
2022-04-29,37.39376
2022-04-30,37.11048
2022-05-01,39.66005
2022-05-02,47.02549
2022-05-03,43.90934
2022-05-04,37.67705
2022-05-05,38.24362
2022-05-06,48.72521
2022-05-07,37.11048
2022-05-08,48.44192
2022-05-09,46.17563
2022-05-10,55.52407
2022-05-11,49.29178
2022-05-12,47.30878
2022-05-13,35.97733
2022-05-14,33.71104
2022-05-15,36.82719
2022-05-16,39.94334
2022-05-17,49.57507
2022-05-18,50.14164
2022-05-19,41.64305
2022-05-20,44.47592
2022-05-21,46.17563
2022-05-22,45.89235
2022-05-23,42.7762
2022-05-24,52.12464
2022-05-25,45.60906
2022-05-26,48.44192
2022-05-27,35.97733
2022-05-28,38.52691
2022-05-29,43.90934
2022-05-30,44.7592
2022-05-31,49.57507
2022-06-01,39.09348
2022-06-02,43.62606
2022-06-03,37.11048
2022-06-04,23.51274
2022-06-05,24.92917
2022-06-06,45.89235
2022-06-07,47.02549
2022-06-08,47.02549
2022-06-09,40.7932
2022-06-10,30.02832
2022-06-11,35.12747
2022-06-12,42.20963
2022-06-13,43.05949
2022-06-14,37.39376
2022-06-15,32.29461
2022-06-16,33.71104
2022-06-17,36.82719
2022-06-18,27.47875
2022-06-19,33.14447
2022-06-20,38.81019
2022-06-21,33.99433
2022-06-22,34.84419
2022-06-23,35.41076
2022-06-24,22.3796
2022-06-25,23.22946
2022-06-26,28.89518
2022-06-27,40.7932
2022-06-28,32.29461
2022-06-29,37.39376
2022-06-30,32.86118
2022-07-01,22.66288
2022-07-02,30.5949
2022-07-03,26.06232
2022-07-04,21.81303
2022-07-05,35.69405
2022-07-06,29.46175
2022-07-07,34.84419
2022-07-08,29.17847
2022-07-09,23.79603
2022-07-10,36.5439
2022-07-11,41.07648
2022-07-12,34.27762
2022-07-13,36.26062
2022-07-14,37.67705
2022-07-15,30.5949
2022-07-16,31.44475
2022-07-17,24.07932
2022-07-18,33.14447
2022-07-19,28.32861
2022-07-20,24.07932
2022-07-21,28.32861
2022-07-22,25.21246
2022-07-23,25.77903
2022-07-24,24.3626
2022-07-25,32.29461
2022-07-26,31.44475
2022-07-27,30.5949
2022-07-28,32.29461
2022-07-29,29.74504
2022-07-30,18.98016
2022-07-31,30.5949
2022-08-01,31.44475
2022-08-02,42.20963
2022-08-03,30.87818
2022-08-04,33.99433
2022-08-05,27.76203
2022-08-06,31.72804
2022-08-07,26.91218
2022-08-08,35.97733
2022-08-09,24.07932
2022-08-10,32.29461
2022-08-11,28.89518
2022-08-12,28.61189
2022-08-13,21.52974
2022-08-14,35.41076
2022-08-15,39.37677
2022-08-16,39.94334
2022-08-17,35.12747
2022-08-18,37.39376
2022-08-19,36.5439
2022-08-20,26.62889
2022-08-21,43.62606
2022-08-22,46.17563
2022-08-23,40.50991
2022-08-24,36.26062
2022-08-25,33.14447
2022-08-26,33.42776
2022-08-27,29.17847
2022-08-28,31.16147
2022-08-29,35.41076
2022-08-30,30.87818
2022-08-31,30.02832
2022-09-01,28.89518
2022-09-02,28.89518
2022-09-03,23.22946
2022-09-04,26.3456
2022-09-05,31.72804
2022-09-06,30.87818
2022-09-07,23.79603
2022-09-08,27.47875
2022-09-09,20.96317
2022-09-10,19.83002
2022-09-11,24.07932
2022-09-12,32.29461
2022-09-13,40.22662
2022-09-14,34.27762
2022-09-15,28.04532
2022-09-16,28.32861
2022-09-17,22.09631
2022-09-18,28.04532
2022-09-19,28.04532
2022-09-20,31.16147
2022-09-21,32.29461
2022-09-22,30.31161
2022-09-23,28.89518
2022-09-24,21.24645
2022-09-25,27.47875
2022-09-26,37.67705
2022-09-27,31.16147
2022-09-28,31.16147
2022-09-29,26.91218
2022-09-30,20.11331
2022-10-01,21.24645
2022-10-02,25.77903
2022-10-03,24.64589
2022-10-04,23.22946
2022-10-05,22.09631
2022-10-06,23.79603
2022-10-07,20.67988
2022-10-08,16.43059
2022-10-09,24.64589
2022-10-10,26.3456
2022-10-11,26.06232
2022-10-12,34.84419
2022-10-13,27.76203
2022-10-14,24.64589
2022-10-15,27.76203
2022-10-16,31.44475
2022-10-17,35.69405
2022-10-18,27.47875
2022-10-19,31.72804
2022-10-20,22.09631
2022-10-21,29.46175
2022-10-22,25.21246
2022-10-23,21.52974
2022-10-24,34.84419
2022-10-25,20.67988
2022-10-26,23.79603
2022-10-27,21.81303
2022-10-28,28.04532
2022-10-29,17.56373
2022-10-30,15.86402
2022-10-31,23.51274
2022-11-01,23.51274
2022-11-02,23.22946
2022-11-03,26.3456
2022-11-04,23.79603
2022-11-05,24.3626
2022-11-06,17.56373
2022-11-07,28.04532
2022-11-08,22.94617
2022-11-09,21.81303
2022-11-10,20.11331
2022-11-11,21.52974
2022-11-12,17.28045
2022-11-13,15.86402
2022-11-14,20.11331
2022-11-15,22.66288
2022-11-16,24.64589
2022-11-17,18.41359
2022-11-18,23.51274
2022-11-19,16.71388
2022-11-20,25.77903
2022-11-21,25.49575
2022-11-22,29.17847
2022-11-23,18.13031
2022-11-24,20.11331
2022-11-25,18.98016
2022-11-26,23.79603
2022-11-27,19.83002
2022-11-28,26.62889
2022-11-29,20.96317
2022-11-30,14.73087
2022-12-01,15.01416
2022-12-02,13.88101
2022-12-03,11.61473
2022-12-04,17.28045
2022-12-05,16.71388
2022-12-06,18.13031
2022-12-07,23.22946
2022-12-08,18.69688
2022-12-09,16.1473
2022-12-10,17.28045
2022-12-11,18.41359
2022-12-12,26.06232
2022-12-13,27.76203
2022-12-14,21.52974
2022-12-15,19.26345
2022-12-16,12.74787
2022-12-17,13.59773
2022-12-18,19.83002
2022-12-19,15.29745
2022-12-20,19.54674
2022-12-21,17.28045
2022-12-22,20.11331
2022-12-23,20.96317
2022-12-24,17.28045
2022-12-25,16.71388
2022-12-26,17.28045
2022-12-27,20.96317
2022-12-28,16.43059
2022-12-29,15.29745
2022-12-30,14.73087
2022-12-31,14.73087
2023-01-01,18.98016
2023-01-02,26.62889
2023-01-03,19.83002
2023-01-04,14.1643
2023-01-05,17.56373
2023-01-06,15.86402
2023-01-07,11.89801
2023-01-08,17.28045
2023-01-09,20.67988
2023-01-10,20.11331
2023-01-11,12.74787
2023-01-12,20.96317
2023-01-13,15.58073
2023-01-14,16.1473
2023-01-15,16.43059
2023-01-16,21.81303
2023-01-17,18.69688
2023-01-18,19.83002
2023-01-19,21.52974
2023-01-20,19.26345
2023-01-21,13.03116
2023-01-22,13.31444
2023-01-23,15.29745
2023-01-24,26.62889
2023-01-25,30.5949
2023-01-26,24.92917
2023-01-27,24.64589
2023-01-28,26.91218
2023-01-29,27.76203
2023-01-30,31.72804
2023-01-31,20.3966
2023-02-01,25.77903
2023-02-02,24.92917
2023-02-03,28.89518
2023-02-04,24.3626
2023-02-05,26.06232
2023-02-06,24.92917
2023-02-07,28.61189
2023-02-08,22.3796
2023-02-09,22.94617
2023-02-10,25.77903
2023-02-11,26.06232
2023-02-12,27.76203
2023-02-13,27.76203
2023-02-14,21.81303
2023-02-15,24.3626
2023-02-16,22.66288
2023-02-17,16.99716
2023-02-18,18.98016
2023-02-19,23.79603
2023-02-20,23.51274
2023-02-21,22.66288
2023-02-22,18.41359
2023-02-23,20.11331
2023-02-24,14.73087
2023-02-25,13.03116
2023-02-26,24.3626
2023-02-27,35.41076
2023-02-28,25.49575
2023-03-01,22.66288
2023-03-02,18.41359
2023-03-03,22.09631
2023-03-04,17.84702
2023-03-05,23.22946
2023-03-06,19.83002
2023-03-07,17.56373
2023-03-08,21.24645
2023-03-09,16.71388
2023-03-10,15.01416
2023-03-11,18.41359
2023-03-12,26.91218
2023-03-13,25.49575
2023-03-14,32.5779
2023-03-15,25.49575
2023-03-16,22.3796
2023-03-17,19.26345
2023-03-18,11.89801
2023-03-19,15.58073
2023-03-20,26.62889
2023-03-21,22.09631
2023-03-22,22.66288
2023-03-23,22.09631
2023-03-24,20.67988
2023-03-25,17.28045
2023-03-26,16.1473
2023-03-27,27.47875
2023-03-28,20.3966
2023-03-29,21.24645
2023-03-30,18.41359
2023-03-31,20.67988
2023-04-01,15.86402
2023-04-02,21.81303
2023-04-03,22.09631
2023-04-04,28.32861
2023-04-05,25.21246
2023-04-06,20.96317
2023-04-07,19.26345
2023-04-08,22.09631
2023-04-09,22.09631
2023-04-10,25.77903
2023-04-11,28.32861
2023-04-12,22.3796
2023-04-13,23.51274
2023-04-14,23.79603
2023-04-15,20.3966
2023-04-16,22.66288
2023-04-17,33.42776
2023-04-18,23.51274
2023-04-19,27.76203
2023-04-20,23.22946
2023-04-21,22.09631
2023-04-22,13.88101
2023-04-23,22.3796
2023-04-24,25.77903
2023-04-25,28.32861
2023-04-26,21.52974
2023-04-27,19.83002
2023-04-28,19.26345
2023-04-29,19.54674
2023-04-30,20.96317
2023-05-01,23.51274
2023-05-02,22.66288
2023-05-03,17.84702
2023-05-04,15.29745
2023-05-05,16.71388
2023-05-06,15.58073
2023-05-07,20.96317
2023-05-08,22.3796
2023-05-09,24.64589
2023-05-10,24.92917
2023-05-11,18.98016
2023-05-12,20.11331
2023-05-13,16.43059
2023-05-14,16.99716
2023-05-15,26.3456
2023-05-16,19.26345
2023-05-17,16.43059
2023-05-18,21.24645
2023-05-19,13.88101
2023-05-20,15.01416
2023-05-21,11.89801
2023-05-22,21.81303
2023-05-23,16.43059
2023-05-24,15.86402
2023-05-25,15.29745
2023-05-26,13.03116
2023-05-27,15.29745
2023-05-28,19.83002
