date,현금증여
2020-10-23,58.03108
2020-10-24,40.4145
2020-10-25,49.22279
2020-10-26,51.81347
2020-10-27,65.8031
2020-10-28,51.29533
2020-10-29,62.6943
2020-10-30,45.59585
2020-10-31,42.48704
2020-11-01,50.25906
2020-11-02,46.11398
2020-11-03,50.7772
2020-11-04,47.15025
2020-11-05,45.07772
2020-11-06,43.00518
2020-11-07,38.8601
2020-11-08,46.11398
2020-11-09,63.21243
2020-11-10,59.06735
2020-11-11,52.84974
2020-11-12,71.50259
2020-11-13,58.54922
2020-11-14,40.93264
2020-11-15,54.92227
2020-11-16,77.7202
2020-11-17,81.86528
2020-11-18,73.05699
2020-11-19,77.7202
2020-11-20,74.09326
2020-11-21,46.11398
2020-11-22,47.15025
2020-11-23,80.31088
2020-11-24,59.58549
2020-11-25,70.46632
2020-11-26,79.27461
2020-11-27,66.32124
2020-11-28,50.25906
2020-11-29,65.28497
2020-11-30,88.60103
2020-12-01,68.39378
2020-12-02,80.82901
2020-12-03,70.46632
2020-12-04,79.79274
2020-12-05,60.10362
2020-12-06,61.65803
2020-12-07,86.01036
2020-12-08,59.06735
2020-12-09,72.02072
2020-12-10,58.03108
2020-12-11,43.00518
2020-12-12,26.943
2020-12-13,33.16062
2020-12-14,59.06735
2020-12-15,49.22279
2020-12-16,58.54922
2020-12-17,49.74093
2020-12-18,52.84974
2020-12-19,39.37823
2020-12-20,59.06735
2020-12-21,54.40414
2020-12-22,55.44041
2020-12-23,54.40414
2020-12-24,46.11398
2020-12-25,44.55958
2020-12-26,52.3316
2020-12-27,45.07772
2020-12-28,77.7202
2020-12-29,60.10362
2020-12-30,52.3316
2020-12-31,50.25906
2021-01-01,44.55958
2021-01-02,46.11398
2021-01-03,32.12435
2021-01-04,68.91191
2021-01-05,51.29533
2021-01-06,58.54922
2021-01-07,55.44041
2021-01-08,52.3316
2021-01-09,47.66839
2021-01-10,50.25906
2021-01-11,61.65803
2021-01-12,57.51295
2021-01-13,55.95854
2021-01-14,60.10362
2021-01-15,50.25906
2021-01-16,41.96891
2021-01-17,41.45077
2021-01-18,48.70466
2021-01-19,70.46632
2021-01-20,62.6943
2021-01-21,59.06735
2021-01-22,49.74093
2021-01-23,42.48704
2021-01-24,42.48704
2021-01-25,83.93782
2021-01-26,65.8031
2021-01-27,58.54922
2021-01-28,54.92227
2021-01-29,40.93264
2021-01-30,52.3316
2021-01-31,47.66839
2021-02-01,60.10362
2021-02-02,83.93782
2021-02-03,54.92227
2021-02-04,44.04145
2021-02-05,44.55958
2021-02-06,35.23316
2021-02-07,52.3316
2021-02-08,50.25906
2021-02-09,55.95854
2021-02-10,38.8601
2021-02-11,32.12435
2021-02-12,48.70466
2021-02-13,50.25906
2021-02-14,61.65803
2021-02-15,94.81865
2021-02-16,87.04663
2021-02-17,78.23834
2021-02-18,66.83937
2021-02-19,64.2487
2021-02-20,45.59585
2021-02-21,51.29533
2021-02-22,69.94818
2021-02-23,55.44041
2021-02-24,44.04145
2021-02-25,56.47668
2021-02-26,46.11398
2021-02-27,36.26943
2021-02-28,31.60621
2021-03-01,43.00518
2021-03-02,43.00518
2021-03-03,46.63212
2021-03-04,40.93264
2021-03-05,43.00518
2021-03-06,31.60621
2021-03-07,26.943
2021-03-08,45.59585
2021-03-09,41.96891
2021-03-10,54.92227
2021-03-11,43.52331
2021-03-12,41.96891
2021-03-13,21.76165
2021-03-14,28.4974
2021-03-15,52.84974
2021-03-16,37.30569
2021-03-17,45.59585
2021-03-18,50.25906
2021-03-19,38.34196
2021-03-20,33.67875
2021-03-21,27.46113
2021-03-22,46.63212
2021-03-23,43.52331
2021-03-24,48.70466
2021-03-25,46.11398
2021-03-26,54.40414
2021-03-27,41.96891
2021-03-28,29.01554
2021-03-29,56.47668
2021-03-30,51.81347
2021-03-31,54.92227
2021-04-01,40.4145
2021-04-02,32.64248
2021-04-03,29.53367
2021-04-04,38.8601
2021-04-05,40.93264
2021-04-06,38.34196
2021-04-07,42.48704
2021-04-08,40.4145
2021-04-09,46.11398
2021-04-10,33.16062
2021-04-11,24.35233
2021-04-12,59.58549
2021-04-13,45.59585
2021-04-14,40.93264
2021-04-15,46.63212
2021-04-16,49.22279
2021-04-17,22.79792
2021-04-18,33.67875
2021-04-19,43.52331
2021-04-20,32.64248
2021-04-21,46.11398
2021-04-22,36.26943
2021-04-23,49.22279
2021-04-24,30.56994
2021-04-25,24.87046
2021-04-26,48.70466
2021-04-27,39.89637
2021-04-28,39.89637
2021-04-29,39.37823
2021-04-30,41.96891
2021-05-01,18.13471
2021-05-02,35.23316
2021-05-03,34.71502
2021-05-04,36.78756
2021-05-05,26.943
2021-05-06,40.93264
2021-05-07,31.60621
2021-05-08,24.35233
2021-05-09,25.90673
2021-05-10,46.63212
2021-05-11,39.89637
2021-05-12,35.75129
2021-05-13,41.96891
2021-05-14,36.26943
2021-05-15,31.60621
2021-05-16,34.19689
2021-05-17,59.58549
2021-05-18,37.30569
2021-05-19,33.16062
2021-05-20,44.55958
2021-05-21,33.67875
2021-05-22,19.17098
2021-05-23,26.943
2021-05-24,36.78756
2021-05-25,35.23316
2021-05-26,46.11398
2021-05-27,35.23316
2021-05-28,39.89637
2021-05-29,34.19689
2021-05-30,25.3886
2021-05-31,44.04145
2021-06-01,39.37823
2021-06-02,40.4145
2021-06-03,37.82383
2021-06-04,34.19689
2021-06-05,22.79792
2021-06-06,33.16062
2021-06-07,45.59585
2021-06-08,35.75129
2021-06-09,34.19689
2021-06-10,35.75129
2021-06-11,34.19689
2021-06-12,25.3886
2021-06-13,25.90673
2021-06-14,52.3316
2021-06-15,38.8601
2021-06-16,36.78756
2021-06-17,27.97927
2021-06-18,32.12435
2021-06-19,19.17098
2021-06-20,30.56994
2021-06-21,37.30569
2021-06-22,37.82383
2021-06-23,32.64248
2021-06-24,29.53367
2021-06-25,33.67875
2021-06-26,18.65284
2021-06-27,25.90673
2021-06-28,33.67875
2021-06-29,37.30569
2021-06-30,38.34196
2021-07-01,36.26943
2021-07-02,38.34196
2021-07-03,25.3886
2021-07-04,21.24352
2021-07-05,37.30569
2021-07-06,24.87046
2021-07-07,30.05181
2021-07-08,32.64248
2021-07-09,21.24352
2021-07-10,25.3886
2021-07-11,25.90673
2021-07-12,39.37823
2021-07-13,31.08808
2021-07-14,31.08808
2021-07-15,32.64248
2021-07-16,22.79792
2021-07-17,22.27979
2021-07-18,23.31606
2021-07-19,38.8601
2021-07-20,35.75129
2021-07-21,24.87046
2021-07-22,36.78756
2021-07-23,23.83419
2021-07-24,28.4974
2021-07-25,23.83419
2021-07-26,35.75129
2021-07-27,47.15025
2021-07-28,44.04145
2021-07-29,35.75129
2021-07-30,40.93264
2021-07-31,31.60621
2021-08-01,37.82383
2021-08-02,62.17616
2021-08-03,59.58549
2021-08-04,50.25906
2021-08-05,52.84974
2021-08-06,33.67875
2021-08-07,33.67875
2021-08-08,40.4145
2021-08-09,58.54922
2021-08-10,52.3316
2021-08-11,50.25906
2021-08-12,48.70466
2021-08-13,49.74093
2021-08-14,46.11398
2021-08-15,39.89637
2021-08-16,46.63212
2021-08-17,49.22279
2021-08-18,57.51295
2021-08-19,52.84974
2021-08-20,47.15025
2021-08-21,49.22279
2021-08-22,33.16062
2021-08-23,72.02072
2021-08-24,62.17616
2021-08-25,47.15025
2021-08-26,66.83937
2021-08-27,48.70466
2021-08-28,33.67875
2021-08-29,46.63212
2021-08-30,54.40414
2021-08-31,61.65803
2021-09-01,46.11398
2021-09-02,45.59585
2021-09-03,40.4145
2021-09-04,35.23316
2021-09-05,43.00518
2021-09-06,62.17616
2021-09-07,55.95854
2021-09-08,49.22279
2021-09-09,45.59585
2021-09-10,36.78756
2021-09-11,41.96891
2021-09-12,39.37823
2021-09-13,53.36787
2021-09-14,52.84974
2021-09-15,34.19689
2021-09-16,57.51295
2021-09-17,38.8601
2021-09-18,34.71502
2021-09-19,33.16062
2021-09-20,31.08808
2021-09-21,59.06735
2021-09-22,56.99481
2021-09-23,84.97409
2021-09-24,98.96373
2021-09-25,72.02072
2021-09-26,52.3316
2021-09-27,81.86528
2021-09-28,74.61139
2021-09-29,75.12953
2021-09-30,71.50259
2021-10-01,70.46632
2021-10-02,45.07772
2021-10-03,45.07772
2021-10-04,63.73056
2021-10-05,67.35751
2021-10-06,58.03108
2021-10-07,47.15025
2021-10-08,51.81347
2021-10-09,37.82383
2021-10-10,44.55958
2021-10-11,44.55958
2021-10-12,64.76683
2021-10-13,52.84974
2021-10-14,54.92227
2021-10-15,57.51295
2021-10-16,30.05181
2021-10-17,33.16062
2021-10-18,54.92227
2021-10-19,56.99481
2021-10-20,47.15025
2021-10-21,63.21243
2021-10-22,55.95854
2021-10-23,36.26943
2021-10-24,38.34196
2021-10-25,54.40414
2021-10-26,48.18652
2021-10-27,46.63212
2021-10-28,51.29533
2021-10-29,47.15025
2021-10-30,30.56994
2021-10-31,58.54922
2021-11-01,80.31088
2021-11-02,74.61139
2021-11-03,54.40414
2021-11-04,50.25906
2021-11-05,41.45077
2021-11-06,40.4145
2021-11-07,27.97927
2021-11-08,54.92227
2021-11-09,53.88601
2021-11-10,46.11398
2021-11-11,56.47668
2021-11-12,47.66839
2021-11-13,27.97927
2021-11-14,32.12435
2021-11-15,49.74093
2021-11-16,54.92227
2021-11-17,47.15025
2021-11-18,37.30569
2021-11-19,45.07772
2021-11-20,31.60621
2021-11-21,40.4145
2021-11-22,43.52331
2021-11-23,52.3316
2021-11-24,51.29533
2021-11-25,49.74093
2021-11-26,49.22279
2021-11-27,26.42487
2021-11-28,24.35233
2021-11-29,54.40414
2021-11-30,48.18652
2021-12-01,51.29533
2021-12-02,38.8601
2021-12-03,38.34196
2021-12-04,32.12435
2021-12-05,61.65803
2021-12-06,56.47668
2021-12-07,50.7772
2021-12-08,51.29533
2021-12-09,47.15025
2021-12-10,32.12435
2021-12-11,41.45077
2021-12-12,46.63212
2021-12-13,47.66839
2021-12-14,54.40414
2021-12-15,38.34196
2021-12-16,43.00518
2021-12-17,44.55958
2021-12-18,43.00518
2021-12-19,38.8601
2021-12-20,63.21243
2021-12-21,64.2487
2021-12-22,49.22279
2021-12-23,57.51295
2021-12-24,35.23316
2021-12-25,31.08808
2021-12-26,40.93264
2021-12-27,45.59585
2021-12-28,48.18652
2021-12-29,51.29533
2021-12-30,44.55958
2021-12-31,47.66839
2022-01-01,38.34196
2022-01-02,41.96891
2022-01-03,48.18652
2022-01-04,47.66839
2022-01-05,44.04145
2022-01-06,52.3316
2022-01-07,56.47668
2022-01-08,36.26943
2022-01-09,38.34196
2022-01-10,53.36787
2022-01-11,48.18652
2022-01-12,55.44041
2022-01-13,58.03108
2022-01-14,50.25906
2022-01-15,57.51295
2022-01-16,44.04145
2022-01-17,55.44041
2022-01-18,54.92227
2022-01-19,59.58549
2022-01-20,34.71502
2022-01-21,41.45077
2022-01-22,55.44041
2022-01-23,47.15025
2022-01-24,53.36787
2022-01-25,51.29533
2022-01-26,60.10362
2022-01-27,47.15025
2022-01-28,45.59585
2022-01-29,30.56994
2022-01-30,37.82383
2022-01-31,44.55958
2022-02-01,49.22279
2022-02-02,47.66839
2022-02-03,87.04663
2022-02-04,63.73056
2022-02-05,46.11398
2022-02-06,47.15025
2022-02-07,52.84974
2022-02-08,44.04145
2022-02-09,46.63212
2022-02-10,47.15025
2022-02-11,49.22279
2022-02-12,27.97927
2022-02-13,38.8601
2022-02-14,57.51295
2022-02-15,60.10362
2022-02-16,62.17616
2022-02-17,45.07772
2022-02-18,35.75129
2022-02-19,27.97927
2022-02-20,40.4145
2022-02-21,50.7772
2022-02-22,51.29533
2022-02-23,40.4145
2022-02-24,55.95854
2022-02-25,29.01554
2022-02-26,35.23316
2022-02-27,56.47668
2022-02-28,37.82383
2022-03-01,36.26943
2022-03-02,59.06735
2022-03-03,47.66839
2022-03-04,39.89637
2022-03-05,23.83419
2022-03-06,55.44041
2022-03-07,38.8601
2022-03-08,43.52331
2022-03-09,30.56994
2022-03-10,55.44041
2022-03-11,46.63212
2022-03-12,22.27979
2022-03-13,36.26943
2022-03-14,54.92227
2022-03-15,40.4145
2022-03-16,56.99481
2022-03-17,34.71502
2022-03-18,39.89637
2022-03-19,40.4145
2022-03-20,27.46113
2022-03-21,55.44041
2022-03-22,48.18652
2022-03-23,48.18652
2022-03-24,47.15025
2022-03-25,40.93264
2022-03-26,40.4145
2022-03-27,55.44041
2022-03-28,62.17616
2022-03-29,53.88601
2022-03-30,59.58549
2022-03-31,36.78756
2022-04-01,34.19689
2022-04-02,36.78756
2022-04-03,35.23316
2022-04-04,48.18652
2022-04-05,46.63212
2022-04-06,60.10362
2022-04-07,46.11398
2022-04-08,40.93264
2022-04-09,25.3886
2022-04-10,21.76165
2022-04-11,51.29533
2022-04-12,47.66839
2022-04-13,44.55958
2022-04-14,38.8601
2022-04-15,37.30569
2022-04-16,33.16062
2022-04-17,30.56994
2022-04-18,48.18652
2022-04-19,36.26943
2022-04-20,45.59585
2022-04-21,43.52331
2022-04-22,38.34196
2022-04-23,26.42487
2022-04-24,24.87046
2022-04-25,49.74093
2022-04-26,32.64248
2022-04-27,46.11398
2022-04-28,38.8601
2022-04-29,37.30569
2022-04-30,36.78756
2022-05-01,35.23316
2022-05-02,43.00518
2022-05-03,45.59585
2022-05-04,35.23316
2022-05-05,35.23316
2022-05-06,41.96891
2022-05-07,36.26943
2022-05-08,49.22279
2022-05-09,64.2487
2022-05-10,60.10362
2022-05-11,57.51295
2022-05-12,47.15025
2022-05-13,43.00518
2022-05-14,26.42487
2022-05-15,22.79792
2022-05-16,52.3316
2022-05-17,36.78756
2022-05-18,33.16062
2022-05-19,36.26943
2022-05-20,33.16062
2022-05-21,23.83419
2022-05-22,20.20725
2022-05-23,46.63212
2022-05-24,37.82383
2022-05-25,41.45077
2022-05-26,41.96891
2022-05-27,38.8601
2022-05-28,40.4145
2022-05-29,29.53367
2022-05-30,48.70466
2022-05-31,40.93264
2022-06-01,30.05181
2022-06-02,51.29533
2022-06-03,52.3316
2022-06-04,12.95336
2022-06-05,32.12435
2022-06-06,32.12435
2022-06-07,35.23316
2022-06-08,37.82383
2022-06-09,35.75129
2022-06-10,35.75129
2022-06-11,33.16062
2022-06-12,36.26943
2022-06-13,49.22279
2022-06-14,34.71502
2022-06-15,37.82383
2022-06-16,44.04145
2022-06-17,36.78756
2022-06-18,25.90673
2022-06-19,28.4974
2022-06-20,40.4145
2022-06-21,39.89637
2022-06-22,36.78756
2022-06-23,26.42487
2022-06-24,37.82383
2022-06-25,20.20725
2022-06-26,29.01554
2022-06-27,41.45077
2022-06-28,30.05181
2022-06-29,23.31606
2022-06-30,38.34196
2022-07-01,27.97927
2022-07-02,18.65284
2022-07-03,32.64248
2022-07-04,38.8601
2022-07-05,33.67875
2022-07-06,39.89637
2022-07-07,49.74093
2022-07-08,50.7772
2022-07-09,27.97927
2022-07-10,31.08808
2022-07-11,44.04145
2022-07-12,43.52331
2022-07-13,39.37823
2022-07-14,34.19689
2022-07-15,54.92227
2022-07-16,36.26943
2022-07-17,28.4974
2022-07-18,59.06735
2022-07-19,45.07772
2022-07-20,47.66839
2022-07-21,53.88601
2022-07-22,46.11398
2022-07-23,34.19689
2022-07-24,44.55958
2022-07-25,53.88601
2022-07-26,48.18652
2022-07-27,58.03108
2022-07-28,69.43005
2022-07-29,42.48704
2022-07-30,52.84974
2022-07-31,35.23316
2022-08-01,51.81347
2022-08-02,33.67875
2022-08-03,47.15025
2022-08-04,36.78756
2022-08-05,45.59585
2022-08-06,43.52331
2022-08-07,32.12435
2022-08-08,47.15025
2022-08-09,43.52331
2022-08-10,42.48704
2022-08-11,52.3316
2022-08-12,41.45077
2022-08-13,44.04145
2022-08-14,41.45077
2022-08-15,43.52331
2022-08-16,66.83937
2022-08-17,54.92227
2022-08-18,53.36787
2022-08-19,54.92227
2022-08-20,38.34196
2022-08-21,44.55958
2022-08-22,57.51295
2022-08-23,63.73056
2022-08-24,49.74093
2022-08-25,55.44041
2022-08-26,53.36787
2022-08-27,26.943
2022-08-28,36.26943
2022-08-29,54.92227
2022-08-30,58.03108
2022-08-31,59.58549
2022-09-01,53.36787
2022-09-02,55.95854
2022-09-03,40.93264
2022-09-04,40.93264
2022-09-05,54.40414
2022-09-06,47.66839
2022-09-07,40.4145
2022-09-08,45.59585
2022-09-09,33.67875
2022-09-10,43.52331
2022-09-11,43.00518
2022-09-12,58.03108
2022-09-13,81.86528
2022-09-14,78.23834
2022-09-15,68.39378
2022-09-16,67.87564
2022-09-17,45.07772
2022-09-18,59.06735
2022-09-19,67.87564
2022-09-20,62.6943
2022-09-21,56.47668
2022-09-22,56.99481
2022-09-23,50.7772
2022-09-24,40.4145
2022-09-25,39.37823
2022-09-26,64.2487
2022-09-27,75.12953
2022-09-28,48.18652
2022-09-29,53.36787
2022-09-30,63.73056
2022-10-01,32.64248
2022-10-02,49.74093
2022-10-03,68.39378
2022-10-04,66.83937
2022-10-05,54.40414
2022-10-06,53.88601
2022-10-07,60.62176
2022-10-08,33.67875
2022-10-09,40.93264
2022-10-10,48.70466
2022-10-11,61.13989
2022-10-12,53.88601
2022-10-13,67.87564
2022-10-14,55.44041
2022-10-15,37.82383
2022-10-16,32.12435
2022-10-17,61.13989
2022-10-18,57.51295
2022-10-19,48.18652
2022-10-20,55.95854
2022-10-21,66.32124
2022-10-22,36.26943
2022-10-23,44.04145
2022-10-24,55.44041
2022-10-25,57.51295
2022-10-26,62.6943
2022-10-27,56.99481
2022-10-28,47.15025
2022-10-29,34.71502
2022-10-30,35.23316
2022-10-31,63.73056
2022-11-01,62.17616
2022-11-02,67.35751
2022-11-03,51.81347
2022-11-04,48.70466
2022-11-05,37.30569
2022-11-06,52.3316
2022-11-07,52.3316
2022-11-08,74.09326
2022-11-09,66.32124
2022-11-10,67.87564
2022-11-11,51.29533
2022-11-12,31.08808
2022-11-13,41.45077
2022-11-14,74.61139
2022-11-15,64.2487
2022-11-16,75.12953
2022-11-17,51.81347
2022-11-18,54.40414
2022-11-19,34.19689
2022-11-20,46.63212
2022-11-21,75.12953
2022-11-22,60.62176
2022-11-23,58.03108
2022-11-24,58.03108
2022-11-25,50.7772
2022-11-26,33.67875
2022-11-27,56.99481
2022-11-28,72.02072
2022-11-29,61.65803
2022-11-30,62.17616
2022-12-01,50.25906
2022-12-02,44.55958
2022-12-03,37.30569
2022-12-04,43.00518
2022-12-05,74.09326
2022-12-06,64.76683
2022-12-07,60.62176
2022-12-08,49.22279
2022-12-09,59.58549
2022-12-10,37.82383
2022-12-11,57.51295
2022-12-12,64.2487
2022-12-13,82.90155
2022-12-14,58.03108
2022-12-15,48.70466
2022-12-16,70.46632
2022-12-17,34.71502
2022-12-18,51.29533
2022-12-19,77.20207
2022-12-20,70.98445
2022-12-21,63.21243
2022-12-22,78.75647
2022-12-23,63.21243
2022-12-24,68.91191
2022-12-25,64.2487
2022-12-26,72.53886
2022-12-27,79.79274
2022-12-28,86.01036
2022-12-29,68.91191
2022-12-30,69.43005
2022-12-31,38.34196
2023-01-01,68.39378
2023-01-02,81.86528
2023-01-03,74.61139
2023-01-04,64.76683
2023-01-05,65.28497
2023-01-06,56.99481
2023-01-07,59.06735
2023-01-08,52.84974
2023-01-09,64.2487
2023-01-10,73.57512
2023-01-11,69.94818
2023-01-12,84.97409
2023-01-13,85.49222
2023-01-14,57.51295
2023-01-15,61.65803
2023-01-16,83.93782
2023-01-17,52.3316
2023-01-18,61.13989
2023-01-19,53.88601
2023-01-20,63.21243
2023-01-21,41.45077
2023-01-22,64.2487
2023-01-23,77.20207
2023-01-24,70.46632
2023-01-25,92.22797
2023-01-26,79.79274
2023-01-27,60.10362
2023-01-28,39.89637
2023-01-29,40.93264
2023-01-30,73.05699
2023-01-31,60.10362
2023-02-01,61.13989
2023-02-02,43.52331
2023-02-03,55.95854
2023-02-04,54.40414
2023-02-05,43.00518
2023-02-06,72.53886
2023-02-07,80.31088
2023-02-08,66.83937
2023-02-09,65.28497
2023-02-10,55.44041
2023-02-11,50.25906
2023-02-12,47.66839
2023-02-13,69.43005
2023-02-14,58.54922
2023-02-15,65.8031
2023-02-16,48.70466
2023-02-17,52.3316
2023-02-18,45.59585
2023-02-19,48.70466
2023-02-20,62.6943
2023-02-21,55.95854
2023-02-22,41.45077
2023-02-23,49.22279
2023-02-24,56.47668
2023-02-25,36.26943
2023-02-26,33.16062
2023-02-27,57.51295
2023-02-28,60.10362
2023-03-01,45.07772
2023-03-02,59.06735
2023-03-03,53.36787
2023-03-04,41.96891
2023-03-05,51.81347
2023-03-06,47.66839
2023-03-07,48.18652
2023-03-08,54.40414
2023-03-09,50.7772
2023-03-10,40.4145
2023-03-11,27.97927
2023-03-12,39.37823
2023-03-13,47.15025
2023-03-14,52.84974
2023-03-15,57.51295
2023-03-16,59.06735
2023-03-17,37.30569
2023-03-18,39.37823
2023-03-19,34.19689
2023-03-20,48.18652
2023-03-21,54.40414
2023-03-22,51.81347
2023-03-23,48.18652
2023-03-24,41.45077
2023-03-25,37.82383
2023-03-26,41.96891
2023-03-27,54.40414
2023-03-28,55.95854
2023-03-29,52.84974
2023-03-30,43.00518
2023-03-31,48.18652
2023-04-01,33.16062
2023-04-02,38.8601
2023-04-03,50.7772
2023-04-04,65.28497
2023-04-05,63.21243
2023-04-06,50.25906
2023-04-07,37.82383
2023-04-08,30.56994
2023-04-09,36.78756
2023-04-10,57.51295
2023-04-11,49.22279
2023-04-12,52.3316
2023-04-13,36.78756
2023-04-14,41.96891
2023-04-15,35.75129
2023-04-16,46.63212
2023-04-17,54.92227
2023-04-18,46.63212
2023-04-19,57.51295
2023-04-20,40.93264
2023-04-21,38.8601
2023-04-22,39.37823
2023-04-23,47.66839
2023-04-24,65.28497
2023-04-25,54.92227
2023-04-26,54.92227
2023-04-27,50.7772
2023-04-28,40.93264
2023-04-29,39.89637
2023-04-30,38.34196
2023-05-01,45.59585
2023-05-02,60.62176
2023-05-03,53.88601
2023-05-04,44.55958
2023-05-05,41.45077
2023-05-06,43.00518
2023-05-07,59.58549
2023-05-08,76.68393
2023-05-09,53.88601
2023-05-10,55.44041
2023-05-11,52.84974
2023-05-12,48.70466
2023-05-13,21.24352
2023-05-14,34.19689
2023-05-15,58.03108
2023-05-16,54.40414
2023-05-17,54.40414
2023-05-18,46.63212
2023-05-19,28.4974
2023-05-20,39.37823
2023-05-21,34.71502
2023-05-22,56.47668
2023-05-23,54.40414
2023-05-24,35.23316
2023-05-25,44.04145
2023-05-26,52.3316
2023-05-27,25.3886
2023-05-28,33.16062
2023-05-29,40.93264
