date,사직
2020-08-22,8.7397
2020-08-23,8.99303
2020-08-24,20.01266
2020-08-25,18.11272
2020-08-26,26.40911
2020-08-27,23.55921
2020-08-28,20.26599
2020-08-29,14.56618
2020-08-30,14.24952
2020-08-31,20.77264
2020-09-01,19.44268
2020-09-02,18.68271
2020-09-03,17.41608
2020-09-04,16.8461
2020-09-05,16.02279
2020-09-06,14.69284
2020-09-07,29.829
2020-09-08,16.02279
2020-09-09,13.9962
2020-09-10,15.76947
2020-09-11,19.44268
2020-09-12,11.39962
2020-09-13,12.15959
2020-09-14,14.12286
2020-09-15,16.14946
2020-09-16,15.51614
2020-09-17,13.86953
2020-09-18,11.7796
2020-09-19,10.00633
2020-09-20,12.53958
2020-09-21,13.04623
2020-09-22,14.94616
2020-09-23,13.8062
2020-09-24,14.37618
2020-09-25,15.32615
2020-09-26,9.81633
2020-09-27,9.62634
2020-09-28,17.22609
2020-09-29,13.29955
2020-09-30,11.01963
2020-10-01,11.27295
2020-10-02,11.84293
2020-10-03,17.16276
2020-10-04,22.60924
2020-10-05,18.42938
2020-10-06,18.23939
2020-10-07,19.75934
2020-10-08,16.14946
2020-10-09,18.11272
2020-10-10,16.40278
2020-10-11,17.22609
2020-10-12,22.54591
2020-10-13,21.59594
2020-10-14,19.82267
2020-10-15,21.65927
2020-10-16,18.93603
2020-10-17,15.57948
2020-10-18,17.47941
2020-10-19,19.56934
2020-10-20,21.21595
2020-10-21,19.63267
2020-10-22,17.8594
2020-10-23,17.41608
2020-10-24,18.55604
2020-10-25,16.14946
2020-10-26,19.94933
2020-10-27,19.44268
2020-10-28,21.40595
2020-10-29,18.68271
2020-10-30,21.78594
2020-10-31,14.88283
2020-11-01,15.70614
2020-11-02,19.94933
2020-11-03,20.83597
2020-11-04,27.61241
2020-11-05,18.74604
2020-11-06,20.26599
2020-11-07,19.69601
2020-11-08,15.45281
2020-11-09,18.74604
2020-11-10,20.07599
2020-11-11,16.33945
2020-11-12,17.92273
2020-11-13,16.08613
2020-11-14,14.62951
2020-11-15,15.45281
2020-11-16,18.30272
2020-11-17,25.71247
2020-11-18,17.98606
2020-11-19,17.79607
2020-11-20,17.92273
2020-11-21,17.03609
2020-11-22,15.8328
2020-11-23,21.27929
2020-11-24,18.49271
2020-11-25,15.70614
2020-11-26,16.40278
2020-11-27,16.46611
2020-11-28,12.47625
2020-11-29,13.8062
2020-11-30,18.30272
2020-12-01,19.18936
2020-12-02,17.60607
2020-12-03,14.37618
2020-12-04,16.14946
2020-12-05,13.29955
2020-12-06,11.01963
2020-12-07,15.89613
2020-12-08,16.27612
2020-12-09,17.79607
2020-12-10,18.30272
2020-12-11,19.31602
2020-12-12,11.58961
2020-12-13,12.72957
2020-12-14,17.22609
2020-12-15,14.69284
2020-12-16,16.40278
2020-12-17,18.42938
2020-12-18,14.37618
2020-12-19,10.06966
2020-12-20,10.25965
2020-12-21,13.55288
2020-12-22,15.64281
2020-12-23,13.67954
2020-12-24,11.90626
2020-12-25,9.943
2020-12-26,10.89297
2020-12-27,10.7663
2020-12-28,17.41608
2020-12-29,16.21279
2020-12-30,14.69284
2020-12-31,12.72957
2021-01-01,11.08296
2021-01-02,11.33628
2021-01-03,11.39962
2021-01-04,16.65611
2021-01-05,17.28942
2021-01-06,16.08613
2021-01-07,14.88283
2021-01-08,13.10956
2021-01-09,9.43635
2021-01-10,10.82963
2021-01-11,15.8328
2021-01-12,16.14946
2021-01-13,12.91956
2021-01-14,16.52944
2021-01-15,13.8062
2021-01-16,9.49968
2021-01-17,14.24952
2021-01-18,15.07283
2021-01-19,14.50284
2021-01-20,14.37618
2021-01-21,16.97276
2021-01-22,14.88283
2021-01-23,10.51298
2021-01-24,12.53958
2021-01-25,15.95946
2021-01-26,15.89613
2021-01-27,15.95946
2021-01-28,17.41608
2021-01-29,14.12286
2021-01-30,11.65294
2021-01-31,9.753
2021-02-01,15.19949
2021-02-02,15.95946
2021-02-03,16.14946
2021-02-04,17.28942
2021-02-05,16.08613
2021-02-06,11.90626
2021-02-07,13.29955
2021-02-08,15.19949
2021-02-09,16.21279
2021-02-10,15.51614
2021-02-11,9.43635
2021-02-12,9.24635
2021-02-13,13.67954
2021-02-14,9.943
2021-02-15,19.31602
2021-02-16,17.35275
2021-02-17,19.69601
2021-02-18,17.35275
2021-02-19,17.47941
2021-02-20,13.55288
2021-02-21,11.65294
2021-02-22,17.66941
2021-02-23,18.17606
2021-02-24,17.35275
2021-02-25,16.40278
2021-02-26,18.55604
2021-02-27,12.15959
2021-02-28,10.9563
2021-03-01,21.7226
2021-03-02,17.92273
2021-03-03,16.90943
2021-03-04,27.73907
2021-03-05,17.47941
2021-03-06,12.22292
2021-03-07,13.74287
2021-03-08,17.66941
2021-03-09,17.54274
2021-03-10,15.51614
2021-03-11,16.8461
2021-03-12,18.30272
2021-03-13,11.9696
2021-03-14,12.34958
2021-03-15,14.69284
2021-03-16,18.55604
2021-03-17,17.09943
2021-03-18,18.42938
2021-03-19,17.09943
2021-03-20,14.31285
2021-03-21,14.12286
2021-03-22,18.30272
2021-03-23,18.99936
2021-03-24,17.22609
2021-03-25,17.8594
2021-03-26,17.16276
2021-03-27,14.88283
2021-03-28,13.23622
2021-03-29,20.83597
2021-03-30,20.51931
2021-03-31,38.82203
2021-04-01,27.48575
2021-04-02,24.63584
2021-04-03,16.21279
2021-04-04,17.79607
2021-04-05,19.18936
2021-04-06,20.77264
2021-04-07,19.56934
2021-04-08,18.80937
2021-04-09,23.87587
2021-04-10,16.52944
2021-04-11,19.69601
2021-04-12,18.17606
2021-04-13,17.73274
2021-04-14,16.97276
2021-04-15,16.97276
2021-04-16,20.77264
2021-04-17,15.00949
2021-04-18,15.32615
2021-04-19,19.75934
2021-04-20,18.49271
2021-04-21,18.99936
2021-04-22,18.04939
2021-04-23,16.59278
2021-04-24,13.42621
2021-04-25,13.74287
2021-04-26,18.42938
2021-04-27,20.7093
2021-04-28,18.80937
2021-04-29,18.49271
2021-04-30,20.58264
2021-05-01,16.71944
2021-05-02,15.26282
2021-05-03,16.8461
2021-05-04,18.04939
2021-05-05,16.59278
2021-05-06,19.44268
2021-05-07,15.95946
2021-05-08,13.48955
2021-05-09,13.23622
2021-05-10,18.49271
2021-05-11,18.11272
2021-05-12,18.04939
2021-05-13,19.18936
2021-05-14,17.03609
2021-05-15,17.66941
2021-05-16,13.8062
2021-05-17,21.84927
2021-05-18,14.50284
2021-05-19,12.72957
2021-05-20,15.57948
2021-05-21,16.78277
2021-05-22,11.65294
2021-05-23,11.84293
2021-05-24,17.03609
2021-05-25,18.74604
2021-05-26,23.9392
2021-05-27,20.13932
2021-05-28,30.71564
2021-05-29,17.60607
2021-05-30,15.19949
2021-05-31,18.42938
2021-06-01,18.49271
2021-06-02,18.93603
2021-06-03,17.28942
2021-06-04,18.61937
2021-06-05,12.91956
2021-06-06,11.9696
2021-06-07,17.54274
2021-06-08,19.12602
2021-06-09,20.39265
2021-06-10,18.42938
2021-06-11,31.34895
2021-06-12,36.22545
2021-06-13,16.97276
2021-06-14,18.42938
2021-06-15,17.54274
2021-06-16,18.49271
2021-06-17,17.66941
2021-06-18,19.18936
2021-06-19,15.38948
2021-06-20,14.37618
2021-06-21,17.35275
2021-06-22,17.16276
2021-06-23,18.55604
2021-06-24,16.71944
2021-06-25,15.89613
2021-06-26,9.49968
2021-06-27,12.28625
2021-06-28,16.52944
2021-06-29,17.35275
2021-06-30,17.28942
2021-07-01,19.12602
2021-07-02,14.50284
2021-07-03,12.09626
2021-07-04,9.87967
2021-07-05,16.65611
2021-07-06,21.65927
2021-07-07,17.73274
2021-07-08,24.19252
2021-07-09,13.48955
2021-07-10,12.85623
2021-07-11,9.943
2021-07-12,16.14946
2021-07-13,17.16276
2021-07-14,15.64281
2021-07-15,15.13616
2021-07-16,12.85623
2021-07-17,9.05636
2021-07-18,11.08296
2021-07-19,16.46611
2021-07-20,15.95946
2021-07-21,15.64281
2021-07-22,15.19949
2021-07-23,15.95946
2021-07-24,9.943
2021-07-25,8.29639
2021-07-26,16.02279
2021-07-27,14.37618
2021-07-28,15.00949
2021-07-29,13.67954
2021-07-30,14.94616
2021-07-31,10.19632
2021-08-01,10.25965
2021-08-02,14.05953
2021-08-03,14.12286
2021-08-04,18.11272
2021-08-05,15.07283
2021-08-06,21.53261
2021-08-07,13.93286
2021-08-08,13.04623
2021-08-09,15.00949
2021-08-10,17.09943
2021-08-11,16.46611
2021-08-12,15.64281
2021-08-13,14.31285
2021-08-14,11.08296
2021-08-15,9.68967
2021-08-16,11.20962
2021-08-17,15.70614
2021-08-18,18.17606
2021-08-19,22.03926
2021-08-20,17.66941
2021-08-21,12.85623
2021-08-22,11.65294
2021-08-23,25.20582
2021-08-24,21.02596
2021-08-25,18.23939
2021-08-26,16.59278
2021-08-27,16.21279
2021-08-28,10.57631
2021-08-29,11.84293
2021-08-30,17.92273
2021-08-31,23.87587
2021-09-01,21.27929
2021-09-02,18.99936
2021-09-03,14.88283
2021-09-04,11.01963
2021-09-05,10.7663
2021-09-06,15.32615
2021-09-07,16.97276
2021-09-08,16.14946
2021-09-09,18.11272
2021-09-10,14.18619
2021-09-11,12.22292
2021-09-12,10.89297
2021-09-13,16.27612
2021-09-14,15.70614
2021-09-15,24.31918
2021-09-16,17.16276
2021-09-17,13.36288
2021-09-18,9.68967
2021-09-19,9.943
2021-09-20,10.19632
2021-09-21,17.35275
2021-09-22,18.68271
2021-09-23,17.8594
2021-09-24,17.16276
2021-09-25,12.47625
2021-09-26,13.29955
2021-09-27,17.73274
2021-09-28,19.37935
2021-09-29,18.42938
2021-09-30,19.69601
2021-10-01,16.27612
2021-10-02,14.37618
2021-10-03,12.41291
2021-10-04,14.8195
2021-10-05,19.37935
2021-10-06,16.78277
2021-10-07,14.05953
2021-10-08,16.27612
2021-10-09,11.33628
2021-10-10,12.03293
2021-10-11,14.88283
2021-10-12,16.27612
2021-10-13,16.8461
2021-10-14,18.49271
2021-10-15,17.98606
2021-10-16,11.14629
2021-10-17,13.74287
2021-10-18,16.71944
2021-10-19,16.65611
2021-10-20,15.95946
2021-10-21,19.94933
2021-10-22,21.08929
2021-10-23,13.8062
2021-10-24,12.60291
2021-10-25,18.36605
2021-10-26,18.17606
2021-10-27,15.38948
2021-10-28,15.64281
2021-10-29,17.41608
2021-10-30,13.48955
2021-10-31,11.71627
2021-11-01,16.90943
2021-11-02,15.8328
2021-11-03,17.8594
2021-11-04,16.40278
2021-11-05,15.76947
2021-11-06,12.34958
2021-11-07,11.27295
2021-11-08,15.38948
2021-11-09,18.55604
2021-11-10,13.8062
2021-11-11,20.58264
2021-11-12,13.61621
2021-11-13,10.63964
2021-11-14,12.53958
2021-11-15,19.12602
2021-11-16,17.54274
2021-11-17,16.78277
2021-11-18,16.14946
2021-11-19,14.8195
2021-11-20,9.943
2021-11-21,11.20962
2021-11-22,16.97276
2021-11-23,17.66941
2021-11-24,13.74287
2021-11-25,14.94616
2021-11-26,15.38948
2021-11-27,11.20962
2021-11-28,12.34958
2021-11-29,18.55604
2021-11-30,15.13616
2021-12-01,17.60607
2021-12-02,17.28942
2021-12-03,13.55288
2021-12-04,13.04623
2021-12-05,10.25965
2021-12-06,16.97276
2021-12-07,14.62951
2021-12-08,16.27612
2021-12-09,15.64281
2021-12-10,15.45281
2021-12-11,12.91956
2021-12-12,10.57631
2021-12-13,14.31285
2021-12-14,14.43951
2021-12-15,15.45281
2021-12-16,14.75617
2021-12-17,14.88283
2021-12-18,10.38632
2021-12-19,12.47625
2021-12-20,15.89613
2021-12-21,15.57948
2021-12-22,15.76947
2021-12-23,16.59278
2021-12-24,14.50284
2021-12-25,14.18619
2021-12-26,11.27295
2021-12-27,17.98606
2021-12-28,18.17606
2021-12-29,16.59278
2021-12-30,14.62951
2021-12-31,15.57948
2022-01-01,10.70297
2022-01-02,10.13299
2022-01-03,17.28942
2022-01-04,15.26282
2022-01-05,15.45281
2022-01-06,15.38948
2022-01-07,14.88283
2022-01-08,12.15959
2022-01-09,12.66624
2022-01-10,14.8195
2022-01-11,20.07599
2022-01-12,16.46611
2022-01-13,16.27612
2022-01-14,15.45281
2022-01-15,11.20962
2022-01-16,12.85623
2022-01-17,23.05256
2022-01-18,18.74604
2022-01-19,16.8461
2022-01-20,12.9829
2022-01-21,12.7929
2022-01-22,11.33628
2022-01-23,11.65294
2022-01-24,15.45281
2022-01-25,17.66941
2022-01-26,16.46611
2022-01-27,15.95946
2022-01-28,16.08613
2022-01-29,10.7663
2022-01-30,10.32298
2022-01-31,9.753
2022-02-01,10.13299
2022-02-02,9.943
2022-02-03,17.35275
2022-02-04,17.03609
2022-02-05,10.13299
2022-02-06,11.27295
2022-02-07,16.46611
2022-02-08,16.59278
2022-02-09,16.65611
2022-02-10,17.41608
2022-02-11,13.93286
2022-02-12,12.09626
2022-02-13,10.63964
2022-02-14,16.71944
2022-02-15,15.70614
2022-02-16,17.16276
2022-02-17,15.76947
2022-02-18,17.47941
2022-02-19,10.70297
2022-02-20,11.08296
2022-02-21,18.68271
2022-02-22,18.36605
2022-02-23,18.68271
2022-02-24,16.33945
2022-02-25,18.80937
2022-02-26,12.09626
2022-02-27,13.36288
2022-02-28,17.41608
2022-03-01,14.69284
2022-03-02,18.61937
2022-03-03,16.14946
2022-03-04,16.27612
2022-03-05,10.51298
2022-03-06,12.53958
2022-03-07,17.22609
2022-03-08,16.59278
2022-03-09,10.89297
2022-03-10,16.97276
2022-03-11,18.11272
2022-03-12,13.48955
2022-03-13,11.65294
2022-03-14,18.99936
2022-03-15,18.93603
2022-03-16,15.26282
2022-03-17,17.54274
2022-03-18,20.13932
2022-03-19,13.67954
2022-03-20,13.17289
2022-03-21,20.64597
2022-03-22,18.04939
2022-03-23,17.09943
2022-03-24,15.51614
2022-03-25,16.8461
2022-03-26,11.71627
2022-03-27,13.29955
2022-03-28,17.92273
2022-03-29,17.47941
2022-03-30,17.8594
2022-03-31,21.53261
2022-04-01,20.13932
2022-04-02,18.04939
2022-04-03,17.41608
2022-04-04,19.82267
2022-04-05,18.74604
2022-04-06,21.84927
2022-04-07,19.31602
2022-04-08,24.44585
2022-04-09,22.7359
2022-04-10,21.27929
2022-04-11,17.41608
2022-04-12,17.09943
2022-04-13,20.7093
2022-04-14,18.49271
2022-04-15,21.15262
2022-04-16,18.93603
2022-04-17,21.97593
2022-04-18,25.58581
2022-04-19,22.35592
2022-04-20,23.36922
2022-04-21,29.32235
2022-04-22,26.72577
2022-04-23,18.68271
2022-04-24,18.80937
2022-04-25,24.88917
2022-04-26,42.8119
2022-04-27,27.92906
2022-04-28,23.36922
2022-04-29,20.83597
2022-04-30,15.8328
2022-05-01,18.42938
2022-05-02,24.7625
2022-05-03,22.67257
2022-05-04,20.96263
2022-05-05,18.74604
2022-05-06,39.58201
2022-05-07,33.75554
2022-05-08,27.92906
2022-05-09,21.9126
2022-05-10,26.34578
2022-05-11,24.57251
2022-05-12,23.30588
2022-05-13,21.40595
2022-05-14,16.02279
2022-05-15,16.27612
2022-05-16,29.44901
2022-05-17,27.9924
2022-05-18,26.21912
2022-05-19,23.68587
2022-05-20,21.02596
2022-05-21,14.75617
2022-05-22,15.45281
2022-05-23,21.97593
2022-05-24,19.44268
2022-05-25,20.58264
2022-05-26,21.65927
2022-05-27,21.78594
2022-05-28,21.02596
2022-05-29,16.59278
2022-05-30,21.46928
2022-05-31,24.9525
2022-06-01,22.7359
2022-06-02,22.54591
2022-06-03,19.12602
2022-06-04,16.27612
2022-06-05,10.51298
2022-06-06,17.09943
2022-06-07,26.40911
2022-06-08,22.35592
2022-06-09,21.46928
2022-06-10,22.98923
2022-06-11,18.42938
2022-06-12,15.19949
2022-06-13,19.82267
2022-06-14,22.10259
2022-06-15,19.37935
2022-06-16,20.96263
2022-06-17,20.96263
2022-06-18,17.47941
2022-06-19,16.08613
2022-06-20,21.27929
2022-06-21,18.61937
2022-06-22,20.39265
2022-06-23,18.8727
2022-06-24,22.29259
2022-06-25,17.41608
2022-06-26,17.66941
2022-06-27,21.7226
2022-06-28,27.54908
2022-06-29,28.05573
2022-06-30,28.05573
2022-07-01,18.74604
2022-07-02,16.33945
2022-07-03,13.61621
2022-07-04,17.8594
2022-07-05,17.09943
2022-07-06,18.74604
2022-07-07,18.11272
2022-07-08,17.8594
2022-07-09,15.89613
2022-07-10,16.27612
2022-07-11,21.15262
2022-07-12,27.42241
2022-07-13,32.67891
2022-07-14,22.10259
2022-07-15,22.16592
2022-07-16,14.43951
2022-07-17,14.18619
2022-07-18,18.23939
2022-07-19,18.80937
2022-07-20,22.03926
2022-07-21,19.18936
2022-07-22,25.71247
2022-07-23,26.34578
2022-07-24,30.20899
2022-07-25,23.17922
2022-07-26,21.08929
2022-07-27,19.50601
2022-07-28,19.25269
2022-07-29,18.49271
2022-07-30,22.7359
2022-07-31,13.86953
2022-08-01,21.65927
2022-08-02,25.01583
2022-08-03,20.32932
2022-08-04,23.05256
2022-08-05,24.12919
2022-08-06,18.55604
2022-08-07,15.8328
2022-08-08,19.82267
2022-08-09,15.89613
2022-08-10,15.57948
2022-08-11,17.66941
2022-08-12,16.78277
2022-08-13,14.05953
2022-08-14,13.74287
2022-08-15,15.07283
2022-08-16,32.55224
2022-08-17,25.9658
2022-08-18,22.67257
2022-08-19,25.14249
2022-08-20,35.08549
2022-08-21,17.41608
2022-08-22,22.86257
2022-08-23,21.40595
2022-08-24,21.08929
2022-08-25,24.38252
2022-08-26,23.81253
2022-08-27,15.32615
2022-08-28,14.62951
2022-08-29,21.7226
2022-08-30,21.65927
2022-08-31,20.83597
2022-09-01,22.16592
2022-09-02,25.90246
2022-09-03,34.57884
2022-09-04,29.06903
2022-09-05,22.54591
2022-09-06,22.22925
2022-09-07,19.886
2022-09-08,20.32932
2022-09-09,16.90943
2022-09-10,21.21595
2022-09-11,18.55604
2022-09-12,17.35275
2022-09-13,25.71247
2022-09-14,22.22925
2022-09-15,22.10259
2022-09-16,22.10259
2022-09-17,14.24952
2022-09-18,17.47941
2022-09-19,20.07599
2022-09-20,18.49271
2022-09-21,22.35592
2022-09-22,20.96263
2022-09-23,18.93603
2022-09-24,15.45281
2022-09-25,16.02279
2022-09-26,20.7093
2022-09-27,19.75934
2022-09-28,19.56934
2022-09-29,20.07599
2022-09-30,23.81253
2022-10-01,19.82267
2022-10-02,19.56934
2022-10-03,22.54591
2022-10-04,21.40595
2022-10-05,24.00253
2022-10-06,26.15579
2022-10-07,21.7226
2022-10-08,35.84547
2022-10-09,22.29259
2022-10-10,12.85623
2022-10-11,19.886
2022-10-12,18.74604
2022-10-13,18.8727
2022-10-14,32.48891
2022-10-15,67.13109
2022-10-16,13.48955
2022-10-17,18.55604
2022-10-18,19.69601
2022-10-19,17.47941
2022-10-20,21.08929
2022-10-21,18.49271
2022-10-22,13.17289
2022-10-23,13.36288
2022-10-24,19.56934
2022-10-25,18.99936
2022-10-26,20.8993
2022-10-27,18.23939
2022-10-28,18.55604
2022-10-29,15.89613
2022-10-30,17.35275
2022-10-31,18.36605
2022-11-01,21.84927
2022-11-02,20.83597
2022-11-03,18.93603
2022-11-04,16.52944
2022-11-05,15.07283
2022-11-06,11.9696
2022-11-07,16.52944
2022-11-08,20.13932
2022-11-09,20.77264
2022-11-10,19.31602
2022-11-11,15.89613
2022-11-12,12.66624
2022-11-13,11.27295
2022-11-14,18.8727
2022-11-15,17.79607
2022-11-16,18.11272
2022-11-17,17.28942
2022-11-18,16.71944
2022-11-19,10.57631
2022-11-20,12.47625
2022-11-21,17.35275
2022-11-22,19.06269
2022-11-23,18.49271
2022-11-24,16.59278
2022-11-25,15.13616
2022-11-26,12.03293
2022-11-27,12.15959
2022-11-28,16.52944
2022-11-29,16.78277
2022-11-30,17.8594
2022-12-01,14.50284
2022-12-02,16.90943
2022-12-03,12.22292
2022-12-04,11.20962
2022-12-05,16.33945
2022-12-06,15.51614
2022-12-07,19.94933
2022-12-08,17.16276
2022-12-09,17.98606
2022-12-10,11.46295
2022-12-11,12.47625
2022-12-12,17.03609
2022-12-13,17.16276
2022-12-14,17.73274
2022-12-15,15.76947
2022-12-16,14.43951
2022-12-17,10.06966
2022-12-18,13.74287
2022-12-19,19.886
2022-12-20,20.8993
2022-12-21,18.8727
2022-12-22,15.8328
2022-12-23,13.9962
2022-12-24,10.19632
2022-12-25,9.49968
2022-12-26,16.21279
2022-12-27,15.8328
2022-12-28,16.40278
2022-12-29,15.38948
2022-12-30,15.89613
2022-12-31,11.08296
2023-01-01,9.87967
2023-01-02,15.38948
2023-01-03,16.08613
2023-01-04,18.23939
2023-01-05,18.30272
2023-01-06,15.76947
2023-01-07,11.27295
2023-01-08,11.71627
2023-01-09,14.62951
2023-01-10,15.32615
2023-01-11,17.41608
2023-01-12,16.78277
2023-01-13,22.86257
2023-01-14,15.13616
2023-01-15,11.39962
2023-01-16,16.59278
2023-01-17,17.28942
2023-01-18,17.79607
2023-01-19,15.8328
2023-01-20,15.07283
2023-01-21,9.62634
2023-01-22,8.9297
2023-01-23,9.943
2023-01-24,10.89297
2023-01-25,18.49271
2023-01-26,17.03609
2023-01-27,17.54274
2023-01-28,10.32298
2023-01-29,13.61621
2023-01-30,17.98606
2023-01-31,21.53261
2023-02-01,18.55604
2023-02-02,18.04939
2023-02-03,15.07283
2023-02-04,12.41291
2023-02-05,10.32298
2023-02-06,19.06269
2023-02-07,20.01266
2023-02-08,20.83597
2023-02-09,21.15262
2023-02-10,19.25269
2023-02-11,11.71627
2023-02-12,11.65294
2023-02-13,21.34262
2023-02-14,18.36605
2023-02-15,17.16276
2023-02-16,18.36605
2023-02-17,17.41608
2023-02-18,10.51298
2023-02-19,12.41291
2023-02-20,20.32932
2023-02-21,17.79607
2023-02-22,20.51931
2023-02-23,18.68271
2023-02-24,17.54274
2023-02-25,12.41291
2023-02-26,11.65294
2023-02-27,18.11272
2023-02-28,21.53261
2023-03-01,13.8062
2023-03-02,17.28942
2023-03-03,17.41608
2023-03-04,12.85623
2023-03-05,11.90626
2023-03-06,15.95946
2023-03-07,17.03609
2023-03-08,16.08613
2023-03-09,19.31602
2023-03-10,18.49271
2023-03-11,10.7663
2023-03-12,14.05953
2023-03-13,20.83597
2023-03-14,19.69601
2023-03-15,18.80937
2023-03-16,17.35275
2023-03-17,16.52944
2023-03-18,17.92273
2023-03-19,16.90943
2023-03-20,19.44268
2023-03-21,18.80937
2023-03-22,17.47941
2023-03-23,18.80937
2023-03-24,16.27612
2023-03-25,17.41608
2023-03-26,15.95946
2023-03-27,23.36922
2023-03-28,22.9259
2023-03-29,22.03926
2023-03-30,17.92273
2023-03-31,22.16592
2023-04-01,17.66941
2023-04-02,17.98606
2023-04-03,23.49588
2023-04-04,20.39265
2023-04-05,18.55604
2023-04-06,24.00253
2023-04-07,27.42241
2023-04-08,22.29259
2023-04-09,21.27929
2023-04-10,24.31918
2023-04-11,32.29892
2023-04-12,29.70234
2023-04-13,24.9525
2023-04-14,18.8727
2023-04-15,16.40278
2023-04-16,21.97593
2023-04-17,22.16592
2023-04-18,25.9658
2023-04-19,24.00253
2023-04-20,25.7758
2023-04-21,20.39265
2023-04-22,20.07599
2023-04-23,24.25585
2023-04-24,25.07916
2023-04-25,36.98543
2023-04-26,28.56238
2023-04-27,27.73907
2023-04-28,40.53198
2023-04-29,51.48828
2023-04-30,45.53514
2023-05-01,25.9658
2023-05-02,28.94236
2023-05-03,34.00886
2023-05-04,26.91576
2023-05-05,45.66181
2023-05-06,100.0
2023-05-07,46.67511
2023-05-08,21.34262
2023-05-09,27.10576
2023-05-10,22.79924
2023-05-11,26.34578
2023-05-12,21.84927
2023-05-13,17.73274
2023-05-14,18.23939
2023-05-15,21.65927
2023-05-16,23.11589
2023-05-17,22.98923
2023-05-18,23.05256
2023-05-19,36.28879
2023-05-20,40.65864
2023-05-21,30.46231
2023-05-22,24.69917
2023-05-23,28.05573
2023-05-24,27.9924
2023-05-25,28.43571
2023-05-26,23.9392
2023-05-27,25.64914
2023-05-28,20.7093
2023-05-29,15.89613
2023-05-30,22.03926
