date,콜드월렛
2021-07-17,3.12138
2021-07-18,2.42774
2021-07-19,2.77456
2021-07-20,3.00578
2021-07-21,2.89017
2021-07-22,4.16184
2021-07-23,3.87283
2021-07-24,2.71676
2021-07-25,2.48554
2021-07-26,2.83236
2021-07-27,4.04624
2021-07-28,3.4682
2021-07-29,2.13872
2021-07-30,2.42774
2021-07-31,2.25433
2021-08-01,3.00578
2021-08-02,3.75722
2021-08-03,3.58381
2021-08-04,2.60115
2021-08-05,2.25433
2021-08-06,1.7341
2021-08-07,2.31213
2021-08-08,1.56069
2021-08-09,4.04624
2021-08-10,4.16184
2021-08-11,3.4682
2021-08-12,12.94797
2021-08-13,9.42196
2021-08-14,6.06936
2021-08-15,4.10404
2021-08-16,4.79768
2021-08-17,4.91329
2021-08-18,3.64161
2021-08-19,5.66473
2021-08-20,6.18497
2021-08-21,3.29479
2021-08-22,2.77456
2021-08-23,5.1445
2021-08-24,5.0867
2021-08-25,4.97109
2021-08-26,4.21965
2021-08-27,3.52601
2021-08-28,3.58381
2021-08-29,2.83236
2021-08-30,3.29479
2021-08-31,4.39306
2021-09-01,3.06358
2021-09-02,3.69942
2021-09-03,3.12138
2021-09-04,3.81502
2021-09-05,4.16184
2021-09-06,4.27745
2021-09-07,3.87283
2021-09-08,3.12138
2021-09-09,3.75722
2021-09-10,2.71676
2021-09-11,2.42774
2021-09-12,1.90751
2021-09-13,2.71676
2021-09-14,2.36994
2021-09-15,3.69942
2021-09-16,3.3526
2021-09-17,3.64161
2021-09-18,2.89017
2021-09-19,1.90751
2021-09-20,1.61849
2021-09-21,1.56069
2021-09-22,2.19653
2021-09-23,6.58959
2021-09-24,6.18497
2021-09-25,3.29479
2021-09-26,3.98843
2021-09-27,3.93063
2021-09-28,5.66473
2021-09-29,3.17919
2021-09-30,3.64161
2021-10-01,3.06358
2021-10-02,2.36994
2021-10-03,2.13872
2021-10-04,2.65895
2021-10-05,2.54335
2021-10-06,2.08092
2021-10-07,3.12138
2021-10-08,3.52601
2021-10-09,2.48554
2021-10-10,2.19653
2021-10-11,2.54335
2021-10-12,2.36994
2021-10-13,2.71676
2021-10-14,3.64161
2021-10-15,3.3526
2021-10-16,2.54335
2021-10-17,1.84971
2021-10-18,2.71676
2021-10-19,4.39306
2021-10-20,2.89017
2021-10-21,3.06358
2021-10-22,2.42774
2021-10-23,1.84971
2021-10-24,2.19653
2021-10-25,3.98843
2021-10-26,2.94797
2021-10-27,4.04624
2021-10-28,1.6763
2021-10-29,1.84971
2021-10-30,1.90751
2021-10-31,1.38728
2021-11-01,2.77456
2021-11-02,2.60115
2021-11-03,4.21965
2021-11-04,3.12138
2021-11-05,2.42774
2021-11-06,2.13872
2021-11-07,1.56069
2021-11-08,3.29479
2021-11-09,3.4104
2021-11-10,4.68208
2021-11-11,3.58381
2021-11-12,3.87283
2021-11-13,1.84971
2021-11-14,1.61849
2021-11-15,5.0867
2021-11-16,3.12138
2021-11-17,3.3526
2021-11-18,3.29479
2021-11-19,4.62427
2021-11-20,2.65895
2021-11-21,2.65895
2021-11-22,3.4104
2021-11-23,3.29479
2021-11-24,3.58381
2021-11-25,3.00578
2021-11-26,3.4104
2021-11-27,1.6763
2021-11-28,3.06358
2021-11-29,5.0867
2021-11-30,3.69942
2021-12-01,2.77456
2021-12-02,3.52601
2021-12-03,2.89017
2021-12-04,1.27167
2021-12-05,1.96531
2021-12-06,2.60115
2021-12-07,3.64161
2021-12-08,3.4104
2021-12-09,2.48554
2021-12-10,3.3526
2021-12-11,2.25433
2021-12-12,2.77456
2021-12-13,3.17919
2021-12-14,4.16184
2021-12-15,3.4682
2021-12-16,3.3526
2021-12-17,2.36994
2021-12-18,1.44508
2021-12-19,2.54335
2021-12-20,3.17919
2021-12-21,4.04624
2021-12-22,3.64161
2021-12-23,10.80924
2021-12-24,3.29479
2021-12-25,2.42774
2021-12-26,2.19653
2021-12-27,3.75722
2021-12-28,3.3526
2021-12-29,3.75722
2021-12-30,3.3526
2021-12-31,2.19653
2022-01-01,0.98265
2022-01-02,1.6763
2022-01-03,3.58381
2022-01-04,3.98843
2022-01-05,16.24277
2022-01-06,5.1445
2022-01-07,2.94797
2022-01-08,2.08092
2022-01-09,2.19653
2022-01-10,1.96531
2022-01-11,5.20231
2022-01-12,4.79768
2022-01-13,3.12138
2022-01-14,2.60115
2022-01-15,2.08092
2022-01-16,2.54335
2022-01-17,3.06358
2022-01-18,3.52601
2022-01-19,3.64161
2022-01-20,3.23699
2022-01-21,1.61849
2022-01-22,2.13872
2022-01-23,2.94797
2022-01-24,4.56647
2022-01-25,2.42774
2022-01-26,3.3526
2022-01-27,3.64161
2022-01-28,2.42774
2022-01-29,1.7919
2022-01-30,2.65895
2022-01-31,3.87283
2022-02-01,2.31213
2022-02-02,2.08092
2022-02-03,2.08092
2022-02-04,3.17919
2022-02-05,1.84971
2022-02-06,2.13872
2022-02-07,3.00578
2022-02-08,2.65895
2022-02-09,2.65895
2022-02-10,3.23699
2022-02-11,3.17919
2022-02-12,1.7919
2022-02-13,2.19653
2022-02-14,7.28323
2022-02-15,10.92485
2022-02-16,3.12138
2022-02-17,4.85549
2022-02-18,4.27745
2022-02-19,3.98843
2022-02-20,4.04624
2022-02-21,4.39306
2022-02-22,4.10404
2022-02-23,6.7052
2022-02-24,3.98843
2022-02-25,4.10404
2022-02-26,4.27745
2022-02-27,4.21965
2022-02-28,5.60693
2022-03-01,6.01156
2022-03-02,7.91907
2022-03-03,6.64739
2022-03-04,4.91329
2022-03-05,3.29479
2022-03-06,7.80346
2022-03-07,4.21965
2022-03-08,4.79768
2022-03-09,9.53757
2022-03-10,5.37572
2022-03-11,3.69942
2022-03-12,3.06358
2022-03-13,3.81502
2022-03-14,5.1445
2022-03-15,4.33526
2022-03-16,5.1445
2022-03-17,4.21965
2022-03-18,2.60115
2022-03-19,2.83236
2022-03-20,2.48554
2022-03-21,3.58381
2022-03-22,4.45086
2022-03-23,6.12716
2022-03-24,3.87283
2022-03-25,4.39306
2022-03-26,2.77456
2022-03-27,2.54335
2022-03-28,3.93063
2022-03-29,3.23699
2022-03-30,3.52601
2022-03-31,2.77456
2022-04-01,5.0289
2022-04-02,4.04624
2022-04-03,2.60115
2022-04-04,3.93063
2022-04-05,3.4682
2022-04-06,2.71676
2022-04-07,2.25433
2022-04-08,3.3526
2022-04-09,0.92485
2022-04-10,1.96531
2022-04-11,2.60115
2022-04-12,5.49132
2022-04-13,5.20231
2022-04-14,3.00578
2022-04-15,3.23699
2022-04-16,2.19653
2022-04-17,2.60115
2022-04-18,3.17919
2022-04-19,2.54335
2022-04-20,1.61849
2022-04-21,3.81502
2022-04-22,2.36994
2022-04-23,2.02312
2022-04-24,1.50289
2022-04-25,2.48554
2022-04-26,2.65895
2022-04-27,2.54335
2022-04-28,5.31791
2022-04-29,2.89017
2022-04-30,3.3526
2022-05-01,1.61849
2022-05-02,1.96531
2022-05-03,2.02312
2022-05-04,2.25433
2022-05-05,1.7341
2022-05-06,1.27167
2022-05-07,1.61849
2022-05-08,2.48554
2022-05-09,3.87283
2022-05-10,3.3526
2022-05-11,2.25433
2022-05-12,3.64161
2022-05-13,4.45086
2022-05-14,2.60115
2022-05-15,3.4682
2022-05-16,5.0867
2022-05-17,2.65895
2022-05-18,3.06358
2022-05-19,3.23699
2022-05-20,3.17919
2022-05-21,1.6763
2022-05-22,1.50289
2022-05-23,3.00578
2022-05-24,3.00578
2022-05-25,2.25433
2022-05-26,2.08092
2022-05-27,1.56069
2022-05-28,1.21387
2022-05-29,1.56069
2022-05-30,1.84971
2022-05-31,2.13872
2022-06-01,1.84971
2022-06-02,2.94797
2022-06-03,2.08092
2022-06-04,2.08092
2022-06-05,1.50289
2022-06-06,1.21387
2022-06-07,2.25433
2022-06-08,2.83236
2022-06-09,2.60115
2022-06-10,2.60115
2022-06-11,0.86705
2022-06-12,1.27167
2022-06-13,2.08092
2022-06-14,3.4682
2022-06-15,3.75722
2022-06-16,1.96531
2022-06-17,2.54335
2022-06-18,1.90751
2022-06-19,2.71676
2022-06-20,6.7052
2022-06-21,2.83236
2022-06-22,1.6763
2022-06-23,2.89017
2022-06-24,1.50289
2022-06-25,0.98265
2022-06-26,1.09826
2022-06-27,2.25433
2022-06-28,2.71676
2022-06-29,2.94797
2022-06-30,4.79768
2022-07-01,1.6763
2022-07-02,1.7341
2022-07-03,1.6763
2022-07-04,2.54335
2022-07-05,3.69942
2022-07-06,1.90751
2022-07-07,2.42774
2022-07-08,2.65895
2022-07-09,1.38728
2022-07-10,1.09826
2022-07-11,2.02312
2022-07-12,2.02312
2022-07-13,2.02312
2022-07-14,1.61849
2022-07-15,1.90751
2022-07-16,0.57803
2022-07-17,1.27167
2022-07-18,1.61849
2022-07-19,1.38728
2022-07-20,2.65895
2022-07-21,3.00578
2022-07-22,3.23699
2022-07-23,2.36994
2022-07-24,2.54335
2022-07-25,2.89017
2022-07-26,2.02312
2022-07-27,1.50289
2022-07-28,2.08092
2022-07-29,1.44508
2022-07-30,2.60115
2022-07-31,3.58381
2022-08-01,1.50289
2022-08-02,2.19653
2022-08-03,2.83236
2022-08-04,2.36994
2022-08-05,2.13872
2022-08-06,1.15606
2022-08-07,3.81502
2022-08-08,3.58381
2022-08-09,2.31213
2022-08-10,1.90751
2022-08-11,1.15606
2022-08-12,1.7341
2022-08-13,0.86705
2022-08-14,0.98265
2022-08-15,0.98265
2022-08-16,1.7341
2022-08-17,1.90751
2022-08-18,2.25433
2022-08-19,2.48554
2022-08-20,1.6763
2022-08-21,0.69364
2022-08-22,2.54335
2022-08-23,3.3526
2022-08-24,3.00578
2022-08-25,1.84971
2022-08-26,2.08092
2022-08-27,1.6763
2022-08-28,4.68208
2022-08-29,3.64161
2022-08-30,2.31213
2022-08-31,3.75722
2022-09-01,2.31213
2022-09-02,2.19653
2022-09-03,1.32947
2022-09-04,2.48554
2022-09-05,2.13872
2022-09-06,6.24277
2022-09-07,2.42774
2022-09-08,2.25433
2022-09-09,1.21387
2022-09-10,1.32947
2022-09-11,1.38728
2022-09-12,1.50289
2022-09-13,2.36994
2022-09-14,1.56069
2022-09-15,1.90751
2022-09-16,1.61849
2022-09-17,1.7341
2022-09-18,2.36994
2022-09-19,2.31213
2022-09-20,2.89017
2022-09-21,3.17919
2022-09-22,3.29479
2022-09-23,3.64161
2022-09-24,1.84971
2022-09-25,1.32947
2022-09-26,1.90751
2022-09-27,1.56069
2022-09-28,2.08092
2022-09-29,2.25433
2022-09-30,1.09826
2022-10-01,1.96531
2022-10-02,1.21387
2022-10-03,1.21387
2022-10-04,2.25433
2022-10-05,1.96531
2022-10-06,1.6763
2022-10-07,1.32947
2022-10-08,1.32947
2022-10-09,0.92485
2022-10-10,1.44508
2022-10-11,2.19653
2022-10-12,1.56069
2022-10-13,2.31213
2022-10-14,1.84971
2022-10-15,2.89017
2022-10-16,2.36994
2022-10-17,2.13872
2022-10-18,2.42774
2022-10-19,1.50289
2022-10-20,2.31213
2022-10-21,1.21387
2022-10-22,1.15606
2022-10-23,1.50289
2022-10-24,2.77456
2022-10-25,1.7341
2022-10-26,3.75722
2022-10-27,3.23699
2022-10-28,1.7919
2022-10-29,1.32947
2022-10-30,0.92485
2022-10-31,1.6763
2022-11-01,1.27167
2022-11-02,1.90751
2022-11-03,2.19653
2022-11-04,1.6763
2022-11-05,1.15606
2022-11-06,1.50289
2022-11-07,2.08092
2022-11-08,3.81502
2022-11-09,11.7341
2022-11-10,6.7052
2022-11-11,6.41618
2022-11-12,39.30635
2022-11-13,94.62427
2022-11-14,100.0
2022-11-15,49.36416
2022-11-16,52.71676
2022-11-17,26.99421
2022-11-18,38.55491
2022-11-19,20.69364
2022-11-20,12.08092
2022-11-21,15.1445
2022-11-22,16.06936
2022-11-23,8.26589
2022-11-24,7.10982
2022-11-25,10.63583
2022-11-26,6.87861
2022-11-27,4.91329
2022-11-28,5.20231
2022-11-29,4.56647
2022-11-30,6.30057
2022-12-01,4.16184
2022-12-02,4.85549
2022-12-03,2.42774
2022-12-04,3.06358
2022-12-05,4.04624
2022-12-06,2.71676
2022-12-07,3.3526
2022-12-08,6.30057
2022-12-09,6.35838
2022-12-10,4.45086
2022-12-11,3.87283
2022-12-12,4.56647
2022-12-13,7.91907
2022-12-14,4.91329
2022-12-15,11.50289
2022-12-16,7.74566
2022-12-17,9.07514
2022-12-18,9.82658
2022-12-19,6.99421
2022-12-20,6.30057
2022-12-21,6.87861
2022-12-22,4.04624
2022-12-23,3.29479
2022-12-24,1.96531
2022-12-25,2.60115
2022-12-26,1.90751
2022-12-27,2.94797
2022-12-28,2.89017
2022-12-29,2.94797
2022-12-30,2.77456
2022-12-31,2.77456
2023-01-01,3.87283
2023-01-02,4.21965
2023-01-03,2.08092
2023-01-04,2.36994
2023-01-05,2.54335
2023-01-06,1.90751
2023-01-07,1.09826
2023-01-08,1.84971
2023-01-09,2.13872
2023-01-10,1.6763
2023-01-11,3.12138
2023-01-12,1.90751
2023-01-13,2.36994
2023-01-14,1.50289
2023-01-15,1.84971
2023-01-16,2.36994
2023-01-17,1.38728
2023-01-18,2.13872
2023-01-19,1.96531
2023-01-20,0.86705
2023-01-21,0.86705
2023-01-22,0.80924
2023-01-23,1.56069
2023-01-24,0.98265
2023-01-25,1.84971
2023-01-26,2.19653
2023-01-27,2.08092
2023-01-28,1.56069
2023-01-29,0.86705
2023-01-30,1.50289
2023-01-31,1.15606
2023-02-01,2.54335
2023-02-02,2.65895
2023-02-03,2.89017
2023-02-04,1.96531
2023-02-05,1.44508
2023-02-06,2.25433
2023-02-07,2.02312
2023-02-08,1.96531
2023-02-09,2.71676
2023-02-10,1.61849
2023-02-11,1.7919
2023-02-12,1.09826
2023-02-13,2.08092
2023-02-14,2.36994
2023-02-15,1.7919
2023-02-16,1.32947
2023-02-17,1.96531
2023-02-18,12.13872
2023-02-19,8.4971
2023-02-20,5.89595
2023-02-21,3.00578
2023-02-22,2.60115
2023-02-23,2.31213
2023-02-24,2.42774
2023-02-25,1.32947
2023-02-26,3.69942
2023-02-27,3.23699
2023-02-28,1.84971
2023-03-01,2.83236
2023-03-02,1.84971
2023-03-03,2.36994
2023-03-04,1.44508
2023-03-05,1.44508
2023-03-06,2.60115
2023-03-07,1.7341
2023-03-08,2.65895
2023-03-09,2.19653
2023-03-10,1.61849
2023-03-11,1.7341
2023-03-12,2.36994
2023-03-13,3.23699
2023-03-14,3.64161
2023-03-15,2.65895
2023-03-16,3.3526
2023-03-17,2.94797
2023-03-18,3.81502
2023-03-19,2.13872
2023-03-20,4.04624
2023-03-21,3.58381
2023-03-22,2.77456
2023-03-23,2.31213
2023-03-24,3.17919
2023-03-25,2.83236
2023-03-26,2.77456
2023-03-27,3.75722
2023-03-28,3.52601
2023-03-29,2.60115
2023-03-30,2.65895
2023-03-31,2.48554
2023-04-01,2.13872
2023-04-02,3.00578
2023-04-03,1.7919
2023-04-04,1.61849
2023-04-05,2.89017
2023-04-06,2.02312
2023-04-07,2.13872
2023-04-08,1.7341
2023-04-09,1.6763
2023-04-10,4.73988
2023-04-11,6.01156
2023-04-12,5.54913
2023-04-13,4.45086
2023-04-14,2.65895
2023-04-15,2.54335
2023-04-16,1.84971
2023-04-17,3.06358
2023-04-18,2.42774
2023-04-19,2.13872
2023-04-20,2.31213
2023-04-21,7.16763
2023-04-22,3.12138
2023-04-23,2.71676
2023-04-24,3.87283
2023-04-25,3.69942
2023-04-26,3.93063
2023-04-27,2.48554
2023-04-28,2.83236
2023-04-29,1.7341
2023-04-30,2.31213
2023-05-01,1.96531
2023-05-02,1.56069
2023-05-03,3.06358
2023-05-04,1.90751
2023-05-05,10.69364
2023-05-06,3.93063
2023-05-07,3.23699
2023-05-08,7.22543
2023-05-09,6.41618
2023-05-10,5.43352
2023-05-11,5.49132
2023-05-12,12.54335
2023-05-13,6.01156
2023-05-14,4.85549
2023-05-15,6.35838
2023-05-16,6.8208
2023-05-17,17.57225
2023-05-18,30.28901
2023-05-19,28.95953
2023-05-20,21.38728
2023-05-21,6.41618
2023-05-22,52.60115
2023-05-23,7.45664
2023-05-24,6.93641
2023-05-25,6.30057
2023-05-26,7.80346
2023-05-27,5.0867
2023-05-28,4.21965
2023-05-29,3.4682
2023-05-30,4.62427
2023-05-31,4.45086
2023-06-01,4.56647
2023-06-02,3.75722
2023-06-03,3.06358
2023-06-04,2.42774
2023-06-05,3.52601
2023-06-06,2.83236
2023-06-07,4.16184
2023-06-08,4.04624
2023-06-09,3.93063
2023-06-10,3.17919
2023-06-11,3.4104
2023-06-12,4.39306
2023-06-13,4.39306
2023-06-14,4.73988
