date,종합소득세세율
2020-06-26,12.68145
2020-06-27,6.85483
2020-06-28,7.01612
2020-06-29,14.41532
2020-06-30,14.59677
2020-07-01,12.41935
2020-07-02,11.59274
2020-07-03,10.34274
2020-07-04,6.6129
2020-07-05,6.02822
2020-07-06,14.03225
2020-07-07,13.87096
2020-07-08,14.57661
2020-07-09,15.7258
2020-07-10,14.39516
2020-07-11,9.91935
2020-07-12,9.13306
2020-07-13,17.76209
2020-07-14,17.76209
2020-07-15,16.6129
2020-07-16,17.35887
2020-07-17,16.57258
2020-07-18,10.16129
2020-07-19,10.04032
2020-07-20,17.78225
2020-07-21,18.4879
2020-07-22,28.8508
2020-07-23,24.29435
2020-07-24,19.09274
2020-07-25,10.42338
2020-07-26,9.7379
2020-07-27,18.70967
2020-07-28,18.32661
2020-07-29,19.59677
2020-07-30,17.54032
2020-07-31,17.54032
2020-08-01,9.85887
2020-08-02,8.26612
2020-08-03,14.25403
2020-08-04,17.56048
2020-08-05,18.60887
2020-08-06,17.17741
2020-08-07,15.70564
2020-08-08,8.52822
2020-08-09,7.31854
2020-08-10,17.76209
2020-08-11,14.13306
2020-08-12,15.1008
2020-08-13,14.29435
2020-08-14,12.21774
2020-08-15,7.5
2020-08-16,7.25806
2020-08-17,9.67741
2020-08-18,13.40725
2020-08-19,13.26612
2020-08-20,14.7379
2020-08-21,14.2137
2020-08-22,8.28629
2020-08-23,6.91532
2020-08-24,16.04838
2020-08-25,17.3387
2020-08-26,16.51209
2020-08-27,15.16129
2020-08-28,14.03225
2020-08-29,8.56854
2020-08-30,8.20564
2020-08-31,18.10483
2020-09-01,13.00403
2020-09-02,14.31451
2020-09-03,14.375
2020-09-04,14.39516
2020-09-05,8.32661
2020-09-06,7.27822
2020-09-07,13.42741
2020-09-08,17.13709
2020-09-09,16.02822
2020-09-10,18.77016
2020-09-11,16.65322
2020-09-12,8.77016
2020-09-13,7.37903
2020-09-14,15.9879
2020-09-15,17.2379
2020-09-16,15.7258
2020-09-17,15.26209
2020-09-18,15.04032
2020-09-19,7.94354
2020-09-20,7.2379
2020-09-21,15.28225
2020-09-22,13.52822
2020-09-23,15.32258
2020-09-24,15.0
2020-09-25,14.01209
2020-09-26,8.62903
2020-09-27,8.24596
2020-09-28,16.39112
2020-09-29,14.51612
2020-09-30,7.45967
2020-10-01,6.63306
2020-10-02,6.99596
2020-10-03,7.3387
2020-10-04,7.31854
2020-10-05,15.50403
2020-10-06,16.20967
2020-10-07,17.43951
2020-10-08,15.9879
2020-10-09,8.64919
2020-10-10,7.92338
2020-10-11,7.13709
2020-10-12,17.58064
2020-10-13,17.19758
2020-10-14,18.10483
2020-10-15,16.9758
2020-10-16,15.28225
2020-10-17,8.95161
2020-10-18,7.25806
2020-10-19,14.65725
2020-10-20,15.50403
2020-10-21,16.47177
2020-10-22,14.49596
2020-10-23,14.09274
2020-10-24,8.54838
2020-10-25,8.66935
2020-10-26,15.625
2020-10-27,16.875
2020-10-28,16.875
2020-10-29,17.56048
2020-10-30,17.84274
2020-10-31,10.06048
2020-11-01,9.375
2020-11-02,19.25403
2020-11-03,19.31451
2020-11-04,19.17338
2020-11-05,23.91129
2020-11-06,20.86693
2020-11-07,11.00806
2020-11-08,9.05241
2020-11-09,16.12903
2020-11-10,18.46774
2020-11-11,15.04032
2020-11-12,18.34677
2020-11-13,18.54838
2020-11-14,9.45564
2020-11-15,9.07258
2020-11-16,18.83064
2020-11-17,18.00403
2020-11-18,18.14516
2020-11-19,18.42741
2020-11-20,17.64112
2020-11-21,10.1008
2020-11-22,9.81854
2020-11-23,19.31451
2020-11-24,20.14112
2020-11-25,23.02419
2020-11-26,23.125
2020-11-27,23.26612
2020-11-28,12.72177
2020-11-29,11.39112
2020-11-30,25.02016
2020-12-01,26.12903
2020-12-02,26.77419
2020-12-03,26.45161
2020-12-04,24.35483
2020-12-05,11.7137
2020-12-06,13.62903
2020-12-07,23.64919
2020-12-08,24.15322
2020-12-09,26.93548
2020-12-10,28.26612
2020-12-11,24.2137
2020-12-12,12.35887
2020-12-13,10.32258
2020-12-14,22.98387
2020-12-15,28.08467
2020-12-16,29.25403
2020-12-17,28.83064
2020-12-18,25.4637
2020-12-19,12.03629
2020-12-20,12.11693
2020-12-21,27.6008
2020-12-22,28.54838
2020-12-23,31.43145
2020-12-24,31.63306
2020-12-25,14.15322
2020-12-26,14.8387
2020-12-27,16.20967
2020-12-28,42.2379
2020-12-29,47.29838
2020-12-30,46.77419
2020-12-31,41.33064
2021-01-01,17.64112
2021-01-02,19.25403
2021-01-03,17.35887
2021-01-04,39.85887
2021-01-05,46.79435
2021-01-06,44.69758
2021-01-07,41.47177
2021-01-08,42.88306
2021-01-09,20.58467
2021-01-10,19.45564
2021-01-11,44.1129
2021-01-12,28.54838
2021-01-13,31.875
2021-01-14,29.45564
2021-01-15,30.625
2021-01-16,18.72983
2021-01-17,14.93951
2021-01-18,31.63306
2021-01-19,34.89919
2021-01-20,32.84274
2021-01-21,30.44354
2021-01-22,29.79838
2021-01-23,16.83467
2021-01-24,16.55241
2021-01-25,28.125
2021-01-26,26.57258
2021-01-27,27.58064
2021-01-28,25.78629
2021-01-29,26.79435
2021-01-30,14.91935
2021-01-31,14.43548
2021-02-01,24.13306
2021-02-02,26.31048
2021-02-03,25.22177
2021-02-04,21.81451
2021-02-05,23.42741
2021-02-06,15.60483
2021-02-07,13.52822
2021-02-08,27.05645
2021-02-09,23.91129
2021-02-10,19.71774
2021-02-11,10.50403
2021-02-12,10.625
2021-02-13,11.16935
2021-02-14,12.45967
2021-02-15,22.52016
2021-02-16,21.93548
2021-02-17,22.2379
2021-02-18,20.48387
2021-02-19,19.97983
2021-02-20,13.10483
2021-02-21,10.88709
2021-02-22,19.1129
2021-02-23,21.00806
2021-02-24,20.60483
2021-02-25,21.33064
2021-02-26,17.58064
2021-02-27,10.52419
2021-02-28,8.30645
2021-03-01,10.86693
2021-03-02,18.06451
2021-03-03,18.46774
2021-03-04,18.32661
2021-03-05,16.59274
2021-03-06,10.54435
2021-03-07,9.63709
2021-03-08,17.05645
2021-03-09,16.85483
2021-03-10,19.97983
2021-03-11,18.42741
2021-03-12,15.16129
2021-03-13,10.26209
2021-03-14,9.31451
2021-03-15,17.03629
2021-03-16,18.30645
2021-03-17,18.5887
2021-03-18,16.81451
2021-03-19,15.18145
2021-03-20,8.97177
2021-03-21,7.52016
2021-03-22,16.33064
2021-03-23,18.32661
2021-03-24,17.37903
2021-03-25,16.875
2021-03-26,14.13306
2021-03-27,9.15322
2021-03-28,9.01209
2021-03-29,15.24193
2021-03-30,15.78629
2021-03-31,15.94758
2021-04-01,15.94758
2021-04-02,15.18145
2021-04-03,10.16129
2021-04-04,9.25403
2021-04-05,16.33064
2021-04-06,17.74193
2021-04-07,17.68145
2021-04-08,17.43951
2021-04-09,15.70564
2021-04-10,9.03225
2021-04-11,9.09274
2021-04-12,18.8508
2021-04-13,15.60483
2021-04-14,14.55645
2021-04-15,15.02016
2021-04-16,14.65725
2021-04-17,8.34677
2021-04-18,8.34677
2021-04-19,15.94758
2021-04-20,16.45161
2021-04-21,18.00403
2021-04-22,18.2258
2021-04-23,17.6008
2021-04-24,11.33064
2021-04-25,9.61693
2021-04-26,19.07258
2021-04-27,22.98387
2021-04-28,32.66129
2021-04-29,34.8387
2021-04-30,34.69758
2021-05-01,37.5
2021-05-02,30.48387
2021-05-03,54.09274
2021-05-04,43.24596
2021-05-05,21.49193
2021-05-06,43.04435
2021-05-07,44.57661
2021-05-08,21.3508
2021-05-09,19.61693
2021-05-10,50.34274
2021-05-11,47.66129
2021-05-12,48.87096
2021-05-13,43.77016
2021-05-14,48.87096
2021-05-15,27.74193
2021-05-16,26.65322
2021-05-17,66.0887
2021-05-18,60.82661
2021-05-19,34.89919
2021-05-20,67.39919
2021-05-21,65.52419
2021-05-22,33.75
2021-05-23,30.06048
2021-05-24,79.19354
2021-05-25,80.60483
2021-05-26,74.79838
2021-05-27,69.33467
2021-05-28,62.3387
2021-05-29,32.19758
2021-05-30,32.29838
2021-05-31,66.6129
2021-06-01,26.25
2021-06-02,20.58467
2021-06-03,17.29838
2021-06-04,18.16532
2021-06-05,10.66532
2021-06-06,9.15322
2021-06-07,14.61693
2021-06-08,16.81451
2021-06-09,18.28629
2021-06-10,18.99193
2021-06-11,17.31854
2021-06-12,10.14112
2021-06-13,9.1129
2021-06-14,17.98387
2021-06-15,19.17338
2021-06-16,18.81048
2021-06-17,20.68548
2021-06-18,18.79032
2021-06-19,10.50403
2021-06-20,8.83064
2021-06-21,20.18145
2021-06-22,21.10887
2021-06-23,21.53225
2021-06-24,20.06048
2021-06-25,19.89919
2021-06-26,11.18951
2021-06-27,9.81854
2021-06-28,18.81048
2021-06-29,18.83064
2021-06-30,20.40322
2021-07-01,17.21774
2021-07-02,14.97983
2021-07-03,9.41532
2021-07-04,9.25403
2021-07-05,17.72177
2021-07-06,16.45161
2021-07-07,16.49193
2021-07-08,15.92741
2021-07-09,14.79838
2021-07-10,10.54435
2021-07-11,8.79032
2021-07-12,15.92741
2021-07-13,17.09677
2021-07-14,16.12903
2021-07-15,17.25806
2021-07-16,15.08064
2021-07-17,10.68548
2021-07-18,10.86693
2021-07-19,18.16532
2021-07-20,19.65725
2021-07-21,20.14112
2021-07-22,20.06048
2021-07-23,21.31048
2021-07-24,13.79032
2021-07-25,11.81451
2021-07-26,19.43548
2021-07-27,16.57258
2021-07-28,16.51209
2021-07-29,15.66532
2021-07-30,16.77419
2021-07-31,10.16129
2021-08-01,7.62096
2021-08-02,14.63709
2021-08-03,14.91935
2021-08-04,14.13306
2021-08-05,17.01612
2021-08-06,14.95967
2021-08-07,8.46774
2021-08-08,8.68951
2021-08-09,18.40725
2021-08-10,18.89112
2021-08-11,17.62096
2021-08-12,16.0887
2021-08-13,17.09677
2021-08-14,10.50403
2021-08-15,9.43548
2021-08-16,10.06048
2021-08-17,17.17741
2021-08-18,17.5
2021-08-19,17.29838
2021-08-20,16.02822
2021-08-21,9.53629
2021-08-22,8.28629
2021-08-23,18.2258
2021-08-24,17.43951
2021-08-25,18.42741
2021-08-26,17.03629
2021-08-27,15.20161
2021-08-28,9.4758
2021-08-29,8.81048
2021-08-30,17.82258
2021-08-31,20.16129
2021-09-01,17.2379
2021-09-02,17.80241
2021-09-03,15.625
2021-09-04,9.43548
2021-09-05,9.375
2021-09-06,17.78225
2021-09-07,17.3387
2021-09-08,18.36693
2021-09-09,18.4879
2021-09-10,16.41129
2021-09-11,9.45564
2021-09-12,9.05241
2021-09-13,14.8387
2021-09-14,15.58467
2021-09-15,16.7137
2021-09-16,15.3629
2021-09-17,13.64919
2021-09-18,9.1129
2021-09-19,6.73387
2021-09-20,7.15725
2021-09-21,6.875
2021-09-22,8.10483
2021-09-23,16.91532
2021-09-24,17.11693
2021-09-25,9.87903
2021-09-26,9.7379
2021-09-27,17.94354
2021-09-28,21.27016
2021-09-29,18.8508
2021-09-30,19.61693
2021-10-01,15.28225
2021-10-02,9.7379
2021-10-03,8.91129
2021-10-04,10.16129
2021-10-05,18.56854
2021-10-06,17.47983
2021-10-07,17.15725
2021-10-08,17.29838
2021-10-09,9.87903
2021-10-10,8.91129
2021-10-11,11.59274
2021-10-12,19.19354
2021-10-13,19.49596
2021-10-14,18.42741
2021-10-15,17.94354
2021-10-16,11.20967
2021-10-17,9.15322
2021-10-18,15.86693
2021-10-19,17.29838
2021-10-20,18.2258
2021-10-21,17.29838
2021-10-22,16.73387
2021-10-23,11.06854
2021-10-24,9.89919
2021-10-25,17.2379
2021-10-26,18.81048
2021-10-27,20.14112
2021-10-28,18.75
2021-10-29,18.16532
2021-10-30,11.93548
2021-10-31,11.41129
2021-11-01,20.08064
2021-11-02,19.39516
2021-11-03,20.66532
2021-11-04,22.2379
2021-11-05,19.79838
2021-11-06,11.18951
2021-11-07,10.3629
2021-11-08,21.89516
2021-11-09,25.30241
2021-11-10,24.85887
2021-11-11,26.14919
2021-11-12,21.9758
2021-11-13,14.03225
2021-11-14,12.56048
2021-11-15,23.87096
2021-11-16,25.88709
2021-11-17,23.68951
2021-11-18,21.65322
2021-11-19,21.3508
2021-11-20,11.12903
2021-11-21,12.52016
2021-11-22,29.05241
2021-11-23,26.875
2021-11-24,26.9758
2021-11-25,27.15725
2021-11-26,28.5887
2021-11-27,14.53629
2021-11-28,13.93145
2021-11-29,27.3387
2021-11-30,28.70967
2021-12-01,25.3629
2021-12-02,25.04032
2021-12-03,21.85483
2021-12-04,13.24596
2021-12-05,10.625
2021-12-06,24.19354
2021-12-07,28.20564
2021-12-08,26.77419
2021-12-09,28.2258
2021-12-10,28.72983
2021-12-11,12.82258
2021-12-12,13.08467
2021-12-13,27.76209
2021-12-14,26.93548
2021-12-15,29.29435
2021-12-16,28.16532
2021-12-17,25.3629
2021-12-18,12.3387
2021-12-19,11.59274
2021-12-20,29.69758
2021-12-21,33.54838
2021-12-22,34.35483
2021-12-23,34.43548
2021-12-24,28.36693
2021-12-25,13.83064
2021-12-26,14.03225
2021-12-27,34.51612
2021-12-28,37.37903
2021-12-29,39.09274
2021-12-30,40.40322
2021-12-31,31.43145
2022-01-01,16.69354
2022-01-02,16.33064
2022-01-03,39.07258
2022-01-04,41.00806
2022-01-05,39.13306
2022-01-06,41.43145
2022-01-07,40.64516
2022-01-08,20.16129
2022-01-09,17.52016
2022-01-10,48.52822
2022-01-11,32.15725
2022-01-12,32.68145
2022-01-13,30.96774
2022-01-14,29.25403
2022-01-15,20.58467
2022-01-16,18.24596
2022-01-17,40.14112
2022-01-18,43.34677
2022-01-19,38.10483
2022-01-20,41.95564
2022-01-21,39.43548
2022-01-22,23.62903
2022-01-23,20.82661
2022-01-24,45.20161
2022-01-25,43.125
2022-01-26,35.14112
2022-01-27,30.90725
2022-01-28,29.35483
2022-01-29,15.9879
2022-01-30,13.24596
2022-01-31,12.05645
2022-02-01,12.37903
2022-02-02,12.62096
2022-02-03,29.67741
2022-02-04,28.10483
2022-02-05,18.18548
2022-02-06,16.27016
2022-02-07,31.57258
2022-02-08,35.1008
2022-02-09,34.07258
2022-02-10,36.10887
2022-02-11,25.22177
2022-02-12,16.29032
2022-02-13,14.375
2022-02-14,23.40725
2022-02-15,25.66532
2022-02-16,23.99193
2022-02-17,23.08467
2022-02-18,21.04838
2022-02-19,11.65322
2022-02-20,11.69354
2022-02-21,23.68951
2022-02-22,23.18548
2022-02-23,23.30645
2022-02-24,22.45967
2022-02-25,20.78629
2022-02-26,12.3387
2022-02-27,10.56451
2022-02-28,19.57661
2022-03-01,13.64919
2022-03-02,19.01209
2022-03-03,19.2137
2022-03-04,17.94354
2022-03-05,11.7137
2022-03-06,10.16129
2022-03-07,18.50806
2022-03-08,17.41935
2022-03-09,10.3629
2022-03-10,16.875
2022-03-11,17.11693
2022-03-12,10.14112
2022-03-13,9.7379
2022-03-14,15.82661
2022-03-15,17.84274
2022-03-16,16.51209
2022-03-17,16.95564
2022-03-18,16.9758
2022-03-19,11.22983
2022-03-20,9.63709
2022-03-21,16.37096
2022-03-22,16.37096
2022-03-23,18.02419
2022-03-24,18.36693
2022-03-25,18.08467
2022-03-26,12.72177
2022-03-27,10.32258
2022-03-28,18.81048
2022-03-29,18.72983
2022-03-30,17.62096
2022-03-31,18.66935
2022-04-01,17.52016
2022-04-02,11.95564
2022-04-03,9.39516
2022-04-04,16.875
2022-04-05,17.15725
2022-04-06,18.125
2022-04-07,19.51612
2022-04-08,18.52822
2022-04-09,10.0
2022-04-10,9.8387
2022-04-11,19.07258
2022-04-12,20.58467
2022-04-13,18.89112
2022-04-14,19.53629
2022-04-15,19.09274
2022-04-16,11.41129
2022-04-17,11.3508
2022-04-18,20.06048
2022-04-19,21.85483
2022-04-20,21.00806
2022-04-21,21.43145
2022-04-22,18.83064
2022-04-23,12.78225
2022-04-24,11.12903
2022-04-25,21.39112
2022-04-26,23.125
2022-04-27,29.75806
2022-04-28,31.12903
2022-04-29,34.61693
2022-04-30,30.50403
2022-05-01,33.32661
2022-05-02,56.875
2022-05-03,54.23387
2022-05-04,49.89919
2022-05-05,26.79435
2022-05-06,39.69758
2022-05-07,28.75
2022-05-08,38.8508
2022-05-09,69.67741
2022-05-10,66.79435
2022-05-11,68.32661
2022-05-12,64.49596
2022-05-13,59.97983
2022-05-14,33.93145
2022-05-15,29.71774
2022-05-16,76.04838
2022-05-17,84.65725
2022-05-18,93.44758
2022-05-19,97.01612
2022-05-20,81.51209
2022-05-21,43.04435
2022-05-22,43.75
2022-05-23,99.07258
2022-05-24,100.0
2022-05-25,93.30645
2022-05-26,82.9637
2022-05-27,73.97177
2022-05-28,37.68145
2022-05-29,37.27822
2022-05-30,87.98387
2022-05-31,71.65322
2022-06-01,22.25806
2022-06-02,24.69758
2022-06-03,21.3508
2022-06-04,13.14516
2022-06-05,12.05645
2022-06-06,11.49193
2022-06-07,19.95967
2022-06-08,21.95564
2022-06-09,20.82661
2022-06-10,21.22983
2022-06-11,12.05645
2022-06-12,11.04838
2022-06-13,20.84677
2022-06-14,20.08064
2022-06-15,22.5
2022-06-16,24.09274
2022-06-17,20.78629
2022-06-18,11.37096
2022-06-19,10.74596
2022-06-20,22.88306
2022-06-21,25.74596
2022-06-22,23.30645
2022-06-23,20.9879
2022-06-24,24.93951
2022-06-25,12.17741
2022-06-26,10.70564
2022-06-27,24.95967
2022-06-28,24.43548
2022-06-29,24.43548
2022-06-30,22.90322
2022-07-01,17.64112
2022-07-02,10.80645
2022-07-03,9.25403
2022-07-04,19.13306
2022-07-05,17.6008
2022-07-06,18.46774
2022-07-07,16.875
2022-07-08,14.85887
2022-07-09,10.64516
2022-07-10,11.22983
2022-07-11,19.93951
2022-07-12,19.43548
2022-07-13,18.04435
2022-07-14,18.4879
2022-07-15,16.77419
2022-07-16,10.52419
2022-07-17,9.29435
2022-07-18,19.75806
2022-07-19,20.54435
2022-07-20,19.07258
2022-07-21,26.91532
2022-07-22,22.92338
2022-07-23,12.41935
2022-07-24,11.91532
2022-07-25,20.76612
2022-07-26,18.24596
2022-07-27,20.16129
2022-07-28,17.31854
2022-07-29,17.11693
2022-07-30,10.32258
2022-07-31,9.59677
2022-08-01,18.2258
2022-08-02,19.57661
2022-08-03,18.24596
2022-08-04,17.80241
2022-08-05,18.4879
2022-08-06,10.80645
2022-08-07,10.44354
2022-08-08,18.64919
2022-08-09,17.94354
2022-08-10,19.57661
2022-08-11,17.70161
2022-08-12,17.58064
2022-08-13,9.19354
2022-08-14,7.9637
2022-08-15,9.41532
2022-08-16,18.56854
2022-08-17,18.54838
2022-08-18,19.03225
2022-08-19,16.49193
2022-08-20,10.38306
2022-08-21,9.91935
2022-08-22,18.40725
2022-08-23,21.59274
2022-08-24,20.38306
2022-08-25,20.74596
2022-08-26,18.16532
2022-08-27,10.58467
2022-08-28,9.01209
2022-08-29,20.16129
2022-08-30,20.80645
2022-08-31,22.15725
2022-09-01,19.375
2022-09-02,17.03629
2022-09-03,9.71774
2022-09-04,9.53629
2022-09-05,17.21774
2022-09-06,16.6129
2022-09-07,18.64919
2022-09-08,16.65322
2022-09-09,9.03225
2022-09-10,8.95161
2022-09-11,7.82258
2022-09-12,9.51612
2022-09-13,18.64919
2022-09-14,21.00806
2022-09-15,20.80645
2022-09-16,17.37903
2022-09-17,11.63306
2022-09-18,9.33467
2022-09-19,17.62096
2022-09-20,19.69758
2022-09-21,19.45564
2022-09-22,19.33467
2022-09-23,17.54032
2022-09-24,11.41129
2022-09-25,9.13306
2022-09-26,18.10483
2022-09-27,19.31451
2022-09-28,19.29435
2022-09-29,20.18145
2022-09-30,18.83064
2022-10-01,9.81854
2022-10-02,8.66935
2022-10-03,9.09274
2022-10-04,17.13709
2022-10-05,18.2258
2022-10-06,16.83467
2022-10-07,15.80645
2022-10-08,9.23387
2022-10-09,8.75
2022-10-10,9.97983
2022-10-11,19.25403
2022-10-12,19.63709
2022-10-13,20.96774
2022-10-14,18.52822
2022-10-15,10.86693
2022-10-16,9.45564
2022-10-17,20.96774
2022-10-18,20.22177
2022-10-19,19.45564
2022-10-20,18.81048
2022-10-21,18.70967
2022-10-22,11.0887
2022-10-23,10.56451
2022-10-24,20.32258
2022-10-25,21.57258
2022-10-26,20.06048
2022-10-27,19.95967
2022-10-28,20.96774
2022-10-29,11.27016
2022-10-30,8.89112
2022-10-31,20.82661
2022-11-01,22.56048
2022-11-02,26.63306
2022-11-03,23.97177
2022-11-04,20.34274
2022-11-05,11.875
2022-11-06,11.53225
2022-11-07,26.69354
2022-11-08,33.5887
2022-11-09,36.22983
2022-11-10,29.75806
2022-11-11,22.80241
2022-11-12,13.14516
2022-11-13,11.77419
2022-11-14,25.52419
2022-11-15,24.55645
2022-11-16,24.375
2022-11-17,28.14516
2022-11-18,23.64919
2022-11-19,13.20564
2022-11-20,11.10887
2022-11-21,24.65725
2022-11-22,26.51209
2022-11-23,26.47177
2022-11-24,24.1129
2022-11-25,23.46774
2022-11-26,12.56048
2022-11-27,11.10887
2022-11-28,24.45564
2022-11-29,27.72177
2022-11-30,27.8629
2022-12-01,27.94354
2022-12-02,22.6008
2022-12-03,10.02016
2022-12-04,12.54032
2022-12-05,25.26209
2022-12-06,25.22177
2022-12-07,28.70967
2022-12-08,29.85887
2022-12-09,30.24193
2022-12-10,15.70564
2022-12-11,13.32661
2022-12-12,31.25
2022-12-13,32.80241
2022-12-14,31.31048
2022-12-15,31.95564
2022-12-16,28.77016
2022-12-17,15.56451
2022-12-18,17.19758
2022-12-19,29.05241
2022-12-20,36.25
2022-12-21,35.88709
2022-12-22,37.15725
2022-12-23,31.73387
2022-12-24,18.50806
2022-12-25,15.9879
2022-12-26,36.43145
2022-12-27,43.62903
2022-12-28,42.41935
2022-12-29,47.11693
2022-12-30,41.83467
2022-12-31,20.08064
2023-01-01,17.6008
2023-01-02,45.28225
2023-01-03,44.05241
2023-01-04,46.99596
2023-01-05,46.33064
2023-01-06,42.82258
2023-01-07,22.31854
2023-01-08,21.65322
2023-01-09,54.43548
2023-01-10,58.26612
2023-01-11,35.92741
2023-01-12,35.74596
2023-01-13,36.99596
2023-01-14,21.9758
2023-01-15,22.01612
2023-01-16,46.875
2023-01-17,49.03225
2023-01-18,48.81048
2023-01-19,49.39516
2023-01-20,36.83467
2023-01-21,22.37903
2023-01-22,17.94354
2023-01-23,18.40725
2023-01-24,22.76209
2023-01-25,48.8508
2023-01-26,51.0887
2023-01-27,44.2137
2023-01-28,23.38709
2023-01-29,20.38306
2023-01-30,40.38306
2023-01-31,42.72177
2023-02-01,37.52016
2023-02-02,33.08467
2023-02-03,32.45967
2023-02-04,18.10483
2023-02-05,17.43951
2023-02-06,29.8387
2023-02-07,32.03629
2023-02-08,32.58064
2023-02-09,32.19758
2023-02-10,31.55241
2023-02-11,17.09677
2023-02-12,16.51209
2023-02-13,28.125
2023-02-14,26.04838
2023-02-15,28.20564
2023-02-16,25.9879
2023-02-17,26.0887
2023-02-18,16.27016
2023-02-19,13.36693
2023-02-20,25.0
2023-02-21,26.22983
2023-02-22,25.22177
2023-02-23,26.53225
2023-02-24,23.91129
2023-02-25,14.55645
2023-02-26,13.42741
2023-02-27,24.19354
2023-02-28,25.18145
2023-03-01,16.04838
2023-03-02,23.52822
2023-03-03,21.04838
2023-03-04,14.45564
2023-03-05,11.79435
2023-03-06,23.32661
2023-03-07,23.79032
2023-03-08,21.83467
2023-03-09,21.39112
2023-03-10,21.06854
2023-03-11,12.82258
2023-03-12,10.58467
2023-03-13,18.8508
2023-03-14,20.60483
2023-03-15,22.21774
2023-03-16,20.90725
2023-03-17,20.08064
2023-03-18,12.64112
2023-03-19,13.30645
2023-03-20,22.64112
2023-03-21,23.16532
2023-03-22,20.86693
2023-03-23,20.64516
2023-03-24,21.0887
2023-03-25,12.66129
2023-03-26,12.6008
2023-03-27,22.05645
2023-03-28,21.55241
2023-03-29,22.39919
2023-03-30,22.98387
2023-03-31,21.16935
2023-04-01,12.21774
2023-04-02,12.21774
2023-04-03,20.20161
2023-04-04,23.50806
2023-04-05,22.15725
2023-04-06,24.45564
2023-04-07,22.43951
2023-04-08,12.72177
2023-04-09,11.7137
2023-04-10,24.15322
2023-04-11,22.8629
2023-04-12,22.2379
2023-04-13,22.74193
2023-04-14,20.16129
2023-04-15,12.27822
2023-04-16,13.46774
2023-04-17,22.45967
2023-04-18,22.07661
2023-04-19,20.3629
2023-04-20,22.31854
2023-04-21,20.42338
2023-04-22,11.85483
2023-04-23,12.70161
2023-04-24,24.27419
2023-04-25,25.12096
2023-04-26,25.625
2023-04-27,38.42741
2023-04-28,37.62096
2023-04-29,46.16935
2023-04-30,43.125
2023-05-01,67.29838
2023-05-02,80.70564
2023-05-03,69.93951
2023-05-04,95.44354
2023-05-05,55.74596
2023-05-06,37.5
2023-05-07,30.16129
2023-05-08,80.3629
2023-05-09,78.52822
2023-05-10,83.20564
2023-05-11,76.39112
2023-05-12,71.02822
2023-05-13,36.51209
2023-05-14,30.22177
2023-05-15,78.44758
2023-05-16,82.13709
2023-05-17,84.15322
2023-05-18,82.17741
2023-05-19,77.54032
2023-05-20,38.26612
2023-05-21,36.10887
2023-05-22,91.79435
2023-05-23,92.82258
2023-05-24,90.44354
2023-05-25,82.84274
2023-05-26,70.34274
2023-05-27,35.64516
2023-05-28,30.625
2023-05-29,43.8508
2023-05-30,85.50403
2023-05-31,70.24193
2023-06-01,29.85887
