date,상속순위
2021-03-02,21.03896
2021-03-03,21.81818
2021-03-04,23.11688
2021-03-05,15.32467
2021-03-06,7.7922
2021-03-07,10.64935
2021-03-08,23.37662
2021-03-09,15.06493
2021-03-10,26.4935
2021-03-11,22.5974
2021-03-12,21.55844
2021-03-13,8.31168
2021-03-14,10.38961
2021-03-15,22.85714
2021-03-16,23.63636
2021-03-17,22.5974
2021-03-18,21.81818
2021-03-19,19.48051
2021-03-20,10.12987
2021-03-21,10.38961
2021-03-22,27.53246
2021-03-23,27.01298
2021-03-24,20.51948
2021-03-25,20.77922
2021-03-26,17.14285
2021-03-27,9.35064
2021-03-28,7.27272
2021-03-29,19.74025
2021-03-30,26.23376
2021-03-31,18.18181
2021-04-01,24.93506
2021-04-02,17.66233
2021-04-03,14.54545
2021-04-04,11.68831
2021-04-05,18.96103
2021-04-06,24.15584
2021-04-07,30.38961
2021-04-08,21.2987
2021-04-09,26.4935
2021-04-10,14.80519
2021-04-11,11.94805
2021-04-12,22.85714
2021-04-13,27.7922
2021-04-14,24.93506
2021-04-15,25.45454
2021-04-16,23.63636
2021-04-17,11.16883
2021-04-18,12.72727
2021-04-19,25.1948
2021-04-20,21.03896
2021-04-21,19.22077
2021-04-22,25.1948
2021-04-23,20.77922
2021-04-24,17.14285
2021-04-25,11.68831
2021-04-26,24.41558
2021-04-27,24.15584
2021-04-28,21.2987
2021-04-29,29.0909
2021-04-30,19.74025
2021-05-01,9.35064
2021-05-02,21.2987
2021-05-03,21.2987
2021-05-04,17.14285
2021-05-05,9.0909
2021-05-06,17.92207
2021-05-07,17.14285
2021-05-08,15.32467
2021-05-09,14.28571
2021-05-10,23.63636
2021-05-11,20.77922
2021-05-12,27.7922
2021-05-13,21.03896
2021-05-14,14.02597
2021-05-15,9.35064
2021-05-16,8.83116
2021-05-17,23.37662
2021-05-18,17.40259
2021-05-19,9.61038
2021-05-20,21.55844
2021-05-21,21.81818
2021-05-22,5.71428
2021-05-23,8.05194
2021-05-24,20.0
2021-05-25,21.2987
2021-05-26,25.1948
2021-05-27,19.74025
2021-05-28,19.22077
2021-05-29,9.61038
2021-05-30,11.68831
2021-05-31,24.67532
2021-06-01,25.1948
2021-06-02,27.7922
2021-06-03,24.41558
2021-06-04,19.74025
2021-06-05,12.46753
2021-06-06,10.90909
2021-06-07,22.07792
2021-06-08,29.35064
2021-06-09,25.71428
2021-06-10,28.83116
2021-06-11,18.96103
2021-06-12,11.42857
2021-06-13,10.12987
2021-06-14,26.75324
2021-06-15,25.97402
2021-06-16,22.85714
2021-06-17,31.42857
2021-06-18,21.03896
2021-06-19,17.66233
2021-06-20,21.81818
2021-06-21,23.37662
2021-06-22,19.48051
2021-06-23,17.92207
2021-06-24,20.25974
2021-06-25,18.18181
2021-06-26,8.05194
2021-06-27,7.53246
2021-06-28,15.84415
2021-06-29,20.0
2021-06-30,21.81818
2021-07-01,15.58441
2021-07-02,19.22077
2021-07-03,11.94805
2021-07-04,14.28571
2021-07-05,15.84415
2021-07-06,18.18181
2021-07-07,25.45454
2021-07-08,19.22077
2021-07-09,16.36363
2021-07-10,9.0909
2021-07-11,9.61038
2021-07-12,19.74025
2021-07-13,28.05194
2021-07-14,23.37662
2021-07-15,20.77922
2021-07-16,12.98701
2021-07-17,14.28571
2021-07-18,14.80519
2021-07-19,33.50649
2021-07-20,21.55844
2021-07-21,29.0909
2021-07-22,21.2987
2021-07-23,20.0
2021-07-24,11.42857
2021-07-25,8.31168
2021-07-26,19.22077
2021-07-27,21.81818
2021-07-28,22.5974
2021-07-29,23.63636
2021-07-30,16.88311
2021-07-31,13.50649
2021-08-01,11.94805
2021-08-02,26.75324
2021-08-03,28.05194
2021-08-04,25.71428
2021-08-05,25.97402
2021-08-06,22.5974
2021-08-07,15.32467
2021-08-08,14.28571
2021-08-09,23.11688
2021-08-10,31.68831
2021-08-11,27.7922
2021-08-12,25.45454
2021-08-13,17.40259
2021-08-14,14.54545
2021-08-15,10.90909
2021-08-16,10.12987
2021-08-17,22.85714
2021-08-18,30.38961
2021-08-19,23.63636
2021-08-20,19.48051
2021-08-21,10.64935
2021-08-22,13.50649
2021-08-23,24.41558
2021-08-24,20.0
2021-08-25,23.8961
2021-08-26,22.5974
2021-08-27,17.40259
2021-08-28,9.87012
2021-08-29,16.10389
2021-08-30,32.46753
2021-08-31,28.05194
2021-09-01,23.8961
2021-09-02,19.22077
2021-09-03,16.88311
2021-09-04,14.02597
2021-09-05,17.14285
2021-09-06,27.27272
2021-09-07,25.97402
2021-09-08,20.0
2021-09-09,23.63636
2021-09-10,20.51948
2021-09-11,8.57142
2021-09-12,10.90909
2021-09-13,22.5974
2021-09-14,23.11688
2021-09-15,25.45454
2021-09-16,16.88311
2021-09-17,19.22077
2021-09-18,10.64935
2021-09-19,9.35064
2021-09-20,14.80519
2021-09-21,24.67532
2021-09-22,14.80519
2021-09-23,40.77922
2021-09-24,28.57142
2021-09-25,12.20779
2021-09-26,17.14285
2021-09-27,25.97402
2021-09-28,26.23376
2021-09-29,27.7922
2021-09-30,23.37662
2021-10-01,24.67532
2021-10-02,12.98701
2021-10-03,13.76623
2021-10-04,12.72727
2021-10-05,25.45454
2021-10-06,25.71428
2021-10-07,21.55844
2021-10-08,23.63636
2021-10-09,12.72727
2021-10-10,9.0909
2021-10-11,12.98701
2021-10-12,30.64935
2021-10-13,20.25974
2021-10-14,26.75324
2021-10-15,21.03896
2021-10-16,8.31168
2021-10-17,14.54545
2021-10-18,20.51948
2021-10-19,25.1948
2021-10-20,23.63636
2021-10-21,29.87012
2021-10-22,19.48051
2021-10-23,15.84415
2021-10-24,13.76623
2021-10-25,21.81818
2021-10-26,23.8961
2021-10-27,29.87012
2021-10-28,21.55844
2021-10-29,17.92207
2021-10-30,7.53246
2021-10-31,9.87012
2021-11-01,23.11688
2021-11-02,28.31168
2021-11-03,22.07792
2021-11-04,23.11688
2021-11-05,24.67532
2021-11-06,12.46753
2021-11-07,13.50649
2021-11-08,21.2987
2021-11-09,37.14285
2021-11-10,50.90909
2021-11-11,32.72727
2021-11-12,30.38961
2021-11-13,19.22077
2021-11-14,12.98701
2021-11-15,30.38961
2021-11-16,26.75324
2021-11-17,23.37662
2021-11-18,23.8961
2021-11-19,20.25974
2021-11-20,14.54545
2021-11-21,10.38961
2021-11-22,18.70129
2021-11-23,21.81818
2021-11-24,24.15584
2021-11-25,21.81818
2021-11-26,21.81818
2021-11-27,10.90909
2021-11-28,12.20779
2021-11-29,26.4935
2021-11-30,24.93506
2021-12-01,18.44155
2021-12-02,18.96103
2021-12-03,18.96103
2021-12-04,12.72727
2021-12-05,9.35064
2021-12-06,19.48051
2021-12-07,26.23376
2021-12-08,27.53246
2021-12-09,59.74025
2021-12-10,41.81818
2021-12-11,24.15584
2021-12-12,25.97402
2021-12-13,39.22077
2021-12-14,47.53246
2021-12-15,52.20779
2021-12-16,48.57142
2021-12-17,23.63636
2021-12-18,10.12987
2021-12-19,11.42857
2021-12-20,18.70129
2021-12-21,21.55844
2021-12-22,16.10389
2021-12-23,20.51948
2021-12-24,12.46753
2021-12-25,10.12987
2021-12-26,5.1948
2021-12-27,19.22077
2021-12-28,21.03896
2021-12-29,15.06493
2021-12-30,17.92207
2021-12-31,24.93506
2022-01-01,12.98701
2022-01-02,15.84415
2022-01-03,21.55844
2022-01-04,28.31168
2022-01-05,25.1948
2022-01-06,26.4935
2022-01-07,17.40259
2022-01-08,14.28571
2022-01-09,11.94805
2022-01-10,22.5974
2022-01-11,17.14285
2022-01-12,18.18181
2022-01-13,16.10389
2022-01-14,19.74025
2022-01-15,5.97402
2022-01-16,8.05194
2022-01-17,18.70129
2022-01-18,17.92207
2022-01-19,16.10389
2022-01-20,17.92207
2022-01-21,17.14285
2022-01-22,3.37662
2022-01-23,9.61038
2022-01-24,26.75324
2022-01-25,24.15584
2022-01-26,19.22077
2022-01-27,23.8961
2022-01-28,16.10389
2022-01-29,9.0909
2022-01-30,9.0909
2022-01-31,15.84415
2022-02-01,13.76623
2022-02-02,8.57142
2022-02-03,21.03896
2022-02-04,17.14285
2022-02-05,15.32467
2022-02-06,11.42857
2022-02-07,21.2987
2022-02-08,20.77922
2022-02-09,22.07792
2022-02-10,26.75324
2022-02-11,21.03896
2022-02-12,15.84415
2022-02-13,12.46753
2022-02-14,31.16883
2022-02-15,25.45454
2022-02-16,25.71428
2022-02-17,23.37662
2022-02-18,18.70129
2022-02-19,13.24675
2022-02-20,8.83116
2022-02-21,25.1948
2022-02-22,18.96103
2022-02-23,22.07792
2022-02-24,25.97402
2022-02-25,17.40259
2022-02-26,11.94805
2022-02-27,13.76623
2022-02-28,21.2987
2022-03-01,11.16883
2022-03-02,18.96103
2022-03-03,17.14285
2022-03-04,14.02597
2022-03-05,9.0909
2022-03-06,10.64935
2022-03-07,22.85714
2022-03-08,21.2987
2022-03-09,10.12987
2022-03-10,20.51948
2022-03-11,17.92207
2022-03-12,9.87012
2022-03-13,9.35064
2022-03-14,22.33766
2022-03-15,24.93506
2022-03-16,25.45454
2022-03-17,25.1948
2022-03-18,28.05194
2022-03-19,11.94805
2022-03-20,12.72727
2022-03-21,25.1948
2022-03-22,22.07792
2022-03-23,31.16883
2022-03-24,25.71428
2022-03-25,25.1948
2022-03-26,14.28571
2022-03-27,10.90909
2022-03-28,28.57142
2022-03-29,22.5974
2022-03-30,29.35064
2022-03-31,21.03896
2022-04-01,21.55844
2022-04-02,9.35064
2022-04-03,8.05194
2022-04-04,15.58441
2022-04-05,33.50649
2022-04-06,26.4935
2022-04-07,18.18181
2022-04-08,23.63636
2022-04-09,14.54545
2022-04-10,11.42857
2022-04-11,28.57142
2022-04-12,24.93506
2022-04-13,26.4935
2022-04-14,31.42857
2022-04-15,21.03896
2022-04-16,23.8961
2022-04-17,18.44155
2022-04-18,34.28571
2022-04-19,24.41558
2022-04-20,32.46753
2022-04-21,26.23376
2022-04-22,26.75324
2022-04-23,11.68831
2022-04-24,17.14285
2022-04-25,25.45454
2022-04-26,38.70129
2022-04-27,26.23376
2022-04-28,27.27272
2022-04-29,24.41558
2022-04-30,8.31168
2022-05-01,8.57142
2022-05-02,31.42857
2022-05-03,26.4935
2022-05-04,27.53246
2022-05-05,14.02597
2022-05-06,21.81818
2022-05-07,22.07792
2022-05-08,28.05194
2022-05-09,37.66233
2022-05-10,27.7922
2022-05-11,29.0909
2022-05-12,28.31168
2022-05-13,22.5974
2022-05-14,16.62337
2022-05-15,11.42857
2022-05-16,28.31168
2022-05-17,24.93506
2022-05-18,28.57142
2022-05-19,25.97402
2022-05-20,18.44155
2022-05-21,14.28571
2022-05-22,18.96103
2022-05-23,26.4935
2022-05-24,25.45454
2022-05-25,24.67532
2022-05-26,22.85714
2022-05-27,18.96103
2022-05-28,6.23376
2022-05-29,11.94805
2022-05-30,23.11688
2022-05-31,26.23376
2022-06-01,9.61038
2022-06-02,20.51948
2022-06-03,21.81818
2022-06-04,9.87012
2022-06-05,14.80519
2022-06-06,12.98701
2022-06-07,29.0909
2022-06-08,33.24675
2022-06-09,35.06493
2022-06-10,23.8961
2022-06-11,18.44155
2022-06-12,18.44155
2022-06-13,27.53246
2022-06-14,32.46753
2022-06-15,30.12987
2022-06-16,29.0909
2022-06-17,21.81818
2022-06-18,12.46753
2022-06-19,15.84415
2022-06-20,24.41558
2022-06-21,29.61038
2022-06-22,25.97402
2022-06-23,26.4935
2022-06-24,21.03896
2022-06-25,8.31168
2022-06-26,13.24675
2022-06-27,25.45454
2022-06-28,35.58441
2022-06-29,26.75324
2022-06-30,26.75324
2022-07-01,19.48051
2022-07-02,15.58441
2022-07-03,10.90909
2022-07-04,25.71428
2022-07-05,26.75324
2022-07-06,21.03896
2022-07-07,27.27272
2022-07-08,25.71428
2022-07-09,17.40259
2022-07-10,15.06493
2022-07-11,27.27272
2022-07-12,28.83116
2022-07-13,31.94805
2022-07-14,24.93506
2022-07-15,30.90909
2022-07-16,11.42857
2022-07-17,11.42857
2022-07-18,28.57142
2022-07-19,34.02597
2022-07-20,26.4935
2022-07-21,25.1948
2022-07-22,24.41558
2022-07-23,15.58441
2022-07-24,15.32467
2022-07-25,28.31168
2022-07-26,24.15584
2022-07-27,25.71428
2022-07-28,25.97402
2022-07-29,24.67532
2022-07-30,14.02597
2022-07-31,12.98701
2022-08-01,30.90909
2022-08-02,26.23376
2022-08-03,28.83116
2022-08-04,33.24675
2022-08-05,25.45454
2022-08-06,13.50649
2022-08-07,14.54545
2022-08-08,31.16883
2022-08-09,25.45454
2022-08-10,29.61038
2022-08-11,32.20779
2022-08-12,22.07792
2022-08-13,10.90909
2022-08-14,9.87012
2022-08-15,14.54545
2022-08-16,32.46753
2022-08-17,31.94805
2022-08-18,30.64935
2022-08-19,27.53246
2022-08-20,12.20779
2022-08-21,12.72727
2022-08-22,35.84415
2022-08-23,26.23376
2022-08-24,27.53246
2022-08-25,18.96103
2022-08-26,26.75324
2022-08-27,13.76623
2022-08-28,16.36363
2022-08-29,31.94805
2022-08-30,30.38961
2022-08-31,30.90909
2022-09-01,25.97402
2022-09-02,23.11688
2022-09-03,16.88311
2022-09-04,15.84415
2022-09-05,26.75324
2022-09-06,33.50649
2022-09-07,30.38961
2022-09-08,22.85714
2022-09-09,17.66233
2022-09-10,20.77922
2022-09-11,16.62337
2022-09-12,19.48051
2022-09-13,52.98701
2022-09-14,33.24675
2022-09-15,32.20779
2022-09-16,32.46753
2022-09-17,30.38961
2022-09-18,18.18181
2022-09-19,35.58441
2022-09-20,39.22077
2022-09-21,32.72727
2022-09-22,29.0909
2022-09-23,31.94805
2022-09-24,18.96103
2022-09-25,16.88311
2022-09-26,28.83116
2022-09-27,33.76623
2022-09-28,41.03896
2022-09-29,35.58441
2022-09-30,37.14285
2022-10-01,21.2987
2022-10-02,26.23376
2022-10-03,27.53246
2022-10-04,51.16883
2022-10-05,47.01298
2022-10-06,45.45454
2022-10-07,41.03896
2022-10-08,28.05194
2022-10-09,26.4935
2022-10-10,24.41558
2022-10-11,37.40259
2022-10-12,44.67532
2022-10-13,51.42857
2022-10-14,36.62337
2022-10-15,31.42857
2022-10-16,29.87012
2022-10-17,45.71428
2022-10-18,60.77922
2022-10-19,50.38961
2022-10-20,45.1948
2022-10-21,36.88311
2022-10-22,19.74025
2022-10-23,25.45454
2022-10-24,48.83116
2022-10-25,52.20779
2022-10-26,44.67532
2022-10-27,47.01298
2022-10-28,45.97402
2022-10-29,25.97402
2022-10-30,18.18181
2022-10-31,42.5974
2022-11-01,49.87012
2022-11-02,45.1948
2022-11-03,43.8961
2022-11-04,38.96103
2022-11-05,24.15584
2022-11-06,22.07792
2022-11-07,48.83116
2022-11-08,42.5974
2022-11-09,46.23376
2022-11-10,39.22077
2022-11-11,33.50649
2022-11-12,21.03896
2022-11-13,18.18181
2022-11-14,42.33766
2022-11-15,47.27272
2022-11-16,38.18181
2022-11-17,44.15584
2022-11-18,40.25974
2022-11-19,18.44155
2022-11-20,22.07792
2022-11-21,44.15584
2022-11-22,45.45454
2022-11-23,43.37662
2022-11-24,44.15584
2022-11-25,37.40259
2022-11-26,18.18181
2022-11-27,24.41558
2022-11-28,44.93506
2022-11-29,44.15584
2022-11-30,34.54545
2022-12-01,42.5974
2022-12-02,38.70129
2022-12-03,20.77922
2022-12-04,25.1948
2022-12-05,44.67532
2022-12-06,50.12987
2022-12-07,43.63636
2022-12-08,50.64935
2022-12-09,44.93506
2022-12-10,23.37662
2022-12-11,27.27272
2022-12-12,46.4935
2022-12-13,60.51948
2022-12-14,52.98701
2022-12-15,45.71428
2022-12-16,40.77922
2022-12-17,20.0
2022-12-18,18.96103
2022-12-19,40.51948
2022-12-20,42.33766
2022-12-21,42.33766
2022-12-22,39.74025
2022-12-23,34.02597
2022-12-24,31.68831
2022-12-25,21.55844
2022-12-26,52.20779
2022-12-27,51.16883
2022-12-28,35.06493
2022-12-29,44.67532
2022-12-30,35.32467
2022-12-31,25.71428
2023-01-01,23.11688
2023-01-02,37.92207
2023-01-03,48.31168
2023-01-04,42.07792
2023-01-05,46.23376
2023-01-06,45.97402
2023-01-07,38.70129
2023-01-08,28.57142
2023-01-09,46.75324
2023-01-10,42.85714
2023-01-11,44.15584
2023-01-12,44.15584
2023-01-13,39.74025
2023-01-14,19.74025
2023-01-15,24.67532
2023-01-16,46.4935
2023-01-17,43.63636
2023-01-18,50.12987
2023-01-19,48.31168
2023-01-20,36.10389
2023-01-21,34.28571
2023-01-22,48.31168
2023-01-23,41.55844
2023-01-24,45.71428
2023-01-25,70.12987
2023-01-26,62.07792
2023-01-27,56.10389
2023-01-28,43.63636
2023-01-29,38.18181
2023-01-30,67.01298
2023-01-31,60.51948
2023-02-01,66.23376
2023-02-02,63.37662
2023-02-03,67.27272
2023-02-04,35.32467
2023-02-05,37.14285
2023-02-06,61.03896
2023-02-07,67.27272
2023-02-08,70.38961
2023-02-09,61.03896
2023-02-10,65.97402
2023-02-11,44.67532
2023-02-12,50.12987
2023-02-13,64.67532
2023-02-14,59.74025
2023-02-15,62.07792
2023-02-16,62.85714
2023-02-17,54.02597
2023-02-18,37.14285
2023-02-19,37.66233
2023-02-20,62.5974
2023-02-21,68.57142
2023-02-22,54.80519
2023-02-23,59.74025
2023-02-24,65.1948
2023-02-25,34.02597
2023-02-26,32.98701
2023-02-27,58.18181
2023-02-28,58.96103
2023-03-01,38.70129
2023-03-02,65.97402
2023-03-03,52.46753
2023-03-04,31.94805
2023-03-05,37.92207
2023-03-06,61.81818
2023-03-07,68.31168
2023-03-08,70.90909
2023-03-09,52.20779
2023-03-10,48.31168
2023-03-11,29.0909
2023-03-12,30.90909
2023-03-13,55.32467
2023-03-14,58.44155
2023-03-15,48.31168
2023-03-16,48.57142
2023-03-17,55.06493
2023-03-18,29.0909
2023-03-19,33.24675
2023-03-20,59.22077
2023-03-21,60.51948
2023-03-22,63.37662
2023-03-23,83.8961
2023-03-24,71.16883
2023-03-25,35.84415
2023-03-26,38.70129
2023-03-27,62.07792
2023-03-28,68.83116
2023-03-29,63.8961
2023-03-30,69.35064
2023-03-31,52.98701
2023-04-01,41.55844
2023-04-02,34.80519
2023-04-03,61.2987
2023-04-04,56.88311
2023-04-05,64.67532
2023-04-06,58.96103
2023-04-07,54.80519
2023-04-08,35.84415
2023-04-09,37.14285
2023-04-10,58.44155
2023-04-11,58.96103
2023-04-12,58.44155
2023-04-13,61.55844
2023-04-14,57.92207
2023-04-15,40.25974
2023-04-16,45.1948
2023-04-17,56.88311
2023-04-18,58.70129
2023-04-19,70.64935
2023-04-20,87.01298
2023-04-21,85.45454
2023-04-22,49.0909
2023-04-23,55.58441
2023-04-24,72.46753
2023-04-25,66.23376
2023-04-26,69.61038
2023-04-27,63.8961
2023-04-28,55.84415
2023-04-29,49.35064
2023-04-30,45.97402
2023-05-01,57.66233
2023-05-02,67.01298
2023-05-03,65.45454
2023-05-04,56.88311
2023-05-05,43.63636
2023-05-06,58.44155
2023-05-07,44.15584
2023-05-08,78.44155
2023-05-09,69.61038
2023-05-10,68.31168
2023-05-11,68.57142
2023-05-12,62.33766
2023-05-13,39.48051
2023-05-14,44.67532
2023-05-15,64.93506
2023-05-16,68.57142
2023-05-17,83.11688
2023-05-18,80.0
2023-05-19,56.36363
2023-05-20,37.40259
2023-05-21,66.4935
2023-05-22,100.0
2023-05-23,69.0909
2023-05-24,69.0909
2023-05-25,61.2987
2023-05-26,60.51948
2023-05-27,32.46753
2023-05-28,39.74025
2023-05-29,42.85714
