date,MRI보험적용
2021-02-19,48.50905
2021-02-20,38.65814
2021-02-21,24.92012
2021-02-22,57.24174
2021-02-23,51.38445
2021-02-24,45.31416
2021-02-25,48.24281
2021-02-26,39.7231
2021-02-27,32.96059
2021-02-28,21.246
2021-03-01,25.34611
2021-03-02,53.83386
2021-03-03,51.81043
2021-03-04,49.8935
2021-03-05,45.89989
2021-03-06,35.94249
2021-03-07,21.40575
2021-03-08,62.77955
2021-03-09,54.41959
2021-03-10,44.83493
2021-03-11,47.65708
2021-03-12,47.55058
2021-03-13,33.12034
2021-03-14,24.76038
2021-03-15,51.70394
2021-03-16,53.30138
2021-03-17,51.11821
2021-03-18,50.15974
2021-03-19,46.27263
2021-03-20,35.09052
2021-03-21,27.58253
2021-03-22,59.26517
2021-03-23,54.31309
2021-03-24,50.10649
2021-03-25,49.41427
2021-03-26,47.28434
2021-03-27,34.29179
2021-03-28,25.18636
2021-03-29,63.25878
2021-03-30,54.63258
2021-03-31,52.39616
2021-04-01,48.50905
2021-04-02,44.62193
2021-04-03,34.55804
2021-04-04,22.25772
2021-04-05,57.24174
2021-04-06,50.0
2021-04-07,45.89989
2021-04-08,45.4739
2021-04-09,46.05963
2021-04-10,32.69435
2021-04-11,21.72523
2021-04-12,54.36634
2021-04-13,51.38445
2021-04-14,47.92332
2021-04-15,45.10117
2021-04-16,44.30244
2021-04-17,32.58785
2021-04-18,22.7902
2021-04-19,57.98722
2021-04-20,48.72204
2021-04-21,49.62726
2021-04-22,44.19595
2021-04-23,43.98296
2021-04-24,33.33333
2021-04-25,22.20447
2021-04-26,52.71565
2021-04-27,48.18956
2021-04-28,48.82854
2021-04-29,45.26091
2021-04-30,40.04259
2021-05-01,27.31629
2021-05-02,20.82002
2021-05-03,53.51437
2021-05-04,46.80511
2021-05-05,25.29286
2021-05-06,55.27156
2021-05-07,45.74014
2021-05-08,34.02555
2021-05-09,25.29286
2021-05-10,54.47284
2021-05-11,50.47923
2021-05-12,47.0181
2021-05-13,47.07135
2021-05-14,43.07774
2021-05-15,32.00212
2021-05-16,24.28115
2021-05-17,58.57294
2021-05-18,47.0181
2021-05-19,26.8903
2021-05-20,52.71565
2021-05-21,43.82321
2021-05-22,31.09691
2021-05-23,19.70181
2021-05-24,44.99467
2021-05-25,47.97657
2021-05-26,44.78168
2021-05-27,39.61661
2021-05-28,40.89456
2021-05-29,26.78381
2021-05-30,17.09265
2021-05-31,47.60383
2021-06-01,46.96485
2021-06-02,48.40255
2021-06-03,41.48029
2021-06-04,41.95953
2021-06-05,30.88391
2021-06-06,23.96166
2021-06-07,57.82747
2021-06-08,46.80511
2021-06-09,46.21938
2021-06-10,46.05963
2021-06-11,40.89456
2021-06-12,32.37486
2021-06-13,23.00319
2021-06-14,55.85729
2021-06-15,50.47923
2021-06-16,51.81043
2021-06-17,48.13631
2021-06-18,44.72843
2021-06-19,31.68264
2021-06-20,24.97337
2021-06-21,61.50159
2021-06-22,48.93503
2021-06-23,50.05324
2021-06-24,45.15441
2021-06-25,44.08945
2021-06-26,32.53461
2021-06-27,19.22257
2021-06-28,53.40788
2021-06-29,47.28434
2021-06-30,47.33759
2021-07-01,43.61022
2021-07-02,39.08413
2021-07-03,28.48775
2021-07-04,17.30564
2021-07-05,40.25559
2021-07-06,41.48029
2021-07-07,35.78274
2021-07-08,31.62939
2021-07-09,29.81895
2021-07-10,21.19275
2021-07-11,16.61341
2021-07-12,33.28008
2021-07-13,29.23322
2021-07-14,28.80724
2021-07-15,25.18636
2021-07-16,23.64217
2021-07-17,18.4771
2021-07-18,12.93929
2021-07-19,38.17891
2021-07-20,29.65921
2021-07-21,33.65282
2021-07-22,28.00851
2021-07-23,27.52928
2021-07-24,17.51863
2021-07-25,11.3951
2021-07-26,32.21512
2021-07-27,28.06176
2021-07-28,26.46432
2021-07-29,26.83706
2021-07-30,24.17465
2021-07-31,15.44195
2021-08-01,13.20553
2021-08-02,31.84238
2021-08-03,31.78913
2021-08-04,25.93184
2021-08-05,28.27476
2021-08-06,23.74866
2021-08-07,17.78487
2021-08-08,13.57827
2021-08-09,29.9787
2021-08-10,28.91373
2021-08-11,29.7657
2021-08-12,33.75931
2021-08-13,29.23322
2021-08-14,19.8083
2021-08-15,13.95101
2021-08-16,28.91373
2021-08-17,32.05537
2021-08-18,29.07348
2021-08-19,30.77742
2021-08-20,28.80724
2021-08-21,16.66666
2021-08-22,14.32374
2021-08-23,34.71778
2021-08-24,30.19169
2021-08-25,31.78913
2021-08-26,29.39297
2021-08-27,30.93716
2021-08-28,22.6837
2021-08-29,14.96272
2021-08-30,36.15548
2021-08-31,32.8541
2021-09-01,29.9787
2021-09-02,29.7657
2021-09-03,28.59424
2021-09-04,18.3706
2021-09-05,14.85623
2021-09-06,32.69435
2021-09-07,27.26304
2021-09-08,26.62406
2021-09-09,31.15015
2021-09-10,30.83067
2021-09-11,20.44728
2021-09-12,14.164
2021-09-13,31.62939
2021-09-14,32.10862
2021-09-15,26.19808
2021-09-16,26.8903
2021-09-17,22.73695
2021-09-18,16.08093
2021-09-19,10.86261
2021-09-20,12.67305
2021-09-21,16.87965
2021-09-22,19.22257
2021-09-23,46.05963
2021-09-24,40.46858
2021-09-25,22.84345
2021-09-26,15.44195
2021-09-27,37.91267
2021-09-28,32.69435
2021-09-29,31.73588
2021-09-30,30.61767
2021-10-01,27.84877
2021-10-02,17.57188
2021-10-03,15.28221
2021-10-04,28.80724
2021-10-05,34.98402
2021-10-06,32.37486
2021-10-07,33.01384
2021-10-08,26.09158
2021-10-09,15.17571
2021-10-10,13.57827
2021-10-11,27.52928
2021-10-12,35.56975
2021-10-13,61.12886
2021-10-14,36.15548
2021-10-15,31.4164
2021-10-16,21.13951
2021-10-17,19.27582
2021-10-18,38.12566
2021-10-19,40.09584
2021-10-20,31.09691
2021-10-21,27.31629
2021-10-22,28.70074
2021-10-23,19.16932
2021-10-24,16.40042
2021-10-25,32.10862
2021-10-26,32.05537
2021-10-27,34.23855
2021-10-28,29.12673
2021-10-29,29.55271
2021-10-30,18.15761
2021-10-31,14.32374
2021-11-01,35.623
2021-11-02,38.12566
2021-11-03,41.90628
2021-11-04,42.11927
2021-11-05,37.91267
2021-11-06,24.17465
2021-11-07,22.6837
2021-11-08,39.08413
2021-11-09,38.01916
2021-11-10,36.10223
2021-11-11,32.37486
2021-11-12,32.6411
2021-11-13,25.5591
2021-11-14,19.38232
2021-11-15,41.3738
2021-11-16,37.27369
2021-11-17,33.75931
2021-11-18,37.22044
2021-11-19,32.90734
2021-11-20,25.50585
2021-11-21,16.87965
2021-11-22,41.10756
2021-11-23,33.33333
2021-11-24,37.11395
2021-11-25,33.49307
2021-11-26,31.52289
2021-11-27,21.40575
2021-11-28,18.3706
2021-11-29,39.35037
2021-11-30,35.19701
2021-12-01,34.13205
2021-12-02,32.80085
2021-12-03,28.91373
2021-12-04,24.28115
2021-12-05,20.44728
2021-12-06,43.61022
2021-12-07,40.25559
2021-12-08,35.623
2021-12-09,40.20234
2021-12-10,32.10862
2021-12-11,24.33439
2021-12-12,18.31735
2021-12-13,37.85942
2021-12-14,36.9542
2021-12-15,34.93077
2021-12-16,32.21512
2021-12-17,29.60596
2021-12-18,19.59531
2021-12-19,18.15761
2021-12-20,38.4984
2021-12-21,33.97231
2021-12-22,36.36847
2021-12-23,34.29179
2021-12-24,26.19808
2021-12-25,13.47177
2021-12-26,16.29392
2021-12-27,41.32055
2021-12-28,36.26198
2021-12-29,39.40362
2021-12-30,33.49307
2021-12-31,32.05537
2022-01-01,16.56017
2022-01-02,18.42385
2022-01-03,47.44408
2022-01-04,42.22577
2022-01-05,40.94781
2022-01-06,37.75292
2022-01-07,39.61661
2022-01-08,28.541
2022-01-09,21.51224
2022-01-10,48.93503
2022-01-11,40.36208
2022-01-12,39.13738
2022-01-13,42.33226
2022-01-14,34.82428
2022-01-15,25.50585
2022-01-16,22.94994
2022-01-17,45.74014
2022-01-18,39.56336
2022-01-19,36.10223
2022-01-20,36.90095
2022-01-21,35.88924
2022-01-22,24.2279
2022-01-23,18.95633
2022-01-24,46.53887
2022-01-25,37.85942
2022-01-26,38.55165
2022-01-27,36.84771
2022-01-28,38.92438
2022-01-29,25.18636
2022-01-30,16.98615
2022-01-31,18.58359
2022-02-01,22.7902
2022-02-02,26.94355
2022-02-03,63.15228
2022-02-04,48.4558
2022-02-05,35.72949
2022-02-06,23.80191
2022-02-07,55.96379
2022-02-08,47.33759
2022-02-09,44.51544
2022-02-10,42.91799
2022-02-11,41.2673
2022-02-12,28.64749
2022-02-13,24.17465
2022-02-14,51.49094
2022-02-15,40.52183
2022-02-16,40.25559
2022-02-17,36.42172
2022-02-18,38.17891
2022-02-19,25.82534
2022-02-20,22.36421
2022-02-21,45.04792
2022-02-22,41.10756
2022-02-23,41.58679
2022-02-24,39.40362
2022-02-25,35.03727
2022-02-26,30.03194
2022-02-27,21.29925
2022-02-28,47.1246
2022-03-01,26.25133
2022-03-02,45.79339
2022-03-03,47.76357
2022-03-04,41.42705
2022-03-05,29.23322
2022-03-06,19.75505
2022-03-07,48.13631
2022-03-08,42.65175
2022-03-09,26.03833
2022-03-10,37.11395
2022-03-11,37.96592
2022-03-12,29.71246
2022-03-13,19.43556
2022-03-14,47.81682
2022-03-15,42.97124
2022-03-16,39.56336
2022-03-17,35.623
2022-03-18,37.64643
2022-03-19,24.92012
2022-03-20,18.10436
2022-03-21,43.92971
2022-03-22,38.23216
2022-03-23,38.71139
2022-03-24,35.72949
2022-03-25,37.80617
2022-03-26,25.18636
2022-03-27,18.4771
2022-03-28,46.21938
2022-03-29,42.75825
2022-03-30,37.32694
2022-03-31,39.7231
2022-04-01,34.71778
2022-04-02,23.85516
2022-04-03,19.00958
2022-04-04,49.84025
2022-04-05,41.53354
2022-04-06,42.17252
2022-04-07,40.20234
2022-04-08,35.19701
2022-04-09,21.93823
2022-04-10,20.18104
2022-04-11,44.35569
2022-04-12,39.8296
2022-04-13,40.94781
2022-04-14,37.48668
2022-04-15,36.36847
2022-04-16,24.06815
2022-04-17,21.77848
2022-04-18,48.29605
2022-04-19,48.29605
2022-04-20,45.95314
2022-04-21,40.52183
2022-04-22,42.65175
2022-04-23,25.29286
2022-04-24,21.72523
2022-04-25,48.40255
2022-04-26,42.43876
2022-04-27,43.18423
2022-04-28,39.08413
2022-04-29,35.41001
2022-04-30,28.38125
2022-05-01,20.97976
2022-05-02,47.0181
2022-05-03,41.2673
2022-05-04,37.80617
2022-05-05,21.67199
2022-05-06,43.66347
2022-05-07,29.81895
2022-05-08,29.71246
2022-05-09,61.44834
2022-05-10,52.50266
2022-05-11,50.42598
2022-05-12,45.79339
2022-05-13,43.02449
2022-05-14,31.52289
2022-05-15,21.40575
2022-05-16,55.96379
2022-05-17,45.42066
2022-05-18,41.1608
2022-05-19,42.54526
2022-05-20,37.32694
2022-05-21,25.98509
2022-05-22,19.70181
2022-05-23,50.05324
2022-05-24,43.92971
2022-05-25,43.34398
2022-05-26,38.44515
2022-05-27,36.68796
2022-05-28,26.25133
2022-05-29,19.43556
2022-05-30,47.44408
2022-05-31,44.35569
2022-06-01,29.23322
2022-06-02,41.85303
2022-06-03,40.62832
2022-06-04,30.08519
2022-06-05,17.14589
2022-06-06,26.83706
2022-06-07,51.11821
2022-06-08,44.1427
2022-06-09,44.30244
2022-06-10,40.36208
2022-06-11,24.1214
2022-06-12,19.70181
2022-06-13,48.93503
2022-06-14,43.13099
2022-06-15,40.73482
2022-06-16,41.48029
2022-06-17,39.40362
2022-06-18,26.51757
2022-06-19,17.94462
2022-06-20,51.54419
2022-06-21,43.92971
2022-06-22,44.40894
2022-06-23,37.75292
2022-06-24,36.10223
2022-06-25,24.28115
2022-06-26,19.64856
2022-06-27,44.56869
2022-06-28,42.33226
2022-06-29,40.36208
2022-06-30,36.20873
2022-07-01,33.01384
2022-07-02,22.89669
2022-07-03,15.65495
2022-07-04,43.82321
2022-07-05,41.79978
2022-07-06,38.01916
2022-07-07,35.72949
2022-07-08,33.28008
2022-07-09,23.64217
2022-07-10,19.8083
2022-07-11,46.21938
2022-07-12,42.17252
2022-07-13,37.75292
2022-07-14,41.21405
2022-07-15,39.24387
2022-07-16,23.16293
2022-07-17,19.8083
2022-07-18,45.26091
2022-07-19,41.64004
2022-07-20,35.25026
2022-07-21,36.63471
2022-07-22,33.43982
2022-07-23,25.29286
2022-07-24,18.3706
2022-07-25,44.30244
2022-07-26,38.60489
2022-07-27,35.67625
2022-07-28,38.87113
2022-07-29,34.55804
2022-07-30,21.246
2022-07-31,17.67838
2022-08-01,42.43876
2022-08-02,35.83599
2022-08-03,40.52183
2022-08-04,34.0788
2022-08-05,36.47497
2022-08-06,23.90841
2022-08-07,17.51863
2022-08-08,43.13099
2022-08-09,35.94249
2022-08-10,36.58146
2022-08-11,33.70607
2022-08-12,46.85835
2022-08-13,25.61235
2022-08-14,16.66666
2022-08-15,20.39403
2022-08-16,46.59211
2022-08-17,44.08945
2022-08-18,41.85303
2022-08-19,50.05324
2022-08-20,46.32587
2022-08-21,29.65921
2022-08-22,54.95207
2022-08-23,49.62726
2022-08-24,48.29605
2022-08-25,39.9361
2022-08-26,39.7231
2022-08-27,27.1033
2022-08-28,20.12779
2022-08-29,50.42598
2022-08-30,47.76357
2022-08-31,42.8115
2022-09-01,36.04898
2022-09-02,38.17891
2022-09-03,26.9968
2022-09-04,17.30564
2022-09-05,42.01277
2022-09-06,36.36847
2022-09-07,32.96059
2022-09-08,31.04366
2022-09-09,16.77316
2022-09-10,16.98615
2022-09-11,22.20447
2022-09-12,37.32694
2022-09-13,61.50159
2022-09-14,46.96485
2022-09-15,45.42066
2022-09-16,40.46858
2022-09-17,27.63578
2022-09-18,19.32907
2022-09-19,50.63897
2022-09-20,44.30244
2022-09-21,40.41533
2022-09-22,37.96592
2022-09-23,35.623
2022-09-24,23.32268
2022-09-25,19.43556
2022-09-26,47.60383
2022-09-27,42.86474
2022-09-28,40.57507
2022-09-29,39.45686
2022-09-30,36.90095
2022-10-01,24.65388
2022-10-02,17.35889
2022-10-03,24.97337
2022-10-04,54.04685
2022-10-05,42.43876
2022-10-06,41.95953
2022-10-07,41.10756
2022-10-08,24.2279
2022-10-09,17.99787
2022-10-10,27.84877
2022-10-11,48.08306
2022-10-12,46.16613
2022-10-13,39.9361
2022-10-14,35.46325
2022-10-15,26.35782
2022-10-16,20.66027
2022-10-17,45.15441
2022-10-18,44.19595
2022-10-19,39.77635
2022-10-20,36.52822
2022-10-21,37.32694
2022-10-22,24.2279
2022-10-23,19.70181
2022-10-24,44.56869
2022-10-25,40.52183
2022-10-26,40.46858
2022-10-27,40.89456
2022-10-28,36.9542
2022-10-29,25.50585
2022-10-30,17.0394
2022-10-31,48.61554
2022-11-01,42.705
2022-11-02,41.32055
2022-11-03,42.75825
2022-11-04,37.80617
2022-11-05,24.49414
2022-11-06,18.63684
2022-11-07,46.64536
2022-11-08,45.5804
2022-11-09,37.38019
2022-11-10,37.16719
2022-11-11,36.84771
2022-11-12,26.67731
2022-11-13,18.26411
2022-11-14,49.62726
2022-11-15,45.04792
2022-11-16,40.84132
2022-11-17,39.56336
2022-11-18,44.72843
2022-11-19,33.70607
2022-11-20,20.92651
2022-11-21,50.31948
2022-11-22,45.31416
2022-11-23,41.1608
2022-11-24,38.17891
2022-11-25,38.23216
2022-11-26,26.73056
2022-11-27,18.31735
2022-11-28,49.8935
2022-11-29,40.73482
2022-11-30,37.43343
2022-12-01,35.78274
2022-12-02,31.4164
2022-12-03,18.69009
2022-12-04,16.45367
2022-12-05,42.33226
2022-12-06,34.34504
2022-12-07,39.88285
2022-12-08,85.19701
2022-12-09,87.69968
2022-12-10,38.07241
2022-12-11,29.07348
2022-12-12,66.82641
2022-12-13,74.1214
2022-12-14,84.29179
2022-12-15,63.31203
2022-12-16,56.92225
2022-12-17,37.85942
2022-12-18,30.72417
2022-12-19,61.50159
2022-12-20,53.99361
2022-12-21,48.98828
2022-12-22,48.61554
2022-12-23,40.68157
2022-12-24,27.26304
2022-12-25,23.80191
2022-12-26,59.37167
2022-12-27,55.4313
2022-12-28,51.17145
2022-12-29,49.94675
2022-12-30,46.75186
2022-12-31,30.03194
2023-01-01,25.50585
2023-01-02,61.71458
2023-01-03,55.05857
2023-01-04,54.25985
2023-01-05,53.62087
2023-01-06,46.80511
2023-01-07,33.65282
2023-01-08,31.57614
2023-01-09,69.32907
2023-01-10,57.18849
2023-01-11,55.16506
2023-01-12,55.85729
2023-01-13,48.82854
2023-01-14,33.38658
2023-01-15,25.50585
2023-01-16,56.17678
2023-01-17,53.62087
2023-01-18,45.42066
2023-01-19,43.55697
2023-01-20,37.64643
2023-01-21,23.10969
2023-01-22,25.5591
2023-01-23,22.63045
2023-01-24,35.35676
2023-01-25,61.02236
2023-01-26,53.56762
2023-01-27,47.23109
2023-01-28,31.46964
2023-01-29,23.00319
2023-01-30,61.50159
2023-01-31,55.05857
2023-02-01,47.60383
2023-02-02,50.37273
2023-02-03,46.85835
2023-02-04,31.73588
2023-02-05,22.6837
2023-02-06,66.77316
2023-02-07,56.49627
2023-02-08,52.55591
2023-02-09,50.53248
2023-02-10,44.72843
2023-02-11,31.04366
2023-02-12,26.19808
2023-02-13,62.35356
2023-02-14,52.50266
2023-02-15,48.40255
2023-02-16,47.65708
2023-02-17,44.1427
2023-02-18,31.3099
2023-02-19,24.17465
2023-02-20,58.62619
2023-02-21,50.42598
2023-02-22,46.69861
2023-02-23,46.64536
2023-02-24,46.32587
2023-02-25,30.61767
2023-02-26,23.00319
2023-02-27,61.66134
2023-02-28,61.3951
2023-03-01,52.55591
2023-03-02,58.35995
2023-03-03,46.37912
2023-03-04,35.5165
2023-03-05,27.52928
2023-03-06,63.20553
2023-03-07,56.92225
2023-03-08,50.85197
2023-03-09,50.10649
2023-03-10,43.39723
2023-03-11,31.15015
2023-03-12,25.23961
2023-03-13,56.65601
2023-03-14,53.83386
2023-03-15,47.81682
2023-03-16,43.61022
2023-03-17,43.76996
2023-03-18,29.17997
2023-03-19,22.84345
2023-03-20,60.22364
2023-03-21,51.3312
2023-03-22,51.06496
2023-03-23,45.95314
2023-03-24,43.13099
2023-03-25,31.52289
2023-03-26,26.14483
2023-03-27,55.75079
2023-03-28,51.97018
2023-03-29,50.10649
2023-03-30,49.62726
2023-03-31,46.37912
2023-04-01,25.82534
2023-04-02,21.61874
2023-04-03,53.78061
2023-04-04,45.15441
2023-04-05,44.30244
2023-04-06,44.94142
2023-04-07,43.87646
2023-04-08,30.29818
2023-04-09,22.15122
2023-04-10,56.76251
2023-04-11,46.59211
2023-04-12,44.88817
2023-04-13,43.92971
2023-04-14,42.49201
2023-04-15,29.55271
2023-04-16,21.72523
2023-04-17,59.21192
2023-04-18,49.8935
2023-04-19,43.98296
2023-04-20,46.43237
2023-04-21,42.75825
2023-04-22,29.8722
2023-04-23,20.28753
2023-04-24,53.19488
2023-04-25,46.80511
2023-04-26,43.98296
2023-04-27,43.29073
2023-04-28,41.32055
2023-04-29,28.16826
2023-04-30,19.22257
2023-05-01,41.32055
2023-05-02,49.94675
2023-05-03,43.98296
2023-05-04,39.61661
2023-05-05,19.8083
2023-05-06,28.64749
2023-05-07,23.64217
2023-05-08,57.13525
2023-05-09,46.80511
2023-05-10,46.59211
2023-05-11,44.40894
2023-05-12,40.30883
2023-05-13,29.9787
2023-05-14,22.52396
2023-05-15,52.23642
2023-05-16,46.59211
2023-05-17,46.85835
2023-05-18,44.19595
2023-05-19,42.54526
2023-05-20,27.15654
2023-05-21,22.63045
2023-05-22,55.32481
2023-05-23,47.65708
2023-05-24,43.66347
2023-05-25,42.97124
2023-05-26,40.14909
2023-05-27,18.95633
2023-05-28,18.84984
2023-05-29,42.38551
