date,비트코인골드
2020-08-16,0.4684
2020-08-17,0.61913
2020-08-18,0.84173
2020-08-19,0.52405
2020-08-20,0.30608
2020-08-21,0.41275
2020-08-22,0.25275
2020-08-23,0.29449
2020-08-24,0.37797
2020-08-25,0.35014
2020-08-26,0.38492
2020-08-27,0.37333
2020-08-28,0.28521
2020-08-29,0.28521
2020-08-30,0.25971
2020-08-31,0.24347
2020-09-01,0.3571
2020-09-02,0.49391
2020-09-03,0.32927
2020-09-04,0.3084
2020-09-05,0.14376
2020-09-06,0.24115
2020-09-07,0.2342
2020-09-08,0.26666
2020-09-09,0.13217
2020-09-10,0.16
2020-09-11,0.12985
2020-09-12,0.09971
2020-09-13,0.18782
2020-09-14,0.13217
2020-09-15,0.15536
2020-09-16,0.19942
2020-09-17,0.25507
2020-09-18,0.15768
2020-09-19,0.16695
2020-09-20,0.12521
2020-09-21,0.12753
2020-09-22,0.12985
2020-09-23,0.09507
2020-09-24,0.10898
2020-09-25,0.09739
2020-09-26,0.07188
2020-09-27,0.12057
2020-09-28,0.09739
2020-09-29,0.10434
2020-09-30,0.05101
2020-10-01,0.09507
2020-10-02,0.04405
2020-10-03,0.06028
2020-10-04,0.07652
2020-10-05,0.07884
2020-10-06,0.08115
2020-10-07,0.08579
2020-10-08,0.07188
2020-10-09,0.07884
2020-10-10,0.09275
2020-10-11,0.08115
2020-10-12,0.10666
2020-10-13,0.10434
2020-10-14,0.09275
2020-10-15,0.19478
2020-10-16,0.23884
2020-10-17,0.08347
2020-10-18,0.17391
2020-10-19,0.24811
2020-10-20,0.18782
2020-10-21,0.25971
2020-10-22,0.38956
2020-10-23,0.31768
2020-10-24,0.26202
2020-10-25,0.24811
2020-10-26,0.25043
2020-10-27,0.22028
2020-10-28,0.24347
2020-10-29,0.19942
2020-10-30,0.21101
2020-10-31,0.1855
2020-11-01,0.22724
2020-11-02,0.26202
2020-11-03,0.28753
2020-11-04,0.28753
2020-11-05,0.31536
2020-11-06,0.57043
2020-11-07,0.33623
2020-11-08,0.25739
2020-11-09,0.3455
2020-11-10,0.25971
2020-11-11,0.30144
2020-11-12,0.31768
2020-11-13,0.36869
2020-11-14,0.21333
2020-11-15,0.26434
2020-11-16,0.28753
2020-11-17,0.46376
2020-11-18,2.51826
2020-11-19,1.39594
2020-11-20,1.28
2020-11-21,1.13855
2020-11-22,1.01101
2020-11-23,1.1084
2020-11-24,1.8342
2020-11-25,1.33101
2020-11-26,0.92985
2020-11-27,0.47304
2020-11-28,0.5055
2020-11-29,0.41971
2020-11-30,0.51942
2020-12-01,0.95999
2020-12-02,0.56579
2020-12-03,0.62376
2020-12-04,0.43826
2020-12-05,0.34318
2020-12-06,0.38028
2020-12-07,0.49623
2020-12-08,0.37797
2020-12-09,0.33855
2020-12-10,0.2713
2020-12-11,0.24347
2020-12-12,0.21333
2020-12-13,0.33159
2020-12-14,0.33159
2020-12-15,0.24115
2020-12-16,0.27826
2020-12-17,1.32405
2020-12-18,0.92985
2020-12-19,0.61449
2020-12-20,0.72579
2020-12-21,0.90666
2020-12-22,0.58898
2020-12-23,0.55884
2020-12-24,0.39652
2020-12-25,0.40347
2020-12-26,0.61449
2020-12-27,1.75536
2020-12-28,1.09449
2020-12-29,0.86028
2020-12-30,0.69101
2020-12-31,0.73739
2021-01-01,0.5171
2021-01-02,0.64
2021-01-03,2.3884
2021-01-04,2.29565
2021-01-05,1.1942
2021-01-06,1.55362
2021-01-07,3.18608
2021-01-08,5.64405
2021-01-09,3.32753
2021-01-10,7.73565
2021-01-11,4.31768
2021-01-12,2.58318
2021-01-13,1.89449
2021-01-14,1.69507
2021-01-15,1.12
2021-01-16,0.99014
2021-01-17,1.0342
2021-01-18,0.8742
2021-01-19,0.83014
2021-01-20,0.83246
2021-01-21,0.73275
2021-01-22,0.68405
2021-01-23,0.75362
2021-01-24,0.60289
2021-01-25,0.73739
2021-01-26,0.53333
2021-01-27,0.42898
2021-01-28,0.39652
2021-01-29,0.51478
2021-01-30,0.44753
2021-01-31,0.54028
2021-02-01,0.64
2021-02-02,0.63768
2021-02-03,0.57739
2021-02-04,0.67478
2021-02-05,0.58898
2021-02-06,1.05043
2021-02-07,0.83246
2021-02-08,1.04811
2021-02-09,2.88
2021-02-10,1.85739
2021-02-11,1.81101
2021-02-12,2.06608
2021-02-13,2.46492
2021-02-14,7.13971
2021-02-15,16.76753
2021-02-16,11.33681
2021-02-17,8.85797
2021-02-18,6.64579
2021-02-19,4.80231
2021-02-20,6.45565
2021-02-21,4.86028
2021-02-22,39.39014
2021-02-23,9.41681
2021-02-24,5.83652
2021-02-25,3.72173
2021-02-26,3.1026
2021-02-27,2.69217
2021-02-28,1.72985
2021-03-01,2.07768
2021-03-02,2.30492
2021-03-03,2.75014
2021-03-04,1.97333
2021-03-05,1.44231
2021-03-06,1.17333
2021-03-07,1.53043
2021-03-08,1.63478
2021-03-09,2.01971
2021-03-10,2.54376
2021-03-11,3.05623
2021-03-12,2.02898
2021-03-13,2.92173
2021-03-14,3.45043
2021-03-15,2.41391
2021-03-16,2.28173
2021-03-17,1.57217
2021-03-18,1.79942
2021-03-19,1.76231
2021-03-20,1.91072
2021-03-21,1.65797
2021-03-22,3.33913
2021-03-23,10.93797
2021-03-24,3.88173
2021-03-25,2.80115
2021-03-26,1.82492
2021-03-27,2.56231
2021-03-28,1.97101
2021-03-29,2.36289
2021-03-30,3.33217
2021-03-31,4.64463
2021-04-01,4.21565
2021-04-02,3.57797
2021-04-03,5.14318
2021-04-04,4.14376
2021-04-05,5.51652
2021-04-06,36.36869
2021-04-07,100.0
2021-04-08,43.96289
2021-04-09,30.79188
2021-04-10,23.60347
2021-04-11,19.61043
2021-04-12,16.67942
2021-04-13,21.6371
2021-04-14,14.85681
2021-04-15,10.39304
2021-04-16,12.40811
2021-04-17,9.67652
2021-04-18,7.87246
2021-04-19,10.20057
2021-04-20,11.44115
2021-04-21,6.84289
2021-04-22,6.06376
2021-04-23,31.9884
2021-04-24,13.77391
2021-04-25,7.45275
2021-04-26,6.61797
2021-04-27,7.64289
2021-04-28,5.97333
2021-04-29,3.69855
2021-04-30,3.79594
2021-05-01,4.51246
2021-05-02,4.25043
2021-05-03,4.44753
2021-05-04,7.69159
2021-05-05,8.64463
2021-05-06,21.36115
2021-05-07,16.07652
2021-05-08,9.64869
2021-05-09,7.58028
2021-05-10,7.68927
2021-05-11,7.03536
2021-05-12,6.02434
2021-05-13,6.35362
2021-05-14,5.1571
2021-05-15,3.96521
2021-05-16,3.48753
2021-05-17,4.60289
2021-05-18,3.41101
2021-05-19,4.82086
2021-05-20,5.35884
2021-05-21,4.11362
2021-05-22,3.37391
2021-05-23,3.33913
2021-05-24,4.31304
2021-05-25,4.10434
2021-05-26,2.92637
2021-05-27,2.54376
2021-05-28,2.06608
2021-05-29,1.61855
2021-05-30,1.62782
2021-05-31,1.76927
2021-06-01,1.92695
2021-06-02,1.6742
2021-06-03,1.69971
2021-06-04,1.3171
2021-06-05,1.06434
2021-06-06,1.43768
2021-06-07,1.36579
2021-06-08,2.4
2021-06-09,17.19652
2021-06-10,13.51188
2021-06-11,5.58376
2021-06-12,4.12289
2021-06-13,2.5971
2021-06-14,2.98666
2021-06-15,2.12869
2021-06-16,1.67884
2021-06-17,2.62028
2021-06-18,1.65101
2021-06-19,1.37971
2021-06-20,1.45855
2021-06-21,2.06608
2021-06-22,3.13275
2021-06-23,2.46492
2021-06-24,2.43014
2021-06-25,1.61623
2021-06-26,1.32405
2021-06-27,1.21043
2021-06-28,1.30086
2021-06-29,2.10782
2021-06-30,2.53681
2021-07-01,1.9571
2021-07-02,1.07594
2021-07-03,0.89971
2021-07-04,0.94608
2021-07-05,1.08521
2021-07-06,0.88115
2021-07-07,0.83014
2021-07-08,0.74898
2021-07-09,0.59826
2021-07-10,0.54028
2021-07-11,0.4684
2021-07-12,0.76289
2021-07-13,0.68173
2021-07-14,0.86956
2021-07-15,0.74434
2021-07-16,0.68405
2021-07-17,0.61913
2021-07-18,0.54724
2021-07-19,0.57739
2021-07-20,0.76985
2021-07-21,0.57971
2021-07-22,0.67478
2021-07-23,0.51942
2021-07-24,0.57739
2021-07-25,0.58898
2021-07-26,1.35652
2021-07-27,1.01565
2021-07-28,0.79304
2021-07-29,0.60985
2021-07-30,1.34956
2021-07-31,1.26144
2021-08-01,1.11072
2021-08-02,2.55536
2021-08-03,1.52811
2021-08-04,0.80463
2021-08-05,0.78608
2021-08-06,1.01101
2021-08-07,1.21739
2021-08-08,1.17797
2021-08-09,0.96231
2021-08-10,1.09217
2021-08-11,1.13855
2021-08-12,1.22898
2021-08-13,1.01797
2021-08-14,1.17333
2021-08-15,2.32811
2021-08-16,1.59536
2021-08-17,1.05739
2021-08-18,0.73971
2021-08-19,0.65623
2021-08-20,0.87188
2021-08-21,2.78492
2021-08-22,1.56057
2021-08-23,1.33333
2021-08-24,1.05043
2021-08-25,1.04811
2021-08-26,1.32637
2021-08-27,1.05739
2021-08-28,1.99188
2021-08-29,8.51478
2021-08-30,3.60115
2021-08-31,2.49507
2021-09-01,1.70666
2021-09-02,1.79246
2021-09-03,3.34608
2021-09-04,4.10202
2021-09-05,3.07942
2021-09-06,2.34898
2021-09-07,1.87826
2021-09-08,1.51884
2021-09-09,1.06666
2021-09-10,1.03188
2021-09-11,0.81623
2021-09-12,0.81159
2021-09-13,0.8255
2021-09-14,0.85333
2021-09-15,0.85797
2021-09-16,0.84869
2021-09-17,0.77449
2021-09-18,0.73043
2021-09-19,0.52405
2021-09-20,0.6771
2021-09-21,0.65391
2021-09-22,0.71652
2021-09-23,0.74434
2021-09-24,0.64463
2021-09-25,0.60521
2021-09-26,0.5171
2021-09-27,0.67942
2021-09-28,0.93913
2021-09-29,0.82782
2021-09-30,0.63536
2021-10-01,0.64695
2021-10-02,0.73507
2021-10-03,0.62376
2021-10-04,0.72579
2021-10-05,0.94144
2021-10-06,2.08695
2021-10-07,2.22608
2021-10-08,1.16405
2021-10-09,0.68173
2021-10-10,0.79536
2021-10-11,1.6626
2021-10-12,2.87304
2021-10-13,1.48173
2021-10-14,0.90202
2021-10-15,1.86898
2021-10-16,1.44231
2021-10-17,0.73043
2021-10-18,1.12927
2021-10-19,0.8742
2021-10-20,1.01333
2021-10-21,1.50028
2021-10-22,0.7142
2021-10-23,0.42666
2021-10-24,0.41043
2021-10-25,0.58434
2021-10-26,0.55188
2021-10-27,0.69101
2021-10-28,0.53565
2021-10-29,0.5171
2021-10-30,0.47768
2021-10-31,0.61217
2021-11-01,0.63536
2021-11-02,0.73739
2021-11-03,0.65623
2021-11-04,0.64695
2021-11-05,0.58434
2021-11-06,0.45913
2021-11-07,0.37797
2021-11-08,1.68579
2021-11-09,1.26608
2021-11-10,1.70666
2021-11-11,0.95999
2021-11-12,0.64927
2021-11-13,0.51942
2021-11-14,0.53333
2021-11-15,0.73507
2021-11-16,0.68869
2021-11-17,0.57971
2021-11-18,0.61217
2021-11-19,0.42202
2021-11-20,0.33855
2021-11-21,0.38492
2021-11-22,0.45217
2021-11-23,0.56347
2021-11-24,0.54028
2021-11-25,0.83014
2021-11-26,0.53565
2021-11-27,0.40811
2021-11-28,0.38028
2021-11-29,0.5426
2021-11-30,0.41507
2021-12-01,0.48927
2021-12-02,0.44057
2021-12-03,0.41507
2021-12-04,0.43362
2021-12-05,0.52173
2021-12-06,1.01565
2021-12-07,0.68637
2021-12-08,0.43594
2021-12-09,0.42434
2021-12-10,0.68405
2021-12-11,0.52869
2021-12-12,0.3942
2021-12-13,0.38724
2021-12-14,0.48695
2021-12-15,0.26434
2021-12-16,0.28985
2021-12-17,0.24115
2021-12-18,0.22956
2021-12-19,0.28057
2021-12-20,0.3826
2021-12-21,0.54956
2021-12-22,0.33391
2021-12-23,0.29449
2021-12-24,0.28521
2021-12-25,0.32695
2021-12-26,0.27826
2021-12-27,0.42666
2021-12-28,0.28057
2021-12-29,0.32927
2021-12-30,0.25507
2021-12-31,0.25971
2022-01-01,0.24811
2022-01-02,0.25043
2022-01-03,0.33391
2022-01-04,0.3455
2022-01-05,0.44753
2022-01-06,0.30608
2022-01-07,0.43826
2022-01-08,0.28985
2022-01-09,0.26666
2022-01-10,0.32231
2022-01-11,0.44289
2022-01-12,0.58202
2022-01-13,0.32231
2022-01-14,0.37333
2022-01-15,0.33855
2022-01-16,0.29681
2022-01-17,0.29913
2022-01-18,0.28753
2022-01-19,0.29681
2022-01-20,0.27594
2022-01-21,0.30376
2022-01-22,0.47304
2022-01-23,0.35478
2022-01-24,0.41043
2022-01-25,0.31768
2022-01-26,0.33855
2022-01-27,0.24347
2022-01-28,0.45217
2022-01-29,0.35014
2022-01-30,0.27362
2022-01-31,0.18086
2022-02-01,0.23884
2022-02-02,0.32
2022-02-03,0.35014
2022-02-04,0.26898
2022-02-05,0.43362
2022-02-06,0.42666
2022-02-07,0.47304
2022-02-08,0.52405
2022-02-09,0.35478
2022-02-10,0.50782
2022-02-11,0.3084
2022-02-12,0.29217
2022-02-13,0.23652
2022-02-14,0.27826
2022-02-15,0.29913
2022-02-16,0.29681
2022-02-17,0.17855
2022-02-18,0.21333
2022-02-19,0.18782
2022-02-20,0.1855
2022-02-21,0.21797
2022-02-22,0.23884
2022-02-23,0.1855
2022-02-24,0.26898
2022-02-25,0.27362
2022-02-26,0.48463
2022-02-27,0.26202
2022-02-28,0.25043
2022-03-01,0.50782
2022-03-02,0.37797
2022-03-03,0.21333
2022-03-04,0.26202
2022-03-05,0.12289
2022-03-06,0.13681
2022-03-07,0.21565
2022-03-08,0.23188
2022-03-09,0.21101
2022-03-10,1.03188
2022-03-11,0.45217
2022-03-12,0.33623
2022-03-13,0.25739
2022-03-14,0.32695
2022-03-15,0.21565
2022-03-16,0.25043
2022-03-17,0.23188
2022-03-18,0.21101
2022-03-19,0.2342
2022-03-20,0.60057
2022-03-21,3.5942
2022-03-22,3.48057
2022-03-23,3.25101
2022-03-24,1.28927
2022-03-25,1.1455
2022-03-26,0.53565
2022-03-27,0.73739
2022-03-28,0.81855
2022-03-29,0.7026
2022-03-30,0.5542
2022-03-31,0.53101
2022-04-01,0.32695
2022-04-02,0.27826
2022-04-03,0.54724
2022-04-04,0.5542
2022-04-05,0.44521
2022-04-06,0.3571
2022-04-07,0.3826
2022-04-08,0.34086
2022-04-09,0.19478
2022-04-10,0.19246
2022-04-11,0.23884
2022-04-12,0.35014
2022-04-13,0.23884
2022-04-14,0.21333
2022-04-15,0.21565
2022-04-16,0.21797
2022-04-17,0.1971
2022-04-18,0.22956
2022-04-19,0.17855
2022-04-20,0.16
2022-04-21,0.20637
2022-04-22,0.17623
2022-04-23,0.13217
2022-04-24,0.18318
2022-04-25,0.25971
2022-04-26,0.18318
2022-04-27,0.20405
2022-04-28,0.20173
2022-04-29,0.16927
2022-04-30,0.13449
2022-05-01,0.14608
2022-05-02,0.16231
2022-05-03,0.12985
2022-05-04,0.11594
2022-05-05,0.26666
2022-05-06,0.18318
2022-05-07,0.09275
2022-05-08,0.13217
2022-05-09,0.20637
2022-05-10,0.20637
2022-05-11,0.23884
2022-05-12,0.48695
2022-05-13,0.44753
2022-05-14,0.32927
2022-05-15,0.25739
2022-05-16,0.35014
2022-05-17,0.24115
2022-05-18,0.27594
2022-05-19,0.26202
2022-05-20,0.24347
2022-05-21,0.19246
2022-05-22,0.21333
2022-05-23,4.36405
2022-05-24,4.99478
2022-05-25,1.1455
2022-05-26,0.5542
2022-05-27,0.47072
2022-05-28,0.27362
2022-05-29,0.69797
2022-05-30,0.46376
2022-05-31,0.28753
2022-06-01,0.24811
2022-06-02,0.24347
2022-06-03,0.24347
2022-06-04,0.13681
2022-06-05,0.12521
2022-06-06,0.23652
2022-06-07,0.22492
2022-06-08,0.24115
2022-06-09,0.21797
2022-06-10,0.24347
2022-06-11,0.21333
2022-06-12,0.25043
2022-06-13,0.3826
2022-06-14,0.37797
2022-06-15,0.26898
2022-06-16,0.24347
2022-06-17,0.17159
2022-06-18,0.21565
2022-06-19,0.28289
2022-06-20,0.23884
2022-06-21,0.22492
2022-06-22,0.19478
2022-06-23,0.17159
2022-06-24,0.18086
2022-06-25,0.17159
2022-06-26,0.12289
2022-06-27,0.12289
2022-06-28,0.14376
2022-06-29,0.16695
2022-06-30,0.15304
2022-07-01,0.15072
2022-07-02,0.08115
2022-07-03,0.08347
2022-07-04,0.10666
2022-07-05,0.11594
2022-07-06,0.10434
2022-07-07,0.13913
2022-07-08,0.18318
2022-07-09,0.12057
2022-07-10,0.09043
2022-07-11,0.12289
2022-07-12,0.10434
2022-07-13,0.09275
2022-07-14,0.09739
2022-07-15,0.15304
2022-07-16,0.10898
2022-07-17,0.44057
2022-07-18,0.51246
2022-07-19,0.41043
2022-07-20,0.35942
2022-07-21,0.26898
2022-07-22,2.75246
2022-07-23,1.53507
2022-07-24,0.57739
2022-07-25,0.47536
2022-07-26,0.36869
2022-07-27,0.37101
2022-07-28,1.54666
2022-07-29,4.39884
2022-07-30,1.95478
2022-07-31,0.9855
2022-08-01,0.89507
2022-08-02,0.72811
2022-08-03,0.52637
2022-08-04,0.3826
2022-08-05,0.32463
2022-08-06,0.33391
2022-08-07,0.23884
2022-08-08,0.37565
2022-08-09,0.28057
2022-08-10,0.50318
2022-08-11,0.51942
2022-08-12,0.78608
2022-08-13,0.53565
2022-08-14,0.37797
2022-08-15,0.35478
2022-08-16,0.29913
2022-08-17,0.30144
2022-08-18,0.22724
2022-08-19,0.33855
2022-08-20,0.29449
2022-08-21,0.17623
2022-08-22,0.22724
2022-08-23,0.28753
2022-08-24,0.26202
2022-08-25,0.21565
2022-08-26,0.15536
2022-08-27,0.14144
2022-08-28,0.16
2022-08-29,0.27826
2022-08-30,0.16695
2022-08-31,0.13217
2022-09-01,0.19246
2022-09-02,0.17391
2022-09-03,0.09971
2022-09-04,0.1484
2022-09-05,0.20173
2022-09-06,0.47768
2022-09-07,0.32927
2022-09-08,0.20637
2022-09-09,0.41507
2022-09-10,0.3942
2022-09-11,0.28753
2022-09-12,0.25971
2022-09-13,0.20637
2022-09-14,0.22724
2022-09-15,0.26898
2022-09-16,0.25043
2022-09-17,0.21797
2022-09-18,0.15768
2022-09-19,0.26898
2022-09-20,0.19246
2022-09-21,0.22724
2022-09-22,0.16463
2022-09-23,0.20637
2022-09-24,0.16695
2022-09-25,0.14376
2022-09-26,0.20405
2022-09-27,0.21565
2022-09-28,0.15536
2022-09-29,0.12057
2022-09-30,0.10666
2022-10-01,0.15072
2022-10-02,0.08579
2022-10-03,0.10666
2022-10-04,0.14376
2022-10-05,0.11594
2022-10-06,0.12521
2022-10-07,0.1113
2022-10-08,0.08811
2022-10-09,0.33391
2022-10-10,0.3455
2022-10-11,0.12985
2022-10-12,0.12753
2022-10-13,2.07304
2022-10-14,0.56115
2022-10-15,0.30376
2022-10-16,0.18086
2022-10-17,0.38492
2022-10-18,0.32231
2022-10-19,0.30376
2022-10-20,0.24347
2022-10-21,0.30144
2022-10-22,13.1942
2022-10-23,9.10144
2022-10-24,2.81507
2022-10-25,1.40753
2022-10-26,0.64695
2022-10-27,0.57739
2022-10-28,0.87652
2022-10-29,0.44057
2022-10-30,0.35478
2022-10-31,0.31768
2022-11-01,0.34782
2022-11-02,0.31072
2022-11-03,0.29217
2022-11-04,0.25507
2022-11-05,0.23652
2022-11-06,0.20637
2022-11-07,0.21333
2022-11-08,0.2342
2022-11-09,0.55652
2022-11-10,0.59362
2022-11-11,0.27826
2022-11-12,0.22028
2022-11-13,0.31768
2022-11-14,0.44521
2022-11-15,0.3455
2022-11-16,0.22724
2022-11-17,0.18086
2022-11-18,0.20173
2022-11-19,0.11362
2022-11-20,0.16231
2022-11-21,0.17623
2022-11-22,0.15304
2022-11-23,0.12057
2022-11-24,0.1484
2022-11-25,0.13217
2022-11-26,0.10434
2022-11-27,0.14144
2022-11-28,0.18318
2022-11-29,0.16
2022-11-30,0.17159
2022-12-01,0.19478
2022-12-02,0.13449
2022-12-03,0.09043
2022-12-04,0.12057
2022-12-05,0.15768
2022-12-06,0.12289
2022-12-07,0.12057
2022-12-08,0.2226
2022-12-09,0.14608
2022-12-10,0.11826
2022-12-11,0.10666
2022-12-12,0.25507
2022-12-13,0.15536
2022-12-14,0.12521
2022-12-15,0.16463
2022-12-16,0.17159
2022-12-17,0.22956
2022-12-18,0.12985
2022-12-19,0.16231
2022-12-20,0.19246
2022-12-21,0.09739
2022-12-22,0.0742
2022-12-23,0.10898
2022-12-24,0.0742
2022-12-25,0.12753
2022-12-26,0.18318
2022-12-27,0.16463
2022-12-28,0.22028
2022-12-29,0.11826
2022-12-30,0.1484
2022-12-31,0.13449
2023-01-01,0.11594
2023-01-02,0.09507
2023-01-03,0.09739
2023-01-04,0.3455
2023-01-05,0.67246
2023-01-06,0.22956
2023-01-07,0.29913
2023-01-08,0.16927
2023-01-09,0.1971
2023-01-10,0.18782
2023-01-11,0.12289
2023-01-12,0.24811
2023-01-13,0.32463
2023-01-14,0.34782
2023-01-15,0.23652
2023-01-16,0.24579
2023-01-17,0.2226
2023-01-18,0.21797
2023-01-19,0.1855
2023-01-20,0.16
2023-01-21,0.21797
2023-01-22,0.25275
2023-01-23,0.24347
2023-01-24,0.27594
2023-01-25,0.22028
2023-01-26,0.86956
2023-01-27,0.5426
2023-01-28,0.26666
2023-01-29,0.24347
2023-01-30,0.24579
2023-01-31,0.18318
2023-02-01,0.15072
2023-02-02,0.21333
2023-02-03,0.17159
2023-02-04,0.17855
2023-02-05,0.21797
2023-02-06,0.19246
2023-02-07,0.15768
2023-02-08,0.21101
2023-02-09,0.1484
2023-02-10,0.13217
2023-02-11,0.09507
2023-02-12,0.10202
2023-02-13,0.15072
2023-02-14,0.04869
2023-02-15,0.10898
2023-02-16,0.2226
2023-02-17,0.15304
2023-02-18,0.21565
2023-02-19,0.1484
2023-02-20,0.25507
2023-02-21,1.13391
2023-02-22,0.44521
2023-02-23,0.25971
2023-02-24,0.19478
2023-02-25,0.17855
2023-02-26,0.11594
2023-02-27,0.16
2023-02-28,0.11594
2023-03-01,0.12985
2023-03-02,0.15536
2023-03-03,0.13217
2023-03-04,0.1484
2023-03-05,0.13217
2023-03-06,0.12289
2023-03-07,0.12985
2023-03-08,0.13913
2023-03-09,0.12521
2023-03-10,0.09739
2023-03-11,0.12753
2023-03-12,0.08347
2023-03-13,0.15536
2023-03-14,0.25739
2023-03-15,0.17623
2023-03-16,0.12985
2023-03-17,0.17623
2023-03-18,0.49159
2023-03-19,0.26434
2023-03-20,0.2713
2023-03-21,0.25043
2023-03-22,0.34086
2023-03-23,0.22492
2023-03-24,0.1971
2023-03-25,0.13913
2023-03-26,0.13217
2023-03-27,0.12753
2023-03-28,0.16
2023-03-29,0.23884
2023-03-30,0.22492
2023-03-31,0.14144
2023-04-01,0.24115
2023-04-02,0.1113
2023-04-03,0.19246
2023-04-04,0.21101
2023-04-05,0.21565
2023-04-06,0.1484
2023-04-07,0.14144
2023-04-08,0.16463
2023-04-09,0.12057
2023-04-10,0.11362
2023-04-11,0.32
2023-04-12,0.24579
2023-04-13,0.18086
2023-04-14,0.20173
2023-04-15,0.19014
2023-04-16,0.15536
2023-04-17,0.16927
2023-04-18,0.16
2023-04-19,0.12057
2023-04-20,0.16
2023-04-21,0.12521
2023-04-22,0.42898
2023-04-23,0.22028
2023-04-24,0.32231
2023-04-25,0.31536
2023-04-26,0.2713
2023-04-27,0.62376
2023-04-28,0.40347
2023-04-29,0.61449
2023-04-30,0.68405
2023-05-01,0.25507
2023-05-02,0.28985
2023-05-03,0.1855
2023-05-04,0.4684
2023-05-05,0.40115
2023-05-06,0.48463
2023-05-07,0.47536
2023-05-08,0.57043
2023-05-09,0.88347
2023-05-10,0.69797
2023-05-11,0.36405
2023-05-12,0.39884
2023-05-13,0.25043
2023-05-14,0.26898
2023-05-15,0.24115
2023-05-16,0.2342
2023-05-17,0.26898
2023-05-18,0.25043
2023-05-19,0.2342
2023-05-20,0.26898
2023-05-21,0.32927
2023-05-22,0.19478
2023-05-23,0.21101
2023-05-24,0.1855
2023-05-25,0.23652
2023-05-26,0.1484
2023-05-27,0.12521
2023-05-28,0.13681
2023-05-29,0.18782
