date,주식시세
2020-08-10,28.22623
2020-08-11,29.84329
2020-08-12,31.50118
2020-08-13,28.39215
2020-08-14,29.2494
2020-08-15,6.63023
2020-08-16,4.6089
2020-08-17,11.5499
2020-08-18,33.49618
2020-08-19,29.25862
2020-08-20,38.44087
2020-08-21,32.3084
2020-08-22,6.92915
2020-08-23,5.20674
2020-08-24,28.51198
2020-08-25,27.74558
2020-08-26,29.04661
2020-08-27,29.79062
2020-08-28,26.82907
2020-08-29,6.72767
2020-08-30,6.98841
2020-08-31,29.24677
2020-09-01,28.17619
2020-09-02,27.78245
2020-09-03,27.24651
2020-09-04,34.72741
2020-09-05,8.34079
2020-09-06,6.05478
2020-09-07,28.82933
2020-09-08,29.54964
2020-09-09,32.94047
2020-09-10,29.12299
2020-09-11,28.10376
2020-09-12,7.1833
2020-09-13,5.87964
2020-09-14,26.30892
2020-09-15,28.18409
2020-09-16,29.00447
2020-09-17,28.88859
2020-09-18,25.64656
2020-09-19,6.58019
2020-09-20,4.64182
2020-09-21,26.53015
2020-09-22,34.73268
2020-09-23,30.80721
2020-09-24,35.92178
2020-09-25,28.65025
2020-09-26,6.73953
2020-09-27,4.44824
2020-09-28,23.43955
2020-09-29,21.47089
2020-09-30,6.0258
2020-10-01,5.83882
2020-10-02,6.77903
2020-10-03,5.89807
2020-10-04,4.97102
2020-10-05,24.79589
2020-10-06,23.61469
2020-10-07,24.63128
2020-10-08,22.93257
2020-10-09,7.29523
2020-10-10,5.34895
2020-10-11,4.19015
2020-10-12,22.67711
2020-10-13,24.82091
2020-10-14,24.8907
2020-10-15,27.44666
2020-10-16,25.30682
2020-10-17,6.14827
2020-10-18,4.03344
2020-10-19,23.33157
2020-10-20,25.45825
2020-10-21,23.05109
2020-10-22,24.27837
2020-10-23,21.6276
2020-10-24,5.02765
2020-10-25,4.52067
2020-10-26,24.85514
2020-10-27,24.34685
2020-10-28,22.92072
2020-10-29,26.26942
2020-10-30,25.48195
2020-10-31,6.22333
2020-11-01,4.35607
2020-11-02,22.29918
2020-11-03,23.13405
2020-11-04,24.89597
2020-11-05,25.45298
2020-11-06,25.33842
2020-11-07,6.02054
2020-11-08,4.41269
2020-11-09,24.90913
2020-11-10,28.90176
2020-11-11,27.7232
2020-11-12,26.72504
2020-11-13,25.24888
2020-11-14,6.51698
2020-11-15,4.40479
2020-11-16,26.99631
2020-11-17,28.77403
2020-11-18,27.0819
2020-11-19,26.46563
2020-11-20,23.89913
2020-11-21,6.57624
2020-11-22,5.15538
2020-11-23,26.81722
2020-11-24,28.79378
2020-11-25,30.99815
2020-11-26,28.51593
2020-11-27,26.14564
2020-11-28,7.64946
2020-11-29,6.06268
2020-11-30,26.84224
2020-12-01,28.0287
2020-12-02,27.99446
2020-12-03,32.76665
2020-12-04,29.42191
2020-12-05,8.16565
2020-12-06,7.16091
2020-12-07,30.83091
2020-12-08,32.82723
2020-12-09,31.59863
2020-12-10,31.94627
2020-12-11,29.45088
2020-12-12,8.1222
2020-12-13,6.11798
2020-12-14,30.99815
2020-12-15,29.63523
2020-12-16,28.03529
2020-12-17,29.07295
2020-12-18,27.82723
2020-12-19,7.95628
2020-12-20,6.27469
2020-12-21,29.05319
2020-12-22,32.6297
2020-12-23,31.43139
2020-12-24,28.35132
2020-12-25,8.37239
2020-12-26,6.29444
2020-12-27,6.8001
2020-12-28,30.81511
2020-12-29,31.59204
2020-12-30,32.32815
2020-12-31,15.49249
2021-01-01,7.26889
2021-01-02,7.01343
2021-01-03,7.89834
2021-01-04,42.05688
2021-01-05,42.75085
2021-01-06,45.9705
2021-01-07,44.06373
2021-01-08,49.59309
2021-01-09,16.53673
2021-01-10,13.07742
2021-01-11,60.60705
2021-01-12,59.37187
2021-01-13,51.81722
2021-01-14,47.51777
2021-01-15,48.59889
2021-01-16,13.33684
2021-01-17,9.56676
2021-01-18,52.3558
2021-01-19,52.27943
2021-01-20,46.30366
2021-01-21,44.37187
2021-01-22,43.47642
2021-01-23,12.0503
2021-01-24,9.71293
2021-01-25,41.50776
2021-01-26,46.84751
2021-01-27,45.36081
2021-01-28,50.76112
2021-01-29,56.98051
2021-01-30,14.74848
2021-01-31,10.1488
2021-02-01,48.60547
2021-02-02,44.71951
2021-02-03,43.56597
2021-02-04,43.71345
2021-02-05,40.45693
2021-02-06,11.71319
2021-02-07,8.59494
2021-02-08,41.07058
2021-02-09,37.89439
2021-02-10,33.80695
2021-02-11,9.40084
2021-02-12,8.44745
2021-02-13,8.99657
2021-02-14,8.85567
2021-02-15,37.73242
2021-02-16,39.39952
2021-02-17,40.5557
2021-02-18,41.00869
2021-02-19,40.40163
2021-02-20,10.73742
2021-02-21,10.19094
2021-02-22,38.2868
2021-02-23,42.96154
2021-02-24,49.37055
2021-02-25,43.49354
2021-02-26,47.92599
2021-02-27,12.53094
2021-02-28,13.73321
2021-03-01,13.30392
2021-03-02,40.67816
2021-03-03,37.67184
2021-03-04,39.19278
2021-03-05,39.57861
2021-03-06,10.65841
2021-03-07,9.26125
2021-03-08,39.69976
2021-03-09,44.19805
2021-03-10,41.98841
2021-03-11,39.91045
2021-03-12,36.98577
2021-03-13,10.8691
2021-03-14,9.05319
2021-03-15,36.45246
2021-03-16,35.54121
2021-03-17,35.84013
2021-03-18,35.81116
2021-03-19,36.46694
2021-03-20,9.86568
2021-03-21,7.37555
2021-03-22,33.59757
2021-03-23,35.07374
2021-03-24,34.68264
2021-03-25,33.61732
2021-03-26,31.66842
2021-03-27,8.83987
2021-03-28,6.59072
2021-03-29,32.27943
2021-03-30,31.29444
2021-03-31,31.54069
2021-04-01,30.53989
2021-04-02,30.33447
2021-04-03,8.96497
2021-04-04,6.33131
2021-04-05,30.58335
2021-04-06,32.05557
2021-04-07,31.25757
2021-04-08,30.212
2021-04-09,28.67
2021-04-10,7.34263
2021-04-11,6.20621
2021-04-12,29.54306
2021-04-13,30.16855
2021-04-14,30.53858
2021-04-15,31.54464
2021-04-16,30.50434
2021-04-17,8.60021
2021-04-18,6.48406
2021-04-19,29.44034
2021-04-20,29.59441
2021-04-21,33.89913
2021-04-22,31.13905
2021-04-23,30.87174
2021-04-24,8.33421
2021-04-25,6.31682
2021-04-26,28.61074
2021-04-27,31.20621
2021-04-28,32.6455
2021-04-29,32.10034
2021-04-30,29.87226
2021-05-01,7.58493
2021-05-02,6.19699
2021-05-03,32.14116
2021-05-04,30.70977
2021-05-05,9.48907
2021-05-06,29.27969
2021-05-07,26.63813
2021-05-08,7.22149
2021-05-09,5.75059
2021-05-10,29.86173
2021-05-11,35.24493
2021-05-12,37.09902
2021-05-13,40.23307
2021-05-14,32.90229
2021-05-15,8.07742
2021-05-16,6.38793
2021-05-17,31.69212
2021-05-18,28.59494
2021-05-19,9.65367
2021-05-20,30.744
2021-05-21,29.22175
2021-05-22,7.5046
2021-05-23,6.22991
2021-05-24,29.867
2021-05-25,28.43955
2021-05-26,28.64103
2021-05-27,29.42586
2021-05-28,27.74295
2021-05-29,7.22675
2021-05-30,5.2739
2021-05-31,27.70608
2021-06-01,28.13141
2021-06-02,28.60942
2021-06-03,30.1883
2021-06-04,28.81222
2021-06-05,7.27679
2021-06-06,5.8454
2021-06-07,30.00131
2021-06-08,29.47458
2021-06-09,28.78588
2021-06-10,28.38293
2021-06-11,27.47958
2021-06-12,6.72241
2021-06-13,5.25809
2021-06-14,27.38082
2021-06-15,27.36502
2021-06-16,27.33737
2021-06-17,27.39926
2021-06-18,27.20305
2021-06-19,7.17145
2021-06-20,5.42665
2021-06-21,28.7951
2021-06-22,27.68238
2021-06-23,29.51013
2021-06-24,29.57993
2021-06-25,27.52567
2021-06-26,7.23334
2021-06-27,5.15933
2021-06-28,25.32262
2021-06-29,26.07058
2021-06-30,27.74163
2021-07-01,24.90913
2021-07-02,24.40611
2021-07-03,5.84672
2021-07-04,4.56017
2021-07-05,24.28496
2021-07-06,24.55096
2021-07-07,26.75006
2021-07-08,29.93152
2021-07-09,32.00948
2021-07-10,6.22333
2021-07-11,4.56808
2021-07-12,25.20805
2021-07-13,25.22517
2021-07-14,25.93494
2021-07-15,25.26073
2021-07-16,25.89544
2021-07-17,5.90861
2021-07-18,4.12167
2021-07-19,25.03423
2021-07-20,28.79378
2021-07-21,27.80221
2021-07-22,26.143
2021-07-23,24.59046
2021-07-24,5.7519
2021-07-25,4.01237
2021-07-26,24.01632
2021-07-27,23.9676
2021-07-28,24.91045
2021-07-29,24.22965
2021-07-30,24.51935
2021-07-31,5.45562
2021-08-01,3.7872
2021-08-02,22.04503
2021-08-03,24.34816
2021-08-04,25.73874
2021-08-05,25.60179
2021-08-06,27.11087
2021-08-07,5.8296
2021-08-08,4.4759
2021-08-09,27.34395
2021-08-10,29.03608
2021-08-11,28.93336
2021-08-12,29.55622
2021-08-13,34.77482
2021-08-14,7.34658
2021-08-15,4.85383
2021-08-16,9.3982
2021-08-17,33.78456
2021-08-18,31.20753
2021-08-19,36.73953
2021-08-20,37.70213
2021-08-21,8.10113
2021-08-22,5.20937
2021-08-23,32.14511
2021-08-24,31.94759
2021-08-25,32.55069
2021-08-26,30.91782
2021-08-27,28.65025
2021-08-28,6.71714
2021-08-29,4.44561
2021-08-30,27.16881
2021-08-31,29.40479
2021-09-01,29.97893
2021-09-02,28.71082
2021-09-03,26.67368
2021-09-04,6.24176
2021-09-05,4.5391
2021-09-06,25.35159
2021-09-07,26.31946
2021-09-08,27.9971
2021-09-09,30.60574
2021-09-10,27.7627
2021-09-11,6.24308
2021-09-12,4.16776
2021-09-13,25.53068
2021-09-14,25.45825
2021-09-15,25.02765
2021-09-16,24.70766
2021-09-17,24.87621
2021-09-18,5.56228
2021-09-19,3.4593
2021-09-20,3.91098
2021-09-21,6.39057
2021-09-22,7.64419
2021-09-23,29.90518
2021-09-24,25.61232
2021-09-25,6.24835
2021-09-26,4.19541
2021-09-27,23.80431
2021-09-28,27.11351
2021-09-29,34.02818
2021-09-30,29.00447
2021-10-01,30.12114
2021-10-02,6.6592
2021-10-03,4.16644
2021-10-04,8.93468
2021-10-05,38.04055
2021-10-06,40.42665
2021-10-07,35.02897
2021-10-08,31.24572
2021-10-09,6.3853
2021-10-10,4.2099
2021-10-11,7.90887
2021-10-12,33.09191
2021-10-13,30.64261
2021-10-14,28.93468
2021-10-15,27.35844
2021-10-16,6.06004
2021-10-17,4.2178
2021-10-18,25.18435
2021-10-19,24.83276
2021-10-20,25.30287
2021-10-21,25.71503
2021-10-22,23.59099
2021-10-23,5.01448
2021-10-24,3.58177
2021-10-25,24.41401
2021-10-26,24.10192
2021-10-27,24.72214
2021-10-28,25.07242
2021-10-29,24.98288
2021-10-30,5.56228
2021-10-31,3.65288
2021-11-01,22.9971
2021-11-02,25.90071
2021-11-03,27.01606
2021-11-04,26.15485
2021-11-05,24.6563
2021-11-06,5.37924
2021-11-07,3.68185
2021-11-08,23.57387
2021-11-09,23.936
2021-11-10,25.0316
2021-11-11,25.31603
2021-11-12,22.94838
2021-11-13,5.478
2021-11-14,3.90044
2021-11-15,22.44798
2021-11-16,24.01237
2021-11-17,24.25072
2021-11-18,26.95022
2021-11-19,22.51777
2021-11-20,5.18698
2021-11-21,3.88991
2021-11-22,23.62523
2021-11-23,23.5923
2021-11-24,23.77403
2021-11-25,22.69028
2021-11-26,23.42902
2021-11-27,6.60784
2021-11-28,4.20068
2021-11-29,26.54595
2021-11-30,32.44535
2021-12-01,29.42849
2021-12-02,28.47511
2021-12-03,24.95917
2021-12-04,6.27732
2021-12-05,4.00052
2021-12-06,24.63918
2021-12-07,25.95601
2021-12-08,25.67026
2021-12-09,24.8907
2021-12-10,24.17698
2021-12-11,5.67948
2021-12-12,3.77798
2021-12-13,22.53621
2021-12-14,23.89122
2021-12-15,23.86225
2021-12-16,23.77666
2021-12-17,23.01027
2021-12-18,5.72162
2021-12-19,3.46194
2021-12-20,23.78061
2021-12-21,25.11324
2021-12-22,23.19067
2021-12-23,23.12351
2021-12-24,21.36686
2021-12-25,4.68001
2021-12-26,3.81748
2021-12-27,21.21279
2021-12-28,22.12141
2021-12-29,22.77587
2021-12-30,21.68027
2021-12-31,10.16328
2022-01-01,3.45404
2022-01-02,3.26573
2022-01-03,23.82407
2022-01-04,22.75348
2022-01-05,25.43323
2022-01-06,27.23202
2022-01-07,25.3292
2022-01-08,6.14564
2022-01-09,4.43771
2022-01-10,25.42928
2022-01-11,26.40637
2022-01-12,24.22833
2022-01-13,24.29944
2022-01-14,24.05056
2022-01-15,5.78878
2022-01-16,4.23492
2022-01-17,22.98525
2022-01-18,25.4306
2022-01-19,26.70134
2022-01-20,25.88885
2022-01-21,26.50513
2022-01-22,7.50724
2022-01-23,4.19673
2022-01-24,29.61285
2022-01-25,39.05056
2022-01-26,34.99473
2022-01-27,52.0819
2022-01-28,40.3371
2022-01-29,8.1696
2022-01-30,4.1164
2022-01-31,4.94337
2022-02-01,8.11956
2022-02-02,8.936
2022-02-03,33.07216
2022-02-04,31.07979
2022-02-05,7.78772
2022-02-06,4.74585
2022-02-07,28.40927
2022-02-08,27.84435
2022-02-09,26.81722
2022-02-10,27.56781
2022-02-11,27.27416
2022-02-12,7.33605
2022-02-13,4.06373
2022-02-14,29.59573
2022-02-15,30.66631
2022-02-16,29.25994
2022-02-17,31.00605
2022-02-18,28.65815
2022-02-19,7.02659
2022-02-20,4.03871
2022-02-21,26.32868
2022-02-22,31.85014
2022-02-23,30.63997
2022-02-24,41.41427
2022-02-25,35.32657
2022-02-26,8.4277
2022-02-27,4.46141
2022-02-28,26.90413
2022-03-01,10.17908
2022-03-02,28.15643
2022-03-03,26.26942
2022-03-04,28.53963
2022-03-05,7.15301
2022-03-06,3.79378
2022-03-07,29.34816
2022-03-08,31.86199
2022-03-09,10.22254
2022-03-10,28.78588
2022-03-11,28.12615
2022-03-12,7.42033
2022-03-13,4.56544
2022-03-14,27.30971
2022-03-15,28.89781
2022-03-16,27.9892
2022-03-17,29.30603
2022-03-18,28.04845
2022-03-19,7.20963
2022-03-20,4.26125
2022-03-21,25.16987
2022-03-22,25.79668
2022-03-23,25.85067
2022-03-24,26.17856
2022-03-25,25.53068
2022-03-26,6.41164
2022-03-27,3.78061
2022-03-28,23.20647
2022-03-29,24.16776
2022-03-30,24.5154
2022-03-31,24.27969
2022-04-01,23.69107
2022-04-02,5.80063
2022-04-03,3.57914
2022-04-04,22.17145
2022-04-05,23.10903
2022-04-06,23.9755
2022-04-07,26.05873
2022-04-08,24.17434
2022-04-09,5.60705
2022-04-10,3.25783
2022-04-11,21.96075
2022-04-12,24.97893
2022-04-13,24.49302
2022-04-14,24.47195
2022-04-15,22.872
2022-04-16,4.99209
2022-04-17,3.20516
2022-04-18,21.64867
2022-04-19,22.83118
2022-04-20,23.24071
2022-04-21,22.94969
2022-04-22,22.91809
2022-04-23,5.93626
2022-04-24,3.41322
2022-04-25,25.21595
2022-04-26,25.51356
2022-04-27,29.16513
2022-04-28,26.90413
2022-04-29,24.62338
2022-04-30,6.75269
2022-05-01,3.51856
2022-05-02,22.34658
2022-05-03,23.82012
2022-05-04,23.2473
2022-05-05,8.63839
2022-05-06,26.3774
2022-05-07,6.24045
2022-05-08,3.39083
2022-05-09,24.02949
2022-05-10,30.37529
2022-05-11,26.83961
2022-05-12,32.35712
2022-05-13,27.45588
2022-05-14,6.57361
2022-05-15,3.51856
2022-05-16,23.56992
2022-05-17,24.14011
2022-05-18,24.56281
2022-05-19,28.70424
2022-05-20,24.81037
2022-05-21,6.52752
2022-05-22,3.49223
2022-05-23,22.06478
2022-05-24,25.31735
2022-05-25,24.31788
2022-05-26,23.33157
2022-05-27,21.72899
2022-05-28,5.31998
2022-05-29,3.11035
2022-05-30,20.04608
2022-05-31,21.68685
2022-06-01,8.24335
2022-06-02,21.31419
2022-06-03,20.40953
2022-06-04,5.16328
2022-06-05,2.89439
2022-06-06,5.51092
2022-06-07,21.86858
2022-06-08,21.97524
2022-06-09,22.20042
2022-06-10,23.03924
2022-06-11,6.14432
2022-06-12,3.6937
2022-06-13,33.23149
2022-06-14,37.28338
2022-06-15,35.84277
2022-06-16,33.3961
2022-06-17,33.65683
2022-06-18,7.39794
2022-06-19,4.02027
2022-06-20,33.44745
2022-06-21,30.53989
2022-06-22,35.60047
2022-06-23,36.21279
2022-06-24,32.00158
2022-06-25,6.80932
2022-06-26,3.84514
2022-06-27,27.73373
2022-06-28,28.52383
2022-06-29,28.35001
2022-06-30,29.24414
2022-07-01,29.86831
2022-07-02,6.88306
2022-07-03,3.40795
2022-07-04,26.53015
2022-07-05,27.08717
2022-07-06,29.84724
2022-07-07,27.67579
2022-07-08,25.89017
2022-07-09,5.81906
2022-07-10,3.2473
2022-07-11,23.69238
2022-07-12,26.44851
2022-07-13,26.93837
2022-07-14,26.1272
2022-07-15,26.73163
2022-07-16,5.77297
2022-07-17,3.07611
2022-07-18,23.37108
2022-07-19,25.54648
2022-07-20,25.14353
2022-07-21,25.10271
2022-07-22,23.87016
2022-07-23,5.60047
2022-07-24,2.98656
2022-07-25,21.28127
2022-07-26,22.77587
2022-07-27,22.49407
2022-07-28,24.4838
2022-07-29,22.55859
2022-07-30,5.3292
2022-07-31,2.88648
2022-08-01,20.2739
2022-08-02,22.17276
2022-08-03,22.40716
2022-08-04,22.07137
2022-08-05,21.68554
2022-08-06,5.2818
2022-08-07,2.74558
2022-08-08,19.74321
2022-08-09,21.52225
2022-08-10,22.25046
2022-08-11,22.5902
2022-08-12,21.88701
2022-08-13,5.34369
2022-08-14,2.81011
2022-08-15,5.19489
2022-08-16,21.36686
2022-08-17,21.75006
2022-08-18,21.45641
2022-08-19,21.276
2022-08-20,5.24229
2022-08-21,2.83644
2022-08-22,20.71635
2022-08-23,22.73768
2022-08-24,22.42428
2022-08-25,21.39057
2022-08-26,20.97577
2022-08-27,5.90071
2022-08-28,2.72188
2022-08-29,24.11377
2022-08-30,23.47247
2022-08-31,22.93916
2022-09-01,23.90966
2022-09-02,22.62839
2022-09-03,5.4701
2022-09-04,2.85093
2022-09-05,20.09481
2022-09-06,20.26073
2022-09-07,23.32104
2022-09-08,20.43191
2022-09-09,5.98893
2022-09-10,4.07163
2022-09-11,2.68633
2022-09-12,4.88806
2022-09-13,23.91229
2022-09-14,28.20779
2022-09-15,24.87358
2022-09-16,23.90439
2022-09-17,5.75059
2022-09-18,2.76007
2022-09-19,22.06742
2022-09-20,22.27811
2022-09-21,23.03134
2022-09-22,26.85277
2022-09-23,25.58598
2022-09-24,6.34316
2022-09-25,2.99183
2022-09-26,29.51013
2022-09-27,30.73479
2022-09-28,34.08743
2022-09-29,30.55043
2022-09-30,29.96049
2022-10-01,6.59994
2022-10-02,3.1143
2022-10-03,6.44061
2022-10-04,26.4946
2022-10-05,27.78245
2022-10-06,25.79273
2022-10-07,24.9223
2022-10-08,6.16671
2022-10-09,2.92072
2022-10-10,7.21358
2022-10-11,27.76665
2022-10-12,26.73953
2022-10-13,27.35185
2022-10-14,25.73742
2022-10-15,7.41243
2022-10-16,3.80168
2022-10-17,29.97761
2022-10-18,29.53647
2022-10-19,27.74558
2022-10-20,25.31867
2022-10-21,23.01158
2022-10-22,5.85593
2022-10-23,2.91809
2022-10-24,21.2681
2022-10-25,23.6779
2022-10-26,23.77403
2022-10-27,24.22307
2022-10-28,23.09586
2022-10-29,5.71372
2022-10-30,2.65604
2022-10-31,20.43982
2022-11-01,23.50934
2022-11-02,24.27179
2022-11-03,25.1409
2022-11-04,22.473
2022-11-05,5.60179
2022-11-06,2.83513
2022-11-07,20.41216
2022-11-08,22.96549
2022-11-09,24.42454
2022-11-10,25.16855
2022-11-11,29.55886
2022-11-12,7.61258
2022-11-13,3.47642
2022-11-14,24.39689
2022-11-15,25.64656
2022-11-16,25.60705
2022-11-17,26.63945
2022-11-18,22.75217
2022-11-19,5.60837
2022-11-20,2.68896
2022-11-21,20.18172
2022-11-22,21.89886
2022-11-23,21.08111
2022-11-24,20.96391
2022-11-25,19.38109
2022-11-26,5.01316
2022-11-27,2.45061
2022-11-28,18.35791
2022-11-29,20.44377
2022-11-30,20.48986
2022-12-01,22.40716
2022-12-02,20.25678
2022-12-03,5.01975
2022-12-04,2.55069
2022-12-05,17.94838
2022-12-06,19.59046
2022-12-07,20.73874
2022-12-08,20.37134
2022-12-09,19.97498
2022-12-10,5.37134
2022-12-11,2.6376
2022-12-12,17.89307
2022-12-13,20.89412
2022-12-14,20.6189
2022-12-15,20.82696
2022-12-16,20.63339
2022-12-17,5.49644
2022-12-18,2.51646
2022-12-19,16.95812
2022-12-20,19.867
2022-12-21,19.97102
2022-12-22,19.55754
2022-12-23,20.27521
2022-12-24,5.35027
2022-12-25,2.54543
2022-12-26,17.67711
2022-12-27,18.3803
2022-12-28,22.31103
2022-12-29,21.72504
2022-12-30,12.73768
2022-12-31,3.94785
2023-01-01,2.38741
2023-01-02,20.78746
2023-01-03,22.01738
2023-01-04,22.78114
2023-01-05,22.25967
2023-01-06,22.0898
2023-01-07,5.75849
2023-01-08,2.68106
2023-01-09,20.1804
2023-01-10,23.79378
2023-01-11,22.20305
2023-01-12,21.90808
2023-01-13,22.14774
2023-01-14,5.93626
2023-01-15,2.78114
2023-01-16,18.73716
2023-01-17,20.40031
2023-01-18,20.59784
2023-01-19,20.64919
2023-01-20,18.61074
2023-01-21,4.85778
2023-01-22,2.24914
2023-01-23,3.36054
2023-01-24,6.37872
2023-01-25,22.5125
2023-01-26,22.90887
2023-01-27,23.0287
2023-01-28,6.46958
2023-01-29,3.1538
2023-01-30,21.13642
2023-01-31,22.08717
2023-02-01,22.59942
2023-02-02,23.60942
2023-02-03,22.65736
2023-02-04,6.00869
2023-02-05,2.8483
2023-02-06,19.54832
2023-02-07,21.81459
2023-02-08,21.53147
2023-02-09,22.28996
2023-02-10,22.26889
2023-02-11,5.79799
2023-02-12,2.90755
2023-02-13,19.74453
2023-02-14,21.6987
2023-02-15,22.82064
2023-02-16,22.41638
2023-02-17,21.941
2023-02-18,5.88754
2023-02-19,2.70213
2023-02-20,19.65499
2023-02-21,21.03371
2023-02-22,22.64419
2023-02-23,22.70871
2023-02-24,20.88227
2023-02-25,5.56096
2023-02-26,2.7074
2023-02-27,19.05978
2023-02-28,20.46747
2023-03-01,8.00237
2023-03-02,21.19304
2023-03-03,21.03371
2023-03-04,5.4227
2023-03-05,2.75875
2023-03-06,18.75296
2023-03-07,21.57492
2023-03-08,22.52172
2023-03-09,22.11877
2023-03-10,21.8317
2023-03-11,6.33921
2023-03-12,3.04582
2023-03-13,23.90308
2023-03-14,28.03265
2023-03-15,25.20015
2023-03-16,25.38056
2023-03-17,23.13273
2023-03-18,6.13774
2023-03-19,2.90624
2023-03-20,21.13642
2023-03-21,22.51382
2023-03-22,22.0503
2023-03-23,25.744
2023-03-24,22.85093
2023-03-25,5.88754
2023-03-26,2.85488
2023-03-27,20.4148
2023-03-28,22.28074
2023-03-29,22.23465
2023-03-30,22.51514
2023-03-31,21.58809
2023-04-01,5.51092
2023-04-02,2.83118
2023-04-03,20.65841
2023-04-04,22.48749
2023-04-05,22.38609
2023-04-06,22.87068
2023-04-07,21.84619
2023-04-08,4.79852
2023-04-09,2.84566
2023-04-10,21.14564
2023-04-11,24.09797
2023-04-12,24.68922
2023-04-13,24.2336
2023-04-14,23.18672
2023-04-15,5.52541
2023-04-16,3.03397
2023-04-17,20.8612
2023-04-18,23.40531
2023-04-19,22.71266
2023-04-20,23.29207
2023-04-21,21.99631
2023-04-22,5.18303
2023-04-23,2.64682
2023-04-24,20.31472
2023-04-25,25.7203
2023-04-26,25.37266
2023-04-27,24.57466
2023-04-28,23.24598
2023-04-29,5.36476
2023-04-30,2.71793
2023-05-01,8.3803
2023-05-02,20.75454
2023-05-03,21.40373
2023-05-04,21.69212
2023-05-05,6.77771
2023-05-06,4.55886
2023-05-07,2.53621
2023-05-08,18.4119
2023-05-09,20.8217
2023-05-10,20.25151
2023-05-11,20.60047
2023-05-12,19.6484
2023-05-13,4.68396
2023-05-14,2.34132
2023-05-15,18.42902
2023-05-16,19.88016
2023-05-17,19.71951
2023-05-18,20.34237
2023-05-19,20.35686
2023-05-20,4.84461
2023-05-21,2.46247
2023-05-22,18.82933
2023-05-23,20.37002
2023-05-24,20.47274
2023-05-25,20.58862
2023-05-26,20.51883
2023-05-27,4.54701
2023-05-28,2.3321
2023-05-29,5.55833
