date,상승종목
2020-07-29,31.68187
2020-07-30,31.16036
2020-07-31,25.5541
2020-08-01,3.12907
2020-08-02,2.3468
2020-08-03,24.77183
2020-08-04,30.11734
2020-08-05,36.897
2020-08-06,31.29074
2020-08-07,35.33246
2020-08-08,7.30117
2020-08-09,5.3455
2020-08-10,33.24641
2020-08-11,34.41981
2020-08-12,36.897
2020-08-13,38.33116
2020-08-14,37.80964
2020-08-15,3.65058
2020-08-16,3.38983
2020-08-17,1.82529
2020-08-18,31.42112
2020-08-19,27.11864
2020-08-20,32.07301
2020-08-21,32.46414
2020-08-22,2.99869
2020-08-23,2.21642
2020-08-24,28.94393
2020-08-25,31.02998
2020-08-26,38.33116
2020-08-27,32.33376
2020-08-28,42.76401
2020-08-29,4.17209
2020-08-30,3.12907
2020-08-31,34.81095
2020-09-01,29.33507
2020-09-02,31.94263
2020-09-03,36.24511
2020-09-04,24.25032
2020-09-05,5.08474
2020-09-06,2.60756
2020-09-07,29.98696
2020-09-08,27.3794
2020-09-09,38.20078
2020-09-10,31.94263
2020-09-11,31.68187
2020-09-12,3.5202
2020-09-13,2.3468
2020-09-14,29.07431
2020-09-15,31.81225
2020-09-16,32.07301
2020-09-17,31.29074
2020-09-18,25.68448
2020-09-19,2.99869
2020-09-20,3.65058
2020-09-21,26.85788
2020-09-22,29.20469
2020-09-23,26.46675
2020-09-24,35.33246
2020-09-25,25.5541
2020-09-26,3.65058
2020-09-27,1.82529
2020-09-28,24.51108
2020-09-29,30.50847
2020-09-30,1.43415
2020-10-01,1.43415
2020-10-02,1.82529
2020-10-04,1.1734
2020-10-05,25.81486
2020-10-06,25.94524
2020-10-07,26.98826
2020-10-08,25.94524
2020-10-09,2.99869
2020-10-10,2.08604
2020-10-11,1.69491
2020-10-12,29.7262
2020-10-13,27.24902
2020-10-14,28.5528
2020-10-15,28.68318
2020-10-16,35.0717
2020-10-17,3.65058
2020-10-18,2.47718
2020-10-19,29.85658
2020-10-20,25.5541
2020-10-21,25.81486
2020-10-22,29.07431
2020-10-23,22.94654
2020-10-24,2.21642
2020-10-25,0.78226
2020-10-26,26.85788
2020-10-27,26.07561
2020-10-28,25.81486
2020-10-29,28.16166
2020-10-30,25.16297
2020-10-31,1.43415
2020-11-01,2.99869
2020-11-02,24.64146
2020-11-03,26.7275
2020-11-04,23.98956
2020-11-05,25.94524
2020-11-06,24.11994
2020-11-07,4.43285
2020-11-08,1.1734
2020-11-09,20.99087
2020-11-10,29.85658
2020-11-11,25.16297
2020-11-12,29.85658
2020-11-13,27.64015
2020-11-14,2.21642
2020-11-15,2.60756
2020-11-16,29.98696
2020-11-17,29.46544
2020-11-18,29.98696
2020-11-19,26.59713
2020-11-20,30.24771
2020-11-21,2.60756
2020-11-22,2.3468
2020-11-23,31.16036
2020-11-24,29.59582
2020-11-25,33.63754
2020-11-26,31.94263
2020-11-27,23.33767
2020-11-28,2.86831
2020-11-29,1.95567
2020-11-30,26.46675
2020-12-01,31.68187
2020-12-02,37.02737
2020-12-03,29.33507
2020-12-04,31.29074
2020-12-05,4.04172
2020-12-06,3.12907
2020-12-07,31.81225
2020-12-08,30.11734
2020-12-09,38.0704
2020-12-10,32.33376
2020-12-11,26.20599
2020-12-12,4.95436
2020-12-13,2.21642
2020-12-14,27.3794
2020-12-15,28.81355
2020-12-16,30.24771
2020-12-17,27.77053
2020-12-18,26.33637
2020-12-19,3.38983
2020-12-20,2.60756
2020-12-21,29.46544
2020-12-22,30.50847
2020-12-23,33.8983
2020-12-24,30.76923
2020-12-25,4.04172
2020-12-26,2.60756
2020-12-27,2.21642
2020-12-28,28.42242
2020-12-29,31.02998
2020-12-30,37.94002
2020-12-31,4.43285
2021-01-01,2.47718
2021-01-02,1.69491
2021-01-03,0.65189
2021-01-04,33.24641
2021-01-05,33.76792
2021-01-06,34.68057
2021-01-07,47.588
2021-01-08,57.23598
2021-01-09,10.29986
2021-01-10,6.91003
2021-01-11,52.02086
2021-01-12,50.71707
2021-01-13,47.32724
2021-01-14,52.54237
2021-01-15,51.62972
2021-01-16,9.77835
2021-01-17,8.60495
2021-01-18,55.54106
2021-01-19,46.02346
2021-01-20,44.98044
2021-01-21,52.54237
2021-01-22,46.4146
2021-01-23,10.82138
2021-01-24,9.25684
2021-01-25,48.89178
2021-01-26,53.45501
2021-01-27,50.5867
2021-01-28,58.80052
2021-01-29,62.4511
2021-01-30,8.73533
2021-01-31,7.30117
2021-02-01,50.06518
2021-02-02,39.11342
2021-02-03,42.37288
2021-02-04,47.588
2021-02-05,46.02346
2021-02-06,10.95176
2021-02-07,8.08344
2021-02-08,43.02477
2021-02-09,44.19817
2021-02-10,35.46284
2021-02-11,3.65058
2021-02-12,5.08474
2021-02-13,5.47588
2021-02-14,2.47718
2021-02-15,42.89439
2021-02-16,39.76531
2021-02-17,52.15123
2021-02-18,55.67144
2021-02-19,41.72099
2021-02-20,8.99608
2021-02-21,5.08474
2021-02-22,43.15514
2021-02-23,42.63363
2021-02-24,51.10821
2021-02-25,41.0691
2021-02-26,44.98044
2021-02-27,5.3455
2021-02-28,4.17209
2021-03-01,4.04172
2021-03-02,37.54889
2021-03-03,34.55019
2021-03-04,42.76401
2021-03-05,40.80834
2021-03-06,7.30117
2021-03-07,5.08474
2021-03-08,44.45893
2021-03-09,49.41329
2021-03-10,46.4146
2021-03-11,41.32985
2021-03-12,46.15384
2021-03-13,6.91003
2021-03-14,3.12907
2021-03-15,42.11212
2021-03-16,41.32985
2021-03-17,40.67796
2021-03-18,40.80834
2021-03-19,39.89569
2021-03-20,4.17209
2021-03-21,4.56323
2021-03-22,35.72359
2021-03-23,38.85267
2021-03-24,37.94002
2021-03-25,38.85267
2021-03-26,36.63624
2021-03-27,8.47457
2021-03-28,6.5189
2021-03-29,42.2425
2021-03-30,37.80964
2021-03-31,37.67926
2021-04-01,42.37288
2021-04-02,34.28943
2021-04-03,8.99608
2021-04-04,4.17209
2021-04-05,39.89569
2021-04-06,39.63494
2021-04-07,39.37418
2021-04-08,41.85136
2021-04-09,41.19947
2021-04-10,5.86701
2021-04-11,4.82398
2021-04-12,42.2425
2021-04-13,34.41981
2021-04-14,44.45893
2021-04-15,35.20208
2021-04-16,40.4172
2021-04-17,9.77835
2021-04-18,6.5189
2021-04-19,36.24511
2021-04-20,42.89439
2021-04-21,47.588
2021-04-22,44.19817
2021-04-23,39.2438
2021-04-24,5.86701
2021-04-25,4.30247
2021-04-26,37.28813
2021-04-27,46.67535
2021-04-28,35.59322
2021-04-29,40.80834
2021-04-30,37.67926
2021-05-01,7.82268
2021-05-02,6.38852
2021-05-03,38.59191
2021-05-04,43.54628
2021-05-05,7.56192
2021-05-06,36.50586
2021-05-07,31.81225
2021-05-08,5.21512
2021-05-09,4.56323
2021-05-10,40.54758
2021-05-11,41.85136
2021-05-12,45.37157
2021-05-13,44.32855
2021-05-14,35.20208
2021-05-15,8.86571
2021-05-16,5.3455
2021-05-17,38.0704
2021-05-18,37.67926
2021-05-19,5.47588
2021-05-20,34.15906
2021-05-21,35.98435
2021-05-22,6.38852
2021-05-23,4.04172
2021-05-24,38.0704
2021-05-25,35.98435
2021-05-26,31.42112
2021-05-27,38.20078
2021-05-28,34.41981
2021-05-29,5.47588
2021-05-30,4.69361
2021-05-31,33.76792
2021-06-01,34.02868
2021-06-02,37.94002
2021-06-03,43.02477
2021-06-04,40.28683
2021-06-05,9.25684
2021-06-06,5.86701
2021-06-07,38.72229
2021-06-08,47.19687
2021-06-09,37.02737
2021-06-10,36.897
2021-06-11,39.2438
2021-06-12,8.60495
2021-06-13,7.43155
2021-06-14,39.89569
2021-06-15,41.0691
2021-06-16,38.20078
2021-06-17,43.28552
2021-06-18,39.76531
2021-06-19,8.73533
2021-06-20,3.25945
2021-06-21,44.85006
2021-06-22,40.93872
2021-06-23,46.80573
2021-06-24,41.72099
2021-06-25,37.80964
2021-06-26,7.17079
2021-06-27,3.91134
2021-06-28,37.28813
2021-06-29,33.76792
2021-06-30,35.72359
2021-07-01,31.42112
2021-07-02,36.24511
2021-07-03,7.17079
2021-07-04,3.38983
2021-07-05,39.11342
2021-07-06,30.37809
2021-07-07,37.67926
2021-07-08,34.02868
2021-07-09,39.2438
2021-07-10,4.69361
2021-07-11,2.47718
2021-07-12,32.59452
2021-07-13,34.68057
2021-07-14,32.98565
2021-07-15,42.89439
2021-07-16,52.9335
2021-07-17,5.73663
2021-07-18,3.78096
2021-07-19,46.93611
2021-07-20,41.85136
2021-07-21,39.89569
2021-07-22,39.50456
2021-07-23,39.50456
2021-07-24,4.17209
2021-07-25,4.69361
2021-07-26,36.897
2021-07-27,40.67796
2021-07-28,37.94002
2021-07-29,39.76531
2021-07-30,31.94263
2021-07-31,3.38983
2021-08-01,2.3468
2021-08-02,33.11603
2021-08-03,37.54889
2021-08-04,37.41851
2021-08-05,36.76662
2021-08-06,39.2438
2021-08-07,4.82398
2021-08-08,4.04172
2021-08-09,44.71968
2021-08-10,40.67796
2021-08-11,49.80443
2021-08-12,42.76401
2021-08-13,47.19687
2021-08-14,6.91003
2021-08-15,4.69361
2021-08-16,3.78096
2021-08-17,39.37418
2021-08-18,43.4159
2021-08-19,48.50065
2021-08-20,43.15514
2021-08-21,5.3455
2021-08-22,4.17209
2021-08-23,35.33246
2021-08-24,44.98044
2021-08-25,48.7614
2021-08-26,45.89308
2021-08-27,46.67535
2021-08-28,5.73663
2021-08-29,2.73794
2021-08-30,41.85136
2021-08-31,45.76271
2021-09-01,47.32724
2021-09-02,48.63102
2021-09-03,45.76271
2021-09-04,5.73663
2021-09-05,3.5202
2021-09-06,53.58539
2021-09-07,49.80443
2021-09-08,56.97522
2021-09-09,57.36636
2021-09-10,41.32985
2021-09-11,7.56192
2021-09-12,7.17079
2021-09-13,53.06388
2021-09-14,55.67144
2021-09-15,53.97653
2021-09-16,57.88787
2021-09-17,54.10691
2021-09-18,5.86701
2021-09-19,4.04172
2021-09-20,1.82529
2021-09-21,2.73794
2021-09-22,3.25945
2021-09-23,54.36766
2021-09-24,47.97913
2021-09-25,8.08344
2021-09-26,4.95436
2021-09-27,57.49674
2021-09-28,53.71577
2021-09-29,59.45241
2021-09-30,44.85006
2021-10-01,61.79921
2021-10-02,5.86701
2021-10-03,6.38852
2021-10-04,6.77966
2021-10-05,64.2764
2021-10-06,67.53585
2021-10-07,56.84485
2021-10-08,58.40938
2021-10-09,7.04041
2021-10-10,3.91134
2021-10-11,6.38852
2021-10-12,63.36375
2021-10-13,53.71577
2021-10-14,59.97392
2021-10-15,55.14993
2021-10-16,6.77966
2021-10-17,6.91003
2021-10-18,62.05997
2021-10-19,61.79921
2021-10-20,59.58279
2021-10-21,61.01694
2021-10-22,53.32464
2021-10-23,6.91003
2021-10-24,4.43285
2021-10-25,50.97783
2021-10-26,55.28031
2021-10-27,54.62842
2021-10-28,55.54106
2021-10-29,52.9335
2021-10-30,7.17079
2021-10-31,5.60625
2021-11-01,52.41199
2021-11-02,55.9322
2021-11-03,58.93089
2021-11-04,62.84224
2021-11-05,51.89048
2021-11-06,4.95436
2021-11-07,5.3455
2021-11-08,55.80182
2021-11-09,59.71316
2021-11-10,53.19426
2021-11-11,60.49543
2021-11-12,59.97392
2021-11-13,7.04041
2021-11-14,7.17079
2021-11-15,59.97392
2021-11-16,57.36636
2021-11-17,65.4498
2021-11-18,58.80052
2021-11-19,57.36636
2021-11-20,9.90873
2021-11-21,7.95306
2021-11-22,63.23337
2021-11-23,56.19295
2021-11-24,59.32203
2021-11-25,56.32333
2021-11-26,62.71186
2021-11-27,7.56192
2021-11-28,4.82398
2021-11-29,57.49674
2021-11-30,56.58409
2021-12-01,56.71447
2021-12-02,59.45241
2021-12-03,46.67535
2021-12-04,5.86701
2021-12-05,5.3455
2021-12-06,54.10691
2021-12-07,55.80182
2021-12-08,57.1056
2021-12-09,60.1043
2021-12-10,53.19426
2021-12-11,6.64928
2021-12-12,4.95436
2021-12-13,59.97392
2021-12-14,49.15254
2021-12-15,61.2777
2021-12-16,58.279
2021-12-17,54.10691
2021-12-18,5.86701
2021-12-19,5.47588
2021-12-20,55.28031
2021-12-21,58.279
2021-12-22,55.54106
2021-12-23,57.36636
2021-12-24,50.84745
2021-12-25,7.30117
2021-12-26,6.5189
2021-12-27,52.67275
2021-12-28,47.84876
2021-12-29,48.63102
2021-12-30,50.32594
2021-12-31,11.47327
2022-01-01,2.3468
2022-01-02,5.08474
2022-01-03,51.7601
2022-01-04,59.58279
2022-01-05,57.23598
2022-01-06,61.53846
2022-01-07,48.37027
2022-01-08,6.77966
2022-01-09,7.17079
2022-01-10,55.54106
2022-01-11,50.84745
2022-01-12,60.75619
2022-01-13,60.36505
2022-01-14,55.80182
2022-01-15,5.86701
2022-01-16,5.86701
2022-01-17,55.41069
2022-01-18,59.45241
2022-01-19,51.62972
2022-01-20,52.67275
2022-01-21,47.45762
2022-01-22,6.38852
2022-01-23,5.08474
2022-01-24,69.49152
2022-01-25,66.36245
2022-01-26,66.36245
2022-01-27,73.92438
2022-01-28,56.06258
2022-01-29,8.60495
2022-01-30,5.21512
2022-01-31,4.43285
2022-02-01,4.04172
2022-02-02,5.3455
2022-02-03,58.14863
2022-02-04,63.75488
2022-02-05,5.21512
2022-02-06,6.12777
2022-02-07,69.10039
2022-02-08,62.58148
2022-02-09,62.97262
2022-02-10,57.75749
2022-02-11,64.66753
2022-02-12,7.95306
2022-02-13,6.38852
2022-02-14,71.9687
2022-02-15,68.57887
2022-02-16,67.92698
2022-02-17,67.92698
2022-02-18,63.62451
2022-02-19,7.56192
2022-02-20,4.56323
2022-02-21,71.05606
2022-02-22,70.53455
2022-02-23,80.44328
2022-02-24,83.18122
2022-02-25,84.22425
2022-02-26,7.43155
2022-02-27,3.91134
2022-02-28,68.31812
2022-03-01,12.25554
2022-03-02,64.14602
2022-03-03,68.05736
2022-03-04,62.84224
2022-03-05,9.12646
2022-03-06,6.64928
2022-03-07,63.88526
2022-03-08,61.14732
2022-03-09,9.90873
2022-03-10,56.58409
2022-03-11,65.97131
2022-03-12,10.03911
2022-03-13,9.25684
2022-03-14,77.57496
2022-03-15,73.794
2022-03-16,67.53585
2022-03-17,71.70795
2022-03-18,69.88265
2022-03-19,9.64797
2022-03-20,4.04172
2022-03-21,68.83963
2022-03-22,71.05606
2022-03-23,79.66101
2022-03-24,79.26988
2022-03-25,82.52933
2022-03-26,11.08213
2022-03-27,9.12646
2022-03-28,87.87483
2022-03-29,82.79009
2022-03-30,85.39765
2022-03-31,84.22425
2022-04-01,72.22946
2022-04-02,6.77966
2022-04-03,6.91003
2022-04-04,78.87874
2022-04-05,73.01173
2022-04-06,83.18122
2022-04-07,76.79269
2022-04-08,77.9661
2022-04-09,8.21382
2022-04-10,5.3455
2022-04-11,79.66101
2022-04-12,82.79009
2022-04-13,77.31421
2022-04-14,74.83702
2022-04-15,73.92438
2022-04-16,8.21382
2022-04-17,7.43155
2022-04-18,80.05215
2022-04-19,79.79139
2022-04-20,86.31029
2022-04-21,94.65449
2022-04-22,84.22425
2022-04-23,8.34419
2022-04-24,5.08474
2022-04-25,87.4837
2022-04-26,85.91916
2022-04-27,99.3481
2022-04-28,100.0
2022-04-29,86.83181
2022-04-30,5.86701
2022-05-01,5.3455
2022-05-02,84.09387
2022-05-03,81.09517
2022-05-04,83.18122
2022-05-05,10.29986
2022-05-06,78.35723
2022-05-07,9.12646
2022-05-08,5.3455
2022-05-09,77.70534
2022-05-10,73.01173
2022-05-11,72.35984
2022-05-12,79.26988
2022-05-13,71.05606
2022-05-14,8.86571
2022-05-15,3.78096
2022-05-16,70.92568
2022-05-17,82.39895
2022-05-18,76.92307
2022-05-19,95.56714
2022-05-20,88.91786
2022-05-21,4.69361
2022-05-22,4.95436
2022-05-23,73.27249
2022-05-24,76.27118
2022-05-25,85.52803
2022-05-26,70.92568
2022-05-27,77.31421
2022-05-28,5.60625
2022-05-29,4.56323
2022-05-30,84.485
2022-05-31,73.92438
2022-06-01,7.56192
2022-06-02,63.23337
2022-06-03,64.01564
2022-06-04,4.82398
2022-06-05,3.65058
2022-06-06,5.47588
2022-06-07,66.88396
2022-06-08,63.49413
2022-06-09,62.71186
2022-06-10,56.45371
2022-06-11,7.04041
2022-06-12,4.30247
2022-06-13,77.57496
2022-06-14,72.22946
2022-06-15,74.83702
2022-06-16,73.92438
2022-06-17,69.6219
2022-06-18,9.25684
2022-06-19,5.60625
2022-06-20,66.6232
2022-06-21,63.23337
2022-06-22,69.10039
2022-06-23,71.70795
2022-06-24,61.40808
2022-06-25,4.56323
2022-06-26,4.43285
2022-06-27,61.66883
2022-06-28,81.35593
2022-06-29,61.40808
2022-06-30,63.88526
2022-07-01,68.05736
2022-07-02,4.17209
2022-07-03,5.21512
2022-07-04,68.31812
2022-07-05,72.35984
2022-07-06,72.88135
2022-07-07,68.05736
2022-07-08,58.01825
2022-07-09,5.21512
2022-07-10,3.38983
2022-07-11,69.10039
2022-07-12,67.79661
2022-07-13,66.49282
2022-07-14,63.62451
2022-07-15,65.58018
2022-07-16,5.73663
2022-07-17,5.3455
2022-07-18,76.40156
2022-07-19,76.01043
2022-07-20,66.75358
2022-07-21,68.4485
2022-07-22,59.97392
2022-07-23,4.04172
2022-07-24,4.82398
2022-07-25,66.10169
2022-07-26,67.01434
2022-07-27,65.58018
2022-07-28,73.53324
2022-07-29,61.53846
2022-07-30,6.25814
2022-07-31,4.43285
2022-08-01,67.66623
2022-08-02,71.31681
2022-08-03,76.79269
2022-08-04,65.18904
2022-08-05,56.45371
2022-08-06,3.12907
2022-08-07,4.69361
2022-08-08,61.53846
2022-08-09,64.79791
2022-08-10,74.18513
2022-08-11,66.36245
2022-08-12,59.32203
2022-08-13,7.17079
2022-08-14,4.17209
2022-08-15,4.56323
2022-08-16,59.06127
2022-08-17,63.36375
2022-08-18,60.23468
2022-08-19,56.58409
2022-08-20,6.12777
2022-08-21,5.73663
2022-08-22,61.14732
2022-08-23,63.75488
2022-08-24,58.80052
2022-08-25,68.57887
2022-08-26,63.10299
2022-08-27,5.60625
2022-08-28,6.91003
2022-08-29,69.75228
2022-08-30,62.97262
2022-08-31,71.70795
2022-09-01,69.88265
2022-09-02,56.19295
2022-09-03,5.21512
2022-09-04,5.3455
2022-09-05,61.2777
2022-09-06,59.32203
2022-09-07,65.31942
2022-09-08,54.62842
2022-09-09,4.95436
2022-09-10,3.91134
2022-09-11,3.12907
2022-09-12,5.08474
2022-09-13,59.97392
2022-09-14,68.05736
2022-09-15,55.54106
2022-09-16,53.19426
2022-09-17,5.3455
2022-09-18,5.3455
2022-09-19,53.06388
2022-09-20,62.19035
2022-09-21,53.32464
2022-09-22,58.14863
2022-09-23,60.88657
2022-09-24,5.21512
2022-09-25,3.38983
2022-09-26,78.22685
2022-09-27,70.01303
2022-09-28,74.31551
2022-09-29,68.70925
2022-09-30,75.74967
2022-10-01,5.99739
2022-10-02,5.73663
2022-10-03,2.21642
2022-10-04,61.53846
2022-10-05,69.6219
2022-10-06,76.92307
2022-10-07,62.71186
2022-10-08,5.21512
2022-10-09,4.82398
2022-10-10,6.25814
2022-10-11,67.27509
2022-10-12,66.10169
2022-10-13,64.92829
2022-10-14,72.88135
2022-10-15,4.82398
2022-10-16,3.25945
2022-10-17,70.53455
2022-10-18,74.57627
2022-10-19,73.53324
2022-10-20,74.44589
2022-10-21,59.84354
2022-10-22,5.08474
2022-10-23,4.30247
2022-10-24,71.31681
2022-10-25,69.10039
2022-10-26,67.40547
2022-10-27,65.4498
2022-10-28,62.05997
2022-10-29,4.17209
2022-10-30,2.73794
2022-10-31,64.40677
2022-11-01,74.57627
2022-11-02,60.88657
2022-11-03,66.23207
2022-11-04,71.05606
2022-11-05,5.99739
2022-11-06,3.25945
2022-11-07,66.10169
2022-11-08,65.58018
2022-11-09,73.92438
2022-11-10,59.71316
2022-11-11,74.31551
2022-11-12,5.73663
2022-11-13,4.30247
2022-11-14,73.27249
2022-11-15,76.01043
2022-11-16,78.35723
2022-11-17,69.6219
2022-11-18,72.35984
2022-11-19,4.43285
2022-11-20,3.5202
2022-11-21,73.40286
2022-11-22,76.01043
2022-11-23,65.97131
2022-11-24,76.01043
2022-11-25,69.88265
2022-11-26,3.38983
2022-11-27,3.12907
2022-11-28,77.57496
2022-11-29,74.57627
2022-11-30,79.66101
2022-12-01,63.49413
2022-12-02,72.88135
2022-12-03,4.56323
2022-12-04,2.60756
2022-12-05,62.05997
2022-12-06,66.10169
2022-12-07,72.49022
2022-12-08,70.40417
2022-12-09,64.40677
2022-12-10,5.47588
2022-12-11,3.78096
2022-12-12,69.6219
2022-12-13,73.794
2022-12-14,78.48761
2022-12-15,73.27249
2022-12-16,66.6232
2022-12-17,4.17209
2022-12-18,5.3455
2022-12-19,68.31812
2022-12-20,70.14341
2022-12-21,73.14211
2022-12-22,72.88135
2022-12-23,67.53585
2022-12-24,3.38983
2022-12-25,2.60756
2022-12-26,67.01434
2022-12-27,69.10039
2022-12-28,77.70534
2022-12-29,63.49413
2022-12-30,11.8644
2022-12-31,2.3468
2023-01-01,3.25945
2023-01-02,67.14471
2023-01-03,65.71056
2023-01-04,72.75097
2023-01-05,75.88005
2023-01-06,69.23076
2023-01-07,6.38852
2023-01-08,4.56323
2023-01-09,73.66362
2023-01-10,79.92177
2023-01-11,67.66623
2023-01-12,75.48891
2023-01-13,69.49152
2023-01-14,4.43285
2023-01-15,3.65058
2023-01-16,76.01043
2023-01-17,74.83702
2023-01-18,62.4511
2023-01-19,68.83963
2023-01-20,53.45501
2023-01-21,6.12777
2023-01-22,4.17209
2023-01-23,3.5202
2023-01-24,6.38852
2023-01-25,75.09778
2023-01-26,76.40156
2023-01-27,76.27118
2023-01-28,6.5189
2023-01-29,4.04172
2023-01-30,65.31942
2023-01-31,70.66492
2023-02-01,79.26988
2023-02-02,73.66362
2023-02-03,75.74967
2023-02-04,5.60625
2023-02-05,2.99869
2023-02-06,71.9687
2023-02-07,69.36114
2023-02-08,78.74837
2023-02-09,73.40286
2023-02-10,81.61668
2023-02-11,9.12646
2023-02-12,6.25814
2023-02-13,68.05736
2023-02-14,74.18513
2023-02-15,69.49152
2023-02-16,76.40156
2023-02-17,66.75358
2023-02-18,5.60625
2023-02-19,3.65058
2023-02-20,69.49152
2023-02-21,85.26727
2023-02-22,79.66101
2023-02-23,74.18513
2023-02-24,72.49022
2023-02-25,6.64928
2023-02-26,6.38852
2023-02-27,73.92438
2023-02-28,71.18644
2023-03-01,8.60495
2023-03-02,67.79661
2023-03-03,80.05215
2023-03-04,8.34419
2023-03-05,4.82398
2023-03-06,84.74576
2023-03-07,83.05084
2023-03-08,81.09517
2023-03-09,95.43676
2023-03-10,78.87874
2023-03-11,4.69361
2023-03-12,5.08474
2023-03-13,83.83311
2023-03-14,86.04954
2023-03-15,75.88005
2023-03-16,75.61929
2023-03-17,65.05867
2023-03-18,6.91003
2023-03-19,3.25945
2023-03-20,78.22685
2023-03-21,80.70404
2023-03-22,74.31551
2023-03-23,75.09778
2023-03-24,66.88396
2023-03-25,6.91003
2023-03-26,5.3455
2023-03-27,73.01173
2023-03-28,77.9661
2023-03-29,78.87874
2023-03-30,86.04954
2023-03-31,79.92177
2023-04-01,6.25814
2023-04-02,5.21512
2023-04-03,82.79009
2023-04-04,85.39765
2023-04-05,81.74706
2023-04-06,80.57366
2023-04-07,67.53585
2023-04-08,7.56192
2023-04-09,2.99869
2023-04-10,73.66362
2023-04-11,77.31421
2023-04-12,82.79009
2023-04-13,79.26988
2023-04-14,74.05475
2023-04-15,6.25814
2023-04-16,4.17209
2023-04-17,81.74706
2023-04-18,74.44589
2023-04-19,81.22555
2023-04-20,80.70404
2023-04-21,83.57235
2023-04-22,8.73533
2023-04-23,6.38852
2023-04-24,80.44328
2023-04-25,81.87744
2023-04-26,76.01043
2023-04-27,73.66362
2023-04-28,70.92568
2023-04-29,7.56192
2023-04-30,4.43285
2023-05-01,8.73533
2023-05-02,69.49152
2023-05-03,72.49022
2023-05-04,64.40677
2023-05-05,6.5189
2023-05-06,6.12777
2023-05-07,4.69361
2023-05-08,77.83572
2023-05-09,78.87874
2023-05-10,66.75358
2023-05-11,67.01434
2023-05-12,63.62451
2023-05-13,6.91003
2023-05-14,5.73663
2023-05-15,70.27379
2023-05-16,68.18774
2023-05-17,63.49413
2023-05-18,67.27509
2023-05-19,69.75228
2023-05-20,6.77966
2023-05-21,5.3455
2023-05-22,67.40547
2023-05-23,70.7953
2023-05-24,67.92698
2023-05-25,64.2764
2023-05-26,57.49674
2023-05-27,4.56323
2023-05-28,2.3468
2023-05-29,4.82398
2023-05-30,62.97262
2023-05-31,70.01303
2023-06-01,67.92698
