date,종합금융회사
2020-09-24,12.80991
2020-09-25,7.43801
2020-09-26,8.67768
2020-09-27,4.13223
2020-09-28,5.78512
2020-09-29,7.85123
2020-09-30,7.02479
2020-10-01,8.26446
2020-10-02,7.85123
2020-10-03,10.33057
2020-10-04,7.43801
2020-10-05,14.4628
2020-10-06,11.98347
2020-10-07,14.87603
2020-10-08,12.39669
2020-10-09,8.67768
2020-10-10,9.0909
2020-10-11,13.22314
2020-10-12,15.28925
2020-10-13,12.39669
2020-10-14,21.4876
2020-10-15,11.15702
2020-10-16,11.57024
2020-10-17,12.39669
2020-10-18,16.52892
2020-10-19,24.38016
2020-10-20,16.94214
2020-10-21,19.00826
2020-10-22,17.35537
2020-10-23,9.91735
2020-10-24,13.63636
2020-10-25,17.35537
2020-10-26,14.87603
2020-10-27,17.35537
2020-10-28,20.66115
2020-10-29,16.94214
2020-10-30,14.4628
2020-10-31,14.87603
2020-11-01,8.67768
2020-11-02,11.15702
2020-11-03,14.87603
2020-11-04,16.94214
2020-11-05,21.07438
2020-11-06,26.03305
2020-11-07,9.0909
2020-11-08,13.63636
2020-11-09,11.98347
2020-11-10,23.55371
2020-11-11,21.90082
2020-11-12,16.94214
2020-11-13,18.18181
2020-11-14,12.80991
2020-11-15,18.18181
2020-11-16,23.55371
2020-11-17,24.79338
2020-11-18,23.14049
2020-11-19,19.00826
2020-11-20,17.76859
2020-11-21,18.59504
2020-11-22,27.68595
2020-11-23,28.92561
2020-11-24,25.20661
2020-11-25,13.63636
2020-11-26,18.18181
2020-11-27,13.22314
2020-11-28,7.02479
2020-11-29,6.19834
2020-11-30,12.39669
2020-12-01,10.33057
2020-12-02,15.28925
2020-12-03,15.28925
2020-12-04,9.50413
2020-12-05,12.39669
2020-12-06,9.91735
2020-12-07,14.04958
2020-12-08,14.87603
2020-12-09,14.87603
2020-12-10,11.98347
2020-12-11,22.72727
2020-12-12,9.50413
2020-12-13,14.04958
2020-12-14,14.4628
2020-12-15,20.66115
2020-12-16,19.42148
2020-12-17,16.52892
2020-12-18,11.57024
2020-12-19,14.4628
2020-12-20,9.50413
2020-12-21,10.7438
2020-12-22,16.94214
2020-12-23,8.67768
2020-12-24,8.26446
2020-12-25,6.61157
2020-12-26,9.0909
2020-12-27,9.91735
2020-12-28,9.50413
2020-12-29,16.94214
2020-12-30,14.04958
2020-12-31,10.33057
2021-01-01,6.19834
2021-01-02,10.7438
2021-01-03,14.87603
2021-01-04,13.63636
2021-01-05,16.52892
2021-01-06,17.35537
2021-01-07,15.28925
2021-01-08,16.94214
2021-01-09,7.02479
2021-01-10,7.02479
2021-01-11,12.39669
2021-01-12,13.22314
2021-01-13,17.35537
2021-01-14,14.87603
2021-01-15,15.70247
2021-01-16,10.33057
2021-01-17,13.22314
2021-01-18,13.63636
2021-01-19,14.4628
2021-01-20,16.94214
2021-01-21,15.28925
2021-01-22,13.22314
2021-01-23,8.26446
2021-01-24,33.05785
2021-01-25,18.18181
2021-01-26,19.00826
2021-01-27,16.52892
2021-01-28,16.1157
2021-01-29,12.39669
2021-01-30,10.33057
2021-01-31,7.85123
2021-02-01,11.15702
2021-02-02,13.22314
2021-02-03,19.42148
2021-02-04,19.00826
2021-02-05,13.63636
2021-02-06,5.3719
2021-02-07,5.78512
2021-02-08,7.43801
2021-02-09,6.61157
2021-02-10,9.0909
2021-02-11,2.47933
2021-02-12,7.02479
2021-02-13,9.50413
2021-02-14,8.67768
2021-02-15,10.33057
2021-02-16,14.87603
2021-02-17,16.94214
2021-02-18,15.28925
2021-02-19,19.00826
2021-02-20,10.33057
2021-02-21,7.02479
2021-02-22,9.91735
2021-02-23,6.61157
2021-02-24,4.95867
2021-02-25,8.26446
2021-02-26,5.3719
2021-02-27,5.78512
2021-02-28,9.50413
2021-03-01,21.4876
2021-03-02,21.90082
2021-03-03,17.35537
2021-03-04,23.96694
2021-03-05,13.63636
2021-03-06,20.24793
2021-03-07,27.27272
2021-03-08,16.94214
2021-03-09,24.38016
2021-03-10,23.96694
2021-03-11,26.44628
2021-03-12,17.76859
2021-03-13,16.1157
2021-03-14,20.66115
2021-03-15,18.18181
2021-03-16,15.28925
2021-03-17,19.00826
2021-03-18,19.83471
2021-03-19,12.80991
2021-03-20,9.91735
2021-03-21,16.1157
2021-03-22,19.42148
2021-03-23,16.1157
2021-03-24,16.1157
2021-03-25,14.87603
2021-03-26,13.22314
2021-03-27,10.7438
2021-03-28,11.15702
2021-03-29,11.15702
2021-03-30,9.50413
2021-03-31,9.0909
2021-04-01,9.0909
2021-04-02,11.57024
2021-04-03,5.78512
2021-04-04,10.33057
2021-04-05,9.50413
2021-04-06,13.22314
2021-04-07,19.83471
2021-04-08,18.59504
2021-04-09,25.61983
2021-04-10,4.95867
2021-04-11,9.50413
2021-04-12,10.33057
2021-04-13,15.28925
2021-04-14,14.04958
2021-04-15,19.00826
2021-04-16,9.91735
2021-04-17,8.26446
2021-04-18,8.67768
2021-04-19,10.7438
2021-04-20,12.80991
2021-04-21,14.4628
2021-04-22,16.94214
2021-04-23,12.80991
2021-04-24,8.26446
2021-04-25,11.57024
2021-04-26,22.31404
2021-04-27,17.35537
2021-04-28,14.4628
2021-04-29,15.70247
2021-04-30,9.50413
2021-05-01,9.0909
2021-05-02,5.3719
2021-05-03,10.33057
2021-05-04,11.57024
2021-05-05,11.57024
2021-05-06,11.15702
2021-05-07,8.67768
2021-05-08,7.85123
2021-05-09,9.50413
2021-05-10,11.98347
2021-05-11,12.39669
2021-05-12,11.15702
2021-05-13,7.43801
2021-05-14,4.54545
2021-05-15,7.43801
2021-05-16,8.67768
2021-05-17,7.43801
2021-05-18,8.26446
2021-05-19,9.91735
2021-05-20,10.33057
2021-05-21,14.87603
2021-05-22,8.26446
2021-05-23,7.85123
2021-05-24,9.50413
2021-05-25,16.1157
2021-05-26,10.33057
2021-05-27,12.80991
2021-05-28,9.0909
2021-05-29,6.19834
2021-05-30,4.54545
2021-05-31,9.91735
2021-06-01,8.26446
2021-06-02,13.22314
2021-06-03,11.57024
2021-06-04,13.63636
2021-06-05,7.85123
2021-06-06,8.26446
2021-06-07,13.22314
2021-06-08,15.70247
2021-06-09,9.0909
2021-06-10,11.57024
2021-06-11,12.39669
2021-06-12,3.719
2021-06-13,5.3719
2021-06-14,14.4628
2021-06-15,10.7438
2021-06-16,11.15702
2021-06-17,12.39669
2021-06-18,7.85123
2021-06-19,6.19834
2021-06-20,3.719
2021-06-21,10.33057
2021-06-22,25.61983
2021-06-23,19.42148
2021-06-24,11.98347
2021-06-25,8.26446
2021-06-26,5.78512
2021-06-27,3.30578
2021-06-28,10.7438
2021-06-29,9.0909
2021-06-30,8.26446
2021-07-01,6.61157
2021-07-02,7.85123
2021-07-03,3.30578
2021-07-04,8.26446
2021-07-05,12.39669
2021-07-06,12.80991
2021-07-07,6.19834
2021-07-08,10.33057
2021-07-09,9.0909
2021-07-10,3.30578
2021-07-11,4.54545
2021-07-12,9.50413
2021-07-13,14.87603
2021-07-14,8.26446
2021-07-15,9.0909
2021-07-16,11.57024
2021-07-17,6.61157
2021-07-18,11.57024
2021-07-19,15.70247
2021-07-20,10.7438
2021-07-21,8.67768
2021-07-22,9.50413
2021-07-23,10.33057
2021-07-24,8.26446
2021-07-25,7.85123
2021-07-26,11.98347
2021-07-27,14.87603
2021-07-28,4.13223
2021-07-29,6.61157
2021-07-30,3.30578
2021-07-31,7.85123
2021-08-01,4.13223
2021-08-02,7.43801
2021-08-03,13.22314
2021-08-04,7.02479
2021-08-05,5.3719
2021-08-06,9.50413
2021-08-07,4.95867
2021-08-08,6.61157
2021-08-09,9.50413
2021-08-10,7.43801
2021-08-11,11.15702
2021-08-12,10.7438
2021-08-13,9.50413
2021-08-14,7.02479
2021-08-15,4.54545
2021-08-16,6.19834
2021-08-17,11.57024
2021-08-18,11.57024
2021-08-19,13.22314
2021-08-20,6.19834
2021-08-21,11.15702
2021-08-22,13.22314
2021-08-23,16.1157
2021-08-24,16.94214
2021-08-25,13.63636
2021-08-26,7.85123
2021-08-27,5.78512
2021-08-28,14.4628
2021-08-29,6.61157
2021-08-30,9.91735
2021-08-31,11.15702
2021-09-01,10.33057
2021-09-02,8.67768
2021-09-03,14.04958
2021-09-04,5.78512
2021-09-05,10.7438
2021-09-06,14.4628
2021-09-07,14.4628
2021-09-08,16.1157
2021-09-09,14.87603
2021-09-10,11.57024
2021-09-11,6.61157
2021-09-12,7.02479
2021-09-13,11.15702
2021-09-14,15.28925
2021-09-15,8.26446
2021-09-16,12.80991
2021-09-17,4.13223
2021-09-18,3.719
2021-09-19,4.13223
2021-09-20,2.47933
2021-09-21,5.3719
2021-09-22,8.67768
2021-09-23,8.67768
2021-09-24,8.67768
2021-09-25,12.80991
2021-09-26,7.43801
2021-09-27,8.67768
2021-09-28,13.63636
2021-09-29,6.19834
2021-09-30,5.78512
2021-10-01,10.33057
2021-10-02,6.19834
2021-10-03,8.67768
2021-10-04,9.91735
2021-10-05,11.98347
2021-10-06,9.91735
2021-10-07,11.15702
2021-10-08,6.61157
2021-10-09,9.50413
2021-10-10,9.50413
2021-10-11,4.95867
2021-10-12,11.98347
2021-10-13,10.33057
2021-10-14,12.80991
2021-10-15,4.54545
2021-10-16,9.0909
2021-10-17,12.80991
2021-10-18,14.04958
2021-10-19,14.04958
2021-10-20,8.26446
2021-10-21,5.3719
2021-10-22,9.0909
2021-10-23,7.02479
2021-10-24,14.04958
2021-10-25,16.52892
2021-10-26,15.70247
2021-10-27,8.26446
2021-10-28,9.50413
2021-10-29,5.78512
2021-10-31,8.67768
2021-11-01,9.91735
2021-11-02,7.43801
2021-11-03,7.85123
2021-11-04,8.26446
2021-11-05,3.30578
2021-11-06,2.06611
2021-11-07,3.719
2021-11-08,7.02479
2021-11-09,8.67768
2021-11-10,7.02479
2021-11-11,7.85123
2021-11-12,4.13223
2021-11-13,5.3719
2021-11-14,2.06611
2021-11-15,11.57024
2021-11-16,12.80991
2021-11-17,13.63636
2021-11-18,10.7438
2021-11-19,4.95867
2021-11-20,4.54545
2021-11-21,6.61157
2021-11-22,5.78512
2021-11-23,4.95867
2021-11-24,4.95867
2021-11-25,7.43801
2021-11-26,6.61157
2021-11-27,4.95867
2021-11-28,4.95867
2021-11-29,6.19834
2021-11-30,4.95867
2021-12-02,6.19834
2021-12-04,2.47933
2021-12-05,2.06611
2021-12-06,6.61157
2021-12-07,4.54545
2021-12-08,9.0909
2021-12-09,7.02479
2021-12-10,8.67768
2021-12-11,2.47933
2021-12-13,4.95867
2021-12-14,3.30578
2021-12-15,3.719
2021-12-16,7.85123
2021-12-17,6.19834
2021-12-19,3.719
2021-12-20,2.47933
2021-12-21,5.78512
2021-12-23,6.61157
2021-12-24,7.02479
2021-12-25,4.54545
2021-12-27,4.95867
2021-12-28,8.67768
2021-12-29,2.47933
2021-12-30,5.78512
2022-01-01,3.30578
2022-01-02,2.06611
2022-01-03,7.43801
2022-01-04,7.85123
2022-01-05,3.719
2022-01-06,9.50413
2022-01-07,6.19834
2022-01-08,2.47933
2022-01-09,2.06611
2022-01-10,8.67768
2022-01-11,7.02479
2022-01-12,5.3719
2022-01-13,7.43801
2022-01-14,4.54545
2022-01-15,4.54545
2022-01-16,8.67768
2022-01-17,7.43801
2022-01-18,7.02479
2022-01-19,5.3719
2022-01-20,9.91735
2022-01-21,8.26446
2022-01-22,2.89256
2022-01-23,3.719
2022-01-24,6.61157
2022-01-25,7.02479
2022-01-26,4.54545
2022-01-27,8.26446
2022-01-28,5.3719
2022-01-29,2.89256
2022-01-30,4.95867
2022-01-31,7.85123
2022-02-01,4.95867
2022-02-02,6.19834
2022-02-03,8.67768
2022-02-04,7.85123
2022-02-05,5.78512
2022-02-06,4.54545
2022-02-07,7.43801
2022-02-08,8.26446
2022-02-09,2.47933
2022-02-10,9.0909
2022-02-11,6.19834
2022-02-12,7.02479
2022-02-13,3.30578
2022-02-14,3.30578
2022-02-15,8.26446
2022-02-16,9.0909
2022-02-17,10.7438
2022-02-18,6.19834
2022-02-19,2.06611
2022-02-20,2.47933
2022-02-21,5.78512
2022-02-22,5.3719
2022-02-23,8.26446
2022-02-24,5.3719
2022-02-25,4.13223
2022-02-27,2.89256
2022-02-28,2.06611
2022-03-02,7.43801
2022-03-03,7.85123
2022-03-04,4.95867
2022-03-06,5.78512
2022-03-07,9.0909
2022-03-08,8.67768
2022-03-09,5.78512
2022-03-10,3.30578
2022-03-11,5.3719
2022-03-12,3.30578
2022-03-13,7.02479
2022-03-14,3.30578
2022-03-15,7.02479
2022-03-16,3.30578
2022-03-17,6.61157
2022-03-18,9.91735
2022-03-19,2.06611
2022-03-20,3.30578
2022-03-21,7.43801
2022-03-22,7.43801
2022-03-23,8.26446
2022-03-24,8.67768
2022-03-25,7.43801
2022-03-26,2.47933
2022-03-27,4.54545
2022-03-28,10.33057
2022-03-29,9.50413
2022-03-30,7.43801
2022-03-31,7.02479
2022-04-01,5.3719
2022-04-02,4.13223
2022-04-03,2.89256
2022-04-04,3.30578
2022-04-05,7.43801
2022-04-06,2.89256
2022-04-07,5.3719
2022-04-08,8.67768
2022-04-09,5.78512
2022-04-10,5.78512
2022-04-11,11.15702
2022-04-12,8.26446
2022-04-13,9.50413
2022-04-14,5.3719
2022-04-15,7.43801
2022-04-16,2.47933
2022-04-17,4.95867
2022-04-18,9.0909
2022-04-19,9.50413
2022-04-20,11.15702
2022-04-21,11.15702
2022-04-22,7.43801
2022-04-24,4.54545
2022-04-25,6.19834
2022-04-26,7.02479
2022-04-27,7.85123
2022-04-28,5.78512
2022-05-01,2.06611
2022-05-02,2.06611
2022-05-03,7.85123
2022-05-06,2.89256
2022-05-07,4.54545
2022-05-08,3.30578
2022-05-09,7.43801
2022-05-10,5.78512
2022-05-11,4.13223
2022-05-12,10.7438
2022-05-13,8.26446
2022-05-14,2.06611
2022-05-15,2.06611
2022-05-16,7.43801
2022-05-17,6.19834
2022-05-18,8.67768
2022-05-19,4.95867
2022-05-21,2.89256
2022-05-22,3.719
2022-05-23,4.13223
2022-05-24,2.89256
2022-05-25,7.43801
2022-05-26,8.26446
2022-05-27,5.3719
2022-05-29,3.719
2022-05-30,6.19834
2022-05-31,5.78512
2022-06-01,2.06611
2022-06-02,2.47933
2022-06-03,4.95867
2022-06-05,2.89256
2022-06-06,4.95867
2022-06-07,5.3719
2022-06-08,5.78512
2022-06-09,4.54545
2022-06-11,3.30578
2022-06-12,4.95867
2022-06-13,3.30578
2022-06-14,8.67768
2022-06-15,6.19834
2022-06-16,8.26446
2022-06-17,3.719
2022-06-19,2.06611
2022-06-20,2.06611
2022-06-21,2.89256
2022-06-22,4.54545
2022-06-23,6.61157
2022-06-24,5.78512
2022-06-25,2.47933
2022-06-26,2.89256
2022-06-27,3.30578
2022-06-28,7.43801
2022-06-29,4.95867
2022-06-30,2.47933
2022-07-04,2.89256
2022-07-05,6.19834
2022-07-06,6.19834
2022-07-07,2.47933
2022-07-08,2.89256
2022-07-09,2.06611
2022-07-10,2.47933
2022-07-11,6.19834
2022-07-12,2.89256
2022-07-13,6.19834
2022-07-14,5.78512
2022-07-15,6.61157
2022-07-16,2.47933
2022-07-18,4.54545
2022-07-19,2.89256
2022-07-20,4.95867
2022-07-21,2.47933
2022-07-22,4.54545
2022-07-23,2.06611
2022-07-24,3.30578
2022-07-25,7.43801
2022-07-26,4.13223
2022-07-27,7.85123
2022-07-28,3.719
2022-07-29,5.3719
2022-07-30,5.3719
2022-07-31,4.54545
2022-08-01,3.30578
2022-08-02,2.06611
2022-08-03,8.26446
2022-08-04,2.47933
2022-08-05,2.06611
2022-08-06,2.06611
2022-08-07,2.47933
2022-08-08,5.78512
2022-08-09,4.54545
2022-08-10,7.43801
2022-08-11,5.3719
2022-08-12,4.95867
2022-08-13,2.47933
2022-08-15,2.47933
2022-08-16,4.95867
2022-08-17,7.43801
2022-08-18,2.47933
2022-08-19,4.54545
2022-08-21,2.47933
2022-08-22,4.95867
2022-08-23,6.19834
2022-08-24,7.02479
2022-08-25,6.19834
2022-08-26,2.47933
2022-08-28,2.89256
2022-08-29,7.02479
2022-08-30,6.19834
2022-08-31,6.61157
2022-09-01,6.19834
2022-09-02,7.43801
2022-09-05,2.06611
2022-09-06,5.78512
2022-09-07,7.02479
2022-09-08,8.26446
2022-09-09,2.89256
2022-09-11,2.06611
2022-09-12,2.89256
2022-09-13,6.19834
2022-09-14,4.13223
2022-09-15,7.43801
2022-09-16,4.54545
2022-09-19,2.89256
2022-09-20,8.26446
2022-09-21,7.43801
2022-09-22,6.61157
2022-09-23,6.61157
2022-09-26,7.02479
2022-09-27,3.719
2022-09-28,7.85123
2022-09-29,7.85123
2022-09-30,5.78512
2022-10-01,3.30578
2022-10-02,4.13223
2022-10-03,4.95867
2022-10-04,9.0909
2022-10-05,6.61157
2022-10-06,7.43801
2022-10-07,4.95867
2022-10-08,2.89256
2022-10-09,3.30578
2022-10-10,2.47933
2022-10-11,7.43801
2022-10-12,5.78512
2022-10-13,9.91735
2022-10-14,5.3719
2022-10-15,4.13223
2022-10-16,9.50413
2022-10-17,9.91735
2022-10-18,12.39669
2022-10-19,12.39669
2022-10-20,11.15702
2022-10-21,11.98347
2022-10-22,7.43801
2022-10-23,11.57024
2022-10-24,11.57024
2022-10-25,16.1157
2022-10-26,11.98347
2022-10-27,7.85123
2022-10-28,7.85123
2022-10-29,4.54545
2022-10-30,2.89256
2022-10-31,9.91735
2022-11-01,13.63636
2022-11-02,7.02479
2022-11-03,7.02479
2022-11-04,9.0909
2022-11-05,4.95867
2022-11-06,2.47933
2022-11-07,7.02479
2022-11-08,14.4628
2022-11-09,9.0909
2022-11-10,10.33057
2022-11-11,7.02479
2022-11-13,2.06611
2022-11-14,5.78512
2022-11-15,8.67768
2022-11-16,12.80991
2022-11-17,8.26446
2022-11-18,9.91735
2022-11-19,3.719
2022-11-20,5.3719
2022-11-21,7.02479
2022-11-22,15.70247
2022-11-23,10.7438
2022-11-24,14.87603
2022-11-25,13.63636
2022-11-26,6.19834
2022-11-27,2.06611
2022-11-28,16.1157
2022-11-29,15.28925
2022-11-30,23.14049
2022-12-01,16.1157
2022-12-02,7.43801
2022-12-03,2.47933
2022-12-04,2.89256
2022-12-05,7.85123
2022-12-06,7.02479
2022-12-07,7.85123
2022-12-08,13.63636
2022-12-09,12.39669
2022-12-10,5.78512
2022-12-11,5.3719
2022-12-12,13.22314
2022-12-13,8.67768
2022-12-14,9.0909
2022-12-15,9.0909
2022-12-16,2.06611
2022-12-18,5.78512
2022-12-19,7.85123
2022-12-20,7.43801
2022-12-21,4.95867
2022-12-22,5.78512
2022-12-23,5.3719
2022-12-24,2.89256
2022-12-25,2.47933
2022-12-26,6.19834
2022-12-28,8.26446
2022-12-29,6.61157
2022-12-30,2.47933
2023-01-01,3.719
2023-01-02,7.85123
2023-01-03,6.61157
2023-01-04,9.50413
2023-01-05,9.50413
2023-01-06,4.54545
2023-01-07,2.89256
2023-01-09,9.50413
2023-01-10,4.13223
2023-01-11,2.89256
2023-01-12,4.54545
2023-01-13,9.50413
2023-01-14,4.13223
2023-01-15,2.47933
2023-01-16,8.26446
2023-01-17,11.15702
2023-01-18,8.67768
2023-01-19,6.61157
2023-01-20,2.47933
2023-01-21,2.06611
2023-01-23,2.06611
2023-01-24,6.61157
2023-01-25,6.19834
2023-01-26,6.61157
2023-01-27,5.3719
2023-01-28,3.30578
2023-01-29,3.719
2023-01-30,8.26446
2023-01-31,7.85123
2023-02-01,6.61157
2023-02-02,3.30578
2023-02-03,5.3719
2023-02-04,3.719
2023-02-05,2.06611
2023-02-06,8.67768
2023-02-07,4.54545
2023-02-08,4.54545
2023-02-09,7.02479
2023-02-10,11.15702
2023-02-11,2.47933
2023-02-13,4.54545
2023-02-14,9.50413
2023-02-15,2.47933
2023-02-16,9.91735
2023-02-17,4.95867
2023-02-18,2.89256
2023-02-20,6.61157
2023-02-21,9.50413
2023-02-22,6.19834
2023-02-23,5.78512
2023-02-24,11.57024
2023-02-25,5.3719
2023-02-26,3.30578
2023-02-27,7.85123
2023-02-28,9.50413
2023-03-01,2.47933
2023-03-02,7.43801
2023-03-03,8.26446
2023-03-05,4.54545
2023-03-06,9.91735
2023-03-07,9.50413
2023-03-08,8.67768
2023-03-09,11.57024
2023-03-10,8.26446
2023-03-11,2.06611
2023-03-12,4.54545
2023-03-13,9.0909
2023-03-14,10.33057
2023-03-15,8.26446
2023-03-16,8.26446
2023-03-17,2.89256
2023-03-18,4.95867
2023-03-19,3.30578
2023-03-20,9.50413
2023-03-21,8.26446
2023-03-22,8.67768
2023-03-23,14.04958
2023-03-24,11.98347
2023-03-25,2.47933
2023-03-26,5.3719
2023-03-27,14.87603
2023-03-28,11.57024
2023-03-29,12.80991
2023-03-30,12.80991
2023-03-31,10.7438
2023-04-01,7.02479
2023-04-02,3.719
2023-04-03,4.54545
2023-04-04,11.98347
2023-04-05,12.80991
2023-04-06,8.26446
2023-04-07,4.13223
2023-04-08,5.78512
2023-04-09,2.47933
2023-04-10,11.57024
2023-04-11,6.19834
2023-04-12,12.39669
2023-04-13,9.0909
2023-04-14,9.0909
2023-04-15,4.95867
2023-04-16,4.95867
2023-04-17,7.85123
2023-04-18,4.95867
2023-04-19,8.67768
2023-04-20,9.0909
2023-04-21,5.78512
2023-04-22,3.719
2023-04-23,7.02479
2023-04-24,6.61157
2023-04-25,11.57024
2023-04-26,6.61157
2023-04-27,5.78512
2023-04-28,5.78512
2023-04-30,3.719
2023-05-01,4.54545
2023-05-02,5.3719
2023-05-03,10.33057
2023-05-04,6.19834
2023-05-05,3.30578
2023-05-06,4.13223
2023-05-07,4.54545
2023-05-08,5.78512
2023-05-09,4.13223
2023-05-10,8.67768
2023-05-11,7.85123
2023-05-12,9.0909
2023-05-14,7.43801
2023-05-15,6.19834
2023-05-16,11.98347
2023-05-17,8.67768
2023-05-18,7.85123
2023-05-19,7.02479
2023-05-20,2.47933
2023-05-21,3.719
2023-05-22,8.67768
2023-05-23,3.30578
2023-05-24,7.43801
2023-05-25,8.26446
2023-05-26,2.06611
2023-05-27,2.06611
2023-05-28,3.30578
2023-05-29,2.47933
2023-05-30,7.43801
2023-05-31,6.61157
2023-06-01,10.33057
2023-06-02,4.95867
2023-06-03,2.89256
2023-06-04,7.43801
2023-06-05,3.719
2023-06-06,4.95867
2023-06-07,5.3719
2023-06-08,7.85123
2023-06-09,7.02479
2023-06-10,2.47933
2023-06-11,2.89256
2023-06-12,11.15702
2023-06-13,14.04958
2023-06-14,3.30578
2023-06-15,8.67768
2023-06-16,3.30578
2023-06-17,2.06611
2023-06-18,2.06611
2023-06-19,2.89256
2023-06-20,7.02479
2023-06-21,9.91735
2023-06-22,9.50413
2023-06-24,3.30578
2023-06-25,2.47933
2023-06-26,7.02479
2023-06-27,9.0909
2023-06-28,8.67768
2023-06-29,9.0909
2023-06-30,4.13223
2023-07-03,4.13223
2023-07-04,6.19834
2023-07-05,6.19834
2023-07-06,7.02479
2023-07-07,3.30578
2023-07-08,2.89256
2023-07-09,4.95867
2023-07-10,7.43801
2023-07-11,8.26446
2023-07-12,6.61157
2023-07-13,8.67768
2023-07-14,2.06611
2023-07-15,2.89256
2023-07-16,4.13223
2023-07-17,7.85123
2023-07-18,14.87603
2023-07-19,13.22314
