date,맛집추천
2021-10-15,3.88399
2021-10-16,4.86794
2021-10-17,4.45365
2021-10-18,3.21077
2021-10-19,2.58933
2021-10-20,3.36613
2021-10-21,3.57327
2021-10-22,4.66079
2021-10-23,6.31796
2021-10-24,5.33402
2021-10-25,4.55722
2021-10-26,3.57327
2021-10-27,3.31434
2021-10-28,3.26255
2021-10-29,3.36613
2021-10-30,5.28223
2021-10-31,4.45365
2021-11-01,3.00362
2021-11-02,2.95183
2021-11-03,3.05541
2021-11-04,3.15898
2021-11-05,3.10719
2021-11-06,4.71258
2021-11-07,4.60901
2021-11-08,3.62506
2021-11-09,3.36613
2021-11-10,3.93578
2021-11-11,4.76437
2021-11-12,4.66079
2021-11-13,6.31796
2021-11-14,6.00725
2021-11-15,5.07509
2021-11-16,3.62506
2021-11-17,4.19471
2021-11-18,4.40186
2021-11-19,3.93578
2021-11-20,5.33402
2021-11-21,6.52511
2021-11-22,4.2465
2021-11-23,3.78042
2021-11-24,3.93578
2021-11-25,3.41791
2021-11-26,4.76437
2021-11-27,5.33402
2021-11-28,5.90367
2021-11-29,5.0233
2021-11-30,3.15898
2021-12-01,3.93578
2021-12-02,4.45365
2021-12-03,4.81615
2021-12-04,6.78404
2021-12-05,5.43759
2021-12-06,3.78042
2021-12-07,3.10719
2021-12-08,3.05541
2021-12-09,3.67685
2021-12-10,3.62506
2021-12-11,5.48938
2021-12-12,5.23045
2021-12-13,3.36613
2021-12-14,3.72863
2021-12-15,3.41791
2021-12-16,4.66079
2021-12-17,4.81615
2021-12-18,3.93578
2021-12-19,3.26255
2021-12-20,2.64111
2021-12-21,3.36613
2021-12-22,3.83221
2021-12-23,3.36613
2021-12-24,4.76437
2021-12-25,5.95546
2021-12-26,4.60901
2021-12-27,3.72863
2021-12-28,4.14293
2021-12-29,3.62506
2021-12-30,4.97151
2021-12-31,4.50543
2022-01-01,6.52511
2022-01-02,4.97151
2022-01-03,3.15898
2022-01-04,2.53754
2022-01-05,2.95183
2022-01-06,3.41791
2022-01-07,3.52149
2022-01-08,5.85189
2022-01-09,5.28223
2022-01-10,3.72863
2022-01-11,3.93578
2022-01-12,3.78042
2022-01-13,4.09114
2022-01-14,4.2465
2022-01-15,5.48938
2022-01-16,5.54117
2022-01-17,3.41791
2022-01-18,3.15898
2022-01-19,2.38218
2022-01-20,3.31434
2022-01-21,4.14293
2022-01-22,5.74831
2022-01-23,4.97151
2022-01-24,3.05541
2022-01-25,3.83221
2022-01-26,3.36613
2022-01-27,2.53754
2022-01-28,2.79647
2022-01-29,3.15898
2022-01-30,4.19471
2022-01-31,4.45365
2022-02-01,3.52149
2022-02-02,3.88399
2022-02-03,3.62506
2022-02-04,3.4697
2022-02-05,5.85189
2022-02-06,4.55722
2022-02-07,3.31434
2022-02-08,4.2465
2022-02-09,3.62506
2022-02-10,3.36613
2022-02-11,3.98757
2022-02-12,6.16261
2022-02-13,5.85189
2022-02-14,3.57327
2022-02-15,3.41791
2022-02-16,3.36613
2022-02-17,4.19471
2022-02-18,4.97151
2022-02-19,5.69653
2022-02-20,6.42154
2022-02-21,3.72863
2022-02-22,3.72863
2022-02-23,3.4697
2022-02-24,3.98757
2022-02-25,3.26255
2022-02-26,5.54117
2022-02-27,5.43759
2022-02-28,4.50543
2022-03-01,4.91973
2022-03-02,4.03935
2022-03-03,3.57327
2022-03-04,3.67685
2022-03-05,5.64474
2022-03-06,5.64474
2022-03-07,4.45365
2022-03-08,3.4697
2022-03-09,6.11082
2022-03-10,3.26255
2022-03-11,4.60901
2022-03-12,6.52511
2022-03-13,5.8001
2022-03-14,4.55722
2022-03-15,3.15898
2022-03-16,3.72863
2022-03-17,3.31434
2022-03-18,4.14293
2022-03-19,5.33402
2022-03-20,6.99119
2022-03-21,4.60901
2022-03-22,4.2465
2022-03-23,2.48575
2022-03-24,3.36613
2022-03-25,3.98757
2022-03-26,6.00725
2022-03-27,5.95546
2022-03-28,3.67685
2022-03-29,4.81615
2022-03-30,4.14293
2022-03-31,5.43759
2022-04-01,4.45365
2022-04-02,5.74831
2022-04-03,6.68047
2022-04-04,4.09114
2022-04-05,4.14293
2022-04-06,3.78042
2022-04-07,3.72863
2022-04-08,6.42154
2022-04-09,6.68047
2022-04-10,6.00725
2022-04-11,3.21077
2022-04-12,4.19471
2022-04-13,4.14293
2022-04-14,3.62506
2022-04-15,4.97151
2022-04-16,6.31796
2022-04-17,5.28223
2022-04-18,4.14293
2022-04-19,4.35007
2022-04-20,4.14293
2022-04-21,3.78042
2022-04-22,3.52149
2022-04-23,5.64474
2022-04-24,6.5769
2022-04-25,3.78042
2022-04-26,4.50543
2022-04-27,2.90005
2022-04-28,4.2465
2022-04-29,4.35007
2022-04-30,7.04298
2022-05-01,5.85189
2022-05-02,4.03935
2022-05-03,4.97151
2022-05-04,4.91973
2022-05-05,7.56084
2022-05-06,5.28223
2022-05-07,6.52511
2022-05-08,4.91973
2022-05-09,4.2465
2022-05-10,4.09114
2022-05-11,3.72863
2022-05-12,4.03935
2022-05-13,3.67685
2022-05-14,6.83583
2022-05-15,6.11082
2022-05-16,3.83221
2022-05-17,4.40186
2022-05-18,3.26255
2022-05-19,4.76437
2022-05-20,4.40186
2022-05-21,5.38581
2022-05-22,4.91973
2022-05-23,3.10719
2022-05-24,3.67685
2022-05-25,4.71258
2022-05-26,3.88399
2022-05-27,4.45365
2022-05-28,7.19834
2022-05-29,4.81615
2022-05-30,3.93578
2022-05-31,4.91973
2022-06-01,5.64474
2022-06-02,4.60901
2022-06-03,6.16261
2022-06-04,7.50906
2022-06-05,7.14655
2022-06-06,5.33402
2022-06-07,3.36613
2022-06-08,3.67685
2022-06-09,3.93578
2022-06-10,5.07509
2022-06-11,5.07509
2022-06-12,5.43759
2022-06-13,3.88399
2022-06-14,5.23045
2022-06-15,3.31434
2022-06-16,4.14293
2022-06-17,3.62506
2022-06-18,6.78404
2022-06-19,6.52511
2022-06-20,4.35007
2022-06-21,4.35007
2022-06-22,4.19471
2022-06-23,3.83221
2022-06-24,3.52149
2022-06-25,6.68047
2022-06-26,5.8001
2022-06-27,3.78042
2022-06-28,3.83221
2022-06-29,4.2465
2022-06-30,3.26255
2022-07-01,4.29829
2022-07-02,8.07871
2022-07-03,6.99119
2022-07-04,5.74831
2022-07-05,4.76437
2022-07-06,3.88399
2022-07-07,4.60901
2022-07-08,4.76437
2022-07-09,7.56084
2022-07-10,5.74831
2022-07-11,4.81615
2022-07-12,4.97151
2022-07-13,3.26255
2022-07-14,4.14293
2022-07-15,4.40186
2022-07-16,6.5769
2022-07-17,5.54117
2022-07-18,5.43759
2022-07-19,4.2465
2022-07-20,4.55722
2022-07-21,3.62506
2022-07-22,4.40186
2022-07-23,6.26618
2022-07-24,7.66442
2022-07-25,5.69653
2022-07-26,4.40186
2022-07-27,4.2465
2022-07-28,5.64474
2022-07-29,5.54117
2022-07-30,7.87156
2022-07-31,7.56084
2022-08-01,7.87156
2022-08-02,6.9394
2022-08-03,5.28223
2022-08-04,5.17866
2022-08-05,5.64474
2022-08-06,6.99119
2022-08-07,7.04298
2022-08-08,3.78042
2022-08-09,3.41791
2022-08-10,4.86794
2022-08-11,6.05903
2022-08-12,5.48938
2022-08-13,7.97514
2022-08-14,10.87519
2022-08-15,8.64836
2022-08-16,4.09114
2022-08-17,4.35007
2022-08-18,4.66079
2022-08-19,4.86794
2022-08-20,8.18228
2022-08-21,6.31796
2022-08-22,4.60901
2022-08-23,3.57327
2022-08-24,4.40186
2022-08-25,4.14293
2022-08-26,3.88399
2022-08-27,6.68047
2022-08-28,6.99119
2022-08-29,4.55722
2022-08-30,3.10719
2022-08-31,3.31434
2022-09-01,2.95183
2022-09-02,2.95183
2022-09-03,5.48938
2022-09-04,4.14293
2022-09-05,3.31434
2022-09-06,4.55722
2022-09-07,2.79647
2022-09-08,3.93578
2022-09-09,5.38581
2022-09-10,5.85189
2022-09-11,7.14655
2022-09-12,5.64474
2022-09-13,3.52149
2022-09-14,3.62506
2022-09-15,3.26255
2022-09-16,5.0233
2022-09-17,6.5769
2022-09-18,5.85189
2022-09-19,4.19471
2022-09-20,3.57327
2022-09-21,3.4697
2022-09-22,4.2465
2022-09-23,5.38581
2022-09-24,6.11082
2022-09-25,5.33402
2022-09-26,3.52149
2022-09-27,4.14293
2022-09-28,3.88399
2022-09-29,4.03935
2022-09-30,4.55722
2022-10-01,7.40548
2022-10-02,8.18228
2022-10-03,7.40548
2022-10-04,4.50543
2022-10-05,4.19471
2022-10-06,5.28223
2022-10-07,6.16261
2022-10-08,8.33764
2022-10-09,8.80372
2022-10-10,6.11082
2022-10-11,3.62506
2022-10-12,4.50543
2022-10-13,3.98757
2022-10-14,3.72863
2022-10-15,7.3537
2022-10-16,7.56084
2022-10-17,5.07509
2022-10-18,4.71258
2022-10-19,4.14293
2022-10-20,5.0233
2022-10-21,5.64474
2022-10-22,7.61263
2022-10-23,8.59658
2022-10-24,4.76437
2022-10-25,4.71258
2022-10-26,5.28223
2022-10-27,4.97151
2022-10-28,5.54117
2022-10-29,6.9394
2022-10-30,6.9394
2022-10-31,5.12687
2022-11-01,5.54117
2022-11-02,4.09114
2022-11-03,4.40186
2022-11-04,4.55722
2022-11-05,7.04298
2022-11-06,7.87156
2022-11-07,5.48938
2022-11-08,6.31796
2022-11-09,6.47332
2022-11-10,6.21439
2022-11-11,8.38943
2022-11-12,7.50906
2022-11-13,9.73588
2022-11-14,5.95546
2022-11-15,4.55722
2022-11-16,5.12687
2022-11-17,7.40548
2022-11-18,11.49663
2022-11-19,10.8234
2022-11-20,8.38943
2022-11-21,5.28223
2022-11-22,4.66079
2022-11-23,6.5769
2022-11-24,4.97151
2022-11-25,7.30191
2022-11-26,9.16623
2022-11-27,8.54479
2022-11-28,5.48938
2022-11-29,4.60901
2022-11-30,5.69653
2022-12-01,5.07509
2022-12-02,4.91973
2022-12-03,5.74831
2022-12-04,7.61263
2022-12-05,4.35007
2022-12-06,5.0233
2022-12-07,4.81615
2022-12-08,4.55722
2022-12-09,7.40548
2022-12-10,7.45727
2022-12-11,6.83583
2022-12-12,6.00725
2022-12-13,4.71258
2022-12-14,8.54479
2022-12-15,6.11082
2022-12-16,7.87156
2022-12-17,8.70015
2022-12-18,7.14655
2022-12-19,4.81615
2022-12-20,6.68047
2022-12-21,6.47332
2022-12-22,5.23045
2022-12-23,6.05903
2022-12-24,9.6841
2022-12-25,10.56447
2022-12-26,5.74831
2022-12-27,6.78404
2022-12-28,6.78404
2022-12-29,6.05903
2022-12-30,6.26618
2022-12-31,6.62868
2023-01-01,7.19834
2023-01-02,6.52511
2023-01-03,5.43759
2023-01-04,4.97151
2023-01-05,6.73226
2023-01-06,5.90367
2023-01-07,8.44122
2023-01-08,8.23407
2023-01-09,5.48938
2023-01-10,5.12687
2023-01-11,4.81615
2023-01-12,5.64474
2023-01-13,6.9394
2023-01-14,9.01087
2023-01-15,6.47332
2023-01-16,5.74831
2023-01-17,4.66079
2023-01-18,5.64474
2023-01-19,4.97151
2023-01-20,5.23045
2023-01-21,6.16261
2023-01-22,6.73226
2023-01-23,9.73588
2023-01-24,6.26618
2023-01-25,5.69653
2023-01-26,6.78404
2023-01-27,5.95546
2023-01-28,9.01087
2023-01-29,7.14655
2023-01-30,6.47332
2023-01-31,5.12687
2023-02-01,6.26618
2023-02-02,5.85189
2023-02-03,7.04298
2023-02-04,8.38943
2023-02-05,9.89124
2023-02-06,6.9394
2023-02-07,5.07509
2023-02-08,5.64474
2023-02-09,6.11082
2023-02-10,7.14655
2023-02-11,9.83946
2023-02-12,9.83946
2023-02-13,5.38581
2023-02-14,6.31796
2023-02-15,6.21439
2023-02-16,5.12687
2023-02-17,7.25012
2023-02-18,8.38943
2023-02-19,8.85551
2023-02-20,4.81615
2023-02-21,5.12687
2023-02-22,6.11082
2023-02-23,4.71258
2023-02-24,6.16261
2023-02-25,10.30554
2023-02-26,10.0466
2023-02-27,5.38581
2023-02-28,7.92335
2023-03-01,9.73588
2023-03-02,7.09476
2023-03-03,7.40548
2023-03-04,11.2377
2023-03-05,12.22164
2023-03-06,8.75194
2023-03-07,16.83065
2023-03-08,19.3682
2023-03-09,9.52874
2023-03-10,10.51268
2023-03-11,68.04764
2023-03-12,70.1191
2023-03-13,39.56499
2023-03-14,41.79181
2023-03-15,40.18643
2023-03-16,39.30605
2023-03-17,45.67581
2023-03-18,79.95857
2023-03-19,84.1015
2023-03-20,42.10253
2023-03-21,46.19368
2023-03-22,44.32936
2023-03-23,42.82755
2023-03-24,46.8669
2023-03-25,82.5479
2023-03-26,87.62299
2023-03-27,42.10253
2023-03-28,38.68461
2023-03-29,38.42568
2023-03-30,40.96323
2023-03-31,49.9741
2023-04-01,87.00155
2023-04-02,75.09062
2023-04-03,42.10253
2023-04-04,41.63645
2023-04-05,40.49715
2023-04-06,42.98291
2023-04-07,50.02589
2023-04-08,86.22475
2023-04-09,84.72294
2023-04-10,44.12221
2023-04-11,39.72035
2023-04-12,42.6204
2023-04-13,43.08648
2023-04-14,50.59554
2023-04-15,82.1336
2023-04-16,81.40859
2023-04-17,42.6204
2023-04-18,39.87571
2023-04-19,41.89539
2023-04-20,40.91144
2023-04-21,46.71154
2023-04-22,74.83169
2023-04-23,80.42465
2023-04-24,41.99896
2023-04-25,43.55256
2023-04-26,41.32573
2023-04-27,46.24546
2023-04-28,50.80269
2023-04-29,84.67115
2023-04-30,96.84101
2023-05-01,83.6872
2023-05-02,43.3972
2023-05-03,46.65976
2023-05-04,52.45986
2023-05-05,92.59451
2023-05-06,91.04091
2023-05-07,93.99274
2023-05-08,48.4205
2023-05-09,46.55618
2023-05-10,36.25064
2023-05-11,41.22216
2023-05-12,47.07405
2023-05-13,77.36923
2023-05-14,79.4407
2023-05-15,41.8436
2023-05-16,40.29
2023-05-17,39.97928
2023-05-18,38.89176
2023-05-19,47.6437
2023-05-20,75.24598
2023-05-21,72.13878
2023-05-22,40.65251
2023-05-23,37.9596
2023-05-24,42.41325
2023-05-25,40.85965
2023-05-26,47.02226
2023-05-27,90.88555
2023-05-28,100.0
