date,채권
2020-06-14,11.10298
2020-06-15,17.2439
2020-06-16,16.91492
2020-06-17,15.69039
2020-06-18,14.93191
2020-06-19,16.2661
2020-06-20,10.13433
2020-06-21,10.81056
2020-06-22,16.01023
2020-06-23,16.59508
2020-06-24,16.06506
2020-06-25,17.97496
2020-06-26,14.20085
2020-06-27,9.61345
2020-06-28,9.57689
2020-06-29,14.87709
2020-06-30,13.6617
2020-07-01,13.82619
2020-07-02,15.34314
2020-07-03,12.78442
2020-07-04,8.86411
2020-07-05,9.09257
2020-07-06,13.2322
2020-07-07,14.30137
2020-07-08,14.70346
2020-07-09,14.21913
2020-07-10,13.5429
2020-07-11,9.96984
2020-07-12,9.90587
2020-07-13,17.5089
2020-07-14,15.5259
2020-07-15,15.14209
2020-07-16,13.94498
2020-07-17,13.63428
2020-07-18,10.29882
2020-07-19,10.34451
2020-07-20,14.62121
2020-07-21,15.0964
2020-07-22,15.4071
2020-07-23,14.79484
2020-07-24,14.02723
2020-07-25,10.31709
2020-07-26,11.38627
2020-07-27,16.48542
2020-07-28,16.23869
2020-07-29,15.62642
2020-07-30,15.57159
2020-07-31,13.79877
2020-08-01,9.16567
2020-08-02,10.7009
2020-08-03,13.8536
2020-08-04,15.08727
2020-08-05,15.12382
2020-08-06,14.99588
2020-08-07,14.29224
2020-08-08,8.66307
2020-08-09,11.15781
2020-08-10,15.19692
2020-08-11,16.56766
2020-08-12,16.94233
2020-08-13,15.05071
2020-08-14,12.58338
2020-08-15,9.57689
2020-08-16,8.78186
2020-08-17,10.44503
2020-08-18,13.99067
2020-08-19,15.03244
2020-08-20,13.91757
2020-08-21,14.19172
2020-08-22,9.97898
2020-08-23,9.8419
2020-08-24,14.09119
2020-08-25,15.85488
2020-08-26,16.03764
2020-08-27,15.71781
2020-08-28,15.14209
2020-08-29,10.49072
2020-08-30,10.5821
2020-08-31,15.78177
2020-09-01,17.97496
2020-09-02,18.37704
2020-09-03,17.56373
2020-09-04,16.78698
2020-09-05,12.08992
2020-09-06,12.87581
2020-09-07,20.7073
2020-09-08,19.78433
2020-09-09,21.12766
2020-09-10,19.57415
2020-09-11,17.08854
2020-09-12,11.77921
2020-09-13,11.45938
2020-09-14,16.33007
2020-09-15,17.63684
2020-09-16,17.2439
2020-09-17,16.51283
2020-09-18,14.74915
2020-09-19,9.86932
2020-09-20,10.60038
2020-09-21,15.86402
2020-09-22,15.71781
2020-09-23,15.74522
2020-09-24,18.02065
2020-09-25,13.17737
2020-09-26,9.07429
2020-09-27,10.36278
2020-09-28,13.96326
2020-09-29,12.78442
2020-09-30,9.13826
2020-10-01,8.84583
2020-10-02,9.08343
2020-10-03,10.4633
2020-10-04,11.5599
2020-10-05,16.1473
2020-10-06,17.28045
2020-10-07,17.2439
2020-10-08,15.39797
2020-10-09,11.27661
2020-10-10,11.39541
2020-10-11,13.19565
2020-10-12,18.23083
2020-10-13,18.86137
2020-10-14,17.56373
2020-10-15,18.02979
2020-10-16,17.38097
2020-10-17,12.96719
2020-10-18,15.00502
2020-10-19,20.73471
2020-10-20,20.60678
2020-10-21,19.51018
2020-10-22,17.76478
2020-10-23,13.20478
2020-10-24,10.49986
2020-10-25,11.15781
2020-10-26,15.69039
2020-10-27,17.5089
2020-10-28,15.47107
2020-10-29,16.39404
2020-10-30,13.60687
2020-10-31,9.24792
2020-11-01,9.86932
2020-11-02,14.2831
2020-11-03,12.51941
2020-11-04,13.04943
2020-11-05,13.84446
2020-11-06,12.2544
2020-11-07,7.96856
2020-11-08,8.18788
2020-11-09,13.16823
2020-11-10,14.84967
2020-11-11,13.71653
2020-11-12,14.53897
2020-11-13,12.62907
2020-11-14,9.38499
2020-11-15,11.53248
2020-11-16,16.47628
2020-11-17,16.75957
2020-11-18,14.97761
2020-11-19,15.28831
2020-11-20,13.99067
2020-11-21,10.1526
2020-11-22,10.13433
2020-11-23,14.79484
2020-11-24,15.8366
2020-11-25,15.13296
2020-11-26,16.44887
2020-11-27,16.8875
2020-11-28,11.92543
2020-11-29,12.6839
2020-11-30,16.79612
2020-12-01,16.35748
2020-12-02,18.46842
2020-12-03,19.95796
2020-12-04,17.81961
2020-12-05,13.07685
2020-12-06,14.19172
2020-12-07,19.04413
2020-12-08,19.79347
2020-12-09,19.35483
2020-12-10,18.99844
2020-12-11,17.48149
2020-12-12,13.14995
2020-12-13,13.67083
2020-12-14,17.23476
2020-12-15,19.61071
2020-12-16,20.18642
2020-12-17,20.03107
2020-12-18,16.86923
2020-12-19,11.76094
2020-12-20,13.88101
2020-12-21,17.49063
2020-12-22,17.61856
2020-12-23,17.05199
2020-12-24,14.09119
2020-12-25,9.31188
2020-12-26,9.99725
2020-12-27,12.26354
2020-12-28,16.01023
2020-12-29,17.40838
2020-12-30,17.88357
2020-12-31,14.60294
2021-01-01,11.62386
2021-01-02,11.48679
2021-01-03,16.06506
2021-01-04,19.82089
2021-01-05,25.78817
2021-01-06,25.57799
2021-01-07,25.67851
2021-01-08,22.58978
2021-01-09,17.83788
2021-01-10,20.13159
2021-01-11,28.20981
2021-01-12,31.31682
2021-01-13,28.79466
2021-01-14,26.76596
2021-01-15,22.4527
2021-01-16,16.22955
2021-01-17,15.67211
2021-01-18,20.63419
2021-01-19,21.70337
2021-01-20,20.78954
2021-01-21,21.56629
2021-01-22,20.73471
2021-01-23,16.16558
2021-01-24,15.19692
2021-01-25,21.89527
2021-01-26,24.06104
2021-01-27,22.41615
2021-01-28,22.20597
2021-01-29,21.14593
2021-01-30,14.66691
2021-01-31,15.08727
2021-02-01,19.90313
2021-02-02,21.67595
2021-02-03,21.08197
2021-02-04,20.16814
2021-02-05,17.39925
2021-02-06,12.95805
2021-02-07,14.82226
2021-02-08,20.26866
2021-02-09,19.27259
2021-02-10,16.67732
2021-02-11,11.42282
2021-02-12,11.05729
2021-02-13,12.07164
2021-02-14,13.48807
2021-02-15,23.97879
2021-02-16,24.33519
2021-02-17,24.6002
2021-02-18,24.1707
2021-02-19,24.41743
2021-02-20,14.58466
2021-02-21,14.44759
2021-02-22,24.1707
2021-02-23,29.57141
2021-02-24,31.27113
2021-02-25,30.24764
2021-02-26,47.18084
2021-02-27,22.37046
2021-02-28,38.17051
2021-03-01,27.43306
2021-03-02,27.98135
2021-03-03,29.17847
2021-03-04,30.43041
2021-03-05,29.62624
2021-03-06,18.54153
2021-03-07,21.0911
2021-03-08,31.82856
2021-03-09,30.89646
2021-03-10,29.87297
2021-03-11,28.15498
2021-03-12,24.71899
2021-03-13,15.46193
2021-03-14,17.07941
2021-03-15,21.97751
2021-03-16,22.6903
2021-03-17,22.97359
2021-03-18,26.49182
2021-03-19,24.01535
2021-03-20,15.79091
2021-03-21,14.31051
2021-03-22,21.56629
2021-03-23,20.19555
2021-03-24,21.13679
2021-03-25,18.66946
2021-03-26,16.30265
2021-03-27,10.52727
2021-03-28,12.83925
2021-03-29,17.47235
2021-03-30,18.12117
2021-03-31,17.70995
2021-04-01,16.93319
2021-04-02,14.91364
2021-04-03,10.36278
2021-04-04,11.12126
2021-04-05,17.5089
2021-04-06,17.39011
2021-04-07,16.64077
2021-04-08,15.67211
2021-04-09,14.87709
2021-04-10,10.63693
2021-04-11,10.35365
2021-04-12,17.25303
2021-04-13,17.70995
2021-04-14,17.02458
2021-04-15,18.00237
2021-04-16,16.89664
2021-04-17,16.34835
2021-04-18,15.334
2021-04-19,18.98016
2021-04-20,20.05848
2021-04-21,18.99844
2021-04-22,17.27131
2021-04-23,15.48935
2021-04-24,10.67348
2021-04-25,11.05729
2021-04-26,15.04157
2021-04-27,15.27003
2021-04-28,16.61336
2021-04-29,14.63035
2021-04-30,12.11733
2021-05-01,8.20615
2021-05-02,9.43982
2021-05-03,13.20478
2021-05-04,14.19172
2021-05-05,9.26619
2021-05-06,13.27789
2021-05-07,12.62907
2021-05-08,8.35237
2021-05-09,9.7688
2021-05-10,14.92278
2021-05-11,17.33528
2021-05-12,18.44101
2021-05-13,19.51018
2021-05-14,16.86923
2021-05-15,8.70876
2021-05-16,11.00246
2021-05-17,14.84967
2021-05-18,14.84967
2021-05-19,10.67348
2021-05-20,17.26217
2021-05-21,15.91885
2021-05-22,9.08343
2021-05-23,9.92415
2021-05-24,16.54025
2021-05-25,17.84702
2021-05-26,17.25303
2021-05-27,17.88357
2021-05-28,15.39797
2021-05-29,9.83276
2021-05-30,10.66435
2021-05-31,15.51676
2021-06-01,16.86009
2021-06-02,16.34835
2021-06-03,16.5037
2021-06-04,15.25175
2021-06-05,11.57817
2021-06-06,12.27268
2021-06-07,16.37576
2021-06-08,18.02979
2021-06-09,17.69167
2021-06-10,17.53632
2021-06-11,16.49456
2021-06-12,12.54683
2021-06-13,12.04422
2021-06-14,16.6956
2021-06-15,18.53239
2021-06-16,18.81568
2021-06-17,17.6277
2021-06-18,14.92278
2021-06-19,12.40062
2021-06-20,10.97505
2021-06-21,14.98674
2021-06-22,14.76743
2021-06-23,16.58594
2021-06-24,15.4071
2021-06-25,14.76743
2021-06-26,11.24006
2021-06-27,11.65128
2021-06-28,15.26089
2021-06-29,16.2661
2021-06-30,14.91364
2021-07-01,15.04157
2021-07-02,11.8706
2021-07-03,8.44375
2021-07-04,9.65914
2021-07-05,13.13168
2021-07-06,13.57945
2021-07-07,12.72959
2021-07-08,15.38883
2021-07-09,12.90322
2021-07-10,9.79621
2021-07-11,8.91894
2021-07-12,15.29745
2021-07-13,15.04157
2021-07-14,14.05464
2021-07-15,13.8536
2021-07-16,12.50114
2021-07-17,8.30668
2021-07-18,7.79493
2021-07-19,13.89015
2021-07-20,16.04678
2021-07-21,13.77136
2021-07-22,13.81705
2021-07-23,12.17216
2021-07-24,7.88632
2021-07-25,7.83149
2021-07-26,12.08992
2021-07-27,12.08992
2021-07-28,12.1813
2021-07-29,12.82098
2021-07-30,11.59645
2021-07-31,7.07301
2021-08-01,7.29233
2021-08-02,11.68783
2021-08-03,11.91629
2021-08-04,12.1813
2021-08-05,11.47765
2021-08-06,10.67348
2021-08-07,8.23357
2021-08-08,8.14219
2021-08-09,12.94891
2021-08-10,12.79356
2021-08-11,14.87709
2021-08-12,14.93191
2021-08-13,13.94498
2021-08-14,9.21136
2021-08-15,8.29754
2021-08-16,10.36278
2021-08-17,14.99588
2021-08-18,14.94105
2021-08-19,17.63684
2021-08-20,15.03244
2021-08-21,9.9607
2021-08-22,10.75573
2021-08-23,15.77264
2021-08-24,14.94105
2021-08-25,15.04157
2021-08-26,16.54939
2021-08-27,14.10033
2021-08-28,10.12519
2021-08-29,9.20222
2021-08-30,14.51155
2021-08-31,14.27396
2021-09-01,15.56246
2021-09-02,16.5037
2021-09-03,14.22827
2021-09-04,8.76359
2021-09-05,8.72704
2021-09-06,13.36927
2021-09-07,14.3562
2021-09-08,15.57159
2021-09-09,16.2661
2021-09-10,14.57552
2021-09-11,9.11084
2021-09-12,9.77794
2021-09-13,14.17344
2021-09-14,14.63035
2021-09-15,14.29224
2021-09-16,15.14209
2021-09-17,11.46851
2021-09-18,7.95028
2021-09-19,7.43854
2021-09-20,8.49858
2021-09-21,9.85104
2021-09-22,13.10426
2021-09-23,19.15379
2021-09-24,18.08462
2021-09-25,12.08992
2021-09-26,12.67476
2021-09-27,16.80526
2021-09-28,20.13159
2021-09-29,23.16549
2021-09-30,19.56501
2021-10-01,15.84574
2021-10-02,12.00767
2021-10-03,11.84318
2021-10-04,15.23348
2021-10-05,19.70209
2021-10-06,20.53367
2021-10-07,18.73343
2021-10-08,14.48414
2021-10-09,11.14867
2021-10-10,12.2544
2021-10-11,14.26482
2021-10-12,19.5376
2021-10-13,17.90185
2021-10-14,18.75171
2021-10-15,14.88622
2021-10-16,10.92022
2021-10-17,13.15909
2021-10-18,17.39011
2021-10-19,18.02065
2021-10-20,17.07027
2021-10-21,16.96061
2021-10-22,13.89929
2021-10-23,9.29361
2021-10-24,9.71397
2021-10-25,16.08334
2021-10-26,17.13424
2021-10-27,16.77784
2021-10-28,17.42666
2021-10-29,17.49063
2021-10-30,8.84583
2021-10-31,9.90587
2021-11-01,16.05592
2021-11-02,17.61856
2021-11-03,18.14858
2021-11-04,21.62112
2021-11-05,15.43452
2021-11-06,7.83149
2021-11-07,8.54427
2021-11-08,14.52069
2021-11-09,13.88101
2021-11-10,13.58859
2021-11-11,14.2831
2021-11-12,13.33272
2021-11-13,8.25185
2021-11-14,8.05994
2021-11-15,12.85753
2021-11-16,13.80791
2021-11-17,13.88101
2021-11-18,13.70739
2021-11-19,10.76487
2021-11-20,6.75317
2021-11-21,8.13305
2021-11-22,13.22306
2021-11-23,14.2831
2021-11-24,13.29617
2021-11-25,14.3562
2021-11-26,13.18651
2021-11-27,8.17874
2021-11-28,8.32495
2021-11-29,13.4241
2021-11-30,14.08206
2021-12-01,13.53376
2021-12-02,16.49456
2021-12-03,13.13168
2021-12-04,10.14347
2021-12-05,10.32623
2021-12-06,15.38883
2021-12-07,15.07813
2021-12-08,16.10161
2021-12-09,15.74522
2021-12-10,13.05857
2021-12-11,8.32495
2021-12-12,10.13433
2021-12-13,15.06899
2021-12-14,15.10554
2021-12-15,14.48414
2021-12-16,14.60294
2021-12-17,12.13561
2021-12-18,7.5482
2021-12-19,7.52078
2021-12-20,12.52855
2021-12-21,12.72046
2021-12-22,12.09905
2021-12-23,10.99332
2021-12-24,8.41633
2021-12-25,4.93466
2021-12-26,7.49337
2021-12-27,11.59645
2021-12-28,11.38627
2021-12-29,11.47765
2021-12-30,10.97505
2021-12-31,8.10563
2022-01-01,5.41898
2022-01-02,6.78972
2022-01-03,12.43717
2022-01-04,14.19172
2022-01-05,14.70346
2022-01-06,17.99323
2022-01-07,15.50763
2022-01-08,9.98812
2022-01-09,13.16823
2022-01-10,17.91099
2022-01-11,16.77784
2022-01-12,16.83267
2022-01-13,16.46714
2022-01-14,15.96454
2022-01-15,10.64607
2022-01-16,10.74659
2022-01-17,15.66298
2022-01-18,17.01544
2022-01-19,18.09375
2022-01-20,15.97368
2022-01-21,14.67604
2022-01-22,10.76487
2022-01-23,11.21264
2022-01-24,17.34442
2022-01-25,18.94361
2022-01-26,17.40838
2022-01-27,17.60029
2022-01-28,15.05985
2022-01-29,9.01946
2022-01-30,8.43461
2022-01-31,8.58996
2022-02-01,8.9098
2022-02-02,10.56383
2022-02-03,15.6447
2022-02-04,14.75829
2022-02-05,11.03902
2022-02-06,10.44503
2022-02-07,15.91885
2022-02-08,16.80526
2022-02-09,16.20213
2022-02-10,16.67732
2022-02-11,16.96975
2022-02-12,10.81056
2022-02-13,11.05729
2022-02-14,15.72694
2022-02-15,16.74129
2022-02-16,15.96454
2022-02-17,15.29745
2022-02-18,13.6617
2022-02-19,9.25705
2022-02-20,9.25705
2022-02-21,15.75436
2022-02-22,17.39925
2022-02-23,15.70867
2022-02-24,17.11596
2022-02-25,13.64342
2022-02-26,8.03253
2022-02-27,9.07429
2022-02-28,13.27789
2022-03-01,10.99332
2022-03-02,14.91364
2022-03-03,15.72694
2022-03-04,14.63035
2022-03-05,9.91501
2022-03-06,10.14347
2022-03-07,19.16293
2022-03-08,17.46321
2022-03-09,9.51293
2022-03-10,14.2831
2022-03-11,15.0964
2022-03-12,9.66828
2022-03-13,10.02467
2022-03-14,16.23869
2022-03-15,17.60943
2022-03-16,15.9554
2022-03-17,17.44494
2022-03-18,14.89536
2022-03-19,10.23485
2022-03-20,10.59124
2022-03-21,15.46193
2022-03-22,18.21255
2022-03-23,17.60943
2022-03-24,16.90578
2022-03-25,15.0964
2022-03-26,9.95156
2022-03-27,10.43589
2022-03-28,18.53239
2022-03-29,23.94224
2022-03-30,19.69295
2022-03-31,17.07941
2022-04-01,14.65777
2022-04-02,9.37585
2022-04-03,9.75052
2022-04-04,15.65384
2022-04-05,19.29087
2022-04-06,20.99058
2022-04-07,19.82089
2022-04-08,16.34835
2022-04-09,10.98419
2022-04-10,10.06122
2022-04-11,17.69167
2022-04-12,21.61198
2022-04-13,19.4188
2022-04-14,19.93968
2022-04-15,18.02979
2022-04-16,10.8928
2022-04-17,12.22699
2022-04-18,19.6564
2022-04-19,19.82089
2022-04-20,19.23604
2022-04-21,17.38097
2022-04-22,17.08854
2022-04-23,10.51813
2022-04-24,10.1983
2022-04-25,18.63291
2022-04-26,18.02065
2022-04-27,17.72822
2022-04-28,16.94233
2022-04-29,14.29224
2022-04-30,9.35758
2022-05-01,10.00639
2022-05-02,15.72694
2022-05-03,18.47756
2022-05-04,16.66818
2022-05-05,11.69697
2022-05-06,17.89271
2022-05-07,9.0286
2022-05-08,9.86018
2022-05-09,18.47756
2022-05-10,21.70337
2022-05-11,22.20597
2022-05-12,20.64333
2022-05-13,16.2661
2022-05-14,9.35758
2022-05-15,9.99725
2022-05-16,16.29352
2022-05-17,19.68381
2022-05-18,18.87964
2022-05-19,17.35355
2022-05-20,15.71781
2022-05-21,9.30275
2022-05-22,11.56903
2022-05-23,15.6447
2022-05-24,17.84702
2022-05-25,18.5598
2022-05-26,18.06634
2022-05-27,13.99981
2022-05-28,8.21529
2022-05-29,10.36278
2022-05-30,15.90971
2022-05-31,15.74522
2022-06-01,12.65649
2022-06-02,17.37183
2022-06-03,17.92013
2022-06-04,10.34451
2022-06-05,9.88759
2022-06-06,12.51028
2022-06-07,21.80389
2022-06-08,20.33263
2022-06-09,19.16293
2022-06-10,17.68253
2022-06-11,13.62514
2022-06-12,13.77136
2022-06-13,25.14849
2022-06-14,27.02184
2022-06-15,27.58841
2022-06-16,26.20853
2022-06-17,21.81303
2022-06-18,12.19957
2022-06-19,14.42017
2022-06-20,22.79082
2022-06-21,21.13679
2022-06-22,23.80517
2022-06-23,22.22425
2022-06-24,21.18249
2022-06-25,14.85881
2022-06-26,14.62121
2022-06-27,20.25038
2022-06-28,22.2608
2022-06-29,20.02193
2022-06-30,19.18121
2022-07-01,16.51283
2022-07-02,11.68783
2022-07-03,12.10819
2022-07-04,20.85351
2022-07-05,22.78168
2022-07-06,21.26473
2022-07-07,18.83395
2022-07-08,18.86137
2022-07-09,10.14347
2022-07-10,11.48679
2022-07-11,21.71251
2022-07-12,20.31435
2022-07-13,21.36525
2022-07-14,20.28694
2022-07-15,16.91492
2022-07-16,8.93722
2022-07-17,10.1983
2022-07-18,18.37704
2022-07-19,18.11203
2022-07-20,18.85223
2022-07-21,18.64205
2022-07-22,17.28045
2022-07-23,9.40327
2022-07-24,9.73224
2022-07-25,17.84702
2022-07-26,18.90706
2022-07-27,16.97889
2022-07-28,16.11075
2022-07-29,15.71781
2022-07-30,8.98291
2022-07-31,8.57168
2022-08-01,14.93191
2022-08-02,17.46321
2022-08-03,17.39925
2022-08-04,17.17993
2022-08-05,14.73087
2022-08-06,10.01553
2022-08-07,13.56118
2022-08-08,18.09375
2022-08-09,15.92799
2022-08-10,18.35876
2022-08-11,17.21648
2022-08-12,14.19172
2022-08-13,8.46203
2022-08-14,8.62651
2022-08-15,11.02988
2022-08-16,18.37704
2022-08-17,20.23211
2022-08-18,21.08197
2022-08-19,16.44887
2022-08-20,10.28968
2022-08-21,10.33537
2022-08-22,17.89271
2022-08-23,16.98802
2022-08-24,18.34962
2022-08-25,26.44612
2022-08-26,20.63419
2022-08-27,10.82884
2022-08-28,10.41761
2022-08-29,20.62505
2022-08-30,20.08589
2022-08-31,17.49063
2022-09-01,19.07155
2022-09-02,18.2948
2022-09-03,10.12519
2022-09-04,12.31837
2022-09-05,20.3966
2022-09-06,20.57936
2022-09-07,21.39267
2022-09-08,17.85616
2022-09-09,9.20222
2022-09-10,8.24271
2022-09-11,8.97377
2022-09-12,12.55597
2022-09-13,21.72164
2022-09-14,24.25294
2022-09-15,22.05062
2022-09-16,20.26866
2022-09-17,11.21264
2022-09-18,11.3223
2022-09-19,21.63026
2022-09-20,24.27122
2022-09-21,24.69158
2022-09-22,28.79466
2022-09-23,26.66544
2022-09-24,13.31444
2022-09-25,15.55332
2022-09-26,30.25678
2022-09-27,34.25934
2022-09-28,35.20058
2022-09-29,33.23585
2022-09-30,27.67979
2022-10-01,13.9724
2022-10-02,15.61728
2022-10-03,18.9162
2022-10-04,26.81166
2022-10-05,26.2725
2022-10-06,27.09494
2022-10-07,22.94617
2022-10-08,13.24134
2022-10-09,13.71653
2022-10-10,17.13424
2022-10-11,26.702
2022-10-12,31.44475
2022-10-13,31.78287
2022-10-14,26.01663
2022-10-15,18.31307
2022-10-16,20.17728
2022-10-17,31.19802
2022-10-18,30.38472
2022-10-19,33.38207
2022-10-20,51.62204
2022-10-21,55.28648
2022-10-22,35.55697
2022-10-23,48.94453
2022-10-24,100.0
2022-10-25,95.83295
2022-10-26,89.89308
2022-10-27,87.04194
2022-10-28,60.94306
2022-10-29,34.65228
2022-10-30,20.40573
2022-10-31,35.78543
2022-11-01,35.83112
2022-11-02,38.73709
2022-11-03,48.20433
2022-11-04,38.94727
2022-11-05,20.06762
2022-11-06,21.37439
2022-11-07,40.3637
2022-11-08,39.70574
2022-11-09,34.27762
2022-11-10,32.15754
2022-11-11,31.04267
2022-11-12,17.21648
2022-11-13,16.08334
2022-11-14,26.99442
2022-11-15,27.68893
2022-11-16,28.05446
2022-11-17,25.94352
2022-11-18,21.67595
2022-11-19,13.17737
2022-11-20,14.43845
2022-11-21,26.16284
2022-11-22,25.45005
2022-11-23,25.75162
2022-11-24,23.33912
2022-11-25,23.05583
2022-11-26,14.41103
2022-11-27,13.57945
2022-11-28,21.90441
2022-11-29,23.32998
2022-11-30,23.34825
2022-12-01,22.72685
2022-12-02,19.56501
2022-12-03,10.63693
2022-12-04,13.78049
2022-12-05,20.36004
2022-12-06,21.73078
2022-12-07,23.05583
2022-12-08,24.3626
2022-12-09,21.86786
2022-12-10,12.08078
2022-12-11,14.06378
2022-12-12,25.85214
2022-12-13,31.68235
2022-12-14,27.49703
2022-12-15,27.49703
2022-12-16,19.93054
2022-12-17,11.70611
2022-12-18,13.22306
2022-12-19,22.58978
2022-12-20,25.49575
2022-12-21,24.35346
2022-12-22,20.64333
2022-12-23,20.18642
2022-12-24,11.80663
2022-12-25,13.13168
2022-12-26,19.61071
2022-12-27,21.6394
2022-12-28,22.142
2022-12-29,20.62505
2022-12-30,16.80526
2022-12-31,10.63693
2023-01-01,11.49593
2023-01-02,20.8992
2023-01-03,22.13287
2023-01-04,20.46056
2023-01-05,22.16942
2023-01-06,20.60678
2023-01-07,13.3053
2023-01-08,32.80636
2023-01-09,32.42255
2023-01-10,27.64324
2023-01-11,27.46961
2023-01-12,24.96573
2023-01-13,25.61454
2023-01-14,13.75308
2023-01-15,13.93584
2023-01-16,22.0689
2023-01-17,24.71899
2023-01-18,23.30256
2023-01-19,21.15507
2023-01-20,17.2439
2023-01-21,11.21264
2023-01-22,10.56383
2023-01-23,12.48286
2023-01-24,14.74915
2023-01-25,21.56629
2023-01-26,23.1929
2023-01-27,21.21904
2023-01-28,12.96719
2023-01-29,17.05199
2023-01-30,22.31563
2023-01-31,21.90441
2023-02-01,22.70858
2023-02-02,23.76861
2023-02-03,20.75299
2023-02-04,12.51028
2023-02-05,11.61473
2023-02-06,21.37439
2023-02-07,22.93703
2023-02-08,23.02841
2023-02-09,20.77126
2023-02-10,19.2269
2023-02-11,11.73352
2023-02-12,11.14867
2023-02-13,19.6564
2023-02-14,22.22425
2023-02-15,23.84172
2023-02-16,21.71251
2023-02-17,23.91483
2023-02-18,12.07164
2023-02-19,11.69697
2023-02-20,19.93968
2023-02-21,23.06497
2023-02-22,22.65375
2023-02-23,22.82737
2023-02-24,19.86658
2023-02-25,11.39541
2023-02-26,14.50242
2023-02-27,22.64461
2023-02-28,22.58064
2023-03-01,19.28173
2023-03-02,24.99314
2023-03-03,22.20597
2023-03-04,13.05857
2023-03-05,12.33665
2023-03-06,21.78561
2023-03-07,22.75427
2023-03-08,24.18897
2023-03-09,23.32998
2023-03-10,23.29342
2023-03-11,16.01023
2023-03-12,17.20734
2023-03-13,38.12482
2023-03-14,39.34021
2023-03-15,32.40427
2023-03-16,33.33637
2023-03-17,27.11322
2023-03-18,17.07941
2023-03-19,15.71781
2023-03-20,28.75811
2023-03-21,30.86904
2023-03-22,27.33254
2023-03-23,28.27378
2023-03-24,23.11066
2023-03-25,13.28703
2023-03-26,14.50242
2023-03-27,25.66937
2023-03-28,28.46568
2023-03-29,25.33126
2023-03-30,25.57799
2023-03-31,19.93968
2023-04-01,11.80663
2023-04-02,11.13954
2023-04-03,21.10024
2023-04-04,22.09631
2023-04-05,22.15114
2023-04-06,22.42529
2023-04-07,20.44229
2023-04-08,11.24006
2023-04-09,11.99853
2023-04-10,21.49319
2023-04-11,23.21118
2023-04-12,23.1929
2023-04-13,23.18377
2023-04-14,20.92661
2023-04-15,12.67476
2023-04-16,13.94498
2023-04-17,23.87827
2023-04-18,24.9109
2023-04-19,23.75948
2023-04-20,22.75427
2023-04-21,23.78689
2023-04-22,13.21392
2023-04-23,13.14082
2023-04-24,20.32349
2023-04-25,23.1929
2023-04-26,20.90834
2023-04-27,18.43187
2023-04-28,16.03764
2023-04-29,9.98812
2023-04-30,9.1474
2023-05-01,11.76094
2023-05-02,18.89792
2023-05-03,17.98409
2023-05-04,18.28566
2023-05-05,10.18002
2023-05-06,10.78314
2023-05-07,9.64086
2023-05-08,19.83916
2023-05-09,20.43315
2023-05-10,19.19948
2023-05-11,18.73343
2023-05-12,16.91492
2023-05-13,9.5312
2023-05-14,8.9098
2023-05-15,18.44101
2023-05-16,20.01279
2023-05-17,18.02979
2023-05-18,18.57808
2023-05-19,20.21383
2023-05-20,10.71004
2023-05-21,14.49328
2023-05-22,20.23211
2023-05-23,21.51146
2023-05-24,20.61591
2023-05-25,21.38353
2023-05-26,18.25824
2023-05-27,9.64086
2023-05-28,10.18916
2023-05-29,12.42803
