date,금주식
2021-03-11,76.50485
2021-03-12,28.73786
2021-03-13,23.10679
2021-03-14,31.94174
2021-03-15,27.37864
2021-03-16,21.94174
2021-03-17,25.3398
2021-03-18,21.45631
2021-03-19,23.88349
2021-03-20,14.36893
2021-03-21,13.10679
2021-03-22,18.83495
2021-03-23,12.62135
2021-03-24,13.30097
2021-03-25,24.5631
2021-03-26,14.75728
2021-03-27,9.61165
2021-03-28,10.58252
2021-03-29,12.233
2021-03-30,15.3398
2021-03-31,17.08737
2021-04-01,13.59223
2021-04-02,21.06796
2021-04-03,10.77669
2021-04-04,10.38834
2021-04-05,16.31067
2021-04-06,16.1165
2021-04-07,18.4466
2021-04-08,10.97087
2021-04-09,16.79611
2021-04-10,9.61165
2021-04-11,15.72815
2021-04-12,16.99029
2021-04-13,20.09708
2021-04-14,20.48543
2021-04-15,22.71844
2021-04-16,20.29126
2021-04-17,13.88349
2021-04-18,11.65048
2021-04-19,16.40776
2021-04-20,17.76699
2021-04-21,20.19417
2021-04-22,17.6699
2021-04-23,23.98058
2021-04-24,10.87378
2021-04-25,10.29126
2021-04-26,14.75728
2021-04-27,13.20388
2021-04-28,15.72815
2021-04-29,14.95145
2021-04-30,11.06796
2021-05-01,11.26213
2021-05-02,7.57281
2021-05-03,8.64077
2021-05-04,9.41747
2021-05-05,8.15533
2021-05-06,10.19417
2021-05-07,11.74757
2021-05-08,13.30097
2021-05-09,11.84466
2021-05-10,12.91262
2021-05-11,17.96116
2021-05-12,16.01941
2021-05-13,20.67961
2021-05-14,13.49514
2021-05-15,12.03883
2021-05-16,10.87378
2021-05-17,20.97087
2021-05-18,19.41747
2021-05-19,52.42718
2021-05-20,56.60194
2021-05-21,35.72815
2021-05-22,15.53398
2021-05-23,37.37864
2021-05-24,51.45631
2021-05-25,26.31067
2021-05-26,28.93203
2021-05-27,23.20388
2021-05-28,21.74757
2021-05-29,15.92233
2021-05-30,13.30097
2021-05-31,16.01941
2021-06-01,16.69902
2021-06-02,22.42718
2021-06-03,26.31067
2021-06-04,18.83495
2021-06-05,10.77669
2021-06-06,10.48543
2021-06-07,15.53398
2021-06-08,14.75728
2021-06-09,13.30097
2021-06-10,12.33009
2021-06-11,12.71844
2021-06-12,7.6699
2021-06-13,8.05825
2021-06-14,10.0
2021-06-15,13.59223
2021-06-16,13.68932
2021-06-17,13.98058
2021-06-18,16.8932
2021-06-19,7.6699
2021-06-20,7.18446
2021-06-21,13.39805
2021-06-22,13.68932
2021-06-23,13.39805
2021-06-24,11.45631
2021-06-25,9.90291
2021-06-26,6.99029
2021-06-27,8.64077
2021-06-28,9.2233
2021-06-29,33.39805
2021-06-30,46.31067
2021-07-01,15.14563
2021-07-02,12.33009
2021-07-03,7.47572
2021-07-04,8.25242
2021-07-05,13.68932
2021-07-06,12.33009
2021-07-07,10.97087
2021-07-08,9.32038
2021-07-09,12.42718
2021-07-10,8.15533
2021-07-11,17.76699
2021-07-12,12.13592
2021-07-13,9.80582
2021-07-14,11.84466
2021-07-15,16.79611
2021-07-16,20.48543
2021-07-17,14.07766
2021-07-18,10.58252
2021-07-19,15.53398
2021-07-20,14.17475
2021-07-21,11.55339
2021-07-22,12.71844
2021-07-23,7.76699
2021-07-24,9.32038
2021-07-25,8.15533
2021-07-26,9.2233
2021-07-27,7.47572
2021-07-28,8.4466
2021-07-29,6.8932
2021-07-30,7.86407
2021-07-31,4.95145
2021-08-01,5.92233
2021-08-02,5.53398
2021-08-03,7.28155
2021-08-04,9.51456
2021-08-05,9.70873
2021-08-06,8.73786
2021-08-07,5.43689
2021-08-08,7.6699
2021-08-09,14.17475
2021-08-10,14.46601
2021-08-11,14.85436
2021-08-12,20.38834
2021-08-13,11.45631
2021-08-14,10.48543
2021-08-15,7.18446
2021-08-16,7.47572
2021-08-17,15.72815
2021-08-18,17.86407
2021-08-19,12.71844
2021-08-20,14.17475
2021-08-21,9.61165
2021-08-22,7.96116
2021-08-23,14.27184
2021-08-24,13.49514
2021-08-25,7.18446
2021-08-26,10.0
2021-08-27,10.09708
2021-08-28,6.1165
2021-08-29,7.6699
2021-08-30,6.69902
2021-08-31,10.48543
2021-09-01,8.93203
2021-09-02,7.86407
2021-09-03,9.61165
2021-09-04,5.53398
2021-09-05,5.43689
2021-09-06,6.79611
2021-09-07,9.02912
2021-09-08,8.83495
2021-09-09,6.79611
2021-09-10,5.3398
2021-09-11,6.40776
2021-09-12,5.82524
2021-09-13,6.21359
2021-09-14,6.1165
2021-09-15,8.93203
2021-09-16,5.92233
2021-09-17,6.01941
2021-09-18,4.46601
2021-09-19,4.07766
2021-09-20,4.5631
2021-09-21,6.21359
2021-09-22,7.08737
2021-09-23,9.51456
2021-09-24,7.37864
2021-09-25,4.75728
2021-09-26,6.60194
2021-09-27,8.05825
2021-09-28,9.80582
2021-09-29,10.0
2021-09-30,7.96116
2021-10-01,6.99029
2021-10-02,4.46601
2021-10-03,13.68932
2021-10-04,28.93203
2021-10-05,45.53398
2021-10-06,17.86407
2021-10-07,9.2233
2021-10-08,7.28155
2021-10-09,6.21359
2021-10-10,6.31067
2021-10-11,7.08737
2021-10-12,8.73786
2021-10-13,5.92233
2021-10-14,9.32038
2021-10-15,5.63106
2021-10-16,6.50485
2021-10-17,5.43689
2021-10-18,6.60194
2021-10-19,7.28155
2021-10-20,6.40776
2021-10-21,9.02912
2021-10-22,5.63106
2021-10-23,5.53398
2021-10-24,58.15533
2021-10-25,71.35922
2021-10-26,24.85436
2021-10-27,11.94174
2021-10-28,12.91262
2021-10-29,6.01941
2021-10-30,7.08737
2021-10-31,5.04854
2021-11-01,7.86407
2021-11-02,8.34951
2021-11-03,8.05825
2021-11-04,6.40776
2021-11-05,8.83495
2021-11-06,6.79611
2021-11-07,10.48543
2021-11-08,13.68932
2021-11-09,9.2233
2021-11-10,9.80582
2021-11-11,11.16504
2021-11-12,10.19417
2021-11-13,6.21359
2021-11-14,8.73786
2021-11-15,14.95145
2021-11-16,15.82524
2021-11-17,16.01941
2021-11-18,12.81553
2021-11-19,8.93203
2021-11-20,5.72815
2021-11-21,7.57281
2021-11-22,10.77669
2021-11-23,12.81553
2021-11-24,13.0097
2021-11-25,9.02912
2021-11-26,9.02912
2021-11-27,6.60194
2021-11-28,33.59223
2021-11-29,30.48543
2021-11-30,15.43689
2021-12-01,16.69902
2021-12-02,13.88349
2021-12-03,9.41747
2021-12-04,6.69902
2021-12-05,8.83495
2021-12-06,9.90291
2021-12-07,7.37864
2021-12-08,7.18446
2021-12-09,9.41747
2021-12-10,6.50485
2021-12-11,4.85436
2021-12-12,5.72815
2021-12-13,7.37864
2021-12-14,7.47572
2021-12-15,7.28155
2021-12-16,8.15533
2021-12-17,8.34951
2021-12-18,5.3398
2021-12-19,7.18446
2021-12-20,8.93203
2021-12-21,9.70873
2021-12-22,6.8932
2021-12-23,9.02912
2021-12-24,5.82524
2021-12-25,6.50485
2021-12-26,5.72815
2021-12-27,9.61165
2021-12-28,10.87378
2021-12-29,7.37864
2021-12-30,6.99029
2021-12-31,6.21359
2022-01-01,6.8932
2022-01-02,9.80582
2022-01-03,11.26213
2022-01-04,9.80582
2022-01-05,10.09708
2022-01-06,10.38834
2022-01-07,8.54368
2022-01-08,6.69902
2022-01-09,11.16504
2022-01-10,9.61165
2022-01-11,9.02912
2022-01-12,9.32038
2022-01-13,6.69902
2022-01-14,5.92233
2022-01-15,6.8932
2022-01-16,11.35922
2022-01-17,8.93203
2022-01-18,8.83495
2022-01-19,10.97087
2022-01-20,11.84466
2022-01-21,11.35922
2022-01-22,9.02912
2022-01-23,11.65048
2022-01-24,14.17475
2022-01-25,17.76699
2022-01-26,18.05825
2022-01-27,19.80582
2022-01-28,14.46601
2022-01-29,10.0
2022-01-30,7.18446
2022-01-31,6.50485
2022-02-01,9.51456
2022-02-02,15.04854
2022-02-03,14.17475
2022-02-04,13.30097
2022-02-05,8.25242
2022-02-06,14.75728
2022-02-07,12.03883
2022-02-08,13.10679
2022-02-09,11.35922
2022-02-10,13.68932
2022-02-11,9.70873
2022-02-12,16.40776
2022-02-13,11.16504
2022-02-14,23.20388
2022-02-15,24.75728
2022-02-16,13.30097
2022-02-17,16.69902
2022-02-18,24.36893
2022-02-19,13.88349
2022-02-20,14.66019
2022-02-21,18.25242
2022-02-22,29.02912
2022-02-23,18.4466
2022-02-24,78.34951
2022-02-25,39.32038
2022-02-26,10.87378
2022-02-27,16.79611
2022-02-28,20.38834
2022-03-01,13.30097
2022-03-02,19.32038
2022-03-03,17.6699
2022-03-04,13.30097
2022-03-05,9.61165
2022-03-06,14.07766
2022-03-07,25.43689
2022-03-08,27.37864
2022-03-09,16.8932
2022-03-10,14.66019
2022-03-11,15.14563
2022-03-12,11.45631
2022-03-13,10.0
2022-03-14,13.98058
2022-03-15,12.81553
2022-03-16,11.55339
2022-03-17,10.29126
2022-03-18,10.58252
2022-03-19,6.99029
2022-03-20,6.8932
2022-03-21,7.57281
2022-03-22,9.80582
2022-03-23,10.09708
2022-03-24,12.33009
2022-03-25,9.41747
2022-03-26,5.53398
2022-03-27,6.01941
2022-03-28,7.96116
2022-03-29,8.54368
2022-03-30,8.34951
2022-03-31,9.61165
2022-04-01,7.57281
2022-04-02,5.92233
2022-04-03,5.63106
2022-04-04,6.60194
2022-04-05,8.54368
2022-04-06,7.96116
2022-04-07,6.79611
2022-04-08,7.47572
2022-04-09,6.31067
2022-04-10,6.1165
2022-04-11,9.32038
2022-04-12,8.64077
2022-04-13,7.86407
2022-04-14,8.05825
2022-04-15,9.32038
2022-04-16,4.66019
2022-04-17,6.8932
2022-04-18,8.64077
2022-04-19,6.60194
2022-04-20,8.25242
2022-04-21,11.45631
2022-04-22,6.99029
2022-04-23,3.7864
2022-04-24,5.43689
2022-04-25,8.34951
2022-04-26,9.02912
2022-04-27,9.90291
2022-04-28,8.15533
2022-04-29,7.6699
2022-04-30,5.3398
2022-05-01,5.53398
2022-05-02,5.72815
2022-05-03,6.60194
2022-05-04,5.92233
2022-05-05,5.92233
2022-05-06,7.08737
2022-05-07,4.17475
2022-05-08,5.3398
2022-05-09,6.50485
2022-05-10,7.28155
2022-05-11,6.79611
2022-05-12,12.81553
2022-05-13,7.6699
2022-05-14,3.98058
2022-05-15,3.88349
2022-05-16,5.43689
2022-05-17,7.28155
2022-05-18,6.79611
2022-05-19,7.37864
2022-05-20,6.69902
2022-05-21,4.17475
2022-05-22,3.39805
2022-05-23,5.04854
2022-05-24,5.82524
2022-05-25,6.21359
2022-05-26,4.17475
2022-05-27,6.01941
2022-05-28,2.233
2022-05-29,3.59223
2022-05-30,5.53398
2022-05-31,6.01941
2022-06-01,3.59223
2022-06-02,3.68932
2022-06-03,3.39805
2022-06-04,3.30097
2022-06-05,3.68932
2022-06-06,4.75728
2022-06-07,4.75728
2022-06-08,4.5631
2022-06-09,4.46601
2022-06-10,4.66019
2022-06-11,5.14563
2022-06-12,6.40776
2022-06-13,13.39805
2022-06-14,14.17475
2022-06-15,13.39805
2022-06-16,10.67961
2022-06-17,12.33009
2022-06-18,6.40776
2022-06-19,7.57281
2022-06-20,12.13592
2022-06-21,7.08737
2022-06-22,10.48543
2022-06-23,13.10679
2022-06-24,12.62135
2022-06-25,4.95145
2022-06-26,6.21359
2022-06-27,11.74757
2022-06-28,8.83495
2022-06-29,6.69902
2022-06-30,5.92233
2022-07-01,8.15533
2022-07-02,5.24271
2022-07-03,7.96116
2022-07-04,15.04854
2022-07-05,7.18446
2022-07-06,8.15533
2022-07-07,6.99029
2022-07-08,6.69902
2022-07-09,3.59223
2022-07-10,3.68932
2022-07-11,6.01941
2022-07-12,6.31067
2022-07-13,7.86407
2022-07-14,6.01941
2022-07-15,5.24271
2022-07-16,5.53398
2022-07-17,11.16504
2022-07-18,6.40776
2022-07-19,8.54368
2022-07-20,6.40776
2022-07-21,6.31067
2022-07-22,5.04854
2022-07-23,2.91262
2022-07-24,4.27184
2022-07-25,6.21359
2022-07-26,7.08737
2022-07-27,3.20388
2022-07-28,4.27184
2022-07-29,4.46601
2022-07-30,3.10679
2022-07-31,1.94174
2022-08-01,3.88349
2022-08-02,3.49514
2022-08-03,5.63106
2022-08-04,3.88349
2022-08-05,5.3398
2022-08-06,2.71844
2022-08-07,1.84466
2022-08-08,1.84466
2022-08-09,2.233
2022-08-10,3.20388
2022-08-11,3.49514
2022-08-12,4.46601
2022-08-13,2.03883
2022-08-14,3.10679
2022-08-15,2.33009
2022-08-16,4.27184
2022-08-17,3.20388
2022-08-18,3.49514
2022-08-19,4.07766
2022-08-20,2.91262
2022-08-21,3.7864
2022-08-22,4.66019
2022-08-23,4.95145
2022-08-24,5.82524
2022-08-25,3.98058
2022-08-26,4.66019
2022-08-27,4.36893
2022-08-28,2.03883
2022-08-29,5.14563
2022-08-30,3.68932
2022-08-31,4.36893
2022-09-01,4.95145
2022-09-02,3.39805
2022-09-03,1.84466
2022-09-04,2.52427
2022-09-05,3.88349
2022-09-06,2.81553
2022-09-07,5.14563
2022-09-08,4.85436
2022-09-09,2.33009
2022-09-10,1.94174
2022-09-11,1.74757
2022-09-12,3.59223
2022-09-13,5.72815
2022-09-14,5.92233
2022-09-15,8.64077
2022-09-16,6.21359
2022-09-17,3.39805
2022-09-18,4.07766
2022-09-19,5.92233
2022-09-20,7.08737
2022-09-21,6.31067
2022-09-22,8.05825
2022-09-23,7.57281
2022-09-24,4.46601
2022-09-25,2.71844
2022-09-26,7.18446
2022-09-27,6.21359
2022-09-28,5.82524
2022-09-29,3.88349
2022-09-30,5.72815
2022-10-01,3.59223
2022-10-02,3.59223
2022-10-03,4.66019
2022-10-04,6.8932
2022-10-05,5.63106
2022-10-06,5.82524
2022-10-07,3.98058
2022-10-08,5.04854
2022-10-09,1.84466
2022-10-10,3.59223
2022-10-11,8.25242
2022-10-12,8.64077
2022-10-13,5.72815
2022-10-14,6.99029
2022-10-15,3.98058
2022-10-16,4.17475
2022-10-17,3.68932
2022-10-18,2.62135
2022-10-19,3.10679
2022-10-20,4.27184
2022-10-21,3.39805
2022-10-22,2.03883
2022-10-23,2.03883
2022-10-24,3.59223
2022-10-25,4.95145
2022-10-26,5.43689
2022-10-27,3.59223
2022-10-28,3.88349
2022-10-29,2.42718
2022-10-30,1.94174
2022-10-31,4.36893
2022-11-01,4.27184
2022-11-02,4.95145
2022-11-03,4.46601
2022-11-04,5.04854
2022-11-05,2.42718
2022-11-06,2.33009
2022-11-07,3.7864
2022-11-08,4.07766
2022-11-09,6.69902
2022-11-10,4.75728
2022-11-11,3.10679
2022-11-12,3.68932
2022-11-13,3.30097
2022-11-14,5.3398
2022-11-15,4.5631
2022-11-16,4.5631
2022-11-17,3.49514
2022-11-18,3.10679
2022-11-19,1.94174
2022-11-20,2.42718
2022-11-21,2.62135
2022-11-22,4.17475
2022-11-23,4.66019
2022-11-24,3.20388
2022-11-25,3.59223
2022-11-26,1.45631
2022-11-27,2.233
2022-11-28,3.30097
2022-11-29,1.26213
2022-11-30,3.68932
2022-12-01,3.49514
2022-12-02,2.81553
2022-12-03,2.62135
2022-12-04,2.42718
2022-12-05,3.39805
2022-12-06,9.2233
2022-12-07,4.5631
2022-12-08,6.1165
2022-12-09,3.39805
2022-12-10,2.33009
2022-12-11,4.36893
2022-12-12,4.27184
2022-12-13,4.27184
2022-12-14,4.85436
2022-12-15,5.82524
2022-12-16,4.66019
2022-12-17,2.42718
2022-12-18,4.27184
2022-12-19,4.85436
2022-12-20,3.39805
2022-12-21,6.79611
2022-12-22,11.35922
2022-12-23,15.92233
2022-12-24,8.05825
2022-12-25,6.1165
2022-12-26,9.41747
2022-12-27,11.16504
2022-12-28,16.31067
2022-12-29,10.97087
2022-12-30,10.67961
2022-12-31,10.09708
2023-01-01,6.99029
2023-01-02,10.67961
2023-01-03,9.51456
2023-01-04,17.86407
2023-01-05,15.63106
2023-01-06,10.0
2023-01-07,15.53398
2023-01-08,9.32038
2023-01-09,13.20388
2023-01-10,13.10679
2023-01-11,16.99029
2023-01-12,10.58252
2023-01-13,9.12621
2023-01-14,6.8932
2023-01-15,5.82524
2023-01-16,9.51456
2023-01-17,7.08737
2023-01-18,7.28155
2023-01-19,7.28155
2023-01-20,6.79611
2023-01-21,5.04854
2023-01-22,5.04854
2023-01-23,4.36893
2023-01-24,7.6699
2023-01-25,5.3398
2023-01-26,7.96116
2023-01-27,17.47572
2023-01-28,7.28155
2023-01-29,7.6699
2023-01-30,6.99029
2023-01-31,6.31067
2023-02-01,13.39805
2023-02-02,11.65048
2023-02-03,10.48543
2023-02-04,7.08737
2023-02-05,6.1165
2023-02-06,6.79611
2023-02-07,9.70873
2023-02-08,8.15533
2023-02-09,8.73786
2023-02-10,6.40776
2023-02-11,4.27184
2023-02-12,5.92233
2023-02-13,7.6699
2023-02-14,6.79611
2023-02-15,7.96116
2023-02-16,7.28155
2023-02-17,5.24271
2023-02-18,3.59223
2023-02-19,4.46601
2023-02-20,6.8932
2023-02-21,6.21359
2023-02-22,7.86407
2023-02-23,6.69902
2023-02-24,6.79611
2023-02-25,5.63106
2023-02-26,5.04854
2023-02-27,4.66019
2023-02-28,8.4466
2023-03-01,5.14563
2023-03-02,7.37864
2023-03-03,6.79611
2023-03-04,3.7864
2023-03-05,4.46601
2023-03-06,7.08737
2023-03-07,5.82524
2023-03-08,7.37864
2023-03-09,5.24271
2023-03-10,6.60194
2023-03-11,5.24271
2023-03-12,5.72815
2023-03-13,11.26213
2023-03-14,16.50485
2023-03-15,10.09708
2023-03-16,13.88349
2023-03-17,9.02912
2023-03-18,7.37864
2023-03-19,7.37864
2023-03-20,12.233
2023-03-21,18.05825
2023-03-22,15.53398
2023-03-23,15.04854
2023-03-24,10.77669
2023-03-25,9.61165
2023-03-26,5.63106
2023-03-27,10.29126
2023-03-28,16.79611
2023-03-29,12.13592
2023-03-30,11.65048
2023-03-31,11.06796
2023-04-01,5.82524
2023-04-02,9.51456
2023-04-03,12.91262
2023-04-04,10.87378
2023-04-05,19.80582
2023-04-06,23.49514
2023-04-07,18.34951
2023-04-08,8.05825
2023-04-09,15.92233
2023-04-10,18.4466
2023-04-11,14.75728
2023-04-12,14.66019
2023-04-13,14.66019
2023-04-14,16.40776
2023-04-15,9.70873
2023-04-16,6.50485
2023-04-17,12.52427
2023-04-18,8.83495
2023-04-19,10.67961
2023-04-20,9.2233
2023-04-21,8.4466
2023-04-22,4.46601
2023-04-23,4.17475
2023-04-24,8.05825
2023-04-25,8.34951
2023-04-26,10.48543
2023-04-27,10.09708
2023-04-28,8.93203
2023-04-29,4.5631
2023-04-30,3.98058
2023-05-01,5.72815
2023-05-02,8.15533
2023-05-03,9.51456
2023-05-04,9.80582
2023-05-05,7.76699
2023-05-06,5.82524
2023-05-07,8.15533
2023-05-08,9.12621
2023-05-09,9.90291
2023-05-10,11.16504
2023-05-11,10.0
2023-05-12,7.76699
2023-05-13,4.75728
2023-05-14,5.43689
2023-05-15,8.15533
2023-05-16,10.19417
2023-05-17,8.93203
2023-05-18,7.76699
2023-05-19,10.19417
2023-05-20,7.08737
2023-05-21,5.24271
2023-05-22,8.64077
2023-05-23,7.76699
2023-05-24,7.47572
2023-05-25,7.76699
2023-05-26,6.69902
2023-05-27,3.7864
2023-05-28,5.72815
2023-05-29,5.3398
2023-05-30,7.28155
