date,중소기업
2020-11-12,55.34105
2020-11-13,45.30244
2020-11-14,26.31917
2020-11-15,31.85328
2020-11-16,56.49935
2020-11-17,57.01415
2020-11-18,60.55341
2020-11-19,50.1287
2020-11-20,47.36164
2020-11-21,25.61132
2020-11-22,29.92277
2020-11-23,60.23166
2020-11-24,53.15315
2020-11-25,46.20334
2020-11-26,46.71814
2020-11-27,46.07464
2020-11-28,27.34877
2020-11-29,32.23938
2020-11-30,71.68597
2020-12-01,58.30115
2020-12-02,52.3166
2020-12-03,55.6628
2020-12-04,50.2574
2020-12-05,28.89317
2020-12-06,30.18018
2020-12-07,60.48906
2020-12-08,54.31145
2020-12-09,58.3655
2020-12-10,63.64221
2020-12-11,43.43629
2020-12-12,24.32432
2020-12-13,31.66023
2020-12-14,55.08365
2020-12-15,53.41055
2020-12-16,51.1583
2020-12-17,58.81595
2020-12-18,42.79279
2020-12-19,26.64092
2020-12-20,30.24453
2020-12-21,51.73745
2020-12-22,55.9202
2020-12-23,48.00514
2020-12-24,39.57528
2020-12-25,21.17117
2020-12-26,24.13127
2020-12-27,29.72972
2020-12-28,60.42471
2020-12-29,58.81595
2020-12-30,56.435
2020-12-31,40.60489
2021-01-01,24.51737
2021-01-02,26.76962
2021-01-03,34.04118
2021-01-04,69.17631
2021-01-05,64.22136
2021-01-06,69.88416
2021-01-07,56.75675
2021-01-08,52.89575
2021-01-09,32.56113
2021-01-10,32.36808
2021-01-11,77.02702
2021-01-12,64.09266
2021-01-13,67.56756
2021-01-14,57.14285
2021-01-15,61.13256
2021-01-16,35.07078
2021-01-17,37.38738
2021-01-18,76.44787
2021-01-19,80.82368
2021-01-20,70.07722
2021-01-21,73.16602
2021-01-22,64.92921
2021-01-23,34.87773
2021-01-24,37.77348
2021-01-25,76.19047
2021-01-26,73.68082
2021-01-27,75.67567
2021-01-28,74.13127
2021-01-29,64.73616
2021-01-30,29.60102
2021-01-31,37.32303
2021-02-01,68.33976
2021-02-02,72.39382
2021-02-03,61.32561
2021-02-04,58.55855
2021-02-05,54.5045
2021-02-06,31.33848
2021-02-07,29.72972
2021-02-08,67.69626
2021-02-09,60.68211
2021-02-10,44.33719
2021-02-11,23.68082
2021-02-12,22.84427
2021-02-13,21.81467
2021-02-14,27.86357
2021-02-15,70.78507
2021-02-16,73.10167
2021-02-17,70.01287
2021-02-18,68.33976
2021-02-19,51.22265
2021-02-20,22.39382
2021-02-21,25.48262
2021-02-22,60.93951
2021-02-23,59.33075
2021-02-24,48.97039
2021-02-25,49.16344
2021-02-26,43.05019
2021-02-27,22.32947
2021-02-28,26.89832
2021-03-01,32.23938
2021-03-02,63.44916
2021-03-03,61.13256
2021-03-04,53.66795
2021-03-05,51.48005
2021-03-06,28.50707
2021-03-07,27.28442
2021-03-08,67.56756
2021-03-09,60.93951
2021-03-10,62.74131
2021-03-11,61.06821
2021-03-12,50.57915
2021-03-13,29.60102
2021-03-14,30.82368
2021-03-15,59.58815
2021-03-16,60.93951
2021-03-17,59.84555
2021-03-18,60.36036
2021-03-19,48.00514
2021-03-20,28.18532
2021-03-21,31.46718
2021-03-22,68.46846
2021-03-23,63.25611
2021-03-24,59.84555
2021-03-25,57.40025
2021-03-26,55.148
2021-03-27,31.33848
2021-03-28,32.36808
2021-03-29,87.45173
2021-03-30,71.36422
2021-03-31,66.21621
2021-04-01,58.55855
2021-04-02,54.69755
2021-04-03,24.38867
2021-04-04,29.40797
2021-04-05,60.16731
2021-04-06,61.00386
2021-04-07,57.8507
2021-04-08,47.29729
2021-04-09,44.07979
2021-04-10,22.77992
2021-04-11,25.61132
2021-04-12,64.67181
2021-04-13,51.0296
2021-04-14,61.64736
2021-04-15,49.42084
2021-04-16,47.68339
2021-04-17,23.23037
2021-04-18,27.02702
2021-04-19,54.3758
2021-04-20,48.32689
2021-04-21,46.39639
2021-04-22,44.53024
2021-04-23,43.95109
2021-04-24,23.68082
2021-04-25,26.83397
2021-04-26,54.18275
2021-04-27,51.9305
2021-04-28,46.01029
2021-04-29,50.96525
2021-04-30,45.04504
2021-05-01,21.62162
2021-05-02,24.64607
2021-05-03,46.13899
2021-05-04,44.33719
2021-05-05,24.71042
2021-05-06,51.8018
2021-05-07,48.58429
2021-05-08,23.10167
2021-05-09,27.79922
2021-05-10,60.61776
2021-05-11,63.32046
2021-05-12,52.38095
2021-05-13,51.60875
2021-05-14,44.78764
2021-05-15,21.42857
2021-05-16,27.22007
2021-05-17,59.84555
2021-05-18,52.1879
2021-05-19,23.93822
2021-05-20,48.77734
2021-05-21,44.91634
2021-05-22,22.13642
2021-05-23,23.93822
2021-05-24,50.6435
2021-05-25,51.4157
2021-05-26,50.83655
2021-05-27,44.27284
2021-05-28,50.1287
2021-05-29,21.55727
2021-05-30,24.45302
2021-05-31,52.4453
2021-06-01,54.18275
2021-06-02,46.13899
2021-06-03,44.53024
2021-06-04,46.07464
2021-06-05,25.09652
2021-06-06,28.18532
2021-06-07,58.04375
2021-06-08,54.8906
2021-06-09,46.01029
2021-06-10,44.01544
2021-06-11,40.92664
2021-06-12,21.36422
2021-06-13,26.12612
2021-06-14,48.00514
2021-06-15,46.20334
2021-06-16,51.48005
2021-06-17,52.89575
2021-06-18,45.49549
2021-06-19,21.49292
2021-06-20,20.65637
2021-06-21,46.84684
2021-06-22,43.43629
2021-06-23,42.21364
2021-06-24,47.49034
2021-06-25,41.89189
2021-06-26,22.52252
2021-06-27,21.94337
2021-06-28,49.67824
2021-06-29,42.66409
2021-06-30,41.76319
2021-07-01,42.72844
2021-07-02,38.03088
2021-07-03,21.04247
2021-07-04,24.77477
2021-07-05,56.3063
2021-07-06,48.19819
2021-07-07,43.05019
2021-07-08,49.09909
2021-07-09,41.18404
2021-07-10,21.81467
2021-07-11,24.13127
2021-07-12,48.39124
2021-07-13,50.0
2021-07-14,53.2175
2021-07-15,45.75289
2021-07-16,39.31788
2021-07-17,18.27541
2021-07-18,21.94337
2021-07-19,53.2175
2021-07-20,47.94079
2021-07-21,46.01029
2021-07-22,38.93178
2021-07-23,37.90218
2021-07-24,20.72072
2021-07-25,18.46846
2021-07-26,41.63449
2021-07-27,38.99613
2021-07-28,41.05534
2021-07-29,36.67953
2021-07-30,29.02187
2021-07-31,17.05276
2021-08-01,18.91891
2021-08-02,38.73873
2021-08-03,38.61003
2021-08-04,36.42213
2021-08-05,37.38738
2021-08-06,34.81338
2021-08-07,19.69111
2021-08-08,19.56241
2021-08-09,39.12483
2021-08-10,45.81724
2021-08-11,37.70913
2021-08-12,38.28828
2021-08-13,31.78893
2021-08-14,20.07722
2021-08-15,20.46332
2021-08-16,26.06177
2021-08-17,45.81724
2021-08-18,46.13899
2021-08-19,42.40669
2021-08-20,38.09523
2021-08-21,20.52767
2021-08-22,21.49292
2021-08-23,47.29729
2021-08-24,45.43114
2021-08-25,47.23294
2021-08-26,49.74259
2021-08-27,42.21364
2021-08-28,21.62162
2021-08-29,24.71042
2021-08-30,46.39639
2021-08-31,44.65894
2021-09-01,49.22779
2021-09-02,46.33204
2021-09-03,36.93693
2021-09-04,19.69111
2021-09-05,23.61647
2021-09-06,47.94079
2021-09-07,51.48005
2021-09-08,53.15315
2021-09-09,49.74259
2021-09-10,38.73873
2021-09-11,20.52767
2021-09-12,23.74517
2021-09-13,49.93564
2021-09-14,45.04504
2021-09-15,45.04504
2021-09-16,38.41698
2021-09-17,34.87773
2021-09-18,19.49806
2021-09-19,19.30501
2021-09-20,16.98841
2021-09-21,17.05276
2021-09-22,22.45817
2021-09-23,43.30759
2021-09-24,38.35263
2021-09-25,20.33462
2021-09-26,22.13642
2021-09-27,47.87644
2021-09-28,46.46074
2021-09-29,46.07464
2021-09-30,48.45559
2021-10-01,42.21364
2021-10-02,22.26512
2021-10-03,22.65122
2021-10-04,33.84813
2021-10-05,47.29729
2021-10-06,48.39124
2021-10-07,48.71299
2021-10-08,42.59974
2021-10-09,22.65122
2021-10-10,21.23552
2021-10-11,27.22007
2021-10-12,52.38095
2021-10-13,49.03474
2021-10-14,53.9897
2021-10-15,42.08494
2021-10-16,19.81981
2021-10-17,22.77992
2021-10-18,42.47104
2021-10-19,41.05534
2021-10-20,44.78764
2021-10-21,40.09009
2021-10-22,33.84813
2021-10-23,21.55727
2021-10-24,20.84942
2021-10-25,40.66924
2021-10-26,44.07979
2021-10-27,41.18404
2021-10-28,45.81724
2021-10-29,38.80308
2021-10-30,21.75032
2021-10-31,21.81467
2021-11-01,36.87258
2021-11-02,40.60489
2021-11-03,42.27799
2021-11-04,35.77863
2021-11-05,39.31788
2021-11-06,20.65637
2021-11-07,22.13642
2021-11-08,47.23294
2021-11-09,42.08494
2021-11-10,39.63963
2021-11-11,35.71428
2021-11-12,34.42728
2021-11-13,19.04761
2021-11-14,24.13127
2021-11-15,44.07979
2021-11-16,40.99099
2021-11-17,37.19433
2021-11-18,40.41184
2021-11-19,33.01158
2021-11-20,18.46846
2021-11-21,20.39897
2021-11-22,43.69369
2021-11-23,42.59974
2021-11-24,41.69884
2021-11-25,49.35649
2021-11-26,36.29343
2021-11-27,20.14157
2021-11-28,22.00772
2021-11-29,41.89189
2021-11-30,42.85714
2021-12-01,42.72844
2021-12-02,36.87258
2021-12-03,33.26898
2021-12-04,19.04761
2021-12-05,25.35392
2021-12-06,45.23809
2021-12-07,50.7722
2021-12-08,43.56499
2021-12-09,42.27799
2021-12-10,35.39253
2021-12-11,22.13642
2021-12-12,24.00257
2021-12-13,43.56499
2021-12-14,43.11454
2021-12-15,36.55083
2021-12-16,38.99613
2021-12-17,35.19948
2021-12-18,21.68597
2021-12-19,20.46332
2021-12-20,49.74259
2021-12-21,46.58944
2021-12-22,42.21364
2021-12-23,37.77348
2021-12-24,31.08108
2021-12-25,15.63706
2021-12-26,21.68597
2021-12-27,42.79279
2021-12-28,43.43629
2021-12-29,50.2574
2021-12-30,54.31145
2021-12-31,33.71943
2022-01-01,22.00772
2022-01-02,26.38352
2022-01-03,51.8018
2022-01-04,48.64864
2022-01-05,50.45045
2022-01-06,50.45045
2022-01-07,43.95109
2022-01-08,24.77477
2022-01-09,27.41312
2022-01-10,46.39639
2022-01-11,51.48005
2022-01-12,53.15315
2022-01-13,44.59459
2022-01-14,43.62934
2022-01-15,23.93822
2022-01-16,24.06692
2022-01-17,51.86615
2022-01-18,56.11325
2022-01-19,54.18275
2022-01-20,48.84169
2022-01-21,47.23294
2022-01-22,26.64092
2022-01-23,26.12612
2022-01-24,54.82625
2022-01-25,54.31145
2022-01-26,48.97039
2022-01-27,47.94079
2022-01-28,37.38738
2022-01-29,23.55212
2022-01-30,24.83912
2022-01-31,19.04761
2022-02-01,20.65637
2022-02-02,23.10167
2022-02-03,44.59459
2022-02-04,44.27284
2022-02-05,27.60617
2022-02-06,27.09137
2022-02-07,53.3462
2022-02-08,59.009
2022-02-09,58.6229
2022-02-10,49.93564
2022-02-11,43.37194
2022-02-12,24.45302
2022-02-13,27.79922
2022-02-14,53.79665
2022-02-15,55.0193
2022-02-16,51.4157
2022-02-17,50.1287
2022-02-18,41.95624
2022-02-19,23.10167
2022-02-20,24.83912
2022-02-21,59.1377
2022-02-22,61.51866
2022-02-23,56.75675
2022-02-24,51.4157
2022-02-25,46.52509
2022-02-26,23.48777
2022-02-27,22.84427
2022-02-28,38.54568
2022-03-01,28.24967
2022-03-02,49.22779
2022-03-03,48.19819
2022-03-04,45.88159
2022-03-05,22.32947
2022-03-06,24.45302
2022-03-07,46.78249
2022-03-08,45.75289
2022-03-09,21.94337
2022-03-10,57.65765
2022-03-11,47.87644
2022-03-12,27.86357
2022-03-13,27.09137
2022-03-14,54.7619
2022-03-15,51.48005
2022-03-16,53.3462
2022-03-17,53.0888
2022-03-18,45.94594
2022-03-19,27.02702
2022-03-20,27.15572
2022-03-21,56.1776
2022-03-22,57.91505
2022-03-23,58.1081
2022-03-24,50.7722
2022-03-25,53.66795
2022-03-26,24.38867
2022-03-27,25.54697
2022-03-28,62.99871
2022-03-29,59.84555
2022-03-30,58.55855
2022-03-31,59.84555
2022-04-01,52.0592
2022-04-02,24.13127
2022-04-03,24.32432
2022-04-04,57.91505
2022-04-05,56.6924
2022-04-06,53.4749
2022-04-07,50.96525
2022-04-08,43.69369
2022-04-09,22.77992
2022-04-10,22.77992
2022-04-11,57.91505
2022-04-12,54.6332
2022-04-13,57.9794
2022-04-14,52.0592
2022-04-15,44.59459
2022-04-16,20.84942
2022-04-17,24.00257
2022-04-18,52.3166
2022-04-19,53.66795
2022-04-20,39.89703
2022-04-21,42.40669
2022-04-22,39.70398
2022-04-23,20.78507
2022-04-24,24.77477
2022-04-25,46.58944
2022-04-26,47.29729
2022-04-27,44.85199
2022-04-28,43.56499
2022-04-29,35.32818
2022-04-30,21.17117
2022-05-01,25.61132
2022-05-02,43.82239
2022-05-03,44.33719
2022-05-04,42.34234
2022-05-05,22.90862
2022-05-06,38.28828
2022-05-07,20.46332
2022-05-08,23.35907
2022-05-09,46.39639
2022-05-10,47.49034
2022-05-11,49.09909
2022-05-12,46.07464
2022-05-13,41.11969
2022-05-14,22.00772
2022-05-15,24.45302
2022-05-16,51.6731
2022-05-17,46.07464
2022-05-18,48.77734
2022-05-19,42.47104
2022-05-20,38.67438
2022-05-21,20.84942
2022-05-22,23.61647
2022-05-23,45.62419
2022-05-24,47.10424
2022-05-25,53.9897
2022-05-26,57.52895
2022-05-27,38.54568
2022-05-28,19.36936
2022-05-29,28.31402
2022-05-30,77.79922
2022-05-31,54.95495
2022-06-01,28.89317
2022-06-02,43.95109
2022-06-03,40.54054
2022-06-04,24.38867
2022-06-05,20.91377
2022-06-06,26.89832
2022-06-07,47.49034
2022-06-08,42.85714
2022-06-09,43.75804
2022-06-10,40.66924
2022-06-11,24.83912
2022-06-12,23.68082
2022-06-13,47.81209
2022-06-14,47.74774
2022-06-15,44.72329
2022-06-16,44.72329
2022-06-17,35.58558
2022-06-18,24.83912
2022-06-19,23.80952
2022-06-20,44.01544
2022-06-21,48.00514
2022-06-22,39.70398
2022-06-23,38.35263
2022-06-24,38.86743
2022-06-25,23.16602
2022-06-26,19.94851
2022-06-27,41.95624
2022-06-28,49.93564
2022-06-29,43.43629
2022-06-30,43.56499
2022-07-01,35.26383
2022-07-02,22.90862
2022-07-03,23.74517
2022-07-04,44.78764
2022-07-05,44.59459
2022-07-06,43.43629
2022-07-07,38.73873
2022-07-08,33.97683
2022-07-09,18.40411
2022-07-10,20.78507
2022-07-11,40.09009
2022-07-12,50.83655
2022-07-13,39.63963
2022-07-14,40.21879
2022-07-15,35.90733
2022-07-16,21.29987
2022-07-17,21.81467
2022-07-18,43.30759
2022-07-19,40.66924
2022-07-20,36.93693
2022-07-21,38.99613
2022-07-22,36.22908
2022-07-23,18.79021
2022-07-24,22.20077
2022-07-25,38.35263
2022-07-26,39.63963
2022-07-27,38.93178
2022-07-28,37.77348
2022-07-29,33.46203
2022-07-30,19.04761
2022-07-31,20.91377
2022-08-01,34.04118
2022-08-02,33.14028
2022-08-03,35.97168
2022-08-04,34.94208
2022-08-05,33.33333
2022-08-06,17.63191
2022-08-07,20.01287
2022-08-08,37.12998
2022-08-09,39.83268
2022-08-10,38.22393
2022-08-11,34.55598
2022-08-12,35.45688
2022-08-13,22.20077
2022-08-14,18.14671
2022-08-15,19.75546
2022-08-16,40.92664
2022-08-17,38.22393
2022-08-18,39.44658
2022-08-19,34.55598
2022-08-20,17.43886
2022-08-21,19.11196
2022-08-22,39.57528
2022-08-23,38.28828
2022-08-24,39.96138
2022-08-25,39.31788
2022-08-26,36.93693
2022-08-27,17.82496
2022-08-28,19.81981
2022-08-29,41.18404
2022-08-30,41.24839
2022-08-31,39.96138
2022-09-01,38.54568
2022-09-02,35.71428
2022-09-03,21.68597
2022-09-04,20.65637
2022-09-05,37.51608
2022-09-06,35.64993
2022-09-07,37.32303
2022-09-08,30.11583
2022-09-09,17.31016
2022-09-10,17.82496
2022-09-11,19.11196
2022-09-12,21.04247
2022-09-13,40.02574
2022-09-14,38.86743
2022-09-15,39.96138
2022-09-16,36.10038
2022-09-17,22.45817
2022-09-18,22.77992
2022-09-19,40.99099
2022-09-20,41.76319
2022-09-21,41.18404
2022-09-22,38.67438
2022-09-23,31.85328
2022-09-24,16.47361
2022-09-25,20.91377
2022-09-26,42.98584
2022-09-27,44.53024
2022-09-28,36.87258
2022-09-29,39.31788
2022-09-30,35.32818
2022-10-01,22.58687
2022-10-02,22.71557
2022-10-03,24.64607
2022-10-04,49.67824
2022-10-05,51.9305
2022-10-06,42.40669
2022-10-07,35.71428
2022-10-08,18.21106
2022-10-09,20.84942
2022-10-10,23.42342
2022-10-11,42.08494
2022-10-12,41.24839
2022-10-13,52.574
2022-10-14,37.83783
2022-10-15,22.39382
2022-10-16,20.65637
2022-10-17,42.92149
2022-10-18,43.95109
2022-10-19,41.05534
2022-10-20,40.15444
2022-10-21,34.04118
2022-10-22,19.75546
2022-10-23,23.10167
2022-10-24,42.98584
2022-10-25,44.40154
2022-10-26,42.79279
2022-10-27,40.66924
2022-10-28,33.65508
2022-10-29,17.69626
2022-10-30,17.37451
2022-10-31,38.54568
2022-11-01,38.86743
2022-11-02,38.93178
2022-11-03,36.22908
2022-11-04,31.91763
2022-11-05,19.11196
2022-11-06,18.46846
2022-11-07,42.92149
2022-11-08,45.68854
2022-11-09,40.21879
2022-11-10,41.82754
2022-11-11,31.27413
2022-11-12,17.24581
2022-11-13,22.52252
2022-11-14,41.57014
2022-11-15,37.96653
2022-11-16,36.03603
2022-11-17,41.63449
2022-11-18,31.33848
2022-11-19,19.43371
2022-11-20,19.17631
2022-11-21,41.37709
2022-11-22,41.44144
2022-11-23,39.63963
2022-11-24,34.87773
2022-11-25,32.11068
2022-11-26,17.56756
2022-11-27,19.43371
2022-11-28,35.32818
2022-11-29,34.42728
2022-11-30,36.03603
2022-12-01,37.25868
2022-12-02,29.47232
2022-12-03,16.66666
2022-12-04,18.98326
2022-12-05,32.81853
2022-12-06,36.55083
2022-12-07,36.35778
2022-12-08,32.56113
2022-12-09,34.36293
2022-12-10,19.81981
2022-12-11,19.69111
2022-12-12,37.77348
2022-12-13,40.99099
2022-12-14,36.35778
2022-12-15,36.67953
2022-12-16,35.52123
2022-12-17,19.43371
2022-12-18,21.75032
2022-12-19,46.97554
2022-12-20,43.69369
2022-12-21,43.95109
2022-12-22,37.25868
2022-12-23,32.68983
2022-12-24,18.66151
2022-12-25,21.68597
2022-12-26,44.01544
2022-12-27,40.15444
2022-12-28,39.51093
2022-12-29,38.61003
2022-12-30,34.04118
2022-12-31,18.79021
2023-01-01,21.04247
2023-01-02,49.42084
2023-01-03,51.4157
2023-01-04,47.03989
2023-01-05,44.59459
2023-01-06,41.89189
2023-01-07,22.58687
2023-01-08,23.74517
2023-01-09,41.89189
2023-01-10,44.27284
2023-01-11,45.88159
2023-01-12,42.53539
2023-01-13,34.87773
2023-01-14,21.29987
2023-01-15,22.32947
2023-01-16,47.10424
2023-01-17,47.42599
2023-01-18,44.01544
2023-01-19,42.85714
2023-01-20,32.49678
2023-01-21,16.79536
2023-01-22,18.40411
2023-01-23,20.07722
2023-01-24,24.77477
2023-01-25,48.71299
2023-01-26,45.30244
2023-01-27,47.68339
2023-01-28,23.87387
2023-01-29,23.16602
2023-01-30,54.56885
2023-01-31,51.9305
2023-02-01,46.78249
2023-02-02,44.46589
2023-02-03,38.54568
2023-02-04,19.17631
2023-02-05,21.81467
2023-02-06,42.66409
2023-02-07,48.97039
2023-02-08,47.10424
2023-02-09,43.82239
2023-02-10,42.92149
2023-02-11,24.64607
2023-02-12,22.71557
2023-02-13,47.55469
2023-02-14,46.97554
2023-02-15,44.07979
2023-02-16,48.51994
2023-02-17,41.11969
2023-02-18,21.36422
2023-02-19,22.07207
2023-02-20,49.61389
2023-02-21,55.5341
2023-02-22,48.06949
2023-02-23,46.97554
2023-02-24,46.78249
2023-02-25,23.03732
2023-02-26,22.90862
2023-02-27,43.88674
2023-02-28,43.11454
2023-03-01,26.70527
2023-03-02,41.50579
2023-03-03,37.45173
2023-03-04,21.23552
2023-03-05,26.12612
2023-03-06,45.94594
2023-03-07,45.43114
2023-03-08,47.03989
2023-03-09,46.26769
2023-03-10,39.18918
2023-03-11,22.26512
2023-03-12,21.87902
2023-03-13,42.72844
2023-03-14,47.94079
2023-03-15,49.61389
2023-03-16,47.42599
2023-03-17,39.63963
2023-03-18,27.02702
2023-03-19,24.58172
2023-03-20,57.65765
2023-03-21,52.574
2023-03-22,51.86615
2023-03-23,56.0489
2023-03-24,44.14414
2023-03-25,23.42342
2023-03-26,25.61132
2023-03-27,51.60875
2023-03-28,53.92535
2023-03-29,55.59845
2023-03-30,58.6229
2023-03-31,44.65894
2023-04-01,24.51737
2023-04-02,25.48262
2023-04-03,63.19176
2023-04-04,61.96911
2023-04-05,49.03474
2023-04-06,49.22779
2023-04-07,41.18404
2023-04-08,24.00257
2023-04-09,29.53667
2023-04-10,49.35649
2023-04-11,46.26769
2023-04-12,47.36164
2023-04-13,48.13384
2023-04-14,46.84684
2023-04-15,24.96782
2023-04-16,24.00257
2023-04-17,49.54954
2023-04-18,41.82754
2023-04-19,41.82754
2023-04-20,40.86229
2023-04-21,36.48648
2023-04-22,20.97812
2023-04-23,20.78507
2023-04-24,42.08494
2023-04-25,44.85199
2023-04-26,38.99613
2023-04-27,40.02574
2023-04-28,39.18918
2023-04-29,22.07207
2023-04-30,21.81467
2023-05-01,35.52123
2023-05-02,46.65379
2023-05-03,45.17374
2023-05-04,39.57528
2023-05-05,21.62162
2023-05-06,19.43371
2023-05-07,21.29987
2023-05-08,40.54054
2023-05-09,48.19819
2023-05-10,43.75804
2023-05-11,47.10424
2023-05-12,42.79279
2023-05-13,20.97812
2023-05-14,22.26512
2023-05-15,41.63449
2023-05-16,44.85199
2023-05-17,47.61904
2023-05-18,38.15958
2023-05-19,37.00128
2023-05-20,19.36936
2023-05-21,22.13642
2023-05-22,45.17374
2023-05-23,56.9498
2023-05-24,62.35521
2023-05-25,45.68854
2023-05-26,38.28828
2023-05-27,19.24066
2023-05-28,20.07722
2023-05-29,27.15572
