date,연말정산
2021-06-04,0.27976
2021-06-05,0.15786
2021-06-06,0.15756
2021-06-07,0.34144
2021-06-08,0.32273
2021-06-09,0.31981
2021-06-10,0.33326
2021-06-11,0.27187
2021-06-12,0.15669
2021-06-13,0.16926
2021-06-14,0.328
2021-06-15,0.35314
2021-06-16,0.33326
2021-06-17,0.30578
2021-06-18,0.28414
2021-06-19,0.14879
2021-06-20,0.14529
2021-06-21,0.37243
2021-06-22,0.36249
2021-06-23,0.34115
2021-06-24,0.30285
2021-06-25,0.30285
2021-06-26,0.1523
2021-06-27,0.15172
2021-06-28,0.34203
2021-06-29,0.32946
2021-06-30,0.34057
2021-07-01,0.32566
2021-07-02,0.26017
2021-07-03,0.14645
2021-07-04,0.1751
2021-07-05,0.32186
2021-07-06,0.28531
2021-07-07,0.26339
2021-07-08,0.24673
2021-07-09,0.22772
2021-07-10,0.13447
2021-07-11,0.14236
2021-07-12,0.2669
2021-07-13,0.22012
2021-07-14,0.20989
2021-07-15,0.23065
2021-07-16,0.18095
2021-07-17,0.13038
2021-07-18,0.14909
2021-07-19,0.22831
2021-07-20,0.24263
2021-07-21,0.22802
2021-07-22,0.21954
2021-07-23,0.24293
2021-07-24,0.16107
2021-07-25,0.1485
2021-07-26,0.26748
2021-07-27,0.27157
2021-07-28,0.25199
2021-07-29,0.2248
2021-07-30,0.22363
2021-07-31,0.13155
2021-08-01,0.13184
2021-08-02,0.22919
2021-08-03,0.22246
2021-08-04,0.21252
2021-08-05,0.20609
2021-08-06,0.19323
2021-08-07,0.11605
2021-08-08,0.12862
2021-08-09,0.21194
2021-08-10,0.24409
2021-08-11,0.23591
2021-08-12,0.21457
2021-08-13,0.70248
2021-08-14,0.32069
2021-08-15,0.16955
2021-08-16,0.22012
2021-08-17,0.38208
2021-08-18,0.32653
2021-08-19,0.45458
2021-08-20,0.29408
2021-08-21,0.15435
2021-08-22,0.1678
2021-08-23,0.29496
2021-08-24,0.3353
2021-08-25,0.3277
2021-08-26,0.41102
2021-08-27,0.30315
2021-08-28,0.15961
2021-08-29,0.1827
2021-08-30,0.34875
2021-08-31,0.35547
2021-09-01,0.30695
2021-09-02,0.30607
2021-09-03,0.28911
2021-09-04,0.17569
2021-09-05,0.20171
2021-09-06,0.33706
2021-09-07,0.34934
2021-09-08,0.29379
2021-09-09,0.29321
2021-09-10,0.29759
2021-09-11,0.17598
2021-09-12,0.17569
2021-09-13,0.26076
2021-09-14,0.25637
2021-09-15,0.28064
2021-09-16,0.2476
2021-09-17,0.2248
2021-09-18,0.15406
2021-09-19,0.12833
2021-09-20,0.13768
2021-09-21,0.13944
2021-09-22,0.1751
2021-09-23,0.30636
2021-09-24,0.33033
2021-09-25,0.20229
2021-09-26,0.20258
2021-09-27,0.34027
2021-09-28,0.33033
2021-09-29,0.3163
2021-09-30,0.31572
2021-10-01,0.28064
2021-10-02,0.17657
2021-10-03,0.1599
2021-10-04,0.2172
2021-10-05,0.32624
2021-10-06,0.36161
2021-10-07,0.31396
2021-10-08,0.3087
2021-10-09,0.16575
2021-10-10,0.18183
2021-10-11,0.25462
2021-10-12,0.37857
2021-10-13,0.34904
2021-10-14,0.33296
2021-10-15,0.28882
2021-10-16,0.18534
2021-10-17,0.19849
2021-10-18,0.31923
2021-10-19,0.31689
2021-10-20,0.34583
2021-10-21,0.36308
2021-10-22,0.34027
2021-10-23,0.20989
2021-10-24,0.25608
2021-10-25,0.45808
2021-10-26,0.41453
2021-10-27,0.38617
2021-10-28,0.41043
2021-10-29,1.43799
2021-10-30,0.70335
2021-10-31,0.38734
2021-11-01,0.83958
2021-11-02,0.74867
2021-11-03,0.61916
2021-11-04,0.55806
2021-11-05,0.53088
2021-11-06,0.28005
2021-11-07,0.32478
2021-11-08,0.63407
2021-11-09,0.67003
2021-11-10,0.75861
2021-11-11,0.71505
2021-11-12,0.66097
2021-11-13,0.43294
2021-11-14,0.45808
2021-11-15,0.91734
2021-11-16,0.89659
2021-11-17,0.82877
2021-11-18,0.78988
2021-11-19,0.77293
2021-11-20,0.4116
2021-11-21,0.52064
2021-11-22,0.97318
2021-11-23,1.02317
2021-11-24,1.21669
2021-11-25,2.26793
2021-11-26,1.21406
2021-11-27,0.63465
2021-11-28,0.75451
2021-11-29,1.476
2021-11-30,1.56253
2021-12-01,1.6818
2021-12-02,1.88702
2021-12-03,2.44333
2021-12-04,1.21026
2021-12-05,1.44881
2021-12-06,2.67983
2021-12-07,2.55501
2021-12-08,2.51642
2021-12-09,2.40562
2021-12-10,2.47169
2021-12-11,1.45758
2021-12-12,1.86597
2021-12-13,3.0014
2021-12-14,2.92919
2021-12-15,2.93299
2021-12-16,2.79297
2021-12-17,2.4597
2021-12-18,1.58767
2021-12-19,1.93964
2021-12-20,3.85122
2021-12-21,3.63051
2021-12-22,3.75446
2021-12-23,4.88287
2021-12-24,4.81446
2021-12-25,2.22525
2021-12-26,3.09466
2021-12-27,6.18815
2021-12-28,6.28783
2021-12-29,5.51665
2021-12-30,5.75052
2021-12-31,6.14956
2022-01-01,3.89127
2022-01-02,4.97846
2022-01-03,11.45428
2022-01-04,11.38382
2022-01-05,12.04713
2022-01-06,11.3581
2022-01-07,10.19723
2022-01-08,5.1983
2022-01-09,6.01859
2022-01-10,21.04053
2022-01-11,19.85277
2022-01-12,19.55196
2022-01-13,21.67168
2022-01-14,23.84812
2022-01-15,33.53319
2022-01-16,24.24657
2022-01-17,89.42418
2022-01-18,79.47952
2022-01-19,61.59767
2022-01-20,61.18781
2022-01-21,52.63262
2022-01-22,17.08319
2022-01-23,18.32415
2022-01-24,59.17245
2022-01-25,46.33367
2022-01-26,33.15228
2022-01-27,26.83871
2022-01-28,19.46134
2022-01-29,4.97876
2022-01-30,3.89829
2022-01-31,3.4516
2022-02-01,3.28467
2022-02-02,5.09189
2022-02-03,17.9599
2022-02-04,14.34489
2022-02-05,4.12982
2022-02-06,4.32305
2022-02-07,14.09319
2022-02-08,11.3616
2022-02-09,9.96775
2022-02-10,9.61169
2022-02-11,6.80176
2022-02-12,2.12206
2022-02-13,2.23928
2022-02-14,7.30721
2022-02-15,7.22828
2022-02-16,6.38255
2022-02-17,5.47105
2022-02-18,4.58469
2022-02-19,1.52774
2022-02-20,1.39297
2022-02-21,5.15767
2022-02-22,4.72706
2022-02-23,4.24967
2022-02-24,3.64892
2022-02-25,3.58958
2022-02-26,1.4453
2022-02-27,1.0679
2022-02-28,2.75993
2022-03-01,1.24213
2022-03-02,2.20888
2022-03-03,2.03903
2022-03-04,1.97764
2022-03-05,0.89863
2022-03-06,0.75861
2022-03-07,1.67098
2022-03-08,1.47044
2022-03-09,0.70891
2022-03-10,2.32318
2022-03-11,1.22313
2022-03-12,0.51012
2022-03-13,0.44581
2022-03-14,0.84309
2022-03-15,0.9761
2022-03-16,0.75334
2022-03-17,0.65336
2022-03-18,0.67529
2022-03-19,0.34787
2022-03-20,0.33121
2022-03-21,0.69692
2022-03-22,0.61595
2022-03-23,0.56713
2022-03-24,0.53058
2022-03-25,0.65424
2022-03-26,0.2821
2022-03-27,0.24936
2022-03-28,0.54228
2022-03-29,0.4803
2022-03-30,0.48264
2022-03-31,0.59256
2022-04-01,0.43937
2022-04-02,0.21369
2022-04-03,0.20697
2022-04-04,0.46276
2022-04-05,0.50544
2022-04-06,0.47855
2022-04-07,0.42973
2022-04-08,0.47796
2022-04-09,0.21545
2022-04-10,0.20405
2022-04-11,0.48293
2022-04-12,0.44347
2022-04-13,0.4116
2022-04-14,0.40079
2022-04-15,0.37769
2022-04-16,0.1789
2022-04-17,0.22246
2022-04-18,0.43821
2022-04-19,0.4347
2022-04-20,0.4765
2022-04-21,0.44873
2022-04-22,0.45925
2022-04-23,0.25783
2022-04-24,0.28239
2022-04-25,0.61244
2022-04-26,0.51947
2022-04-27,0.50574
2022-04-28,0.52824
2022-04-29,0.50486
2022-04-30,0.31367
2022-05-01,0.86238
2022-05-02,2.3913
2022-05-03,1.86656
2022-05-04,1.45436
2022-05-05,0.78755
2022-05-06,1.1746
2022-05-07,0.64284
2022-05-08,0.91793
2022-05-09,1.61076
2022-05-10,1.48009
2022-05-11,1.26405
2022-05-12,1.0638
2022-05-13,0.94044
2022-05-14,0.47592
2022-05-15,0.57005
2022-05-16,1.1629
2022-05-17,1.02375
2022-05-18,0.95476
2022-05-19,1.03165
2022-05-20,0.90682
2022-05-21,0.47562
2022-05-22,0.62296
2022-05-23,1.14361
2022-05-24,1.04071
2022-05-25,1.05006
2022-05-26,0.92991
2022-05-27,0.81006
2022-05-28,0.47562
2022-05-29,0.57823
2022-05-30,1.17606
2022-05-31,1.12841
2022-06-01,0.30227
2022-06-02,0.38178
2022-06-03,0.33998
2022-06-04,0.24176
2022-06-05,0.24029
2022-06-06,0.26076
2022-06-07,0.41891
2022-06-08,0.42096
2022-06-09,0.43616
2022-06-10,0.38909
2022-06-11,0.24673
2022-06-12,0.25053
2022-06-13,0.40166
2022-06-14,0.41803
2022-06-15,0.37857
2022-06-16,0.38588
2022-06-17,0.36337
2022-06-18,0.23942
2022-06-19,0.27888
2022-06-20,0.40166
2022-06-21,0.41394
2022-06-22,0.38237
2022-06-23,0.39757
2022-06-24,0.38208
2022-06-25,0.25433
2022-06-26,0.25696
2022-06-27,0.34729
2022-06-28,0.39289
2022-06-29,0.37857
2022-06-30,0.37155
2022-07-01,0.32419
2022-07-02,0.24819
2022-07-03,0.24526
2022-07-04,0.34758
2022-07-05,0.34349
2022-07-06,0.30812
2022-07-07,0.29145
2022-07-08,0.27041
2022-07-09,0.19411
2022-07-10,0.19878
2022-07-11,0.29642
2022-07-12,0.28824
2022-07-13,0.26397
2022-07-14,0.22012
2022-07-15,0.23036
2022-07-16,0.13125
2022-07-17,0.13622
2022-07-18,0.21135
2022-07-19,0.21778
2022-07-20,0.2593
2022-07-21,0.34027
2022-07-22,0.30987
2022-07-23,0.18095
2022-07-24,0.19586
2022-07-25,0.30549
2022-07-26,0.27362
2022-07-27,0.25023
2022-07-28,0.25199
2022-07-29,0.23182
2022-07-30,0.15756
2022-07-31,0.17101
2022-08-01,0.26164
2022-08-02,0.22188
2022-08-03,0.21895
2022-08-04,0.21837
2022-08-05,0.2324
2022-08-06,0.14675
2022-08-07,0.16896
2022-08-08,0.23679
2022-08-09,0.19791
2022-08-10,0.28385
2022-08-11,0.25725
2022-08-12,0.21603
2022-08-13,0.14996
2022-08-14,0.14207
2022-08-15,0.16458
2022-08-16,0.25696
2022-08-17,0.24556
2022-08-18,0.24848
2022-08-19,0.23825
2022-08-20,0.16283
2022-08-21,0.17423
2022-08-22,0.27333
2022-08-23,0.28298
2022-08-24,0.28327
2022-08-25,0.33267
2022-08-26,0.25345
2022-08-27,0.1789
2022-08-28,0.18563
2022-08-29,0.27801
2022-08-30,0.29291
2022-08-31,0.28385
2022-09-01,0.30022
2022-09-02,0.22539
2022-09-03,0.14353
2022-09-04,0.14909
2022-09-05,0.23269
2022-09-06,0.24439
2022-09-07,0.25316
2022-09-08,0.21428
2022-09-09,0.14295
2022-09-10,0.14178
2022-09-11,0.13856
2022-09-12,0.17218
2022-09-13,0.30607
2022-09-14,0.31279
2022-09-15,0.28356
2022-09-16,0.2476
2022-09-17,0.14207
2022-09-18,0.15932
2022-09-19,0.28678
2022-09-20,0.27362
2022-09-21,0.28356
2022-09-22,0.29876
2022-09-23,0.29672
2022-09-24,0.15961
2022-09-25,0.17803
2022-09-26,0.28298
2022-09-27,0.28064
2022-09-28,0.3356
2022-09-29,0.30256
2022-09-30,0.2821
2022-10-01,0.16867
2022-10-02,0.15961
2022-10-03,0.20726
2022-10-04,0.36805
2022-10-05,0.37506
2022-10-06,0.34729
2022-10-07,0.35547
2022-10-08,0.22539
2022-10-09,0.19118
2022-10-10,0.2593
2022-10-11,0.38851
2022-10-12,0.37915
2022-10-13,0.38909
2022-10-14,0.36191
2022-10-15,0.20229
2022-10-16,0.20726
2022-10-17,0.40108
2022-10-18,0.39465
2022-10-19,0.38412
2022-10-20,0.38792
2022-10-21,0.37711
2022-10-22,0.21428
2022-10-23,0.26865
2022-10-24,0.49083
2022-10-25,0.60191
2022-10-26,0.49463
2022-10-27,2.12498
2022-10-28,1.23979
2022-10-29,0.37214
2022-10-30,0.34641
2022-10-31,0.80976
2022-11-01,0.78082
2022-11-02,0.83052
2022-11-03,0.76328
2022-11-04,0.75656
2022-11-05,0.51538
2022-11-06,0.54432
2022-11-07,0.92144
2022-11-08,1.26639
2022-11-09,1.0983
2022-11-10,1.06614
2022-11-11,0.86355
2022-11-12,0.46627
2022-11-13,0.53555
2022-11-14,1.06702
2022-11-15,0.97289
2022-11-16,0.98546
2022-11-17,1.07374
2022-11-18,1.06673
2022-11-19,0.57531
2022-11-20,0.94775
2022-11-21,1.48126
2022-11-22,1.38537
2022-11-23,1.34678
2022-11-24,1.14127
2022-11-25,1.36315
2022-11-26,0.71095
2022-11-27,0.90331
2022-11-28,1.57744
2022-11-29,1.64613
2022-11-30,1.90807
2022-12-01,2.25887
2022-12-02,1.85779
2022-12-03,1.23979
2022-12-04,1.50932
2022-12-05,2.81986
2022-12-06,3.08764
2022-12-07,3.00082
2022-12-08,3.50159
2022-12-09,6.09197
2022-12-10,2.00892
2022-12-11,3.5811
2022-12-12,5.42048
2022-12-13,4.69695
2022-12-14,3.94389
2022-12-15,3.60917
2022-12-16,3.38027
2022-12-17,2.2691
2022-12-18,2.67457
2022-12-19,4.59872
2022-12-20,5.21847
2022-12-21,5.14246
2022-12-22,4.9618
2022-12-23,4.61977
2022-12-24,2.78098
2022-12-25,3.03794
2022-12-26,6.89677
2022-12-27,6.92571
2022-12-28,6.6173
2022-12-29,6.57988
2022-12-30,6.50679
2022-12-31,5.11528
2023-01-01,5.94814
2023-01-02,14.18673
2023-01-03,13.69707
2023-01-04,15.86415
2023-01-05,13.97654
2023-01-06,11.40984
2023-01-07,5.48362
2023-01-08,7.11485
2023-01-09,17.19662
2023-01-10,18.00843
2023-01-11,18.765
2023-01-12,19.1538
2023-01-13,19.86739
2023-01-14,10.91229
2023-01-15,32.27088
2023-01-16,100.0
2023-01-17,72.40472
2023-01-18,76.43573
2023-01-19,58.45126
2023-01-20,46.03257
2023-01-21,12.76189
2023-01-22,10.5074
2023-01-23,14.83046
2023-01-24,19.64112
2023-01-25,76.26266
2023-01-26,59.43088
2023-01-27,40.08618
2023-01-28,12.7157
2023-01-29,12.67419
2023-01-30,43.62665
2023-01-31,30.7332
2023-02-01,20.91892
2023-02-02,17.44949
2023-02-03,13.75291
2023-02-04,4.46395
2023-02-05,4.58586
2023-02-06,14.6685
2023-02-07,12.51779
2023-02-08,10.84885
2023-02-09,10.00371
2023-02-10,8.64698
2023-02-11,2.75701
2023-02-12,2.47666
2023-02-13,8.76888
2023-02-14,8.01787
2023-02-15,7.42619
2023-02-16,6.34016
2023-02-17,5.15708
2023-02-18,1.83966
2023-02-19,1.74582
2023-02-20,5.72772
2023-02-21,5.43451
2023-02-22,4.5271
2023-02-23,4.17571
2023-02-24,4.14005
2023-02-25,1.44296
2023-02-26,1.31375
2023-02-27,3.34636
2023-02-28,3.30046
2023-03-01,1.53505
2023-03-02,2.62867
2023-03-03,2.43719
2023-03-04,1.06205
2023-03-05,1.01177
2023-03-06,2.17
2023-03-07,1.96069
2023-03-08,1.91479
2023-03-09,1.99577
2023-03-10,2.71053
2023-03-11,0.82818
2023-03-12,0.70277
2023-03-13,1.28598
2023-03-14,1.06994
2023-03-15,1.18132
2023-03-16,0.95564
2023-03-17,0.96762
2023-03-18,0.45925
2023-03-19,0.42914
2023-03-20,0.97464
2023-03-21,0.858
2023-03-22,0.73668
2023-03-23,0.74077
2023-03-24,0.86648
2023-03-25,0.38091
2023-03-26,0.39699
2023-03-27,0.71329
2023-03-28,0.6709
2023-03-29,0.62442
2023-03-30,0.56888
2023-03-31,0.66564
2023-04-01,0.31133
2023-04-02,0.29145
2023-04-03,0.60396
2023-04-04,0.59373
2023-04-05,0.68435
2023-04-06,0.55602
2023-04-07,0.48235
2023-04-08,0.26982
2023-04-09,0.26748
2023-04-10,0.73493
2023-04-11,0.57531
2023-04-12,0.53643
2023-04-13,0.52094
2023-04-14,0.47095
2023-04-15,0.25754
2023-04-16,0.25813
2023-04-17,0.5721
2023-04-18,0.51012
2023-04-19,0.48586
2023-04-20,0.52328
2023-04-21,0.48147
2023-04-22,0.24673
2023-04-23,0.27128
2023-04-24,0.57911
2023-04-25,0.72499
2023-04-26,0.61273
2023-04-27,0.59402
2023-04-28,0.59314
2023-04-29,0.34495
2023-04-30,0.40985
2023-05-01,1.74377
2023-05-02,2.52109
2023-05-03,2.02734
2023-05-04,1.80429
2023-05-05,0.92962
2023-05-06,0.75802
2023-05-07,0.76621
2023-05-08,1.66806
2023-05-09,1.41402
2023-05-10,1.3614
2023-05-11,1.16641
2023-05-12,0.92874
2023-05-13,0.47446
2023-05-14,0.54023
2023-05-15,1.11905
2023-05-16,0.97259
2023-05-17,0.94044
2023-05-18,0.9039
2023-05-19,0.76036
2023-05-20,0.42096
2023-05-21,0.50457
2023-05-22,1.06117
2023-05-23,0.94336
2023-05-24,0.87466
2023-05-25,0.87203
2023-05-26,0.71008
2023-05-27,0.36834
2023-05-28,0.38968
2023-05-29,0.60367
