date,소액대출
2021-04-14,37.07336
2021-04-15,36.83797
2021-04-16,30.91408
2021-04-17,17.57551
2021-04-18,17.57551
2021-04-19,41.50647
2021-04-20,37.07336
2021-04-21,34.91565
2021-04-22,34.68026
2021-04-23,35.2295
2021-04-24,20.91016
2021-04-25,20.16477
2021-04-26,46.68497
2021-04-27,42.36955
2021-04-28,40.52569
2021-04-29,35.62181
2021-04-30,32.67948
2021-05-01,17.37936
2021-05-02,17.26167
2021-05-03,41.93801
2021-05-04,37.62259
2021-05-05,23.77402
2021-05-06,38.48568
2021-05-07,35.54335
2021-05-08,22.95017
2021-05-09,18.79168
2021-05-10,43.8211
2021-05-11,43.62495
2021-05-12,38.56414
2021-05-13,39.85876
2021-05-14,31.85562
2021-05-15,16.0455
2021-05-16,18.90937
2021-05-17,45.86112
2021-05-18,40.25107
2021-05-19,29.61945
2021-05-20,42.91879
2021-05-21,36.91643
2021-05-22,21.8517
2021-05-23,20.00784
2021-05-24,46.25343
2021-05-25,45.54727
2021-05-26,38.1326
2021-05-27,39.07414
2021-05-28,36.13181
2021-05-29,19.45861
2021-05-30,20.94939
2021-05-31,38.25029
2021-06-01,35.03334
2021-06-02,30.60023
2021-06-03,29.03099
2021-06-04,30.63946
2021-06-05,19.65476
2021-06-06,19.0663
2021-06-07,40.52569
2021-06-08,34.20949
2021-06-09,32.52255
2021-06-10,31.6987
2021-06-11,34.36641
2021-06-12,21.42016
2021-06-13,23.42094
2021-06-14,44.72342
2021-06-15,37.54413
2021-06-16,37.74029
2021-06-17,38.83876
2021-06-18,35.2295
2021-06-19,23.85249
2021-06-20,18.9486
2021-06-21,42.64417
2021-06-22,37.34797
2021-06-23,35.07257
2021-06-24,34.24872
2021-06-25,31.85562
2021-06-26,17.65398
2021-06-27,20.28246
2021-06-28,42.64417
2021-06-29,36.40643
2021-06-30,39.03491
2021-07-01,31.071
2021-07-02,29.38407
2021-07-03,15.65319
2021-07-04,16.51628
2021-07-05,36.40643
2021-07-06,33.42487
2021-07-07,33.66025
2021-07-08,31.85562
2021-07-09,31.65947
2021-07-10,18.98783
2021-07-11,19.81169
2021-07-12,40.25107
2021-07-13,40.72185
2021-07-14,37.34797
2021-07-15,37.30874
2021-07-16,30.32561
2021-07-17,18.47783
2021-07-18,15.92781
2021-07-19,37.81875
2021-07-20,38.17183
2021-07-21,32.48332
2021-07-22,35.46488
2021-07-23,33.22871
2021-07-24,16.24166
2021-07-25,17.1832
2021-07-26,44.33111
2021-07-27,35.97489
2021-07-28,32.87563
2021-07-29,36.09258
2021-07-30,30.60023
2021-07-31,15.73165
2021-08-01,16.32012
2021-08-02,30.09023
2021-08-03,29.46253
2021-08-04,27.18713
2021-08-05,34.20949
2021-08-06,28.32483
2021-08-07,16.94782
2021-08-08,16.47704
2021-08-09,31.38485
2021-08-10,35.93566
2021-08-11,35.2295
2021-08-12,33.15025
2021-08-13,34.01333
2021-08-14,21.42016
2021-08-15,18.67398
2021-08-16,24.00941
2021-08-17,39.89799
2021-08-18,37.62259
2021-08-19,35.1118
2021-08-20,33.18948
2021-08-21,16.90859
2021-08-22,17.37936
2021-08-23,35.77873
2021-08-24,37.30874
2021-08-25,36.95566
2021-08-26,34.17026
2021-08-27,29.50176
2021-08-28,16.55551
2021-08-29,14.55472
2021-08-30,33.4641
2021-08-31,27.73636
2021-09-01,24.95096
2021-09-02,28.32483
2021-09-03,25.8925
2021-09-04,15.0255
2021-09-05,13.57395
2021-09-06,30.20792
2021-09-07,29.38407
2021-09-08,27.34405
2021-09-09,23.93095
2021-09-10,23.6171
2021-09-11,15.73165
2021-09-12,14.24087
2021-09-13,32.60102
2021-09-14,32.67948
2021-09-15,32.87563
2021-09-16,30.79639
2021-09-17,24.36249
2021-09-18,14.16241
2021-09-19,14.67242
2021-09-20,13.80933
2021-09-21,11.22008
2021-09-22,12.31855
2021-09-23,33.89564
2021-09-24,32.09101
2021-09-25,16.71243
2021-09-26,18.20321
2021-09-27,41.34954
2021-09-28,36.40643
2021-09-29,34.52334
2021-09-30,37.66182
2021-10-01,29.34484
2021-10-02,17.49705
2021-10-03,14.71165
2021-10-04,21.45939
2021-10-05,36.32797
2021-10-06,34.36641
2021-10-07,31.26716
2021-10-08,30.99254
2021-10-09,16.35935
2021-10-10,15.77089
2021-10-11,21.53785
2021-10-12,40.60415
2021-10-13,37.11259
2021-10-14,35.19027
2021-10-15,34.6018
2021-10-16,18.20321
2021-10-17,17.77167
2021-10-18,41.11416
2021-10-19,38.40721
2021-10-20,39.70184
2021-10-21,36.28874
2021-10-22,32.36563
2021-10-23,18.79168
2021-10-24,17.26167
2021-10-25,43.42879
2021-10-26,42.80109
2021-10-27,35.42565
2021-10-28,36.05335
2021-10-29,31.6987
2021-10-30,19.92938
2021-10-31,16.71243
2021-11-01,36.75951
2021-11-02,32.91486
2021-11-03,30.99254
2021-11-04,33.81718
2021-11-05,31.30639
2021-11-06,17.49705
2021-11-07,16.20243
2021-11-08,36.8772
2021-11-09,34.24872
2021-11-10,37.15182
2021-11-11,34.28795
2021-11-12,31.85562
2021-11-13,19.30168
2021-11-14,18.71322
2021-11-15,43.42879
2021-11-16,37.34797
2021-11-17,36.56335
2021-11-18,33.73872
2021-11-19,31.65947
2021-11-20,17.61475
2021-11-21,20.16477
2021-11-22,43.78187
2021-11-23,35.1118
2021-11-24,37.93644
2021-11-25,37.23028
2021-11-26,35.07257
2021-11-27,21.61632
2021-11-28,18.87014
2021-11-29,38.05413
2021-11-30,38.56414
2021-12-01,35.03334
2021-12-02,33.03256
2021-12-03,28.24637
2021-12-04,16.94782
2021-12-05,16.55551
2021-12-06,39.03491
2021-12-07,36.68105
2021-12-08,32.52255
2021-12-09,32.28717
2021-12-10,32.2087
2021-12-11,19.81169
2021-12-12,17.34013
2021-12-13,45.19419
2021-12-14,39.19183
2021-12-15,42.76186
2021-12-16,36.56335
2021-12-17,33.34641
2021-12-18,17.65398
2021-12-19,17.53628
2021-12-20,42.60494
2021-12-21,44.72342
2021-12-22,39.46645
2021-12-23,34.68026
2021-12-24,33.54256
2021-12-25,15.18242
2021-12-26,18.28167
2021-12-27,40.17261
2021-12-28,35.2295
2021-12-29,34.95488
2021-12-30,31.62024
2021-12-31,26.48097
2022-01-01,14.3978
2022-01-02,15.06473
2022-01-03,36.56335
2022-01-04,35.2295
2022-01-05,35.7395
2022-01-06,33.07179
2022-01-07,31.26716
2022-01-08,19.0663
2022-01-09,18.16398
2022-01-10,44.05649
2022-01-11,36.72028
2022-01-12,39.03491
2022-01-13,42.64417
2022-01-14,34.13103
2022-01-15,21.65555
2022-01-16,19.61553
2022-01-17,37.30874
2022-01-18,41.07493
2022-01-19,37.89721
2022-01-20,37.26951
2022-01-21,33.4641
2022-01-22,18.90937
2022-01-23,18.83091
2022-01-24,47.62652
2022-01-25,46.37112
2022-01-26,39.54491
2022-01-27,38.40721
2022-01-28,60.14123
2022-01-29,26.71635
2022-01-30,18.36014
2022-01-31,16.1632
2022-02-01,12.0047
2022-02-02,14.47626
2022-02-03,34.79795
2022-02-04,31.65947
2022-02-05,17.45782
2022-02-06,18.63475
2022-02-07,35.97489
2022-02-08,36.2495
2022-02-09,32.56178
2022-02-10,36.68105
2022-02-11,31.89486
2022-02-12,20.0863
2022-02-13,18.47783
2022-02-14,44.01726
2022-02-15,41.97724
2022-02-16,38.09336
2022-02-17,35.38642
2022-02-18,29.89407
2022-02-19,19.30168
2022-02-20,20.16477
2022-02-21,42.13417
2022-02-22,36.72028
2022-02-23,30.83562
2022-02-24,35.77873
2022-02-25,31.93409
2022-02-26,20.24323
2022-02-27,20.00784
2022-02-28,40.01569
2022-03-01,21.77324
2022-03-02,34.56257
2022-03-03,30.561
2022-03-04,29.50176
2022-03-05,19.38014
2022-03-06,18.71322
2022-03-07,38.60337
2022-03-08,34.40564
2022-03-09,20.16477
2022-03-10,36.01412
2022-03-11,35.30796
2022-03-12,20.67477
2022-03-13,20.59631
2022-03-14,41.82032
2022-03-15,39.58415
2022-03-16,36.17104
2022-03-17,33.66025
2022-03-18,29.38407
2022-03-19,18.36014
2022-03-20,18.87014
2022-03-21,38.87799
2022-03-22,37.34797
2022-03-23,34.32718
2022-03-24,33.15025
2022-03-25,33.30717
2022-03-26,18.98783
2022-03-27,18.39937
2022-03-28,34.68026
2022-03-29,33.50333
2022-03-30,31.26716
2022-03-31,28.71714
2022-04-01,30.44331
2022-04-02,15.26088
2022-04-03,16.98705
2022-04-04,30.24715
2022-04-05,28.95253
2022-04-06,29.61945
2022-04-07,30.32561
2022-04-08,28.2856
2022-04-09,17.92859
2022-04-10,15.37857
2022-04-11,38.52491
2022-04-12,37.03413
2022-04-13,34.17026
2022-04-14,32.56178
2022-04-15,32.01255
2022-04-16,17.06551
2022-04-17,18.04629
2022-04-18,36.64182
2022-04-19,34.64103
2022-04-20,34.32718
2022-04-21,29.77638
2022-04-22,31.1887
2022-04-23,18.12475
2022-04-24,18.79168
2022-04-25,40.64338
2022-04-26,38.17183
2022-04-27,34.36641
2022-04-28,31.93409
2022-04-29,28.1679
2022-04-30,18.32091
2022-05-01,18.36014
2022-05-02,34.71949
2022-05-03,29.69792
2022-05-04,27.93252
2022-05-05,21.224
2022-05-06,30.63946
2022-05-07,19.81169
2022-05-08,18.20321
2022-05-09,41.07493
2022-05-10,39.38799
2022-05-11,34.52334
2022-05-12,37.66182
2022-05-13,35.2295
2022-05-14,18.90937
2022-05-15,20.04707
2022-05-16,45.19419
2022-05-17,38.56414
2022-05-18,32.60102
2022-05-19,28.99176
2022-05-20,30.24715
2022-05-21,18.28167
2022-05-22,19.26245
2022-05-23,40.83954
2022-05-24,37.54413
2022-05-25,37.15182
2022-05-26,36.21027
2022-05-27,29.89407
2022-05-28,15.45704
2022-05-29,16.08473
2022-05-30,34.56257
2022-05-31,29.26637
2022-06-01,19.26245
2022-06-02,29.34484
2022-06-03,27.54021
2022-06-04,15.30011
2022-06-05,14.59395
2022-06-06,15.57473
2022-06-07,28.56021
2022-06-08,33.77795
2022-06-09,30.28638
2022-06-10,30.16869
2022-06-11,16.6732
2022-06-12,16.90859
2022-06-13,40.52569
2022-06-14,37.03413
2022-06-15,37.26951
2022-06-16,36.09258
2022-06-17,33.50333
2022-06-18,18.04629
2022-06-19,16.43781
2022-06-20,35.03334
2022-06-21,33.11102
2022-06-22,31.14947
2022-06-23,30.28638
2022-06-24,30.16869
2022-06-25,17.8109
2022-06-26,16.1632
2022-06-27,38.79952
2022-06-28,37.19105
2022-06-29,32.40486
2022-06-30,36.01412
2022-07-01,26.75559
2022-07-02,15.5355
2022-07-03,16.90859
2022-07-04,36.3672
2022-07-05,29.34484
2022-07-06,32.2087
2022-07-07,28.24637
2022-07-08,27.46174
2022-07-09,18.00706
2022-07-10,19.53707
2022-07-11,41.0357
2022-07-12,33.38564
2022-07-13,31.85562
2022-07-14,34.75872
2022-07-15,29.89407
2022-07-16,21.65555
2022-07-17,20.0863
2022-07-18,40.87877
2022-07-19,34.0918
2022-07-20,37.70105
2022-07-21,37.15182
2022-07-22,32.99333
2022-07-23,20.47861
2022-07-24,19.34091
2022-07-25,47.03805
2022-07-26,38.1326
2022-07-27,34.32718
2022-07-28,34.40564
2022-07-29,32.40486
2022-07-30,19.22322
2022-07-31,18.75245
2022-08-01,39.42722
2022-08-02,32.52255
2022-08-03,32.56178
2022-08-04,29.38407
2022-08-05,34.01333
2022-08-06,19.30168
2022-08-07,16.71243
2022-08-08,33.07179
2022-08-09,33.81718
2022-08-10,36.83797
2022-08-11,41.93801
2022-08-12,35.07257
2022-08-13,21.81247
2022-08-14,18.51706
2022-08-15,24.32326
2022-08-16,41.85955
2022-08-17,43.38956
2022-08-18,36.83797
2022-08-19,34.68026
2022-08-20,21.45939
2022-08-21,19.53707
2022-08-22,43.27187
2022-08-23,41.38877
2022-08-24,37.07336
2022-08-25,39.03491
2022-08-26,34.24872
2022-08-27,17.57551
2022-08-28,16.47704
2022-08-29,39.1526
2022-08-30,38.21106
2022-08-31,32.48332
2022-09-01,34.91565
2022-09-02,28.59945
2022-09-03,16.20243
2022-09-04,16.00627
2022-09-05,33.89564
2022-09-06,31.81639
2022-09-07,30.051
2022-09-08,28.08944
2022-09-09,15.41781
2022-09-10,12.1224
2022-09-11,12.67163
2022-09-12,17.73244
2022-09-13,42.87956
2022-09-14,41.34954
2022-09-15,39.70184
2022-09-16,35.66104
2022-09-17,19.02706
2022-09-18,18.75245
2022-09-19,42.48724
2022-09-20,39.50568
2022-09-21,36.68105
2022-09-22,38.0149
2022-09-23,32.95409
2022-09-24,21.38093
2022-09-25,18.90937
2022-09-26,44.91957
2022-09-27,41.66339
2022-09-28,41.66339
2022-09-29,39.07414
2022-09-30,39.62338
2022-10-01,24.59788
2022-10-02,26.63789
2022-10-03,35.66104
2022-10-04,54.64888
2022-10-05,54.21734
2022-10-06,50.72577
2022-10-07,49.58807
2022-10-08,31.22793
2022-10-09,24.1271
2022-10-10,33.81718
2022-10-11,68.57591
2022-10-12,59.59199
2022-10-13,56.0612
2022-10-14,49.47038
2022-10-15,34.05256
2022-10-16,35.03334
2022-10-17,64.84896
2022-10-18,65.24127
2022-10-19,52.49117
2022-10-20,62.02432
2022-10-21,54.68811
2022-10-22,32.95409
2022-10-23,31.89486
2022-10-24,65.7905
2022-10-25,71.36131
2022-10-26,65.55511
2022-10-27,59.31737
2022-10-28,51.86347
2022-10-29,31.65947
2022-10-30,25.97096
2022-10-31,57.90506
2022-11-01,54.68811
2022-11-02,50.72577
2022-11-03,49.19576
2022-11-04,45.86112
2022-11-05,28.56021
2022-11-06,40.01569
2022-11-07,74.38211
2022-11-08,66.45743
2022-11-09,64.41741
2022-11-10,71.71439
2022-11-11,58.53275
2022-11-12,35.46488
2022-11-13,33.03256
2022-11-14,77.52059
2022-11-15,70.57669
2022-11-16,69.79207
2022-11-17,62.02432
2022-11-18,57.78736
2022-11-19,36.32797
2022-11-20,37.26951
2022-11-21,83.60141
2022-11-22,75.40211
2022-11-23,68.0659
2022-11-24,63.90741
2022-11-25,64.92742
2022-11-26,35.66104
2022-11-27,38.09336
2022-11-28,72.18517
2022-11-29,72.77363
2022-11-30,72.49901
2022-12-01,70.49823
2022-12-02,54.21734
2022-12-03,29.54099
2022-12-04,32.99333
2022-12-05,69.59591
2022-12-06,58.65045
2022-12-07,60.72969
2022-12-08,58.72891
2022-12-09,58.68968
2022-12-10,39.34876
2022-12-11,36.64182
2022-12-12,78.26598
2022-12-13,73.51902
2022-12-14,73.8721
2022-12-15,73.3621
2022-12-16,62.29894
2022-12-17,37.46567
2022-12-18,37.19105
2022-12-19,79.56061
2022-12-20,84.58218
2022-12-21,70.26284
2022-12-22,68.0659
2022-12-23,56.96351
2022-12-24,39.50568
2022-12-25,39.46645
2022-12-26,85.44527
2022-12-27,74.46057
2022-12-28,69.24284
2022-12-29,60.612
2022-12-30,52.41271
2022-12-31,30.52177
2023-01-01,29.89407
2023-01-02,67.20282
2023-01-03,63.59356
2023-01-04,61.98509
2023-01-05,63.12279
2023-01-06,59.70969
2023-01-07,34.52334
2023-01-08,37.70105
2023-01-09,73.63672
2023-01-10,72.65594
2023-01-11,76.18673
2023-01-12,68.02667
2023-01-13,67.86975
2023-01-14,43.8211
2023-01-15,40.99646
2023-01-16,82.5814
2023-01-17,83.7191
2023-01-18,74.77442
2023-01-19,71.43978
2023-01-20,68.6936
2023-01-21,36.01412
2023-01-22,26.99097
2023-01-23,36.01412
2023-01-24,44.33111
2023-01-25,94.1938
2023-01-26,82.03216
2023-01-27,67.59513
2023-01-28,39.62338
2023-01-29,38.21106
2023-01-30,73.83287
2023-01-31,77.59905
2023-02-01,71.55747
2023-02-02,65.75127
2023-02-03,55.04119
2023-02-04,32.95409
2023-02-05,32.16947
2023-02-06,69.55668
2023-02-07,65.90819
2023-02-08,63.04433
2023-02-09,63.35817
2023-02-10,67.20282
2023-02-11,44.21341
2023-02-12,44.21341
2023-02-13,80.42369
2023-02-14,73.91133
2023-02-15,77.83444
2023-02-16,69.2036
2023-02-17,66.57512
2023-02-18,38.40721
2023-02-19,37.26951
2023-02-20,80.306
2023-02-21,82.22832
2023-02-22,72.38132
2023-02-23,71.16516
2023-02-24,63.43664
2023-02-25,41.42801
2023-02-26,38.76029
2023-02-27,84.50372
2023-02-28,69.51745
2023-03-01,41.38877
2023-03-02,67.59513
2023-03-03,62.29894
2023-03-04,34.83719
2023-03-05,37.93644
2023-03-06,77.63828
2023-03-07,66.49666
2023-03-08,60.96508
2023-03-09,60.69046
2023-03-10,66.37897
2023-03-11,33.4641
2023-03-12,35.2295
2023-03-13,78.22675
2023-03-14,75.99058
2023-03-15,75.08826
2023-03-16,69.47822
2023-03-17,62.22047
2023-03-18,36.13181
2023-03-19,39.42722
2023-03-20,80.07061
2023-03-21,81.87524
2023-03-22,96.23381
2023-03-23,84.66065
2023-03-24,67.12436
2023-03-25,44.40957
2023-03-26,42.13417
2023-03-27,100.0
2023-03-28,85.75912
2023-03-29,78.50137
2023-03-30,69.8313
2023-03-31,62.29894
2023-04-01,34.40564
2023-04-02,30.28638
2023-04-03,75.99058
2023-04-04,59.39584
2023-04-05,66.4182
2023-04-06,60.53354
2023-04-07,57.7089
2023-04-08,33.42487
2023-04-09,31.6987
2023-04-10,76.89289
2023-04-11,69.55668
2023-04-12,70.459
2023-04-13,65.2805
2023-04-14,66.81051
2023-04-15,34.05256
2023-04-16,36.48489
2023-04-17,76.53981
2023-04-18,66.77128
2023-04-19,70.65515
2023-04-20,73.08748
2023-04-21,68.22283
2023-04-22,37.23028
2023-04-23,36.28874
2023-04-24,86.89682
2023-04-25,82.81679
2023-04-26,72.06747
2023-04-27,67.83052
2023-04-28,63.08356
2023-04-29,34.56257
2023-04-30,33.26794
2023-05-01,52.25578
2023-05-02,72.85209
2023-05-03,64.84896
2023-05-04,60.45508
2023-05-05,41.15339
2023-05-06,32.79717
2023-05-07,34.32718
2023-05-08,76.22597
2023-05-09,69.59591
2023-05-10,76.57905
2023-05-11,69.59591
2023-05-12,62.45586
2023-05-13,36.91643
2023-05-14,34.28795
2023-05-15,77.48136
2023-05-16,67.71282
2023-05-17,66.14358
2023-05-18,62.29894
2023-05-19,58.3366
2023-05-20,36.56335
2023-05-21,37.54413
2023-05-22,79.63907
2023-05-23,70.22361
2023-05-24,74.26441
2023-05-25,71.47901
2023-05-26,61.04354
2023-05-27,32.24794
2023-05-28,31.26716
2023-05-29,42.91879
