date,주식어플
2020-08-24,16.29383
2020-08-25,17.26118
2020-08-26,20.55622
2020-08-27,23.2769
2020-08-28,18.25876
2020-08-29,12.54534
2020-08-30,15.08464
2020-08-31,21.76541
2020-09-01,25.24183
2020-09-02,24.27448
2020-09-03,21.52357
2020-09-04,19.86094
2020-09-05,11.75937
2020-09-06,14.72188
2020-09-07,21.97702
2020-09-08,20.25392
2020-09-09,22.24909
2020-09-10,26.08827
2020-09-11,19.04474
2020-09-12,11.81983
2020-09-13,11.4873
2020-09-14,17.59371
2020-09-15,17.92623
2020-09-16,18.65175
2020-09-17,17.41233
2020-09-18,14.17775
2020-09-19,8.49455
2020-09-20,8.46432
2020-09-21,12.51511
2020-09-22,12.66626
2020-09-23,13.63361
2020-09-24,13.60338
2020-09-25,10.6711
2020-09-26,6.59008
2020-09-27,6.65054
2020-09-28,11.21523
2020-09-29,9.18984
2020-09-30,6.83192
2020-10-01,7.64812
2020-10-02,7.13422
2020-10-03,7.76904
2020-10-04,7.28536
2020-10-05,12.87787
2020-10-06,11.81983
2020-10-07,10.61064
2020-10-08,10.09673
2020-10-09,7.85973
2020-10-10,6.28778
2020-10-11,7.25513
2020-10-12,10.82224
2020-10-13,13.30108
2020-10-14,11.51753
2020-10-15,14.38935
2020-10-16,10.30834
2020-10-17,6.25755
2020-10-18,6.77146
2020-10-19,9.94558
2020-10-20,9.88512
2020-10-21,9.18984
2020-10-22,8.49455
2020-10-23,7.16444
2020-10-24,4.74607
2020-10-25,8.10157
2020-10-26,10.03627
2020-10-27,8.88754
2020-10-28,9.18984
2020-10-29,8.3434
2020-10-30,8.49455
2020-10-31,5.5925
2020-11-01,6.13663
2020-11-02,8.6457
2020-11-03,9.37122
2020-11-04,8.1318
2020-11-05,9.40145
2020-11-06,9.55259
2020-11-07,6.04594
2020-11-08,7.0133
2020-11-09,12.81741
2020-11-10,17.35187
2020-11-11,14.96372
2020-11-12,14.69165
2020-11-13,13.39177
2020-11-14,7.19467
2020-11-15,8.3434
2020-11-16,20.82829
2020-11-17,22.85368
2020-11-18,16.98911
2020-11-19,15.87061
2020-11-20,14.8428
2020-11-21,12.54534
2020-11-22,12.03143
2020-11-23,18.86336
2020-11-24,22.12817
2020-11-25,29.26239
2020-11-26,26.81378
2020-11-27,23.88149
2020-11-28,18.89359
2020-11-29,17.71463
2020-11-30,24.84885
2020-12-01,25.18137
2020-12-02,27.26723
2020-12-03,29.20193
2020-12-04,26.87424
2020-12-05,16.5659
2020-12-06,21.58403
2020-12-07,28.3555
2020-12-08,26.17896
2020-12-09,27.93228
2020-12-10,28.44619
2020-12-11,24.75816
2020-12-12,15.17533
2020-12-13,17.29141
2020-12-14,25.0
2020-12-15,23.12575
2020-12-16,22.52116
2020-12-17,22.1584
2020-12-18,23.21644
2020-12-19,18.53083
2020-12-20,17.41233
2020-12-21,26.81378
2020-12-22,23.91172
2020-12-23,26.90447
2020-12-24,26.20918
2020-12-25,17.71463
2020-12-26,16.89842
2020-12-27,21.07013
2020-12-28,33.31318
2020-12-29,34.58282
2020-12-30,36.09431
2020-12-31,26.87424
2021-01-01,25.2116
2021-01-02,26.45102
2021-01-03,31.37847
2021-01-04,57.88996
2021-01-05,54.71584
2021-01-06,56.19709
2021-01-07,46.28174
2021-01-08,91.14268
2021-01-09,57.55743
2021-01-10,46.5538
2021-01-11,100.0
2021-01-12,64.5405
2021-01-13,52.62998
2021-01-14,48.60943
2021-01-15,43.98428
2021-01-16,37.66626
2021-01-17,37.39419
2021-01-18,50.2116
2021-01-19,59.34099
2021-01-20,60.12696
2021-01-21,58.948
2021-01-22,51.9347
2021-01-23,38.1197
2021-01-24,38.81499
2021-01-25,52.81136
2021-01-26,58.3434
2021-01-27,49.45586
2021-01-28,49.06287
2021-01-29,40.1451
2021-01-30,26.96493
2021-01-31,26.78355
2021-02-01,36.7896
2021-02-02,36.91051
2021-02-03,37.0012
2021-02-04,33.97823
2021-02-05,32.46674
2021-02-06,25.30229
2021-02-07,23.51874
2021-02-08,32.10399
2021-02-09,36.15477
2021-02-10,37.63603
2021-02-11,29.05078
2021-02-12,35.24788
2021-02-13,32.8295
2021-02-14,32.2249
2021-02-15,49.03264
2021-02-16,42.0798
2021-02-17,49.33494
2021-02-18,49.81862
2021-02-19,39.81257
2021-02-20,29.86698
2021-02-21,35.76178
2021-02-22,44.01451
2021-02-23,41.2636
2021-02-24,36.51753
2021-02-25,36.72914
2021-02-26,30.35066
2021-02-27,19.43772
2021-02-28,43.71221
2021-03-01,29.1717
2021-03-02,27.47883
2021-03-03,23.51874
2021-03-04,24.0931
2021-03-05,20.67714
2021-03-06,15.56831
2021-03-07,22.58162
2021-03-08,23.88149
2021-03-09,26.1185
2021-03-10,29.08101
2021-03-11,27.99274
2021-03-12,28.44619
2021-03-13,23.42805
2021-03-14,27.90205
2021-03-15,32.85973
2021-03-16,32.64812
2021-03-17,28.08343
2021-03-18,30.2902
2021-03-19,29.80652
2021-03-20,21.3422
2021-03-21,17.92623
2021-03-22,22.03748
2021-03-23,23.36759
2021-03-24,21.5538
2021-03-25,20.64691
2021-03-26,19.80048
2021-03-27,15.35671
2021-03-28,17.01934
2021-03-29,29.32285
2021-03-30,39.99395
2021-03-31,29.20193
2021-04-01,27.93228
2021-04-02,28.08343
2021-04-03,23.48851
2021-04-04,22.82345
2021-04-05,30.71342
2021-04-06,31.49939
2021-04-07,31.80169
2021-04-08,29.59492
2021-04-09,24.57678
2021-04-10,19.01451
2021-04-11,20.40507
2021-04-12,28.92986
2021-04-13,30.25997
2021-04-14,33.25272
2021-04-15,36.00362
2021-04-16,32.79927
2021-04-17,22.52116
2021-04-18,20.82829
2021-04-19,27.38814
2021-04-20,27.4486
2021-04-21,27.26723
2021-04-22,25.48367
2021-04-23,24.78839
2021-04-24,16.7775
2021-04-25,16.65659
2021-04-26,21.46311
2021-04-27,22.40024
2021-04-28,24.63724
2021-04-29,19.34703
2021-04-30,16.98911
2021-05-01,12.78718
2021-05-02,11.24546
2021-05-03,16.38452
2021-05-04,15.35671
2021-05-05,16.20314
2021-05-06,17.77509
2021-05-07,17.62394
2021-05-08,14.0266
2021-05-09,12.81741
2021-05-10,21.40266
2021-05-11,22.03748
2021-05-12,25.54413
2021-05-13,24.51632
2021-05-14,18.44014
2021-05-15,11.54776
2021-05-16,11.33615
2021-05-17,15.77992
2021-05-18,13.63361
2021-05-19,12.03143
2021-05-20,15.26602
2021-05-21,11.42684
2021-05-22,8.01088
2021-05-23,8.3434
2021-05-24,11.42684
2021-05-25,14.5405
2021-05-26,12.96856
2021-05-27,14.17775
2021-05-28,13.45223
2021-05-29,9.18984
2021-05-30,8.58524
2021-05-31,14.29866
2021-06-01,12.93833
2021-06-02,12.96856
2021-06-03,13.84522
2021-06-04,12.21281
2021-06-05,7.88996
2021-06-06,7.40628
2021-06-07,14.26844
2021-06-08,13.87545
2021-06-09,11.72914
2021-06-10,11.72914
2021-06-11,11.185
2021-06-12,7.58766
2021-06-13,6.92261
2021-06-14,11.72914
2021-06-15,11.63845
2021-06-16,10.97339
2021-06-17,11.00362
2021-06-18,11.75937
2021-06-19,7.0133
2021-06-20,7.34582
2021-06-21,10.45949
2021-06-22,11.85006
2021-06-23,17.0798
2021-06-24,15.47762
2021-06-25,12.36396
2021-06-26,9.46191
2021-06-27,7.25513
2021-06-28,11.09431
2021-06-29,9.67351
2021-06-30,9.61305
2021-07-01,9.55259
2021-07-02,8.76662
2021-07-03,6.4087
2021-07-04,6.43893
2021-07-05,9.94558
2021-07-06,10.21765
2021-07-07,10.03627
2021-07-08,9.46191
2021-07-09,10.30834
2021-07-10,7.28536
2021-07-11,6.13663
2021-07-12,8.58524
2021-07-13,9.67351
2021-07-14,9.52237
2021-07-15,8.97823
2021-07-16,7.37605
2021-07-17,5.07859
2021-07-18,5.5925
2021-07-19,8.37363
2021-07-20,10.15719
2021-07-21,9.91535
2021-07-22,10.0665
2021-07-23,8.58524
2021-07-24,5.83434
2021-07-25,5.65296
2021-07-26,9.88512
2021-07-27,9.00846
2021-07-28,8.10157
2021-07-29,8.73639
2021-07-30,8.58524
2021-07-31,6.77146
2021-08-01,5.8948
2021-08-02,7.85973
2021-08-03,7.92019
2021-08-04,10.03627
2021-08-05,11.4873
2021-08-06,17.77509
2021-08-07,8.85731
2021-08-08,8.73639
2021-08-09,15.90084
2021-08-10,17.50302
2021-08-11,17.01934
2021-08-12,17.83555
2021-08-13,24.81862
2021-08-14,12.0012
2021-08-15,11.185
2021-08-16,14.96372
2021-08-17,17.3821
2021-08-18,16.62636
2021-08-19,14.41958
2021-08-20,13.51269
2021-08-21,8.73639
2021-08-22,8.28295
2021-08-23,12.6058
2021-08-24,15.02418
2021-08-25,12.18258
2021-08-26,12.42442
2021-08-27,11.30592
2021-08-28,7.88996
2021-08-29,7.5272
2021-08-30,9.97581
2021-08-31,12.78718
2021-09-01,12.33373
2021-09-02,9.67351
2021-09-03,9.18984
2021-09-04,7.5272
2021-09-05,7.25513
2021-09-06,10.15719
2021-09-07,10.42926
2021-09-08,12.21281
2021-09-09,10.18742
2021-09-10,9.22007
2021-09-11,5.8948
2021-09-12,6.83192
2021-09-13,8.04111
2021-09-14,9.06892
2021-09-15,7.73881
2021-09-16,8.01088
2021-09-17,7.25513
2021-09-18,4.59492
2021-09-19,5.56227
2021-09-20,5.65296
2021-09-21,6.31801
2021-09-22,5.92503
2021-09-23,9.18984
2021-09-24,9.00846
2021-09-25,6.49939
2021-09-26,6.25755
2021-09-27,8.10157
2021-09-28,8.67593
2021-09-29,9.7642
2021-09-30,7.98065
2021-10-01,8.01088
2021-10-02,5.62273
2021-10-03,4.56469
2021-10-04,6.22732
2021-10-05,9.06892
2021-10-06,10.03627
2021-10-07,8.948
2021-10-08,7.5272
2021-10-09,5.53204
2021-10-10,5.04836
2021-10-11,5.16928
2021-10-12,15.20556
2021-10-13,13.33131
2021-10-14,11.51753
2021-10-15,10.61064
2021-10-16,6.62031
2021-10-17,6.01571
2021-10-18,7.28536
2021-10-19,7.10399
2021-10-20,6.77146
2021-10-21,7.67835
2021-10-22,6.37847
2021-10-23,3.99032
2021-10-24,6.31801
2021-10-25,10.61064
2021-10-26,10.12696
2021-10-27,8.31318
2021-10-28,8.37363
2021-10-29,5.92503
2021-10-30,5.07859
2021-10-31,4.65538
2021-11-01,6.95284
2021-11-02,8.91777
2021-11-03,10.76178
2021-11-04,8.82708
2021-11-05,7.0133
2021-11-06,4.23216
2021-11-07,4.65538
2021-11-08,5.98548
2021-11-09,7.73881
2021-11-10,7.76904
2021-11-11,8.07134
2021-11-12,7.0133
2021-11-13,4.20193
2021-11-14,5.95525
2021-11-15,8.82708
2021-11-16,9.64328
2021-11-17,10.48972
2021-11-18,10.61064
2021-11-19,8.19226
2021-11-20,5.77388
2021-11-21,4.86698
2021-11-22,7.19467
2021-11-23,6.98307
2021-11-24,6.89238
2021-11-25,7.64812
2021-11-26,6.04594
2021-11-27,3.83917
2021-11-28,5.01813
2021-11-29,7.25513
2021-11-30,7.31559
2021-12-01,6.62031
2021-12-02,7.04353
2021-12-03,5.68319
2021-12-04,4.1717
2021-12-05,5.19951
2021-12-06,5.71342
2021-12-07,6.4087
2021-12-08,6.07617
2021-12-09,6.16686
2021-12-10,5.07859
2021-12-11,4.53446
2021-12-12,5.44135
2021-12-13,7.61789
2021-12-14,6.13663
2021-12-15,6.1064
2021-12-16,6.28778
2021-12-17,5.50181
2021-12-18,3.38573
2021-12-19,4.20193
2021-12-20,4.86698
2021-12-21,5.50181
2021-12-22,7.5272
2021-12-23,6.80169
2021-12-24,5.53204
2021-12-25,2.84159
2021-12-26,4.65538
2021-12-27,6.01571
2021-12-28,6.89238
2021-12-29,6.34824
2021-12-30,6.34824
2021-12-31,4.9879
2022-01-01,4.41354
2022-01-02,6.43893
2022-01-03,7.95042
2022-01-04,7.34582
2022-01-05,8.55501
2022-01-06,9.15961
2022-01-07,5.80411
2022-01-08,5.83434
2022-01-09,6.65054
2022-01-10,9.12938
2022-01-11,9.52237
2022-01-12,8.948
2022-01-13,8.01088
2022-01-14,7.28536
2022-01-15,5.04836
2022-01-16,6.92261
2022-01-17,8.07134
2022-01-18,11.36638
2022-01-19,9.97581
2022-01-20,8.40386
2022-01-21,5.77388
2022-01-22,5.04836
2022-01-23,4.77629
2022-01-24,6.37847
2022-01-25,8.79685
2022-01-26,7.88996
2022-01-27,13.87545
2022-01-28,9.18984
2022-01-29,4.77629
2022-01-30,4.59492
2022-01-31,6.19709
2022-02-01,14.90326
2022-02-02,12.09189
2022-02-03,10.27811
2022-02-04,8.82708
2022-02-05,5.77388
2022-02-06,6.13663
2022-02-07,7.70858
2022-02-08,6.86215
2022-02-09,8.3434
2022-02-10,7.5272
2022-02-11,7.0133
2022-02-12,5.2902
2022-02-13,4.62515
2022-02-14,6.52962
2022-02-15,6.16686
2022-02-16,6.22732
2022-02-17,6.04594
2022-02-18,6.04594
2022-02-19,3.62756
2022-02-20,4.41354
2022-02-21,5.25997
2022-02-22,5.80411
2022-02-23,6.13663
2022-02-24,8.40386
2022-02-25,6.95284
2022-02-26,4.05078
2022-02-27,3.8694
2022-02-28,5.04836
2022-03-01,5.07859
2022-03-02,5.13905
2022-03-03,6.19709
2022-03-04,5.10882
2022-03-05,3.47642
2022-03-06,4.71584
2022-03-07,6.31801
2022-03-08,5.56227
2022-03-09,3.50665
2022-03-10,6.31801
2022-03-11,5.47158
2022-03-12,3.68802
2022-03-13,4.59492
2022-03-14,5.62273
2022-03-15,5.53204
2022-03-16,6.28778
2022-03-17,6.34824
2022-03-18,4.86698
2022-03-19,3.83917
2022-03-20,4.50423
2022-03-21,5.74365
2022-03-22,5.65296
2022-03-23,6.68077
2022-03-24,5.68319
2022-03-25,6.31801
2022-03-26,4.08101
2022-03-27,3.59733
2022-03-28,6.01571
2022-03-29,5.16928
2022-03-30,5.16928
2022-03-31,5.32043
2022-04-01,5.44135
2022-04-02,3.56711
2022-04-03,4.14147
2022-04-04,5.22974
2022-04-05,5.47158
2022-04-06,5.86457
2022-04-07,5.98548
2022-04-08,5.98548
2022-04-09,3.53688
2022-04-10,3.17412
2022-04-11,4.32285
2022-04-12,4.92744
2022-04-13,5.65296
2022-04-14,5.32043
2022-04-15,4.474
2022-04-16,3.62756
2022-04-17,3.62756
2022-04-18,5.13905
2022-04-19,5.74365
2022-04-20,4.29262
2022-04-21,5.16928
2022-04-22,5.04836
2022-04-23,3.26481
2022-04-24,2.62998
2022-04-25,5.44135
2022-04-26,5.44135
2022-04-27,6.52962
2022-04-28,6.62031
2022-04-29,4.89721
2022-04-30,2.7509
2022-05-01,3.20435
2022-05-02,4.68561
2022-05-03,4.44377
2022-05-04,4.05078
2022-05-05,3.0532
2022-05-06,3.74848
2022-05-07,2.99274
2022-05-08,2.7509
2022-05-09,3.96009
2022-05-10,5.16928
2022-05-11,4.53446
2022-05-12,4.26239
2022-05-13,4.89721
2022-05-14,2.87182
2022-05-15,3.14389
2022-05-16,4.56469
2022-05-17,4.1717
2022-05-18,4.41354
2022-05-19,4.11124
2022-05-20,4.44377
2022-05-21,2.78113
2022-05-22,2.35792
2022-05-23,3.41596
2022-05-24,3.80894
2022-05-25,4.32285
2022-05-26,3.47642
2022-05-27,3.20435
2022-05-28,2.90205
2022-05-29,2.72067
2022-05-30,3.99032
2022-05-31,4.11124
2022-06-01,2.59975
2022-06-02,4.02055
2022-06-03,3.08343
2022-06-04,2.08585
2022-06-05,2.26723
2022-06-06,2.96251
2022-06-07,3.96009
2022-06-08,3.53688
2022-06-09,4.02055
2022-06-10,4.20193
2022-06-11,2.59975
2022-06-12,4.02055
2022-06-13,5.68319
2022-06-14,6.37847
2022-06-15,7.16444
2022-06-16,6.83192
2022-06-17,8.52478
2022-06-18,5.01813
2022-06-19,4.41354
2022-06-20,7.19467
2022-06-21,5.80411
2022-06-22,5.44135
2022-06-23,6.43893
2022-06-24,6.49939
2022-06-25,4.11124
2022-06-26,3.74848
2022-06-27,4.1717
2022-06-28,4.474
2022-06-29,4.65538
2022-06-30,4.62515
2022-07-01,3.96009
2022-07-02,2.69044
2022-07-03,3.0532
2022-07-04,3.56711
2022-07-05,3.92986
2022-07-06,3.14389
2022-07-07,4.20193
2022-07-08,3.02297
2022-07-09,2.29746
2022-07-10,2.05562
2022-07-11,3.62756
2022-07-12,3.71825
2022-07-13,3.92986
2022-07-14,3.23458
2022-07-15,2.90205
2022-07-16,2.26723
2022-07-17,1.99516
2022-07-18,3.59733
2022-07-19,4.20193
2022-07-20,3.77871
2022-07-21,3.32527
2022-07-22,2.96251
2022-07-23,2.29746
2022-07-24,2.20677
2022-07-25,4.20193
2022-07-26,3.29504
2022-07-27,3.44619
2022-07-28,5.22974
2022-07-29,3.41596
2022-07-30,2.69044
2022-07-31,4.05078
2022-08-01,4.02055
2022-08-02,5.32043
2022-08-03,5.50181
2022-08-04,4.86698
2022-08-05,4.77629
2022-08-06,2.69044
2022-08-07,3.26481
2022-08-08,6.31801
2022-08-09,5.74365
2022-08-10,5.35066
2022-08-11,5.25997
2022-08-12,4.20193
2022-08-13,3.50665
2022-08-14,3.26481
2022-08-15,3.89963
2022-08-16,5.41112
2022-08-17,5.80411
2022-08-18,5.07859
2022-08-19,4.59492
2022-08-20,3.68802
2022-08-21,3.17412
2022-08-22,4.59492
2022-08-23,4.92744
2022-08-24,5.16928
2022-08-25,4.89721
2022-08-26,4.9879
2022-08-27,2.87182
2022-08-28,3.08343
2022-08-29,4.77629
2022-08-30,4.59492
2022-08-31,4.1717
2022-09-01,3.83917
2022-09-02,4.08101
2022-09-03,2.59975
2022-09-04,2.84159
2022-09-05,3.56711
2022-09-06,4.23216
2022-09-07,4.474
2022-09-08,4.53446
2022-09-09,3.0532
2022-09-10,3.20435
2022-09-11,2.7509
2022-09-12,4.29262
2022-09-13,6.31801
2022-09-14,6.16686
2022-09-15,5.62273
2022-09-16,6.86215
2022-09-17,3.44619
2022-09-18,2.84159
2022-09-19,4.74607
2022-09-20,4.38331
2022-09-21,4.83675
2022-09-22,4.95767
2022-09-23,4.38331
2022-09-24,2.7509
2022-09-25,2.93228
2022-09-26,5.62273
2022-09-27,5.04836
2022-09-28,5.32043
2022-09-29,5.01813
2022-09-30,4.65538
2022-10-01,2.96251
2022-10-02,2.35792
2022-10-03,3.68802
2022-10-04,5.25997
2022-10-05,5.19951
2022-10-06,4.08101
2022-10-07,3.50665
2022-10-08,2.4486
2022-10-09,2.38814
2022-10-10,2.99274
2022-10-11,4.23216
2022-10-12,4.29262
2022-10-13,3.96009
2022-10-14,4.11124
2022-10-15,3.65779
2022-10-16,5.32043
2022-10-17,10.24788
2022-10-18,5.2902
2022-10-19,5.16928
2022-10-20,4.08101
2022-10-21,3.83917
2022-10-22,2.41837
2022-10-23,2.56952
2022-10-24,3.32527
2022-10-25,3.83917
2022-10-26,5.83434
2022-10-27,5.56227
2022-10-28,4.35308
2022-10-29,2.93228
2022-10-30,2.90205
2022-10-31,4.23216
2022-11-01,4.59492
2022-11-02,4.08101
2022-11-03,3.77871
2022-11-04,3.80894
2022-11-05,2.41837
2022-11-06,2.78113
2022-11-07,3.83917
2022-11-08,4.08101
2022-11-09,4.74607
2022-11-10,5.98548
2022-11-11,6.59008
2022-11-12,4.41354
2022-11-13,3.44619
2022-11-14,5.5925
2022-11-15,4.86698
2022-11-16,5.13905
2022-11-17,4.59492
2022-11-18,3.83917
2022-11-19,2.29746
2022-11-20,2.32769
2022-11-21,4.23216
2022-11-22,4.1717
2022-11-23,3.89963
2022-11-24,2.7509
2022-11-25,2.41837
2022-11-26,2.14631
2022-11-27,2.4486
2022-11-28,3.11366
2022-11-29,3.08343
2022-11-30,3.08343
2022-12-01,2.56952
2022-12-02,2.59975
2022-12-03,1.6324
2022-12-04,1.9347
2022-12-05,3.26481
2022-12-06,2.59975
2022-12-07,3.0532
2022-12-08,3.29504
2022-12-09,3.32527
2022-12-10,2.38814
2022-12-11,2.14631
2022-12-12,4.56469
2022-12-13,3.14389
2022-12-14,3.3555
2022-12-15,2.93228
2022-12-16,2.90205
2022-12-17,2.29746
2022-12-18,2.47883
2022-12-19,3.02297
2022-12-20,4.02055
2022-12-21,3.29504
2022-12-22,2.90205
2022-12-23,2.66021
2022-12-24,2.38814
2022-12-25,2.02539
2022-12-26,2.41837
2022-12-27,3.44619
2022-12-28,3.23458
2022-12-29,3.99032
2022-12-30,3.71825
2022-12-31,1.87424
2023-01-01,2.35792
2023-01-02,4.11124
2023-01-03,3.74848
2023-01-04,4.08101
2023-01-05,3.8694
2023-01-06,3.59733
2023-01-07,2.96251
2023-01-08,3.65779
2023-01-09,4.23216
2023-01-10,4.62515
2023-01-11,4.62515
2023-01-12,4.41354
2023-01-13,4.29262
2023-01-14,2.96251
2023-01-15,3.17412
2023-01-16,4.56469
2023-01-17,3.65779
2023-01-18,3.56711
2023-01-19,3.47642
2023-01-20,3.53688
2023-01-21,2.17654
2023-01-22,3.56711
2023-01-23,3.0532
2023-01-24,4.83675
2023-01-25,5.95525
2023-01-26,5.04836
2023-01-27,5.22974
2023-01-28,4.05078
2023-01-29,4.26239
2023-01-30,5.22974
2023-01-31,5.44135
2023-02-01,5.5925
2023-02-02,5.65296
2023-02-03,6.01571
2023-02-04,3.74848
2023-02-05,3.08343
2023-02-06,4.95767
2023-02-07,6.07617
2023-02-08,5.71342
2023-02-09,6.65054
2023-02-10,6.55985
2023-02-11,3.80894
2023-02-12,3.50665
2023-02-13,5.2902
2023-02-14,5.19951
2023-02-15,4.474
2023-02-16,5.98548
2023-02-17,4.41354
2023-02-18,3.14389
2023-02-19,3.77871
2023-02-20,5.07859
2023-02-21,5.41112
2023-02-22,4.08101
2023-02-23,3.59733
2023-02-24,3.89963
2023-02-25,3.3555
2023-02-26,3.17412
2023-02-27,5.07859
2023-02-28,3.99032
2023-03-01,3.77871
2023-03-02,4.83675
2023-03-03,4.74607
2023-03-04,3.32527
2023-03-05,2.66021
2023-03-06,5.25997
2023-03-07,6.19709
2023-03-08,4.95767
2023-03-09,4.77629
2023-03-10,4.35308
2023-03-11,2.53929
2023-03-12,3.44619
2023-03-13,4.23216
2023-03-14,4.20193
2023-03-15,5.35066
2023-03-16,5.77388
2023-03-17,4.53446
2023-03-18,2.93228
2023-03-19,3.44619
2023-03-20,4.14147
2023-03-21,4.53446
2023-03-22,4.44377
2023-03-23,6.28778
2023-03-24,5.62273
2023-03-25,2.93228
2023-03-26,3.0532
2023-03-27,5.19951
2023-03-28,5.38089
2023-03-29,5.47158
2023-03-30,6.16686
2023-03-31,5.98548
2023-04-01,3.71825
2023-04-02,3.11366
2023-04-03,5.71342
2023-04-04,4.74607
2023-04-05,6.07617
2023-04-06,5.8948
2023-04-07,5.83434
2023-04-08,2.84159
2023-04-09,3.71825
2023-04-10,9.00846
2023-04-11,9.37122
2023-04-12,7.76904
2023-04-13,5.80411
2023-04-14,5.68319
2023-04-15,3.26481
2023-04-16,3.99032
2023-04-17,6.59008
2023-04-18,6.80169
2023-04-19,6.86215
2023-04-20,6.4087
2023-04-21,5.47158
2023-04-22,2.7509
2023-04-23,3.38573
2023-04-24,5.13905
2023-04-25,5.16928
2023-04-26,4.77629
2023-04-27,5.10882
2023-04-28,6.52962
2023-04-29,2.96251
2023-04-30,2.237
2023-05-01,3.41596
2023-05-02,3.59733
2023-05-03,4.56469
2023-05-04,3.68802
2023-05-05,2.4486
2023-05-06,2.35792
2023-05-07,2.20677
2023-05-08,4.05078
2023-05-09,4.29262
2023-05-10,4.80652
2023-05-11,3.47642
2023-05-12,3.80894
2023-05-13,2.237
2023-05-14,1.9347
2023-05-15,3.80894
2023-05-16,4.20193
2023-05-17,3.71825
2023-05-18,4.08101
2023-05-19,4.74607
2023-05-20,2.29746
2023-05-21,2.66021
2023-05-22,4.08101
2023-05-23,4.83675
2023-05-24,4.35308
2023-05-25,4.11124
2023-05-26,4.77629
2023-05-27,3.3555
2023-05-28,2.78113
2023-05-29,2.90205
