date,월세
2021-10-28,27.75695
2021-10-29,25.13383
2021-10-30,22.7516
2021-10-31,26.60599
2021-11-01,29.81798
2021-11-02,33.02997
2021-11-03,30.91541
2021-11-04,28.69379
2021-11-05,25.42826
2021-11-06,23.34047
2021-11-07,27.16809
2021-11-08,30.48715
2021-11-09,27.91755
2021-11-10,28.21199
2021-11-11,29.04175
2021-11-12,26.07066
2021-11-13,23.9561
2021-11-14,27.06102
2021-11-15,31.20985
2021-11-16,29.12205
2021-11-17,27.62312
2021-11-18,25.05353
2021-11-19,24.8394
2021-11-20,23.0728
2021-11-21,31.18308
2021-11-22,31.29014
2021-11-23,26.73982
2021-11-24,28.31905
2021-11-25,29.95182
2021-11-26,30.80835
2021-11-27,22.9925
2021-11-28,24.73233
2021-11-29,29.06852
2021-11-30,28.74732
2021-12-01,27.94432
2021-12-02,28.53319
2021-12-03,24.0364
2021-12-04,24.62526
2021-12-05,24.1167
2021-12-06,29.73768
2021-12-07,30.24625
2021-12-08,28.31905
2021-12-09,27.54282
2021-12-10,28.39935
2021-12-11,23.66167
2021-12-12,26.84689
2021-12-13,31.04925
2021-12-14,27.73019
2021-12-15,26.57922
2021-12-16,26.57922
2021-12-17,23.58137
2021-12-18,21.01177
2021-12-19,25.77623
2021-12-20,30.75481
2021-12-21,29.04175
2021-12-22,26.82012
2021-12-23,27.40899
2021-12-24,21.6274
2021-12-25,21.60064
2021-12-26,25.96359
2021-12-27,31.04925
2021-12-28,31.50428
2021-12-29,31.98608
2021-12-30,29.60385
2021-12-31,25.50856
2022-01-01,24.5182
2022-01-02,33.83297
2022-01-03,38.46359
2022-01-04,35.78693
2022-01-05,33.99357
2022-01-06,34.42184
2022-01-07,30.96895
2022-01-08,30.00535
2022-01-09,31.53104
2022-01-10,37.95503
2022-01-11,34.26124
2022-01-12,30.99571
2022-01-13,32.14668
2022-01-14,33.08351
2022-01-15,29.60385
2022-01-16,32.81584
2022-01-17,39.80192
2022-01-18,38.00856
2022-01-19,36.697
2022-01-20,38.94539
2022-01-21,34.02034
2022-01-22,31.82548
2022-01-23,33.53854
2022-01-24,39.13276
2022-01-25,35.70663
2022-01-26,36.80406
2022-01-27,30.62098
2022-01-28,28.18522
2022-01-29,23.90256
2022-01-30,23.52783
2022-01-31,23.17987
2022-02-01,25.08029
2022-02-02,30.05888
2022-02-03,42.53211
2022-02-04,36.64346
2022-02-05,34.58244
2022-02-06,36.0546
2022-02-07,41.70235
2022-02-08,38.83832
2022-02-09,39.37366
2022-02-10,35.38543
2022-02-11,35.7334
2022-02-12,32.38758
2022-02-13,34.23447
2022-02-14,41.30085
2022-02-15,39.13276
2022-02-16,36.48286
2022-02-17,35.11777
2022-02-18,33.43147
2022-02-19,31.77194
2022-02-20,33.27087
2022-02-21,37.20556
2022-02-22,39.74839
2022-02-23,33.43147
2022-02-24,34.47537
2022-02-25,30.40685
2022-02-26,29.95182
2022-02-27,33.72591
2022-02-28,35.46573
2022-03-01,36.1349
2022-03-02,35.27837
2022-03-03,33.56531
2022-03-04,29.89828
2022-03-05,30.00535
2022-03-06,31.63811
2022-03-07,33.16381
2022-03-08,31.12955
2022-03-09,25.99036
2022-03-10,31.07601
2022-03-11,31.20985
2022-03-12,29.97858
2022-03-13,32.60171
2022-03-14,35.54603
2022-03-15,32.62847
2022-03-16,33.69914
2022-03-17,31.34368
2022-03-18,29.17558
2022-03-19,27.97109
2022-03-20,32.97644
2022-03-21,36.1349
2022-03-22,30.35331
2022-03-23,30.13918
2022-03-24,31.23661
2022-03-25,28.74732
2022-03-26,28.07815
2022-03-27,30.05888
2022-03-28,34.3683
2022-03-29,34.55567
2022-03-30,33.37794
2022-03-31,29.44325
2022-04-01,30.03211
2022-04-02,26.95396
2022-04-03,32.30728
2022-04-04,36.7773
2022-04-05,33.05674
2022-04-06,31.45074
2022-04-07,29.87152
2022-04-08,27.91755
2022-04-09,26.01713
2022-04-10,26.98072
2022-04-11,33.35117
2022-04-12,30.70128
2022-04-13,31.77194
2022-04-14,31.63811
2022-04-15,28.05139
2022-04-16,27.11456
2022-04-17,27.70342
2022-04-18,37.60706
2022-04-19,32.81584
2022-04-20,32.09314
2022-04-21,34.34154
2022-04-22,30.80835
2022-04-23,27.03426
2022-04-24,30.00535
2022-04-25,37.90149
2022-04-26,34.58244
2022-04-27,31.26338
2022-04-28,32.03961
2022-04-29,27.67665
2022-04-30,25.37473
2022-05-01,25.80299
2022-05-02,32.25374
2022-05-03,31.85224
2022-05-04,29.06852
2022-05-05,26.41862
2022-05-06,28.29229
2022-05-07,26.98072
2022-05-08,28.85438
2022-05-09,34.39507
2022-05-10,32.11991
2022-05-11,32.41434
2022-05-12,30.94218
2022-05-13,26.84689
2022-05-14,26.25802
2022-05-15,28.31905
2022-05-16,35.35867
2022-05-17,34.6092
2022-05-18,33.16381
2022-05-19,31.90578
2022-05-20,28.05139
2022-05-21,25.42826
2022-05-22,29.36295
2022-05-23,35.894
2022-05-24,31.87901
2022-05-25,31.31691
2022-05-26,31.61134
2022-05-27,29.41648
2022-05-28,25.40149
2022-05-29,28.77408
2022-05-30,34.71627
2022-05-31,36.83083
2022-06-01,35.84047
2022-06-02,32.28051
2022-06-03,30.00535
2022-06-04,24.5182
2022-06-05,25.72269
2022-06-06,33.05674
2022-06-07,31.74518
2022-06-08,33.45824
2022-06-09,30.43361
2022-06-10,28.58672
2022-06-11,27.81049
2022-06-12,30.59421
2022-06-13,39.10599
2022-06-14,34.50214
2022-06-15,33.13704
2022-06-16,37.4197
2022-06-17,30.64775
2022-06-18,28.23875
2022-06-19,31.93254
2022-06-20,41.86295
2022-06-21,39.88222
2022-06-22,36.48286
2022-06-23,30.48715
2022-06-24,28.64025
2022-06-25,25.24089
2022-06-26,31.23661
2022-06-27,35.06423
2022-06-28,33.35117
2022-06-29,35.46573
2022-06-30,33.11027
2022-07-01,28.34582
2022-07-02,25.40149
2022-07-03,29.20235
2022-07-04,36.2152
2022-07-05,35.43897
2022-07-06,32.52141
2022-07-07,31.12955
2022-07-08,27.62312
2022-07-09,23.2334
2022-07-10,26.82012
2022-07-11,35.14453
2022-07-12,35.59957
2022-07-13,32.86937
2022-07-14,33.85974
2022-07-15,31.71841
2022-07-16,28.88115
2022-07-17,33.29764
2022-07-18,42.93361
2022-07-19,37.4197
2022-07-20,36.697
2022-07-21,35.2516
2022-07-22,31.77194
2022-07-23,27.22162
2022-07-24,28.69379
2022-07-25,34.288
2022-07-26,33.37794
2022-07-27,35.22483
2022-07-28,32.36081
2022-07-29,27.64989
2022-07-30,26.84689
2022-07-31,29.89828
2022-08-01,34.7698
2022-08-02,33.29764
2022-08-03,31.61134
2022-08-04,32.62847
2022-08-05,30.94218
2022-08-06,28.61349
2022-08-07,28.50642
2022-08-08,35.43897
2022-08-09,34.4486
2022-08-10,36.3758
2022-08-11,33.75267
2022-08-12,30.64775
2022-08-13,27.30192
2022-08-14,26.87366
2022-08-15,34.90364
2022-08-16,40.92612
2022-08-17,36.32226
2022-08-18,36.24197
2022-08-19,31.69164
2022-08-20,28.10492
2022-08-21,33.05674
2022-08-22,41.51498
2022-08-23,35.19807
2022-08-24,34.6092
2022-08-25,34.55567
2022-08-26,33.00321
2022-08-27,27.56959
2022-08-28,30.67451
2022-08-29,36.99143
2022-08-30,33.35117
2022-08-31,33.29764
2022-09-01,32.41434
2022-09-02,31.02248
2022-09-03,25.21413
2022-09-04,26.68629
2022-09-05,30.99571
2022-09-06,31.63811
2022-09-07,30.72805
2022-09-08,24.54496
2022-09-09,20.12847
2022-09-10,21.06531
2022-09-11,23.28693
2022-09-12,32.20021
2022-09-13,38.62419
2022-09-14,39.58779
2022-09-15,38.32976
2022-09-16,34.23447
2022-09-17,31.15631
2022-09-18,34.71627
2022-09-19,41.80942
2022-09-20,39.13276
2022-09-21,37.52676
2022-09-22,35.2516
2022-09-23,32.09314
2022-09-24,27.91755
2022-09-25,31.66488
2022-09-26,40.17665
2022-09-27,38.65096
2022-09-28,34.90364
2022-09-29,35.5728
2022-09-30,31.53104
2022-10-01,30.19271
2022-10-02,28.50642
2022-10-03,37.52676
2022-10-04,41.48822
2022-10-05,38.57066
2022-10-06,34.2077
2022-10-07,30.94218
2022-10-08,28.58672
2022-10-09,31.12955
2022-10-10,37.52676
2022-10-11,41.86295
2022-10-12,40.57815
2022-10-13,42.55888
2022-10-14,37.66059
2022-10-15,32.25374
2022-10-16,35.3319
2022-10-17,43.25481
2022-10-18,37.23233
2022-10-19,36.96466
2022-10-20,36.67023
2022-10-21,35.11777
2022-10-22,29.44325
2022-10-23,33.24411
2022-10-24,41.08672
2022-10-25,38.49036
2022-10-26,38.59743
2022-10-27,35.7334
2022-10-28,29.30942
2022-10-29,28.02462
2022-10-30,23.36723
2022-10-31,39.18629
2022-11-01,35.9743
2022-11-02,34.87687
2022-11-03,35.92077
2022-11-04,32.20021
2022-11-05,27.11456
2022-11-06,31.55781
2022-11-07,37.66059
2022-11-08,36.72376
2022-11-09,33.48501
2022-11-10,32.14668
2022-11-11,27.91755
2022-11-12,26.20449
2022-11-13,30.72805
2022-11-14,40.17665
2022-11-15,36.26873
2022-11-16,32.14668
2022-11-17,34.90364
2022-11-18,32.38758
2022-11-19,28.74732
2022-11-20,31.10278
2022-11-21,35.62633
2022-11-22,36.2955
2022-11-23,33.29764
2022-11-24,31.53104
2022-11-25,31.77194
2022-11-26,27.56959
2022-11-27,28.39935
2022-11-28,32.78907
2022-11-29,31.87901
2022-11-30,30.80835
2022-12-01,30.94218
2022-12-02,27.62312
2022-12-03,22.56423
2022-12-04,32.09314
2022-12-05,33.37794
2022-12-06,32.14668
2022-12-07,33.27087
2022-12-08,31.98608
2022-12-09,30.94218
2022-12-10,26.60599
2022-12-11,34.1274
2022-12-12,41.83618
2022-12-13,35.30513
2022-12-14,32.81584
2022-12-15,31.26338
2022-12-16,33.85974
2022-12-17,29.81798
2022-12-18,31.87901
2022-12-19,38.94539
2022-12-20,39.42719
2022-12-21,33.77944
2022-12-22,31.95931
2022-12-23,31.29014
2022-12-24,26.95396
2022-12-25,27.48929
2022-12-26,40.57815
2022-12-27,36.67023
2022-12-28,39.58779
2022-12-29,38.65096
2022-12-30,31.98608
2022-12-31,28.10492
2023-01-01,32.73554
2023-01-02,41.83618
2023-01-03,41.08672
2023-01-04,41.30085
2023-01-05,38.97216
2023-01-06,36.0546
2023-01-07,34.74304
2023-01-08,36.18843
2023-01-09,42.37152
2023-01-10,42.61241
2023-01-11,43.79014
2023-01-12,40.52462
2023-01-13,40.17665
2023-01-14,34.66274
2023-01-15,38.51713
2023-01-16,46.788
2023-01-17,43.54925
2023-01-18,42.47858
2023-01-19,40.63169
2023-01-20,33.24411
2023-01-21,27.32869
2023-01-22,25.50856
2023-01-23,31.71841
2023-01-24,41.72912
2023-01-25,49.5182
2023-01-26,47.69807
2023-01-27,44.35224
2023-01-28,36.58993
2023-01-29,41.35438
2023-01-30,51.95396
2023-01-31,49.5182
2023-02-01,45.23554
2023-02-02,45.71734
2023-02-03,39.42719
2023-02-04,35.894
2023-02-05,38.89186
2023-02-06,50.18736
2023-02-07,42.45182
2023-02-08,40.73875
2023-02-09,39.40042
2023-02-10,38.30299
2023-02-11,35.9743
2023-02-12,36.91113
2023-02-13,46.6274
2023-02-14,44.16488
2023-02-15,42.50535
2023-02-16,40.84582
2023-02-17,37.39293
2023-02-18,34.39507
2023-02-19,35.06423
2023-02-20,42.74625
2023-02-21,39.18629
2023-02-22,39.93576
2023-02-23,38.03533
2023-02-24,36.4561
2023-02-25,32.73554
2023-02-26,34.58244
2023-02-27,40.79229
2023-02-28,41.59528
2023-03-01,41.62205
2023-03-02,40.25695
2023-03-03,33.8062
2023-03-04,31.66488
2023-03-05,33.48501
2023-03-06,40.12312
2023-03-07,36.58993
2023-03-08,35.11777
2023-03-09,36.48286
2023-03-10,33.45824
2023-03-11,30.19271
2023-03-12,33.69914
2023-03-13,39.93576
2023-03-14,37.44646
2023-03-15,37.68736
2023-03-16,34.39507
2023-03-17,30.48715
2023-03-18,28.55995
2023-03-19,33.48501
2023-03-20,41.97002
2023-03-21,37.90149
2023-03-22,35.54603
2023-03-23,32.86937
2023-03-24,30.35331
2023-03-25,29.92505
2023-03-26,31.23661
2023-03-27,36.24197
2023-03-28,34.58244
2023-03-29,35.4925
2023-03-30,36.32226
2023-03-31,30.64775
2023-04-01,28.88115
2023-04-02,29.33618
2023-04-03,37.84796
2023-04-04,34.18094
2023-04-05,35.62633
2023-04-06,33.51177
2023-04-07,29.49678
2023-04-08,26.12419
2023-04-09,28.18522
2023-04-10,37.39293
2023-04-11,33.21734
2023-04-12,33.08351
2023-04-13,33.56531
2023-04-14,33.35117
2023-04-15,30.32655
2023-04-16,32.89614
2023-04-17,36.32226
2023-04-18,34.6895
2023-04-19,36.16167
2023-04-20,35.1713
2023-04-21,34.87687
2023-04-22,30.08565
2023-04-23,33.8865
2023-04-24,40.09635
2023-04-25,37.92826
2023-04-26,34.58244
2023-04-27,33.8062
2023-04-28,31.71841
2023-04-29,30.16595
2023-04-30,33.83297
2023-05-01,39.74839
2023-05-02,38.81156
2023-05-03,34.3683
2023-05-04,32.25374
2023-05-05,26.76659
2023-05-06,28.72055
2023-05-07,32.44111
2023-05-08,39.21306
2023-05-09,39.66809
2023-05-10,41.88972
2023-05-11,37.2591
2023-05-12,31.63811
2023-05-13,30.43361
2023-05-14,30.46038
2023-05-15,41.62205
2023-05-16,38.97216
2023-05-17,36.02783
2023-05-18,35.03747
2023-05-19,31.98608
2023-05-20,29.20235
2023-05-21,30.86188
2023-05-22,40.81905
2023-05-23,35.67987
2023-05-24,35.59957
2023-05-25,32.86937
2023-05-26,28.42612
2023-05-27,25.69593
2023-05-28,28.31905
2023-05-29,34.4486
2023-05-30,38.43683
