date,상속세율
2023-05-28,8.91557
2023-05-29,9.24308
2023-05-30,10.98981
2023-05-31,16.22998
2023-06-01,22.01601
2023-06-02,14.99272
2023-06-03,10.6259
2023-06-04,9.67976
2023-06-05,14.84716
2023-06-06,13.42794
2023-06-07,17.97671
2023-06-08,13.06404
2023-06-09,11.53566
2023-06-10,10.73508
2023-06-11,10.37117
2023-06-12,14.51965
2023-06-13,14.91994
2023-06-14,12.55458
2023-06-15,12.37263
2023-06-16,13.97379
2023-06-17,9.82532
2023-06-18,10.66229
2023-06-19,12.62736
2023-06-20,12.55458
2023-06-21,21.17903
2023-06-22,19.03202
2023-06-23,12.73653
2023-06-24,11.64483
2023-06-25,8.69723
2023-06-26,13.06404
2023-06-27,12.73653
2023-06-28,14.26491
2023-06-29,16.12081
2023-06-30,12.99126
2023-07-01,8.58806
2023-07-02,8.95196
2023-07-03,12.4818
2023-07-04,11.89956
2023-07-05,14.84716
2023-07-06,12.70014
2023-07-07,12.26346
2023-07-08,10.262
2023-07-09,10.44395
2023-07-10,14.44687
2023-07-11,13.5735
2023-07-12,13.10043
2023-07-13,13.39155
2023-07-14,10.6259
2023-07-15,9.86171
2023-07-16,9.06113
2023-07-17,12.4818
2023-07-18,11.42649
2023-07-19,11.57205
2023-07-20,11.82678
2023-07-21,10.29839
2023-07-22,8.00582
2023-07-23,9.06113
2023-07-24,14.30131
2023-07-25,13.35516
2023-07-26,10.00727
2023-07-27,14.51965
2023-07-28,12.40902
2023-07-29,9.20669
2023-07-30,9.13391
2023-07-31,12.44541
2023-08-01,11.64483
2023-08-02,11.97234
2023-08-03,12.44541
2023-08-04,12.4818
2023-08-05,9.35225
2023-08-06,8.69723
2023-08-07,13.02765
2023-08-08,12.80931
2023-08-09,14.7016
2023-08-10,11.64483
2023-08-11,14.01018
2023-08-12,8.69723
2023-08-13,9.09752
2023-08-14,13.79184
2023-08-15,9.67976
2023-08-16,13.42794
2023-08-17,13.24599
2023-08-18,13.60989
2023-08-19,9.02474
2023-08-20,8.40611
2023-08-21,14.22852
2023-08-22,12.95487
2023-08-23,12.26346
2023-08-24,13.53711
2023-08-25,11.13537
2023-08-26,10.69868
2023-08-27,9.82532
2023-08-28,13.68267
2023-08-29,16.22998
2023-08-30,14.59243
2023-08-31,13.90101
2023-09-01,11.64483
2023-09-02,9.75254
2023-09-03,9.64337
2023-09-04,15.50218
2023-09-05,15.46579
2023-09-06,14.7016
2023-09-07,14.30131
2023-09-08,11.93595
2023-09-09,11.49927
2023-09-10,12.04512
2023-09-11,15.53857
2023-09-12,14.19213
2023-09-13,14.15574
2023-09-14,13.90101
2023-09-15,16.48471
2023-09-16,9.35225
2023-09-17,11.53566
2023-09-18,16.1572
2023-09-19,12.55458
2023-09-20,14.01018
2023-09-21,13.79184
2023-09-22,11.93595
2023-09-23,8.91557
2023-09-24,10.08005
2023-09-25,13.53711
2023-09-26,13.82823
2023-09-27,11.28093
2023-09-28,12.59097
2023-09-29,15.21106
2023-09-30,13.24599
2023-10-01,12.66375
2023-10-02,14.73799
2023-10-03,13.31877
2023-10-04,17.39446
2023-10-05,17.43085
2023-10-06,13.9374
2023-10-07,12.62736
2023-10-08,11.93595
2023-10-09,13.13682
2023-10-10,15.61135
2023-10-11,14.91994
2023-10-12,14.51965
2023-10-13,12.8457
2023-10-14,9.86171
2023-10-15,11.42649
2023-10-16,16.01164
2023-10-17,14.95633
2023-10-18,16.30276
2023-10-19,13.9374
2023-10-20,14.91994
2023-10-21,10.44395
2023-10-22,11.31732
2023-10-23,14.04657
2023-10-24,13.13682
2023-10-25,12.22707
2023-10-26,13.60989
2023-10-27,12.8457
2023-10-28,11.31732
2023-10-29,10.18922
2023-10-30,15.46579
2023-10-31,15.13828
2023-11-01,13.50072
2023-11-02,14.62882
2023-11-03,12.1179
2023-11-04,10.88064
2023-11-05,12.62736
2023-11-06,17.6128
2023-11-07,16.99417
2023-11-08,17.57641
2023-11-09,15.39301
2023-11-10,15.46579
2023-11-11,19.65065
2023-11-12,20.45123
2023-11-13,19.32314
2023-11-14,18.88646
2023-11-15,17.35807
2023-11-16,15.86608
2023-11-17,15.7933
2023-11-18,12.59097
2023-11-19,11.24454
2023-11-20,18.52256
2023-11-21,17.35807
2023-11-22,16.59388
2023-11-23,14.26491
2023-11-24,12.33624
2023-11-25,11.13537
2023-11-26,10.95342
2023-11-27,14.15574
2023-11-28,18.66812
2023-11-29,15.86608
2023-11-30,14.04657
2023-12-01,13.39155
2023-12-02,11.46288
2023-12-03,12.08151
2023-12-04,15.90247
2023-12-05,14.95633
2023-12-06,15.32023
2023-12-07,14.62882
2023-12-08,14.11935
2023-12-09,10.6259
2023-12-10,14.04657
2023-12-11,15.50218
2023-12-12,15.75691
2023-12-13,14.19213
2023-12-14,14.01018
2023-12-15,13.53711
2023-12-16,11.64483
2023-12-17,10.55312
2023-12-18,13.13682
2023-12-19,13.31877
2023-12-20,12.4818
2023-12-21,19.61426
2023-12-22,13.17321
2023-12-23,11.53566
2023-12-24,9.06113
2023-12-25,10.58951
2023-12-26,13.10043
2023-12-27,13.39155
2023-12-28,14.37409
2023-12-29,13.86462
2023-12-30,7.96943
2023-12-31,10.6259
2024-01-01,9.82532
2024-01-02,13.17321
2024-01-03,14.51965
2024-01-04,14.77438
2024-01-05,12.70014
2024-01-06,11.60844
2024-01-07,10.91703
2024-01-08,14.01018
2024-01-09,15.02911
2024-01-10,14.77438
2024-01-11,18.44978
2024-01-12,15.39301
2024-01-13,13.10043
2024-01-14,11.53566
2024-01-15,16.04803
2024-01-16,17.32168
2024-01-17,22.70742
2024-01-18,20.34206
2024-01-19,19.61426
2024-01-20,15.50218
2024-01-21,15.39301
2024-01-22,17.6128
2024-01-23,17.68558
2024-01-24,14.7016
2024-01-25,14.73799
2024-01-26,12.91848
2024-01-27,13.46433
2024-01-28,13.64628
2024-01-29,17.79475
2024-01-30,16.73944
2024-01-31,15.72052
2024-02-01,14.22852
2024-02-02,13.28238
2024-02-03,10.84425
2024-02-04,13.17321
2024-02-05,14.81077
2024-02-06,17.43085
2024-02-07,15.13828
2024-02-08,13.82823
2024-02-09,12.59097
2024-02-10,16.55749
2024-02-11,14.99272
2024-02-12,15.82969
2024-02-13,18.59534
2024-02-14,17.68558
2024-02-15,16.44832
2024-02-16,14.51965
2024-02-17,13.5735
2024-02-18,14.81077
2024-02-19,20.5604
2024-02-20,19.17758
2024-02-21,20.5604
2024-02-22,22.48908
2024-02-23,16.73944
2024-02-24,14.99272
2024-02-25,15.50218
2024-02-26,19.43231
2024-02-27,16.77583
2024-02-28,16.73944
2024-02-29,14.73799
2024-03-01,12.8457
2024-03-02,12.59097
2024-03-03,15.35662
2024-03-04,15.64774
2024-03-05,16.19359
2024-03-06,16.41193
2024-03-07,16.33915
2024-03-08,15.46579
2024-03-09,14.81077
2024-03-10,13.50072
2024-03-11,16.48471
2024-03-12,16.48471
2024-03-13,15.39301
2024-03-14,16.08442
2024-03-15,15.53857
2024-03-16,12.91848
2024-03-17,10.18922
2024-03-18,16.66666
2024-03-19,16.1572
2024-03-20,15.02911
