date,ETF수익률
2020-08-11,27.77777
2020-08-12,20.20202
2020-08-13,24.24242
2020-08-14,11.11111
2020-08-15,7.57575
2020-08-16,16.66666
2020-08-17,9.0909
2020-08-18,16.66666
2020-08-19,15.65656
2020-08-20,19.69696
2020-08-21,13.13131
2020-08-22,10.10101
2020-08-23,16.16161
2020-08-24,11.61616
2020-08-25,21.71717
2020-08-26,22.22222
2020-08-27,23.73737
2020-08-28,15.15151
2020-08-29,17.67676
2020-08-30,17.67676
2020-08-31,17.67676
2020-09-01,13.63636
2020-09-02,16.16161
2020-09-03,29.29292
2020-09-04,12.62626
2020-09-05,14.64646
2020-09-06,15.65656
2020-09-07,22.22222
2020-09-08,16.16161
2020-09-09,12.62626
2020-09-10,15.15151
2020-09-11,19.19191
2020-09-12,13.13131
2020-09-13,10.10101
2020-09-14,21.21212
2020-09-15,21.71717
2020-09-16,16.66666
2020-09-17,15.15151
2020-09-18,16.66666
2020-09-19,18.18181
2020-09-20,10.10101
2020-09-21,12.12121
2020-09-22,16.66666
2020-09-23,11.61616
2020-09-24,9.59595
2020-09-25,13.63636
2020-09-26,7.0707
2020-09-27,8.0808
2020-09-28,6.0606
2020-09-29,18.68686
2020-09-30,7.0707
2020-10-01,9.0909
2020-10-02,8.58585
2020-10-03,9.59595
2020-10-04,13.13131
2020-10-05,25.25252
2020-10-06,14.14141
2020-10-07,16.66666
2020-10-08,17.17171
2020-10-09,16.66666
2020-10-10,17.17171
2020-10-11,13.13131
2020-10-12,22.22222
2020-10-13,18.68686
2020-10-14,15.15151
2020-10-15,19.19191
2020-10-16,13.63636
2020-10-17,10.10101
2020-10-18,8.58585
2020-10-19,18.68686
2020-10-20,11.11111
2020-10-21,8.58585
2020-10-22,12.62626
2020-10-23,10.10101
2020-10-24,7.0707
2020-10-25,6.56565
2020-10-26,12.12121
2020-10-27,13.63636
2020-10-28,14.14141
2020-10-29,9.59595
2020-10-30,12.62626
2020-10-31,6.56565
2020-11-01,7.0707
2020-11-02,11.61616
2020-11-03,15.15151
2020-11-04,10.10101
2020-11-05,15.65656
2020-11-06,15.15151
2020-11-07,6.56565
2020-11-08,11.11111
2020-11-09,10.60606
2020-11-10,18.68686
2020-11-11,13.63636
2020-11-12,15.65656
2020-11-13,21.71717
2020-11-14,11.11111
2020-11-15,10.60606
2020-11-16,17.67676
2020-11-17,18.18181
2020-11-18,16.66666
2020-11-19,15.15151
2020-11-20,17.17171
2020-11-21,21.71717
2020-11-22,17.17171
2020-11-23,20.20202
2020-11-24,24.24242
2020-11-25,19.69696
2020-11-26,25.25252
2020-11-27,30.30303
2020-11-28,29.79797
2020-11-29,17.67676
2020-11-30,20.20202
2020-12-01,28.78787
2020-12-02,29.79797
2020-12-03,34.34343
2020-12-04,24.24242
2020-12-05,24.74747
2020-12-06,34.34343
2020-12-07,29.29292
2020-12-08,30.80808
2020-12-09,37.37373
2020-12-10,18.68686
2020-12-11,24.24242
2020-12-12,20.20202
2020-12-13,25.75757
2020-12-14,29.79797
2020-12-15,16.66666
2020-12-16,28.78787
2020-12-17,28.78787
2020-12-18,38.38383
2020-12-19,29.29292
2020-12-20,26.26262
2020-12-21,53.0303
2020-12-22,47.97979
2020-12-23,43.43434
2020-12-24,46.46464
2020-12-25,52.52525
2020-12-26,57.57575
2020-12-27,65.65656
2020-12-28,56.56565
2020-12-29,56.0606
2020-12-30,47.97979
2020-12-31,45.45454
2021-01-01,48.98989
2021-01-02,58.58585
2021-01-03,62.62626
2021-01-04,64.14141
2021-01-05,50.0
2021-01-06,51.0101
2021-01-07,57.0707
2021-01-08,72.72727
2021-01-09,67.17171
2021-01-10,68.68686
2021-01-11,62.12121
2021-01-12,61.11111
2021-01-13,65.15151
2021-01-14,70.70707
2021-01-15,55.55555
2021-01-16,31.31313
2021-01-17,35.35353
2021-01-18,40.40404
2021-01-19,58.58585
2021-01-20,55.0505
2021-01-21,74.24242
2021-01-22,81.31313
2021-01-23,86.36363
2021-01-24,92.92929
2021-01-25,95.45454
2021-01-26,71.71717
2021-01-27,76.26262
2021-01-28,40.90909
2021-01-29,52.52525
2021-01-30,37.37373
2021-01-31,48.98989
2021-02-01,53.0303
2021-02-02,82.82828
2021-02-03,73.73737
2021-02-04,61.11111
2021-02-05,73.73737
2021-02-06,90.90909
2021-02-07,100.0
2021-02-08,99.49494
2021-02-09,68.68686
2021-02-10,55.0505
2021-02-11,48.98989
2021-02-12,56.0606
2021-02-13,60.60606
2021-02-14,71.71717
2021-02-15,66.16161
2021-02-16,65.65656
2021-02-17,67.67676
2021-02-18,43.43434
2021-02-19,30.80808
2021-02-20,37.37373
2021-02-21,47.47474
2021-02-22,53.0303
2021-02-23,30.80808
2021-02-24,24.74747
2021-02-25,41.41414
2021-02-26,27.27272
2021-02-27,28.78787
2021-02-28,30.80808
2021-03-01,37.87878
2021-03-02,30.80808
2021-03-03,30.80808
2021-03-04,18.18181
2021-03-05,24.24242
2021-03-06,13.13131
2021-03-07,19.69696
2021-03-08,18.18181
2021-03-09,17.67676
2021-03-10,20.20202
2021-03-11,19.19191
2021-03-12,23.73737
2021-03-13,16.66666
2021-03-14,15.65656
2021-03-15,20.20202
2021-03-16,24.24242
2021-03-17,15.65656
2021-03-18,24.74747
2021-03-19,16.66666
2021-03-20,20.20202
2021-03-21,13.13131
2021-03-22,18.68686
2021-03-23,21.71717
2021-03-24,20.70707
2021-03-25,19.19191
2021-03-26,23.73737
2021-03-27,11.11111
2021-03-28,17.67676
2021-03-29,20.70707
2021-03-30,26.76767
2021-03-31,24.24242
2021-04-01,19.19191
2021-04-02,19.19191
2021-04-03,13.13131
2021-04-04,23.23232
2021-04-05,37.37373
2021-04-06,37.37373
2021-04-07,30.30303
2021-04-08,20.70707
2021-04-09,26.26262
2021-04-10,15.15151
2021-04-11,20.20202
2021-04-12,24.24242
2021-04-13,37.87878
2021-04-14,32.82828
2021-04-15,27.77777
2021-04-16,24.24242
2021-04-17,24.24242
2021-04-18,18.18181
2021-04-19,23.23232
2021-04-20,29.29292
2021-04-21,34.84848
2021-04-22,25.25252
2021-04-23,29.79797
2021-04-24,21.71717
2021-04-25,18.18181
2021-04-26,17.17171
2021-04-27,25.25252
2021-04-28,22.72727
2021-04-29,22.72727
2021-04-30,15.65656
2021-05-01,16.16161
2021-05-02,23.23232
2021-05-03,17.67676
2021-05-04,19.69696
2021-05-05,15.15151
2021-05-06,16.66666
2021-05-07,17.67676
2021-05-08,10.10101
2021-05-09,10.60606
2021-05-10,24.74747
2021-05-11,21.21212
2021-05-12,14.14141
2021-05-13,19.19191
2021-05-14,13.63636
2021-05-15,15.65656
2021-05-16,21.21212
2021-05-17,21.21212
2021-05-18,19.19191
2021-05-19,17.17171
2021-05-20,21.21212
2021-05-21,21.21212
2021-05-22,15.65656
2021-05-23,28.78787
2021-05-24,19.19191
2021-05-25,26.26262
2021-05-26,26.26262
2021-05-27,28.28282
2021-05-28,24.74747
2021-05-29,17.17171
2021-05-30,19.19191
2021-05-31,16.66666
2021-06-01,26.76767
2021-06-02,21.21212
2021-06-03,22.72727
2021-06-04,20.20202
2021-06-05,13.63636
2021-06-06,11.61616
2021-06-07,28.78787
2021-06-08,22.72727
2021-06-09,31.81818
2021-06-10,25.75757
2021-06-11,22.22222
2021-06-12,18.68686
2021-06-13,20.20202
2021-06-14,25.25252
2021-06-15,27.27272
2021-06-16,22.22222
2021-06-17,19.69696
2021-06-18,24.74747
2021-06-19,19.69696
2021-06-20,13.13131
2021-06-21,27.27272
2021-06-22,26.76767
2021-06-23,24.24242
2021-06-24,22.22222
2021-06-25,22.22222
2021-06-26,14.64646
2021-06-27,14.64646
2021-06-28,23.73737
2021-06-29,30.30303
2021-06-30,25.25252
2021-07-01,33.33333
2021-07-02,31.81818
2021-07-03,35.85858
2021-07-04,26.76767
2021-07-05,34.84848
2021-07-06,44.44444
2021-07-07,32.82828
2021-07-08,35.35353
2021-07-09,24.24242
2021-07-10,27.77777
2021-07-11,39.39393
2021-07-12,47.47474
2021-07-13,38.38383
2021-07-14,48.98989
2021-07-15,33.33333
2021-07-16,25.25252
2021-07-17,12.12121
2021-07-18,32.82828
2021-07-19,26.76767
2021-07-20,29.79797
2021-07-21,32.32323
2021-07-22,26.76767
2021-07-23,27.77777
2021-07-24,14.14141
2021-07-25,14.14141
2021-07-26,32.82828
2021-07-27,33.33333
2021-07-28,24.24242
2021-07-29,35.85858
2021-07-30,16.66666
2021-07-31,16.16161
2021-08-01,25.75757
2021-08-02,20.70707
2021-08-03,25.75757
2021-08-04,30.80808
2021-08-05,31.81818
2021-08-06,24.24242
2021-08-07,25.25252
2021-08-08,20.70707
2021-08-09,25.75757
2021-08-10,32.82828
2021-08-11,43.43434
2021-08-12,30.80808
2021-08-13,30.30303
2021-08-14,26.76767
2021-08-15,22.22222
2021-08-16,26.26262
2021-08-17,21.21212
2021-08-18,23.73737
2021-08-19,20.20202
2021-08-20,26.26262
2021-08-21,16.66666
2021-08-22,20.70707
2021-08-23,22.22222
2021-08-24,24.74747
2021-08-25,41.41414
2021-08-26,23.23232
2021-08-27,22.72727
2021-08-28,16.66666
2021-08-29,17.17171
2021-08-30,31.31313
2021-08-31,42.42424
2021-09-01,23.73737
2021-09-02,23.73737
2021-09-03,34.84848
2021-09-04,21.71717
2021-09-05,20.20202
2021-09-06,27.77777
2021-09-07,27.77777
2021-09-08,29.29292
2021-09-09,27.77777
2021-09-10,29.79797
2021-09-11,16.66666
2021-09-12,20.70707
2021-09-13,21.71717
2021-09-14,30.30303
2021-09-15,19.19191
2021-09-16,31.81818
2021-09-17,37.87878
2021-09-18,11.61616
2021-09-19,12.12121
2021-09-20,14.64646
2021-09-21,10.60606
2021-09-22,22.72727
2021-09-23,29.29292
2021-09-24,27.77777
2021-09-25,17.17171
2021-09-26,29.29292
2021-09-27,32.32323
2021-09-28,37.37373
2021-09-29,22.72727
2021-09-30,22.22222
2021-10-01,19.69696
2021-10-02,15.65656
2021-10-03,17.17171
2021-10-04,17.67676
2021-10-05,22.72727
2021-10-06,19.19191
2021-10-07,21.71717
2021-10-08,15.15151
2021-10-09,22.22222
2021-10-10,18.68686
2021-10-11,17.17171
2021-10-12,17.67676
2021-10-13,20.70707
2021-10-14,18.68686
2021-10-15,28.28282
2021-10-16,17.17171
2021-10-17,13.13131
2021-10-18,25.75757
2021-10-19,35.85858
2021-10-20,21.21212
2021-10-21,27.77777
2021-10-22,27.77777
2021-10-23,19.19191
2021-10-24,12.12121
2021-10-25,22.72727
2021-10-26,29.79797
2021-10-27,36.86868
2021-10-28,36.86868
2021-10-29,25.25252
2021-10-30,19.19191
2021-10-31,16.66666
2021-11-01,19.69696
2021-11-02,25.75757
2021-11-03,23.73737
2021-11-04,32.32323
2021-11-05,27.77777
2021-11-06,19.69696
2021-11-07,15.65656
2021-11-08,28.28282
2021-11-09,34.34343
2021-11-10,34.34343
2021-11-11,40.40404
2021-11-12,32.82828
2021-11-13,16.16161
2021-11-14,26.76767
2021-11-15,29.79797
2021-11-16,31.31313
2021-11-17,40.90909
2021-11-18,34.84848
2021-11-19,37.87878
2021-11-20,23.73737
2021-11-21,18.18181
2021-11-22,22.72727
2021-11-23,34.84848
2021-11-24,35.35353
2021-11-25,36.36363
2021-11-26,31.81818
2021-11-27,18.18181
2021-11-28,18.18181
2021-11-29,29.29292
2021-11-30,23.23232
2021-12-01,23.73737
2021-12-02,34.34343
2021-12-03,19.69696
2021-12-04,22.22222
2021-12-05,24.24242
2021-12-06,21.71717
2021-12-07,22.72727
2021-12-08,26.26262
2021-12-09,26.76767
2021-12-10,25.75757
2021-12-11,21.71717
2021-12-12,13.63636
2021-12-13,16.16161
2021-12-14,26.26262
2021-12-15,24.74747
2021-12-16,30.30303
2021-12-17,24.24242
2021-12-18,15.65656
2021-12-19,15.65656
2021-12-20,21.71717
2021-12-21,28.78787
2021-12-22,28.78787
2021-12-23,32.82828
2021-12-24,28.28282
2021-12-25,19.69696
2021-12-26,20.70707
2021-12-27,28.28282
2021-12-28,39.89898
2021-12-29,41.91919
2021-12-30,37.87878
2021-12-31,30.30303
2022-01-01,20.70707
2022-01-02,26.76767
2022-01-03,39.39393
2022-01-04,35.85858
2022-01-05,28.78787
2022-01-06,28.78787
2022-01-07,26.26262
2022-01-08,17.67676
2022-01-09,23.23232
2022-01-10,17.17171
2022-01-11,18.68686
2022-01-12,22.22222
2022-01-13,33.83838
2022-01-14,21.21212
2022-01-15,20.20202
2022-01-16,24.24242
2022-01-17,20.20202
2022-01-18,19.19191
2022-01-19,19.19191
2022-01-20,22.72727
2022-01-21,21.71717
2022-01-22,15.15151
2022-01-23,15.65656
2022-01-24,21.71717
2022-01-25,17.67676
2022-01-26,20.20202
2022-01-27,18.68686
2022-01-28,20.70707
2022-01-29,18.18181
2022-01-30,18.68686
2022-01-31,15.65656
2022-02-01,13.13131
2022-02-02,19.19191
2022-02-03,31.31313
2022-02-04,26.76767
2022-02-05,15.65656
2022-02-06,15.15151
2022-02-07,20.70707
2022-02-08,18.68686
2022-02-09,29.29292
2022-02-10,15.15151
2022-02-11,17.17171
2022-02-12,7.0707
2022-02-13,17.67676
2022-02-14,18.68686
2022-02-15,13.13131
2022-02-16,17.67676
2022-02-17,18.68686
2022-02-18,14.64646
2022-02-19,17.67676
2022-02-20,18.68686
2022-02-21,19.19191
2022-02-22,19.19191
2022-02-23,17.67676
2022-02-24,19.19191
2022-02-25,14.64646
2022-02-26,17.17171
2022-02-27,11.61616
2022-02-28,12.62626
2022-03-01,9.59595
2022-03-02,16.16161
2022-03-03,12.62626
2022-03-04,15.65656
2022-03-05,8.58585
2022-03-06,7.57575
2022-03-07,12.62626
2022-03-08,14.64646
2022-03-09,9.59595
2022-03-10,13.13131
2022-03-11,12.62626
2022-03-12,10.60606
2022-03-13,11.11111
2022-03-14,13.13131
2022-03-15,13.63636
2022-03-16,10.60606
2022-03-17,17.67676
2022-03-18,19.69696
2022-03-19,5.55555
2022-03-20,8.0808
2022-03-21,15.15151
2022-03-22,16.16161
2022-03-23,17.17171
2022-03-24,15.15151
2022-03-25,15.15151
2022-03-26,7.0707
2022-03-27,12.62626
2022-03-28,14.14141
2022-03-29,17.67676
2022-03-30,18.68686
2022-03-31,23.73737
2022-04-01,11.11111
2022-04-02,7.0707
2022-04-03,10.10101
2022-04-04,23.23232
2022-04-05,18.18181
2022-04-06,16.16161
2022-04-07,18.18181
2022-04-08,13.13131
2022-04-09,15.65656
2022-04-10,5.55555
2022-04-11,16.66666
2022-04-12,13.63636
2022-04-13,11.61616
2022-04-14,14.64646
2022-04-15,8.58585
2022-04-16,11.61616
2022-04-17,5.0505
2022-04-18,9.0909
2022-04-19,11.61616
2022-04-20,12.62626
2022-04-21,10.60606
2022-04-22,13.13131
2022-04-23,8.58585
2022-04-24,4.0404
2022-04-25,11.61616
2022-04-26,12.62626
2022-04-27,9.59595
2022-04-28,6.0606
2022-04-29,11.61616
2022-04-30,8.0808
2022-05-01,2.52525
2022-05-02,14.14141
2022-05-03,9.0909
2022-05-04,10.60606
2022-05-05,6.56565
2022-05-06,14.14141
2022-05-07,4.0404
2022-05-08,9.59595
2022-05-09,12.12121
2022-05-10,8.58585
2022-05-11,7.57575
2022-05-12,14.14141
2022-05-13,9.59595
2022-05-14,3.53535
2022-05-15,6.0606
2022-05-16,11.11111
2022-05-17,8.58585
2022-05-18,9.0909
2022-05-19,5.55555
2022-05-20,6.56565
2022-05-21,6.56565
2022-05-22,4.0404
2022-05-23,6.56565
2022-05-24,7.57575
2022-05-25,13.13131
2022-05-26,9.59595
2022-05-27,13.63636
2022-05-28,3.0303
2022-05-29,7.0707
2022-05-30,12.62626
2022-05-31,11.11111
2022-06-01,13.13131
2022-06-02,6.56565
2022-06-03,12.12121
2022-06-05,4.54545
2022-06-06,8.0808
2022-06-07,14.14141
2022-06-08,7.0707
2022-06-09,11.61616
2022-06-10,4.0404
2022-06-11,6.56565
2022-06-12,4.0404
2022-06-13,11.61616
2022-06-14,10.60606
2022-06-15,6.56565
2022-06-16,12.12121
2022-06-17,8.0808
2022-06-18,10.60606
2022-06-19,7.0707
2022-06-20,11.11111
2022-06-21,11.11111
2022-06-22,13.63636
2022-06-23,2.52525
2022-06-24,6.0606
2022-06-25,7.0707
2022-06-26,4.0404
2022-06-27,9.59595
2022-06-28,9.0909
2022-06-29,8.0808
2022-06-30,9.0909
2022-07-01,4.0404
2022-07-02,2.52525
2022-07-03,6.56565
2022-07-05,3.0303
2022-07-06,3.0303
2022-07-07,6.56565
2022-07-08,2.52525
2022-07-09,2.52525
2022-07-10,7.0707
2022-07-12,5.0505
2022-07-13,2.52525
2022-07-14,5.0505
2022-07-15,3.0303
2022-07-19,6.56565
2022-07-20,2.52525
2022-07-22,4.0404
2022-07-24,3.0303
2022-07-25,3.0303
2022-07-26,6.56565
2022-07-27,8.0808
2022-07-28,3.0303
2022-07-29,4.0404
2022-07-31,5.0505
2022-08-01,9.59595
2022-08-02,4.54545
2022-08-03,9.59595
2022-08-04,8.58585
2022-08-05,8.0808
2022-08-06,6.56565
2022-08-07,2.52525
2022-08-08,8.0808
2022-08-09,7.57575
2022-08-10,9.59595
2022-08-11,4.54545
2022-08-12,3.0303
2022-08-13,2.52525
2022-08-14,5.55555
2022-08-15,3.53535
2022-08-16,8.0808
2022-08-17,6.56565
2022-08-18,3.53535
2022-08-19,7.0707
2022-08-20,3.53535
2022-08-21,2.52525
2022-08-22,7.0707
2022-08-24,3.53535
2022-08-25,5.55555
2022-08-26,10.60606
2022-08-27,3.0303
2022-08-28,5.55555
2022-08-29,8.58585
2022-08-30,5.0505
2022-08-31,7.0707
2022-09-02,5.55555
2022-09-03,3.53535
2022-09-04,4.0404
2022-09-05,3.0303
2022-09-06,3.53535
2022-09-07,8.0808
2022-09-08,5.0505
2022-09-09,5.0505
2022-09-11,9.0909
2022-09-12,3.53535
2022-09-13,3.0303
2022-09-14,5.55555
2022-09-15,10.60606
2022-09-16,14.14141
2022-09-17,2.52525
2022-09-18,3.0303
2022-09-19,9.59595
2022-09-20,4.0404
2022-09-21,5.55555
2022-09-22,11.11111
2022-09-23,7.0707
2022-09-24,4.0404
2022-09-25,5.0505
2022-09-26,3.53535
2022-09-27,11.61616
2022-09-28,11.11111
2022-09-29,9.59595
2022-09-30,3.53535
2022-10-01,5.55555
2022-10-02,3.53535
2022-10-03,4.0404
2022-10-04,10.10101
2022-10-05,5.0505
2022-10-06,6.0606
2022-10-07,7.0707
2022-10-08,4.54545
2022-10-09,5.55555
2022-10-10,5.0505
2022-10-11,10.10101
2022-10-13,6.56565
2022-10-14,2.52525
2022-10-15,5.55555
2022-10-16,5.55555
2022-10-17,8.0808
2022-10-18,7.57575
2022-10-19,4.0404
2022-10-20,12.12121
2022-10-21,9.0909
2022-10-22,8.0808
2022-10-23,6.0606
2022-10-24,6.0606
2022-10-25,9.0909
2022-10-26,4.0404
2022-10-27,8.58585
2022-10-28,3.53535
2022-10-29,3.0303
2022-10-30,3.53535
2022-10-31,4.0404
2022-11-01,7.0707
2022-11-02,12.62626
2022-11-03,10.60606
2022-11-04,7.57575
2022-11-06,3.0303
2022-11-07,4.54545
2022-11-08,6.0606
2022-11-09,5.55555
2022-11-10,7.57575
2022-11-11,10.10101
2022-11-12,8.0808
2022-11-13,4.0404
2022-11-14,9.59595
2022-11-15,8.58585
2022-11-16,5.0505
2022-11-17,7.0707
2022-11-18,6.56565
2022-11-19,2.52525
2022-11-20,6.0606
2022-11-21,11.61616
2022-11-22,5.55555
2022-11-23,7.0707
2022-11-24,4.0404
2022-11-25,8.58585
2022-11-26,4.0404
2022-11-27,8.58585
2022-11-28,9.0909
2022-11-29,6.56565
2022-11-30,8.0808
2022-12-01,3.53535
2022-12-05,7.57575
2022-12-06,3.0303
2022-12-07,12.62626
2022-12-08,5.55555
2022-12-09,2.52525
2022-12-10,3.53535
2022-12-11,6.0606
2022-12-13,10.10101
2022-12-14,7.57575
2022-12-15,5.0505
2022-12-16,3.53535
2022-12-17,5.55555
2022-12-18,3.53535
2022-12-19,8.58585
2022-12-20,8.0808
2022-12-21,2.52525
2022-12-22,4.0404
2022-12-23,8.0808
2022-12-24,3.0303
2022-12-25,3.0303
2022-12-26,11.11111
2022-12-27,10.10101
2022-12-28,14.14141
2022-12-29,9.0909
2022-12-30,14.14141
2022-12-31,4.0404
2023-01-01,3.0303
2023-01-02,8.0808
2023-01-03,10.10101
2023-01-04,7.0707
2023-01-05,13.13131
2023-01-06,3.0303
2023-01-07,6.0606
2023-01-08,4.54545
2023-01-09,4.54545
2023-01-10,9.59595
2023-01-11,7.0707
2023-01-12,6.0606
2023-01-13,4.54545
2023-01-14,6.56565
2023-01-15,3.0303
2023-01-16,6.0606
2023-01-17,8.0808
2023-01-18,10.10101
2023-01-19,12.12121
2023-01-20,11.11111
2023-01-21,8.0808
2023-01-22,2.52525
2023-01-23,7.0707
2023-01-24,11.61616
2023-01-25,11.61616
2023-01-26,14.14141
2023-01-27,9.0909
2023-01-28,10.60606
2023-01-29,7.0707
2023-01-30,15.65656
2023-01-31,10.60606
2023-02-01,14.64646
2023-02-02,10.60606
2023-02-03,17.67676
2023-02-04,11.11111
2023-02-05,6.56565
2023-02-06,12.12121
2023-02-07,15.15151
2023-02-08,12.62626
2023-02-09,14.14141
2023-02-10,6.0606
2023-02-11,5.55555
2023-02-12,9.59595
2023-02-13,16.66666
2023-02-14,13.13131
2023-02-15,12.12121
2023-02-16,10.10101
2023-02-17,12.62626
2023-02-18,11.11111
2023-02-19,3.0303
2023-02-20,9.0909
2023-02-21,12.62626
2023-02-22,13.13131
2023-02-23,12.12121
2023-02-24,11.11111
2023-02-25,6.56565
2023-02-26,5.55555
2023-02-27,10.60606
2023-02-28,7.0707
2023-03-01,11.11111
2023-03-02,10.60606
2023-03-03,7.57575
2023-03-04,9.0909
2023-03-05,3.53535
2023-03-06,13.63636
2023-03-07,15.15151
2023-03-08,11.11111
2023-03-09,9.0909
2023-03-10,9.0909
2023-03-11,9.0909
2023-03-12,9.0909
2023-03-13,12.62626
2023-03-14,6.56565
2023-03-15,5.55555
2023-03-16,10.10101
2023-03-17,8.0808
2023-03-18,4.0404
2023-03-19,6.56565
2023-03-20,8.58585
2023-03-21,17.67676
2023-03-22,10.10101
2023-03-23,17.17171
2023-03-24,8.58585
2023-03-25,9.59595
2023-03-26,9.0909
2023-03-27,6.56565
2023-03-28,12.12121
2023-03-29,12.62626
2023-03-30,9.59595
2023-03-31,16.66666
2023-04-01,6.56565
2023-04-02,5.0505
2023-04-03,22.72727
2023-04-04,11.61616
2023-04-05,12.12121
2023-04-06,6.56565
2023-04-07,11.61616
2023-04-08,9.0909
2023-04-09,10.60606
2023-04-10,18.18181
2023-04-11,14.64646
2023-04-12,18.68686
2023-04-13,12.12121
2023-04-14,10.60606
2023-04-15,9.59595
2023-04-16,10.60606
2023-04-17,13.13131
2023-04-18,19.19191
2023-04-19,20.20202
2023-04-20,9.59595
2023-04-21,5.55555
2023-04-22,4.54545
2023-04-23,11.11111
2023-04-24,4.54545
2023-04-25,12.12121
2023-04-26,9.59595
2023-04-27,9.59595
2023-04-28,10.60606
2023-04-29,6.0606
2023-04-30,4.0404
2023-05-01,6.0606
2023-05-02,12.62626
2023-05-03,10.60606
2023-05-04,7.0707
2023-05-05,8.0808
2023-05-06,4.0404
2023-05-07,2.52525
2023-05-08,10.10101
2023-05-09,4.0404
2023-05-10,10.60606
2023-05-11,12.12121
2023-05-12,5.0505
2023-05-13,6.56565
2023-05-14,5.0505
2023-05-15,9.0909
2023-05-16,10.10101
2023-05-17,14.64646
2023-05-18,10.10101
2023-05-19,13.63636
2023-05-20,6.0606
2023-05-21,9.0909
2023-05-22,12.62626
2023-05-23,10.10101
2023-05-24,12.62626
2023-05-25,11.61616
2023-05-26,13.13131
2023-05-27,10.60606
2023-05-28,2.52525
2023-05-29,4.0404
2023-05-30,16.66666
2023-05-31,15.15151
2023-06-01,15.15151
2023-06-02,14.64646
2023-06-03,7.57575
2023-06-04,9.0909
2023-06-05,9.59595
2023-06-06,11.61616
2023-06-07,15.65656
2023-06-08,15.15151
2023-06-09,15.15151
2023-06-10,16.16161
2023-06-11,9.59595
2023-06-12,14.14141
2023-06-13,22.72727
2023-06-14,14.14141
2023-06-15,11.61616
