date,인도펀드
2020-10-26,9.71867
2020-10-27,8.43989
2020-10-28,8.43989
2020-10-29,8.43989
2020-10-30,4.09207
2020-10-31,1.53452
2020-11-01,4.60358
2020-11-02,7.67263
2020-11-03,10.74168
2020-11-04,7.67263
2020-11-05,7.16112
2020-11-06,7.41687
2020-11-07,4.09207
2020-11-08,7.41687
2020-11-09,16.87979
2020-11-10,12.78772
2020-11-11,11.7647
2020-11-12,10.48593
2020-11-13,10.74168
2020-11-14,4.85933
2020-11-15,6.39386
2020-11-16,11.7647
2020-11-17,19.94884
2020-11-18,12.27621
2020-11-19,17.13554
2020-11-20,20.46035
2020-11-21,22.76214
2020-11-22,14.06649
2020-11-23,20.71611
2020-11-24,19.18158
2020-11-25,20.2046
2020-11-26,18.67007
2020-11-27,13.29923
2020-11-28,14.83375
2020-11-29,11.25319
2020-11-30,14.32225
2020-12-01,16.87979
2020-12-02,20.46035
2020-12-03,19.69309
2020-12-04,13.81074
2020-12-05,9.97442
2020-12-06,12.78772
2020-12-07,17.90281
2020-12-08,19.69309
2020-12-09,22.50639
2020-12-10,17.90281
2020-12-11,13.29923
2020-12-12,8.9514
2020-12-13,8.43989
2020-12-14,25.06393
2020-12-15,15.85677
2020-12-16,22.50639
2020-12-17,22.76214
2020-12-18,23.52941
2020-12-19,14.32225
2020-12-20,13.55498
2020-12-21,15.08951
2020-12-22,14.06649
2020-12-23,18.41432
2020-12-24,13.81074
2020-12-25,12.02046
2020-12-26,20.97186
2020-12-27,20.46035
2020-12-28,18.15856
2020-12-29,19.43734
2020-12-30,21.99488
2020-12-31,14.83375
2021-01-01,13.81074
2021-01-02,13.04347
2021-01-03,14.578
2021-01-04,21.22762
2021-01-05,30.69053
2021-01-06,29.15601
2021-01-07,31.4578
2021-01-08,24.04092
2021-01-09,16.62404
2021-01-10,18.67007
2021-01-11,40.92071
2021-01-12,31.71355
2021-01-13,33.75959
2021-01-14,27.87723
2021-01-15,19.69309
2021-01-16,20.97186
2021-01-17,21.48337
2021-01-18,21.99488
2021-01-19,30.94629
2021-01-20,17.3913
2021-01-21,26.59846
2021-01-22,20.97186
2021-01-23,16.62404
2021-01-24,15.34526
2021-01-25,23.0179
2021-01-26,28.6445
2021-01-27,22.76214
2021-01-28,19.69309
2021-01-29,12.02046
2021-01-30,9.71867
2021-01-31,9.71867
2021-02-01,14.83375
2021-02-02,24.04092
2021-02-03,19.94884
2021-02-04,19.18158
2021-02-05,21.73913
2021-02-06,23.78516
2021-02-07,36.06138
2021-02-08,33.50383
2021-02-09,30.43478
2021-02-10,27.36572
2021-02-11,16.36828
2021-02-12,14.83375
2021-02-13,16.36828
2021-02-14,18.92583
2021-02-15,25.57544
2021-02-16,33.75959
2021-02-17,39.89769
2021-02-18,27.36572
2021-02-19,20.97186
2021-02-20,13.81074
2021-02-21,20.97186
2021-02-22,27.36572
2021-02-23,22.76214
2021-02-24,15.85677
2021-02-25,17.3913
2021-02-26,18.41432
2021-02-27,9.97442
2021-02-28,11.50895
2021-03-01,12.02046
2021-03-02,18.67007
2021-03-03,23.0179
2021-03-04,15.34526
2021-03-05,21.99488
2021-03-06,16.36828
2021-03-07,13.55498
2021-03-08,17.64705
2021-03-09,22.25063
2021-03-10,23.52941
2021-03-11,23.0179
2021-03-12,26.85421
2021-03-13,26.59846
2021-03-14,20.71611
2021-03-15,25.06393
2021-03-16,23.52941
2021-03-17,42.71099
2021-03-18,30.94629
2021-03-19,17.13554
2021-03-20,27.10997
2021-03-21,23.27365
2021-03-22,19.94884
2021-03-23,14.06649
2021-03-24,16.36828
2021-03-25,18.15856
2021-03-26,19.18158
2021-03-27,13.55498
2021-03-28,13.55498
2021-03-29,15.60102
2021-03-30,15.85677
2021-03-31,12.53196
2021-04-01,10.74168
2021-04-02,12.27621
2021-04-03,11.50895
2021-04-04,7.41687
2021-04-05,13.81074
2021-04-06,10.99744
2021-04-07,21.73913
2021-04-08,13.04347
2021-04-09,9.97442
2021-04-10,15.34526
2021-04-11,10.48593
2021-04-12,16.62404
2021-04-13,14.83375
2021-04-14,23.0179
2021-04-15,18.15856
2021-04-16,11.7647
2021-04-17,13.04347
2021-04-18,12.53196
2021-04-19,14.32225
2021-04-20,20.71611
2021-04-21,16.87979
2021-04-22,16.11253
2021-04-23,12.02046
2021-04-24,9.20716
2021-04-25,19.94884
2021-04-26,28.13299
2021-04-27,52.42966
2021-04-28,38.87468
2021-04-29,32.22506
2021-04-30,30.94629
2021-05-01,27.10997
2021-05-02,20.2046
2021-05-03,25.8312
2021-05-04,25.06393
2021-05-05,19.94884
2021-05-06,21.73913
2021-05-07,23.0179
2021-05-08,14.06649
2021-05-09,19.18158
2021-05-10,26.34271
2021-05-11,20.2046
2021-05-12,14.578
2021-05-13,14.32225
2021-05-14,13.04347
2021-05-15,11.7647
2021-05-16,25.57544
2021-05-17,16.87979
2021-05-18,22.25063
2021-05-19,13.55498
2021-05-20,14.06649
2021-05-21,15.60102
2021-05-22,12.27621
2021-05-23,9.20716
2021-05-24,23.52941
2021-05-25,17.13554
2021-05-26,25.31969
2021-05-27,22.25063
2021-05-28,17.64705
2021-05-29,13.04347
2021-05-30,9.46291
2021-05-31,20.46035
2021-06-01,25.06393
2021-06-02,24.29667
2021-06-03,21.99488
2021-06-04,25.8312
2021-06-05,21.48337
2021-06-06,21.22762
2021-06-07,30.17902
2021-06-08,22.25063
2021-06-09,21.48337
2021-06-10,22.50639
2021-06-11,22.25063
2021-06-12,18.92583
2021-06-13,15.08951
2021-06-14,24.04092
2021-06-15,23.78516
2021-06-16,13.29923
2021-06-17,13.04347
2021-06-18,16.11253
2021-06-19,10.23017
2021-06-20,9.97442
2021-06-21,15.60102
2021-06-22,13.04347
2021-06-23,11.50895
2021-06-24,9.97442
2021-06-25,8.9514
2021-06-26,8.43989
2021-06-27,9.20716
2021-06-28,12.27621
2021-06-29,11.50895
2021-06-30,15.34526
2021-07-01,12.27621
2021-07-02,10.74168
2021-07-03,8.9514
2021-07-04,3.3248
2021-07-05,9.20716
2021-07-06,10.48593
2021-07-07,10.48593
2021-07-08,9.71867
2021-07-09,6.90537
2021-07-10,6.1381
2021-07-11,7.41687
2021-07-12,9.97442
2021-07-13,12.02046
2021-07-14,26.59846
2021-07-15,17.90281
2021-07-16,10.23017
2021-07-17,5.11508
2021-07-18,7.41687
2021-07-19,11.7647
2021-07-20,10.99744
2021-07-21,14.06649
2021-07-22,10.48593
2021-07-23,15.34526
2021-07-24,6.39386
2021-07-25,9.97442
2021-07-26,10.48593
2021-07-27,14.06649
2021-07-28,15.08951
2021-07-29,18.15856
2021-07-30,11.50895
2021-07-31,9.71867
2021-08-01,9.97442
2021-08-02,17.64705
2021-08-03,23.78516
2021-08-04,28.6445
2021-08-05,15.85677
2021-08-06,24.29667
2021-08-07,13.55498
2021-08-08,14.578
2021-08-09,21.48337
2021-08-10,20.97186
2021-08-11,17.3913
2021-08-12,20.97186
2021-08-13,13.81074
2021-08-14,11.25319
2021-08-15,12.02046
2021-08-16,19.18158
2021-08-17,26.34271
2021-08-18,27.87723
2021-08-19,23.0179
2021-08-20,27.62148
2021-08-21,13.81074
2021-08-22,24.04092
2021-08-23,20.46035
2021-08-24,29.41176
2021-08-25,24.80818
2021-08-26,22.50639
2021-08-27,16.62404
2021-08-28,15.34526
2021-08-29,15.34526
2021-08-30,15.60102
2021-08-31,30.17902
2021-09-01,38.10741
2021-09-02,52.94117
2021-09-03,36.06138
2021-09-04,21.48337
2021-09-05,16.87979
2021-09-06,30.17902
2021-09-07,41.43222
2021-09-08,50.89514
2021-09-09,32.73657
2021-09-10,28.38874
2021-09-11,19.94884
2021-09-12,15.85677
2021-09-13,26.59846
2021-09-14,31.20204
2021-09-15,27.87723
2021-09-16,35.54987
2021-09-17,31.9693
2021-09-18,20.46035
2021-09-19,16.62404
2021-09-20,16.87979
2021-09-21,79.28388
2021-09-22,55.49872
2021-09-23,57.03324
2021-09-24,47.57033
2021-09-25,27.10997
2021-09-26,76.98209
2021-09-27,77.74936
2021-09-28,75.95907
2021-09-29,44.75703
2021-09-30,43.47826
2021-10-01,37.5959
2021-10-02,15.34526
2021-10-03,15.60102
2021-10-04,26.34271
2021-10-05,29.92327
2021-10-06,36.57289
2021-10-07,29.15601
2021-10-08,22.76214
2021-10-09,10.23017
2021-10-10,18.41432
2021-10-11,15.60102
2021-10-12,25.57544
2021-10-13,28.38874
2021-10-14,29.66751
2021-10-15,32.99232
2021-10-16,22.76214
2021-10-17,20.71611
2021-10-18,38.36317
2021-10-19,37.5959
2021-10-20,33.24808
2021-10-21,29.92327
2021-10-22,26.34271
2021-10-23,16.87979
2021-10-24,14.32225
2021-10-25,24.04092
2021-10-26,50.89514
2021-10-27,52.17391
2021-10-28,28.13299
2021-10-29,25.57544
2021-10-30,14.578
2021-10-31,17.64705
2021-11-01,25.06393
2021-11-02,33.75959
2021-11-03,30.94629
2021-11-04,25.57544
2021-11-05,18.67007
2021-11-06,15.34526
2021-11-07,16.62404
2021-11-08,29.41176
2021-11-09,34.52685
2021-11-10,24.29667
2021-11-11,29.92327
2021-11-12,21.22762
2021-11-13,20.46035
2021-11-14,12.02046
2021-11-15,21.48337
2021-11-16,21.99488
2021-11-17,20.2046
2021-11-18,16.36828
2021-11-19,16.36828
2021-11-20,10.74168
2021-11-21,8.43989
2021-11-22,18.92583
2021-11-23,15.08951
2021-11-24,20.46035
2021-11-25,20.71611
2021-11-26,21.48337
2021-11-27,6.1381
2021-11-28,9.71867
2021-11-29,18.15856
2021-11-30,25.8312
2021-12-01,19.69309
2021-12-02,14.578
2021-12-03,15.34526
2021-12-04,7.92838
2021-12-05,8.43989
2021-12-06,11.7647
2021-12-07,10.48593
2021-12-08,26.08695
2021-12-09,15.08951
2021-12-10,10.48593
2021-12-11,6.1381
2021-12-12,7.92838
2021-12-13,12.02046
2021-12-14,9.46291
2021-12-15,10.74168
2021-12-16,10.23017
2021-12-17,15.85677
2021-12-18,8.43989
2021-12-19,9.46291
2021-12-20,13.55498
2021-12-21,9.20716
2021-12-22,20.2046
2021-12-23,12.78772
2021-12-24,10.74168
2021-12-25,6.1381
2021-12-26,7.92838
2021-12-27,12.78772
2021-12-28,14.578
2021-12-29,12.27621
2021-12-30,13.55498
2021-12-31,9.20716
2022-01-01,5.88235
2022-01-02,10.99744
2022-01-03,23.0179
2022-01-04,14.32225
2022-01-05,16.87979
2022-01-06,16.11253
2022-01-07,11.50895
2022-01-08,14.578
2022-01-09,12.02046
2022-01-10,16.36828
2022-01-11,11.7647
2022-01-12,18.67007
2022-01-13,15.08951
2022-01-14,16.62404
2022-01-15,8.9514
2022-01-16,13.55498
2022-01-17,14.83375
2022-01-18,12.02046
2022-01-19,17.64705
2022-01-20,10.74168
2022-01-21,24.29667
2022-01-22,15.08951
2022-01-23,13.29923
2022-01-24,18.92583
2022-01-25,13.04347
2022-01-26,21.99488
2022-01-27,17.3913
2022-01-28,16.87979
2022-01-29,10.48593
2022-01-30,12.27621
2022-01-31,5.88235
2022-02-01,4.60358
2022-02-02,57.54475
2022-02-03,63.17135
2022-02-04,30.43478
2022-02-05,17.13554
2022-02-06,17.13554
2022-02-07,27.36572
2022-02-08,23.52941
2022-02-09,22.76214
2022-02-10,14.06649
2022-02-11,16.36828
2022-02-12,6.64961
2022-02-13,10.23017
2022-02-14,8.69565
2022-02-15,14.578
2022-02-16,24.55242
2022-02-17,11.7647
2022-02-18,9.46291
2022-02-19,7.67263
2022-02-20,9.71867
2022-02-21,10.99744
2022-02-22,14.06649
2022-02-23,18.41432
2022-02-24,19.94884
2022-02-25,13.29923
2022-02-26,12.53196
2022-02-27,8.43989
2022-02-28,14.83375
2022-03-01,9.71867
2022-03-02,12.53196
2022-03-03,10.99744
2022-03-04,10.48593
2022-03-05,6.64961
2022-03-06,9.71867
2022-03-07,13.55498
2022-03-08,9.20716
2022-03-09,4.09207
2022-03-10,10.99744
2022-03-11,9.20716
2022-03-12,7.16112
2022-03-13,6.90537
2022-03-14,7.67263
2022-03-15,8.43989
2022-03-16,8.18414
2022-03-17,12.02046
2022-03-18,12.27621
2022-03-19,5.37084
2022-03-20,5.88235
2022-03-21,7.92838
2022-03-22,8.9514
2022-03-23,10.23017
2022-03-24,4.09207
2022-03-25,12.02046
2022-03-26,3.3248
2022-03-27,7.41687
2022-03-28,11.50895
2022-03-29,13.04347
2022-03-30,7.92838
2022-03-31,9.97442
2022-04-01,9.97442
2022-04-02,4.34782
2022-04-03,7.67263
2022-04-04,8.9514
2022-04-05,12.27621
2022-04-06,11.50895
2022-04-07,13.29923
2022-04-08,11.25319
2022-04-09,7.16112
2022-04-10,6.90537
2022-04-11,15.08951
2022-04-12,8.43989
2022-04-13,8.69565
2022-04-14,12.02046
2022-04-15,10.48593
2022-04-16,4.60358
2022-04-17,5.88235
2022-04-18,8.69565
2022-04-19,15.08951
2022-04-20,14.06649
2022-04-21,14.83375
2022-04-22,8.69565
2022-04-23,5.37084
2022-04-24,5.88235
2022-04-25,7.16112
2022-04-26,10.48593
2022-04-27,6.90537
2022-04-28,4.60358
2022-04-29,4.85933
2022-04-30,4.34782
2022-05-01,5.37084
2022-05-02,4.85933
2022-05-03,7.16112
2022-05-04,8.43989
2022-05-05,6.1381
2022-05-06,3.3248
2022-05-07,1.53452
2022-05-08,8.18414
2022-05-09,12.27621
2022-05-10,9.46291
2022-05-11,6.1381
2022-05-12,6.39386
2022-05-13,4.09207
2022-05-14,4.60358
2022-05-15,4.60358
2022-05-16,11.50895
2022-05-17,9.46291
2022-05-18,7.16112
2022-05-19,6.64961
2022-05-20,5.62659
2022-05-21,6.39386
2022-05-22,6.90537
2022-05-23,10.23017
2022-05-24,5.88235
2022-05-25,5.88235
2022-05-26,7.67263
2022-05-27,7.16112
2022-05-28,1.53452
2022-05-29,3.58056
2022-05-30,7.16112
2022-05-31,7.67263
2022-06-01,5.11508
2022-06-02,6.39386
2022-06-03,4.34782
2022-06-04,3.58056
2022-06-05,2.55754
2022-06-06,2.04603
2022-06-07,5.88235
2022-06-08,5.37084
2022-06-09,7.16112
2022-06-10,4.34782
2022-06-11,4.09207
2022-06-12,4.85933
2022-06-13,6.90537
2022-06-14,6.64961
2022-06-15,2.55754
2022-06-16,8.18414
2022-06-17,5.88235
2022-06-18,3.83631
2022-06-19,3.83631
2022-06-20,8.69565
2022-06-21,4.85933
2022-06-22,6.39386
2022-06-23,5.11508
2022-06-24,6.1381
2022-06-25,3.3248
2022-06-26,3.58056
2022-06-27,5.88235
2022-06-28,5.88235
2022-06-29,1.79028
2022-06-30,3.06905
2022-07-01,1.79028
2022-07-03,19.94884
2022-07-04,9.46291
2022-07-05,5.88235
2022-07-06,7.41687
2022-07-07,6.1381
2022-07-08,6.90537
2022-07-09,6.90537
2022-07-10,4.60358
2022-07-11,5.62659
2022-07-12,9.71867
2022-07-13,7.67263
2022-07-14,1.27877
2022-07-15,2.55754
2022-07-16,4.34782
2022-07-17,5.37084
2022-07-18,5.62659
2022-07-19,5.88235
2022-07-20,3.83631
2022-07-21,6.64961
2022-07-22,8.43989
2022-07-23,1.53452
2022-07-24,3.83631
2022-07-25,5.37084
2022-07-26,6.64961
2022-07-27,7.92838
2022-07-28,4.09207
2022-07-29,6.39386
2022-07-30,4.34782
2022-07-31,9.46291
2022-08-01,10.23017
2022-08-02,9.46291
2022-08-03,18.41432
2022-08-04,9.97442
2022-08-05,7.92838
2022-08-06,5.11508
2022-08-07,6.1381
2022-08-08,10.99744
2022-08-09,5.11508
2022-08-10,8.43989
2022-08-11,9.97442
2022-08-12,9.71867
2022-08-13,7.41687
2022-08-14,7.67263
2022-08-15,7.16112
2022-08-16,12.53196
2022-08-17,18.92583
2022-08-18,8.69565
2022-08-19,14.32225
2022-08-20,5.88235
2022-08-21,5.88235
2022-08-22,11.50895
2022-08-23,11.7647
2022-08-24,16.11253
2022-08-25,14.578
2022-08-26,7.92838
2022-08-27,7.16112
2022-08-28,4.09207
2022-08-29,9.20716
2022-08-30,10.23017
2022-08-31,12.78772
2022-09-01,16.62404
2022-09-02,12.27621
2022-09-03,13.55498
2022-09-04,26.34271
2022-09-05,28.13299
2022-09-06,16.11253
2022-09-07,18.41432
2022-09-08,26.85421
2022-09-09,19.43734
2022-09-10,10.23017
2022-09-11,14.83375
2022-09-12,16.62404
2022-09-13,20.71611
2022-09-14,24.80818
2022-09-15,23.52941
2022-09-16,19.94884
2022-09-17,18.67007
2022-09-18,13.55498
2022-09-19,21.73913
2022-09-20,17.90281
2022-09-21,18.41432
2022-09-22,21.48337
2022-09-23,16.62404
2022-09-24,9.71867
2022-09-25,11.25319
2022-09-26,24.80818
2022-09-27,24.80818
2022-09-28,27.62148
2022-09-29,16.62404
2022-09-30,16.11253
2022-10-01,10.23017
2022-10-02,5.11508
2022-10-03,16.87979
2022-10-04,13.04347
2022-10-05,20.2046
2022-10-06,16.62404
2022-10-07,9.46291
2022-10-08,13.04347
2022-10-09,8.43989
2022-10-10,9.97442
2022-10-11,9.20716
2022-10-12,18.41432
2022-10-13,16.62404
2022-10-14,7.16112
2022-10-15,7.16112
2022-10-16,4.09207
2022-10-17,17.13554
2022-10-18,12.53196
2022-10-19,9.20716
2022-10-20,11.50895
2022-10-21,12.02046
2022-10-22,8.9514
2022-10-23,6.90537
2022-10-24,11.50895
2022-10-25,10.48593
2022-10-26,10.99744
2022-10-27,9.71867
2022-10-28,16.11253
2022-10-29,6.90537
2022-10-30,6.39386
2022-10-31,13.55498
2022-11-01,12.02046
2022-11-02,13.29923
2022-11-03,10.48593
2022-11-04,10.74168
2022-11-05,8.18414
2022-11-06,9.71867
2022-11-07,17.3913
2022-11-08,15.85677
2022-11-09,8.43989
2022-11-10,11.7647
2022-11-11,11.7647
2022-11-12,5.11508
2022-11-13,8.18414
2022-11-14,23.52941
2022-11-15,20.97186
2022-11-16,16.36828
2022-11-17,9.46291
2022-11-18,5.62659
2022-11-19,4.34782
2022-11-20,5.37084
2022-11-21,10.23017
2022-11-22,7.16112
2022-11-23,8.43989
2022-11-24,22.25063
2022-11-25,16.36828
2022-11-26,7.67263
2022-11-27,8.18414
2022-11-28,13.55498
2022-11-29,8.69565
2022-11-30,5.88235
2022-12-01,11.50895
2022-12-02,67.77493
2022-12-03,22.50639
2022-12-04,18.92583
2022-12-05,19.18158
2022-12-06,23.52941
2022-12-07,16.62404
2022-12-08,13.81074
2022-12-09,10.99744
2022-12-10,9.20716
2022-12-11,14.06649
2022-12-12,26.08695
2022-12-13,19.43734
2022-12-14,21.48337
2022-12-15,17.3913
2022-12-16,12.02046
2022-12-17,12.53196
2022-12-18,20.2046
2022-12-19,16.36828
2022-12-20,17.3913
2022-12-21,15.08951
2022-12-22,19.69309
2022-12-23,18.15856
2022-12-24,11.7647
2022-12-25,13.29923
2022-12-26,17.3913
2022-12-27,18.67007
2022-12-28,15.60102
2022-12-29,7.16112
2022-12-30,11.7647
2022-12-31,5.62659
2023-01-01,13.81074
2023-01-02,15.85677
2023-01-03,15.85677
2023-01-04,14.83375
2023-01-05,16.11253
2023-01-06,15.60102
2023-01-07,13.81074
2023-01-08,14.578
2023-01-09,14.578
2023-01-10,23.27365
2023-01-11,23.78516
2023-01-12,20.2046
2023-01-13,23.0179
2023-01-14,9.46291
2023-01-15,14.578
2023-01-16,17.64705
2023-01-17,18.92583
2023-01-18,23.78516
2023-01-19,20.97186
2023-01-20,17.90281
2023-01-21,13.81074
2023-01-22,12.78772
2023-01-23,31.20204
2023-01-24,24.80818
2023-01-25,26.34271
2023-01-26,20.71611
2023-01-27,27.10997
2023-01-28,15.85677
2023-01-29,15.60102
2023-01-30,24.55242
2023-01-31,23.52941
2023-02-01,23.78516
2023-02-02,23.0179
2023-02-03,20.97186
2023-02-04,15.34526
2023-02-05,19.69309
2023-02-06,37.85166
2023-02-07,27.36572
2023-02-08,28.90025
2023-02-09,18.92583
2023-02-10,18.41432
2023-02-11,31.20204
2023-02-12,23.0179
2023-02-13,20.46035
2023-02-14,18.41432
2023-02-15,19.43734
2023-02-16,12.78772
2023-02-17,15.34526
2023-02-18,16.62404
2023-02-19,8.9514
2023-02-20,25.57544
2023-02-21,18.67007
2023-02-22,11.7647
2023-02-23,10.74168
2023-02-24,12.27621
2023-02-25,14.83375
2023-02-26,13.55498
2023-02-27,14.32225
2023-02-28,17.64705
2023-03-01,7.41687
2023-03-02,11.7647
2023-03-03,7.67263
2023-03-04,12.27621
2023-03-05,12.53196
2023-03-06,10.48593
2023-03-07,12.02046
2023-03-08,8.69565
2023-03-09,8.69565
2023-03-10,7.41687
2023-03-11,5.37084
2023-03-12,4.60358
2023-03-13,5.88235
2023-03-14,5.88235
2023-03-15,8.18414
2023-03-16,4.09207
2023-03-17,6.90537
2023-03-18,4.85933
2023-03-19,6.1381
2023-03-20,6.90537
2023-03-21,8.43989
2023-03-22,8.69565
2023-03-23,6.90537
2023-03-24,17.13554
2023-03-25,5.88235
2023-03-26,19.43734
2023-03-27,12.27621
2023-03-28,13.29923
2023-03-29,16.36828
2023-03-30,11.25319
2023-03-31,11.25319
2023-04-01,7.67263
2023-04-02,6.39386
2023-04-03,8.9514
2023-04-04,7.41687
2023-04-05,8.18414
2023-04-06,6.90537
2023-04-07,8.9514
2023-04-08,4.09207
2023-04-09,7.16112
2023-04-10,12.53196
2023-04-11,12.27621
2023-04-12,12.53196
2023-04-13,10.23017
2023-04-14,13.04347
2023-04-15,3.3248
2023-04-16,6.1381
2023-04-17,15.85677
2023-04-18,25.8312
2023-04-19,27.10997
2023-04-20,24.55242
2023-04-21,24.04092
2023-04-22,18.41432
2023-04-23,15.08951
2023-04-24,12.78772
2023-04-25,22.50639
2023-04-26,12.78772
2023-04-27,11.7647
2023-04-28,12.53196
2023-04-29,20.2046
2023-04-30,7.16112
2023-05-01,12.78772
2023-05-02,12.27621
2023-05-03,19.94884
2023-05-04,15.85677
2023-05-05,8.69565
2023-05-06,7.67263
2023-05-07,13.29923
2023-05-08,16.36828
2023-05-09,17.64705
2023-05-10,21.99488
2023-05-11,50.12787
2023-05-12,33.50383
2023-05-13,29.15601
2023-05-14,26.08695
2023-05-15,28.6445
2023-05-16,44.75703
2023-05-17,21.22762
2023-05-18,22.50639
2023-05-19,29.92327
2023-05-20,11.50895
2023-05-21,15.60102
2023-05-22,18.15856
2023-05-23,14.06649
2023-05-24,14.578
2023-05-25,11.50895
2023-05-26,17.13554
2023-05-27,7.16112
2023-05-28,8.18414
2023-05-29,13.81074
2023-05-30,21.73913
2023-05-31,19.69309
