date,국세완납증명서발급
2023-05-25,28.60962
2023-05-26,24.83957
2023-05-27,3.3155
2023-05-28,3.15508
2023-05-29,7.16577
2023-05-30,33.60962
2023-05-31,29.41176
2023-06-01,28.50267
2023-06-02,23.50267
2023-06-03,3.74331
2023-06-04,4.54545
2023-06-05,26.73796
2023-06-06,7.19251
2023-06-07,37.35294
2023-06-08,32.91443
2023-06-09,23.39572
2023-06-10,5.08021
2023-06-11,4.41176
2023-06-12,33.68983
2023-06-13,30.16042
2023-06-14,29.78609
2023-06-15,27.05882
2023-06-16,23.95721
2023-06-17,3.90374
2023-06-18,3.85026
2023-06-19,29.41176
2023-06-20,30.7754
2023-06-21,28.34224
2023-06-22,27.37967
2023-06-23,23.3155
2023-06-24,4.0909
2023-06-25,3.98395
2023-06-26,31.31016
2023-06-27,30.90909
2023-06-28,28.63636
2023-06-29,25.24064
2023-06-30,20.82887
2023-07-01,3.68983
2023-07-02,3.90374
2023-07-03,30.0
2023-07-04,30.13368
2023-07-05,29.91978
2023-07-06,24.51871
2023-07-07,21.89839
2023-07-08,4.41176
2023-07-09,4.19786
2023-07-10,25.4278
2023-07-11,25.50802
2023-07-12,24.83957
2023-07-13,28.07486
2023-07-14,20.69518
2023-07-15,3.55614
2023-07-16,3.79679
2023-07-17,28.98395
2023-07-18,27.03208
2023-07-19,26.60427
2023-07-20,24.33155
2023-07-21,22.80748
2023-07-22,4.01069
2023-07-23,4.73262
2023-07-24,31.71122
2023-07-25,27.59358
2023-07-26,26.01604
2023-07-27,28.52941
2023-07-28,22.11229
2023-07-29,4.27807
2023-07-30,3.82352
2023-07-31,27.62032
2023-08-01,29.94652
2023-08-02,28.18181
2023-08-03,26.52406
2023-08-04,23.63636
2023-08-05,4.35828
2023-08-06,4.25133
2023-08-07,34.01069
2023-08-08,25.16042
2023-08-09,27.43315
2023-08-10,25.61497
2023-08-11,20.7754
2023-08-12,4.01069
2023-08-13,3.74331
2023-08-14,23.55614
2023-08-15,5.50802
2023-08-16,27.37967
2023-08-17,25.2139
2023-08-18,18.68983
2023-08-19,3.47593
2023-08-20,4.17112
2023-08-21,25.66844
2023-08-22,25.29411
2023-08-23,22.40641
2023-08-24,22.13903
2023-08-25,17.45989
2023-08-26,2.86096
2023-08-27,3.20855
2023-08-28,23.52941
2023-08-29,22.40641
2023-08-30,22.67379
2023-08-31,21.22994
2023-09-01,21.17647
2023-09-02,3.52941
2023-09-03,3.44919
2023-09-04,24.14438
2023-09-05,24.01069
2023-09-06,21.84491
2023-09-07,20.40106
2023-09-08,19.11764
2023-09-09,2.78074
2023-09-10,3.52941
2023-09-11,26.25668
2023-09-12,21.5508
2023-09-13,21.09625
2023-09-14,17.43315
2023-09-15,13.74331
2023-09-16,3.15508
2023-09-17,3.55614
2023-09-18,22.35294
2023-09-19,20.90909
2023-09-20,20.50802
2023-09-21,19.19786
2023-09-22,14.81283
2023-09-23,3.23529
2023-09-24,2.99465
2023-09-25,19.57219
2023-09-26,16.2032
2023-09-27,10.88235
2023-09-28,0.72192
2023-09-29,0.50802
2023-09-30,0.85561
2023-10-01,0.88235
2023-10-02,1.92513
2023-10-03,3.44919
2023-10-04,22.99465
2023-10-05,24.0909
2023-10-06,19.4385
2023-10-07,3.07486
2023-10-08,2.05882
2023-10-09,5.0
2023-10-10,24.62566
2023-10-11,23.07486
2023-10-12,22.5401
2023-10-13,17.56684
2023-10-14,3.63636
2023-10-15,3.12834
2023-10-16,22.27272
2023-10-17,20.88235
2023-10-18,19.70588
2023-10-19,19.4385
2023-10-20,16.92513
2023-10-21,2.64705
2023-10-22,3.34224
2023-10-23,22.70053
2023-10-24,20.26737
2023-10-25,21.17647
2023-10-26,17.48663
2023-10-27,15.45454
2023-10-28,2.29946
2023-10-29,2.96791
2023-10-30,22.64705
2023-10-31,20.50802
2023-11-01,21.68449
2023-11-02,21.14973
2023-11-03,17.37967
2023-11-04,3.71657
2023-11-05,3.36898
2023-11-06,24.62566
2023-11-07,24.91978
2023-11-08,20.53475
2023-11-09,21.25668
2023-11-10,16.9786
2023-11-11,3.34224
2023-11-12,3.74331
2023-11-13,22.99465
2023-11-14,20.0
2023-11-15,18.3155
2023-11-16,18.1016
2023-11-17,14.78609
2023-11-18,2.59358
2023-11-19,4.30481
2023-11-20,20.96256
2023-11-21,16.65775
2023-11-22,16.68449
2023-11-23,18.3155
2023-11-24,15.13368
2023-11-25,2.64705
2023-11-26,2.67379
2023-11-27,19.49197
2023-11-28,19.38502
2023-11-29,19.81283
2023-11-30,18.04812
2023-12-01,17.99465
2023-12-02,3.39572
2023-12-03,3.74331
2023-12-04,24.06417
2023-12-05,21.14973
2023-12-06,21.57754
2023-12-07,19.19786
2023-12-08,17.83422
2023-12-09,3.07486
2023-12-10,4.11764
2023-12-11,26.33689
2023-12-12,23.50267
2023-12-13,24.33155
2023-12-14,21.65775
2023-12-15,19.38502
2023-12-16,3.93048
2023-12-17,2.96791
2023-12-18,24.4385
2023-12-19,23.44919
2023-12-20,23.26203
2023-12-21,22.37967
2023-12-22,18.26203
2023-12-23,2.75401
2023-12-24,0.9893
2023-12-25,3.15508
2023-12-26,23.36898
2023-12-27,22.16577
2023-12-28,19.86631
2023-12-29,11.17647
2023-12-30,2.37967
2023-12-31,0.88235
2024-01-01,2.70053
2024-01-02,16.7647
2024-01-03,16.95187
2024-01-04,17.96791
2024-01-05,13.55614
2024-01-06,3.877
2024-01-07,3.63636
2024-01-08,18.52941
2024-01-09,18.58288
2024-01-10,18.20855
2024-01-11,18.26203
2024-01-12,19.97326
2024-01-13,3.82352
2024-01-14,3.26203
2024-01-15,25.0
2024-01-16,22.8877
2024-01-17,21.89839
2024-01-18,22.43315
2024-01-19,22.13903
2024-01-20,4.03743
2024-01-21,4.83957
2024-01-22,27.43315
2024-01-23,24.70588
2024-01-24,25.18716
2024-01-25,24.22459
2024-01-26,19.4385
2024-01-27,4.11764
2024-01-28,5.26737
2024-01-29,29.67914
2024-01-30,24.97326
2024-01-31,23.77005
2024-02-01,26.09625
2024-02-02,22.64705
2024-02-03,4.83957
2024-02-04,4.6524
2024-02-05,27.83422
2024-02-06,25.9893
2024-02-07,23.74331
2024-02-08,16.06951
2024-02-09,1.63101
2024-02-10,1.01604
2024-02-11,1.39037
2024-02-12,4.27807
2024-02-13,31.79144
2024-02-14,31.33689
2024-02-15,30.34759
2024-02-16,24.41176
2024-02-17,5.9893
2024-02-18,5.48128
2024-02-19,31.41711
2024-02-20,32.13903
2024-02-21,29.46524
2024-02-22,27.3262
2024-02-23,24.33155
2024-02-24,3.95721
2024-02-25,4.89304
2024-02-26,30.82887
2024-02-27,30.05347
2024-02-28,28.15508
2024-02-29,22.67379
2024-03-01,4.97326
2024-03-02,3.93048
2024-03-03,5.02673
2024-03-04,29.54545
2024-03-05,28.02139
2024-03-06,29.01069
2024-03-07,25.32085
2024-03-08,22.16577
2024-03-09,4.94652
2024-03-10,4.97326
2024-03-11,30.72192
2024-03-12,30.26737
2024-03-13,28.36898
2024-03-14,24.78609
2024-03-15,22.64705
2024-03-16,5.50802
2024-03-17,5.13368
2024-03-18,29.30481
2024-03-19,27.43315
2024-03-20,29.97326
