date,방산관련주
2021-06-08,1.25433
2021-06-09,1.19383
2021-06-10,0.78244
2021-06-11,0.68968
2021-06-12,0.56465
2021-06-13,0.59691
2021-06-14,0.83487
2021-06-15,0.79454
2021-06-16,0.79858
2021-06-17,1.02444
2021-06-18,1.03654
2021-06-19,0.41542
2021-06-20,0.47995
2021-06-21,0.63725
2021-06-22,0.68161
2021-06-23,0.50415
2021-06-24,0.57675
2021-06-25,0.54045
2021-06-26,0.21376
2021-06-27,0.12099
2021-06-28,0.38719
2021-06-29,0.29039
2021-06-30,0.16939
2021-07-01,0.19359
2021-07-02,0.15326
2021-07-03,0.11696
2021-07-04,0.35492
2021-07-05,0.37509
2021-07-06,0.43558
2021-07-07,1.1051
2021-07-08,0.66145
2021-07-09,0.29039
2021-07-10,0.22182
2021-07-11,0.25409
2021-07-12,0.36299
2021-07-13,0.34685
2021-07-14,0.44365
2021-07-15,0.54045
2021-07-16,0.33475
2021-07-17,0.48398
2021-07-18,0.39525
2021-07-19,0.36702
2021-07-20,0.37509
2021-07-21,0.25812
2021-07-22,0.28635
2021-07-23,0.29442
2021-07-24,0.21376
2021-07-25,0.20166
2021-07-26,0.28232
2021-07-27,0.48398
2021-07-28,1.60522
2021-07-29,0.35895
2021-07-30,0.14519
2021-07-31,0.12906
2021-08-01,0.58481
2021-08-02,0.22182
2021-08-03,0.21376
2021-08-04,0.18956
2021-08-05,0.17342
2021-08-06,0.14519
2021-08-07,0.12099
2021-08-08,0.18149
2021-08-09,0.20569
2021-08-10,0.41542
2021-08-11,1.13737
2021-08-12,0.54851
2021-08-13,0.30249
2021-08-14,0.11696
2021-08-15,0.15326
2021-08-16,0.26216
2021-08-17,0.40735
2021-08-18,0.24199
2021-08-19,1.00024
2021-08-20,0.16132
2021-08-21,0.10083
2021-08-22,0.20972
2021-08-23,0.18956
2021-08-24,0.13309
2021-08-25,0.14519
2021-08-26,0.15326
2021-08-27,1.02847
2021-08-28,0.19762
2021-08-29,0.17746
2021-08-30,0.68968
2021-08-31,0.60095
2021-09-01,0.39122
2021-09-02,0.27425
2021-09-03,0.23392
2021-09-04,0.10486
2021-09-05,0.25006
2021-09-06,0.21779
2021-09-07,0.27829
2021-09-08,0.15729
2021-09-09,0.16939
2021-09-10,0.09276
2021-09-11,0.06049
2021-09-12,0.09679
2021-09-13,0.65741
2021-09-14,0.28635
2021-09-15,1.19787
2021-09-16,0.77438
2021-09-17,0.31055
2021-09-18,0.12099
2021-09-19,0.03226
2021-09-20,0.10486
2021-09-21,0.08066
2021-09-22,0.08066
2021-09-23,0.08873
2021-09-24,0.19762
2021-09-25,0.08066
2021-09-26,0.04839
2021-09-27,0.20166
2021-09-28,0.74614
2021-09-29,0.28232
2021-09-30,0.20166
2021-10-01,0.18956
2021-10-02,0.07663
2021-10-03,0.10486
2021-10-04,0.05646
2021-10-05,0.12099
2021-10-06,0.12099
2021-10-07,0.11293
2021-10-08,0.11696
2021-10-09,0.05243
2021-10-10,0.10889
2021-10-11,0.15729
2021-10-12,0.12099
2021-10-13,0.13309
2021-10-14,0.13712
2021-10-15,0.13309
2021-10-16,0.03629
2021-10-17,0.14116
2021-10-18,0.13309
2021-10-19,0.68564
2021-10-20,0.30652
2021-10-21,0.29442
2021-10-22,0.26619
2021-10-23,0.11696
2021-10-24,0.16939
2021-10-25,0.36299
2021-10-26,0.33072
2021-10-27,0.32669
2021-10-28,0.18149
2021-10-29,0.15729
2021-10-30,0.09679
2021-10-31,0.09276
2021-11-01,0.12503
2021-11-02,0.12503
2021-11-03,0.22989
2021-11-04,0.16536
2021-11-05,0.15326
2021-11-06,0.06049
2021-11-07,0.08873
2021-11-08,0.10083
2021-11-09,0.08066
2021-11-10,0.09679
2021-11-11,0.04033
2021-11-12,0.09679
2021-11-13,0.06856
2021-11-14,0.11293
2021-11-15,0.12099
2021-11-16,0.09679
2021-11-17,0.89941
2021-11-18,1.18173
2021-11-19,0.28232
2021-11-20,0.14116
2021-11-21,0.22989
2021-11-22,0.17342
2021-11-23,0.14519
2021-11-24,0.10486
2021-11-25,0.12906
2021-11-26,0.15729
2021-11-27,0.08469
2021-11-28,0.24602
2021-11-29,0.20972
2021-11-30,0.17342
2021-12-01,0.20972
2021-12-02,0.14519
2021-12-03,0.13309
2021-12-04,0.25812
2021-12-05,0.21376
2021-12-06,0.18552
2021-12-07,0.25006
2021-12-08,0.18956
2021-12-09,0.32265
2021-12-10,0.25812
2021-12-11,0.19762
2021-12-12,0.34282
2021-12-13,1.02847
2021-12-14,0.81874
2021-12-15,0.36299
2021-12-16,0.42348
2021-12-17,0.36299
2021-12-18,0.21376
2021-12-19,0.23796
2021-12-20,0.26619
2021-12-21,0.21779
2021-12-22,0.28635
2021-12-23,0.20972
2021-12-24,0.17342
2021-12-25,0.11293
2021-12-26,0.10889
2021-12-27,0.35089
2021-12-28,0.26619
2021-12-29,0.24602
2021-12-30,0.72598
2021-12-31,0.58481
2022-01-01,0.13712
2022-01-02,0.41138
2022-01-03,0.28635
2022-01-04,0.26619
2022-01-05,1.09703
2022-01-06,0.37509
2022-01-07,0.17342
2022-01-08,1.29466
2022-01-09,0.68968
2022-01-10,0.45575
2022-01-11,0.91151
2022-01-12,0.50415
2022-01-13,0.91151
2022-01-14,0.86714
2022-01-15,0.70984
2022-01-16,0.67355
2022-01-17,2.4764
2022-01-18,0.67355
2022-01-19,0.68161
2022-01-20,1.48423
2022-01-21,1.54876
2022-01-22,1.1414
2022-01-23,1.2866
2022-01-24,1.63749
2022-01-25,2.44817
2022-01-26,1.15753
2022-01-27,1.25836
2022-01-28,0.69774
2022-01-29,0.35089
2022-01-30,0.74211
2022-01-31,0.59288
2022-02-01,2.12551
2022-02-02,2.67
2022-02-03,1.85932
2022-02-04,1.58102
2022-02-05,1.88352
2022-02-06,1.00024
2022-02-07,1.72622
2022-02-08,1.335
2022-02-09,0.61708
2022-02-10,0.60901
2022-02-11,0.87117
2022-02-12,5.25933
2022-02-13,2.6095
2022-02-14,6.09421
2022-02-15,2.94022
2022-02-16,0.972
2022-02-17,2.64983
2022-02-18,3.06525
2022-02-19,1.45599
2022-02-20,1.24223
2022-02-21,1.91175
2022-02-22,4.91247
2022-02-23,2.38767
2022-02-24,18.12535
2022-02-25,6.6387
2022-02-26,3.7751
2022-02-27,3.67024
2022-02-28,6.07001
2022-03-01,5.03347
2022-03-02,6.03371
2022-03-03,3.69847
2022-03-04,3.04105
2022-03-05,3.57344
2022-03-06,2.67806
2022-03-07,5.81188
2022-03-08,6.35234
2022-03-09,2.04888
2022-03-10,4.44462
2022-03-11,4.66645
2022-03-12,3.89207
2022-03-13,3.8235
2022-03-14,4.27119
2022-03-15,3.08945
2022-03-16,2.68613
2022-03-17,2.23441
2022-03-18,1.76252
2022-03-19,2.38364
2022-03-20,6.27974
2022-03-21,2.78696
2022-03-22,3.48068
2022-03-23,3.17818
2022-03-24,6.42494
2022-03-25,6.82826
2022-03-26,3.17415
2022-03-27,4.59385
2022-03-28,4.72695
2022-03-29,2.60143
2022-03-30,1.76252
2022-03-31,1.89561
2022-04-01,1.67782
2022-04-02,1.22206
2022-04-03,1.85932
2022-04-04,2.12551
2022-04-05,1.42373
2022-04-06,1.86738
2022-04-07,2.13761
2022-04-08,1.81092
2022-04-09,1.34306
2022-04-10,1.1172
2022-04-11,1.60926
2022-04-12,1.37936
2022-04-13,1.97225
2022-04-14,1.75445
2022-04-15,1.214
2022-04-16,1.10107
2022-04-17,1.24223
2022-04-18,1.56086
2022-04-19,1.11317
2022-04-20,1.214
2022-04-21,1.70605
2022-04-22,1.10913
2022-04-23,0.86714
2022-04-24,1.06477
2022-04-25,1.2503
2022-04-26,1.88755
2022-04-27,2.59336
2022-04-28,1.68992
2022-04-29,1.01234
2022-04-30,1.08897
2022-05-01,1.39549
2022-05-02,3.18222
2022-05-03,2.79906
2022-05-04,2.62966
2022-05-05,1.08897
2022-05-06,1.3108
2022-05-07,1.55682
2022-05-08,2.00855
2022-05-09,2.85149
2022-05-10,2.48043
2022-05-11,1.79882
2022-05-12,1.72219
2022-05-13,1.335
2022-05-14,0.92361
2022-05-15,2.20214
2022-05-16,1.79075
2022-05-17,0.91957
2022-05-18,1.10913
2022-05-19,1.40759
2022-05-20,1.0567
2022-05-21,1.77462
2022-05-22,2.5127
2022-05-23,3.8235
2022-05-24,1.76252
2022-05-25,3.23465
2022-05-26,1.47213
2022-05-27,0.96797
2022-05-28,0.56061
2022-05-29,0.9962
2022-05-30,1.47616
2022-05-31,1.62136
2022-06-01,0.88327
2022-06-02,0.78648
2022-06-03,1.093
2022-06-04,1.20997
2022-06-05,1.42776
2022-06-06,2.66596
2022-06-07,4.90844
2022-06-08,4.53335
2022-06-09,4.08163
2022-06-10,3.38388
2022-06-11,1.81898
2022-06-12,1.97628
2022-06-13,3.48874
2022-06-14,2.03274
2022-06-15,1.51649
2022-06-16,1.93191
2022-06-17,1.72219
2022-06-18,1.52859
2022-06-19,1.69799
2022-06-20,1.93998
2022-06-21,1.335
2022-06-22,1.04864
2022-06-23,0.75421
2022-06-24,0.86311
2022-06-25,0.60498
2022-06-26,0.53238
2022-06-27,0.79051
2022-06-28,1.1898
2022-06-29,4.15019
2022-06-30,3.47664
2022-07-01,3.13382
2022-07-02,1.093
2022-07-03,1.01234
2022-07-04,1.72622
2022-07-05,1.00427
2022-07-06,0.92361
2022-07-07,0.77034
2022-07-08,1.11317
2022-07-09,0.78648
2022-07-10,1.99241
2022-07-11,2.4159
2022-07-12,1.04864
2022-07-13,1.14543
2022-07-14,0.76228
2022-07-15,0.77034
2022-07-16,0.88731
2022-07-17,1.39146
2022-07-18,1.22206
2022-07-19,1.96015
2022-07-20,1.74235
2022-07-21,1.62539
2022-07-22,3.25078
2022-07-23,2.46027
2022-07-24,2.14568
2022-07-25,3.18625
2022-07-26,2.58933
2022-07-27,8.44155
2022-07-28,10.71226
2022-07-29,5.17867
2022-07-30,2.62966
2022-07-31,3.884
2022-08-01,4.69871
2022-08-02,5.63442
2022-08-03,4.94071
2022-08-04,5.0012
2022-08-05,4.54948
2022-08-06,2.98055
2022-08-07,6.26764
2022-08-08,5.1222
2022-08-09,3.25481
2022-08-10,3.8961
2022-08-11,4.06953
2022-08-12,3.21852
2022-08-13,1.58909
2022-08-14,1.63749
2022-08-15,5.02137
2022-08-16,4.38412
2022-08-17,3.53311
2022-08-18,3.8114
2022-08-19,7.04202
2022-08-20,3.00879
2022-08-21,2.94426
2022-08-22,3.48874
2022-08-23,4.71485
2022-08-24,9.17157
2022-08-25,5.71509
2022-08-26,5.4005
2022-08-27,7.61474
2022-08-28,4.94877
2022-08-29,6.84439
2022-08-30,4.96491
2022-08-31,4.31152
2022-09-01,3.6541
2022-09-02,2.5732
2022-09-03,2.35944
2022-09-04,2.5006
2022-09-05,3.11768
2022-09-06,2.42397
2022-09-07,2.33524
2022-09-08,2.00048
2022-09-09,2.86359
2022-09-10,1.45599
2022-09-11,2.25861
2022-09-12,2.92812
2022-09-13,4.50512
2022-09-14,2.66596
2022-09-15,2.21424
2022-09-16,2.72646
2022-09-17,3.23868
2022-09-18,2.307
2022-09-19,6.94119
2022-09-20,4.39622
2022-09-21,6.10631
2022-09-22,5.17463
2022-09-23,2.72646
2022-09-24,3.46858
2022-09-25,3.59361
2022-09-26,5.45293
2022-09-27,4.0292
2022-09-28,3.78317
2022-09-29,3.19028
2022-09-30,2.65386
2022-10-01,2.19811
2022-10-02,2.82326
2022-10-03,3.00072
2022-10-04,4.37202
2022-10-05,4.44059
2022-10-06,3.25078
2022-10-07,2.6942
2022-10-08,1.31886
2022-10-09,2.67403
2022-10-10,3.00475
2022-10-11,3.37178
2022-10-12,4.54545
2022-10-13,5.77155
2022-10-14,6.09421
2022-10-15,2.92006
2022-10-16,2.22231
2022-10-17,3.9324
2022-10-18,4.16633
2022-10-19,4.71485
2022-10-20,2.90796
2022-10-21,2.41994
2022-10-22,1.71815
2022-10-23,1.76655
2022-10-24,1.86335
2022-10-25,1.64152
2022-10-26,1.54069
2022-10-27,2.35944
2022-10-28,2.23844
2022-10-29,1.23416
2022-10-30,1.0567
2022-10-31,1.1414
2022-11-01,1.93595
2022-11-02,7.38485
2022-11-03,5.0859
2022-11-04,2.98459
2022-11-05,1.39146
2022-11-06,1.67379
2022-11-07,3.04912
2022-11-08,2.61353
2022-11-09,2.63773
2022-11-10,2.53287
2022-11-11,1.83915
2022-11-12,1.88755
2022-11-13,1.37936
2022-11-14,2.09324
2022-11-15,1.55279
2022-11-16,3.87593
2022-11-17,3.73477
2022-11-18,2.90392
2022-11-19,1.34306
2022-11-20,1.14947
2022-11-21,1.48826
2022-11-22,1.29063
2022-11-23,1.0325
2022-11-24,2.76679
2022-11-25,2.12148
2022-11-26,0.79051
2022-11-27,1.1656
2022-11-28,1.75445
2022-11-29,1.64959
2022-11-30,1.68185
2022-12-01,1.10913
2022-12-02,1.51246
2022-12-03,0.50415
2022-12-04,0.65338
2022-12-05,1.59312
2022-12-06,0.93571
2022-12-07,2.67806
2022-12-08,2.5006
2022-12-09,1.87948
2022-12-10,3.23868
2022-12-11,1.63345
2022-12-12,1.67782
2022-12-13,1.42373
2022-12-14,1.73832
2022-12-15,1.87142
2022-12-16,1.39146
2022-12-17,1.1172
2022-12-18,1.01234
2022-12-19,1.18173
2022-12-20,1.55279
2022-12-21,1.52859
2022-12-22,1.35113
2022-12-23,1.21803
2022-12-24,0.88327
2022-12-25,1.16157
2022-12-26,2.00048
2022-12-27,2.12954
2022-12-28,1.98435
2022-12-29,1.47213
2022-12-30,1.00427
2022-12-31,0.76631
2023-01-01,1.88352
2023-01-02,3.76704
2023-01-03,1.41163
2023-01-04,1.35919
2023-01-05,1.62136
2023-01-06,0.91554
2023-01-07,0.91554
2023-01-08,1.1414
2023-01-09,1.17367
2023-01-10,1.64555
2023-01-11,2.75469
2023-01-12,2.78696
2023-01-13,2.92006
2023-01-14,2.37557
2023-01-15,4.71081
2023-01-16,5.49326
2023-01-17,3.19835
2023-01-18,2.28281
2023-01-19,1.66975
2023-01-20,1.55279
2023-01-21,1.11317
2023-01-22,1.66572
2023-01-23,1.20997
2023-01-24,1.46003
2023-01-25,2.37557
2023-01-26,2.19811
2023-01-27,1.65362
2023-01-28,0.90344
2023-01-29,1.82302
2023-01-30,1.89158
2023-01-31,1.95208
2023-02-01,2.17794
2023-02-02,2.51673
2023-02-03,2.04081
2023-02-04,1.1051
2023-02-05,1.0325
2023-02-06,1.1777
2023-02-07,1.29466
2023-02-08,1.19383
2023-02-09,1.12123
2023-02-10,1.18173
2023-02-11,1.2624
2023-02-12,0.76228
2023-02-13,0.74614
2023-02-14,0.98814
2023-02-15,0.85907
2023-02-16,0.77438
2023-02-17,0.84697
2023-02-18,0.81068
2023-02-19,0.93571
2023-02-20,1.79882
2023-02-21,1.35516
2023-02-22,1.14947
2023-02-23,1.01637
2023-02-24,1.97628
2023-02-25,1.47616
2023-02-26,1.06477
2023-02-27,1.23416
2023-02-28,1.42776
2023-03-01,1.42776
2023-03-02,1.51649
2023-03-03,1.1777
2023-03-04,0.81068
2023-03-05,0.90747
2023-03-06,2.15778
2023-03-07,2.25861
2023-03-08,2.00048
2023-03-09,1.30273
2023-03-10,1.33903
2023-03-11,0.81874
2023-03-12,1.06074
2023-03-13,1.06477
2023-03-14,1.14947
2023-03-15,1.0809
2023-03-16,1.66169
2023-03-17,1.41969
2023-03-18,0.9841
2023-03-19,1.04864
2023-03-20,1.77865
2023-03-21,1.42373
2023-03-22,1.16963
2023-03-23,0.88327
2023-03-24,2.08114
2023-03-25,2.3675
2023-03-26,1.50036
2023-03-27,1.88352
2023-03-28,1.93998
2023-03-29,1.89561
2023-03-30,1.73429
2023-03-31,1.56086
2023-04-01,0.63725
2023-04-02,0.87924
2023-04-03,1.95208
2023-04-04,1.72622
2023-04-05,3.12172
2023-04-06,1.91175
2023-04-07,2.12551
2023-04-08,1.36323
2023-04-09,1.59312
2023-04-10,2.13761
2023-04-11,2.14568
2023-04-12,1.93998
2023-04-13,3.24272
2023-04-14,1.84722
2023-04-15,1.97225
2023-04-16,1.46406
2023-04-17,2.6579
2023-04-18,3.51697
2023-04-19,5.70299
2023-04-20,11.25675
2023-04-21,8.26812
2023-04-22,3.52907
2023-04-23,3.28305
2023-04-24,6.91296
2023-04-25,7.31628
2023-04-26,4.73098
2023-04-27,3.17012
2023-04-28,2.93619
2023-04-29,1.23416
2023-04-30,1.2261
2023-05-01,1.79478
2023-05-02,2.91199
2023-05-03,1.69395
2023-05-04,1.89965
2023-05-05,0.95184
2023-05-06,1.15753
2023-05-07,1.24626
2023-05-08,1.41163
2023-05-09,1.65765
2023-05-10,2.43607
2023-05-11,2.04484
2023-05-12,1.28256
2023-05-13,1.06477
2023-05-14,2.05291
2023-05-15,1.3108
2023-05-16,1.27853
2023-05-17,1.335
2023-05-18,1.67379
2023-05-19,1.65765
2023-05-20,1.39953
2023-05-21,1.61732
2023-05-22,1.88755
2023-05-23,1.62539
2023-05-24,1.92788
2023-05-25,2.14971
2023-05-26,1.50439
2023-05-27,0.73001
2023-05-28,0.90344
2023-05-29,2.96442
