date,직계존속
2020-07-04,4.1251
2020-07-05,4.4576
2020-07-06,8.37489
2020-07-07,10.14131
2020-07-08,9.48669
2020-07-09,8.46841
2020-07-10,7.86575
2020-07-11,4.86284
2020-07-12,4.97714
2020-07-13,9.2581
2020-07-14,10.43225
2020-07-15,8.42684
2020-07-16,8.54114
2020-07-17,8.1463
2020-07-18,3.90689
2020-07-19,4.42643
2020-07-20,9.50748
2020-07-21,9.98545
2020-07-22,10.55694
2020-07-23,9.01911
2020-07-24,7.59559
2020-07-25,4.4576
2020-07-26,4.91479
2020-07-27,9.46591
2020-07-28,9.20615
2020-07-29,19.00457
2020-07-30,17.06151
2020-07-31,11.64796
2020-08-01,4.3433
2020-08-02,5.133
2020-08-03,10.931
2020-08-04,11.40897
2020-08-05,9.49709
2020-08-06,8.44763
2020-08-07,8.85286
2020-08-08,3.7926
2020-08-09,4.0108
2020-08-10,9.97506
2020-08-11,11.27389
2020-08-12,8.87364
2020-08-13,8.56192
2020-08-14,7.81379
2020-08-15,3.51205
2020-08-16,3.69908
2020-08-17,4.36408
2020-08-18,8.46841
2020-08-19,10.47381
2020-08-20,9.28927
2020-08-21,8.27098
2020-08-22,4.2394
2020-08-23,3.95885
2020-08-24,9.11263
2020-08-25,8.52036
2020-08-26,8.04239
2020-08-27,7.74106
2020-08-28,6.85785
2020-08-29,4.06275
2020-08-30,3.60556
2020-08-31,8.61388
2020-09-01,11.29467
2020-09-02,11.52327
2020-09-03,9.16458
2020-09-04,8.42684
2020-09-05,4.00041
2020-09-06,5.18495
2020-09-07,10.50498
2020-09-08,11.85577
2020-09-09,10.86866
2020-09-10,9.7049
2020-09-11,8.56192
2020-09-12,4.65502
2020-09-13,5.10182
2020-09-14,10.58811
2020-09-15,10.75436
2020-09-16,10.3699
2020-09-17,10.02701
2020-09-18,7.60598
2020-09-19,5.41354
2020-09-20,4.77971
2020-09-21,10.54655
2020-09-22,9.90232
2020-09-23,9.96467
2020-09-24,9.85037
2020-09-25,17.30049
2020-09-26,5.25768
2020-09-27,4.55112
2020-09-28,8.30216
2020-09-29,7.06566
2020-09-30,4.27057
2020-10-01,4.55112
2020-10-02,4.0108
2020-10-03,4.07315
2020-10-04,4.92518
2020-10-05,10.20365
2020-10-06,10.92061
2020-10-07,10.67123
2020-10-08,9.10224
2020-10-09,4.94596
2020-10-10,4.75893
2020-10-11,6.10972
2020-10-12,10.3699
2020-10-13,10.84788
2020-10-14,11.45054
2020-10-15,10.43225
2020-10-16,9.58021
2020-10-17,6.05777
2020-10-18,7.37738
2020-10-19,12.4896
2020-10-20,12.68703
2020-10-21,12.10515
2020-10-22,10.28678
2020-10-23,8.48919
2020-10-24,5.12261
2020-10-25,6.36949
2020-10-26,12.39609
2020-10-27,14.07938
2020-10-28,12.01163
2020-10-29,9.06068
2020-10-30,8.10473
2020-10-31,4.47838
2020-11-01,5.55901
2020-11-02,11.65835
2020-11-03,12.78054
2020-11-04,10.55694
2020-11-05,8.46841
2020-11-06,7.33582
2020-11-07,4.65502
2020-11-08,4.67581
2020-11-09,9.4763
2020-11-10,9.27888
2020-11-11,9.7049
2020-11-12,9.28927
2020-11-13,8.18786
2020-11-14,5.133
2020-11-15,5.65253
2020-11-16,9.95428
2020-11-17,11.08686
2020-11-18,10.24522
2020-11-19,9.9231
2020-11-20,7.92809
2020-11-21,4.94596
2020-11-22,5.24729
2020-11-23,9.27888
2020-11-24,10.33873
2020-11-25,9.55943
2020-11-26,9.69451
2020-11-27,8.3645
2020-11-28,4.96674
2020-11-29,4.99792
2020-11-30,9.19576
2020-12-01,9.76724
2020-12-02,10.34912
2020-12-03,12.42726
2020-12-04,8.48919
2020-12-05,5.34081
2020-12-06,5.88113
2020-12-07,10.30756
2020-12-08,14.55735
2020-12-09,11.16999
2020-12-10,12.46882
2020-12-11,8.90482
2020-12-12,5.87073
2020-12-13,5.77722
2020-12-14,11.13881
2020-12-15,14.84829
2020-12-16,10.931
2020-12-17,11.27389
2020-12-18,9.24771
2020-12-19,4.94596
2020-12-20,5.53823
2020-12-21,9.88154
2020-12-22,10.84788
2020-12-23,11.64796
2020-12-24,8.66583
2020-12-25,4.54073
2020-12-26,4.42643
2020-12-27,5.70448
2020-12-28,10.57772
2020-12-29,13.67414
2020-12-30,10.74397
2020-12-31,8.53075
2021-01-01,4.63424
2021-01-02,5.42394
2021-01-03,6.05777
2021-01-04,13.44555
2021-01-05,13.00914
2021-01-06,13.50789
2021-01-07,12.88445
2021-01-08,10.74397
2021-01-09,6.29675
2021-01-10,7.11762
2021-01-11,13.79883
2021-01-12,15.21197
2021-01-13,14.90024
2021-01-14,15.54447
2021-01-15,32.60598
2021-01-16,11.91812
2021-01-17,12.97797
2021-01-18,66.93682
2021-01-19,63.54945
2021-01-20,79.28096
2021-01-21,72.46467
2021-01-22,54.42643
2021-01-23,18.8591
2021-01-24,19.71113
2021-01-25,59.40357
2021-01-26,50.06234
2021-01-27,41.08478
2021-01-28,33.53075
2021-01-29,24.13757
2021-01-30,8.76974
2021-01-31,11.21155
2021-02-01,25.31172
2021-02-02,22.48545
2021-02-03,18.26683
2021-02-04,17.0719
2021-02-05,13.51828
2021-02-06,5.73566
2021-02-07,6.37988
2021-02-08,15.83541
2021-02-09,13.41438
2021-02-10,9.64256
2021-02-11,6.6916
2021-02-12,5.82917
2021-02-13,23.26475
2021-02-14,11.14921
2021-02-15,19.58645
2021-02-16,14.52618
2021-02-17,12.18827
2021-02-18,12.89484
2021-02-19,9.29966
2021-02-20,5.27847
2021-02-21,4.85245
2021-02-22,10.931
2021-02-23,10.88944
2021-02-24,10.22443
2021-02-25,9.28927
2021-02-26,8.5827
2021-02-27,4.32252
2021-02-28,4.36408
2021-03-01,5.82917
2021-03-02,13.36242
2021-03-03,12.89484
2021-03-04,12.78054
2021-03-05,9.01911
2021-03-06,5.60058
2021-03-07,5.81878
2021-03-08,11.65835
2021-03-09,13.77805
2021-03-10,10.95178
2021-03-11,10.05818
2021-03-12,10.97256
2021-03-13,5.44472
2021-03-14,5.36159
2021-03-15,10.61928
2021-03-16,10.41147
2021-03-17,9.42435
2021-03-18,9.22693
2021-03-19,8.20864
2021-03-20,5.22651
2021-03-21,5.24729
2021-03-22,9.60099
2021-03-23,11.00374
2021-03-24,10.22443
2021-03-25,8.79052
2021-03-26,7.53325
2021-03-27,4.77971
2021-03-28,6.83707
2021-03-29,11.30507
2021-03-30,11.31546
2021-03-31,9.40357
2021-04-01,9.67373
2021-04-02,8.29177
2021-04-03,5.27847
2021-04-04,5.48628
2021-04-05,9.53865
2021-04-06,10.87905
2021-04-07,10.77514
2021-04-08,9.40357
2021-04-09,8.2502
2021-04-10,4.73815
2021-04-11,5.32003
2021-04-12,9.17497
2021-04-13,10.86866
2021-04-14,9.97506
2021-04-15,9.31005
2021-04-16,7.96965
2021-04-17,4.89401
2021-04-18,6.29675
2021-04-19,10.33873
2021-04-20,10.83748
2021-04-21,11.01413
2021-04-22,9.85037
2021-04-23,8.93599
2021-04-24,4.80049
2021-04-25,5.3512
2021-04-26,9.96467
2021-04-27,11.10764
2021-04-28,9.33083
2021-04-29,9.96467
2021-04-30,8.22942
2021-05-01,7.30465
2021-05-02,9.01911
2021-05-03,20.51122
2021-05-04,18.26683
2021-05-05,10.62967
2021-05-06,17.9655
2021-05-07,15.6172
2021-05-08,8.30216
2021-05-09,8.15669
2021-05-10,20.22028
2021-05-11,20.54239
2021-05-12,15.63798
2021-05-13,13.35203
2021-05-14,11.51288
2021-05-15,6.06816
2021-05-16,6.68121
2021-05-17,15.54447
2021-05-18,14.35993
2021-05-19,8.80091
2021-05-20,16.04322
2021-05-21,13.21695
2021-05-22,6.33832
2021-05-23,8.11512
2021-05-24,16.89526
2021-05-25,17.633
2021-05-26,15.03532
2021-05-27,14.1729
2021-05-28,12.5
2021-05-29,6.36949
2021-05-30,8.18786
2021-05-31,21.96591
2021-06-01,12.24023
2021-06-02,10.40108
2021-06-03,10.91022
2021-06-04,9.20615
2021-06-05,5.45511
2021-06-06,5.4655
2021-06-07,10.99334
2021-06-08,11.1596
2021-06-09,10.12053
2021-06-10,9.85037
2021-06-11,8.53075
2021-06-12,5.55901
2021-06-13,5.95386
2021-06-14,12.62468
2021-06-15,10.86866
2021-06-16,10.47381
2021-06-17,10.42186
2021-06-18,8.46841
2021-06-19,4.81088
2021-06-20,4.99792
2021-06-21,9.12302
2021-06-22,8.52036
2021-06-23,8.90482
2021-06-24,9.11263
2021-06-25,7.04488
2021-06-26,5.00831
2021-06-27,5.15378
2021-06-28,9.26849
2021-06-29,9.80881
2021-06-30,9.40357
2021-07-01,7.51246
2021-07-02,7.43973
2021-07-03,4.62385
2021-07-04,4.88362
2021-07-05,11.40897
2021-07-06,11.06608
2021-07-07,9.51787
2021-07-08,8.87364
2021-07-09,7.73067
2021-07-10,4.43682
2021-07-11,4.07315
2021-07-12,9.00872
2021-07-13,10.931
2021-07-14,9.17497
2021-07-15,9.56982
2021-07-16,8.12551
2021-07-17,4.99792
2021-07-18,5.45511
2021-07-19,10.54655
2021-07-20,10.0374
2021-07-21,8.71778
2021-07-22,9.45552
2021-07-23,7.3566
2021-07-24,4.7901
2021-07-25,5.40315
2021-07-26,9.99584
2021-07-27,9.83998
2021-07-28,10.99334
2021-07-29,9.1438
2021-07-30,7.40856
2021-07-31,4.62385
2021-08-01,4.98753
2021-08-02,9.79842
2021-08-03,11.14921
2021-08-04,9.97506
2021-08-05,8.23981
2021-08-06,7.61637
2021-08-07,6.18246
2021-08-08,4.72776
2021-08-09,9.61138
2021-08-10,9.16458
2021-08-11,16.28221
2021-08-12,7.67871
2021-08-13,7.05527
2021-08-14,4.10432
2021-08-15,4.04197
2021-08-16,5.34081
2021-08-17,8.64505
2021-08-18,8.56192
2021-08-19,8.22942
2021-08-20,7.14879
2021-08-21,4.15627
2021-08-22,4.2394
2021-08-23,8.61388
2021-08-24,8.40606
2021-08-25,8.28137
2021-08-26,10.05818
2021-08-27,7.20074
2021-08-28,4.49916
2021-08-29,4.84206
2021-08-30,10.50498
2021-08-31,10.27639
2021-09-01,12.11554
2021-09-02,9.96467
2021-09-03,8.39567
2021-09-04,4.65502
2021-09-05,6.12011
2021-09-06,13.45594
2021-09-07,14.00665
2021-09-08,11.61679
2021-09-09,10.33873
2021-09-10,8.01122
2021-09-11,4.51995
2021-09-12,4.91479
2021-09-13,11.77265
2021-09-14,12.06359
2021-09-15,9.67373
2021-09-16,9.4763
2021-09-17,7.41895
2021-09-18,4.80049
2021-09-19,4.80049
2021-09-20,4.51995
2021-09-21,4.87323
2021-09-22,5.66292
2021-09-23,11.31546
2021-09-24,9.93349
2021-09-25,7.04488
2021-09-26,5.74605
2021-09-27,12.01163
2021-09-28,12.92601
2021-09-29,11.08686
2021-09-30,10.31795
2021-10-01,8.85286
2021-10-02,5.80839
2021-10-03,5.73566
2021-10-04,7.10723
2021-10-05,12.75976
2021-10-06,13.0507
2021-10-07,12.42726
2021-10-08,9.94389
2021-10-09,5.50706
2021-10-10,5.48628
2021-10-11,6.71238
2021-10-12,13.00914
2021-10-13,14.53657
2021-10-14,11.3778
2021-10-15,9.72568
2021-10-16,5.25768
2021-10-17,6.06816
2021-10-18,10.60889
2021-10-19,11.40897
2021-10-20,9.01911
2021-10-21,9.29966
2021-10-22,7.21113
2021-10-23,5.11221
2021-10-24,5.80839
2021-10-25,11.35702
2021-10-26,9.52826
2021-10-27,9.0295
2021-10-28,7.37738
2021-10-29,6.85785
2021-10-30,3.43931
2021-10-31,4.32252
2021-11-01,8.60349
2021-11-02,7.88653
2021-11-03,8.032
2021-11-04,6.87863
2021-11-05,5.73566
2021-11-06,3.59517
2021-11-07,4.40565
2021-11-08,8.13591
2021-11-09,11.87655
2021-11-10,12.24023
2021-11-11,7.6995
2021-11-12,6.98254
2021-11-13,4.10432
2021-11-14,4.40565
2021-11-15,9.15419
2021-11-16,9.99584
2021-11-17,8.33333
2021-11-18,6.63965
2021-11-19,6.72277
2021-11-20,3.64713
2021-11-21,4.0108
2021-11-22,8.55153
2021-11-23,8.13591
2021-11-24,9.52826
2021-11-25,8.23981
2021-11-26,7.38778
2021-11-27,4.71737
2021-11-28,4.64463
2021-11-29,10.3699
2021-11-30,9.5906
2021-12-01,9.22693
2021-12-02,8.15669
2021-12-03,7.30465
2021-12-04,4.91479
2021-12-05,5.90191
2021-12-06,12.13632
2021-12-07,13.57024
2021-12-08,9.28927
2021-12-09,9.90232
2021-12-10,7.90731
2021-12-11,5.55901
2021-12-12,6.60847
2021-12-13,11.44014
2021-12-14,10.4842
2021-12-15,9.89193
2021-12-16,9.32044
2021-12-17,8.20864
2021-12-18,4.56151
2021-12-19,4.82128
2021-12-20,10.266
2021-12-21,9.01911
2021-12-22,7.31504
2021-12-23,7.86575
2021-12-24,6.59808
2021-12-25,2.63923
2021-12-26,3.59517
2021-12-27,9.79842
2021-12-28,11.10764
2021-12-29,8.34372
2021-12-30,7.12801
2021-12-31,5.72527
2022-01-01,3.6783
2022-01-02,4.66541
2022-01-03,10.83748
2022-01-04,12.20906
2022-01-05,11.67913
2022-01-06,11.21155
2022-01-07,10.74397
2022-01-08,5.12261
2022-01-09,6.28636
2022-01-10,16.2926
2022-01-11,15.27431
2022-01-12,13.79883
2022-01-13,14.80673
2022-01-14,13.4975
2022-01-15,9.32044
2022-01-16,9.86076
2022-01-17,46.33208
2022-01-18,63.34164
2022-01-19,55.21612
2022-01-20,59.34123
2022-01-21,56.52535
2022-01-22,17.14463
2022-01-23,17.633
2022-01-24,65.86658
2022-01-25,52.86783
2022-01-26,40.48212
2022-01-27,31.84746
2022-01-28,20.62551
2022-01-29,5.94347
2022-01-30,5.33042
2022-01-31,5.17456
2022-02-01,5.88113
2022-02-02,7.8034
2022-02-03,26.37157
2022-02-04,21.18661
2022-02-05,7.48129
2022-02-06,7.48129
2022-02-07,22.82834
2022-02-08,19.05652
2022-02-09,15.97049
2022-02-10,14.21446
2022-02-11,11.54405
2022-02-12,5.07065
2022-02-13,5.87073
2022-02-14,15.11845
2022-02-15,14.67165
2022-02-16,12.68703
2022-02-17,12.95719
2022-02-18,10.35951
2022-02-19,4.76932
2022-02-20,4.3433
2022-02-21,12.34413
2022-02-22,17.87198
2022-02-23,33.18786
2022-02-24,28.3458
2022-02-25,18.49542
2022-02-26,13.15461
2022-02-27,11.39858
2022-02-28,12.69742
2022-03-01,9.51787
2022-03-02,13.77805
2022-03-03,12.47921
2022-03-04,11.06608
2022-03-05,7.60598
2022-03-06,6.3591
2022-03-07,11.54405
2022-03-08,10.02701
2022-03-09,8.02161
2022-03-10,12.6039
2022-03-11,9.93349
2022-03-12,4.94596
2022-03-13,5.6837
2022-03-14,10.23482
2022-03-15,10.79592
2022-03-16,12.2714
2022-03-17,8.40606
2022-03-18,9.06068
2022-03-19,4.71737
2022-03-20,5.11221
2022-03-21,14.30798
2022-03-22,10.31795
2022-03-23,10.35951
2022-03-24,7.98004
2022-03-25,6.98254
2022-03-26,4.92518
2022-03-27,5.09143
2022-03-28,9.7049
2022-03-29,8.50997
2022-03-30,8.41645
2022-03-31,8.3645
2022-04-01,7.56442
2022-04-02,4.66541
2022-04-03,5.02909
2022-04-04,11.90773
2022-04-05,10.89983
2022-04-06,9.64256
2022-04-07,8.4788
2022-04-08,7.52285
2022-04-09,4.80049
2022-04-10,5.34081
2022-04-11,10.54655
2022-04-12,9.00872
2022-04-13,9.15419
2022-04-14,9.65295
2022-04-15,8.16708
2022-04-16,4.96674
2022-04-17,5.02909
2022-04-18,11.65835
2022-04-19,11.39858
2022-04-20,11.05569
2022-04-21,9.53865
2022-04-22,8.50997
2022-04-23,4.67581
2022-04-24,5.2369
2022-04-25,10.47381
2022-04-26,9.46591
2022-04-27,9.01911
2022-04-28,8.84247
2022-04-29,7.54364
2022-04-30,3.70947
2022-05-01,7.37738
2022-05-02,18.57855
2022-05-03,16.1783
2022-05-04,13.28969
2022-05-05,6.82668
2022-05-06,10.34912
2022-05-07,7.23192
2022-05-08,8.38528
2022-05-09,18.39152
2022-05-10,16.88487
2022-05-11,14.13133
2022-05-12,12.65586
2022-05-13,10.08935
2022-05-14,5.84995
2022-05-15,5.99542
2022-05-16,13.77805
2022-05-17,13.50789
2022-05-18,11.79343
2022-05-19,13.17539
2022-05-20,10.87905
2022-05-21,9.73607
2022-05-22,17.78886
2022-05-23,21.17622
2022-05-24,17.71612
2022-05-25,15.90814
2022-05-26,16.25103
2022-05-27,15.01454
2022-05-28,9.7049
2022-05-29,8.04239
2022-05-30,16.46924
2022-05-31,16.7394
2022-06-01,11.84538
2022-06-02,9.26849
2022-06-03,7.26309
2022-06-04,5.04987
2022-06-05,4.09393
2022-06-06,5.11221
2022-06-07,8.49958
2022-06-08,8.65544
2022-06-09,8.53075
2022-06-10,7.39817
2022-06-11,4.89401
2022-06-12,5.02909
2022-06-13,9.56982
2022-06-14,9.31005
2022-06-15,9.24771
2022-06-16,9.0399
2022-06-17,7.78262
2022-06-18,4.1251
2022-06-19,4.72776
2022-06-20,8.70739
2022-06-21,8.54114
2022-06-22,7.40856
2022-06-23,7.78262
2022-06-24,6.05777
2022-06-25,3.54322
2022-06-26,3.71986
2022-06-27,7.99044
2022-06-28,9.06068
2022-06-29,7.94887
2022-06-30,7.52285
2022-07-01,6.1305
2022-07-02,4.10432
2022-07-03,3.8965
2022-07-04,8.26059
2022-07-05,7.62676
2022-07-06,7.4709
2022-07-07,7.66832
2022-07-08,6.49418
2022-07-09,3.38736
2022-07-10,3.64713
2022-07-11,8.91521
2022-07-12,7.86575
2022-07-13,7.63715
2022-07-14,7.26309
2022-07-15,6.72277
2022-07-16,3.80299
2022-07-17,4.08354
2022-07-18,8.44763
2022-07-19,7.59559
2022-07-20,7.77223
2022-07-21,8.1463
2022-07-22,7.64754
2022-07-23,3.82377
2022-07-24,4.11471
2022-07-25,8.9256
2022-07-26,8.37489
2022-07-27,7.90731
2022-07-28,7.09684
2022-07-29,6.54613
2022-07-30,3.96924
2022-07-31,3.564
2022-08-01,8.30216
2022-08-02,7.74106
2022-08-03,7.61637
2022-08-04,7.2527
2022-08-05,7.30465
2022-08-06,4.07315
2022-08-07,3.74064
2022-08-08,7.94887
2022-08-09,7.64754
2022-08-10,6.94098
2022-08-11,6.83707
2022-08-12,6.0162
2022-08-13,3.68869
2022-08-14,3.29384
2022-08-15,3.83416
2022-08-16,8.26059
2022-08-17,7.88653
2022-08-18,8.032
2022-08-19,7.28387
2022-08-20,3.85494
2022-08-21,3.90689
2022-08-22,9.11263
2022-08-23,8.68661
2022-08-24,8.44763
2022-08-25,8.18786
2022-08-26,7.45012
2022-08-27,3.50166
2022-08-28,3.59517
2022-08-29,7.77223
2022-08-30,7.75145
2022-08-31,6.8059
2022-09-01,8.697
2022-09-02,6.9098
2022-09-03,3.58478
2022-09-04,4.51995
2022-09-05,7.63715
2022-09-06,7.9177
2022-09-07,8.10473
2022-09-08,7.22152
2022-09-09,3.8965
2022-09-10,3.76142
2022-09-11,3.96924
2022-09-12,5.61097
2022-09-13,10.25561
2022-09-14,9.63216
2022-09-15,9.00872
2022-09-16,7.32543
2022-09-17,4.43682
2022-09-18,4.59268
2022-09-19,10.24522
2022-09-20,9.62177
2022-09-21,8.5931
2022-09-22,8.85286
2022-09-23,6.54613
2022-09-24,4.00041
2022-09-25,4.32252
2022-09-26,8.06317
2022-09-27,8.04239
2022-09-28,7.73067
2022-09-29,7.19035
2022-09-30,5.78761
2022-10-01,4.04197
2022-10-02,4.0108
2022-10-03,5.62136
2022-10-04,10.12053
2022-10-05,9.21654
2022-10-06,8.86325
2022-10-07,6.86824
2022-10-08,4.04197
2022-10-09,4.02119
2022-10-10,5.70448
2022-10-11,9.52826
2022-10-12,9.85037
2022-10-13,7.84497
2022-10-14,7.87614
2022-10-15,6.48379
2022-10-16,6.94098
2022-10-17,11.10764
2022-10-18,10.61928
2022-10-19,9.10224
2022-10-20,9.62177
2022-10-21,7.37738
2022-10-22,4.95635
2022-10-23,5.48628
2022-10-24,9.58021
2022-10-25,9.63216
2022-10-26,8.87364
2022-10-27,9.01911
2022-10-28,6.93059
2022-10-29,4.05236
2022-10-30,3.6783
2022-10-31,8.52036
2022-11-01,8.94638
2022-11-02,8.33333
2022-11-03,7.81379
2022-11-04,7.2527
2022-11-05,4.36408
2022-11-06,4.74854
2022-11-07,8.45802
2022-11-08,9.43474
2022-11-09,9.90232
2022-11-10,8.1463
2022-11-11,6.85785
2022-11-12,3.84455
2022-11-13,4.11471
2022-11-14,9.0399
2022-11-15,8.87364
2022-11-16,8.52036
2022-11-17,8.64505
2022-11-18,7.82418
2022-11-19,4.22901
2022-11-20,4.67581
2022-11-21,9.0295
2022-11-22,8.697
2022-11-23,8.53075
2022-11-24,7.70989
2022-11-25,7.92809
2022-11-26,4.2394
2022-11-27,5.00831
2022-11-28,9.0399
2022-11-29,10.80631
2022-11-30,8.56192
2022-12-01,8.57231
2022-12-02,7.87614
2022-12-03,4.27057
2022-12-04,4.93557
2022-12-05,10.53615
2022-12-06,10.05818
2022-12-07,10.58811
2022-12-08,10.25561
2022-12-09,8.60349
2022-12-10,6.28636
2022-12-11,6.47339
2022-12-12,12.39609
2022-12-13,10.47381
2022-12-14,9.71529
2022-12-15,10.16209
2022-12-16,8.54114
2022-12-17,4.04197
2022-12-18,5.10182
2022-12-19,9.90232
2022-12-20,8.90482
2022-12-21,8.42684
2022-12-22,7.5852
2022-12-23,7.06566
2022-12-24,3.69908
2022-12-25,3.66791
2022-12-26,9.99584
2022-12-27,11.14921
2022-12-28,9.24771
2022-12-29,8.40606
2022-12-30,6.71238
2022-12-31,4.32252
2023-01-01,4.61346
2023-01-02,12.00124
2023-01-03,13.68453
2023-01-04,14.35993
2023-01-05,12.35453
2023-01-06,10.60889
2023-01-07,6.3591
2023-01-08,6.67082
2023-01-09,15.48212
2023-01-10,16.49002
2023-01-11,15.96009
2023-01-12,15.79384
2023-01-13,14.86907
2023-01-14,7.4709
2023-01-15,12.46882
2023-01-16,56.62926
2023-01-17,57.6995
2023-01-18,83.12551
2023-01-19,64.07938
2023-01-20,50.30133
2023-01-21,11.81421
2023-01-22,10.09975
2023-01-23,13.60141
2023-01-24,21.15544
2023-01-25,81.14089
2023-01-26,65.40939
2023-01-27,44.20199
2023-01-28,11.94929
2023-01-29,12.85328
2023-01-30,45.26184
2023-01-31,33.15669
2023-02-01,26.12219
2023-02-02,24.35577
2023-02-03,18.66167
2023-02-04,7.54364
2023-02-05,7.20074
2023-02-06,20.87489
2023-02-07,19.26433
2023-02-08,17.17581
2023-02-09,15.74189
2023-02-10,12.85328
2023-02-11,5.95386
2023-02-12,6.39027
2023-02-13,15.90814
2023-02-14,15.53408
2023-02-15,13.31047
2023-02-16,11.64796
2023-02-17,11.06608
2023-02-18,5.90191
2023-02-19,5.54862
2023-02-20,12.70781
2023-02-21,11.97007
2023-02-22,10.76475
2023-02-23,10.54655
2023-02-24,8.70739
2023-02-25,4.74854
2023-02-26,5.73566
2023-02-27,10.01662
2023-02-28,9.33083
2023-03-01,6.17206
2023-03-02,13.51828
2023-03-03,10.266
2023-03-04,5.9123
2023-03-05,5.5694
2023-03-06,12.42726
2023-03-07,11.69991
2023-03-08,9.78802
2023-03-09,9.78802
2023-03-10,8.90482
2023-03-11,4.7901
2023-03-12,4.93557
2023-03-13,11.24272
2023-03-14,10.50498
2023-03-15,9.75685
2023-03-16,9.51787
2023-03-17,8.73857
2023-03-18,4.71737
2023-03-19,5.63175
2023-03-20,11.22194
2023-03-21,10.78553
2023-03-22,9.69451
2023-03-23,10.3699
2023-03-24,8.10473
2023-03-25,4.95635
2023-03-26,5.27847
2023-03-27,10.85827
2023-03-28,10.08935
2023-03-29,8.94638
2023-03-30,9.07107
2023-03-31,7.74106
2023-04-01,4.46799
2023-04-02,4.74854
2023-04-03,9.91271
2023-04-04,9.72568
2023-04-05,9.80881
2023-04-06,8.62427
2023-04-07,8.46841
2023-04-08,5.10182
2023-04-09,5.20573
2023-04-10,11.28428
2023-04-11,9.89193
2023-04-12,9.16458
2023-04-13,8.53075
2023-04-14,8.08395
2023-04-15,5.0187
2023-04-16,4.95635
2023-04-17,10.38029
2023-04-18,10.60889
2023-04-19,9.69451
2023-04-20,8.75935
2023-04-21,8.12551
2023-04-22,4.74854
2023-04-23,6.0266
2023-04-24,11.14921
2023-04-25,10.64006
2023-04-26,9.80881
2023-04-27,9.27888
2023-04-28,7.34621
2023-04-29,4.86284
2023-04-30,5.0187
2023-05-01,13.92352
2023-05-02,20.18911
2023-05-03,17.10307
2023-05-04,15.56525
2023-05-05,9.15419
2023-05-06,8.38528
2023-05-07,8.17747
2023-05-08,19.60723
2023-05-09,17.633
2023-05-10,17.12385
2023-05-11,16.33416
2023-05-12,13.0507
2023-05-13,6.47339
2023-05-14,6.30714
2023-05-15,15.58603
2023-05-16,15.74189
2023-05-17,14.43266
2023-05-18,13.08187
2023-05-19,10.29717
2023-05-20,5.73566
2023-05-21,7.08645
2023-05-22,15.53408
2023-05-23,15.32626
2023-05-24,14.31837
2023-05-25,11.20116
2023-05-26,9.15419
2023-05-27,5.78761
2023-05-28,6.74355
2023-05-29,8.3645
2023-05-30,16.5108
