date,LH청약
2022-07-28,30.79064
2022-07-29,21.71492
2022-07-30,6.87639
2022-07-31,6.15256
2022-08-01,20.04454
2022-08-02,18.81959
2022-08-03,16.28619
2022-08-04,17.65033
2022-08-05,17.51113
2022-08-06,5.67928
2022-08-07,6.48663
2022-08-08,20.26726
2022-08-09,16.75946
2022-08-10,17.03786
2022-08-11,17.14922
2022-08-12,16.36971
2022-08-13,6.09688
2022-08-14,5.92984
2022-08-15,8.32405
2022-08-16,25.55679
2022-08-17,20.85189
2022-08-18,29.17594
2022-08-19,18.48552
2022-08-20,7.0991
2022-08-21,8.63028
2022-08-22,30.40089
2022-08-23,27.25501
2022-08-24,22.74498
2022-08-25,18.45768
2022-08-26,19.26503
2022-08-27,6.06904
2022-08-28,6.73719
2022-08-29,22.77282
2022-08-30,16.73162
2022-08-31,18.95879
2022-09-01,16.98218
2022-09-02,17.59465
2022-09-03,6.68151
2022-09-04,7.62806
2022-09-05,18.62472
2022-09-06,20.68485
2022-09-07,18.56904
2022-09-08,12.63919
2022-09-09,5.26169
2022-09-10,5.45657
2022-09-11,6.82071
2022-09-12,8.68596
2022-09-13,27.3942
2022-09-14,29.2873
2022-09-15,23.41314
2022-09-16,19.98886
2022-09-17,7.29398
2022-09-18,9.1314
2022-09-19,35.71826
2022-09-20,29.51002
2022-09-21,30.7628
2022-09-22,27.58908
2022-09-23,26.36414
2022-09-24,8.46325
2022-09-25,8.24053
2022-09-26,27.03229
2022-09-27,24.88864
2022-09-28,22.46659
2022-09-29,21.71492
2022-09-30,14.75501
2022-10-01,7.18262
2022-10-02,8.15701
2022-10-03,13.50222
2022-10-04,52.78396
2022-10-05,46.57572
2022-10-06,37.2216
2022-10-07,29.95545
2022-10-08,8.26837
2022-10-09,7.87861
2022-10-10,8.90868
2022-10-11,34.15924
2022-10-12,26.25278
2022-10-13,21.15812
2022-10-14,19.93318
2022-10-15,9.85523
2022-10-16,8.49109
2022-10-17,26.58685
2022-10-18,22.85634
2022-10-19,25.44543
2022-10-20,26.28062
2022-10-21,17.34409
2022-10-22,6.51447
2022-10-23,7.82293
2022-10-24,25.30623
2022-10-25,21.6314
2022-10-26,26.94877
2022-10-27,19.40423
2022-10-28,20.35077
2022-10-29,6.15256
2022-10-30,6.45879
2022-10-31,26.30846
2022-11-01,25.11135
2022-11-02,21.15812
2022-11-03,16.53674
2022-11-04,18.37416
2022-11-05,6.70935
2022-11-06,7.87861
2022-11-07,27.03229
2022-11-08,22.6893
2022-11-09,20.40645
2022-11-10,20.96325
2022-11-11,15.50668
2022-11-12,6.29175
2022-11-13,6.43095
2022-11-14,19.51559
2022-11-15,19.04231
2022-11-16,22.02115
2022-11-17,18.56904
2022-11-18,13.64142
2022-11-19,6.82071
2022-11-20,6.09688
2022-11-21,20.04454
2022-11-22,19.43207
2022-11-23,17.39977
2022-11-24,15.36748
2022-11-25,14.03118
2022-11-26,5.84632
2022-11-27,6.15256
2022-11-28,16.87082
2022-11-29,20.57349
2022-11-30,18.70824
2022-12-01,16.36971
2022-12-02,14.30957
2022-12-03,5.03897
2022-12-04,6.68151
2022-12-05,18.42984
2022-12-06,17.17706
2022-12-07,16.5089
2022-12-08,14.44877
2022-12-09,14.39309
2022-12-10,5.31737
2022-12-11,7.26614
2022-12-12,25.16703
2022-12-13,16.36971
2022-12-14,17.39977
2022-12-15,18.5412
2022-12-16,17.59465
2022-12-17,5.28953
2022-12-18,6.20824
2022-12-19,18.51336
2022-12-20,14.94988
2022-12-21,13.75278
2022-12-22,17.12138
2022-12-23,12.83407
2022-12-24,5.20601
2022-12-25,5.81848
2022-12-26,17.95657
2022-12-27,18.34632
2022-12-28,16.73162
2022-12-29,14.69933
2022-12-30,13.72494
2022-12-31,7.62806
2023-01-01,9.2706
2023-01-02,31.23608
2023-01-03,31.76503
2023-01-04,29.1481
2023-01-05,22.63363
2023-01-06,21.6314
2023-01-07,8.88084
2023-01-08,8.26837
2023-01-09,24.55456
2023-01-10,21.01893
2023-01-11,20.93541
2023-01-12,17.67817
2023-01-13,13.02895
2023-01-14,6.20824
2023-01-15,7.3775
2023-01-16,32.21046
2023-01-17,23.44097
2023-01-18,20.35077
2023-01-19,13.75278
2023-01-20,10.57906
2023-01-21,5.17817
2023-01-22,5.4844
2023-01-23,6.65367
2023-01-24,7.82293
2023-01-25,21.353
2023-01-26,19.5991
2023-01-27,19.76614
2023-01-28,7.40534
2023-01-29,8.37973
2023-01-30,23.83073
2023-01-31,20.04454
2023-02-01,18.48552
2023-02-02,14.56013
2023-02-03,14.58797
2023-02-04,6.0412
2023-02-05,6.95991
2023-02-06,27.89532
2023-02-07,19.62694
2023-02-08,19.20935
2023-02-09,15.39532
2023-02-10,15.72939
2023-02-11,6.15256
2023-02-12,7.62806
2023-02-13,22.29955
2023-02-14,15.28396
2023-02-15,13.14031
2023-02-16,12.66703
2023-02-17,13.08463
2023-02-18,5.65144
2023-02-19,5.98552
2023-02-20,17.12138
2023-02-21,15.53452
2023-02-22,16.62026
2023-02-23,14.53229
2023-02-24,12.02672
2023-02-25,5.09465
2023-02-26,5.7628
2023-02-27,18.56904
2023-02-28,15.28396
2023-03-01,7.04342
2023-03-02,12.83407
2023-03-03,11.77616
2023-03-04,5.56792
2023-03-05,8.29621
2023-03-06,19.48775
2023-03-07,20.82405
2023-03-08,17.23273
2023-03-09,17.53897
2023-03-10,12.11024
2023-03-11,6.57015
2023-03-12,5.902
2023-03-13,17.17706
2023-03-14,14.92204
2023-03-15,21.96547
2023-03-16,28.0902
2023-03-17,18.84743
2023-03-18,7.15478
2023-03-19,7.82293
2023-03-20,21.38084
2023-03-21,21.90979
2023-03-22,20.12806
2023-03-23,29.45434
2023-03-24,22.32739
2023-03-25,8.04565
2023-03-26,10.1893
2023-03-27,36.13585
2023-03-28,34.68819
2023-03-29,29.20378
2023-03-30,33.37973
2023-03-31,26.39198
2023-04-01,9.1314
2023-04-02,14.8942
2023-04-03,70.46213
2023-04-04,52.61692
2023-04-05,41.62026
2023-04-06,27.951
2023-04-07,32.85077
2023-04-08,10.07795
2023-04-09,9.15924
2023-04-10,28.22939
2023-04-11,21.52004
2023-04-12,21.88195
2023-04-13,21.82628
2023-04-14,20.35077
2023-04-15,8.21269
2023-04-16,7.82293
2023-04-17,27.17149
2023-04-18,27.951
2023-04-19,27.31069
2023-04-20,23.58017
2023-04-21,18.62472
2023-04-22,7.96213
2023-04-23,7.21046
2023-04-24,23.80289
2023-04-25,28.95322
2023-04-26,22.99554
2023-04-27,21.54788
2023-04-28,23.19042
2023-04-29,9.07572
2023-04-30,7.93429
2023-05-01,12.69487
2023-05-02,23.3853
2023-05-03,20.23942
2023-05-04,15.14476
2023-05-05,7.18262
2023-05-06,6.51447
2023-05-07,7.60022
2023-05-08,34.85523
2023-05-09,32.43318
2023-05-10,29.0089
2023-05-11,20.68485
2023-05-12,18.2628
2023-05-13,7.46102
2023-05-14,8.90868
2023-05-15,31.15256
2023-05-16,26.50334
2023-05-17,24.33184
2023-05-18,22.41091
2023-05-19,22.80066
2023-05-20,7.46102
2023-05-21,7.40534
2023-05-22,24.74944
2023-05-23,21.40868
2023-05-24,19.62694
2023-05-25,16.81514
2023-05-26,12.5
2023-05-27,6.12472
2023-05-28,4.95545
2023-05-29,9.2706
