date,오늘의증시
2021-08-06,40.72197
2021-08-07,4.84483
2021-08-08,2.21659
2021-08-09,38.72704
2021-08-10,42.49525
2021-08-11,41.86193
2021-08-12,40.53198
2021-08-13,54.49651
2021-08-14,5.63647
2021-08-15,2.27992
2021-08-16,17.13109
2021-08-17,56.55478
2021-08-18,44.33185
2021-08-19,61.11462
2021-08-20,60.8613
2021-08-21,6.9031
2021-08-22,2.78657
2021-08-23,46.39012
2021-08-24,46.80177
2021-08-25,48.29005
2021-08-26,46.32678
2021-08-27,44.42685
2021-08-28,6.61811
2021-08-29,3.67321
2021-08-30,40.05699
2021-08-31,46.10512
2021-09-01,44.99683
2021-09-02,46.42178
2021-09-03,37.23875
2021-09-04,5.92146
2021-09-05,3.45155
2021-09-06,40.18366
2021-09-07,39.58201
2021-09-08,42.49525
2021-09-09,45.63014
2021-09-10,43.85687
2021-09-11,5.35148
2021-09-12,3.03989
2021-09-13,41.45028
2021-09-14,42.8119
2021-09-15,41.92526
2021-09-16,42.02026
2021-09-17,40.27865
2021-09-18,5.47815
2021-09-19,2.15326
2021-09-20,3.41988
2021-09-21,7.85307
2021-09-22,10.57631
2021-09-23,48.86003
2021-09-24,41.51361
2021-09-25,6.11146
2021-09-26,2.65991
2021-09-27,36.41545
2021-09-28,51.9316
2021-09-29,59.53134
2021-09-30,45.88347
2021-10-01,53.03989
2021-10-02,7.56808
2021-10-03,3.41988
2021-10-04,17.79607
2021-10-05,68.71437
2021-10-06,79.35402
2021-10-07,62.53958
2021-10-08,55.25649
2021-10-09,7.02976
2021-10-10,2.88157
2021-10-11,15.76947
2021-10-12,61.55794
2021-10-13,54.33818
2021-10-14,50.31665
2021-10-15,48.73337
2021-10-16,7.40975
2021-10-17,3.22989
2021-10-18,46.58011
2021-10-19,44.17352
2021-10-20,43.98353
2021-10-21,46.26345
2021-10-22,41.8936
2021-10-23,6.52311
2021-10-24,2.24825
2021-10-25,41.35528
2021-10-26,38.79037
2021-10-27,42.93856
2021-10-28,48.41671
2021-10-29,46.89677
2021-10-30,6.30145
2021-10-31,3.16656
2021-11-01,37.7454
2021-11-02,42.68524
2021-11-03,48.82837
2021-11-04,44.9335
2021-11-05,40.08866
2021-11-06,5.28815
2021-11-07,2.18492
2021-11-08,42.93856
2021-11-09,39.61367
2021-11-10,46.45345
2021-11-11,41.19696
2021-11-12,38.06206
2021-11-13,5.47815
2021-11-14,2.46991
2021-11-15,34.04053
2021-11-16,39.32868
2021-11-17,41.57694
2021-11-18,54.8765
2021-11-19,38.03039
2021-11-20,5.03483
2021-11-21,2.9449
2021-11-22,36.38378
2021-11-23,38.72704
2021-11-24,39.89867
2021-11-25,36.76377
2021-11-26,41.41861
2021-11-27,8.39138
2021-11-28,3.29322
2021-11-29,42.78024
2021-11-30,55.57314
2021-12-01,47.56174
2021-12-02,48.60671
2021-12-03,38.79037
2021-12-04,6.7131
2021-12-05,3.13489
2021-12-06,38.44205
2021-12-07,39.10702
2021-12-08,40.18366
2021-12-09,40.65864
2021-12-10,37.01709
2021-12-11,6.7131
2021-12-12,3.16656
2021-12-13,37.46041
2021-12-14,40.91196
2021-12-15,39.51868
2021-12-16,38.8537
2021-12-17,39.61367
2021-12-18,7.06143
2021-12-19,3.03989
2021-12-20,44.23685
2021-12-21,41.07029
2021-12-22,39.20202
2021-12-23,39.32868
2021-12-24,34.92716
2021-12-25,4.74984
2021-12-26,2.43825
2021-12-27,38.18872
2021-12-28,38.03039
2021-12-29,38.91703
2021-12-30,39.64534
2021-12-31,31.57061
2022-01-01,2.8499
2022-01-02,2.27992
2022-01-03,58.77137
2022-01-04,37.23875
2022-01-05,52.21659
2022-01-06,47.49841
2022-01-07,37.30208
2022-01-08,7.63141
2022-01-09,2.43825
2022-01-10,39.99366
2022-01-11,41.67194
2022-01-12,38.9487
2022-01-13,41.19696
2022-01-14,39.89867
2022-01-15,6.14312
2022-01-16,2.69157
2022-01-17,42.33692
2022-01-18,46.04179
2022-01-19,46.73844
2022-01-20,42.21025
2022-01-21,47.72007
2022-01-22,9.34135
2022-01-23,3.98986
2022-01-24,50.66497
2022-01-25,71.37428
2022-01-26,59.11969
2022-01-27,77.51741
2022-01-28,62.69791
2022-01-29,10.44965
2022-01-30,3.00823
2022-01-31,4.17986
2022-02-01,8.89803
2022-02-02,10.89297
2022-02-03,50.09499
2022-02-04,45.72514
2022-02-05,8.89803
2022-02-06,2.65991
2022-02-07,43.63521
2022-02-08,45.97846
2022-02-09,44.01519
2022-02-10,50.25332
2022-02-11,46.29512
2022-02-12,7.97973
2022-02-13,3.35655
2022-02-14,51.77327
2022-02-15,52.50158
2022-02-16,42.74857
2022-02-17,49.49335
2022-02-18,47.62507
2022-02-19,9.02469
2022-02-20,3.32488
2022-02-21,44.39518
2022-02-22,48.76504
2022-02-23,49.68334
2022-02-24,59.943
2022-02-25,55.92146
2022-02-26,10.22799
2022-02-27,3.48321
2022-02-28,46.13679
2022-03-01,14.50284
2022-03-02,46.58011
2022-03-03,43.06523
2022-03-04,47.72007
2022-03-05,9.37302
2022-03-06,3.35655
2022-03-07,50.60164
2022-03-08,51.07663
2022-03-09,17.92273
2022-03-10,46.61177
2022-03-11,44.87017
2022-03-12,10.03799
2022-03-13,3.92653
2022-03-14,44.68017
2022-03-15,49.30335
2022-03-16,48.06839
2022-03-17,49.87333
2022-03-18,47.81507
2022-03-19,9.49968
2022-03-20,3.92653
2022-03-21,45.69347
2022-03-22,43.16022
2022-03-23,45.06016
2022-03-24,48.41671
2022-03-25,46.9601
2022-03-26,8.86637
2022-03-27,3.00823
2022-03-28,43.50854
2022-03-29,43.47688
2022-03-30,43.54021
2022-03-31,41.38695
2022-04-01,39.01203
2022-04-02,7.7264
2022-04-03,2.65991
2022-04-04,36.35212
2022-04-05,37.90373
2022-04-06,40.40531
2022-04-07,47.56174
2022-04-08,40.40531
2022-04-09,8.29639
2022-04-10,2.56491
2022-04-11,37.61874
2022-04-12,42.9069
2022-04-13,44.58518
2022-04-14,44.90183
2022-04-15,42.74857
2022-04-16,5.85813
2022-04-17,3.22989
2022-04-18,40.46865
2022-04-19,40.37365
2022-04-20,44.99683
2022-04-21,41.10196
2022-04-22,42.21025
2022-04-23,8.29639
2022-04-24,2.56491
2022-04-25,45.8518
2022-04-26,44.07853
2022-04-27,48.73337
2022-04-28,46.92843
2022-04-29,43.8252
2022-04-30,8.9297
2022-05-01,2.59658
2022-05-02,40.7853
2022-05-03,42.55858
2022-05-04,43.35022
2022-05-05,14.47118
2022-05-06,46.67511
2022-05-07,7.66307
2022-05-08,2.62824
2022-05-09,43.54021
2022-05-10,52.15326
2022-05-11,46.35845
2022-05-12,53.32488
2022-05-13,45.06016
2022-05-14,8.61304
2022-05-15,2.69157
2022-05-16,40.43698
2022-05-17,42.9069
2022-05-18,41.7036
2022-05-19,50.53831
2022-05-20,43.47688
2022-05-21,9.43635
2022-05-22,3.51488
2022-05-23,41.16529
2022-05-24,52.27992
2022-05-25,43.09689
2022-05-26,39.99366
2022-05-27,39.42368
2022-05-28,8.9297
2022-05-29,2.69157
2022-05-30,40.05699
2022-05-31,44.80683
2022-06-01,17.25775
2022-06-02,42.97023
2022-06-03,41.41861
2022-06-04,6.7131
2022-06-05,2.50158
2022-06-06,7.53641
2022-06-07,44.90183
2022-06-08,41.38695
2022-06-09,44.42685
2022-06-10,45.34515
2022-06-11,9.18302
2022-06-12,2.88157
2022-06-13,63.33122
2022-06-14,63.14122
2022-06-15,62.09626
2022-06-16,64.94616
2022-06-17,62.66624
2022-06-18,9.91133
2022-06-19,3.79987
2022-06-20,60.54464
2022-06-21,53.9582
2022-06-22,67.51108
2022-06-23,68.42938
2022-06-24,56.14312
2022-06-25,9.15136
2022-06-26,3.13489
2022-06-27,47.46675
2022-06-28,50.94996
2022-06-29,52.78657
2022-06-30,53.22989
2022-07-01,50.9183
2022-07-02,9.87967
2022-07-03,3.9582
2022-07-04,49.24002
2022-07-05,49.84167
2022-07-06,54.36985
2022-07-07,50.60164
2022-07-08,47.08676
2022-07-09,9.08803
2022-07-10,3.26155
2022-07-11,47.46675
2022-07-12,49.81
2022-07-13,50.22165
2022-07-14,49.24002
2022-07-15,50.34832
2022-07-16,8.16972
2022-07-17,3.03989
2022-07-18,45.7568
2022-07-19,49.17669
2022-07-20,49.01836
2022-07-21,48.63837
2022-07-22,44.77517
2022-07-23,7.63141
2022-07-24,3.07156
2022-07-25,41.67194
2022-07-26,42.68524
2022-07-27,44.04686
2022-07-28,46.42178
2022-07-29,42.68524
2022-07-30,7.53641
2022-07-31,2.56491
2022-08-01,42.65357
2022-08-02,46.26345
2022-08-03,45.78847
2022-08-04,44.11019
2022-08-05,44.20519
2022-08-06,8.35972
2022-08-07,3.32488
2022-08-08,42.68524
2022-08-09,45.34515
2022-08-10,45.78847
2022-08-11,43.41355
2022-08-12,43.12856
2022-08-13,8.20139
2022-08-14,3.03989
2022-08-15,8.7397
2022-08-16,44.58518
2022-08-17,43.44521
2022-08-18,43.95186
2022-08-19,41.7036
2022-08-20,8.35972
2022-08-21,2.40658
2022-08-22,44.20519
2022-08-23,45.59848
2022-08-24,47.49841
2022-08-25,42.97023
2022-08-26,42.08359
2022-08-27,8.35972
2022-08-28,2.62824
2022-08-29,49.11336
2022-08-30,47.15009
2022-08-31,46.9601
2022-09-01,50.79164
2022-09-02,44.87017
2022-09-03,8.39138
2022-09-04,2.81823
2022-09-05,40.9753
2022-09-06,38.82203
2022-09-07,45.7568
2022-09-08,39.07536
2022-09-09,9.02469
2022-09-10,5.63647
2022-09-11,2.69157
2022-09-12,6.14312
2022-09-13,46.70677
2022-09-14,55.38315
2022-09-15,44.11019
2022-09-16,42.36858
2022-09-17,8.26472
2022-09-18,2.56491
2022-09-19,39.80367
2022-09-20,37.17542
2022-09-21,37.61874
2022-09-22,43.09689
2022-09-23,42.52691
2022-09-24,7.66307
2022-09-25,2.72324
2022-09-26,51.32995
2022-09-27,52.91323
2022-09-28,62.95123
2022-09-29,53.7682
2022-09-30,49.52501
2022-10-01,7.75807
2022-10-02,2.62824
2022-10-03,8.48638
2022-10-04,45.63014
2022-10-05,48.06839
2022-10-06,43.16022
2022-10-07,43.54021
2022-10-08,8.20139
2022-10-09,2.59658
2022-10-10,9.97466
2022-10-11,49.87333
2022-10-12,45.97846
2022-10-13,50.56998
2022-10-14,47.08676
2022-10-15,9.753
2022-10-16,3.57821
2022-10-17,48.41671
2022-10-18,47.62507
2022-10-19,51.77327
2022-10-20,45.72514
2022-10-21,42.84357
2022-10-22,8.07473
2022-10-23,3.10322
2022-10-24,40.69031
2022-10-25,44.61684
2022-10-26,45.06016
2022-10-27,43.35022
2022-10-28,41.00696
2022-10-29,7.59974
2022-10-30,2.37492
2022-10-31,37.14376
2022-11-01,40.62697
2022-11-02,39.772
2022-11-03,43.38188
2022-11-04,41.41861
2022-11-05,6.96643
2022-11-06,3.16656
2022-11-07,33.37555
2022-11-08,39.20202
2022-11-09,41.03863
2022-11-10,42.46358
2022-11-11,51.48828
2022-11-12,10.06966
2022-11-13,4.02153
2022-11-14,44.33185
2022-11-15,44.61684
2022-11-16,46.83343
2022-11-17,68.42938
2022-11-18,37.11209
2022-11-19,7.18809
2022-11-20,2.78657
2022-11-21,38.82203
2022-11-22,36.76377
2022-11-23,34.10386
2022-11-24,36.7321
2022-11-25,33.34388
2022-11-26,5.9848
2022-11-27,2.91323
2022-11-28,35.94046
2022-11-29,32.8689
2022-11-30,35.27549
2022-12-01,35.21215
2022-12-02,36.76377
2022-12-03,6.01646
2022-12-04,2.21659
2022-12-05,32.61557
2022-12-06,34.9905
2022-12-07,35.7188
2022-12-08,37.20709
2022-12-09,34.8955
2022-12-10,7.56808
2022-12-11,2.88157
2022-12-12,32.01393
2022-12-13,34.26219
2022-12-14,31.25395
2022-12-15,36.76377
2022-12-16,35.78214
2022-12-17,7.47308
2022-12-18,2.18492
2022-12-19,26.50411
2022-12-20,33.94553
2022-12-21,34.35718
2022-12-22,30.96896
2022-12-23,42.78024
2022-12-24,8.32805
2022-12-25,2.46991
2022-12-26,29.95566
2022-12-27,30.55731
2022-12-28,41.03863
2022-12-29,36.32045
2022-12-30,44.26852
2022-12-31,4.74984
2023-01-01,1.9316
2023-01-02,55.82647
2023-01-03,36.22545
2023-01-04,37.04876
2023-01-05,38.41038
2023-01-06,35.75047
2023-01-07,7.75807
2023-01-08,2.59658
2023-01-09,32.61557
2023-01-10,41.92526
2023-01-11,34.92716
2023-01-12,35.24382
2023-01-13,33.75554
2023-01-14,7.50474
2023-01-15,2.97656
2023-01-16,31.25395
2023-01-17,34.8005
2023-01-18,33.47055
2023-01-19,32.99556
2023-01-20,31.38062
2023-01-21,7.21975
2023-01-22,2.34325
2023-01-23,3.98986
2023-01-24,9.753
2023-01-25,33.69221
2023-01-26,36.98543
2023-01-27,36.95376
2023-01-28,9.05636
2023-01-29,3.41988
2023-01-30,37.17542
2023-01-31,35.97213
2023-02-01,36.54211
2023-02-02,39.42368
2023-02-03,38.06206
2023-02-04,8.16972
2023-02-05,3.16656
2023-02-06,34.61051
2023-02-07,36.03546
2023-02-08,36.89043
2023-02-09,37.46041
2023-02-10,36.89043
2023-02-11,6.93476
2023-02-12,2.69157
2023-02-13,33.09056
2023-02-14,37.36542
2023-02-15,43.35022
2023-02-16,37.27042
2023-02-17,40.46865
2023-02-18,6.77644
2023-02-19,2.72324
2023-02-20,32.10892
2023-02-21,34.95883
2023-02-22,42.7169
2023-02-23,35.97213
2023-02-24,36.16212
2023-02-25,6.49145
2023-02-26,3.22989
2023-02-27,31.72894
2023-02-28,32.99556
2023-03-01,12.03293
2023-03-02,35.37048
2023-03-03,33.31222
2023-03-04,5.47815
2023-03-05,2.53324
2023-03-06,31.38062
2023-03-07,36.25712
2023-03-08,35.9088
2023-03-09,39.01203
2023-03-10,39.32868
2023-03-11,7.50474
2023-03-12,2.97656
2023-03-13,37.65041
2023-03-14,50.56998
2023-03-15,43.25522
2023-03-16,44.26852
2023-03-17,39.17036
2023-03-18,7.50474
2023-03-19,2.8499
2023-03-20,34.00886
2023-03-21,35.68714
2023-03-22,36.00379
2023-03-23,40.62697
2023-03-24,38.03039
2023-03-25,6.30145
2023-03-26,2.34325
2023-03-27,33.12222
2023-03-28,36.00379
2023-03-29,35.30715
2023-03-30,36.79544
2023-03-31,33.28055
2023-04-01,6.9981
2023-04-02,2.8499
2023-04-03,35.46548
2023-04-04,35.78214
2023-04-05,35.11716
2023-04-06,38.25205
2023-04-07,35.59214
2023-04-08,5.25649
2023-04-09,2.9449
2023-04-10,33.94553
2023-04-11,40.91196
2023-04-12,40.53198
2023-04-13,43.44521
2023-04-14,40.34198
2023-04-15,6.39645
2023-04-16,2.62824
2023-04-17,36.09879
2023-04-18,41.60861
2023-04-19,40.69031
2023-04-20,43.79354
2023-04-21,38.53704
2023-04-22,6.68144
2023-04-23,2.21659
2023-04-24,36.70044
2023-04-25,51.48828
2023-04-26,41.48195
2023-04-27,39.20202
2023-04-28,39.58201
2023-04-29,6.8081
2023-04-30,1.70994
2023-05-01,38.28372
2023-05-02,34.61051
2023-05-03,37.14376
2023-05-04,33.9772
2023-05-05,9.62634
2023-05-06,6.26979
2023-05-07,2.59658
2023-05-08,31.31728
2023-05-09,36.57378
2023-05-10,34.23052
2023-05-11,34.7055
2023-05-12,31.66561
2023-05-13,6.20645
2023-05-14,2.08993
2023-05-15,32.36225
2023-05-16,33.72387
2023-05-17,34.95883
2023-05-18,32.64724
2023-05-19,33.18556
2023-05-20,6.58644
2023-05-21,2.65991
2023-05-22,31.57061
2023-05-23,31.31728
2023-05-24,33.15389
2023-05-25,33.24889
2023-05-26,32.29892
2023-05-27,5.82647
2023-05-28,1.99493
2023-05-29,15.86447
