date,경리
2021-02-24,0.13235
2021-02-25,0.12426
2021-02-26,0.08315
2021-02-27,0.1137
2021-02-28,0.16544
2021-03-01,0.09773
2021-03-02,0.09044
2021-03-03,0.08583
2021-03-04,0.10876
2021-03-05,0.10354
2021-03-06,0.09913
2021-03-07,0.09472
2021-03-08,0.08242
2021-03-09,0.09946
2021-03-10,0.11845
2021-03-11,0.13102
2021-03-12,0.07513
2021-03-13,0.07172
2021-03-14,0.06718
2021-03-15,0.08115
2021-03-16,0.08757
2021-03-17,0.08349
2021-03-18,0.07801
2021-03-19,0.06958
2021-03-20,0.05889
2021-03-21,0.05789
2021-03-22,0.06758
2021-03-23,0.10501
2021-03-24,0.0772
2021-03-25,0.06905
2021-03-26,0.08228
2021-03-27,0.10896
2021-03-28,0.0768
2021-03-29,0.06484
2021-03-30,0.07366
2021-03-31,0.07273
2021-04-01,0.0754
2021-04-02,0.07894
2021-04-03,0.07807
2021-04-04,0.07734
2021-04-05,0.07881
2021-04-06,0.07359
2021-04-07,0.07593
2021-04-08,0.07727
2021-04-09,0.0869
2021-04-10,0.07433
2021-04-11,0.1022
2021-04-12,0.10421
2021-04-13,0.09438
2021-04-14,0.08302
2021-04-15,0.07827
2021-04-16,0.07761
2021-04-17,0.07045
2021-04-18,0.09846
2021-04-19,0.09184
2021-04-20,0.11457
2021-04-21,0.10454
2021-04-22,0.11143
2021-04-23,0.0994
2021-04-24,0.08349
2021-04-25,0.08041
2021-04-26,0.07493
2021-04-27,0.075
2021-04-28,0.07186
2021-04-29,0.17681
2021-04-30,0.1607
2021-05-01,0.18757
2021-05-02,0.19813
2021-05-03,0.1131
2021-05-04,1.4433
2021-05-05,1.15017
2021-05-06,0.35843
2021-05-07,0.25502
2021-05-08,0.18744
2021-05-09,0.14265
2021-05-10,0.15709
2021-05-11,0.49159
2021-05-12,0.30662
2021-05-13,0.11918
2021-05-14,0.10642
2021-05-15,0.15448
2021-05-16,0.17407
2021-05-17,0.12453
2021-05-18,0.09686
2021-05-19,0.07667
2021-05-20,0.0748
2021-05-21,0.07781
2021-05-22,0.0762
2021-05-23,0.07012
2021-05-24,0.07466
2021-05-25,0.07313
2021-05-26,0.0748
2021-05-27,0.06624
2021-05-28,0.07901
2021-05-29,0.08128
2021-05-30,0.0649
2021-05-31,0.07059
2021-06-01,0.08035
2021-06-02,0.07754
2021-06-03,0.07313
2021-06-04,0.07821
2021-06-05,0.07413
2021-06-06,0.07052
2021-06-07,0.08108
2021-06-08,0.07827
2021-06-09,0.08543
2021-06-10,0.07767
2021-06-11,0.14519
2021-06-12,0.30034
2021-06-13,0.16016
2021-06-14,0.13483
2021-06-15,0.11257
2021-06-16,0.09626
2021-06-17,0.11243
2021-06-18,0.10428
2021-06-19,0.08275
2021-06-20,0.06798
2021-06-21,0.06891
2021-06-22,0.09753
2021-06-23,0.09097
2021-06-24,0.09552
2021-06-25,0.07466
2021-06-26,0.0641
2021-06-27,0.06858
2021-06-28,0.07105
2021-06-29,0.07085
2021-06-30,0.1478
2021-07-01,0.17012
2021-07-02,0.09813
2021-07-03,0.09485
2021-07-04,0.09211
2021-07-05,0.07573
2021-07-06,0.11029
2021-07-07,0.12246
2021-07-08,0.11103
2021-07-09,0.0867
2021-07-10,0.08402
2021-07-11,0.07159
2021-07-12,0.07166
2021-07-13,0.06744
2021-07-14,0.07954
2021-07-15,0.06637
2021-07-16,0.06276
2021-07-17,0.06938
2021-07-18,0.07166
2021-07-19,0.06738
2021-07-20,0.08757
2021-07-21,0.1115
2021-07-22,0.08436
2021-07-23,0.07326
2021-07-24,0.05789
2021-07-25,0.06216
2021-07-26,0.06063
2021-07-27,0.0629
2021-07-28,0.08536
2021-07-29,0.07132
2021-07-30,0.05648
2021-07-31,0.05227
2021-08-01,0.06678
2021-08-02,0.07018
2021-08-03,0.07353
2021-08-04,0.06905
2021-08-05,0.08569
2021-08-06,0.08155
2021-08-07,0.06096
2021-08-08,0.05414
2021-08-09,0.07366
2021-08-10,0.07146
2021-08-11,0.07794
2021-08-12,0.07934
2021-08-13,0.09539
2021-08-14,0.06283
2021-08-15,0.08242
2021-08-16,0.05815
2021-08-17,0.0639
2021-08-18,0.06437
2021-08-19,0.05595
2021-08-20,0.05695
2021-08-21,0.05067
2021-08-22,0.05809
2021-08-23,0.06517
2021-08-24,0.06571
2021-08-25,0.07012
2021-08-26,0.06577
2021-08-27,0.06156
2021-08-28,0.05207
2021-08-29,0.05107
2021-08-30,0.06029
2021-08-31,0.08516
2021-09-01,0.99041
2021-09-02,0.72616
2021-09-03,0.4087
2021-09-04,0.48571
2021-09-05,0.22507
2021-09-06,0.14606
2021-09-07,0.14245
2021-09-08,0.13469
2021-09-09,0.11364
2021-09-10,0.08322
2021-09-11,0.05862
2021-09-12,0.06624
2021-09-13,0.06938
2021-09-14,0.06577
2021-09-15,0.07119
2021-09-16,0.06858
2021-09-17,0.05822
2021-09-18,0.05267
2021-09-19,0.06397
2021-09-20,0.07453
2021-09-21,0.08115
2021-09-22,0.07914
2021-09-23,0.07687
2021-09-24,0.06972
2021-09-25,0.07065
2021-09-26,0.06791
2021-09-27,0.07707
2021-09-28,0.08228
2021-09-29,0.11364
2021-09-30,0.11016
2021-10-01,0.08609
2021-10-02,0.06925
2021-10-03,0.07125
2021-10-04,0.07146
2021-10-05,0.07801
2021-10-06,0.06858
2021-10-07,0.07587
2021-10-08,0.0641
2021-10-09,0.06103
2021-10-10,0.05013
2021-10-11,0.06637
2021-10-12,0.09011
2021-10-13,0.07132
2021-10-14,0.07908
2021-10-15,0.06992
2021-10-16,0.05742
2021-10-17,0.05661
2021-10-18,0.05661
2021-10-19,0.05742
2021-10-20,0.06096
2021-10-21,0.06129
2021-10-22,0.05956
2021-10-23,0.04284
2021-10-24,0.0528
2021-10-25,0.05889
2021-10-26,0.06163
2021-10-27,0.06043
2021-10-28,0.05354
2021-10-29,0.05341
2021-10-30,0.04525
2021-10-31,0.07139
2021-11-01,0.09204
2021-11-02,0.07914
2021-11-03,0.06544
2021-11-04,0.06464
2021-11-05,0.06096
2021-11-06,0.06591
2021-11-07,0.06658
2021-11-08,0.06604
2021-11-09,0.06343
2021-11-10,0.06283
2021-11-11,0.05849
2021-11-12,0.05815
2021-11-13,0.05815
2021-11-14,0.05976
2021-11-15,0.06143
2021-11-16,0.06524
2021-11-17,0.05822
2021-11-18,0.05621
2021-11-19,0.06022
2021-11-20,0.04672
2021-11-21,0.04465
2021-11-22,0.05033
2021-11-23,0.05688
2021-11-24,0.06056
2021-11-25,0.06564
2021-11-26,0.08442
2021-11-27,0.05341
2021-11-28,0.0528
2021-11-29,0.05167
2021-11-30,0.05581
2021-12-01,0.05174
2021-12-02,0.05989
2021-12-03,0.05895
2021-12-04,0.0508
2021-12-05,0.04512
2021-12-06,0.05902
2021-12-07,0.0633
2021-12-08,0.07299
2021-12-09,0.06437
2021-12-10,0.05722
2021-12-11,0.04873
2021-12-12,0.05441
2021-12-13,0.07379
2021-12-14,0.06898
2021-12-15,0.06457
2021-12-16,0.07259
2021-12-17,0.06564
2021-12-18,0.06223
2021-12-19,0.05922
2021-12-20,0.08035
2021-12-21,0.06912
2021-12-22,0.06069
2021-12-23,0.06925
2021-12-24,0.0635
2021-12-25,0.05454
2021-12-26,0.05113
2021-12-27,0.05641
2021-12-28,0.05508
2021-12-29,0.0625
2021-12-30,0.05541
2021-12-31,0.05387
2022-01-01,0.06464
2022-01-02,0.06009
2022-01-03,0.06256
2022-01-04,0.06497
2022-01-05,0.06149
2022-01-06,0.06644
2022-01-07,0.07914
2022-01-08,0.06029
2022-01-09,0.06136
2022-01-10,0.06464
2022-01-11,0.08015
2022-01-12,0.075
2022-01-13,0.08008
2022-01-14,0.06938
2022-01-15,0.10956
2022-01-16,0.08623
2022-01-17,0.07593
2022-01-18,0.07273
2022-01-19,0.06838
2022-01-20,0.06912
2022-01-21,0.0617
2022-01-22,0.07633
2022-01-23,0.05855
2022-01-24,0.06363
2022-01-25,0.06738
2022-01-26,0.06691
2022-01-27,0.06129
2022-01-28,0.06357
2022-01-29,0.06691
2022-01-30,0.07152
2022-01-31,0.07326
2022-02-01,0.06731
2022-02-02,0.06404
2022-02-03,0.06631
2022-02-04,0.06831
2022-02-05,0.10127
2022-02-06,0.1252
2022-02-07,0.07881
2022-02-08,0.08121
2022-02-09,0.10434
2022-02-10,0.11029
2022-02-11,0.09666
2022-02-12,0.08135
2022-02-13,0.06992
2022-02-14,0.07279
2022-02-15,0.06698
2022-02-16,0.06758
2022-02-17,0.07199
2022-02-18,0.06778
2022-02-19,0.06096
2022-02-20,0.11103
2022-02-21,0.07734
2022-02-22,0.06531
2022-02-23,0.06958
2022-02-24,0.06544
2022-02-25,0.06811
2022-02-26,0.06136
2022-02-27,0.05575
2022-02-28,0.05962
2022-03-01,0.05534
2022-03-02,0.06524
2022-03-03,0.07279
2022-03-04,0.07994
2022-03-05,0.05869
2022-03-06,0.05802
2022-03-07,0.0621
2022-03-08,0.06845
2022-03-09,0.04853
2022-03-10,0.05461
2022-03-11,0.07293
2022-03-12,0.09224
2022-03-13,0.07961
2022-03-14,0.07607
2022-03-15,0.0871
2022-03-16,0.08402
2022-03-17,0.07654
2022-03-18,0.06591
2022-03-19,0.05855
2022-03-20,0.06149
2022-03-21,0.09231
2022-03-22,0.07246
2022-03-23,0.07814
2022-03-24,0.08723
2022-03-25,0.07954
2022-03-26,0.06825
2022-03-27,0.06644
2022-03-28,0.06952
2022-03-29,0.06537
2022-03-30,0.06891
2022-03-31,0.06758
2022-04-01,0.05909
2022-04-02,0.05922
2022-04-03,0.0631
2022-04-04,0.07146
2022-04-05,0.0758
2022-04-06,0.08095
2022-04-07,0.0887
2022-04-08,0.07747
2022-04-09,0.07119
2022-04-10,0.06317
2022-04-11,0.07032
2022-04-12,0.06791
2022-04-13,0.07567
2022-04-14,0.07787
2022-04-15,0.06283
2022-04-16,0.06805
2022-04-17,0.08255
2022-04-18,0.09158
2022-04-19,0.12667
2022-04-20,0.12447
2022-04-21,0.10675
2022-04-22,0.10073
2022-04-23,0.09238
2022-04-24,0.10374
2022-04-25,0.10628
2022-04-26,0.09712
2022-04-27,0.125
2022-04-28,0.09325
2022-04-29,0.07861
2022-04-30,0.07179
2022-05-01,0.09345
2022-05-02,0.07486
2022-05-03,0.1008
2022-05-04,0.08603
2022-05-05,0.07647
2022-05-06,0.075
2022-05-07,0.0744
2022-05-08,0.08984
2022-05-09,0.08128
2022-05-10,0.07807
2022-05-11,0.07874
2022-05-12,0.08295
2022-05-13,0.0865
2022-05-14,0.07774
2022-05-15,0.08148
2022-05-16,0.06691
2022-05-17,0.06945
2022-05-18,0.07607
2022-05-19,0.07206
2022-05-20,0.07527
2022-05-21,0.06771
2022-05-22,0.06143
2022-05-23,0.06537
2022-05-24,0.06564
2022-05-25,0.06617
2022-05-26,0.06838
2022-05-27,0.06337
2022-05-28,0.06089
2022-05-29,0.10214
2022-05-30,0.14619
2022-05-31,0.0772
2022-06-01,0.06825
2022-06-02,0.06203
2022-06-03,0.06263
2022-06-04,0.04886
2022-06-05,0.04692
2022-06-06,0.05768
2022-06-07,0.05561
2022-06-08,0.05715
2022-06-09,0.06069
2022-06-10,0.06076
2022-06-11,0.04692
2022-06-12,0.05835
2022-06-13,0.06096
2022-06-14,0.05875
2022-06-15,0.07319
2022-06-16,0.06778
2022-06-17,0.05588
2022-06-18,0.04799
2022-06-19,0.05595
2022-06-20,0.06711
2022-06-21,0.07306
2022-06-22,0.06998
2022-06-23,0.06825
2022-06-24,0.05695
2022-06-25,0.05067
2022-06-26,0.05207
2022-06-27,0.06089
2022-06-28,0.05481
2022-06-29,0.05768
2022-06-30,0.052
2022-07-01,0.04946
2022-07-02,0.04485
2022-07-03,0.05127
2022-07-04,0.0518
2022-07-05,0.06965
2022-07-06,0.05561
2022-07-07,0.05347
2022-07-08,0.05448
2022-07-09,0.04518
2022-07-10,0.04358
2022-07-11,0.0514
2022-07-12,0.06129
2022-07-13,0.07045
2022-07-14,0.05314
2022-07-15,0.05869
2022-07-16,0.04385
2022-07-17,0.04191
2022-07-18,0.05835
2022-07-19,0.0526
2022-07-20,0.05234
2022-07-21,0.05508
2022-07-22,0.05247
2022-07-23,0.05187
2022-07-24,0.0512
2022-07-25,0.05789
2022-07-26,0.05494
2022-07-27,0.05708
2022-07-28,0.05568
2022-07-29,0.05802
2022-07-30,0.06437
2022-07-31,0.05234
2022-08-01,0.05026
2022-08-02,0.05287
2022-08-03,0.05508
2022-08-04,0.0627
2022-08-05,0.0619
2022-08-06,0.04799
2022-08-07,0.04993
2022-08-08,0.05341
2022-08-09,0.05768
2022-08-10,0.0633
2022-08-11,0.22641
2022-08-12,0.15582
2022-08-13,0.1113
2022-08-14,0.1857
2022-08-15,0.18583
2022-08-16,0.06831
2022-08-17,0.08269
2022-08-18,0.06477
2022-08-19,0.05708
2022-08-20,0.05668
2022-08-21,0.05327
2022-08-22,0.06216
2022-08-23,0.06056
2022-08-24,0.06791
2022-08-25,0.06678
2022-08-26,0.06143
2022-08-27,0.04806
2022-08-28,0.04465
2022-08-29,0.0506
2022-08-30,0.05347
2022-08-31,0.05775
2022-09-01,0.05194
2022-09-02,0.05334
2022-09-03,0.04993
2022-09-04,0.076
2022-09-05,0.08609
2022-09-06,0.07654
2022-09-07,0.07112
2022-09-08,0.12467
2022-09-09,0.07613
2022-09-10,0.06851
2022-09-11,0.06444
2022-09-12,0.07981
2022-09-13,0.0875
2022-09-14,0.07192
2022-09-15,0.08061
2022-09-16,0.06651
2022-09-17,0.05668
2022-09-18,0.05962
2022-09-19,0.08335
2022-09-20,0.06524
2022-09-21,0.06417
2022-09-22,0.06571
2022-09-23,0.05254
2022-09-24,0.04431
2022-09-25,0.13316
2022-09-26,0.05916
2022-09-27,0.06691
2022-09-28,0.06417
2022-09-29,0.06183
2022-09-30,0.06096
2022-10-01,0.05294
2022-10-02,0.06771
2022-10-03,0.06504
2022-10-04,0.09184
2022-10-05,0.05976
2022-10-06,0.11156
2022-10-07,0.05956
2022-10-08,0.05307
2022-10-09,0.06337
2022-10-10,0.05789
2022-10-11,0.06196
2022-10-12,0.05875
2022-10-13,0.05956
2022-10-14,0.05742
2022-10-15,0.04973
2022-10-16,0.06022
2022-10-17,0.06437
2022-10-18,0.06143
2022-10-19,0.05789
2022-10-20,0.05782
2022-10-21,0.05575
2022-10-22,0.04331
2022-10-23,0.04826
2022-10-24,0.05936
2022-10-25,0.06243
2022-10-26,0.06637
2022-10-27,0.05715
2022-10-28,0.04866
2022-10-29,0.0508
2022-10-30,0.04077
2022-10-31,0.04525
2022-11-01,0.0522
2022-11-02,0.07607
2022-11-03,0.06571
2022-11-04,0.05929
2022-11-05,0.0524
2022-11-06,0.04786
2022-11-07,0.05361
2022-11-08,0.06223
2022-11-09,0.05782
2022-11-10,0.05454
2022-11-11,0.05387
2022-11-12,0.05227
2022-11-13,0.04926
2022-11-14,0.05481
2022-11-15,0.05374
2022-11-16,0.06383
2022-11-17,0.06811
2022-11-18,0.0651
2022-11-19,0.05889
2022-11-20,0.07854
2022-11-21,0.06297
2022-11-22,0.06424
2022-11-23,0.0643
2022-11-24,0.06002
2022-11-25,0.06297
2022-11-26,0.05722
2022-11-27,0.05548
2022-11-28,0.05394
2022-11-29,0.06684
2022-11-30,0.05942
2022-12-01,0.05675
2022-12-02,0.05341
2022-12-03,0.03763
2022-12-04,0.04619
2022-12-05,0.05414
2022-12-06,0.04919
2022-12-07,0.05327
2022-12-08,0.05167
2022-12-09,0.1357
2022-12-10,0.13977
2022-12-11,0.09051
2022-12-12,0.07105
2022-12-13,0.06831
2022-12-14,0.05494
2022-12-15,0.05855
2022-12-16,0.05287
2022-12-17,0.04264
2022-12-18,0.04645
2022-12-19,0.05327
2022-12-20,0.05661
2022-12-21,0.05869
2022-12-22,0.05421
2022-12-23,0.04645
2022-12-24,0.08857
2022-12-25,0.05234
2022-12-26,0.05414
2022-12-27,0.05407
2022-12-28,0.05113
2022-12-29,0.05454
2022-12-30,0.052
2022-12-31,0.04645
2023-01-01,0.04438
2023-01-02,0.05501
2023-01-03,0.05407
2023-01-04,0.05468
2023-01-05,0.05568
2023-01-06,0.05528
2023-01-07,0.0526
2023-01-08,0.05902
2023-01-09,0.0623
2023-01-10,0.06216
2023-01-11,0.05394
2023-01-12,0.05655
2023-01-13,0.05822
2023-01-14,0.06129
2023-01-15,0.06357
2023-01-16,0.07085
2023-01-17,0.07025
2023-01-18,0.06805
2023-01-19,0.07674
2023-01-20,0.0762
2023-01-21,0.06958
2023-01-22,0.06343
2023-01-23,0.06303
2023-01-24,0.06771
2023-01-25,0.06109
2023-01-26,0.06002
2023-01-27,0.06544
2023-01-28,0.06978
2023-01-29,0.09626
2023-01-30,0.09465
2023-01-31,0.08656
2023-02-01,0.07506
2023-02-02,0.07072
2023-02-03,0.06571
2023-02-04,0.04933
2023-02-05,0.05488
2023-02-06,0.08636
2023-02-07,0.06129
2023-02-08,0.06297
2023-02-09,0.05795
2023-02-10,0.06083
2023-02-11,0.05481
2023-02-12,0.05802
2023-02-13,0.07099
2023-02-14,0.11263
2023-02-15,0.0885
2023-02-16,0.10194
2023-02-17,0.07888
2023-02-18,0.07426
2023-02-19,0.07273
2023-02-20,0.07192
2023-02-21,0.06825
2023-02-22,0.0645
2023-02-23,0.06343
2023-02-24,0.06571
2023-02-25,0.06758
2023-02-26,0.05548
2023-02-27,0.05855
2023-02-28,0.0506
2023-03-01,0.04946
2023-03-02,0.04946
2023-03-03,0.04779
2023-03-04,0.04498
2023-03-05,0.04819
2023-03-06,0.09144
2023-03-07,0.25642
2023-03-08,0.07293
2023-03-09,0.07032
2023-03-10,0.06484
2023-03-11,0.05635
2023-03-12,0.07065
2023-03-13,0.06303
2023-03-14,0.06691
2023-03-15,0.06089
2023-03-16,0.06604
2023-03-17,0.06069
2023-03-18,0.07326
2023-03-19,0.04933
2023-03-20,0.05321
2023-03-21,0.07179
2023-03-22,0.06303
2023-03-23,0.05127
2023-03-24,0.05722
2023-03-25,0.04792
2023-03-26,0.05802
2023-03-27,0.06216
2023-03-28,0.05809
2023-03-29,0.05321
2023-03-30,0.05635
2023-03-31,0.05655
2023-04-01,0.04846
2023-04-02,0.05541
2023-04-03,0.06109
2023-04-04,0.05575
2023-04-05,0.05922
2023-04-06,0.06049
2023-04-07,0.05441
2023-04-08,0.04879
2023-04-09,0.04625
2023-04-10,0.05514
2023-04-11,0.05
2023-04-12,0.04913
2023-04-13,0.05354
2023-04-14,0.05006
2023-04-15,0.04565
2023-04-16,0.04826
2023-04-17,0.05073
2023-04-18,0.05067
2023-04-19,0.05708
2023-04-20,0.06477
2023-04-21,0.0641
2023-04-22,0.04398
2023-04-23,0.05401
2023-04-24,0.06791
2023-04-25,0.05688
2023-04-26,0.05321
2023-04-27,0.05655
2023-04-28,0.0498
2023-04-29,0.04144
2023-04-30,0.04391
2023-05-01,0.05809
2023-05-02,0.05401
2023-05-03,0.05829
2023-05-04,0.05795
2023-05-05,0.04665
2023-05-06,0.04686
2023-05-07,0.04592
2023-05-08,0.09592
2023-05-09,0.10327
2023-05-10,0.06905
2023-05-11,0.0617
2023-05-12,0.06276
2023-05-13,0.05267
2023-05-14,0.11624
2023-05-15,0.07774
2023-05-16,0.05956
2023-05-17,0.0629
2023-05-18,0.05501
2023-05-19,0.05695
2023-05-20,0.07928
2023-05-21,0.04157
2023-05-22,0.05174
2023-05-23,0.05394
2023-05-24,0.05367
2023-05-25,0.05127
2023-05-26,0.04759
2023-05-27,0.05748
2023-05-28,0.04565
2023-05-29,0.04826
2023-05-30,0.0629
