date,코인추천
2020-08-10,0.15408
2020-08-11,0.2595
2020-08-12,0.24328
2020-08-13,0.30816
2020-08-14,0.33249
2020-08-15,0.2595
2020-08-16,0.19463
2020-08-17,0.25139
2020-08-18,0.13786
2020-08-19,0.18652
2020-08-20,0.20274
2020-08-21,0.39737
2020-08-22,0.2595
2020-08-23,0.35682
2020-08-24,0.23517
2020-08-25,0.28383
2020-08-26,0.19463
2020-08-27,0.21085
2020-08-28,0.12975
2020-08-29,0.28383
2020-08-30,0.13786
2020-08-31,0.23517
2020-09-01,0.1703
2020-09-02,0.25139
2020-09-03,0.23517
2020-09-04,0.12975
2020-09-06,0.20274
2020-09-07,0.09731
2020-09-08,0.12164
2020-09-09,0.21085
2020-09-10,0.14597
2020-09-11,0.20274
2020-09-12,0.19463
2020-09-13,0.12164
2020-09-14,0.18652
2020-09-15,0.24328
2020-09-16,0.12164
2020-09-17,0.10542
2020-09-18,0.12164
2020-09-19,0.10542
2020-09-20,0.06487
2020-09-21,0.08109
2020-09-23,0.12164
2020-09-24,0.15408
2020-09-25,0.07298
2020-09-26,0.12975
2020-09-27,0.08109
2020-09-28,0.04054
2020-09-29,0.0892
2020-09-30,0.1703
2020-10-01,0.12975
2020-10-02,0.05676
2020-10-03,0.07298
2020-10-04,0.05676
2020-10-05,0.07298
2020-10-06,0.06487
2020-10-07,0.12975
2020-10-08,0.09731
2020-10-09,0.12975
2020-10-10,0.15408
2020-10-12,0.11353
2020-10-13,0.04865
2020-10-14,0.08109
2020-10-15,0.06487
2020-10-16,0.04054
2020-10-17,0.05676
2020-10-18,0.0892
2020-10-19,0.09731
2020-10-20,0.09731
2020-10-21,0.07298
2020-10-22,0.19463
2020-10-24,0.05676
2020-10-25,0.07298
2020-10-26,0.04865
2020-10-27,0.04865
2020-10-28,0.05676
2020-10-29,0.07298
2020-10-30,0.04865
2020-10-31,0.06487
2020-11-01,0.04865
2020-11-02,0.04054
2020-11-03,0.12975
2020-11-05,0.04865
2020-11-06,0.13786
2020-11-07,0.25139
2020-11-08,0.11353
2020-11-09,0.15408
2020-11-10,0.25139
2020-11-11,0.24328
2020-11-12,0.14597
2020-11-13,0.06487
2020-11-14,0.10542
2020-11-15,0.12975
2020-11-16,0.10542
2020-11-17,0.09731
2020-11-18,0.34871
2020-11-19,0.27572
2020-11-20,0.28383
2020-11-21,0.38115
2020-11-22,0.40548
2020-11-23,0.77852
2020-11-24,0.98126
2020-11-25,0.91638
2020-11-26,0.56767
2020-11-27,0.32438
2020-11-28,0.27572
2020-11-29,0.27572
2020-11-30,0.51901
2020-12-01,0.7623
2020-12-02,0.78663
2020-12-03,0.56767
2020-12-04,0.30005
2020-12-05,0.38926
2020-12-06,0.48657
2020-12-07,0.34871
2020-12-08,0.26761
2020-12-09,0.30005
2020-12-10,0.31627
2020-12-11,0.31627
2020-12-12,0.26761
2020-12-13,0.28383
2020-12-14,0.25139
2020-12-15,0.41359
2020-12-16,0.30005
2020-12-17,0.55145
2020-12-18,0.60822
2020-12-19,1.02181
2020-12-20,0.77852
2020-12-21,0.4217
2020-12-22,0.31627
2020-12-23,0.52712
2020-12-24,0.48657
2020-12-25,0.55956
2020-12-26,0.51901
2020-12-27,1.13534
2020-12-28,0.81096
2020-12-29,0.86773
2020-12-30,0.98126
2020-12-31,0.83529
2021-01-01,0.98937
2021-01-02,0.90827
2021-01-03,1.32187
2021-01-04,1.24077
2021-01-05,0.98937
2021-01-06,1.52461
2021-01-07,2.3599
2021-01-08,2.31124
2021-01-09,2.50587
2021-01-10,2.43289
2021-01-11,1.0137
2021-01-12,0.97315
2021-01-13,0.88395
2021-01-14,1.28943
2021-01-15,1.12724
2021-01-16,1.45162
2021-01-17,1.184
2021-01-18,1.0137
2021-01-19,1.15967
2021-01-20,1.14345
2021-01-21,0.90017
2021-01-22,0.72986
2021-01-23,0.94882
2021-01-24,0.98937
2021-01-25,0.90827
2021-01-26,0.70553
2021-01-27,0.56767
2021-01-28,0.592
2021-01-29,0.58389
2021-01-30,0.69742
2021-01-31,0.7623
2021-02-01,0.80285
2021-02-02,1.32998
2021-02-03,1.40296
2021-02-04,1.77601
2021-02-05,1.59759
2021-02-06,1.83277
2021-02-07,1.56516
2021-02-08,1.41918
2021-02-09,2.87081
2021-02-10,3.00056
2021-02-11,3.38983
2021-02-12,4.46841
2021-02-13,4.67115
2021-02-14,4.40353
2021-02-15,3.43848
2021-02-16,3.6169
2021-02-17,9.10712
2021-02-18,20.6958
2021-02-19,19.05765
2021-02-20,26.22658
2021-02-21,27.38626
2021-02-22,24.78306
2021-02-23,14.40272
2021-02-24,12.76457
2021-02-25,13.0403
2021-02-26,12.33476
2021-02-27,11.41837
2021-02-28,8.97737
2021-03-01,6.5607
2021-03-02,7.58251
2021-03-03,11.1021
2021-03-04,11.87251
2021-03-05,9.05036
2021-03-06,9.35041
2021-03-07,9.09901
2021-03-08,9.27743
2021-03-09,14.54869
2021-03-10,16.3166
2021-03-11,20.67958
2021-03-12,25.4886
2021-03-13,35.00121
2021-03-14,32.82783
2021-03-15,38.76409
2021-03-16,47.32787
2021-03-17,41.02668
2021-03-18,45.51942
2021-03-19,46.07898
2021-03-20,52.95596
2021-03-21,41.44838
2021-03-22,46.53312
2021-03-23,37.06917
2021-03-24,35.67431
2021-03-25,28.88654
2021-03-26,23.91533
2021-03-27,28.3513
2021-03-28,34.4011
2021-03-29,40.85637
2021-03-30,57.59468
2021-03-31,54.8374
2021-04-01,70.36736
2021-04-02,93.5285
2021-04-03,89.31149
2021-04-04,66.89643
2021-04-05,100.0
2021-04-06,95.16665
2021-04-07,77.73903
2021-04-08,50.6366
2021-04-09,58.80301
2021-04-10,58.43808
2021-04-11,53.55607
2021-04-12,55.40507
2021-04-13,56.64585
2021-04-14,60.66012
2021-04-15,49.46881
2021-04-16,73.10031
2021-04-17,79.01224
2021-04-18,56.11061
2021-04-19,61.25212
2021-04-20,68.99683
2021-04-21,77.12269
2021-04-22,56.28902
2021-04-23,35.97437
2021-04-24,24.17484
2021-04-25,25.78866
2021-04-26,29.06495
2021-04-27,32.17906
2021-04-28,28.2621
2021-04-29,24.43435
2021-04-30,21.89603
2021-05-01,24.3127
2021-05-02,23.42875
2021-05-03,26.42932
2021-05-04,31.40864
2021-05-05,40.01297
2021-05-06,42.90811
2021-05-07,49.86619
2021-05-08,42.69726
2021-05-09,39.97242
2021-05-10,39.79401
2021-05-11,32.54399
2021-05-12,37.58008
2021-05-13,26.13737
2021-05-14,21.60408
2021-05-15,21.28781
2021-05-16,20.34709
2021-05-17,17.88987
2021-05-18,12.1969
2021-05-19,15.27856
2021-05-20,10.33168
2021-05-21,10.44521
2021-05-22,9.78022
2021-05-23,7.86635
2021-05-24,5.52266
2021-05-25,4.32243
2021-05-26,5.87949
2021-05-27,5.10096
2021-05-28,3.94939
2021-05-29,2.41667
2021-05-30,2.28691
2021-05-31,1.8571
2021-06-01,2.41667
2021-06-02,2.30313
2021-06-03,2.29502
2021-06-04,1.74357
2021-06-05,1.66247
2021-06-06,2.25448
2021-06-07,2.5302
2021-06-08,1.90576
2021-06-09,1.67058
2021-06-10,2.06795
2021-06-11,1.88954
2021-06-12,1.29754
2021-06-13,1.02181
2021-06-14,1.17589
2021-06-15,1.67058
2021-06-16,1.07047
2021-06-17,1.15967
2021-06-18,1.27321
2021-06-19,0.88395
2021-06-20,0.71364
2021-06-21,0.64877
2021-06-22,0.94071
2021-06-23,0.97315
2021-06-24,1.0137
2021-06-25,0.99748
2021-06-26,0.72986
2021-06-27,0.95693
2021-06-28,1.16778
2021-06-29,1.66247
2021-06-30,1.41918
2021-07-01,1.20022
2021-07-02,0.81907
2021-07-03,1.11102
2021-07-04,1.14345
2021-07-05,1.24077
2021-07-06,1.16778
2021-07-07,1.06236
2021-07-08,1.0948
2021-07-09,0.6812
2021-07-10,0.68931
2021-07-11,0.74608
2021-07-12,0.81096
2021-07-13,0.77852
2021-07-14,0.61633
2021-07-15,0.87584
2021-07-16,0.79474
2021-07-17,0.47846
2021-07-18,0.47846
2021-07-19,0.47035
2021-07-20,0.35682
2021-07-21,0.45413
2021-07-22,0.592
2021-07-23,0.80285
2021-07-24,1.17589
2021-07-25,1.00559
2021-07-26,1.20833
2021-07-27,1.00559
2021-07-28,1.24077
2021-07-29,1.28943
2021-07-30,1.61381
2021-07-31,1.66247
2021-08-01,1.8571
2021-08-02,1.16778
2021-08-03,0.95693
2021-08-04,0.79474
2021-08-05,1.32187
2021-08-06,1.41918
2021-08-07,2.34368
2021-08-08,1.84088
2021-08-09,1.29754
2021-08-10,2.40045
2021-08-11,3.2033
2021-08-12,3.04111
2021-08-13,3.12221
2021-08-14,3.84397
2021-08-15,3.77909
2021-08-16,4.37109
2021-08-17,2.99245
2021-08-18,2.02741
2021-08-19,1.95442
2021-08-20,2.65185
2021-08-21,3.67366
2021-08-22,2.87081
2021-08-23,4.59005
2021-08-24,4.17646
2021-08-25,2.31935
2021-08-26,2.04362
2021-08-27,1.46784
2021-08-28,2.10039
2021-08-29,2.41667
2021-08-30,2.74916
2021-08-31,2.23826
2021-09-01,2.65185
2021-09-02,3.06544
2021-09-03,3.25196
2021-09-04,4.68737
2021-09-05,4.34676
2021-09-06,4.20079
2021-09-07,3.4547
2021-09-08,1.90576
2021-09-09,2.15716
2021-09-10,2.14905
2021-09-11,1.59759
2021-09-12,1.94631
2021-09-13,1.37052
2021-09-14,1.58138
2021-09-15,1.82466
2021-09-16,1.67058
2021-09-17,1.79223
2021-09-18,1.48406
2021-09-19,1.58138
2021-09-20,1.25699
2021-09-21,0.97315
2021-09-22,0.95693
2021-09-23,1.5165
2021-09-24,1.39485
2021-09-25,1.20022
2021-09-26,1.08669
2021-09-27,0.90827
2021-09-28,1.03803
2021-09-29,0.80285
2021-09-30,0.92449
2021-10-01,1.39485
2021-10-02,1.82466
2021-10-03,2.04362
2021-10-04,2.17338
2021-10-05,2.49776
2021-10-06,3.31684
2021-10-07,3.07355
2021-10-08,3.07355
2021-10-09,3.01678
2021-10-10,2.44911
2021-10-11,2.36801
2021-10-12,1.80034
2021-10-13,1.75979
2021-10-14,2.1896
2021-10-15,2.88703
2021-10-16,2.51398
2021-10-17,2.24637
2021-10-18,2.18149
2021-10-19,1.72735
2021-10-20,2.23826
2021-10-21,2.87081
2021-10-22,2.27069
2021-10-23,2.01119
2021-10-24,1.52461
2021-10-25,1.75979
2021-10-26,2.441
2021-10-27,1.73546
2021-10-28,1.89765
2021-10-29,2.64374
2021-10-30,2.90325
2021-10-31,3.68988
2021-11-01,3.37361
2021-11-02,4.70359
2021-11-03,4.28189
2021-11-04,4.29811
2021-11-05,3.90884
2021-11-06,2.70051
2021-11-07,2.6113
2021-11-08,3.05733
2021-11-09,3.34117
2021-11-10,3.05733
2021-11-11,2.41667
2021-11-12,2.59508
2021-11-13,2.29502
2021-11-14,2.78971
2021-11-15,4.18457
2021-11-16,5.68485
2021-11-17,5.8876
2021-11-18,6.40661
2021-11-19,3.98994
2021-11-20,4.70359
2021-11-21,4.882
2021-11-22,4.62249
2021-11-23,4.99553
2021-11-24,6.51204
2021-11-25,7.44465
2021-11-26,6.34174
2021-11-27,4.53329
2021-11-28,3.47092
2021-11-29,3.8764
2021-11-30,4.50085
2021-12-01,3.56013
2021-12-02,2.91136
2021-12-03,3.38983
2021-12-04,3.31684
2021-12-05,3.1141
2021-12-06,2.31124
2021-12-07,2.7816
2021-12-08,2.27069
2021-12-09,2.42478
2021-12-10,1.96253
2021-12-11,2.18149
2021-12-12,1.93009
2021-12-13,1.45162
2021-12-14,1.49217
2021-12-15,1.52461
2021-12-16,1.74357
2021-12-17,1.71113
2021-12-18,1.46784
2021-12-19,1.70302
2021-12-20,1.64625
2021-12-21,1.50839
2021-12-22,1.97064
2021-12-23,1.9382
2021-12-24,2.31935
2021-12-25,2.09228
2021-12-26,2.14094
2021-12-27,2.3599
2021-12-28,1.93009
2021-12-29,1.47595
2021-12-30,1.50028
2021-12-31,1.65436
2022-01-01,1.37863
2022-01-02,1.88143
2022-01-03,2.05984
2022-01-04,1.73546
2022-01-05,1.75979
2022-01-06,1.28943
2022-01-07,1.02181
2022-01-08,1.15967
2022-01-09,1.14345
2022-01-10,1.16778
2022-01-11,1.35431
2022-01-12,1.80034
2022-01-13,1.88143
2022-01-14,1.33809
2022-01-15,1.49217
2022-01-16,2.28691
2022-01-17,1.63003
2022-01-18,1.21644
2022-01-19,1.13534
2022-01-20,1.13534
2022-01-21,0.98937
2022-01-22,1.184
2022-01-23,1.22455
2022-01-24,0.99748
2022-01-25,0.89206
2022-01-26,1.33809
2022-01-27,1.184
2022-01-28,1.10291
2022-01-29,1.07047
2022-01-30,1.05425
2022-01-31,0.91638
2022-02-01,1.07858
2022-02-02,1.41107
2022-02-03,1.36241
2022-02-04,1.5165
2022-02-05,2.6924
2022-02-06,2.31124
2022-02-07,2.02741
2022-02-08,2.16527
2022-02-09,1.87332
2022-02-10,1.69491
2022-02-11,1.32998
2022-02-12,0.95693
2022-02-13,0.85962
2022-02-14,0.66499
2022-02-15,1.02181
2022-02-16,1.23266
2022-02-17,1.02992
2022-02-18,1.0948
2022-02-19,0.78663
2022-02-20,0.6812
2022-02-21,0.85962
2022-02-22,0.70553
2022-02-23,0.90017
2022-02-24,0.7623
2022-02-25,0.99748
2022-02-26,1.37863
2022-02-27,1.04614
2022-02-28,0.96504
2022-03-01,1.61381
2022-03-02,1.32187
2022-03-03,1.05425
2022-03-04,0.95693
2022-03-05,0.90017
2022-03-06,0.78663
2022-03-07,0.78663
2022-03-08,0.87584
2022-03-09,0.8434
2022-03-10,1.0137
2022-03-11,0.97315
2022-03-12,0.83529
2022-03-13,0.72175
2022-03-14,0.70553
2022-03-15,0.90017
2022-03-16,0.94882
2022-03-17,1.54894
2022-03-18,1.52461
2022-03-19,1.89765
2022-03-20,1.72735
2022-03-21,1.23266
2022-03-22,1.67058
2022-03-23,1.64625
2022-03-24,1.72735
2022-03-25,1.75168
2022-03-26,1.73546
2022-03-27,1.8571
2022-03-28,2.60319
2022-03-29,2.71673
2022-03-30,2.79782
2022-03-31,3.64122
2022-04-01,2.5302
2022-04-02,2.75727
2022-04-03,2.41667
2022-04-04,2.02741
2022-04-05,1.94631
2022-04-06,1.37863
2022-04-07,1.04614
2022-04-08,1.30565
2022-04-09,0.97315
2022-04-10,0.7623
2022-04-11,0.69742
2022-04-12,0.92449
2022-04-13,0.85151
2022-04-14,0.8434
2022-04-15,0.64877
2022-04-16,0.72175
2022-04-17,0.98126
2022-04-18,1.07858
2022-04-19,1.24888
2022-04-20,1.21644
2022-04-21,1.32998
2022-04-22,1.15156
2022-04-23,0.81907
2022-04-24,0.71364
2022-04-25,0.6812
2022-04-26,0.86773
2022-04-27,0.71364
2022-04-28,0.66499
2022-04-29,0.75419
2022-04-30,0.47035
2022-05-01,0.77852
2022-05-02,0.6812
2022-05-03,0.61633
2022-05-04,0.66499
2022-05-05,0.60011
2022-05-06,0.46224
2022-05-07,0.32438
2022-05-08,0.43792
2022-05-09,0.49468
2022-05-10,0.57578
2022-05-11,0.58389
2022-05-12,0.96504
2022-05-13,1.84088
2022-05-14,1.56516
2022-05-15,1.32998
2022-05-16,1.32998
2022-05-17,1.28943
2022-05-18,1.17589
2022-05-19,0.95693
2022-05-20,0.80285
2022-05-21,0.83529
2022-05-22,0.83529
2022-05-23,0.73797
2022-05-24,0.68931
2022-05-25,0.64877
2022-05-26,1.28943
2022-05-27,0.72175
2022-05-28,0.56767
2022-05-29,0.58389
2022-05-30,0.74608
2022-05-31,0.97315
2022-06-01,0.86773
2022-06-02,0.74608
2022-06-03,0.74608
2022-06-04,0.39737
2022-06-05,0.57578
2022-06-06,0.82718
2022-06-07,0.55145
2022-06-08,0.45413
2022-06-09,0.60011
2022-06-10,0.5109
2022-06-11,0.49468
2022-06-12,0.58389
2022-06-13,0.47846
2022-06-14,0.74608
2022-06-15,0.51901
2022-06-16,0.81096
2022-06-17,0.55956
2022-06-18,0.53523
2022-06-19,0.44603
2022-06-20,0.61633
2022-06-21,0.65688
2022-06-22,0.49468
2022-06-23,0.55145
2022-06-24,0.77041
2022-06-25,0.41359
2022-06-26,0.50279
2022-06-27,0.46224
2022-06-28,0.6731
2022-06-29,0.53523
2022-06-30,0.40548
2022-07-01,0.55956
2022-07-02,0.30005
2022-07-03,0.22706
2022-07-04,0.54334
2022-07-05,0.5109
2022-07-06,0.46224
2022-07-07,0.3406
2022-07-08,0.40548
2022-07-09,0.39737
2022-07-10,0.31627
2022-07-11,0.56767
2022-07-12,0.36493
2022-07-13,0.42981
2022-07-14,0.34871
2022-07-15,0.43792
2022-07-16,0.38926
2022-07-17,0.35682
2022-07-18,0.50279
2022-07-19,0.70553
2022-07-20,0.64877
2022-07-21,0.55145
2022-07-22,0.38115
2022-07-23,0.42981
2022-07-24,0.33249
2022-07-25,0.42981
2022-07-26,0.30816
2022-07-27,0.21085
2022-07-28,0.51901
2022-07-29,0.5109
2022-07-30,0.56767
2022-07-31,0.73797
2022-08-01,0.86773
2022-08-02,0.57578
2022-08-03,0.57578
2022-08-04,0.55145
2022-08-05,0.592
2022-08-06,0.62444
2022-08-07,0.34871
2022-08-08,0.62444
2022-08-09,0.6731
2022-08-10,0.55145
2022-08-11,1.02992
2022-08-12,0.74608
2022-08-13,0.88395
2022-08-14,0.69742
2022-08-15,0.61633
2022-08-16,0.57578
2022-08-17,0.52712
2022-08-18,0.38115
2022-08-19,0.43792
2022-08-20,0.35682
2022-08-21,0.28383
2022-08-22,0.38926
2022-08-23,0.42981
2022-08-24,0.35682
2022-08-25,0.43792
2022-08-26,0.42981
2022-08-27,0.34871
2022-08-28,0.21896
2022-08-29,0.16219
2022-08-30,0.30816
2022-08-31,0.30005
2022-09-01,0.40548
2022-09-02,0.30005
2022-09-03,0.19463
2022-09-04,0.23517
2022-09-05,0.26761
2022-09-06,0.38926
2022-09-07,0.24328
2022-09-08,0.25139
2022-09-09,0.37304
2022-09-10,0.30005
2022-09-11,0.32438
2022-09-12,0.50279
2022-09-13,0.5109
2022-09-14,0.42981
2022-09-15,0.32438
2022-09-16,0.38926
2022-09-17,0.30005
2022-09-18,0.29194
2022-09-19,0.29194
2022-09-20,0.29194
2022-09-21,0.40548
2022-09-22,0.32438
2022-09-23,0.46224
2022-09-24,0.28383
2022-09-25,0.36493
2022-09-26,0.26761
2022-09-27,0.43792
2022-09-28,0.32438
2022-09-29,0.27572
2022-09-30,0.43792
2022-10-01,0.26761
2022-10-02,0.21896
2022-10-03,0.2595
2022-10-04,0.23517
2022-10-05,0.35682
2022-10-06,0.22706
2022-10-07,0.38115
2022-10-08,0.23517
2022-10-09,0.37304
2022-10-10,0.30816
2022-10-11,0.31627
2022-10-12,0.48657
2022-10-13,0.2595
2022-10-14,0.20274
2022-10-15,0.27572
2022-10-16,0.32438
2022-10-17,0.39737
2022-10-18,0.47846
2022-10-19,0.33249
2022-10-20,0.22706
2022-10-21,0.20274
2022-10-22,0.27572
2022-10-23,0.2595
2022-10-24,0.24328
2022-10-25,0.44603
2022-10-26,0.40548
2022-10-27,0.48657
2022-10-28,0.40548
2022-10-29,0.34871
2022-10-30,0.36493
2022-10-31,0.61633
2022-11-01,0.54334
2022-11-02,0.64066
2022-11-03,0.49468
2022-11-04,0.39737
2022-11-05,0.5109
2022-11-06,0.4217
2022-11-07,0.55145
2022-11-08,0.55956
2022-11-09,0.54334
2022-11-10,0.35682
2022-11-11,0.49468
2022-11-12,0.40548
2022-11-13,0.31627
2022-11-14,0.64877
2022-11-15,0.62444
2022-11-16,0.47846
2022-11-17,0.41359
2022-11-18,0.36493
2022-11-19,0.50279
2022-11-20,0.38115
2022-11-21,0.33249
2022-11-22,0.41359
2022-11-23,0.32438
2022-11-24,0.40548
2022-11-25,0.48657
2022-11-26,0.24328
2022-11-27,0.31627
2022-11-28,0.1703
2022-11-29,0.3406
2022-11-30,0.2595
2022-12-01,0.32438
2022-12-02,0.34871
2022-12-03,0.16219
2022-12-04,0.23517
2022-12-05,0.33249
2022-12-06,0.2595
2022-12-07,0.36493
2022-12-08,0.52712
2022-12-09,0.41359
2022-12-10,0.37304
2022-12-11,0.36493
2022-12-12,0.31627
2022-12-13,0.48657
2022-12-14,0.34871
2022-12-15,0.30816
2022-12-16,0.22706
2022-12-17,0.16219
2022-12-18,0.18652
2022-12-19,0.29194
2022-12-20,0.4217
2022-12-21,0.30005
2022-12-22,0.2595
2022-12-23,0.21085
2022-12-24,0.22706
2022-12-25,0.1703
2022-12-26,0.25139
2022-12-27,0.22706
2022-12-28,0.25139
2022-12-29,0.30816
2022-12-30,0.24328
2022-12-31,0.12164
2023-01-01,0.16219
2023-01-02,0.29194
2023-01-03,0.37304
2023-01-04,0.30005
2023-01-05,0.38926
2023-01-06,0.36493
2023-01-07,0.18652
2023-01-08,0.21085
2023-01-09,0.33249
2023-01-10,0.38115
2023-01-11,0.36493
2023-01-12,0.3406
2023-01-13,0.48657
2023-01-14,0.74608
2023-01-15,0.83529
2023-01-16,0.61633
2023-01-17,0.71364
2023-01-18,0.592
2023-01-19,0.50279
2023-01-20,0.45413
2023-01-21,0.64066
2023-01-22,0.69742
2023-01-23,0.7623
2023-01-24,0.83529
2023-01-25,0.71364
2023-01-26,0.97315
2023-01-27,0.61633
2023-01-28,0.54334
2023-01-29,0.57578
2023-01-30,0.71364
2023-01-31,0.40548
2023-02-01,0.48657
2023-02-02,0.72986
2023-02-03,0.92449
2023-02-04,0.94882
2023-02-05,0.83529
2023-02-06,0.62444
2023-02-07,0.69742
2023-02-08,0.79474
2023-02-09,0.60011
2023-02-10,0.75419
2023-02-11,0.40548
2023-02-12,0.3406
2023-02-13,0.30005
2023-02-14,0.40548
2023-02-15,0.51901
2023-02-16,0.95693
2023-02-17,0.73797
2023-02-18,0.7623
2023-02-19,0.90827
2023-02-20,0.81096
2023-02-21,1.00559
2023-02-22,0.9326
2023-02-23,0.82718
2023-02-24,0.74608
2023-02-25,0.54334
2023-02-26,0.57578
2023-02-27,0.57578
2023-02-28,0.54334
2023-03-01,0.52712
2023-03-02,0.4217
2023-03-03,0.4217
2023-03-04,0.37304
2023-03-05,0.4217
2023-03-06,0.44603
2023-03-07,0.51901
2023-03-08,0.34871
2023-03-09,0.3406
2023-03-10,0.35682
2023-03-11,0.24328
2023-03-12,0.30816
2023-03-13,0.28383
2023-03-14,0.46224
2023-03-15,0.60822
2023-03-16,0.44603
2023-03-17,0.66499
2023-03-18,0.6731
2023-03-19,0.44603
2023-03-20,0.98126
2023-03-21,0.60822
2023-03-22,0.64877
2023-03-23,0.55956
2023-03-24,0.592
2023-03-25,0.48657
2023-03-26,0.45413
2023-03-27,0.592
2023-03-28,0.48657
2023-03-29,0.70553
2023-03-30,0.73797
2023-03-31,0.592
2023-04-01,0.6812
2023-04-02,0.54334
2023-04-03,0.50279
2023-04-04,0.79474
2023-04-05,0.8434
2023-04-06,0.68931
2023-04-07,0.6731
2023-04-08,0.48657
2023-04-09,0.36493
2023-04-10,0.63255
2023-04-11,0.6812
2023-04-12,0.65688
2023-04-13,0.56767
2023-04-14,0.60011
2023-04-15,0.56767
2023-04-16,0.37304
2023-04-17,0.56767
2023-04-18,0.71364
2023-04-19,0.37304
2023-04-20,0.37304
2023-04-21,0.36493
2023-04-22,0.31627
2023-04-23,0.30005
2023-04-24,0.40548
2023-04-25,0.47035
2023-04-26,0.38926
2023-04-27,0.35682
2023-04-28,0.32438
2023-04-29,0.31627
2023-04-30,0.16219
2023-05-01,0.4217
2023-05-02,0.18652
2023-05-03,0.21085
2023-05-04,0.36493
2023-05-05,0.4217
2023-05-06,0.37304
2023-05-07,0.3406
2023-05-08,0.42981
2023-05-09,0.4217
2023-05-10,0.49468
2023-05-11,0.47846
2023-05-12,0.55145
2023-05-13,0.37304
2023-05-14,0.48657
2023-05-15,0.42981
2023-05-16,0.60011
2023-05-17,0.53523
2023-05-18,0.41359
2023-05-19,0.54334
2023-05-20,0.47035
2023-05-21,0.43792
2023-05-22,0.4217
2023-05-23,0.41359
2023-05-24,0.39737
2023-05-25,0.33249
2023-05-26,0.28383
2023-05-27,0.24328
2023-05-28,0.25139
2023-05-29,0.34871
2023-05-30,0.36493
2023-05-31,0.45413
2023-06-01,0.38115
2023-06-02,0.25139
2023-06-03,0.17841
2023-06-04,0.26761
2023-06-05,0.36493
2023-06-06,0.31627
2023-06-07,0.29194
2023-06-08,0.31627
2023-06-09,0.30816
2023-06-10,0.20274
2023-06-11,0.23517
